name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
lubos-kubik;CHI;31;31;2790;7;0;0;0.23;0;4;4;0;67;24;0;10.4;0;0;15
joe-max-moore;NE;21;21;1864;7;0;0;0.34;0;0;0;0;54;25;0;13;14;0;22
alan-prampin;TB;31;28;2450;7;0;0;0.26;0;0;0;0;44;24;0;15.9;41;0;18
musa-shannon;TB;18;8;823;7;0;0;0.77;0;0;0;0;21;9;0;33.3;9;0;9
vitalis-takawira;SKC;29;21;1769;7;0;0;0.36;0;0;0;0;29;18;0;24.1;32;0;10
dante-washington;DAL;28;21;1852;7;0;0;0.34;0;0;0;0;51;28;0;13.7;25;0;12
john-harkes;DC;29;29;2600;6;0;0;0.21;0;0;0;0;50;21;0;12;10;0;12
carlos-hermosillo;LA;18;18;1530;6;0;0;0.35;0;0;0;0;39;22;0;15.4;13;0;18
brian-kelly;RBNY;29;26;2160;6;0;0;0.25;0;0;0;0;48;18;0;12.5;16;0;9
frank-klopas;CHI;27;17;1497;6;0;0;0.36;0;0;0;0;28;14;0;21.4;23;0;10
martin-machon;LA;31;29;2588;6;0;0;0.21;0;0;0;0;42;18;0;14.3;6;0;20
peter-nowak;CHI;24;24;1921;6;0;0;0.28;0;0;0;0;38;20;0;15.8;3;0;18
jerzy-podbrozny;CHI;26;25;1979;6;0;0;0.27;0;0;0;0;47;22;0;12.8;6;0;20
waldir;COL;23;17;1382;6;0;0;0.39;0;0;0;0;48;23;0;12.5;22;0;12
dan-stebbins;MIA;24;11;1263;6;0;0;0.43;0;0;0;0;25;13;0;24;15;0;9
paul-wright;SKC;30;25;2060;6;0;0;0.26;0;0;0;0;49;28;0;12.2;12;0;12
eric-wynalda;SJ;16;16;1424;6;0;0;0.38;0;1;1;0;60;31;0;10;18;0;11
imad-baba;NE;30;29;2484;5;0;0;0.18;0;0;0;0;60;29;0;8.3;10;0;9
marcelo-balboa;COL;26;25;2290;5;0;0;0.2;0;0;0;0;67;21;0;7.5;1;0;10
jason-farrell;CLB;28;24;2003;5;0;0;0.22;0;0;0;0;31;12;0;16.1;3;0;15
henry-gutierrez;MIA;26;20;1784;5;0;0;0.25;0;0;0;0;34;16;0;14.7;0;0;8
ezra-hendrickson;LA;27;22;1946;5;0;0;0.23;0;0;0;0;24;14;0;20.8;5;0;13
marcelo-herrera;MIA;17;17;1441;5;0;0;0.31;0;2;2;0;29;14;0;17.2;8;0;9
clint-mathis;LA;30;15;1550;5;0;0;0.29;0;0;0;0;50;14;0;10;4;0;15
paulinho-mclaren;MIA;16;15;1176;5;0;0;0.38;0;1;1;0;30;13;0;16.7;31;0;11
steve-ralston;TB;30;29;2521;5;0;0;0.18;0;0;0;0;44;24;0;11.4;4;0;13
tony-sanneh;DC;17;17;1367;5;0;0;0.33;0;0;0;0;33;17;0;15.2;4;0;11
mickey-trotman;DAL;23;15;1278;5;0;0;0.35;0;0;0;0;43;17;0;11.6;18;0;8
damian;DAL;13;12;893;4;0;0;0.4;0;1;1;0;31;18;0;12.9;5;0;6
jeff-baicher;SJ;20;15;1099;4;0;0;0.33;0;0;0;0;20;11;0;20;11;0;7
oscar-draguicevich;SJ;13;7;774;4;0;0;0.47;0;0;0;0;9;5;0;44.4;0;0;5
harut-karapetyan;LA;15;3;409;4;0;0;0.88;0;0;0;0;16;9;0;25;6;0;4
ritchie-kotschau;CHI;24;23;1973;4;0;0;0.18;0;0;0;0;24;7;0;16.7;7;0;7
lawrence-lozzano;SJ;12;6;605;4;0;0;0.6;0;0;0;0;13;8;0;30.8;12;0;5
ivan-mckinley;NE;28;28;2282;4;0;0;0.16;0;0;0;0;34;14;0;11.8;7;0;5
victor-mella;SJ;31;25;2350;4;0;0;0.15;0;0;0;0;44;16;0;9.1;10;0;10
ben-olsen;DC;31;24;2107;4;0;0;0.17;0;0;0;0;44;25;0;9.1;15;0;12
paul-rideout;SKC;27;23;2114;4;0;0;0.17;0;0;0;0;58;28;0;6.9;9;0;7
jorge-rodriguez;DAL;30;28;2569;4;0;0;0.14;0;0;0;0;20;9;0;20;0;0;6
marquis-white;COL;20;3;492;4;0;0;0.73;0;0;0;0;13;8;0;30.8;4;0;5
braeden-cloutier;SJ;30;25;2078;3;0;0;0.13;0;0;0;0;44;21;0;6.8;3;0;8
chad-deering;DAL;14;13;1114;3;0;0;0.24;0;0;0;0;16;4;0;18.8;0;0;4
joey-digiamarino;COL;23;16;1554;3;0;0;0.17;0;0;0;0;15;5;0;20;1;0;5
marquinho;COL;11;5;596;3;0;0;0.45;0;0;0;0;17;8;0;17.6;1;0;6
paul-dougherty;RBNY;16;12;1050;3;0;0;0.26;0;0;1;0;31;12;0;9.7;1;0;12
paul-dougherty;TB;13;11;965;3;0;0;0.28;0;0;0;0;22;12;0;13.6;1;0;6
gerell-elliott;DAL;17;11;1100;3;0;0;0.25;0;0;0;0;31;19;0;9.7;3;0;4
gilmar;TB;12;11;909;3;0;0;0.3;0;1;1;0;27;10;0;11.1;16;0;5
brian-haynes;DAL;31;11;1414;3;0;0;0.19;0;0;0;0;22;12;0;13.6;5;0;4
frankie-hejduk;TB;18;18;1618;3;0;0;0.17;0;0;0;0;34;15;0;8.8;21;0;4
miles-joseph;RBNY;15;3;479;3;0;0;0.56;0;0;0;0;12;6;0;25;4;0;5
;TB;24;8;868;3;0;0;0.31;0;0;0;0;13;6;0;23.1;1;0;8
eddie-lewis;SJ;32;32;2835;3;0;0;0.1;0;0;0;0;52;23;0;5.8;8;0;7
brian-maisonneuve;CLB;13;12;903;3;0;0;0.3;0;0;0;0;15;7;0;20;1;0;10
jair;NE;11;8;643;3;0;0;0.42;0;0;0;0;9;4;0;33.3;2;0;4
rob-smith;CLB;24;15;1502;3;0;0;0.18;0;0;0;0;16;8;0;18.8;3;0;5
diego-sonora;RBNY;30;30;2572;3;0;0;0.1;0;1;3;0;25;8;0;12;6;0;10
jerry-tamashiro;MIA;12;5;524;3;0;0;0.52;0;0;0;0;19;12;0;15.8;10;0;3
greg-vanney;LA;31;27;2321;3;0;0;0.12;0;0;0;0;28;13;0;10.7;0;0;6
david-vaudreuil;MIA;20;19;1690;3;0;0;0.16;0;0;0;0;20;11;0;15;7;0;5
richie-williams;DC;31;30;2673;3;0;0;0.1;0;0;0;0;27;10;0;11.1;2;0;7
a-j-wood;DC;19;3;416;3;0;0;0.65;0;0;0;0;14;6;0;21.4;5;0;3
wade-barrett;SJ;26;22;1921;2;0;0;0.09;0;0;0;0;12;6;0;16.7;0;0;4
c-j-brown;CHI;28;28;2470;2;0;0;0.07;0;0;0;0;4;3;0;50;0;0;2
ted-chronopoulos;NE;23;23;1960;2;0;0;0.09;0;0;0;0;16;8;0;12.5;2;0;5
mark-chung;SKC;30;29;2551;2;0;0;0.07;0;0;1;0;60;23;0;3.3;6;0;10
ted-eck;DAL;31;28;2331;2;0;0;0.08;0;0;0;0;34;10;0;5.9;1;0;4
jan-eriksson;TB;29;28;2342;2;0;0;0.08;0;0;0;0;19;7;0;10.5;0;0;3
richard-gough;SJ;19;19;1609;2;0;0;0.11;0;0;0;0;12;8;0;16.7;0;0;3
chris-henderson;COL;28;22;1915;2;0;0;0.09;0;0;0;0;55;24;0;3.6;21;0;11
steve-jolley;LA;28;23;2093;2;0;0;0.09;0;0;0;0;8;5;0;25;0;0;4
alexi-lalas;RBNY;25;25;2250;2;0;0;0.08;0;0;0;0;12;5;0;16.7;2;0;2
jesse-marsch;CHI;29;25;2199;2;0;0;0.08;0;0;0;0;23;10;0;8.7;3;0;5
adrian-paz;COL;28;28;2313;2;0;0;0.08;0;0;0;0;50;24;0;4;24;0;15
ryan-tinsley;SKC;30;26;2305;2;0;0;0.08;0;0;0;0;8;3;0;25;0;0;7
johnny-torres;NE;20;16;1179;2;0;0;0.15;0;0;0;0;22;11;0;9.1;10;0;5
francisco-uribe;SJ;12;8;734;2;0;0;0.25;0;0;0;0;20;5;0;10;9;0;7
carlos-valderrama;MIA;18;18;1542;2;0;0;0.12;0;1;2;0;16;8;0;12.5;1;0;14
nelson-vargas;MIA;18;7;719;2;0;0;0.25;0;0;0;0;14;4;0;14.3;2;0;6
peter-vermes;COL;31;31;2675;2;0;0;0.07;0;0;1;0;9;3;0;22.2;1;0;7
;CLB;25;19;1752;2;0;0;0.1;0;0;0;0;52;17;0;3.9;3;0;12
roy-wegerle;DC;5;5;450;2;0;0;0.4;0;1;1;0;8;4;0;25;6;0;2
todd-yeagley;CLB;27;22;1957;2;0;0;0.09;0;0;0;0;12;5;0;16.7;0;0;4
jeff-agoos;DC;21;20;1780;1;0;0;0.05;0;0;0;0;13;6;0;7.7;0;0;5
chris-armas;CHI;31;31;2790;1;0;0;0.03;0;0;0;0;25;10;0;4;0;0;11
mike-burns;NE;23;23;2025;1;0;0;0.04;0;0;0;0;18;5;0;5.6;2;0;9
paul-caligiuri;LA;18;14;1293;1;0;0;0.07;0;0;0;0;5;1;0;20;0;0;2
marcelo-carrera;CLB;16;5;595;1;0;0;0.15;0;0;0;0;17;6;0;5.9;0;0;4
leo-cullen;MIA;31;30;2680;1;0;0;0.03;0;0;0;0;6;4;0;16.7;0;0;5
thomas-dooley;CLB;23;23;2008;1;0;0;0.04;0;0;0;0;21;9;0;4.8;0;0;3
john-doyle;SJ;28;27;2431;1;0;0;0.04;0;0;0;0;23;13;0;4.3;3;0;3
mike-duhaney;RBNY;14;10;962;1;0;0;0.09;0;0;0;0;10;3;0;10;1;0;3
richard-farrer;DAL;28;24;2119;1;0;0;0.04;0;0;0;0;11;4;0;9.1;3;0;3
;DAL;14;8;777;1;0;0;0.12;0;0;0;0;11;4;0;9.1;0;0;1
richard-goulooze;NE;29;29;2529;1;0;0;0.04;0;0;0;0;12;2;0;8.3;0;0;3
chris-houser;TB;24;22;2005;1;0;0;0.04;0;0;0;0;6;2;0;16.7;1;0;6
eduardo-hurtado;LA;2;2;175;1;0;0;0.51;0;0;0;0;4;3;0;25;4;0;2
brian-kamler;DC;22;20;1743;1;0;0;0.05;0;0;0;0;23;9;0;4.3;2;0;5
paul-keegan;NE;20;7;892;1;0;0;0.1;0;0;0;0;17;6;0;5.9;4;0;5
mike-lapper;CLB;7;7;560;1;0;0;0.16;0;0;0;0;4;1;0;25;0;0;1
pete-marino;SKC;11;1;276;1;0;0;0.33;0;0;0;0;8;3;0;12.5;7;0;1
tyrone-marshall;MIA;8;3;332;1;0;0;0.27;0;0;0;0;13;6;0;7.7;2;0;1
mike-petke;RBNY;27;25;2234;1;0;0;0.04;0;0;0;0;17;4;0;5.9;1;0;2
eddie-pope;DC;20;20;1754;1;0;0;0.05;0;0;0;0;6;2;0;16.7;0;0;1
tab-ramos;RBNY;17;16;1455;1;0;0;0.06;0;0;0;0;19;8;0;5.3;3;0;6
jorge-salcedo;TB;15;15;1284;1;0;0;0.07;0;0;0;0;8;2;0;12.5;1;0;6
wellington-sanchez;LA;12;9;688;1;0;0;0.13;0;0;0;0;15;8;0;6.7;2;0;5
temoc-suarez;DAL;20;10;831;1;0;0;0.11;0;0;0;0;16;7;0;6.3;3;0;5
roger-thomas;MIA;5;4;310;1;0;0;0.29;0;0;0;0;9;4;0;11.1;2;0;1
billy-thompson;CLB;29;24;2190;1;0;0;0.04;0;0;0;0;17;8;0;5.9;3;0;9
steve-trittschuh;COL;30;30;2700;1;0;0;0.03;0;0;0;0;25;9;0;4;0;0;2
jose-vasquez;LA;8;2;291;1;0;0;0.31;0;0;0;0;4;3;0;25;2;0;1
marcelo-vega;RBNY;17;13;1055;1;0;0;0.09;0;0;0;0;39;19;0;2.6;10;0;7
scott-vermillion;SKC;22;22;1955;1;0;0;0.05;0;0;1;0;10;6;0;10;3;0;4
roy-wegerle;TB;12;10;815;1;0;0;0.11;0;0;0;0;9;3;0;11.1;10;0;4
brian-west;CLB;13;4;478;1;0;0;0.19;0;0;0;0;10;4;0;10;5;0;3
andy-williams;CLB;13;11;976;1;0;0;0.09;0;0;0;0;30;12;0;3.3;3;0;13
;TB;32;29;2703;1;0;0;0.03;0;0;0;0;11;3;0;9.1;0;0;2
ubusuku-abukusumo;CLB;7;3;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-allred;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
damian;NE;2;1;61;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0
leonel-alvarez;DAL;27;27;2338;0;0;0;0;0;0;1;0;19;6;0;0;2;0;6
mike-ammann;SKC;27;27;2430;0;0;0;0;0;4;7;0;0;132;0;0;0;0;0
bill-andracki;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bill-andracki;MIA;1;1;90;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
geoff-aunger;DC;22;15;1389;0;0;0;0;0;0;0;0;5;1;0;0;0;0;2
brian-bates;CHI;2;2;159;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
brian-bates;DAL;4;2;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jamar-beasley;NE;3;0;49;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1
steve-bell;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jason-bent;COL;12;9;890;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0
;SKC;3;1;106;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
jose-botello;LA;2;0;27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
sean-bowers;SKC;29;29;2565;0;0;0;0;0;0;0;0;22;5;0;0;1;0;1
jason-boyce;COL;10;3;274;0;0;0;0;0;0;0;0;5;2;0;0;1;0;2
jason-boyce;MIA;5;3;323;0;0;0;0;0;0;0;0;7;5;0;0;0;0;1
;DAL;1;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-budnick;MIA;3;3;270;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0
dan-calichman;LA;8;8;682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jorge-campos;CHI;9;8;765;0;0;0;0;0;1;1;0;2;49;0;0;3;0;0
scott-cannon;CLB;15;9;750;0;0;0;0;0;0;0;0;2;0;0;0;1;0;3
joe-cannon;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-care;DC;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
manuel-carou;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joe-carver;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-cassar;MIA;21;21;1890;0;0;0;0;0;2;4;0;0;151;0;0;0;0;0
jeff-causey;NE;9;6;544;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0
eric-chaisongkram;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-clark;CLB;30;30;2571;0;0;0;0;0;0;0;0;9;2;0;0;1;0;2
chuck-codd;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
judah-cooks;DC;1;1;90;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
ramiro-corrales;RBNY;3;2;211;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1
ramiro-corrales;MIA;1;1;90;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
scott-coufal;CHI;1;1;90;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
kevin-coye;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cristian-da-silva;RBNY;3;3;177;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
nino-da-silva;SKC;1;0;32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
eric-dade;DAL;20;15;1393;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
jake-dancy;SKC;2;2;135;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
troy-dayak;SJ;11;7;607;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1
john-debrito;SKC;9;3;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
randy-dedini;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mark-dodd;DAL;25;24;2205;0;0;0;0;0;3;4;0;0;179;0;0;0;0;1
mark-dougherty;CLB;11;11;989;0;0;0;0;0;2;4;0;0;77;0;0;0;0;0
mike-duhaney;TB;16;16;1399;0;0;0;0;0;0;0;0;5;2;0;0;0;0;1
brian-dunseth;NE;18;15;1416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-east;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ansil-elcock;CLB;28;27;2409;0;0;0;0;0;0;0;0;12;4;0;0;4;0;8
;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ian-feuer;NE;26;26;2336;0;0;0;0;0;1;5;0;0;179;0;0;0;0;0
vicente-figueroa;SJ;20;10;1005;0;0;0;0;0;0;0;0;15;2;0;0;2;0;0
joe-franchino;LA;16;7;736;0;0;0;0;0;0;0;0;7;4;0;0;0;0;4
robin-fraser;LA;29;29;2456;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
adam-frye;TB;10;8;710;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0
scott-garlick;DC;25;25;2205;0;0;0;0;0;3;3;0;0;129;0;0;0;0;0
sam-george;TB;21;20;1591;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1
jimmy-glenn;CLB;5;3;242;0;0;0;0;0;0;0;0;2;2;0;0;2;0;1
mario-gori;DC;17;9;842;0;0;0;0;0;0;0;0;13;7;0;0;0;0;0
paul-grafer;COL;4;4;360;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0
andrew-gregor;CLB;10;3;357;0;0;0;0;0;0;0;0;7;3;0;0;0;0;2
;CHI;13;8;812;0;0;0;0;0;0;0;0;8;2;0;0;0;0;3
marcus-hahnemann;COL;28;28;2520;0;0;0;0;0;4;5;0;0;200;0;0;0;0;2
kevin-hartman;LA;29;28;2544;0;0;0;0;0;0;1;0;0;143;0;0;0;0;1
rhett-harty;RBNY;7;6;544;0;0;0;0;0;0;0;0;3;2;0;0;0;0;1
sean-henderson;COL;21;15;1266;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0
daniel-hernandez;LA;17;3;458;0;0;0;0;0;0;0;0;9;5;0;0;0;0;1
edgar-hernandez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-howard;RBNY;1;1;90;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
dusty-hudock;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
goran-hunjak;SKC;12;2;261;0;0;0;0;0;0;0;0;4;1;0;0;2;0;2
zak-ibsen;CHI;27;5;908;0;0;0;0;0;0;0;0;26;10;0;0;5;0;1
emmett-idzahl;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ricardo-iribarren;CLB;24;22;1780;0;0;0;0;0;0;0;0;2;1;0;0;1;0;2
rob-jachym;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tahj-jakins;COL;22;13;1147;0;0;0;0;0;0;0;0;4;2;0;0;0;0;4
guillermo-jara;LA;1;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
guillermo-jara;TB;15;4;544;0;0;0;0;0;0;0;0;12;1;0;0;1;0;2
brian-johnson;SKC;6;1;140;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
john-jones;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-jordan;DAL;1;1;45;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
harut-karapetyan;SJ;5;1;123;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
kris-kelderman;MIA;21;14;1187;0;0;0;0;0;0;0;0;15;2;0;0;1;0;5
josh-keller;CHI;6;3;218;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
josh-keller;TB;9;8;609;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0
andy-kirk;SJ;9;8;755;0;0;0;0;0;1;1;0;0;56;0;0;0;0;0
chris-klein;SKC;17;8;782;0;0;0;0;0;0;0;0;15;7;0;0;2;0;0
matt-kmosko;MIA;27;25;2232;0;0;0;0;0;0;0;0;9;5;0;0;8;0;2
matt-knowles;RBNY;4;4;336;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
matt-knowles;MIA;3;3;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cle-kooiman;MIA;14;14;1260;0;0;0;0;0;0;0;0;4;2;0;0;1;0;0
alen-kozic;MIA;2;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-kramer;SJ;24;24;2125;0;0;0;0;0;2;3;0;0;132;0;0;0;0;0
tony-kuhn;CHI;5;1;137;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
garth-lagerwey;DAL;8;7;630;0;0;0;0;0;1;1;0;0;44;0;0;0;0;0
manny-lagos;CHI;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
roy-lassiter;TB;6;6;540;0;0;0;0;0;0;1;0;16;6;0;0;11;0;2
carlos-ledesma;RBNY;1;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-lewis;CHI;13;6;623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
mike-littman;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-llamosa;DC;18;18;1444;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
brian-loftin;TB;8;2;219;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1
lawrence-lozzano;LA;1;1;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-maessner;MIA;27;15;1575;0;0;0;0;0;0;0;0;18;6;0;0;6;0;1
tyrone-marshall;COL;1;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-martin;SJ;23;21;1847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-martinez;COL;28;28;2358;0;0;0;0;0;0;0;0;5;2;0;0;0;0;7
joey-martinez;MIA;6;6;390;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
pablo-mastroeni;MIA;23;19;1611;0;0;0;0;0;0;0;0;21;6;0;0;8;0;4
chad-mccarty;TB;6;6;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-mcginty;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-mckeon;SKC;22;21;1875;0;0;0;0;0;0;0;0;14;8;0;0;0;0;0
tom-mclaughlin;NE;1;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shawn-medved;SJ;19;12;1059;0;0;0;0;0;0;0;0;7;1;0;0;0;0;3
tony-meola;RBNY;31;31;2790;0;0;0;0;0;5;5;0;0;234;0;0;0;0;1
janusz-michallik;NE;12;9;759;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0
dahir-mohammed;NE;7;4;423;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
alberto-montoya;SJ;1;1;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
r-t-moore;TB;2;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
manny-motajo;NE;15;12;1012;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2
joe-munoz;RBNY;1;0;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
david-nakhid;NE;18;14;1350;0;0;0;0;0;0;0;0;15;7;0;0;1;0;0
matt-napoleon;MIA;4;4;360;0;0;0;0;0;0;1;0;0;45;0;0;0;0;0
andre-nunley;COL;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeremy-oetman;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
uche-okafor;SKC;22;22;1967;0;0;0;0;0;0;0;0;5;1;0;0;0;0;2
francis-okaroh;CHI;26;26;2294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
curt-onalfo;DC;3;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
arley-palacios;RBNY;24;23;1986;0;0;0;0;0;0;0;0;10;1;0;0;0;0;1
oscar-pareja;NE;13;13;1088;0;0;0;0;0;0;0;0;14;5;0;0;1;0;5
oscar-pareja;DAL;6;4;398;0;0;0;0;0;0;0;0;4;0;0;0;1;0;2
carlos-parra;RBNY;2;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
