name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
alan-prampin;TB;24;12;1212;7;0;0;0.52;0;0;0;0;26;17;0;26.9;16;0;10
mauricio-cienfuegos;LA;22;22;1980;6;0;0;0.27;0;4;4;0;41;22;0;14.6;8;0;18
chiquinho-conde;NE;17;17;1500;6;0;0;0.36;0;0;0;0;34;16;0;17.6;20;0;10
mo-johnston;SKC;29;29;2564;6;0;0;0.21;0;0;1;0;56;33;0;10.7;14;0;15
brian-mcbride;CLB;13;13;1069;6;0;0;0.51;0;2;2;0;40;18;0;15;9;0;12
peter-vermes;COL;26;25;2206;6;0;0;0.24;0;0;0;0;29;12;0;20.7;1;0;10
giuseppe-galderisi;TB;16;15;1212;5;0;0;0.37;0;0;0;0;37;18;0;13.5;18;0;11
john-harkes;DC;25;23;2066;5;0;0;0.22;0;1;1;0;43;18;0;11.6;17;0;14
wolde-harris;COL;27;15;1484;5;0;0;0.3;0;1;1;0;41;19;0;12.2;5;0;10
frank-klopas;SKC;27;24;1967;5;0;0;0.23;0;0;0;0;46;26;0;10.9;20;0;12
david-patino;COL;23;22;1741;5;0;0;0.26;0;0;0;0;42;20;0;11.9;1;0;11
steve-ralston;TB;29;29;2493;5;0;0;0.18;0;0;0;0;42;19;0;11.9;6;0;16
tony-sanneh;DC;29;28;2274;5;0;0;0.2;0;0;0;0;39;19;0;12.8;10;0;16
steve-trittschuh;COL;29;29;2566;5;0;0;0.18;0;0;0;0;25;12;0;20;1;0;6
paul-wright;SKC;30;18;1646;5;0;0;0.27;0;0;0;0;31;22;0;16.1;14;0;8
eric-wynalda;SJ;14;9;923;5;0;0;0.49;0;2;2;0;28;14;0;17.9;10;0;16
thomas-dooley;CLB;15;15;1310;4;0;0;0.27;0;0;0;0;26;15;0;15.4;0;0;5
ben-iroha;DC;17;15;1104;4;0;0;0.33;0;0;0;0;14;6;0;28.6;1;0;9
martin-machon;LA;30;27;2437;4;0;0;0.15;0;0;0;0;51;27;0;7.8;2;0;10
matt-mckeon;SKC;31;30;2737;4;0;0;0.13;0;0;0;0;15;7;0;26.7;2;0;5
ivan-mckinley;NE;7;7;630;4;0;0;0.57;0;0;0;0;15;9;0;26.7;1;0;5
shawn-medved;SJ;31;15;1591;4;0;0;0.23;0;0;0;0;30;15;0;13.3;3;0;8
joe-max-moore;NE;13;12;987;4;0;0;0.36;0;2;3;0;28;15;0;14.3;5;0;6
adrian-paz;COL;25;24;2055;4;0;0;0.18;0;0;0;0;42;17;0;9.5;30;0;15
jorge-rodriguez;DAL;24;21;1874;4;0;0;0.19;0;0;0;0;38;21;0;10.5;4;0;5
mike-sorber;RBNY;22;22;1889;4;0;0;0.19;0;0;0;0;21;7;0;19.1;2;0;4
martin-vasquez;TB;28;28;2475;4;0;0;0.15;0;0;1;0;43;19;0;9.3;2;0;7
chris-armas;LA;28;28;2307;3;0;0;0.12;0;0;0;0;21;9;0;14.3;3;0;8
sean-bowers;SKC;26;24;2017;3;0;0;0.13;0;0;0;0;15;8;0;20;1;0;3
marcelo-carrera;CLB;20;14;1224;3;0;0;0.22;0;0;0;0;26;11;0;11.5;7;0;5
troy-dayak;SJ;21;21;1817;3;0;0;0.15;0;0;0;0;18;9;0;16.7;2;0;5
roberto-donadoni;RBNY;32;31;2699;3;0;0;0.1;0;1;2;0;50;15;0;6;2;0;12
marco-etcheverry;DC;20;19;1695;3;0;0;0.16;0;0;0;0;45;19;0;6.7;11;0;14
sam-george;TB;7;4;434;3;0;0;0.62;0;0;0;0;6;5;0;50;1;0;3
sean-henderson;COL;25;19;1650;3;0;0;0.16;0;0;0;0;20;12;0;15;1;0;3
brian-maisonneuve;CLB;32;30;2734;3;0;0;0.1;0;1;1;0;52;23;0;5.8;14;0;12
jesse-marsch;DC;11;1;233;3;0;0;1.16;0;0;0;0;5;3;0;60;0;0;6
eddie-pope;DC;29;29;2513;3;0;0;0.11;0;0;0;0;12;4;0;25;1;0;5
carlos-valderrama;TB;20;20;1740;3;0;0;0.16;0;1;1;0;22;9;0;13.6;5;0;22
nelson-vargas;TB;21;9;967;3;0;0;0.28;0;0;1;0;21;6;0;14.3;1;0;5
jose-vasquez;LA;5;2;248;3;0;0;1.09;0;0;0;0;3;3;0;100;0;0;3
;CLB;31;31;2722;3;0;0;0.1;0;0;0;0;92;29;0;3.3;14;0;14
roy-wegerle;DC;17;10;938;3;0;0;0.29;0;0;0;0;22;14;0;13.6;28;0;6
a-j-wood;CLB;16;16;1276;3;0;0;0.21;0;0;0;0;34;10;0;8.8;7;0;5
marcelo-balboa;COL;28;28;2520;2;0;0;0.07;0;0;0;0;44;13;0;4.5;2;0;5
shaun-bartlett;RBNY;13;10;873;2;0;0;0.21;0;0;0;0;24;12;0;8.3;4;0;2
ted-chronopoulos;NE;30;30;2624;2;0;0;0.07;0;0;0;0;30;13;0;6.7;6;0;3
john-doyle;SJ;27;27;2376;2;0;0;0.08;0;0;0;0;21;12;0;9.5;1;0;3
jason-farrell;CLB;18;10;1027;2;0;0;0.18;0;0;0;0;25;8;0;8;4;0;4
miles-joseph;RBNY;29;15;1745;2;0;0;0.1;0;0;0;0;29;15;0;6.9;9;0;12
kris-kelderman;DC;24;9;910;2;0;0;0.2;0;0;0;0;11;6;0;18.2;0;0;6
john-kerr;NE;19;14;1136;2;0;0;0.16;0;0;0;0;19;15;0;10.5;13;0;6
doctor-khumalo;CLB;18;18;1323;2;0;0;0.14;0;0;0;0;23;13;0;8.7;4;0;6
;SJ;28;24;1939;2;0;0;0.09;0;0;0;0;17;6;0;11.8;1;0;6
alexi-lalas;NE;30;29;2607;2;0;0;0.07;0;0;0;0;24;10;0;8.3;9;0;5
eddie-lewis;SJ;29;26;2233;2;0;0;0.08;0;0;0;0;35;21;0;5.7;17;0;16
john-maessner;DC;32;20;2008;2;0;0;0.09;0;0;0;0;32;18;0;6.3;5;0;11
ross-paule;COL;19;7;858;2;0;0;0.21;0;0;0;0;7;4;0;28.6;3;0;5
daniel-peinado;DAL;25;22;1870;2;0;0;0.1;0;0;0;0;13;9;0;15.4;0;0;6
danny-pena;LA;27;26;2230;2;0;0;0.08;0;0;0;0;31;12;0;6.5;2;0;4
tab-ramos;RBNY;13;13;1006;2;0;0;0.18;0;0;0;0;12;4;0;16.7;7;0;6
mark-santel;DAL;31;26;2470;2;0;0;0.07;0;0;0;0;12;5;0;16.7;5;0;8
mark-semioli;RBNY;17;17;1388;2;0;0;0.13;0;0;0;0;9;3;0;22.2;0;0;3
christopher-sullivan;SJ;24;8;1017;2;0;0;0.18;0;0;0;0;17;8;0;11.8;1;0;8
alain-sutter;DAL;21;21;1801;2;0;0;0.1;0;0;0;0;46;24;0;4.3;4;0;10
wade-webber;DAL;18;18;1588;2;0;0;0.11;0;0;0;0;7;3;0;28.6;1;0;3
roy-wegerle;COL;14;13;993;2;0;0;0.18;0;1;1;0;13;6;0;15.4;27;0;3
richie-williams;DC;30;29;2606;2;0;0;0.07;0;0;0;0;22;8;0;9.1;3;0;11
evans-wise;TB;11;1;330;2;0;0;0.55;0;0;0;0;9;4;0;22.2;3;0;2
a-j-wood;RBNY;13;5;559;2;0;0;0.32;0;0;0;0;18;9;0;11.1;4;0;3
todd-yeagley;CLB;27;22;1997;2;0;0;0.09;0;0;0;0;10;5;0;20;3;0;3
jeff-agoos;DC;29;27;2412;1;0;0;0.04;0;0;0;0;14;9;0;7.1;1;0;4
shaun-bartlett;COL;10;5;578;1;0;0;0.16;0;0;0;0;11;6;0;9.1;0;0;3
joao-batista;TB;17;12;1051;1;0;0;0.09;0;0;0;0;6;3;0;16.7;2;0;2
;CLB;12;10;847;1;0;0;0.11;0;0;0;0;7;1;0;14.3;1;0;1
paul-caligiuri;LA;16;16;1406;1;0;0;0.06;0;0;0;0;9;7;0;11.1;3;0;3
mike-clark;CLB;31;28;2484;1;0;0;0.04;0;0;0;0;7;4;0;14.3;3;0;3
ted-eck;DAL;30;22;1839;1;0;0;0.05;0;0;0;0;27;11;0;3.7;4;0;5
ansil-elcock;CLB;26;21;1858;1;0;0;0.05;0;0;0;0;10;2;0;10;2;0;1
michael-emenalo;SJ;27;26;2283;1;0;0;0.04;0;0;0;0;10;4;0;10;2;0;3
alejandro-farias;NE;25;24;2070;1;0;0;0.04;0;0;0;0;11;5;0;9.1;1;0;4
;DAL;12;8;667;1;0;0;0.13;0;0;0;0;6;3;0;16.7;0;0;2
sam-george;NE;16;10;893;1;0;0;0.1;0;0;0;0;12;5;0;8.3;1;0;1
mario-gori;DC;8;8;609;1;0;0;0.15;0;0;0;0;5;4;0;20;3;0;1
frankie-hejduk;TB;23;22;1942;1;0;0;0.05;0;0;0;0;20;10;0;5;11;0;7
branco;RBNY;11;11;922;1;0;0;0.1;0;0;1;0;8;6;0;12.5;0;0;3
brian-johnson;SKC;14;10;951;1;0;0;0.09;0;0;0;0;11;6;0;9.1;0;0;2
brian-kamler;DC;5;1;161;1;0;0;0.56;0;0;0;0;5;3;0;20;1;0;1
paul-keegan;NE;16;5;652;1;0;0;0.14;0;0;0;0;12;5;0;8.3;9;0;2
brian-kelly;RBNY;21;14;1354;1;0;0;0.07;0;0;0;0;23;9;0;4.3;9;0;5
cle-kooiman;TB;27;27;2296;1;0;0;0.04;0;0;0;0;10;5;0;10;0;0;3
mike-lapper;CLB;20;20;1785;1;0;0;0.05;0;0;0;0;12;4;0;8.3;0;0;3
ivan-mckinley;TB;19;14;1351;1;0;0;0.07;0;0;0;0;23;9;0;4.3;4;0;4
zico;SJ;7;3;257;1;0;0;0.35;0;0;0;0;4;3;0;25;3;0;2
clint-peay;DC;13;8;814;1;0;0;0.11;0;0;0;0;6;3;0;16.7;1;0;1
steve-rammel;DC;11;9;776;1;0;0;0.12;0;0;0;0;16;11;0;6.3;14;0;2
edmundo-rodriguez;SKC;16;4;543;1;0;0;0.17;0;0;0;0;9;3;0;11.1;1;0;3
jorge-salcedo;CLB;28;26;2240;1;0;0;0.04;0;0;0;0;21;4;0;4.8;0;0;6
darren-sawatzky;NE;26;5;895;1;0;0;0.1;0;0;0;0;16;7;0;6.3;8;0;1
musa-shannon;TB;5;1;148;1;0;0;0.61;0;0;0;0;2;1;0;50;2;0;1
diego-sonora;DAL;16;16;1421;1;0;0;0.06;0;0;0;0;9;4;0;11.1;7;0;3
temoc-suarez;DAL;19;6;721;1;0;0;0.12;0;0;0;0;10;3;0;10;3;0;4
brian-taylor;LA;11;5;413;1;0;0;0.22;0;0;0;0;9;4;0;11.1;5;0;1
billy-thompson;CLB;6;4;298;1;0;0;0.3;0;0;0;0;6;3;0;16.7;2;0;2
ryan-tinsley;SKC;31;29;2588;1;0;0;0.03;0;0;0;0;5;3;0;20;4;0;5
istvan-urbanyi;SJ;23;19;1555;1;0;0;0.06;0;0;0;0;22;9;0;4.5;0;0;4
greg-vanney;LA;28;27;2318;1;0;0;0.04;0;0;0;0;28;8;0;3.6;6;0;4
evans-wise;NE;11;7;649;1;0;0;0.14;0;0;0;0;11;5;0;9.1;3;0;1
ubusuku-abukusumo;CLB;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rafael-amaya;COL;7;3;236;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1
mike-ammann;SKC;29;29;2597;0;0;0;0;0;3;4;0;0;160;0;0;0;0;1
derek-backman;TB;3;2;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-bates;COL;11;7;540;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
scott-benedetti;COL;3;1;133;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
;RBNY;16;14;1200;0;0;0;0;0;0;0;0;6;0;0;0;2;0;2
jose-botello;LA;7;0;151;0;0;0;0;0;0;0;0;4;1;0;0;1;0;1
scott-budnick;TB;9;8;737;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0
mike-burns;NE;32;32;2880;0;0;0;0;0;0;0;0;36;18;0;0;0;0;2
altimont-butler;CLB;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dan-calichman;LA;32;32;2848;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0
jorge-campos;LA;19;19;1687;0;0;0;0;0;2;2;0;0;88;0;0;1;0;2
jeff-cassar;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tote-castaneda;COL;24;18;1642;0;0;0;0;0;0;0;0;10;3;0;0;2;0;2
jeff-causey;NE;6;6;540;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0
jeff-causey;DC;6;5;451;0;0;0;0;0;0;1;0;0;44;0;0;0;0;0
braeden-cloutier;RBNY;17;10;922;0;0;0;0;0;0;0;0;11;5;0;0;1;0;1
chiquinho-conde;TB;8;8;649;0;0;0;0;0;0;0;0;9;5;0;0;11;0;2
ramiro-corrales;SJ;14;11;1033;0;0;0;0;0;0;0;0;10;4;0;0;0;0;0
scott-coufal;NE;4;4;360;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0
arnold-cruz;SJ;20;18;1608;0;0;0;0;0;0;0;0;15;5;0;0;0;0;2
arnold-cruz;DC;5;5;450;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1
cristian-da-silva;RBNY;14;6;592;0;0;0;0;0;0;0;0;7;1;0;0;0;0;1
nino-da-silva;SKC;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-dade;DAL;15;14;1306;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0
jake-dancy;SKC;3;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-debrito;RBNY;8;8;568;0;0;0;0;0;0;0;0;4;3;0;0;1;0;0
john-debrito;SKC;2;0;53;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
john-diffley;SKC;6;2;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mark-dodd;DAL;30;30;2700;0;0;0;0;0;6;9;0;1;249;0;0;0;0;0
mark-dougherty;TB;26;24;2157;0;0;0;0;0;1;4;0;0;165;0;0;0;0;0
oscar-draguicevich;SJ;13;10;890;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1
mike-duhaney;TB;27;25;2205;0;0;0;0;0;0;0;0;8;3;0;0;1;0;0
brian-dunseth;NE;5;1;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gerson-echeverry;RBNY;1;1;74;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
richard-farrer;DAL;8;6;503;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0
;TB;19;5;578;0;0;0;0;0;0;0;0;15;5;0;0;4;0;2
robin-fraser;LA;24;24;2021;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
brad-friedel;CLB;29;29;2609;0;0;0;0;0;4;5;0;0;174;0;0;0;0;1
adam-frye;TB;18;17;1437;0;0;0;0;0;0;0;0;6;1;0;0;2;0;2
giuseppe-galderisi;NE;7;7;514;0;0;0;0;0;0;0;0;12;3;0;0;9;0;2
scott-garlick;DC;14;13;1171;0;0;0;0;0;0;0;0;0;82;0;0;0;0;1
richard-gough;SKC;17;17;1457;0;0;0;0;0;0;0;0;7;5;0;0;0;0;1
paul-grafer;COL;9;8;723;0;0;0;0;0;1;1;0;0;63;0;0;0;0;0
;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-guzman;SJ;3;3;219;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1
marcus-hahnemann;COL;25;24;2157;0;0;0;0;0;4;5;0;0;154;0;0;0;0;1
bill-harte;NE;5;3;234;0;0;0;0;0;0;0;0;3;1;0;0;1;0;1
bill-harte;TB;4;2;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-hartman;LA;8;4;483;0;0;0;0;0;1;2;0;0;21;0;0;0;0;0
rhett-harty;RBNY;26;26;2279;0;0;0;0;0;0;0;0;10;6;0;0;0;0;1
peter-hattrup;DAL;7;2;225;0;0;0;0;0;0;1;0;4;2;0;0;2;0;1
brian-haynes;DAL;1;1;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aidan-heaney;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ezra-hendrickson;RBNY;8;4;463;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0
ezra-hendrickson;LA;6;2;334;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1
tayt-ianni;SJ;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
erik-imler;NE;15;9;855;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0
erik-imler;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ben-iroha;SJ;4;3;287;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
rob-jachym;CLB;3;1;95;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
rob-jachym;NE;6;0;152;0;0;0;0;0;0;0;0;8;3;0;0;2;0;0
tahj-jakins;COL;19;12;1132;0;0;0;0;0;0;0;0;5;2;0;0;1;0;1
guillermo-jara;LA;15;2;353;0;0;0;0;0;0;0;0;9;6;0;0;1;0;2
rob-johnson;RBNY;2;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steve-jolley;LA;12;10;882;0;0;0;0;0;0;0;0;7;4;0;0;1;0;1
john-jones;LA;5;0;91;0;0;0;0;0;0;0;0;5;3;0;0;1;0;0
gabe-jones;DAL;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steve-klein;NE;4;0;73;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
matt-kmosko;COL;31;31;2760;0;0;0;0;0;0;0;0;5;3;0;0;1;0;3
matt-knowles;RBNY;4;2;173;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
david-kramer;SJ;12;12;1021;0;0;0;0;0;1;2;0;1;68;0;0;0;0;0
david-kramer;LA;9;9;810;0;0;0;0;0;2;2;0;0;55;0;0;0;0;0
garth-lagerwey;DAL;2;2;180;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0
manny-lagos;RBNY;15;15;1216;0;0;0;0;0;0;0;0;11;6;0;0;2;0;2
peter-lak;LA;2;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
greg-lalas;NE;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gerardo-laterza;LA;4;1;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-lewis;RBNY;19;15;1421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
tom-liner;SJ;2;2;180;0;0;0;0;0;1;1;0;0;19;0;0;0;0;0
carlos-llamosa;DC;25;20;1817;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
joao-luiz;RBNY;7;7;585;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
tim-martin;SJ;28;28;2422;0;0;0;0;0;0;0;0;7;2;0;0;2;0;3
chris-martinez;COL;8;3;330;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
joey-martinez;DAL;19;19;1503;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
tony-meola;RBNY;30;30;2700;0;0;0;0;0;4;6;0;0;204;0;0;0;0;0
janusz-michallik;CLB;10;6;447;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
sergio-miguez;CLB;17;16;1361;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
todd-miller;CLB;3;1;81;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
jamel-mitchell;SKC;1;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-moxom;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
guido;RBNY;9;9;792;0;0;0;0;0;0;0;0;7;1;0;0;2;0;1
uche-okafor;SKC;27;27;2386;0;0;0;0;0;0;0;0;6;2;0;0;1;0;3
francis-okaroh;NE;29;29;2528;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
patrick-olalere;NE;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
curt-onalfo;SJ;6;3;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-parra;RBNY;4;3;273;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0
steve-pittman;SKC;26;23;2068;0;0;0;0;0;0;0;0;13;3;0;0;1;0;0
brandon-pollard;DAL;21;16;1526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
tom-presthus;DC;7;7;629;0;0;0;0;0;0;1;0;0;49;0;0;0;0;0
eric-quill;TB;2;1;108;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
steve-rammel;COL;10;2;356;0;0;0;0;0;0;0;0;4;2;0;0;7;0;0
ante-razov;LA;3;0;79;0;0;0;0;0;0;0;0;3;3;0;0;1;0;0
marco-rizi;RBNY;1;0;33;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
esmundo-rodriguez;SJ;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marcus-roy;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
silvio-rudman;CLB;6;2;191;0;0;0;0;0;0;0;0;5;2;0;0;1;0;0
dave-salzwedel;SJ;20;18;1679;0;0;0;0;0;1;3;0;0;118;0;0;0;0;1
juan-sastoque;DAL;2;0;23;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
dionysus-sebwe;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mark-semioli;LA;12;11;993;0;0;0;0;0;0;0;0;3;1;0;0;3;0;0
damian-silvera;SKC;3;1;166;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
mark-simpson;DC;7;7;629;0;0;0;0;0;3;3;0;0;35;0;0;0;0;0
rob-smith;CLB;25;8;1106;0;0;0;0;0;0;0;0;11;2;0;0;7;0;0
chris-snitko;SKC;5;3;282;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0
;DAL;25;21;1948;0;0;0;0;0;0;0;0;7;4;0;0;0;0;2
leonardo-squadrone;NE;23;23;1881;0;0;0;0;0;0;0;0;5;1;0;0;2;0;0
dan-stebbins;DAL;1;1;38;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
joey-thieman;DC;3;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zach-thornton;RBNY;3;2;197;0;0;0;0;0;2;2;0;0;18;0;0;0;0;0
ike-udeh;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-vaudreuil;DC;25;19;1790;0;0;0;0;0;0;0;0;4;2;0;0;2;0;2
brad-wilson;LA;3;3;222;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
david-winner;CLB;4;3;271;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0
kevin-wylie;NE;3;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;TB;27;27;2430;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0
jeff-zaun;RBNY;10;6;623;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0
kerry-zavagnin;RBNY;21;12;1089;0;0;0;0;0;0;0;0;8;3;0;0;1;0;0
walter-zenga;NE;22;22;1980;0;0;0;0;0;1;1;0;0;113;0;0;0;0;0
