name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
alberth-elis;HOU;30;27;2422;11;0;0;0.41;0;2;2;0;101;44;43.6;10.9;7;0;21
darwin-quintero;MIN;27;27;2396;11;0;0;0.41;0;1;1;0;78;32;41;14.1;13;85;26
daniel-royer;RBNY;29;24;2049;11;0;0;0.48;0;2;2;0;72;32;44.4;15.3;10;1;13
daniel-salloi;SKC;29;26;2291;11;0;0;0.43;0;0;0;0;78;31;39.7;14.1;10;1;18
ismael-tajouri-shradi;NYC;27;18;1547;11;0;0;0.64;0;0;0;0;35;16;45.7;31.4;4;35;14
luciano-acosta;DC;33;32;2753;10;0;0;0.33;0;0;0;0;60;23;38.3;16.7;10;12;27
sebastian-blanco;POR;31;29;2564;10;0;0;0.35;0;0;0;0;81;31;38.3;12.3;1;10;21
cory-burke;PHI;29;15;1427;10;0;0;0.63;0;0;0;0;61;19;31.1;16.4;9;0;11
darren-mattocks;DC;25;14;1267;10;0;0;0.71;0;0;1;0;42;19;45.2;23.8;5;2;10
jonathan-osorio;TOR;30;30;2603;10;0;0;0.35;0;0;0;0;33;20;60.6;30.3;3;4;17
fafa-picault;PHI;29;24;2190;10;0;0;0.41;0;3;4;0;70;32;45.7;14.3;8;5;15
vako;SJ;33;31;2718;10;0;0;0.33;0;0;0;0;110;35;31.8;9.1;4;51;15
raul-ruidiaz;SEA;14;13;1098;10;0;0;0.82;0;0;0;0;44;17;38.6;22.7;13;0;11
albert-rusnak;RSL;31;29;2592;10;0;0;0.35;0;3;4;0;67;29;43.3;14.9;6;101;17
johnny-russell;SKC;30;24;2183;10;0;0;0.41;0;1;1;0;70;30;42.9;14.3;4;74;20
diego-valeri;POR;32;31;2747;10;0;0;0.33;0;4;5;0;86;29;33.7;11.6;17;129;22
chris-wondolowski;SJ;34;23;2289;10;0;0;0.39;0;3;4;0;58;22;37.9;17.2;14;0;15
yamil-asad;DC;30;27;2365;9;0;0;0.34;0;1;1;0;45;19;42.2;20;7;37;17
diego-fagundez;NE;33;30;2666;9;0;0;0.3;0;1;2;0;68;30;44.1;13.2;8;144;19
samuel-armenteros;POR;28;19;1590;8;0;0;0.45;0;0;0;0;41;18;43.9;19.5;17;0;9
corey-baird;RSL;31;21;1903;8;0;0;0.38;0;0;0;0;39;20;51.3;20.5;14;1;13
alphonso-davies;VAN;31;27;2420;8;0;0;0.3;0;0;0;0;37;15;40.5;21.6;11;1;19
roland-lamah;DAL;29;21;1865;8;0;0;0.39;0;0;1;0;37;14;37.8;21.6;17;1;14
nicolas-lodeiro;SEA;27;27;2428;8;0;0;0.3;0;5;5;0;57;17;29.8;14;7;141;24
maximiliano-moralez;NYC;32;32;2818;8;0;0;0.26;0;1;1;0;72;26;36.1;11.1;16;117;24
joao-plata;RSL;25;20;1721;8;0;0;0.42;0;2;3;0;56;29;51.8;14.3;5;27;16
diego-rubio;SKC;20;9;781;8;0;0;0.92;0;0;0;0;29;15;51.7;27.6;3;0;14
cristian-techera;VAN;21;16;1347;8;0;0;0.53;0;1;1;0;44;21;47.7;18.2;7;34;9
maximiliano-urruti;DAL;33;30;2735;8;0;0;0.26;0;0;0;0;117;35;29.9;6.8;12;34;19
victor-vazquez;TOR;21;19;1440;8;0;0;0.5;0;2;2;0;29;15;51.7;27.6;2;28;17
;TOR;13;12;877;7;0;0;0.72;0;2;2;0;26;9;34.6;26.9;10;0;8
paul-arriola;DC;28;25;2183;7;0;0;0.29;0;0;0;0;36;18;50;19.4;5;3;15
dominique-badji;COL;16;15;1343;7;0;0;0.47;0;0;0;0;48;19;39.6;14.6;10;0;9
will-bruin;SEA;29;19;1793;7;0;0;0.35;0;0;0;0;37;18;48.6;18.9;19;0;12
;SKC;20;18;1522;7;0;0;0.41;0;0;0;0;40;17;42.5;17.5;1;19;9
miguel-ibarra;MIN;33;31;2715;7;0;0;0.23;0;0;0;0;37;19;51.4;18.9;12;9;15
christian-ramirez;MIN;20;17;1384;7;0;0;0.46;0;0;0;0;35;13;37.1;20;10;0;9
jefferson-savarino;RSL;32;32;2853;7;0;0;0.22;0;0;0;0;78;31;39.7;9;18;2;18
saphir-taider;MTL;33;33;2852;7;0;0;0.22;0;1;1;0;81;25;30.9;8.6;8;97;15
hector-villalba;ATL;28;21;1787;7;0;0;0.35;0;0;0;0;68;28;41.2;10.3;8;0;16
michael-barrios;DAL;34;29;2536;6;0;0;0.21;0;0;0;0;59;29;49.1;10.2;15;40;12
magnus-eriksson;SJ;32;29;2494;6;0;0;0.22;0;3;3;0;52;20;38.5;11.5;2;77;9
federico-higuain;CLB;30;27;2381;6;0;0;0.23;0;3;3;0;52;17;32.7;11.5;9;100;15
sacha-kljestan;ORL;30;29;2522;6;0;0;0.21;0;2;3;0;47;17;36.2;12.8;3;58;12
jesus-medina;NYC;28;21;1999;6;0;0;0.27;0;0;0;0;46;13;28.3;13;5;9;13
santiago-mosquera;DAL;29;17;1589;6;0;0;0.34;0;0;0;0;61;21;34.4;9.8;6;24;11
ilsinho;PHI;23;9;985;6;0;0;0.55;0;1;1;0;23;8;34.8;26.1;2;7;8
romell-quioto;HOU;32;25;2252;6;0;0;0.24;0;0;0;0;82;30;36.6;7.3;5;32;18
yordy-reyna;VAN;26;21;1875;6;0;0;0.29;0;1;1;0;43;17;39.5;13.9;2;23;17
kaku;RBNY;30;29;2424;6;0;0;0.22;0;2;3;0;53;23;43.4;11.3;4;17;20
latif-blessing;LAFC;30;18;1804;5;0;0;0.25;0;0;0;0;49;20;40.8;10.2;13;2;11
borek-dockal;PHI;31;30;2397;5;0;0;0.19;0;1;1;0;44;19;43.2;11.4;2;95;23
derrick-etienne-jr;RBNY;30;9;961;5;0;0;0.47;0;0;1;0;35;17;48.6;14.3;15;0;6
gerso-fernandes;SKC;31;17;1591;5;0;0;0.28;0;0;0;0;38;19;50;13.2;7;4;10
larrys-mabiala;POR;31;31;2745;5;0;0;0.16;0;0;0;0;26;11;42.3;19.2;0;0;6
tomas-martinez;HOU;32;31;2455;5;0;0;0.18;0;0;0;0;66;19;28.8;7.6;2;24;18
chris-pontius;LA;26;15;1485;5;0;0;0.3;0;0;0;0;26;8;30.8;19.2;2;0;11
victor-rodriguez;SEA;19;14;1259;5;0;0;0.36;0;0;0;0;47;15;31.9;10.6;3;5;11
luis-silva;RSL;19;9;810;5;0;0;0.56;0;1;1;0;30;16;53.3;16.7;5;0;5
alejandro-silva;MTL;31;27;2368;5;0;0;0.19;0;1;1;0;53;20;37.7;9.4;6;27;16
zoltan-stieber;DC;27;21;1833;5;0;0;0.25;0;0;0;0;34;12;35.3;14.7;0;47;12
;ATL;26;19;1730;4;0;0;0.21;0;0;0;0;21;10;47.6;19.1;3;47;7
ibson;MIN;27;23;2099;4;0;0;0.17;0;0;0;0;31;8;25.8;12.9;3;4;7
jo-inge-berget;NYC;23;19;1569;4;0;0;0.23;0;0;0;0;40;12;30;10;8;0;7
alan-gordon;CHI;23;7;827;4;0;0;0.44;0;0;0;0;19;10;52.6;21.1;5;0;4
julian-gressel;ATL;33;33;2945;4;0;0;0.12;0;0;0;0;65;21;32.3;6.2;5;31;18
cristian-higuita;ORL;21;18;1366;4;0;0;0.26;0;0;0;0;18;7;38.9;22.2;0;0;4
lucas-janson;TOR;11;8;818;4;0;0;0.44;0;0;0;0;30;17;56.7;13.3;5;0;6
chad-marshall;SEA;30;30;2584;4;0;0;0.14;0;0;0;0;19;5;26.3;21.1;1;0;5
angelo-rodriguez;MIN;11;10;871;4;0;0;0.41;0;0;0;0;28;8;28.6;14.3;8;0;5
cristian-roldan;SEA;34;34;3053;4;0;0;0.12;0;0;0;0;32;16;50;12.5;4;3;13
ilie-sanchez;SKC;34;34;3060;4;0;0;0.12;0;4;6;0;45;14;31.1;8.9;0;2;8
cj-sapong;PHI;32;29;2321;4;0;0;0.16;0;0;1;0;54;21;38.9;7.4;9;1;7
bastian-schweinsteiger;CHI;31;30;2726;4;0;0;0.13;0;0;1;0;24;8;33.3;16.7;0;13;10
philippe-senderos;HOU;8;7;606;4;0;0;0.59;0;0;0;0;10;6;60;40;0;0;5
tommy-smith;COL;33;33;2969;4;0;0;0.12;0;0;0;0;30;12;40;13.3;2;0;7
anton-tinnerholm;NYC;31;31;2697;4;0;0;0.13;0;0;0;0;37;12;32.4;10.8;0;1;10
jeisson-vargas;MTL;19;10;871;4;0;0;0.41;0;0;0;0;28;11;39.3;14.3;5;19;4
yoshi-yotun;ORL;22;22;1970;4;0;0;0.18;0;3;3;0;37;11;29.7;10.8;0;78;14
wilfried-zahibo;NE;31;22;1943;4;0;0;0.19;0;0;0;0;36;12;33.3;11.1;0;0;8
reto-ziegler;DAL;29;29;2570;4;0;0;0.14;0;2;3;0;15;7;46.7;26.7;1;1;4
walker-zimmerman;LAFC;26;26;2321;4;0;0;0.16;0;0;0;0;24;8;33.3;16.7;0;0;5
fanendo-adi;POR;14;9;823;3;0;0;0.33;0;0;0;0;23;9;39.1;13;12;0;5
juan-agudelo;NE;30;13;1496;3;0;0;0.18;0;0;0;0;40;13;32.5;7.5;7;0;7
alejandro-bedoya;PHI;33;31;2777;3;0;0;0.1;0;0;0;0;40;13;32.5;7.5;7;1;9
edgar-castillo;COL;28;28;2440;3;0;0;0.11;0;0;0;0;28;7;25;10.7;3;1;8
jay-chapman;TOR;22;10;982;3;0;0;0.27;0;0;0;0;25;9;36;12;0;2;4
laurent-ciman;LAFC;22;22;1980;3;0;0;0.14;0;0;0;0;24;10;41.7;12.5;1;0;3
yohan-croizet;SKC;32;19;1594;3;0;0;0.17;0;0;0;0;49;14;28.6;6.1;2;2;6
giovani-dos-santos;LA;14;10;823;3;0;0;0.33;0;0;0;0;25;9;36;12;2;5;5
roger-espinoza;SKC;32;32;2825;3;0;0;0.1;0;0;0;0;47;11;23.4;6.4;0;0;12
benny-feilhaber;LAFC;34;32;2804;3;0;0;0.1;0;0;0;0;38;11;28.9;7.9;0;23;9
alejandro-fuenmayor;HOU;22;21;1763;3;0;0;0.15;0;0;0;0;8;4;50;37.5;0;0;4
david-guzman-x5117;POR;14;11;968;3;0;0;0.28;0;0;0;0;17;6;35.3;17.6;1;16;4
nick-hagglund;TOR;20;15;1429;3;0;0;0.19;0;0;0;0;12;6;50;25;0;0;3
niko-hansen;CLB;22;11;1031;3;0;0;0.26;0;0;0;0;33;8;24.2;9.1;4;0;6
jahmir-hyka;SJ;19;11;914;3;0;0;0.3;0;0;0;0;18;6;33.3;16.7;2;13;3
romario-ibarra;MIN;9;2;271;3;0;0;1;0;0;0;0;11;5;45.5;27.3;0;1;3
niki-jackson;COL;15;1;429;3;0;0;0.63;0;0;0;0;14;4;28.6;21.4;3;0;3
florian-jungwirth;SJ;31;27;2400;3;0;0;0.11;0;0;0;0;17;6;35.3;17.6;0;0;7
sebastian-lletget;LA;28;21;1885;3;0;0;0.14;0;0;0;0;30;9;30;10;2;53;5
aaron-long;RBNY;34;31;2806;3;0;0;0.1;0;0;0;0;23;10;43.5;13;0;0;5
matteo-mancosu;MTL;20;14;1103;3;0;0;0.24;0;0;0;0;27;5;18.5;11.1;13;0;4
joe-mason;COL;14;9;758;3;0;0;0.36;0;0;0;0;14;8;57.1;21.4;4;2;3
nicolas-mezquida;VAN;21;9;966;3;0;0;0.28;0;0;0;0;36;12;33.3;8.3;0;15;4
chris-mueller;ORL;32;23;2056;3;0;0;0.13;0;0;0;0;32;13;40.6;9.4;10;6;10
alex-muyl;RBNY;30;13;1286;3;0;0;0.21;0;0;0;0;31;17;54.8;9.7;11;3;8
lee-nguyen;LAFC;25;20;1833;3;0;0;0.15;0;0;0;0;21;6;28.6;14.3;1;41;8
ike-opara;SKC;31;31;2773;3;0;0;0.1;0;0;0;0;23;6;26.1;13;0;0;5
tosaint-ricketts;TOR;18;4;601;3;0;0;0.45;0;0;0;0;20;12;60;15;7;0;3
sebastian-saucedo;RSL;28;10;1031;3;0;0;0.26;0;0;0;0;46;23;50;6.5;8;17;8
brek-shea;VAN;28;15;1521;3;0;0;0.18;0;0;0;0;24;9;37.5;12.5;12;0;5
harry-shipp;SEA;19;15;1230;3;0;0;0.22;0;0;0;0;28;9;32.1;10.7;3;3;6
scott-sutter;ORL;19;18;1567;3;0;0;0.17;0;0;0;0;17;5;29.4;17.6;0;0;5
gustav-svensson;SEA;24;23;2074;3;0;0;0.13;0;0;0;0;21;8;38.1;14.3;1;0;4
florian-valot;RBNY;14;13;1150;3;0;0;0.23;0;0;0;0;24;9;37.5;12.5;3;0;8
kendall-waston;VAN;26;26;2218;3;0;0;0.12;0;0;0;0;33;9;27.3;9.1;3;0;5
kellyn-acosta;COL;12;12;1040;2;0;0;0.17;0;0;1;0;21;5;23.8;9.5;0;37;5
harrison-afful;CLB;32;32;2864;2;0;0;0.06;0;0;0;0;55;13;23.6;3.6;15;0;8
tesho-akindele;DAL;19;5;577;2;0;0;0.31;0;0;0;0;9;7;77.8;22.2;3;0;2
dominique-badji;DAL;10;9;620;2;0;0;0.29;0;0;0;0;11;4;36.4;18.2;7;0;3
steven-beitashour;LAFC;30;30;2644;2;0;0;0.07;0;0;0;0;9;3;33.3;22.2;0;0;6
steven-birnbaum;DC;34;34;3060;2;0;0;0.06;0;0;0;0;17;6;35.3;11.8;0;0;2
emmanuel-boateng;LA;27;12;1188;2;0;0;0.15;0;0;0;0;17;4;23.5;11.8;4;0;7
yannick-boli;COL;17;9;769;2;0;0;0.23;0;1;1;0;23;7;30.4;8.7;10;0;2
michael-boxall;MIN;32;32;2880;2;0;0;0.06;0;0;0;0;7;3;42.9;28.6;0;0;2
handwalla-bwana;SEA;12;6;491;2;0;0;0.37;0;0;0;0;10;2;20;20;2;1;3
scott-caldwell;NE;24;20;1522;2;0;0;0.12;0;0;0;0;13;8;61.5;15.4;0;2;2
francisco-calvo;MIN;26;26;2339;2;0;0;0.08;0;0;0;0;26;6;23.1;7.7;3;0;5
diego-chara;POR;27;26;2385;2;0;0;0.08;0;0;0;0;8;3;37.5;25;0;1;2
cristian-colman;DAL;15;6;606;2;0;0;0.3;0;0;0;0;21;11;52.4;9.5;8;0;2
michael-de-leeuw;CHI;9;5;454;2;0;0;0.4;0;0;0;0;9;2;22.2;22.2;3;0;4
marky-delgado;TOR;28;21;1984;2;0;0;0.09;0;0;0;0;13;5;38.5;15.4;1;0;4
mauro-diaz;DAL;12;9;807;2;0;0;0.22;0;2;2;0;20;5;25;10;2;42;10
jonathan-dos-santos;LA;23;22;1909;2;0;0;0.09;0;0;0;0;11;5;45.5;18.2;0;19;10
jeremy-ebobisse;POR;9;5;449;2;0;0;0.4;0;0;0;0;12;3;25;16.7;4;0;4
raheem-edwards;MTL;14;9;808;2;0;0;0.22;0;0;0;0;19;9;47.4;10.5;1;2;2
jack-elliott;PHI;17;16;1430;2;0;0;0.13;0;0;0;0;7;3;42.9;28.6;0;0;2
kevin-ellis;CHI;20;19;1537;2;0;0;0.12;0;0;0;0;10;3;30;20;1;0;6
andrew-farrell;NE;31;30;2701;2;0;0;0.07;0;0;0;0;12;3;25;16.7;1;0;4
ethan-finlay;MIN;7;7;570;2;0;0;0.32;0;0;0;0;10;5;50;20;3;0;3
shkelzen-gashi;COL;21;9;814;2;0;0;0.22;0;1;1;0;20;5;25;10;2;33;4
carlos-gruezo;DAL;31;28;2508;2;0;0;0.07;0;0;0;0;28;6;21.4;7.1;1;0;3
jordan-hamilton;TOR;14;10;862;2;0;0;0.21;0;0;0;0;26;8;30.8;7.7;10;0;3
matt-hedges;DAL;33;33;2925;2;0;0;0.06;0;0;0;0;15;7;46.7;13.3;0;0;2
erik-hurtado;VAN;12;4;484;2;0;0;0.37;0;0;0;0;8;3;37.5;25;3;0;3
anthony-jackson-hamel;MTL;16;6;580;2;0;0;0.31;0;0;0;0;14;8;57.1;14.3;10;0;2
mark-anthony-kaye;LAFC;20;20;1582;2;0;0;0.11;0;0;0;0;30;10;33.3;6.7;2;0;7
kevin-kratz;ATL;27;2;500;2;0;0;0.36;0;0;0;0;10;7;70;20;1;14;3
kemar-lawrence;RBNY;28;27;2438;2;0;0;0.07;0;0;0;0;15;6;40;13.3;2;0;3
nick-lima;SJ;34;34;3049;2;0;0;0.06;0;0;0;0;16;6;37.5;12.5;3;0;4
cristian-lobato;SKC;7;3;327;2;0;0;0.55;0;0;0;0;6;4;66.7;33.3;0;0;2
ronald-matarrita;NYC;24;15;1367;2;0;0;0.13;0;0;0;0;24;12;50;8.3;4;22;4
jack-mcbean;COL;22;13;1060;2;0;0;0.17;0;1;1;0;20;9;45;10;8;0;3
jimmy-medranda;SKC;12;8;728;2;0;0;0.25;0;0;0;0;9;3;33.3;22.2;1;1;3
haris-medunjanin;PHI;30;29;2530;2;0;0;0.07;0;0;0;0;44;9;20.4;4.5;0;70;9
kevin-molino;MIN;2;2;140;2;0;0;1.29;0;0;0;0;4;3;75;50;2;1;3
jordon-mutch;VAN;18;8;830;2;0;0;0.22;0;0;0;0;12;5;41.7;16.7;2;1;4
sam-nicholson;COL;19;19;1521;2;0;0;0.12;0;0;0;0;31;13;41.9;6.5;9;0;4
alvas-powell;POR;24;24;2072;2;0;0;0.09;0;0;0;0;25;9;36;8;1;0;5
christian-ramirez;LAFC;7;3;261;2;0;0;0.69;0;0;0;0;8;4;50;25;3;0;2
alexander-ring;NYC;30;29;2608;2;0;0;0.07;0;0;0;0;30;8;26.7;6.7;1;0;2
carlos-rivas;RBNY;5;3;264;2;0;0;0.68;0;0;0;0;10;6;60;20;8;0;2
marc-rzatkowski;RBNY;24;16;1497;2;0;0;0.12;0;0;0;0;22;7;31.8;9.1;0;54;9
ulises-segura;DC;23;14;1292;2;0;0;0.14;0;0;0;0;19;8;42.1;10.5;2;2;3
khiry-shelton;SKC;20;15;1370;2;0;0;0.13;0;0;0;0;36;10;27.8;5.6;1;1;7
jay-simpson;PHI;8;1;159;2;0;0;1.13;0;0;0;0;6;4;66.7;33.3;0;0;2
stefano-pinho;ORL;23;5;595;2;0;0;0.3;0;0;0;0;18;6;33.3;11.1;4;0;2
andrew-wenger;HOU;22;20;1710;2;0;0;0.11;0;0;0;0;14;7;50;14.3;1;0;3
graham-zusi;SKC;34;34;3060;2;0;0;0.06;0;0;0;0;57;19;33.3;3.5;3;100;9
amro-tarek;ORL;20;19;1697;1;0;0;0.05;0;0;0;0;6;4;66.7;16.7;0;0;1
lalas-abubakar;CLB;23;20;1771;1;0;0;0.05;0;0;0;0;9;3;33.3;11.1;0;0;1
david-accam;PHI;23;13;1213;1;0;0;0.07;0;0;0;0;37;14;37.8;2.7;14;1;1
kellyn-acosta;DAL;13;8;674;1;0;0;0.13;0;0;0;0;9;2;22.2;11.1;0;4;3
bismark-adjei-boateng;COL;20;14;1236;1;0;0;0.07;0;0;0;0;12;4;33.3;8.3;1;0;2
jose-aja;VAN;17;17;1512;1;0;0;0.06;0;0;0;0;4;1;25;25;5;0;1
eric-alexander;HOU;21;20;1662;1;0;0;0.05;0;0;0;0;7;1;14.3;14.3;0;7;3
quincy-amarikwa;MTL;10;7;644;1;0;0;0.14;0;0;0;0;19;7;36.8;5.3;13;0;1
;POR;17;7;688;1;0;0;0.13;0;1;1;0;23;9;39.1;4.3;8;0;1
eduard-atuesta;LAFC;25;16;1501;1;0;0;0.06;0;0;0;0;19;4;21.1;5.3;0;5;3
micheal-azira;MTL;10;8;723;1;0;0;0.12;0;0;0;0;8;3;37.5;12.5;0;0;1
cole-bassett;COL;6;3;307;1;0;0;0.29;0;0;0;0;5;1;20;20;0;1;1
damarcus-beasley;HOU;26;26;2208;1;0;0;0.04;0;0;0;0;11;7;63.6;9.1;0;0;3
kyle-beckerman;RSL;31;29;2621;1;0;0;0.03;0;0;0;0;23;5;21.7;4.3;1;0;2
george-bello;ATL;3;2;177;1;0;0;0.51;0;0;0;0;2;1;50;50;3;0;1
nick-besler;RSL;22;15;1431;1;0;0;0.06;0;0;0;0;2;1;50;50;0;0;1
anthony-blondell;VAN;18;8;642;1;0;0;0.14;0;0;0;0;20;7;35;5;7;0;2
joao-moutinho;LAFC;14;10;872;1;0;0;0.1;0;0;0;0;7;1;14.3;14.3;0;0;1
brandt-bronico;CHI;23;17;1531;1;0;0;0.06;0;0;0;0;10;3;30;10;0;6;6
gianluca-busio;SKC;7;1;153;1;0;0;0.59;0;0;0;0;8;1;12.5;12.5;0;2;2
brandon-bye;NE;24;16;1470;1;0;0;0.06;0;0;0;0;12;5;41.7;8.3;1;1;3
luis-alberto-caicedo;NE;30;29;2590;1;0;0;0.03;0;0;0;0;35;9;25.7;2.9;4;0;5
alexander-callens;NYC;31;31;2750;1;0;0;0.03;0;0;0;0;21;2;9.5;4.8;2;0;1
diego-campos;CHI;23;13;1197;1;0;0;0.08;0;0;0;0;19;6;31.6;5.3;0;53;3
reggie-cannon;DAL;33;33;2921;1;0;0;0.03;0;0;0;0;10;4;40;10;0;1;4
russell-canouse;DC;20;17;1533;1;0;0;0.06;0;0;0;0;8;3;37.5;12.5;0;0;2
valentin-castellanos;NYC;8;5;446;1;0;0;0.2;0;0;0;0;20;6;30;5;4;0;1
darwin-ceren;HOU;24;20;1858;1;0;0;0.05;0;0;0;0;8;2;25;12.5;0;7;1
maxime-chanot;NYC;18;18;1571;1;0;0;0.06;0;0;0;0;11;3;27.3;9.1;0;0;1
michael-ciani;LA;21;19;1648;1;0;0;0.05;0;0;0;0;5;1;20;20;1;0;1
ricardo-clark;CLB;13;8;642;1;0;0;0.14;0;0;0;0;12;3;25;8.3;0;0;2
ashley-cole;LA;31;30;2687;1;0;0;0.03;0;0;0;0;15;5;33.3;6.7;2;0;11
elliot-collier;CHI;16;9;904;1;0;0;0.1;0;0;0;0;15;5;33.3;6.7;0;0;2
josue-colman;ORL;24;10;1054;1;0;0;0.09;0;0;0;0;28;11;39.3;3.6;2;7;6
alex-crognale;CLB;5;0;97;1;0;0;0.93;0;0;0;0;1;1;100;100;0;0;1
abu-danladi;MIN;16;5;482;1;0;0;0.19;0;0;0;0;12;6;50;8.3;5;0;2
jordy-delem;SEA;16;10;856;1;0;0;0.11;0;0;0;0;3;1;33.3;33.3;0;0;1
clint-dempsey;SEA;14;9;902;1;0;0;0.1;0;0;0;0;39;12;30.8;2.6;3;0;2
raheem-edwards;CHI;13;10;916;1;0;0;0.1;0;0;0;0;17;4;23.5;5.9;4;13;3
marcus-epps;PHI;13;8;609;1;0;0;0.15;0;0;0;0;10;3;30;10;1;0;3
franco-escobar;ATL;22;20;1788;1;0;0;0.05;0;0;0;0;14;3;21.4;7.1;2;0;1
rod-fanni;MTL;26;26;2290;1;0;0;0.04;0;0;0;0;6;2;33.3;16.7;1;0;1
rolf-feltscher;LA;15;15;1295;1;0;0;0.07;0;0;0;0;7;2;28.6;14.3;1;0;4
maynor-figueroa;DAL;16;11;1008;1;0;0;0.09;0;0;0;0;14;6;42.9;7.1;0;0;1
oniel-fisher;DC;24;20;1832;1;0;0;0.05;0;0;0;0;14;1;7.1;7.1;1;0;2
andres-flores;POR;26;11;1159;1;0;0;0.08;0;0;0;0;14;2;14.3;7.1;0;6;3
anthony-fontana;PHI;5;1;98;1;0;0;0.92;0;0;0;0;5;1;20;20;0;2;1
boniek-garcia;HOU;29;21;2063;1;0;0;0.04;0;0;0;0;6;1;16.7;16.7;1;53;8
kevin-garcia;HOU;15;11;1103;1;0;0;0.08;0;0;0;0;3;1;33.3;33.3;0;0;1
greg-garza;ATL;11;10;927;1;0;0;0.1;0;0;0;0;5;2;40;20;1;0;4
leandro-gonzalez-pirez;ATL;32;32;2775;1;0;0;0.03;0;0;0;0;13;5;38.5;7.7;0;0;3
mike-grella;CLB;12;5;480;1;0;0;0.19;0;0;0;0;10;3;30;10;0;2;2
jacori-hayes;DAL;16;10;998;1;0;0;0.09;0;0;0;0;8;4;50;12.5;0;0;2
ryan-hollingshead;DAL;18;7;766;1;0;0;0.12;0;0;0;0;11;7;63.6;9.1;4;0;4
will-johnson;ORL;28;26;2194;1;0;0;0.04;0;0;0;0;33;13;39.4;3;2;16;2
wan-kuzain-wan-kamal;SKC;6;3;307;1;0;0;0.29;0;0;0;0;5;2;40;20;0;0;1
jeff-larentowicz;ATL;34;33;2771;1;0;0;0.03;0;0;0;0;24;4;16.7;4.2;1;0;3
jonathan-lewis;NYC;14;0;219;1;0;0;0.41;0;0;0;0;10;2;20;10;0;0;4
daniel-lovitz;MTL;31;29;2650;1;0;0;0.03;0;0;0;0;11;1;9.1;9.1;4;1;6
felipe-martins;VAN;29;24;2202;1;0;0;0.04;0;0;0;0;26;8;30.8;3.9;1;74;8
chris-mccann;ATL;22;21;1800;1;0;0;0.05;0;0;0;0;10;4;40;10;3;0;1
tyrone-mears;MIN;11;10;883;1;0;0;0.1;0;0;0;0;5;3;60;20;1;22;1
