name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
edson-buddle;LA;16;10;770;5;0;0;0.58;0;0;0;0;38;17;0;13.2;13;0;5
eddie-gaven;CLB;27;21;1923;5;0;0;0.23;0;0;0;0;59;33;0;8.5;10;0;12
stuart-holden;HOU;22;10;1030;5;0;0;0.44;0;0;0;0;24;13;0;20.8;1;0;10
yura-movsisyan;SKC;18;5;666;5;0;0;0.68;0;0;0;0;32;10;0;15.6;0;0;5
abe-thompson;DAL;24;15;1227;5;0;0;0.37;0;2;2;0;19;11;0;26.3;13;0;9
davy-arnaud;SKC;28;28;2489;4;0;0;0.14;0;0;0;0;74;29;0;5.4;9;0;13
cuauhtemoc-blanco;CHI;14;14;1233;4;0;0;0.29;0;1;2;0;26;14;0;15.4;7;0;11
kenny-cooper;DAL;14;12;1068;4;0;0;0.34;0;1;1;0;33;16;0;12.1;9;0;6
adam-cristman;NE;28;14;1421;4;0;0;0.25;0;0;0;0;40;16;0;10;10;0;8
maurice-edu;TOR;25;25;2180;4;0;0;0.17;0;0;0;0;24;8;0;16.7;1;0;5
gavin-glinton;LA;19;3;711;4;0;0;0.51;0;0;0;0;19;12;0;21.1;5;0;4
herculez-gomez;COL;20;16;1537;4;0;0;0.23;0;0;0;0;51;22;0;7.8;17;0;6
andy-herron;CLB;18;10;794;4;0;0;0.45;0;1;1;0;19;10;0;21.1;7;0;6
cobi-jones;LA;25;19;1679;4;0;0;0.21;0;0;0;0;19;12;0;21.1;7;0;9
shalrie-joseph;NE;27;27;2366;4;0;0;0.15;0;3;4;0;42;14;0;9.5;5;0;9
sacha-kljestan;CHV;25;25;2186;4;0;0;0.16;0;1;1;0;40;21;0;10;2;0;17
steve-ralston;NE;26;26;2337;4;0;0;0.15;0;0;0;0;33;18;0;12.1;3;0;18
arturo-alvarez;DAL;27;21;1898;3;0;0;0.14;0;0;0;0;61;30;0;4.9;5;0;6
roberto-brown;COL;13;8;696;3;0;0;0.39;0;0;0;0;14;4;0;21.4;16;0;3
calen-carr;CHI;27;10;1136;3;0;0;0.24;0;0;0;0;33;13;0;9.1;4;0;5
john-cunliffe;CHV;15;5;494;3;0;0;0.55;0;0;0;0;16;8;0;18.8;7;0;4
jeff-cunningham;RSL;7;7;602;3;0;0;0.45;0;1;1;0;11;7;0;27.3;10;0;3
jeff-cunningham;TOR;16;13;1034;3;0;0;0.26;0;0;0;0;21;14;0;14.3;23;0;4
brad-davis;HOU;17;16;1275;3;0;0;0.21;0;1;1;0;27;18;0;11.1;2;0;6
alan-gordon;LA;14;11;828;3;0;0;0.33;0;0;0;0;19;8;0;15.8;11;0;3
ned-grabavoy;CLB;26;24;2093;3;0;0;0.13;0;0;1;0;37;17;0;8.1;2;0;6
michael-harrington;SKC;29;27;2422;3;0;0;0.11;0;0;0;0;15;9;0;20;7;0;7
jeff-larentowicz;NE;28;28;2455;3;0;0;0.11;0;0;0;0;28;9;0;10.7;0;0;7
kyle-martino;LA;26;25;1928;3;0;0;0.14;0;0;1;0;29;10;0;10.3;9;0;4
stefani-miglioranzi;CLB;23;17;1622;3;0;0;0.17;0;0;0;0;18;7;0;16.7;1;0;5
ramon-nunez;DAL;13;10;1001;3;0;0;0.27;0;0;0;0;36;12;0;8.3;0;0;5
dominic-oduro;DAL;29;10;1163;3;0;0;0.23;0;0;0;0;24;13;0;12.5;17;0;5
carlos-pavon;LA;18;10;978;3;0;0;0.28;0;0;0;0;29;10;0;10.3;24;0;3
robbie-rogers;CLB;10;6;598;3;0;0;0.45;0;0;0;0;15;6;0;20;5;0;4
collin-samuel;TOR;18;18;1510;3;0;0;0.18;0;1;1;0;41;24;0;7.3;9;0;3
claudio-suarez;CHV;25;25;2153;3;0;0;0.13;0;1;1;0;14;9;0;21.4;0;0;4
carey-talley;RSL;26;25;2195;3;0;0;0.12;0;2;2;0;28;9;0;10.7;2;0;4
john-wolyniec;RBNY;21;13;1032;3;0;0;0.26;0;0;0;0;24;7;0;12.5;7;0;5
kerry-zavagnin;SKC;29;29;2564;3;0;0;0.11;0;0;0;0;16;5;0;18.8;0;0;5
kyle-beckerman;RSL;15;14;1305;2;0;0;0.14;0;0;0;0;33;11;0;6.1;2;0;3
kyle-brown;RSL;8;3;286;2;0;0;0.63;0;0;0;0;7;4;0;28.6;3;0;2
jose-burciaga-jr;SKC;23;23;1826;2;0;0;0.1;0;0;0;0;26;12;0;7.7;0;0;6
conor-casey;COL;15;11;977;2;0;0;0.18;0;0;0;0;12;5;0;16.7;9;0;5
colin-clark;COL;16;16;1321;2;0;0;0.14;0;0;0;0;26;5;0;7.7;3;0;4
ricardo-clark;HOU;19;18;1635;2;0;0;0.11;0;0;0;0;28;11;0;7.1;3;0;5
omar-cummings;COL;11;0;182;2;0;0;0.99;0;0;0;0;10;6;0;20;3;0;2
francis-doe;RBNY;8;4;428;2;0;0;0.42;0;0;0;0;17;7;0;11.8;15;0;3
fabian-espindola;RSL;12;8;602;2;0;0;0.3;0;0;0;0;13;9;0;15.4;7;0;4
robbie-findley;LA;9;3;379;2;0;0;0.47;0;0;0;0;11;5;0;18.2;4;0;2
jack-jewsbury;SKC;28;27;2316;2;0;0;0.08;0;0;0;0;25;6;0;8;1;0;5
kei-kamara;CLB;17;4;475;2;0;0;0.38;0;0;0;0;16;7;0;12.5;5;0;2
dema-kovalenko;RBNY;19;15;1378;2;0;0;0.13;0;0;0;0;21;7;0;9.5;3;0;3
jesse-marsch;CHV;28;28;2425;2;0;0;0.07;0;0;0;0;15;6;0;13.3;0;0;6
chad-marshall;CLB;12;11;1020;2;0;0;0.18;0;0;0;0;8;3;0;25;0;0;2
francisco-mendoza;CHV;28;27;2459;2;0;0;0.07;0;0;0;0;36;16;0;5.6;10;0;6
drew-moor;DAL;28;28;2495;2;0;0;0.07;0;0;0;0;7;3;0;28.6;1;0;2
paulo-nagamura;CHV;22;20;1818;2;0;0;0.1;0;0;0;0;15;6;0;13.3;1;0;4
dane-richards;RBNY;28;27;2335;2;0;0;0.08;0;0;0;0;24;14;0;8.3;12;0;8
troy-roberts;LA;16;12;1140;2;0;0;0.16;0;0;0;0;4;2;0;50;1;0;2
eddie-robinson;HOU;25;25;2187;2;0;0;0.08;0;0;0;0;10;5;0;20;0;0;4
carl-robinson;TOR;26;26;2340;2;0;0;0.08;0;0;0;0;14;8;0;14.3;0;0;6
khano-smith;NE;29;26;2210;2;0;0;0.08;0;0;0;0;36;12;0;5.6;5;0;8
dave-van-den-bergh;RBNY;29;26;2228;2;0;0;0.08;0;0;0;0;36;19;0;5.6;3;0;10
sasha-victorine;SKC;29;24;2135;2;0;0;0.08;0;0;0;0;37;13;0;5.4;5;0;9
paulo-wanchope;CHI;12;10;932;2;0;0;0.19;0;0;0;0;26;13;0;7.7;10;0;2
nicholas-addlery;DC;11;4;456;1;0;0;0.2;0;0;0;0;9;2;0;11.1;10;0;3
freddy-adu;RSL;11;10;899;1;0;0;0.1;0;1;1;0;24;12;0;4.2;6;0;3
mehdi-ballouchy;COL;9;8;614;1;0;0;0.15;0;0;0;0;12;4;0;8.3;2;0;3
kyle-beckerman;COL;13;13;1125;1;0;0;0.08;0;0;0;0;19;8;0;5.3;0;0;3
jonathan-bornstein;CHV;23;23;2070;1;0;0;0.04;0;0;0;0;14;8;0;7.1;1;0;2
andrew-boyens;TOR;23;21;1825;1;0;0;0.05;0;0;0;0;4;2;0;25;0;0;2
jim-brennan;TOR;27;27;2430;1;0;0;0.04;0;0;0;0;13;5;0;7.7;1;0;1
marc-burch;DC;18;15;1362;1;0;0;0.07;0;0;0;0;9;3;0;11.1;1;0;4
sal-caccavale;RBNY;1;0;2;1;0;0;45;0;0;0;0;1;1;0;100;0;0;1
jose-cancela;COL;11;5;611;1;0;0;0.15;0;1;1;0;15;8;0;6.7;1;0;1
miguel-canizalez;TOR;12;3;414;1;0;0;0.22;0;0;0;0;5;1;0;20;2;0;1
ryan-cochrane;HOU;25;25;2059;1;0;0;0.04;0;0;0;0;6;1;0;16.7;0;0;1
eloy-colombano;SKC;10;1;310;1;0;0;0.29;0;0;0;0;6;1;0;16.7;4;0;2
jeff-curtin;CHI;3;3;248;1;0;0;0.36;0;0;0;0;2;1;0;50;0;0;1
denilson;DAL;8;7;606;1;0;0;0.15;0;1;1;0;14;4;0;7.1;2;0;1
rod-dyachenko;DC;14;4;378;1;0;0;0.24;0;0;0;0;5;3;0;20;3;0;1
facundo-erpen;COL;15;14;1175;1;0;0;0.08;0;0;0;0;6;2;0;16.7;0;0;1
alecko-eskandarian;RSL;17;17;1428;1;0;0;0.06;0;1;2;0;47;21;0;2.1;16;0;4
alecko-eskandarian;TOR;6;6;485;1;0;0;0.19;0;0;0;0;11;9;0;9.1;0;0;1
floyd-franks;CHI;7;2;223;1;0;0;0.4;0;0;0;0;3;1;0;33.3;3;0;1
hunter-freeman;RBNY;16;15;1342;1;0;0;0.07;0;0;0;0;6;4;0;16.7;0;0;2
jason-garey;CLB;11;5;447;1;0;0;0.2;0;0;0;0;13;6;0;7.7;5;0;1
chris-gbandi;DAL;21;19;1701;1;0;0;0.05;0;0;0;0;5;3;0;20;2;0;3
kevin-goldthwaite;TOR;9;9;801;1;0;0;0.11;0;0;0;0;8;6;0;12.5;0;0;2
marcos-gonzalez;CLB;27;27;2356;1;0;0;0.04;0;0;0;0;21;5;0;4.8;0;0;2
clarence-goodson;DAL;27;27;2297;1;0;0;0.04;0;0;0;0;9;5;0;11.1;0;0;2
joshua-gros;DC;22;22;1854;1;0;0;0.05;0;0;0;0;11;8;0;9.1;5;0;2
ivan-guerrero;CHI;19;16;1490;1;0;0;0.06;0;0;0;0;12;5;0;8.3;3;0;3
kevin-harmse;LA;17;13;1171;1;0;0;0.08;0;0;0;0;6;3;0;16.7;0;0;1
jay-heaps;NE;28;28;2475;1;0;0;0.04;0;0;0;0;16;8;0;6.3;1;0;1
ezra-hendrickson;CLB;23;21;1851;1;0;0;0.05;0;0;0;0;11;5;0;9.1;1;0;1
nicolas-hernandez;COL;21;17;1474;1;0;0;0.06;0;0;0;0;29;7;0;3.5;7;0;2
patrick-ianni;HOU;16;9;961;1;0;0;0.09;0;0;0;0;1;1;0;100;0;0;1
ugo-ihemelu;COL;25;23;2018;1;0;0;0.04;0;0;0;0;7;4;0;14.3;0;0;1
nate-jaqua;LA;10;9;770;1;0;0;0.12;0;0;0;0;23;8;0;4.3;3;0;1
chris-klein;LA;21;21;1890;1;0;0;0.05;0;0;0;0;18;6;0;5.6;4;0;4
chris-klein;RSL;11;11;990;1;0;0;0.09;0;0;0;0;22;10;0;4.5;4;0;2
matias-mantilla;RSL;10;9;828;1;0;0;0.11;0;0;0;0;2;2;0;50;0;0;1
carlos-marinelli;SKC;26;19;1674;1;0;0;0.05;0;1;2;0;42;21;0;2.4;1;0;6
tyrone-marshall;LA;8;8;719;1;0;0;0.13;0;0;0;0;1;1;0;100;0;0;1
dax-mccarty;DAL;25;18;1604;1;0;0;0.06;0;0;0;0;13;5;0;7.7;0;0;8
laurent-merlin;CHV;22;7;806;1;0;0;0.11;0;0;0;0;15;8;0;6.7;8;0;3
jerson-monteiro;CHI;5;1;154;1;0;0;0.58;0;0;0;0;3;3;0;33.3;1;0;1
javier-morales;RSL;7;5;369;1;0;0;0.24;0;0;0;0;6;3;0;16.7;1;0;3
brian-mullan;HOU;28;28;2407;1;0;0;0.04;0;0;0;0;19;6;0;5.3;11;0;4
willian-oliveira;CHI;8;4;381;1;0;0;0.24;0;0;0;0;7;4;0;14.3;3;0;2
duncan-oughton;CLB;19;13;1231;1;0;0;0.07;0;0;0;0;9;5;0;11.1;1;0;5
michael-parkhurst;NE;25;25;2197;1;0;0;0.04;0;0;0;0;1;1;0;100;0;0;1
logan-pause;CHI;23;21;1905;1;0;0;0.05;0;0;0;0;2;2;0;50;0;0;1
orlando-perez;CHV;15;12;1033;1;0;0;0.09;0;0;0;0;3;1;0;33.3;0;0;2
;COL;24;10;1118;1;0;0;0.08;0;0;0;0;24;10;0;4.2;5;0;1
mike-petke;COL;24;24;2018;1;0;0;0.04;0;0;0;0;4;1;0;25;1;0;1
eddie-pope;RSL;27;27;2248;1;0;0;0.04;0;0;0;0;5;1;0;20;0;0;1
dasan-robinson;CHI;23;21;1820;1;0;0;0.05;0;0;0;0;11;3;0;9.1;2;0;1
gonzalo-segares;CHI;27;27;2406;1;0;0;0.04;0;0;0;0;15;5;0;6.7;4;0;2
matt-taylor;CHV;11;0;159;1;0;0;0.57;0;0;0;0;5;5;0;20;3;0;1
jacob-thomas;CLB;9;4;402;1;0;0;0.22;0;0;0;0;16;8;0;6.3;4;0;1
wells-thompson;NE;27;11;1217;1;0;0;0.07;0;0;0;0;16;7;0;6.3;2;0;1
john-thorrington;CHI;2;0;31;1;0;0;2.9;0;0;0;0;2;2;0;50;0;0;1
lawson-vaughn;CHV;24;22;1901;1;0;0;0.05;0;0;0;0;5;3;0;20;1;0;3
andy-welsh;TOR;20;16;1335;1;0;0;0.07;0;0;0;0;14;10;0;7.1;4;0;4
andy-williams;RSL;24;12;1277;1;0;0;0.07;0;0;0;0;19;9;0;5.3;3;0;4
chris-wondolowski;HOU;16;3;307;1;0;0;0.29;0;0;0;0;6;1;0;16.7;4;0;2
chris-albright;LA;5;5;375;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0
ricardinho;DAL;8;3;279;0;0;0;0;0;0;0;0;5;2;0;0;3;0;1
bryan-arguez;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-armas;CHI;25;24;2194;0;0;0;0;0;0;0;0;7;2;0;0;0;0;2
david-arvizu;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rich-asante;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corey-ashe;HOU;22;6;811;0;0;0;0;0;0;0;0;10;4;0;0;5;0;4
nana-attakora;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mehdi-ballouchy;RSL;14;14;1239;0;0;0;0;0;0;0;0;23;6;0;0;3;0;0
mike-banner;CHI;3;0;56;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
jorge-barrera;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wade-barrett;HOU;30;30;2649;0;0;0;0;0;0;0;0;3;2;0;0;2;0;2
david-beckham;LA;5;2;252;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2
pascal-bedrossian;CHI;6;2;165;0;0;0;0;0;0;0;0;1;1;0;0;5;0;0
nikolas-besagno;RSL;2;1;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-borja;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bobby-boswell;DC;23;22;1963;0;0;0;0;0;0;0;0;7;2;0;0;0;0;2
sebastian-botero;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-braz;TOR;13;9;773;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
desmond-brooks;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c-j-brown;CHI;29;29;2565;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0
edson-buddle;TOR;10;5;481;0;0;0;0;0;0;0;0;9;6;0;0;6;0;2
bobby-burling;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
preston-burpo;CHV;3;3;270;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
ray-burse;DAL;6;6;540;0;0;0;0;0;1;1;0;0;29;0;0;0;0;0
jon-busch;CHI;3;3;270;0;0;0;0;0;2;2;0;0;20;0;0;0;0;0
bryan-byrne;NE;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
blake-camp;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joe-cannon;LA;29;29;2610;0;0;0;0;0;4;5;0;0;171;0;0;0;0;0
brian-carroll;DC;28;19;1801;0;0;0;0;0;0;0;0;7;1;0;0;1;0;4
jeff-carroll;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kasali-yinka-casal;DC;4;0;105;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
conor-casey;TOR;2;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-caso;LA;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-cepero;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-chabala;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aaron-chandler;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tomer-chencinski;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nico-colaluca;COL;4;0;62;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
wilman-conde;CHI;7;7;595;0;0;0;0;0;0;0;0;6;5;0;0;0;0;1
jimmy-conrad;SKC;25;25;2172;0;0;0;0;0;0;0;0;13;2;0;0;1;0;0
jon-conway;RBNY;14;12;1143;0;0;0;0;0;1;2;0;0;79;0;0;0;0;1
terry-cooke;COL;29;28;2288;0;0;0;0;0;0;0;0;21;9;0;0;2;0;7
bouna-coundoul;COL;30;30;2668;0;0;0;0;0;2;2;0;0;158;0;0;0;0;1
steve-cronin;LA;1;1;90;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
shawn-crowe;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steven-curfman;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jim-curtin;CHI;11;10;856;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0
kenny-cutler;RSL;2;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHI;13;5;569;0;0;0;0;0;0;0;0;10;3;0;0;2;0;1
paul-dalglish;HOU;5;3;259;0;0;0;0;0;0;0;0;3;0;0;0;4;0;0
andrew-daniels;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-dello-russo;DAL;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephen-deroux;DC;6;1;115;0;0;0;0;0;0;0;0;2;1;0;0;3;0;0
john-diraimondo;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
srdjan-djekanovic;TOR;8;7;635;0;0;0;0;0;1;1;0;0;34;0;0;0;0;0
todd-dunivant;RBNY;7;7;630;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
todd-dunivant;TOR;18;18;1600;0;0;0;0;0;0;0;0;13;9;0;0;3;0;0
eric-ebert;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
edson-elcock;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
facundo-erpen;DC;11;11;881;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2
brad-evans;CLB;4;1;108;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1
gary-flood;NE;5;2;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
willis-forko;RSL;12;12;990;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
joe-franchino;NE;3;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lance-friesz;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gabe-gala;TOR;5;3;222;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
nick-garcia;SKC;27;27;2420;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1
dan-gargan;COL;15;11;1029;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
bill-gaudette;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sandy-gbandi;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
a-j-godbolt;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-goldthwaite;RBNY;9;8;662;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
kevin-goldthwaite;HOU;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
miguel-gonzalez;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
taylor-graham;RBNY;5;3;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
kelly-gray;LA;6;5;463;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
kelly-gray;HOU;9;8;732;0;0;0;0;0;0;0;0;10;4;0;0;1;0;1
a-j-gray;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
leonard-griffin;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-groenwald;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andy-gruenebaum;CLB;10;10;900;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0
willy-guadarrama;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
amado-guevara;CHV;4;4;326;0;0;0;0;0;0;0;0;9;4;0;0;1;0;0
;CHI;23;22;1890;0;0;0;0;0;0;0;0;10;6;0;0;0;0;1
brad-guzan;CHV;27;27;2430;0;0;0;0;0;2;3;0;0;119;0;0;0;0;0
david-guzman;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anthony-hamilton;CHV;2;0;22;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0
ty-harden;LA;24;24;2086;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
atiba-harris;RSL;21;13;1259;0;0;0;0;0;0;0;0;8;4;0;0;8;0;1
kevin-hartman;SKC;30;30;2700;0;0;0;0;0;6;7;0;0;159;0;0;0;0;0
jordan-harvey;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
duke-hashimoto;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-hatzke;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-michael-hayden;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
frankie-hejduk;CLB;24;24;2160;0;0;0;0;0;0;0;0;10;3;0;0;2;0;3
kyle-helton;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tyler-hemming;TOR;4;2;239;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
daniel-hernandez;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jason-hernandez;CHV;21;9;930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
william-hesmer;CLB;20;20;1800;0;0;0;0;0;2;3;0;0;99;0;0;0;0;0
shaka-hislop;DAL;6;6;540;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0
kenneth-hoerner;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aaron-hohlbein;SKC;5;4;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
erik-hort;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-hughes;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ben-hunter;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
abbe-ibrahim;TOR;1;0;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
amaechi-igwe;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
elie-ikangu;RBNY;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-james;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ante-jazic;LA;18;16;1397;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
christian-jimenez;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
will-john;SKC;3;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
avery-john;NE;19;18;1559;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1
