name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
lucas-zelarayan;CLB;29;25;2320;10;0;0;0.39;0;1;1;0;85;33;38.8;11.8;3;122;22
luis-amarilla;MIN;33;27;2357;9;0;0;0.34;0;0;0;0;76;26;34.2;11.8;20;0;14
lucas-cavallini;VAN;24;16;1519;9;0;0;0.53;0;2;2;0;53;20;37.7;17;8;0;11
sergio-cordova;RSL;33;27;2288;9;0;0;0.35;0;0;0;0;59;31;52.5;15.3;16;0;11
derrick-etienne-jr;CLB;33;25;2221;9;0;0;0.36;0;0;0;0;49;21;42.9;18.4;26;1;15
juan-camilo-hernandez-suarez;CLB;16;14;1299;9;0;0;0.62;0;0;0;0;88;30;34.1;10.2;2;2;12
jesus-jimenez;TOR;33;27;2351;9;0;0;0.34;0;0;0;0;53;21;39.6;17;10;3;12
ola-kamara;DC;30;15;1486;9;0;0;0.55;0;1;1;0;36;21;58.3;25;17;0;10
kei-kamara;MTL;32;14;1551;9;0;0;0.52;0;0;0;0;45;17;37.8;20;7;0;16
josef-martinez;ATL;26;12;1456;9;0;0;0.56;0;1;1;0;49;21;42.9;18.4;12;0;13
djordje-mihailovic;MTL;27;25;2010;9;0;0;0.4;0;0;0;0;41;24;58.5;21.9;1;90;15
jaroslaw-niezgoda;POR;30;23;1974;9;0;0;0.41;0;0;0;0;36;18;50;25;5;0;11
jonathan-osorio;TOR;23;20;1690;9;0;0;0.48;0;0;0;0;25;12;48;36;0;0;15
raul-ruidiaz;SEA;18;14;1306;9;0;0;0.62;0;1;1;0;51;22;43.1;17.6;10;1;11
facundo-torres;ORL;33;29;2600;9;0;0;0.31;0;1;1;0;53;14;26.4;17;5;37;19
maximiliano-urruti;ATX;32;28;2204;9;0;0;0.37;0;0;0;0;58;19;32.8;15.5;11;1;11
gyasi-zardes;COL;26;24;2063;9;0;0;0.39;0;1;1;0;47;17;36.2;19.1;13;0;11
william-agada;SKC;12;10;918;8;0;0;0.78;0;0;0;0;41;22;53.7;19.5;4;0;10
heber;NYC;29;9;1001;8;0;0;0.72;0;1;1;0;34;15;44.1;23.5;6;0;8
federico-bernardeschi;TOR;13;13;1098;8;0;0;0.66;0;5;5;0;40;16;40;20;1;34;11
gustavo-bou;NE;19;17;1603;8;0;0;0.45;0;1;1;0;73;31;42.5;11;25;9;10
jhon-duran;CHI;27;14;1363;8;0;0;0.53;0;0;0;0;60;24;40;13.3;10;0;11
ryan-gauld;VAN;28;25;2240;8;0;0;0.32;0;2;2;0;75;25;33.3;10.7;3;46;17
gabriel-pereira-dos-santos;NYC;26;14;1346;8;0;0;0.53;0;0;0;0;33;16;48.5;24.2;0;29;12
darwin-quintero;HOU;31;22;1776;8;0;0;0.41;0;1;1;0;42;19;45.2;19.1;5;68;13
johnny-russell;SKC;33;31;2707;8;0;0;0.27;0;3;4;0;65;21;32.3;12.3;4;12;9
sebastian-blanco;POR;32;20;1829;7;0;0;0.34;0;1;1;0;59;20;33.9;11.9;1;34;15
adam-buksa;NE;10;9;818;7;0;0;0.77;0;0;0;0;34;15;44.1;20.6;2;0;9
cory-burke;PHI;33;8;1177;7;0;0;0.54;0;0;0;0;43;17;39.5;16.3;6;0;12
jose-cifuentes;LAFC;33;26;2355;7;0;0;0.27;0;0;0;0;56;23;41.1;12.5;0;15;14
ronaldo-cisneros;ATL;28;23;1737;7;0;0;0.36;0;0;0;0;48;18;37.5;14.6;14;0;8
cristian-espinoza;SJ;34;33;2856;7;0;0;0.22;0;5;5;0;73;25;34.3;9.6;11;142;21
franco-fragapane;MIN;30;26;2034;7;0;0;0.31;0;0;0;0;34;15;44.1;20.6;6;5;10
carles-gil;NE;33;32;2910;7;0;0;0.22;0;4;4;0;69;25;36.2;10.1;0;132;21
nicolas-lodeiro;SEA;28;26;2319;7;0;0;0.27;0;4;5;0;40;15;37.5;17.5;7;87;18
talles-magno-bacelar-martins;NYC;34;32;2604;7;0;0;0.24;0;1;1;0;65;24;36.9;10.8;9;0;17
santiago-moreno;POR;34;28;2433;7;0;0;0.26;0;3;3;0;48;21;43.8;14.6;1;31;15
jordan-morris;SEA;29;27;2329;7;0;0;0.27;0;0;0;0;54;24;44.4;13;15;1;11
kwadwo-opoku;LAFC;34;20;1770;7;0;0;0.36;0;0;0;0;58;25;43.1;12.1;9;0;10
fafa-picault;HOU;30;26;2359;7;0;0;0.27;0;2;2;0;58;23;39.7;12.1;23;1;10
daniel-rios;CLT;27;15;1417;7;0;0;0.44;0;1;1;0;38;14;36.8;18.4;6;0;9
daniel-salloi;SKC;29;28;2533;7;0;0;0.25;0;0;1;0;72;28;38.9;9.7;3;5;12
jefferson-savarino;RSL;19;17;1526;7;0;0;0.41;0;0;0;0;55;21;38.2;12.7;8;40;13
xherdan-shaqiri;CHI;29;27;2258;7;0;0;0.28;0;4;4;0;51;16;31.4;13.7;16;97;18
thiago-almada;ATL;29;25;2373;6;0;0;0.23;0;0;0;0;77;24;31.2;7.8;0;79;18
andre-shinyashiki;CLT;21;8;835;6;0;0;0.65;0;0;0;0;28;13;46.4;21.4;5;1;7
alejandro-bedoya;PHI;30;27;2427;6;0;0;0.22;0;0;0;0;36;13;36.1;16.7;5;0;12
diego-fagundez;ATX;34;32;2717;6;0;0;0.2;0;0;0;0;37;12;32.4;16.2;13;103;21
ryan-hollingshead;LAFC;30;22;1928;6;0;0;0.28;0;0;0;0;23;11;47.8;26.1;0;0;7
lorenzo-insigne;TOR;11;11;926;6;0;0;0.58;0;0;1;0;49;20;40.8;12.2;5;31;8
benjamin-kikanovic;SJ;30;16;1370;6;0;0;0.39;0;0;0;0;21;6;28.6;28.6;5;0;9
robin-lod;MIN;30;29;2500;6;0;0;0.22;0;0;0;0;59;21;35.6;10.2;2;1;8
juan-jose-purata;ATL;17;16;1452;6;0;0;0.37;0;0;0;0;14;8;57.1;42.9;1;0;6
bill-tuiloma;POR;30;24;2253;6;0;0;0.24;0;0;0;0;47;12;25.5;12.8;0;0;9
alan-velasco;DAL;26;23;1942;6;0;0;0.28;0;0;0;0;57;18;31.6;10.5;6;34;13
thiago-andrade;NYC;33;14;1393;5;0;0;0.32;0;0;0;0;33;15;45.5;15.2;5;0;7
alvaro-barreal;CIN;32;25;2204;5;0;0;0.2;0;0;0;0;48;24;50;10.4;2;49;14
teal-bunbury;NSH;17;6;649;5;0;0;0.69;0;0;0;0;27;12;44.4;18.5;4;0;5
alexander-callens;NYC;27;27;2388;5;0;0;0.19;0;0;0;0;25;11;44;20;1;0;6
ethan-finlay;ATX;34;21;1830;5;0;0;0.25;0;0;0;0;23;8;34.8;21.7;11;1;11
patryk-klimala;RBNY;28;20;1646;5;0;0;0.27;0;2;3;0;54;24;44.4;9.3;16;0;8
jonathan-lewis;COL;33;25;2214;5;0;0;0.2;0;0;0;0;57;24;42.1;8.8;10;0;8
lucas-lima-linhares;RBNY;30;21;1938;5;0;0;0.23;0;0;0;0;34;11;32.4;14.7;3;1;8
;CHI;25;18;1606;5;0;0;0.28;0;0;0;0;46;15;32.6;10.9;16;0;6
cj-sapong;NSH;33;30;2480;5;0;0;0.18;0;0;0;0;51;15;29.4;9.8;16;0;10
junior-urso;ORL;34;29;2563;5;0;0;0.18;0;0;0;0;50;21;42;10;0;0;12
lalas-abubakar;COL;32;29;2523;4;0;0;0.14;0;0;0;0;22;5;22.7;18.2;4;0;5
tom-barlow;RBNY;33;8;1081;4;0;0;0.33;0;1;1;0;23;10;43.5;17.4;6;0;4
zachary-brault-guillard;MTL;18;5;619;4;0;0;0.58;0;0;0;0;6;4;66.7;66.7;0;1;7
yimmi-chara;POR;34;33;2778;4;0;0;0.13;0;0;0;0;46;16;34.8;8.7;5;34;13
douglas-costa;LA;27;16;1413;4;0;0;0.25;0;1;1;0;45;16;35.6;8.9;4;43;6
luiz-de-araujo-guimaraes-neto;ATL;28;26;2199;4;0;0;0.16;0;0;1;0;98;33;33.7;4.1;4;29;10
moussa-djitte;ATX;17;3;451;4;0;0;0.8;0;0;0;0;15;7;46.7;26.7;3;0;6
dom-dwyer;ATL;22;5;605;4;0;0;0.6;0;0;0;0;21;7;33.3;19.1;9;0;4
michael-estrada;DC;16;11;866;4;0;0;0.42;0;1;1;0;15;5;33.3;26.7;6;0;8
andrew-gutman;ATL;25;22;1963;4;0;0;0.18;0;0;0;0;31;14;45.2;12.9;5;0;6
alistair-johnston;MTL;33;30;2648;4;0;0;0.14;0;0;0;0;14;5;35.7;28.6;0;10;9
ariel-lassiter;MIA;30;17;1642;4;0;0;0.22;0;0;0;0;49;22;44.9;8.2;9;1;9
aaron-long;RBNY;29;28;2370;4;0;0;0.15;0;0;0;0;19;8;42.1;21.1;4;0;4
thomas-mcnamara;NE;33;30;2488;4;0;0;0.14;0;0;0;0;23;12;52.2;17.4;0;0;9
jamiro-monteiro;SJ;31;31;2643;4;0;0;0.14;0;0;0;0;36;15;41.7;11.1;4;17;11
fredy-montero;SEA;26;12;1281;4;0;0;0.28;0;1;1;0;43;16;37.2;9.3;2;5;6
chris-mueller;CHI;24;23;1974;4;0;0;0.18;0;0;1;0;48;19;39.6;8.3;9;30;9
alejandro-pozuelo;TOR;16;16;1406;4;0;0;0.26;0;1;2;0;21;13;61.9;19.1;1;45;9
tosaint-ricketts;VAN;23;2;431;4;0;0;0.84;0;0;0;0;11;6;54.5;36.4;6;0;5
alexander-ring;ATX;34;32;2786;4;0;0;0.13;0;0;0;0;41;15;36.6;9.8;12;1;11
santiago-rodriguez;NYC;32;29;2472;4;0;0;0.15;0;0;0;0;50;18;36;8;8;63;17
cristian-roldan;SEA;26;22;2102;4;0;0;0.17;0;0;0;0;36;13;36.1;11.1;4;0;9
thorleifur-ulfarsson-x3267;HOU;31;11;1189;4;0;0;0.3;0;0;0;0;38;16;42.1;10.5;1;0;5
brian-white;VAN;26;19;1671;4;0;0;0.22;0;0;0;0;41;19;46.3;9.8;10;0;5
jackson-yueill;SJ;31;31;2695;4;0;0;0.13;0;0;0;0;20;6;30;20;0;0;6
walker-zimmerman;NSH;30;28;2519;4;0;0;0.14;0;0;0;0;29;14;48.3;13.8;1;0;5
tesho-akindele;ORL;27;4;591;3;0;0;0.46;0;0;0;0;22;6;27.3;13.6;5;0;3
efrain-alvarez;LA;28;12;1385;3;0;0;0.19;0;0;0;0;49;17;34.7;6.1;1;53;9
benjamin-bender;CLT;28;19;1649;3;0;0;0.16;0;0;0;0;25;8;32;12;1;14;9
dylan-borrero;NE;12;7;602;3;0;0;0.45;0;0;0;0;19;6;31.6;15.8;2;2;5
michael-bradley;TOR;34;34;3050;3;0;0;0.09;0;0;0;0;15;6;40;20;0;1;8
gaston-brugman;LA;14;14;1129;3;0;0;0.24;0;0;0;0;15;7;46.7;20;0;0;4
will-bruin;SEA;24;10;862;3;0;0;0.31;0;0;0;0;20;5;25;15;8;0;3
julio-cascante;ATX;32;31;2716;3;0;0;0.1;0;0;0;0;29;9;31;10.3;1;0;7
cade-cowell;SJ;31;15;1548;3;0;0;0.17;0;0;0;0;43;14;32.6;7;2;0;8
rafael-czichos;CHI;26;26;2332;3;0;0;0.12;0;0;0;0;19;6;31.6;15.8;1;0;4
luis-diaz;CLB;26;17;1540;3;0;0;0.18;0;0;0;0;18;7;38.9;16.7;5;4;9
christian-fuchs;CLT;26;22;1945;3;0;0;0.14;0;3;3;0;18;6;33.3;16.7;1;0;4
justen-glad;RSL;26;26;2305;3;0;0;0.12;0;0;0;0;18;8;44.4;16.7;0;0;3
samuel-grandsir;LA;33;19;1614;3;0;0;0.17;0;0;0;0;36;19;52.8;8.3;11;34;8
danny-hoesen;ATX;14;3;374;3;0;0;0.72;0;0;0;0;14;6;42.9;21.4;2;0;3
erik-hurtado;CLB;14;4;418;3;0;0;0.65;0;0;0;0;12;6;50;25;4;0;3
franco-jara;DAL;30;7;886;3;0;0;0.3;0;1;1;0;38;11;28.9;7.9;6;0;4
anderson-julio;RSL;20;3;512;3;0;0;0.53;0;0;0;0;20;10;50;15;8;0;5
mark-anthony-kaye;COL;17;15;1286;3;0;0;0.21;0;0;0;0;15;7;46.7;20;1;0;4
deandre-kerr;TOR;26;11;1301;3;0;0;0.21;0;0;0;0;22;6;27.3;13.6;2;0;3
lassi-lappalainen;MTL;28;26;1942;3;0;0;0.14;0;0;0;0;28;11;39.3;10.7;2;0;10
justin-meram;RSL;33;27;2289;3;0;0;0.12;0;0;0;0;38;11;28.9;7.9;6;63;10
darlington-nagbe;CLB;34;34;3039;3;0;0;0.09;0;0;0;0;13;5;38.5;23.1;0;1;4
nathan-raphael-pelae-cardoso;SJ;26;26;2272;3;0;0;0.12;0;0;0;0;28;6;21.4;10.7;0;0;3
ricard-puig-marti;LA;10;9;827;3;0;0;0.33;0;1;2;0;26;11;42.3;11.5;1;8;8
rayan-raveloson;LA;22;21;1784;3;0;0;0.15;0;0;0;0;33;9;27.3;9.1;0;1;7
yordy-reyna;CLT;19;10;846;3;0;0;0.32;0;0;0;0;23;11;47.8;13;3;25;6
alexandre-pato;ORL;22;14;1194;3;0;0;0.23;0;1;1;0;40;13;32.5;7.5;1;22;9
dave-romney;NSH;31;30;2645;3;0;0;0.1;0;0;0;0;19;5;26.3;15.8;1;0;6
albert-rusnak;SEA;32;30;2614;3;0;0;0.1;0;0;0;0;42;10;23.8;7.1;1;55;5
robert-taylor;MIA;33;26;2239;3;0;0;0.12;0;0;0;0;40;13;32.5;7.5;3;13;6
erik-thommy;SKC;12;10;887;3;0;0;0.3;0;0;0;0;38;18;47.4;7.9;1;45;5
joaquin-torres;MTL;27;15;1310;3;0;0;0.21;0;0;1;0;26;11;42.3;11.5;3;21;10
remi-walter;SKC;34;34;2975;3;0;0;0.09;0;0;0;0;17;6;35.3;17.6;0;23;6
joel-waterman;MTL;30;30;2673;3;0;0;0.1;0;0;0;0;12;7;58.3;25;0;0;7
bobby-wood;RSL;14;13;990;3;0;0;0.27;0;0;0;0;26;12;46.1;11.5;4;0;4
kellyn-acosta;LAFC;32;28;2549;2;0;0;0.07;0;0;0;0;32;9;28.1;6.3;0;89;7
ayo-akinola;TOR;26;14;1241;2;0;0;0.15;0;0;0;0;26;7;26.9;7.7;13;0;2
corey-baird;HOU;23;17;1353;2;0;0;0.13;0;0;0;0;16;7;43.8;12.5;5;0;6
gareth-bale;LAFC;12;2;347;2;0;0;0.52;0;0;0;0;17;7;41.2;11.8;1;1;2
michael-barrios;COL;34;19;1911;2;0;0;0.09;0;0;0;0;46;12;26.1;4.3;4;17;10
miguel-berry;CLB;16;13;977;2;0;0;0.18;0;0;0;0;20;4;20;10;7;0;2
steven-birnbaum;DC;32;32;2850;2;0;0;0.06;0;0;0;0;23;6;26.1;8.7;5;0;2
emmanuel-boateng;NE;27;8;995;2;0;0;0.18;0;0;0;0;14;6;42.9;14.3;2;6;5
joao-moutinho;ORL;28;28;2461;2;0;0;0.07;0;0;0;0;18;4;22.2;11.1;1;0;4
andrew-brody;RSL;34;33;2960;2;0;0;0.06;0;0;0;0;15;8;53.3;13.3;1;1;8
brandon-bye;NE;29;29;2565;2;0;0;0.07;0;0;0;0;34;9;26.5;5.9;0;0;9
francisco-calvo;SJ;13;13;1170;2;0;0;0.15;0;0;0;0;15;5;33.3;13.3;1;0;3
adalberto-carrasquilla;HOU;32;27;2395;2;0;0;0.08;0;0;0;0;29;6;20.7;6.9;0;9;6
cristian-casseres-jr;RBNY;27;24;2200;2;0;0;0.08;0;0;0;0;43;13;30.2;4.7;0;4;8
maikel-chang;RSL;33;24;1848;2;0;0;0.1;0;0;0;0;27;9;33.3;7.4;5;2;8
mathieu-choiniere;MTL;26;15;1384;2;0;0;0.13;0;0;0;0;15;2;13.3;13.3;2;4;3
cristian-dajome;VAN;28;18;1802;2;0;0;0.1;0;0;1;0;38;12;31.6;5.3;3;1;6
abu-danladi;MIN;19;6;629;2;0;0;0.29;0;0;0;0;10;4;40;20;1;0;2
marky-delgado;LA;29;29;2522;2;0;0;0.07;0;1;1;0;11;3;27.3;18.2;3;1;6
cecilio-dominguez;ATX;4;4;283;2;0;0;0.64;0;0;0;0;9;3;33.3;22.2;1;3;2
jack-elliott;PHI;32;32;2862;2;0;0;0.06;0;0;0;0;24;6;25;8.3;0;0;4
roger-espinoza;SKC;30;25;1884;2;0;0;0.1;0;0;0;0;34;13;38.2;5.9;2;0;6
omir-fernandez;RBNY;27;21;1448;2;0;0;0.12;0;0;0;0;24;7;29.2;8.3;5;0;8
nathan-uiliam-fogaca;POR;11;4;404;2;0;0;0.45;0;0;0;0;18;7;38.9;11.1;0;0;2
andreu-fontas;SKC;28;27;2440;2;0;0;0.07;0;0;0;0;13;3;23.1;15.4;0;0;2
ruben-gabrielsen;ATX;33;31;2740;2;0;0;0.07;0;0;0;0;9;4;44.4;22.2;1;0;4
ruan;ORL;31;29;2468;2;0;0;0.07;0;0;0;0;8;4;50;25;7;0;4
julian-gressel;VAN;13;11;973;2;0;0;0.18;0;0;0;0;17;6;35.3;11.8;1;39;4
brian-gutierrez;CHI;33;20;1638;2;0;0;0.11;0;0;0;0;27;8;29.6;7.4;4;9;9
teenage-hadebe;HOU;22;20;1812;2;0;0;0.1;0;0;0;0;17;3;17.6;11.8;0;0;2
cameron-harper;RBNY;17;6;762;2;0;0;0.24;0;0;0;0;13;5;38.5;15.4;0;2;4
;SKC;34;16;1774;2;0;0;0.1;0;0;0;0;34;7;20.6;5.9;1;41;5
bongokuhle-hlongwane;MIN;29;18;1597;2;0;0;0.11;0;0;0;0;44;19;43.2;4.5;6;4;6
brent-kallman;MIN;20;15;1391;2;0;0;0.13;0;0;0;0;9;2;22.2;22.2;0;0;2
ismael-kone;MTL;26;18;1587;2;0;0;0.11;0;0;0;0;24;6;25;8.3;2;3;7
randall-leal;NSH;28;26;2145;2;0;0;0.08;0;1;1;0;60;16;26.7;3.3;2;1;9
brooks-lennon;ATL;25;22;2033;2;0;0;0.09;0;0;0;0;17;9;52.9;11.8;8;80;9
sebastian-lletget;NE;19;18;1457;2;0;0;0.12;0;0;0;0;26;11;42.3;7.7;3;0;7
marvin-loria;POR;28;7;787;2;0;0;0.23;0;0;1;0;21;7;33.3;9.5;0;23;4
jack-maher;NSH;27;19;1848;2;0;0;0.1;0;0;0;0;5;2;40;40;0;0;3
elias-manoel-alves-de-paula;RBNY;6;5;364;2;0;0;0.49;0;0;0;0;10;6;60;20;2;0;3
jonathan-mensah;CLB;30;30;2575;2;0;0;0.07;0;0;0;0;22;9;40.9;9.1;1;0;3
matt-miazga;CIN;10;10;831;2;0;0;0.22;0;0;0;0;5;2;40;40;1;0;3
kamal-miller;MTL;27;26;2298;2;0;0;0.08;0;0;0;0;24;8;33.3;8.3;0;0;5
maximiliano-moralez;NYC;29;24;2105;2;0;0;0.09;0;0;1;0;40;14;35;5;5;80;11
marcelino-moreno;ATL;30;18;1762;2;0;0;0.1;0;0;1;0;56;17;30.4;3.6;2;22;10
junior-moreno;CIN;27;25;2048;2;0;0;0.09;0;0;0;0;15;3;20;13.3;1;2;3
ravel-morrison;DC;14;11;969;2;0;0;0.19;0;0;0;0;16;5;31.3;12.5;1;3;2
;MIA;33;33;2679;2;0;0;0.07;0;0;0;0;52;11;21.1;3.9;0;50;5
jesus-david-murillo;LAFC;29;27;2343;2;0;0;0.08;0;0;0;0;16;4;25;12.5;1;0;5
danny-musovski;LAFC;16;6;507;2;0;0;0.36;0;0;0;0;13;6;46.1;15.4;3;1;3
alex-muyl;NSH;29;22;2023;2;0;0;0.09;0;0;0;0;28;10;35.7;7.1;11;1;5
federico-navarro;CHI;30;27;2461;2;0;0;0.07;0;0;0;0;21;4;19.1;9.5;0;0;5
serge-ngoma;RBNY;7;1;112;2;0;0;1.61;0;0;0;0;2;2;100;100;1;0;2
jader-obrian;DAL;31;15;1337;2;0;0;0.13;0;0;0;0;23;8;34.8;8.7;10;2;6
cristhian-paredes;POR;27;20;1667;2;0;0;0.11;0;1;1;0;23;8;34.8;8.7;0;1;5
keaton-parks;NYC;18;12;1025;2;0;0;0.18;0;0;0;0;21;11;52.4;9.5;0;0;5
tyler-pasher;HOU;17;5;622;2;0;0;0.29;0;0;0;0;18;6;33.3;11.1;1;1;3
daniel-pereira;ATX;30;26;2098;2;0;0;0.09;0;0;0;0;20;8;40;10;0;1;5
matt-polster;NE;28;24;2115;2;0;0;0.09;0;0;0;0;17;8;47.1;11.8;0;0;4
alejandro-pozuelo;MIA;12;12;974;2;0;0;0.18;0;0;0;0;12;7;58.3;16.7;1;5;8
ryan-raposo;VAN;30;17;1440;2;0;0;0.13;0;0;0;0;19;4;21.1;10.5;3;17;5
justin-rennicks;NE;17;11;785;2;0;0;0.23;0;0;0;0;12;5;41.7;16.7;5;0;2
brian-rodriguez;LAFC;14;10;824;2;0;0;0.22;0;0;0;0;28;10;35.7;7.1;5;3;5
emerson-rodriguez;MIA;22;1;508;2;0;0;0.35;0;0;0;0;14;9;64.3;14.3;2;1;2
keegan-rosenberry;COL;34;33;2961;2;0;0;0.06;0;0;0;0;20;5;25;10;2;0;4
pablo-ruiz;RSL;29;28;2419;2;0;0;0.07;0;1;2;0;46;13;28.3;4.3;1;69;7
tate-schmitt;RSL;14;10;859;2;0;0;0.21;0;0;0;0;7;3;42.9;28.6;0;0;2
brandon-servania-x3028;DAL;23;15;1322;2;0;0;0.14;0;0;0;0;28;8;28.6;7.1;1;7;5
jacob-shaffelburg;NSH;8;7;510;2;0;0;0.35;0;0;0;0;16;5;31.3;12.5;1;0;2
marcelo-silva;RSL;31;31;2775;2;0;0;0.06;0;0;0;0;26;7;26.9;7.7;0;0;2
kyle-smith;ORL;29;14;1376;2;0;0;0.13;0;0;0;0;8;5;62.5;25;0;0;2
daniel-steres;HOU;18;14;1341;2;0;0;0.13;0;0;0;0;7;3;42.9;28.6;0;0;3
ismael-tajouri-shradi;LAFC;6;0;161;2;0;0;1.12;0;0;0;0;4;2;50;50;2;0;2
mason-toye;MTL;18;8;726;2;0;0;0.25;0;0;0;0;20;7;35;10;6;0;2
indiana-vassilev;MIA;24;13;1059;2;0;0;0.17;0;0;0;0;19;12;63.2;10.5;1;2;4
victor-vazquez;LA;26;15;1160;2;0;0;0.16;0;0;0;0;21;5;23.8;9.5;0;45;6
pedro-vite;VAN;24;14;1190;2;0;0;0.15;0;0;0;0;14;4;28.6;14.3;4;1;4
dru-anthony-yearwood;RBNY;25;18;1553;2;0;0;0.12;0;0;0;0;16;6;37.5;12.5;0;0;3
graham-zusi;SKC;21;20;1661;2;0;0;0.11;0;0;0;0;13;4;30.8;15.4;0;2;4
paxten-aaronson;PHI;23;2;415;1;0;0;0.22;0;0;0;0;12;5;41.7;8.3;3;0;1
daniel-aguirre-x0634;LA;11;3;368;1;0;0;0.24;0;0;0;0;4;2;50;25;0;0;4
jordy-alcivar-x8418;CLT;20;10;1017;1;0;0;0.09;0;0;0;0;16;7;43.8;6.3;0;47;2
;NE;17;4;589;1;0;0;0.15;0;0;0;0;14;2;14.3;7.1;4;0;1
frankie-amaya;RBNY;24;23;1978;1;0;0;0.05;0;0;0;0;15;7;46.7;6.7;0;24;6
adam-armour-x0445;CLT;5;0;81;1;0;0;1.11;0;0;0;0;3;2;66.7;33.3;0;0;1
xavier-arreaga;SEA;27;26;2174;1;0;0;0.04;0;0;0;0;9;3;33.3;11.1;1;0;1
kervin-arriaga;MIN;24;22;1893;1;0;0;0.05;0;0;0;0;21;3;14.3;4.8;3;0;1
andre-shinyashiki;COL;8;2;212;1;0;0;0.42;0;0;0;0;6;4;66.7;16.7;2;0;1
simon-becher;VAN;1;0;8;1;0;0;11.25;0;0;0;0;1;1;100;100;0;0;1
jon-bell;NE;15;10;1054;1;0;0;0.09;0;0;0;0;3;1;33.3;33.3;0;0;1
alan-benitez;MIN;11;6;565;1;0;0;0.16;0;0;0;0;5;3;60;20;2;5;3
christian-benteke;DC;7;6;557;1;0;0;0.16;0;0;1;0;24;8;33.3;4.2;0;0;1
tristan-blackmon;VAN;28;23;2134;1;0;0;0.04;0;0;0;0;14;5;35.7;7.1;3;0;1
jonathan-bornstein;CHI;22;13;1198;1;0;0;0.08;0;0;0;0;5;1;20;20;1;1;1
denis-bouanga;LAFC;7;6;498;1;0;0;0.18;0;0;0;0;26;8;30.8;3.9;0;0;1
brandt-bronico;CLT;34;32;2815;1;0;0;0.03;0;0;0;0;22;8;36.4;4.5;0;0;5
