name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
marshall-leonard;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
darin-lewis;RBNY;3;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mark-lisi;DC;6;2;265;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
carlos-llamosa;NE;14;13;1056;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
jon-lowery;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jon-lowery;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dennis-ludwig;DC;2;0;30;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
josh-lynk;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-mapp;DC;3;0;28;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
tyrone-marshall;LA;24;19;1838;0;0;0;0;0;0;0;0;9;5;0;0;1;0;5
pablo-mastroeni;COL;15;15;1329;0;0;0;0;0;0;0;0;4;2;0;0;0;0;3
jeff-matteo;CLB;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josue-mayard;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josue-mayard;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-mcginty;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tony-meola;SKC;17;17;1519;0;0;0;0;0;0;2;0;0;88;0;0;0;0;1
jeff-moore;RBNY;18;17;1482;0;0;0;0;0;0;0;0;5;2;0;0;0;0;3
alejandro-moreno;LA;12;7;561;0;0;0;0;0;0;0;0;14;7;0;0;1;0;2
lee-morrison;DAL;3;1;103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
bryan-namoff;DC;11;5;442;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
matt-napoleon;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-napoleon;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-nugent;CHI;4;0;54;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
leighton-o-brien;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jesus-ochoa;LA;9;4;352;0;0;0;0;0;0;0;0;7;2;0;0;0;0;1
percy-olivares;DAL;6;2;251;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
ben-olsen;DC;10;7;718;0;0;0;0;0;0;0;0;12;8;0;0;6;0;1
bo-oshoniyi;SKC;13;11;1096;0;0;0;0;0;1;2;0;0;80;0;0;0;0;0
duncan-oughton;CLB;20;17;1608;0;0;0;0;0;0;0;0;15;7;0;0;0;0;4
raul-palacios;COL;16;8;836;0;0;0;0;0;0;0;0;12;2;0;0;0;0;5
orlando-perez;RBNY;2;1;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
orlando-perez;CHI;11;9;808;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0
orlando-perez;DC;8;1;268;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0
mike-petke;RBNY;27;27;2398;0;0;0;0;0;0;0;0;8;2;0;0;1;0;0
rusty-pierce;NE;14;13;1161;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
brian-piesner;RBNY;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-powers;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tom-presthus;CLB;15;15;1365;0;0;0;0;0;2;3;0;0;103;0;0;0;0;1
brandon-prideaux;DC;27;26;2389;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
marvin-quijano;COL;6;0;77;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1
eric-quill;SKC;16;13;992;0;0;0;0;0;0;0;0;24;10;0;0;9;0;1
tab-ramos;RBNY;14;12;926;0;0;0;0;0;0;0;0;11;7;0;0;0;0;3
matt-reis;LA;11;10;929;0;0;0;0;0;1;1;0;0;47;0;0;0;0;0
milton-reyes;DC;24;24;2204;0;0;0;0;0;0;0;0;9;3;0;0;1;0;2
nick-rimando;DC;28;28;2588;0;0;0;0;0;5;6;0;0;183;0;0;0;0;0
henry-ring;CHI;1;1;90;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
chris-roner;SJ;4;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ian-russell;SJ;24;15;1348;0;0;0;0;0;0;0;0;14;6;0;0;5;0;2
miguel-saavedra;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dipsy-selolwane;CHI;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-semedo;NE;9;8;631;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
steve-shak;COL;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
musa-shannon;COL;1;0;30;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
dustin-sheppard;RBNY;2;0;64;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
dan-sirota;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
billy-sleeth;CHI;13;7;799;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1
juergen-sommer;NE;12;12;1090;0;0;0;0;0;1;1;0;0;87;0;0;0;0;0
jeff-stewart;COL;23;20;1723;0;0;0;0;0;0;0;0;6;3;0;0;0;0;3
jordan-stone;DAL;4;1;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dmitri-strunkin;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
greg-sutton;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mckinley-tennyson;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zach-thornton;CHI;27;27;2483;0;0;0;0;0;3;3;0;0;164;0;0;0;0;0
rick-titus;COL;25;25;2202;0;0;0;0;0;0;0;0;5;3;0;0;0;0;1
daniel-torres;CLB;25;23;2085;0;0;0;0;0;0;0;0;3;1;0;0;1;0;1
johnny-torres;CHI;2;0;73;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0
seth-trembly;COL;4;0;43;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
michael-ueltschey;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
peter-vagenas;LA;17;16;1390;0;0;0;0;0;0;0;0;4;1;0;0;0;0;3
scott-vallow;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-vallow;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
peter-vermes;SKC;13;13;1181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
petter-villegas;RBNY;7;7;607;0;0;0;0;0;0;0;0;11;3;0;0;1;0;3
craig-waibel;LA;12;9;860;0;0;0;0;0;0;0;0;7;3;0;0;0;0;1
billy-walsh;CHI;13;9;776;0;0;0;0;0;0;0;0;3;0;0;0;1;0;1
chris-wanamaker;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CLB;15;3;495;0;0;0;0;0;0;0;0;6;1;0;0;0;0;2
evan-whitfield;CHI;2;2;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andy-williams;NE;5;2;275;0;0;0;0;0;0;0;0;8;3;0;0;0;0;2
richie-williams;DC;26;25;2307;0;0;0;0;0;0;0;0;8;6;0;0;0;0;3
john-wilson;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
todd-yeagley;CLB;3;1;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
craig-ziadie;RBNY;20;18;1610;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
craig-ziadie;DC;1;0;27;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
mike-ammann;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
isaias-bardales-jr;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-gbandi;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
