name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
roy-myers;LA;19;17;1418;4;0;0;0.25;0;0;0;0;21;15;0;19.1;7;0;10
oscar-pareja;DAL;27;25;1954;4;0;0;0.18;0;1;1;0;32;17;0;12.5;7;0;10
jerzy-podbrozny;CHI;29;28;2357;4;0;0;0.15;0;0;0;0;60;23;0;6.7;4;0;12
carey-talley;DC;29;16;1603;4;0;0;0.22;0;0;0;0;22;5;0;18.2;0;0;8
billy-walsh;RBNY;30;30;2675;4;0;0;0.13;0;0;0;0;30;15;0;13.3;2;0;4
dante-washington;DAL;21;10;989;4;0;0;0.36;0;0;0;0;36;18;0;11.1;15;0;8
geoff-aunger;DC;26;24;2132;3;0;0;0.13;0;0;0;0;23;8;0;13;0;0;8
jeff-baicher;SJ;20;20;1602;3;0;0;0.17;0;0;0;0;29;15;0;10.3;4;0;12
mark-chung;RBNY;26;22;1995;3;0;0;0.14;0;1;1;0;56;22;0;5.4;5;0;10
mauricio-cienfuegos;LA;30;29;2621;3;0;0;0.1;0;0;2;0;42;17;0;7.1;4;0;20
joey-digiamarino;COL;26;21;1913;3;0;0;0.14;0;0;0;0;26;11;0;11.5;8;0;5
ansil-elcock;CLB;28;20;1908;3;0;0;0.14;0;0;0;0;16;9;0;18.8;4;0;6
edwin-gorter;MIA;15;14;1248;3;0;0;0.22;0;0;0;0;31;10;0;9.7;1;0;4
;CHI;28;25;2164;3;0;0;0.12;0;0;0;0;26;9;0;11.5;5;0;8
jay-heaps;MIA;29;28;2511;3;0;0;0.11;0;0;0;0;34;18;0;8.8;2;0;4
chris-henderson;SKC;30;29;2625;3;0;0;0.1;0;0;0;0;47;22;0;6.4;18;0;9
zak-ibsen;LA;23;9;822;3;0;0;0.33;0;0;0;0;16;9;0;18.8;1;0;4
mo-johnston;SKC;29;29;2537;3;0;0;0.11;0;0;0;0;44;18;0;6.8;9;0;7
roman-kosecki;CHI;25;23;1825;3;0;0;0.15;0;0;0;0;52;22;0;5.8;20;0;13
ritchie-kotschau;TB;11;9;858;3;0;0;0.31;0;0;0;0;11;6;0;27.3;1;0;5
dema-kovalenko;CHI;11;1;291;3;0;0;0.93;0;0;0;0;8;7;0;37.5;1;0;3
john-maessner;DC;11;9;743;3;0;0;0.36;0;0;0;0;9;7;0;33.3;0;0;5
ross-paule;COL;26;26;2231;3;0;0;0.12;0;0;0;0;33;9;0;9.1;1;0;12
mauricio-ramos;TB;30;28;2254;3;0;0;0.12;0;0;0;0;96;30;0;3.1;1;0;12
jorge-rodriguez;DAL;30;28;2538;3;0;0;0.11;0;0;0;0;20;10;0;15;3;0;6
alejandro-sequeira;SJ;14;12;956;3;0;0;0.28;0;0;0;0;20;10;0;15;8;0;5
johnny-torres;NE;27;10;1248;3;0;0;0.22;0;1;2;0;28;14;0;10.7;17;0;6
john-jairo-trellez;DAL;17;9;792;3;0;0;0.34;0;0;0;0;16;7;0;18.8;15;0;5
carlos-valderrama;TB;27;27;2402;3;0;0;0.11;0;0;1;0;25;10;0;12;0;0;16
petter-villegas;RBNY;30;10;1409;3;0;0;0.19;0;0;0;0;42;9;0;7.1;3;0;9
;CLB;28;23;2077;3;0;0;0.13;0;0;0;0;48;16;0;6.3;3;0;15
mauricio-wright;SJ;27;27;2430;3;0;0;0.11;0;0;0;0;16;9;0;18.8;2;0;5
henry-zambrano;RBNY;14;14;1186;3;0;0;0.23;0;0;1;0;33;17;0;9.1;22;0;6
jeff-agoos;DC;30;29;2610;2;0;0;0.07;0;0;0;0;32;11;0;6.3;1;0;4
jamie-clark;SJ;26;22;1894;2;0;0;0.1;0;0;0;0;6;3;0;33.3;1;0;2
sasa-curcic;RBNY;9;7;492;2;0;0;0.37;0;1;1;0;16;10;0;12.5;5;0;4
simon-elliott;LA;23;18;1691;2;0;0;0.11;0;0;0;0;26;8;0;7.7;2;0;7
richard-farrer;DAL;30;29;2608;2;0;0;0.07;0;0;0;0;7;4;0;28.6;0;0;3
seth-george;LA;9;1;201;2;0;0;0.9;0;0;0;0;5;5;0;40;7;0;2
steve-jolley;LA;25;21;1940;2;0;0;0.09;0;0;0;0;10;5;0;20;1;0;3
brian-kelly;RBNY;28;21;1843;2;0;0;0.1;0;0;0;0;52;18;0;3.9;16;0;6
anders-limpar;COL;18;16;1358;2;0;0;0.13;0;0;0;0;20;5;0;10;3;0;8
brian-maisonneuve;CLB;29;28;2495;2;0;0;0.07;0;0;0;0;28;15;0;7.1;4;0;10
saul-martinez;MIA;15;4;491;2;0;0;0.37;0;0;0;0;16;8;0;12.5;14;0;2
chad-mccarty;TB;30;30;2640;2;0;0;0.07;0;0;0;0;8;5;0;25;0;0;3
danny-pena;LA;27;27;2276;2;0;0;0.08;0;0;0;0;34;10;0;5.9;0;0;7
bobby-rhine;DAL;16;4;488;2;0;0;0.37;0;0;0;0;4;2;0;50;11;0;3
mark-semioli;RBNY;24;24;2106;2;0;0;0.09;0;0;0;0;5;3;0;40;2;0;2
alejandro-sequeira;TB;11;10;833;2;0;0;0.22;0;0;0;0;23;10;0;8.7;10;0;3
mauricio-solis;SJ;12;12;1002;2;0;0;0.18;0;0;0;0;17;5;0;11.8;2;0;2
steve-trittschuh;TB;12;10;970;2;0;0;0.19;0;0;0;0;6;3;0;33.3;0;0;3
richie-williams;DC;23;23;1996;2;0;0;0.09;0;0;0;0;12;6;0;16.7;0;0;8
eric-wynalda;MIA;6;6;487;2;0;0;0.37;0;0;0;0;15;5;0;13.3;4;0;3
kevin-anderson;COL;17;11;920;1;0;0;0.1;0;0;0;0;16;7;0;6.3;2;0;3
chris-armas;CHI;22;22;1935;1;0;0;0.05;0;0;0;0;20;7;0;5;0;0;6
jeff-baicher;NE;10;10;795;1;0;0;0.11;0;0;0;0;20;11;0;5;4;0;1
marcelo-balboa;COL;27;27;2430;1;0;0;0.04;0;0;0;0;33;6;0;3;0;0;3
wade-barrett;SJ;31;31;2790;1;0;0;0.03;0;0;0;0;20;6;0;5;1;0;9
paul-broome;DAL;13;5;627;1;0;0;0.14;0;0;0;0;12;8;0;8.3;4;0;3
mike-burns;NE;28;28;2505;1;0;0;0.04;0;0;0;0;25;13;0;4;2;0;5
paul-caligiuri;LA;27;27;2275;1;0;0;0.04;0;0;0;0;14;2;0;7.1;0;0;2
ted-chronopoulos;NE;31;31;2710;1;0;0;0.03;0;0;0;0;25;14;0;4;7;0;6
braeden-cloutier;SJ;26;18;1576;1;0;0;0.06;0;0;0;0;20;6;0;5;0;0;5
jimmy-conrad;SJ;17;12;1163;1;0;0;0.08;0;0;0;0;3;2;0;33.3;0;0;2
john-debrito;CLB;8;8;656;1;0;0;0.14;0;0;0;0;3;1;0;33.3;0;0;2
john-doyle;SJ;27;25;2150;1;0;0;0.04;0;0;0;0;14;8;0;7.1;2;0;5
mike-duhaney;RBNY;19;13;1037;1;0;0;0.09;0;0;0;0;18;7;0;5.6;2;0;1
jason-farrell;CLB;28;20;1725;1;0;0;0.05;0;0;0;0;24;16;0;4.2;6;0;4
roberto-gaucho;MIA;5;4;295;1;0;0;0.31;0;0;0;0;5;2;0;20;6;0;3
francisco-gomez;SKC;7;4;339;1;0;0;0.27;0;1;1;0;6;3;0;16.7;0;0;1
edwin-gorter;NE;6;4;359;1;0;0;0.25;0;0;0;0;11;5;0;9.1;1;0;1
brian-haynes;DAL;18;3;532;1;0;0;0.17;0;0;0;0;6;1;0;16.7;0;0;3
nansha-kalonji;RBNY;19;9;930;1;0;0;0.1;0;0;0;0;29;9;0;3.5;3;0;3
brian-kamler;DC;16;15;1302;1;0;0;0.07;0;0;0;0;15;4;0;6.7;2;0;3
mike-lapper;CLB;31;30;2700;1;0;0;0.03;0;0;0;0;14;6;0;7.1;1;0;5
carlos-llamosa;DC;17;17;1423;1;0;0;0.06;0;0;0;0;8;4;0;12.5;0;0;2
lawrence-lozzano;RBNY;13;12;975;1;0;0;0.09;0;0;0;0;14;7;0;7.1;1;0;2
pete-marino;TB;15;0;289;1;0;0;0.31;0;0;0;0;12;6;0;8.3;2;0;1
jesse-marsch;CHI;29;27;2364;1;0;0;0.04;0;0;0;0;15;7;0;6.7;5;0;3
richard-mulrooney;SJ;32;25;2338;1;0;0;0.04;0;0;0;0;13;5;0;7.7;3;0;4
arley-palacios;RBNY;7;7;622;1;0;0;0.14;0;0;0;0;5;1;0;20;0;0;1
carlos-parra;NE;12;4;473;1;0;0;0.19;0;0;0;0;3;1;0;33.3;0;0;1
clint-peay;DC;5;2;241;1;0;0;0.37;0;0;0;0;1;1;0;100;0;0;2
mike-petke;RBNY;25;23;2022;1;0;0;0.04;0;0;0;0;30;8;0;3.3;0;0;2
eddie-pope;DC;19;18;1647;1;0;0;0.05;0;0;0;0;7;2;0;14.3;0;0;1
eric-quill;TB;15;3;431;1;0;0;0.21;0;0;0;0;9;6;0;11.1;3;0;2
jair;NE;18;16;1263;1;0;0;0.07;0;0;0;0;18;9;0;5.6;4;0;2
jair;SJ;3;1;60;1;0;0;1.5;0;0;0;0;1;1;0;100;0;0;2
mark-santel;DAL;26;22;1779;1;0;0;0.05;0;0;0;0;13;9;0;7.7;11;0;7
darren-sawatzky;COL;14;5;494;1;0;0;0.18;0;0;0;0;11;2;0;9.1;2;0;1
;CHI;23;14;1359;1;0;0;0.07;0;0;0;0;3;1;0;33.3;0;0;2
diego-sonora;DC;27;27;2201;1;0;0;0.04;0;0;0;0;10;5;0;10;1;0;6
temoc-suarez;DAL;17;11;944;1;0;0;0.1;0;0;0;0;11;5;0;9.1;2;0;2
ryan-tinsley;SJ;10;6;639;1;0;0;0.14;0;0;0;0;1;1;0;100;1;0;1
mickey-trotman;DAL;4;3;230;1;0;0;0.39;0;0;0;0;13;5;0;7.7;4;0;2
carlos-valderrama;MIA;4;4;360;1;0;0;0.25;0;0;0;0;5;2;0;20;1;0;3
greg-vanney;LA;31;31;2790;1;0;0;0.03;0;1;1;0;34;9;0;2.9;1;0;8
brian-west;CLB;22;13;1074;1;0;0;0.08;0;0;0;0;11;3;0;9.1;10;0;5
john-wolyniec;RBNY;4;0;69;1;0;0;1.3;0;0;0;0;1;1;0;100;1;0;1
todd-yeagley;CLB;29;27;2356;1;0;0;0.04;0;0;0;0;3;2;0;33.3;2;0;2
ubusuku-abukusumo;CLB;3;1;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joseph-addo;TB;8;8;675;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
lazo-alavanja;DAL;1;0;45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chris-albright;DC;8;4;347;0;0;0;0;0;0;0;0;6;3;0;0;3;0;1
jeremy-aldrich;MIA;18;14;1365;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0
david-allred;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cesar-alvarado;TB;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
leonel-alvarez;NE;8;8;658;0;0;0;0;0;0;0;0;5;1;0;0;0;0;1
leonel-alvarez;DAL;21;20;1794;0;0;0;0;0;0;0;0;14;6;0;0;1;0;6
mike-ammann;RBNY;24;24;2138;0;0;0;0;0;2;2;0;0;155;0;0;0;0;0
bill-andracki;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
imad-baba;NE;2;2;108;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
mark-baena;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-ball;CHI;9;4;480;0;0;0;0;0;0;0;0;5;2;0;0;2;0;0
brian-bates;DC;1;0;64;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
jamar-beasley;NE;18;3;502;0;0;0;0;0;0;0;0;16;8;0;0;7;0;1
jason-bent;COL;18;16;1497;0;0;0;0;0;0;0;0;8;2;0;0;2;0;2
jeff-bilyk;MIA;11;10;901;0;0;0;0;0;0;0;0;7;4;0;0;1;0;1
jose-botello;LA;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
scott-bower;SJ;17;6;649;0;0;0;0;0;0;0;0;9;4;0;0;1;0;3
sean-bowers;SKC;25;20;1827;0;0;0;0;0;0;0;0;15;4;0;0;1;0;0
jason-boyce;MIA;4;1;153;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0
c-j-brown;CHI;26;26;2238;0;0;0;0;0;0;0;0;6;2;0;0;0;0;2
jon-busch;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jon-busch;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jon-busch;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dan-calichman;NE;25;25;2009;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
joe-cannon;SJ;24;24;2160;0;0;0;0;0;2;6;0;0;131;0;0;0;0;1
jeff-cassar;MIA;15;15;1304;0;0;0;0;0;2;3;0;0;83;0;0;0;0;0
jeff-causey;NE;16;7;755;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0
matt-chulis;CLB;4;3;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-clark;CLB;30;30;2558;0;0;0;0;0;0;0;0;6;3;0;0;2;0;3
judah-cooks;DC;6;1;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ramiro-corrales;RBNY;31;31;2659;0;0;0;0;0;0;0;0;20;5;0;0;1;0;2
leo-cullen;MIA;30;30;2619;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
nino-da-silva;SKC;8;3;331;0;0;0;0;0;0;0;0;6;3;0;0;2;0;0
eric-dade;DAL;24;19;1630;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chaka-daley;NE;2;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jake-dancy;SKC;14;10;964;0;0;0;0;0;0;0;0;4;2;0;0;0;0;1
sergi-daniv;DAL;13;12;1015;0;0;0;0;0;0;0;0;16;8;0;0;0;0;2
randy-dedini;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
randy-dedini;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cesar-delgado;SKC;1;1;90;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
mark-dodd;DAL;6;3;296;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0
thomas-dooley;CLB;25;19;1697;0;0;0;0;0;0;0;0;10;5;0;0;2;0;1
paulo-dos-santos;NE;16;4;652;0;0;0;0;0;0;0;0;11;4;0;0;0;0;0
mark-dougherty;CLB;31;31;2745;0;0;0;0;0;4;4;0;1;152;0;0;0;0;0
paul-dougherty;CHI;9;5;469;0;0;0;0;0;0;0;0;6;2;0;0;0;0;2
paul-dougherty;TB;10;6;610;0;0;0;0;0;0;0;0;9;3;0;0;0;0;3
brian-dunseth;NE;29;25;2370;0;0;0;0;0;0;0;0;7;3;0;0;0;0;1
kevin-east;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gabe-eastman;LA;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jan-eriksson;TB;6;6;525;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
jaime-estupinan;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-farias;SJ;2;1;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anthony-farras;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fernando-fernandes;RBNY;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ian-feuer;COL;19;19;1696;0;0;0;0;0;2;2;0;0;99;0;0;0;0;0
vicente-figueroa;SKC;22;14;1312;0;0;0;0;0;0;0;0;13;5;0;0;4;0;0
joe-franchino;LA;25;16;1316;0;0;0;0;0;0;0;0;14;5;0;0;1;0;3
robin-fraser;LA;24;23;2096;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1
adam-frye;SJ;3;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
scott-garlick;TB;28;28;2471;0;0;0;0;0;1;3;0;0;193;0;0;0;0;1
sam-george;CHI;10;9;765;0;0;0;0;0;0;0;0;3;0;0;0;1;0;1
sam-george;TB;17;17;1391;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
ray-goodlett;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mario-gori;NE;17;16;1349;0;0;0;0;0;0;0;0;6;1;0;0;1;0;1
mario-gori;MIA;12;11;945;0;0;0;0;0;0;0;0;5;2;0;0;1;0;0
richard-goulooze;NE;11;9;805;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
ariel-graziani;NE;3;3;243;0;0;0;0;0;0;0;0;4;2;0;0;3;0;0
michael-green;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marcus-hahnemann;COL;13;13;1170;0;0;0;0;0;0;1;0;0;85;0;0;0;0;3
john-harkes;NE;22;21;1880;0;0;0;0;0;0;0;0;25;5;0;0;2;0;8
kevin-hartman;LA;32;32;2870;0;0;0;0;0;3;4;0;0;150;0;0;0;0;0
david-hayes;DC;5;0;44;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0
daniel-hernandez;LA;12;9;853;0;0;0;0;0;0;0;0;13;6;0;0;0;0;0
daniel-hernandez;TB;2;0;48;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chris-houser;TB;9;5;529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
tim-howard;RBNY;9;8;742;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0
dusty-hudock;MIA;3;3;270;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0
kori-hunter;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tahj-jakins;COL;19;9;803;0;0;0;0;0;0;0;0;4;1;0;0;1;0;0
guillermo-jara;COL;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
guillermo-jara;TB;10;4;448;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1
rob-johnson;RBNY;1;0;45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
brian-johnson;SKC;26;19;1674;0;0;0;0;0;0;0;0;20;2;0;0;1;0;5
gabe-jones;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-jordan;DAL;29;29;2584;0;0;0;0;0;0;2;0;0;172;0;0;0;0;1
miles-joseph;RBNY;20;13;1186;0;0;0;0;0;0;0;0;31;14;0;0;3;0;3
brian-kamler;MIA;12;8;761;0;0;0;0;0;0;0;0;3;1;0;0;1;0;2
harut-karapetyan;TB;2;0;32;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1
paul-keegan;NE;10;4;365;0;0;0;0;0;0;0;0;4;2;0;0;1;0;1
kris-kelderman;NE;18;11;995;0;0;0;0;0;0;0;0;3;2;0;0;0;0;2
josh-keller;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-keller;TB;21;19;1787;0;0;0;0;0;0;0;0;14;3;0;0;0;0;0
kurt-kelley;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-kerr;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mohammad-khakpour;RBNY;14;14;1260;0;0;0;0;0;0;0;0;8;1;0;0;1;0;1
;TB;28;27;2151;0;0;0;0;0;0;0;0;10;5;0;0;1;0;7
andy-kirk;TB;6;4;409;0;0;0;0;0;1;1;0;0;32;0;0;0;0;0
frank-klopas;CHI;13;7;476;0;0;0;0;0;0;0;0;10;6;0;0;2;0;1
matt-kmosko;CLB;14;9;785;0;0;0;0;0;0;0;0;6;1;0;0;3;0;3
kevin-knight;RBNY;11;8;732;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
ritchie-kotschau;CHI;4;2;214;0;0;0;0;0;0;0;0;3;2;0;0;1;0;0
alen-kozic;MIA;4;1;116;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
david-kramer;SJ;8;8;720;0;0;0;0;0;1;1;0;0;55;0;0;0;0;0
tony-kuhn;NE;6;2;214;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0
tony-kuhn;MIA;10;2;270;0;0;0;0;0;0;0;0;5;3;0;0;4;0;0
eric-kvello;RBNY;2;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
garth-lagerwey;MIA;16;14;1306;0;0;0;0;0;0;0;0;0;107;0;0;0;0;0
manny-lagos;CHI;9;0;135;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0
anthony-latronica;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anthony-latronica;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-lewis;CHI;9;3;363;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
mike-littman;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lawrence-lozzano;LA;6;1;189;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0
john-maessner;MIA;13;12;862;0;0;0;0;0;0;0;0;8;4;0;0;2;0;1
andreas-maier;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jim-manganello;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-martin;COL;19;15;1295;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1
chris-martinez;COL;16;8;798;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
joey-martinez;SJ;15;13;995;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
pablo-mastroeni;MIA;23;23;2025;0;0;0;0;0;0;0;0;8;0;0;0;0;0;3
bill-may;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steve-mcanulty;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-mcginty;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-mcginty;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-mckeon;COL;28;27;2415;0;0;0;0;0;0;0;0;29;10;0;0;0;0;2
welton;LA;9;7;638;0;0;0;0;0;0;0;0;8;7;0;0;12;0;1
tony-meola;SKC;9;9;765;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0
jason-moore;DC;16;12;999;0;0;0;0;0;0;0;0;5;0;0;0;2;0;2
r-t-moore;TB;17;12;1117;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0
