name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
harry-shipp;CHI;33;26;2346;7;0;0;0.27;0;0;0;0;40;16;40;17.5;2;112;13
bernardo-anor;CLB;27;18;1672;6;0;0;0.32;0;0;0;0;53;19;35.9;11.3;2;11;7
will-johnson;POR;29;29;2526;6;0;0;0.21;0;3;3;0;57;20;35.1;10.5;3;28;8
jeff-larentowicz;CHI;33;33;2970;6;0;0;0.18;0;4;5;0;43;19;44.2;13.9;0;0;9
darren-mattocks;VAN;30;20;1802;6;0;0;0.3;0;1;2;0;54;23;42.6;11.1;15;5;9
luke-moore;TOR;27;22;1977;6;0;0;0.27;0;0;0;0;53;20;37.7;11.3;4;1;10
luke-mulholland;RSL;31;24;1987;6;0;0;0.27;0;0;0;0;41;13;31.7;14.6;2;7;13
marco-pappa;SEA;29;24;1931;6;0;0;0.28;0;0;0;0;62;21;33.9;9.7;1;56;11
chris-rolfe;DC;21;20;1679;6;0;0;0.32;0;0;0;0;33;13;39.4;18.2;0;8;12
andres-romero;MTL;29;25;2185;6;0;0;0.25;0;0;0;0;31;20;64.5;19.4;5;18;9
vicente-sanchez;COL;17;12;1011;6;0;0;0.53;0;5;5;0;25;11;44;24;6;39;6
andrew-wenger;PHI;28;19;1834;6;0;0;0.29;0;0;0;0;59;23;39;10.2;19;0;10
jairo-arrieta;CLB;23;14;1236;5;0;0;0.36;0;1;1;0;44;16;36.4;11.4;21;0;6
diego-fagundez;NE;31;25;2142;5;0;0;0.21;0;0;0;0;67;23;34.3;7.5;7;8;9
sebastian-fernandez;VAN;32;24;1968;5;0;0;0.23;0;0;0;0;54;17;31.5;9.3;9;6;5
alan-gordon;LA;14;5;511;5;0;0;0.88;0;0;0;0;22;13;59.1;22.7;4;0;6
erik-hurtado;VAN;30;19;1805;5;0;0;0.25;0;0;0;0;55;22;40;9.1;19;0;8
baggio-husidic;LA;34;26;2197;5;0;0;0.2;0;0;0;0;44;9;20.4;11.4;1;4;9
stefan-ishizaki;LA;30;22;1898;5;0;0;0.24;0;0;0;0;35;15;42.9;14.3;3;69;12
perry-kitchen;DC;31;31;2790;5;0;0;0.16;0;0;0;0;18;11;61.1;27.8;0;0;9
peguy-luyindula;RBNY;26;15;1385;5;0;0;0.32;0;1;2;0;23;12;52.2;21.7;8;2;6
dillon-powers;COL;30;27;2328;5;0;0;0.19;0;3;3;0;33;12;36.4;15.2;4;81;14
kelyn-rowe;NE;27;21;1960;5;0;0;0.23;0;0;0;0;59;15;25.4;8.5;3;99;10
rodney-wallace;POR;17;12;1058;5;0;0;0.43;0;0;0;0;24;11;45.8;20.8;6;0;6
graham-zusi;SKC;25;24;2151;5;0;0;0.21;0;0;0;0;32;13;40.6;15.6;3;125;13
teal-bunbury;NE;31;28;2446;4;0;0;0.15;0;0;0;0;53;28;52.8;7.5;8;1;10
ricardo-clark;HOU;25;24;2087;4;0;0;0.17;0;0;0;0;50;15;30;8;3;0;8
brad-davis;HOU;25;25;2072;4;0;0;0.17;0;1;2;0;39;15;38.5;10.3;6;132;15
benny-feilhaber;SKC;31;30;2607;4;0;0;0.14;0;0;0;0;47;13;27.7;8.5;1;27;10
jackson-goncalves;TOR;26;21;1842;4;0;0;0.2;0;0;0;0;54;19;35.2;7.4;5;3;5
omar-gonzalez;LA;22;22;1902;4;0;0;0.19;0;0;0;0;18;10;55.6;22.2;1;0;6
atiba-harris;SJ;24;19;1585;4;0;0;0.23;0;0;0;0;31;15;48.4;12.9;5;0;6
kekuta-manneh;VAN;29;13;1198;4;0;0;0.3;0;0;0;0;54;22;40.7;7.4;14;1;6
jose-mari;COL;20;20;1745;4;0;0;0.21;0;0;0;0;34;11;32.4;11.8;0;0;5
patrick-mullins;NE;21;14;1198;4;0;0;0.3;0;0;0;0;37;16;43.2;10.8;8;0;5
ignacio-piatti;MTL;6;6;450;4;0;0;0.8;0;0;0;0;16;7;43.8;25;0;0;5
lloyd-sam;RBNY;32;32;2832;4;0;0;0.13;0;0;0;0;37;16;43.2;10.8;7;31;13
david-texeira;DAL;19;9;839;4;0;0;0.43;0;0;0;0;19;10;52.6;21.1;4;0;4
je-vaughn-watson;DAL;31;29;2481;4;0;0;0.15;0;0;0;0;29;8;27.6;13.8;6;0;6
kyle-beckerman;RSL;28;28;2520;3;0;0;0.11;0;0;0;0;49;21;42.9;6.1;0;3;6
felix-borja;CHV;12;12;1009;3;0;0;0.27;0;0;0;0;24;12;50;12.5;11;0;3
cordell-cato;SJ;27;16;1577;3;0;0;0.17;0;0;0;0;20;8;40;15;3;6;5
kenny-cooper;SEA;22;12;989;3;0;0;0.27;0;0;0;0;29;9;31;10.3;8;0;7
omar-cummings;HOU;26;14;1270;3;0;0;0.21;0;0;0;0;35;14;40;8.6;13;0;6
charlie-davies;NE;18;13;1143;3;0;0;0.24;0;0;0;0;17;8;47.1;17.6;9;0;7
mauro-diaz;DAL;17;9;918;3;0;0;0.29;0;0;0;0;20;6;30;15;1;19;6
yannick-djalo;SJ;18;13;1136;3;0;0;0.24;0;0;0;0;36;7;19.4;8.3;1;1;5
dilly-duka;MTL;14;12;1023;3;0;0;0.26;0;0;0;0;19;6;31.6;15.8;4;2;6
robert-earnshaw;CHI;5;1;174;3;0;0;1.55;0;0;0;0;10;6;60;30;3;0;3
maurice-edu;PHI;31;31;2789;3;0;0;0.1;0;1;1;0;37;9;24.3;8.1;0;0;5
olmes-garcia;RSL;23;12;1191;3;0;0;0.23;0;0;0;0;31;12;38.7;9.7;10;0;3
matt-hedges;DAL;32;32;2790;3;0;0;0.1;0;0;0;0;19;6;31.6;15.8;2;0;4
felipe-martins;MTL;31;28;2456;3;0;0;0.11;0;0;0;0;60;17;28.3;5;4;18;9
dax-mccarty;RBNY;31;29;2661;3;0;0;0.1;0;0;0;0;24;7;29.2;12.5;3;0;6
kenny-miller;VAN;9;7;637;3;0;0;0.42;0;2;2;0;15;7;46.7;20;6;1;4
jonathan-osorio;TOR;27;24;2039;3;0;0;0.13;0;0;0;0;17;6;35.3;17.6;3;12;7
gonzalo-pineda;SEA;28;24;2233;3;0;0;0.12;0;3;3;0;16;9;56.3;18.8;0;69;10
andy-rose;SEA;16;5;552;3;0;0;0.49;0;0;0;0;8;6;75;37.5;0;1;4
soony-saad;SKC;22;9;906;3;0;0;0.3;0;0;0;0;31;12;38.7;9.7;0;7;4
marcelo-sarvas;LA;28;25;2218;3;0;0;0.12;0;0;1;0;39;15;38.5;7.7;1;1;14
aaron-schoenfeld;CLB;15;7;748;3;0;0;0.36;0;0;0;0;24;11;45.8;12.5;9;0;4
chris-schuler;RSL;25;25;2154;3;0;0;0.13;0;0;0;0;14;6;42.9;21.4;0;0;4
dillon-serna;COL;27;18;1623;3;0;0;0.17;0;0;0;0;39;14;35.9;7.7;9;18;7
gabriel-torres;COL;23;11;1090;3;0;0;0.25;0;1;1;0;26;12;46.1;11.5;17;7;4
sheanon-williams;PHI;24;23;2088;3;0;0;0.13;0;0;0;0;17;6;35.3;17.6;0;0;7
eric-alexander;RBNY;34;30;2641;2;0;0;0.07;0;0;0;0;25;12;48;8;1;18;11
juan-luis-anangono;CHI;15;4;472;2;0;0;0.38;0;0;1;0;18;5;27.8;11.1;4;0;2
davy-arnaud;DC;31;30;2626;2;0;0;0.07;0;0;0;0;21;6;28.6;9.5;2;2;2
adam-bedell;CLB;16;7;632;2;0;0;0.28;0;0;0;0;14;10;71.4;14.3;6;0;2
victor-bernardez;SJ;26;25;2231;2;0;0;0.08;0;0;0;0;8;4;50;25;1;0;3
claudio-bieler;SKC;13;4;421;2;0;0;0.43;0;0;0;0;12;3;25;16.7;4;0;2
michael-bradley;TOR;25;25;2198;2;0;0;0.08;0;0;1;0;52;12;23.1;3.9;0;52;6
brian-brown;PHI;8;1;230;2;0;0;0.78;0;0;0;0;5;3;60;40;1;0;3
edson-buddle;COL;18;12;1116;2;0;0;0.16;0;0;0;0;33;9;27.3;6.1;3;0;3
tim-cahill;RBNY;23;18;1516;2;0;0;0.12;0;0;0;0;26;8;30.8;7.7;8;1;4
diego-chara;POR;31;31;2745;2;0;0;0.07;0;0;0;0;9;5;55.6;22.2;1;0;7
marvin-chavez;CHV;14;8;703;2;0;0;0.26;0;0;0;0;9;2;22.2;22.2;6;11;2
aurelien-collin;SKC;26;25;2104;2;0;0;0.09;0;0;0;0;24;6;25;8.3;11;0;2
sam-cronin;SJ;31;30;2627;2;0;0;0.07;0;0;0;0;26;6;23.1;7.7;1;26;2
pedro-ribeiro;PHI;9;3;351;2;0;0;0.51;0;0;0;0;11;3;27.3;18.2;2;0;2
nick-deleon;DC;32;31;2707;2;0;0;0.07;0;0;0;0;47;18;38.3;4.3;1;2;7
marky-delgado;CHV;20;12;1120;2;0;0;0.16;0;0;0;0;12;4;33.3;16.7;1;2;3
andres-escobar;DAL;23;18;1590;2;0;0;0.11;0;0;0;0;23;8;34.8;8.7;2;37;6
leo-fernandes;PHI;13;7;697;2;0;0;0.26;0;0;0;0;20;7;35;10;4;10;3
boniek-garcia;HOU;27;26;2206;2;0;0;0.08;0;0;1;0;25;9;36;8;3;24;3
luis-gil;RSL;26;16;1386;2;0;0;0.13;0;0;0;0;20;6;30;10;1;2;4
ned-grabavoy;RSL;33;30;2711;2;0;0;0.07;0;0;0;0;28;10;35.7;7.1;5;0;5
nick-hagglund;TOR;25;23;2088;2;0;0;0.09;0;0;0;0;22;6;27.3;9.1;2;0;5
jordan-harvey;VAN;33;33;2939;2;0;0;0.06;0;0;0;0;17;4;23.5;11.8;4;0;2
kamani-hill;COL;15;11;866;2;0;0;0.21;0;0;0;0;17;7;41.2;11.8;1;0;2
jermaine-jones;NE;10;7;613;2;0;0;0.29;0;0;0;0;17;7;41.2;11.8;1;0;6
cristian-maidana;PHI;26;23;1889;2;0;0;0.1;0;0;0;0;36;11;30.6;5.6;2;97;13
nicolas-mezquida;VAN;14;4;418;2;0;0;0.43;0;0;0;0;11;5;45.5;18.2;1;8;2
drew-moor;COL;23;23;1994;2;0;0;0.09;0;0;0;0;15;7;46.7;13.3;2;0;3
paulo-nagamura;SKC;21;21;1745;2;0;0;0.1;0;0;0;0;28;10;35.7;7.1;5;0;5
issey-nakajima-farran;TOR;5;2;235;2;0;0;0.77;0;0;0;0;6;3;50;33.3;0;1;2
vincent-nogueira;PHI;29;28;2498;2;0;0;0.07;0;0;0;0;59;14;23.7;3.4;10;19;5
dominic-oduro;TOR;24;17;1514;2;0;0;0.12;0;0;0;0;24;9;37.5;8.3;10;1;7
amobi-okugo;PHI;32;31;2797;2;0;0;0.06;0;0;0;0;31;7;22.6;6.5;0;0;4
lawrence-olum;SKC;25;21;1853;2;0;0;0.1;0;0;0;0;14;4;28.6;14.3;1;0;3
;SKC;22;13;1301;2;0;0;0.14;0;0;0;0;24;10;41.7;8.3;3;0;4
alvas-powell;POR;15;11;1052;2;0;0;0.17;0;0;0;0;14;7;50;14.3;1;0;4
liam-ridgewell;POR;15;15;1350;2;0;0;0.13;0;0;0;0;10;4;40;20;2;0;3
cj-sapong;SKC;20;7;811;2;0;0;0.22;0;0;0;0;14;5;35.7;14.3;4;0;2
mark-sherrod;HOU;9;3;223;2;0;0;0.81;0;0;0;0;9;2;22.2;22.2;3;0;3
a-j-soares;NE;32;32;2806;2;0;0;0.06;0;0;0;0;21;4;19.1;9.5;1;0;3
khari-stephenson;SJ;19;11;1080;2;0;0;0.17;0;1;1;0;34;8;23.5;5.9;1;0;4
maxim-tissot;MTL;20;7;762;2;0;0;0.24;0;0;0;0;10;4;40;20;4;13;2
kendall-waston;VAN;10;9;821;2;0;0;0.22;0;0;0;0;12;2;16.7;16.7;0;0;2
kalif-alhassan;POR;15;5;590;1;0;0;0.15;0;0;0;0;14;4;28.6;7.1;0;0;2
kevin-alston;NE;11;9;683;1;0;0;0.13;0;0;0;0;3;2;66.7;33.3;1;0;4
darrius-barnes;NE;22;16;1628;1;0;0;0.06;0;0;0;0;6;2;33.3;16.7;0;0;3
leandro-barrera;CHV;32;24;2071;1;0;0;0.04;0;0;0;0;36;16;44.4;2.8;6;31;3
jerry-bengtson;NE;7;1;238;1;0;0;0.38;0;0;0;0;4;1;25;25;6;0;1
nat-borchers;RSL;32;32;2856;1;0;0;0.03;0;0;0;0;12;3;25;8.3;1;0;1
bobby-boswell;DC;34;34;3045;1;0;0;0.03;0;0;0;0;19;5;26.3;5.3;1;0;4
ruben-bover;RBNY;15;2;243;1;0;0;0.37;0;0;0;0;5;4;80;20;1;3;1
marc-burch;COL;22;21;1899;1;0;0;0.05;0;0;0;0;11;1;9.1;9.1;0;12;4
bobby-burling;CHV;22;20;1807;1;0;0;0.05;0;0;0;0;8;1;12.5;12.5;0;0;1
hassoun-camara;MTL;28;26;2365;1;0;0;0.04;0;0;0;0;11;4;36.4;9.1;1;0;2
fred;PHI;11;3;343;1;0;0;0.26;0;0;0;0;8;2;25;12.5;0;1;1
warren-creavalle;TOR;10;7;612;1;0;0;0.15;0;0;0;0;1;1;100;100;0;0;1
dwayne-de-rosario;TOR;19;4;506;1;0;0;0.18;0;0;0;0;19;10;52.6;5.3;3;1;1
robbie-findley;RSL;16;8;764;1;0;0;0.12;0;0;0;0;24;9;37.5;4.2;3;0;1
ryan-finley;CHV;16;4;437;1;0;0;0.21;0;1;1;0;13;4;30.8;7.7;2;1;1
sean-franklin;DC;29;28;2532;1;0;0;0.04;0;0;0;0;16;3;18.8;6.3;5;1;5
jose-goncalves;NE;27;27;2381;1;0;0;0.04;0;0;0;0;10;2;20;10;1;0;3
giancarlo-gonzalez;CLB;17;17;1530;1;0;0;0.06;0;0;0;0;9;1;11.1;11.1;1;0;1
marlon-hairston;COL;22;9;988;1;0;0;0.09;0;0;0;0;12;4;33.3;8.3;3;0;2
doneil-henry;TOR;21;19;1802;1;0;0;0.05;0;0;0;0;14;3;21.4;7.1;1;0;1
david-horst;HOU;31;31;2653;1;0;0;0.03;0;0;0;0;15;1;6.7;6.7;0;0;2
jhon-kennedy-hurtado;CHI;19;19;1632;1;0;0;0.06;0;0;0;0;6;3;50;16.7;0;0;1
hector-jimenez;CLB;24;19;1694;1;0;0;0.05;0;0;0;0;23;6;26.1;4.3;5;0;6
benji-joya;CHI;12;9;651;1;0;0;0.14;0;0;0;0;16;3;18.8;6.3;1;1;1
pa-modou-kah;POR;20;20;1744;1;0;0;0.05;0;0;0;0;5;1;20;20;1;0;1
taylor-kemp;DC;13;12;1083;1;0;0;0.08;0;0;0;0;5;2;40;20;0;0;3
gershon-koffie;VAN;21;17;1541;1;0;0;0.06;0;0;0;0;20;5;25;5;0;0;2
nick-labrocca;COL;31;29;2584;1;0;0;0.03;0;0;0;0;32;7;21.9;3.1;1;12;2
steven-lenhart;SJ;11;10;905;1;0;0;0.1;0;0;0;0;31;12;38.7;3.2;5;1;2
zach-loyd;DAL;29;28;2414;1;0;0;0.04;0;0;0;0;5;2;40;20;1;0;1
calum-mallace;MTL;23;12;1122;1;0;0;0.08;0;0;0;0;13;3;23.1;7.7;0;1;4
chad-marshall;SEA;31;31;2790;1;0;0;0.03;0;0;0;0;14;4;28.6;7.1;1;0;4
jack-mcinerney;PHI;4;4;312;1;0;0;0.29;0;0;0;0;12;5;41.7;8.3;0;0;2
thomas-mcnamara;CHV;6;6;467;1;0;0;0.19;0;0;0;0;6;3;50;16.7;0;0;1
carlyle-mitchell;VAN;8;8;720;1;0;0;0.13;0;0;0;0;5;2;40;20;0;0;1
darlington-nagbe;POR;32;30;2681;1;0;0;0.03;0;0;0;0;42;17;40.5;2.4;4;1;8
john-neeskens;COL;5;3;273;1;0;0;0.33;0;0;0;0;5;1;20;20;0;0;1
patrick-nyarko;CHI;17;9;846;1;0;0;0.11;0;0;0;0;10;5;50;10;2;0;4
sanna-nyassi;MTL;4;4;242;1;0;0;0.37;0;0;0;0;7;5;71.4;14.3;0;0;1
sanna-nyassi;CHI;10;6;496;1;0;0;0.18;0;0;0;0;11;2;18.2;9.1;6;13;2
shane-o-neill;COL;21;21;1890;1;0;0;0.05;0;0;0;0;6;4;66.7;16.7;0;0;1
bradley-orr;TOR;19;14;1144;1;0;0;0.08;0;0;0;0;3;2;66.7;33.3;0;0;2
lovel-palmer;CHI;30;29;2625;1;0;0;0.03;0;0;0;0;30;8;26.7;3.3;2;1;2
agustin-pelletieri;CHV;27;22;1684;1;0;0;0.05;0;0;0;0;10;4;40;10;1;0;1
matias-perez-garcia;SJ;6;4;384;1;0;0;0.23;0;0;0;0;10;3;30;10;0;11;2
zach-pfeffer;PHI;5;1;98;1;0;0;0.92;0;0;0;0;2;2;100;50;1;2;1
jean-baptiste-pierazzi;SJ;24;23;1982;1;0;0;0.05;0;0;0;0;17;6;35.3;5.9;1;0;1
chris-pontius;DC;6;3;276;1;0;0;0.33;0;0;0;0;6;4;66.7;16.7;1;1;1
leonardo;LA;24;20;1837;1;0;0;0.05;0;0;0;0;8;1;12.5;12.5;0;0;1
antonio-dovale;SKC;19;14;1033;1;0;0;0.09;0;0;0;0;29;8;27.6;3.5;0;13;4
carlos-salcedo;RSL;12;8;800;1;0;0;0.11;0;0;0;0;4;2;50;25;0;0;1
shea-salinas;SJ;31;30;2471;1;0;0;0.04;0;0;0;0;26;9;34.6;3.9;4;71;9
saer-sene;NE;10;5;395;1;0;0;0.23;0;0;0;0;9;4;44.4;11.1;2;0;1
florent-sinama-pongolle;CHI;7;4;391;1;0;0;0.23;0;0;0;0;9;4;44.4;11.1;0;6;1
ben-speas;CLB;13;8;704;1;0;0;0.13;0;0;0;0;20;3;15;5;1;25;4
jonny-steele;RBNY;15;6;624;1;0;0;0.14;0;0;0;0;16;5;31.3;6.3;4;5;3
chris-tierney;NE;24;21;1930;1;0;0;0.05;0;0;1;0;21;9;42.9;4.8;0;49;6
wil-trapp;CLB;28;28;2486;1;0;0;0.04;0;0;0;0;11;3;27.3;9.1;0;0;5
kristopher-tyrpak;CHV;9;0;156;1;0;0;0.58;0;0;0;0;1;1;100;100;1;0;2
sebastian-velasquez;RSL;10;1;222;1;0;0;0.41;0;0;0;0;4;2;50;25;0;3;3
agustin-viana;CLB;4;4;300;1;0;0;0.3;0;0;0;0;5;1;20;20;0;0;1
jorge-villafana;POR;19;17;1577;1;0;0;0.06;0;0;0;0;4;1;25;25;1;0;3
grant-ward;CHI;23;12;1051;1;0;0;0.09;0;0;0;0;15;4;26.7;6.7;2;4;3
matt-watson;CHI;27;22;2034;1;0;0;0.04;0;0;0;0;25;9;36;4;2;0;2
andrew-wenger;MTL;4;3;286;1;0;0;0.31;0;0;0;0;7;4;57.1;14.3;2;0;1
aminu-abdallah;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kellyn-acosta;DAL;15;9;843;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1
sam-adekugbe;VAN;4;1;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gale-agbossoumonde;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gale-agbossoumonde;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andre-akpan;RBNY;5;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andre-akpan;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryce-alderson;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-allen;RSL;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
osvaldo-alonso;SEA;33;33;2952;0;0;0;0;0;0;1;0;33;4;12.1;0;0;0;2
carlos-alvarez;CHV;11;7;694;0;0;0;0;0;0;0;0;15;3;20;0;0;3;0
carlos-alvarez;COL;10;6;568;0;0;0;0;0;0;0;0;14;4;28.6;0;0;0;1
yordany-alvarez;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jalil-anibaba;SEA;16;14;1283;0;0;0;0;0;0;0;0;8;1;12.5;0;1;0;1
onyekachi-apam;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
manny-aparicio;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anthony-arena;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
davy-armstrong;COL;2;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corey-ashe;HOU;21;20;1879;0;0;0;0;0;0;0;0;8;2;25;0;0;2;3
nana-attakora;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-attinella;RSL;10;10;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
eric-avila;CHV;29;26;2171;0;0;0;0;0;0;0;0;16;5;31.3;0;0;0;1
micheal-azira;SEA;14;6;606;0;0;0;0;0;0;0;0;7;1;14.3;0;0;2;0
rich-balchan;RSL;4;2;233;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
mehdi-ballouchy;VAN;9;3;297;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
brandon-barklage;SJ;13;10;908;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
orr-barouch;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chad-barson;CLB;13;8;766;0;0;0;0;0;0;0;0;3;2;66.7;0;0;0;0
adolfo-bautista;CHV;7;1;148;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1
damarcus-beasley;HOU;10;10;821;0;0;0;0;0;0;0;0;5;1;20;0;1;0;0
steven-beitashour;VAN;27;27;2371;0;0;0;0;0;0;0;0;3;0;0;0;1;0;3
kyle-bekker;TOR;20;13;1117;0;0;0;0;0;0;0;0;18;4;22.2;0;0;25;0
louis-beland-goyette;MTL;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tony-beltran;RSL;29;28;2483;0;0;0;0;0;0;0;0;7;0;0;0;2;0;0
joe-bendik;TOR;27;27;2430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jair-benitez;DAL;26;19;1716;0;0;0;0;0;0;0;0;10;2;20;0;2;9;4
hernan-bernardello;MTL;10;10;844;0;0;0;0;0;0;0;0;7;2;28.6;0;0;26;0
john-berner;COL;5;5;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
patrice-bernier;MTL;26;20;1802;0;0;0;0;0;0;1;0;11;2;18.2;0;0;1;3
austin-berry;PHI;6;6;497;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1
matt-besler;SKC;24;24;2145;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1
david-bingham;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steven-birnbaum;DC;21;21;1890;0;0;0;0;0;0;0;0;11;1;9.1;0;0;0;0
