name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
kaka;ORL;28;28;2440;9;0;0;0.33;0;4;5;0;56;21;37.5;16.1;4;61;16
mike-grella;RBNY;33;30;2364;9;0;0;0.34;0;0;0;0;52;22;42.3;17.3;7;0;16
ignacio-piatti;MTL;26;26;2213;9;0;0;0.37;0;4;5;0;60;29;48.3;15;10;25;17
cj-sapong;PHI;27;20;1897;9;0;0;0.43;0;0;0;0;44;21;47.7;20.4;9;0;13
ricardo-clark;HOU;30;30;2573;8;0;0;0.28;0;0;0;0;59;21;35.6;13.6;5;0;9
mauro-diaz;DAL;24;24;1992;8;0;0;0.36;0;3;4;0;49;17;34.7;16.3;3;75;18
federico-higuain;CLB;32;32;2724;8;0;0;0.26;0;1;2;0;73;28;38.4;11;9;142;17
sacha-kljestan;RBNY;33;33;2843;8;0;0;0.25;0;5;6;0;58;22;37.9;13.8;9;97;22
sebastien-le-toux;PHI;31;26;2379;8;0;0;0.3;0;1;1;0;50;25;50;16;12;41;14
javier-morales;RSL;26;24;2124;8;0;0;0.34;0;2;3;0;50;20;40;16;6;98;20
dominic-oduro;MTL;28;18;1671;8;0;0;0.43;0;0;0;0;50;20;40;16;14;1;8
juan-agudelo;NE;32;20;1761;7;0;0;0.36;0;0;0;0;54;21;38.9;13;20;0;10
giles-barnes;HOU;28;28;2474;7;0;0;0.25;0;0;1;0;75;22;29.3;9.3;11;0;10
michael-barrios;DAL;26;19;1745;7;0;0;0.36;0;0;0;0;34;19;55.9;20.6;4;5;9
kennedy-igboananike;CHI;31;20;1796;7;0;0;0.35;0;0;0;0;66;22;33.3;10.6;14;1;10
sebastian-lletget;LA;20;17;1449;7;0;0;0.43;0;0;0;0;29;13;44.8;24.1;2;0;9
kekuta-manneh;VAN;32;28;2424;7;0;0;0.26;0;0;0;0;82;33;40.2;8.5;11;2;13
lee-nguyen;NE;32;31;2706;7;0;0;0.23;0;3;3;0;82;30;36.6;8.5;7;78;17
kelyn-rowe;NE;33;21;1924;7;0;0;0.33;0;0;0;0;51;24;47.1;13.7;4;10;13
cristian-techera;VAN;22;17;1571;7;0;0;0.4;0;0;0;0;38;18;47.4;18.4;9;36;12
quincy-amarikwa;SJ;17;17;1462;6;0;0;0.37;0;0;0;0;45;15;33.3;13.3;18;0;10
diego-fagundez;NE;30;19;1735;6;0;0;0.31;0;0;0;0;44;17;38.6;13.6;3;12;10
justin-meram;CLB;31;28;2230;6;0;0;0.24;0;0;0;0;75;27;36;8;7;2;11
pedro-morales;VAN;23;15;1429;6;0;0;0.38;0;2;2;0;43;17;39.5;13.9;6;58;10
patrick-mullins;NYC;24;11;1040;6;0;0;0.52;0;1;1;0;38;14;36.8;15.8;7;0;10
david-texeira;DAL;22;19;1402;6;0;0;0.39;0;0;0;0;36;11;30.6;16.7;6;0;9
gyasi-zardes;LA;29;27;2454;6;0;0;0.22;0;0;0;0;45;13;28.9;13.3;2;0;10
tesho-akindele;DAL;28;14;1502;5;0;0;0.3;0;1;1;0;29;15;51.7;17.2;8;0;6
fernando-aristeguieta;PHI;21;14;1251;5;0;0;0.36;0;0;0;0;50;20;40;10;10;0;6
jairo-arrieta;DC;27;15;1264;5;0;0;0.36;0;0;0;0;28;16;57.1;17.9;32;1;7
chad-barrett;SEA;18;9;715;5;0;0;0.63;0;0;0;0;18;8;44.4;27.8;7;0;5
michael-bradley;TOR;25;25;2250;5;0;0;0.2;0;0;0;0;57;17;29.8;8.8;0;64;11
kevin-doyle;COL;20;16;1489;5;0;0;0.3;0;0;0;0;34;13;38.2;14.7;7;1;7
fabian-espindola;DC;17;15;1346;5;0;0;0.33;0;0;1;0;45;17;37.8;11.1;14;64;12
alan-gordon;LA;29;7;977;5;0;0;0.46;0;0;0;0;34;11;32.4;14.7;10;0;5
sebastian-jaime;RSL;20;17;1267;5;0;0;0.36;0;0;0;0;20;8;40;25;6;0;7
thomas-mcnamara;NYC;19;15;1324;5;0;0;0.34;0;0;0;0;23;12;52.2;21.7;1;3;8
darlington-nagbe;POR;33;33;2842;5;0;0;0.16;0;0;1;0;50;16;32;10;3;12;10
vincent-nogueira;PHI;27;22;1993;5;0;0;0.23;0;0;0;0;25;10;40;20;0;0;5
gilberto;CHI;10;8;681;5;0;0;0.66;0;0;0;0;37;16;43.2;13.5;3;0;7
blas-perez;DAL;23;14;1274;5;0;0;0.35;0;0;0;0;33;16;48.5;15.2;6;0;6
tony-tchani;CLB;32;32;2787;5;0;0;0.16;0;0;0;0;42;16;38.1;11.9;0;0;11
anatole-abang;RBNY;17;3;390;4;0;0;0.92;0;0;0;0;15;8;53.3;26.7;11;0;5
teal-bunbury;NE;30;20;1787;4;0;0;0.2;0;0;0;0;26;10;38.5;15.4;2;0;9
brad-davis;HOU;30;29;2596;4;0;0;0.14;0;2;2;0;45;16;35.6;8.9;7;106;14
kevin-ellis;SKC;27;26;2335;4;0;0;0.15;0;0;0;0;11;7;63.6;36.4;2;0;5
jack-mcinerney;MTL;17;13;1188;4;0;0;0.3;0;0;0;0;27;12;44.4;14.8;14;2;4
lamar-neagle;SEA;31;23;2028;4;0;0;0.18;0;0;0;0;40;20;50;10;19;4;6
juninho;LA;34;32;2857;4;0;0;0.13;0;1;2;0;28;13;46.4;14.3;0;27;11
joao-plata;RSL;19;17;1431;4;0;0;0.25;0;1;1;0;37;14;37.8;10.8;11;11;8
kwadwo-poku;NYC;27;6;978;4;0;0;0.37;0;0;0;0;18;10;55.6;22.2;1;1;11
andres-romero;MTL;27;23;1875;4;0;0;0.19;0;0;0;0;37;16;43.2;10.8;4;12;8
alvaro-saborio;DC;12;9;779;4;0;0;0.46;0;0;0;0;24;15;62.5;16.7;16;0;4
vicente-sanchez;COL;30;16;1399;4;0;0;0.26;0;1;1;0;41;16;39;9.8;7;102;9
devon-sandoval;RSL;30;17;1606;4;0;0;0.22;0;0;0;0;28;13;46.4;14.3;8;0;6
gabriel-torres;COL;25;19;1595;4;0;0;0.23;0;0;0;0;42;14;33.3;9.5;25;7;7
maximiliano-urruti;POR;30;12;1082;4;0;0;0.33;0;0;0;0;39;15;38.5;10.3;15;2;7
kellyn-acosta;DAL;21;19;1606;3;0;0;0.17;0;0;0;0;29;8;27.6;10.3;0;21;5
mehdi-ballouchy;NYC;19;16;1259;3;0;0;0.21;0;0;0;0;13;7;53.9;23.1;1;26;5
nat-borchers;POR;31;31;2790;3;0;0;0.1;0;0;0;0;15;8;53.3;20;3;0;3
conor-casey;PHI;14;2;340;3;0;0;0.79;0;0;0;0;14;8;57.1;21.4;7;0;4
cordell-cato;SJ;28;18;1814;3;0;0;0.15;0;0;0;0;18;7;38.9;16.7;3;1;5
marky-delgado;TOR;20;19;1699;3;0;0;0.16;0;0;0;0;20;6;30;15;2;0;6
mix-diskerud;NYC;27;23;2073;3;0;0;0.13;0;0;0;0;32;12;37.5;9.4;2;3;4
giovani-dos-santos;LA;10;10;803;3;0;0;0.34;0;0;0;0;22;10;45.5;13.6;3;42;8
boniek-garcia;HOU;23;16;1460;3;0;0;0.18;0;0;1;0;7;4;57.1;42.9;1;16;8
jack-jewsbury;POR;26;18;1719;3;0;0;0.16;0;0;0;0;18;7;38.9;16.7;0;32;3
pa-modou-kah;VAN;25;24;2164;3;0;0;0.12;0;0;0;0;6;3;50;50;0;0;5
perry-kitchen;DC;33;31;2831;3;0;0;0.1;0;0;0;0;14;6;42.9;21.4;1;0;4
frank-lampard;NYC;10;9;733;3;0;0;0.37;0;0;0;0;27;4;14.8;11.1;1;0;4
shaun-maloney;CHI;14;14;1228;3;0;0;0.22;0;2;2;0;20;5;25;15;6;70;5
felipe-martins;RBNY;34;34;2922;3;0;0;0.09;0;0;0;0;56;13;23.2;5.4;4;90;8
darren-mattocks;VAN;22;9;848;3;0;0;0.32;0;0;0;0;25;9;36;12;6;1;4
luke-mulholland;RSL;29;27;2329;3;0;0;0.12;0;0;0;0;26;9;34.6;11.5;0;20;5
paulo-nagamura;SKC;21;17;1484;3;0;0;0.18;0;0;0;0;22;6;27.3;13.6;3;0;4
patrick-nyarko;CHI;19;14;1222;3;0;0;0.22;0;0;0;0;19;8;42.1;15.8;2;1;7
marco-pappa;SEA;20;17;1468;3;0;0;0.18;0;0;0;0;37;15;40.5;8.1;2;49;9
chris-pontius;DC;23;17;1534;3;0;0;0.18;0;0;1;0;35;11;31.4;8.6;2;5;4
dillon-powers;COL;32;25;2235;3;0;0;0.12;0;0;1;0;43;16;37.2;7;4;39;9
bryan-rochez;ORL;16;0;265;3;0;0;1.02;0;0;0;0;11;7;63.6;27.3;8;0;3
alvaro-saborio;RSL;14;13;1083;3;0;0;0.25;0;1;1;0;30;13;43.3;10;19;0;3
shea-salinas;SJ;34;29;2621;3;0;0;0.1;0;0;0;0;36;10;27.8;8.3;6;54;8
dillon-serna;COL;15;8;680;3;0;0;0.4;0;0;0;0;13;7;53.9;23.1;3;14;4
harry-shipp;CHI;33;29;2571;3;0;0;0.11;0;0;0;0;53;19;35.9;5.7;5;70;11
fatai-alashe;SJ;28;27;2317;2;0;0;0.08;0;0;0;0;19;5;26.3;10.5;4;0;4
eric-ayuk;PHI;28;14;1320;2;0;0;0.14;0;0;0;0;15;5;33.3;13.3;4;1;4
dominique-badji;COL;15;9;812;2;0;0;0.22;0;0;0;0;18;7;38.9;11.1;14;0;2
steven-birnbaum;DC;22;21;1822;2;0;0;0.1;0;0;0;0;14;5;35.7;14.3;2;1;2
bobby-boswell;DC;34;33;2975;2;0;0;0.06;0;0;0;0;20;4;20;10;1;0;2
bobby-burling;COL;22;22;1958;2;0;0;0.09;0;0;0;0;9;3;33.3;22.2;1;0;2
scott-caldwell;NE;34;32;2882;2;0;0;0.06;0;0;0;0;14;5;35.7;14.3;0;1;7
darwin-ceren;ORL;26;25;2254;2;0;0;0.08;0;0;0;0;29;7;24.1;6.9;0;0;4
diego-chara;POR;28;28;2479;2;0;0;0.07;0;0;0;0;11;7;63.6;18.2;0;0;3
laurent-ciman;MTL;27;27;2405;2;0;0;0.07;0;0;0;0;35;8;22.9;5.7;1;0;4
razvan-cocis;CHI;26;22;2005;2;0;0;0.09;0;0;0;0;15;6;40;13.3;0;0;5
aurelien-collin;ORL;28;27;2407;2;0;0;0.07;0;0;0;0;10;3;30;20;5;0;3
pedro-ribeiro;ORL;18;8;732;2;0;0;0.25;0;0;0;0;19;10;52.6;10.5;10;0;4
alex;HOU;15;9;820;2;0;0;0.22;0;0;0;0;12;3;25;16.7;0;1;2
nick-deleon;DC;29;25;2221;2;0;0;0.08;0;0;0;0;33;8;24.2;6.1;5;0;7
conor-doyle;DC;25;10;1148;2;0;0;0.16;0;0;0;0;16;7;43.8;12.5;2;7;2
dilly-duka;MTL;27;19;1789;2;0;0;0.1;0;0;0;0;34;13;38.2;5.9;3;2;4
robert-earnshaw;VAN;9;0;43;2;0;0;4.19;0;0;0;0;2;2;100;100;0;0;2
gaston-fernandez;POR;21;6;721;2;0;0;0.25;0;1;1;0;25;6;24;8;1;4;4
robbie-findley;TOR;25;18;1476;2;0;0;0.12;0;0;0;0;28;8;28.6;7.1;4;0;5
olmes-garcia;RSL;33;15;1542;2;0;0;0.12;0;0;0;0;32;15;46.9;6.3;10;0;3
steven-gerrard;LA;13;13;1164;2;0;0;0.15;0;0;0;0;30;10;33.3;6.7;0;1;5
anibal-godoy;SJ;10;10;894;2;0;0;0.2;0;0;0;0;14;4;28.6;14.3;0;2;2
clarence-goodson;SJ;28;28;2398;2;0;0;0.08;0;0;0;0;19;7;36.8;10.5;1;0;4
ned-grabavoy;NYC;26;22;1884;2;0;0;0.1;0;0;0;0;15;8;53.3;13.3;2;3;5
atiba-harris;DAL;27;20;1849;2;0;0;0.1;0;0;0;0;19;3;15.8;10.5;1;0;4
ryan-hollingshead;DAL;33;25;2171;2;0;0;0.08;0;0;0;0;13;4;30.8;15.4;7;0;5
baggio-husidic;LA;24;21;1924;2;0;0;0.09;0;0;0;0;21;5;23.8;9.5;3;0;7
jason-johnson;CHI;20;5;610;2;0;0;0.3;0;0;0;0;30;9;30;6.7;2;0;4
wandrille-lefevre;MTL;11;11;990;2;0;0;0.18;0;0;0;0;9;4;44.4;22.2;0;0;2
jack-mcinerney;CLB;5;2;171;2;0;0;1.05;0;0;0;0;8;4;50;25;0;0;3
leonel-miranda;HOU;20;11;1014;2;0;0;0.18;0;0;0;0;14;6;42.9;14.3;1;12;3
justin-morrow;TOR;32;31;2757;2;0;0;0.07;0;0;0;0;9;4;44.4;22.2;3;0;4
sanna-nyassi;SJ;28;19;1482;2;0;0;0.12;0;0;0;0;19;5;26.3;10.5;3;2;4
ike-opara;SKC;6;6;534;2;0;0;0.34;0;0;0;0;7;2;28.6;28.6;0;0;2
matias-perez-garcia;SJ;27;25;2032;2;0;0;0.09;0;0;0;0;31;14;45.2;6.5;1;127;9
damien-perrinelle;RBNY;28;27;2410;2;0;0;0.07;0;0;0;0;16;4;25;12.5;1;0;3
zach-pfeffer;PHI;21;11;988;2;0;0;0.18;0;0;0;0;27;10;37;7.4;1;8;3
raul-rodriguez;HOU;27;27;2364;2;0;0;0.08;0;0;0;0;13;4;30.8;15.4;0;0;2
marcelo-sarvas;COL;25;21;1869;2;0;0;0.1;0;0;0;0;20;6;30;10;0;9;3
chris-tierney;NE;31;29;2613;2;0;0;0.07;0;0;0;0;25;13;52;8;3;83;8
victor-ulloa;DAL;33;33;2915;2;0;0;0.06;0;0;0;0;14;5;35.7;14.3;0;2;3
diego-valeri;POR;22;20;1713;2;0;0;0.11;0;0;1;0;67;22;32.8;3;8;104;10
jose-villarreal;LA;16;9;698;2;0;0;0.26;0;0;0;0;17;6;35.3;11.8;2;11;6
anthony-wallace;RBNY;6;6;540;2;0;0;0.33;0;0;0;0;5;2;40;40;1;0;2
collen-warner;TOR;29;20;1747;2;0;0;0.1;0;0;0;0;15;4;26.7;13.3;0;1;4
kendall-waston;VAN;28;28;2486;2;0;0;0.07;0;0;0;0;36;15;41.7;5.6;3;0;2
adrian-winter;ORL;9;7;600;2;0;0;0.3;0;0;0;0;11;5;45.5;18.2;0;0;3
graham-zusi;SKC;25;22;1986;2;0;0;0.09;0;0;0;0;28;5;17.9;7.1;4;79;7
jordan-allen;RSL;23;11;1083;1;0;0;0.08;0;0;0;0;13;7;53.9;7.7;1;1;3
jalil-anibaba;SKC;16;14;1265;1;0;0;0.07;0;0;0;0;11;4;36.4;9.1;2;0;5
dairon-asprilla;POR;26;10;1008;1;0;0;0.09;0;0;0;0;27;6;22.2;3.7;2;0;3
eric-avila;ORL;21;15;1326;1;0;0;0.07;0;0;0;0;17;3;17.6;5.9;0;15;3
tranquillo-barnetta;PHI;11;9;765;1;0;0;0.12;0;0;0;0;19;7;36.8;5.3;0;21;4
damarcus-beasley;HOU;28;28;2374;1;0;0;0.04;0;0;0;0;13;7;53.9;7.7;1;0;2
kyle-beckerman;RSL;26;26;2335;1;0;0;0.04;0;0;0;0;31;9;29;3.2;3;11;3
thomas;SEA;11;7;547;1;0;0;0.16;0;0;0;0;9;6;66.7;11.1;4;7;2
kyle-bekker;MTL;3;2;165;1;0;0;0.55;0;0;0;0;3;2;66.7;33.3;0;7;1
luke-boden;ORL;25;24;2238;1;0;0;0.04;0;0;0;0;5;1;20;20;2;39;5
javier-calle;NYC;12;7;542;1;0;0;0.17;0;0;0;0;12;4;33.3;8.3;0;8;1
benoit-cheyrou;TOR;28;28;2408;1;0;0;0.04;0;0;0;0;33;7;21.2;3;1;14;8
warren-creavalle;TOR;14;8;730;1;0;0;0.12;0;0;0;0;4;3;75;25;1;0;1
sam-cronin;COL;26;24;2143;1;0;0;0.04;0;0;0;0;18;2;11.1;5.6;0;1;1
marcel-de-jong;SKC;13;11;847;1;0;0;0.11;0;0;0;0;13;3;23.1;7.7;1;7;2
marco-donadel;MTL;25;24;2000;1;0;0;0.04;0;0;0;0;19;8;42.1;5.3;0;98;6
andy-dorman;NE;18;12;1127;1;0;0;0.08;0;0;0;0;7;2;28.6;14.3;0;0;1
adailton;CHI;17;17;1505;1;0;0;0.06;0;0;0;0;4;2;50;25;0;0;1
chris-duvall;RBNY;15;14;1283;1;0;0;0.07;0;0;0;0;9;5;55.6;11.1;2;0;2
maurice-edu;PHI;22;22;1980;1;0;0;0.05;0;0;1;0;22;5;22.7;4.5;4;0;2
innocent;SJ;7;6;494;1;0;0;0.18;0;0;0;0;11;4;36.4;9.1;1;0;1
roger-espinoza;SKC;17;17;1484;1;0;0;0.06;0;0;0;0;19;5;26.3;5.3;0;0;5
brad-evans;SEA;28;27;2345;1;0;0;0.04;0;1;1;0;9;4;44.4;11.1;0;0;3
maynor-figueroa;COL;10;10;900;1;0;0;0.1;0;0;0;0;12;4;33.3;8.3;0;0;1
sean-franklin;DC;24;23;2089;1;0;0;0.04;0;0;0;0;11;3;27.3;9.1;3;15;1
kianz-froese;VAN;9;1;208;1;0;0;0.43;0;0;0;0;5;1;20;20;0;0;1
michel-garbini-pereira;DAL;18;12;914;1;0;0;0.1;0;0;0;0;10;4;40;10;0;39;5
luis-gil;RSL;24;16;1475;1;0;0;0.06;0;0;0;0;27;8;29.6;3.7;0;6;2
herculez-gomez;TOR;7;2;223;1;0;0;0.4;0;0;0;0;3;2;66.7;33.3;0;3;1
jose-goncalves;NE;29;28;2480;1;0;0;0.04;0;0;0;0;6;3;50;16.7;1;0;3
jackson-goncalves;TOR;26;14;1374;1;0;0;0.07;0;0;0;0;24;6;25;4.2;3;0;2
leonardo-gonzalez;SEA;16;8;712;1;0;0;0.13;0;0;0;0;3;2;66.7;33.3;0;0;2
omar-gonzalez;LA;30;29;2577;1;0;0;0.03;0;0;0;0;13;6;46.1;7.7;0;0;4
matt-hedges;DAL;31;30;2675;1;0;0;0.03;0;0;0;0;10;1;10;10;2;0;2
cristian-higuita;ORL;26;25;2228;1;0;0;0.04;0;0;0;0;12;1;8.3;8.3;0;0;3
sebastian-hines;ORL;23;21;1925;1;0;0;0.05;0;0;0;0;14;4;28.6;7.1;0;0;1
stefan-ishizaki;LA;20;19;1629;1;0;0;0.06;0;0;0;0;25;8;32;4;2;69;6
andreas-ivanschitz;SEA;6;5;439;1;0;0;0.21;0;0;0;0;5;2;40;20;1;15;2
andrew-jacobson;NYC;33;33;2837;1;0;0;0.03;0;0;0;0;26;3;11.5;3.9;2;0;3
adam-jahn;SJ;26;9;1005;1;0;0;0.09;0;0;0;0;21;6;28.6;4.8;13;0;2
bradford-jamieson-iv;LA;7;6;457;1;0;0;0.2;0;0;0;0;5;2;40;20;0;0;1
joevin-jones;CHI;28;26;2257;1;0;0;0.04;0;0;0;0;16;4;25;6.3;0;2;2
taylor-kemp;DC;27;25;2261;1;0;0;0.04;0;0;0;0;7;2;28.6;14.3;1;29;7
gershon-koffie;VAN;28;22;2001;1;0;0;0.04;0;0;0;0;13;2;15.4;7.7;0;0;2
matias-laba;VAN;30;30;2539;1;0;0;0.04;0;0;0;0;12;4;33.3;8.3;0;2;2
nick-labrocca;COL;13;6;607;1;0;0;0.15;0;0;0;0;11;2;18.2;9.1;0;0;1
kemar-lawrence;RBNY;23;23;2000;1;0;0;0.04;0;0;0;0;12;4;33.3;8.3;5;0;5
rob-lovejoy;HOU;17;2;337;1;0;0;0.27;0;0;0;0;8;2;25;12.5;0;0;2
cedrick-mabwati;CLB;9;1;233;1;0;0;0.39;0;0;0;0;3;2;66.7;33.3;3;0;1
fabinho;PHI;26;23;2106;1;0;0;0.04;0;0;0;0;14;3;21.4;7.1;0;0;4
ignacio-maganto;LA;13;6;524;1;0;0;0.17;0;0;0;0;8;3;37.5;12.5;0;2;3
cristian-maidana;PHI;28;25;2121;1;0;0;0.04;0;0;0;0;37;18;48.6;2.7;14;109;16
abdoulie-mansally;RSL;19;14;1310;1;0;0;0.07;0;0;0;0;6;1;16.7;16.7;0;0;2
juan-manuel-martinez;RSL;8;7;647;1;0;0;0.14;0;0;0;0;9;6;66.7;11.1;1;7;2
aaron-maund;RSL;22;21;1974;1;0;0;0.05;0;0;0;0;8;2;25;12.5;0;0;2
dax-mccarty;RBNY;32;32;2777;1;0;0;0.03;0;0;0;0;18;4;22.2;5.6;1;1;9
tyrone-mears;SEA;33;33;2960;1;0;0;0.03;0;0;0;0;7;3;42.9;14.3;1;8;4
lucas-melano;POR;13;8;725;1;0;0;0.12;0;0;0;0;27;10;37;3.7;2;0;4
nicolas-mezquida;VAN;18;12;931;1;0;0;0.1;0;0;0;0;28;12;42.9;3.6;3;11;2
matt-miazga;RBNY;26;24;2128;1;0;0;0.04;0;0;0;0;20;8;40;5;0;0;2
drew-moor;COL;22;22;1980;1;0;0;0.05;0;0;0;0;7;1;14.3;14.3;4;0;2
luke-moore;TOR;15;6;625;1;0;0;0.14;0;0;0;0;12;6;50;8.3;2;0;4
jamison-olave;RSL;22;22;1852;1;0;0;0.05;0;0;0;0;9;4;44.4;11.1;1;0;2
kofi-opare;DC;18;17;1615;1;0;0;0.06;0;0;0;0;9;1;11.1;11.1;1;0;1
jonathan-osorio;TOR;29;26;2235;1;0;0;0.04;0;0;0;0;21;7;33.3;4.8;4;1;8
ambroise-oyongo;MTL;22;22;1864;1;0;0;0.05;0;0;0;0;13;3;23.1;7.7;3;0;1
damien-perquis;TOR;25;24;2069;1;0;0;0.04;0;0;0;0;6;2;33.3;16.7;0;0;2
;SKC;26;15;1335;1;0;0;0.07;0;0;0;0;21;11;52.4;4.8;4;1;3
gonzalo-pineda;SEA;28;21;1845;1;0;0;0.05;0;0;0;0;11;1;9.1;9.1;0;27;3
lucas-pittinari;COL;29;25;2241;1;0;0;0.04;0;0;0;0;34;5;14.7;2.9;3;0;4
juan-ramirez;COL;27;15;1459;1;0;0;0.06;0;0;0;0;41;10;24.4;2.4;5;19;4
james-riley;COL;16;16;1430;1;0;0;0.06;0;0;0;0;5;2;40;20;0;0;1
robbie-rogers;LA;27;26;2315;1;0;0;0.04;0;0;0;0;14;5;35.7;7.1;0;0;4
mauro-rosales;VAN;24;19;1513;1;0;0;0.06;0;0;0;0;11;4;36.4;9.1;3;58;4
aaron-schoenfeld;CLB;17;1;214;1;0;0;0.42;0;0;0;0;8;4;50;12.5;0;0;1
khiry-shelton;NYC;17;7;824;1;0;0;0.11;0;0;0;0;13;4;30.8;7.7;2;0;2
luis-silva;DC;14;4;345;1;0;0;0.26;0;0;0;0;10;5;50;10;3;10;1
john-stertzer;RSL;19;9;860;1;0;0;0.1;0;0;0;0;4;2;50;25;0;0;1
nathan-sturgis;HOU;18;15;1292;1;0;0;0.07;0;0;0;0;9;3;33.3;11.1;0;0;3
maxim-tissot;MTL;11;7;581;1;0;0;0.15;0;0;0;0;10;4;40;10;2;1;1
donny-toia;MTL;31;29;2699;1;0;0;0.03;0;0;0;0;9;6;66.7;11.1;0;1;1
nelson-valdez;SEA;7;5;413;1;0;0;0.22;0;0;0;0;5;1;20;20;3;0;2
johan-venegas;MTL;12;9;746;1;0;0;0.12;0;0;0;0;21;7;33.3;4.8;3;0;1
gonzalo-veron;RBNY;13;2;321;1;0;0;0.28;0;0;0;0;10;4;40;10;2;0;2
jorge-villafana;POR;33;33;2929;1;0;0;0.03;0;0;0;0;15;7;46.7;6.7;4;23;6
steven-vitoria;PHI;18;18;1575;1;0;0;0.06;0;0;0;0;3;1;33.3;33.3;0;0;1
rodney-wallace;POR;32;23;1978;1;0;0;0.05;0;0;0;0;40;12;30;2.5;11;0;8
kwame-watson-siriboe;NYC;11;7;687;1;0;0;0.13;0;0;0;0;3;1;33.3;33.3;0;0;1
jared-watts;COL;13;12;1050;1;0;0;0.09;0;0;0;0;5;1;20;20;0;0;2
andrew-wenger;PHI;26;22;1725;1;0;0;0.05;0;0;0;0;26;9;34.6;3.9;6;2;3
shaun-wright-phillips;RBNY;12;1;291;1;0;0;0.31;0;0;0;0;15;3;20;6.7;1;2;2
eriq-zavaleta;TOR;18;11;1054;1;0;0;0.09;0;0;0;0;6;2;33.3;16.7;0;0;1
ronald-zubar;RBNY;12;8;701;1;0;0;0.13;0;0;0;0;2;1;50;50;0;0;1
saad-abdul-salaam;SKC;22;10;1074;0;0;0;0;0;0;0;0;5;3;60;0;1;0;1
tyler-adams;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sam-adekugbe;VAN;9;7;647;0;0;0;0;0;0;0;0;2;1;50;0;2;0;0
harrison-afful;CLB;9;9;760;0;0;0;0;0;0;0;0;3;1;33.3;0;3;0;2
miguel-aguilar;DC;17;4;528;0;0;0;0;0;0;0;0;4;0;0;0;2;2;0
boluwatife-akinyode;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-alexander;MTL;20;10;878;0;0;0;0;0;0;0;0;4;2;50;0;1;4;0
