name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
cristian-arango;RSL;11;9;764;6;0;0;0.71;0;0;0;0;26;14;53.9;23.1;5;0;8
cole-bassett;COL;25;22;1902;6;0;0;0.28;0;0;0;0;39;14;35.9;15.4;0;8;7
tomas-chancalay;NE;11;10;864;6;0;0;0.63;0;0;0;0;41;12;29.3;14.6;2;4;6
enzo-copetti;CLT;26;23;1988;6;0;0;0.27;0;1;1;0;36;16;44.4;16.7;12;0;8
omir-fernandez;RBNY;30;22;1754;6;0;0;0.31;0;2;2;0;40;17;42.5;15;3;0;10
taxiarchis-fountas;DC;17;12;1100;6;0;0;0.49;0;1;1;0;52;21;40.4;11.5;4;0;7
maren-haile-selassie;CHI;32;20;1912;6;0;0;0.28;0;0;0;0;26;12;46.1;23.1;12;15;10
dejan-joveljic;LA;32;19;1627;6;0;0;0.33;0;1;1;0;49;23;46.9;12.2;8;0;10
bernard-kamungo;DAL;16;6;495;6;0;0;1.09;0;0;0;0;20;8;40;30;0;0;6
eduard-lowen;STL;29;25;2311;6;0;0;0.23;0;3;3;0;79;27;34.2;7.6;2;87;20
felipe-mora;POR;15;8;815;6;0;0;0.66;0;0;0;0;26;11;42.3;23.1;2;0;8
jader-obrian;DAL;29;21;1897;6;0;0;0.28;0;0;0;0;24;10;41.7;25;17;1;11
martin-ojeda;ORL;34;16;1751;6;0;0;0.31;0;0;0;0;65;26;40;9.2;3;56;16
gabriel-pereira-dos-santos;NYC;22;18;1543;6;0;0;0.35;0;0;0;0;49;22;44.9;12.2;6;36;9
emanuel-reynoso;MIN;18;16;1369;6;0;0;0.39;0;1;1;0;47;17;36.2;12.8;1;95;11
billy-sharp;LA;12;8;711;6;0;0;0.76;0;1;1;0;23;14;60.9;26.1;5;0;8
giacomo-vrioni;NE;29;13;1310;6;0;0;0.41;0;0;0;0;40;18;45;15;11;0;8
gyasi-zardes;ATX;28;17;1472;6;0;0;0.37;0;0;0;0;30;12;40;20;11;0;8
frankie-amaya;RBNY;25;22;1918;5;0;0;0.23;0;0;0;0;38;9;23.7;13.2;0;41;10
ivan-angulo;ORL;34;29;2499;5;0;0;0.18;0;0;0;0;45;15;33.3;11.1;11;1;13
dairon-asprilla;POR;26;16;1449;5;0;0;0.31;0;0;0;0;35;9;25.7;14.3;11;0;10
dominique-badji;CIN;23;10;917;5;0;0;0.49;0;0;0;0;21;12;57.1;23.8;8;0;8
alvaro-barreal;CIN;34;32;2822;5;0;0;0.16;0;0;0;0;58;13;22.4;8.6;3;68;14
federico-bernardeschi;TOR;31;31;2608;5;0;0;0.17;0;1;1;0;80;32;40;6.3;12;71;9
aaron-boupendza;CIN;10;6;609;5;0;0;0.74;0;0;0;0;28;16;57.1;17.9;9;0;5
mathieu-choiniere;MTL;28;27;2436;5;0;0;0.18;0;1;1;0;39;17;43.6;12.8;2;69;10
leonardo-alves-chu-franco;SEA;32;26;2064;5;0;0;0.22;0;0;0;0;42;17;40.5;11.9;7;0;13
ethan-finlay;ATX;34;20;1696;5;0;0;0.27;0;0;0;0;25;10;40;20;7;0;9
jon-gallagher;ATX;34;31;2793;5;0;0;0.16;0;0;0;0;26;9;34.6;19.2;2;0;13
justen-glad;RSL;32;31;2718;5;0;0;0.17;0;0;0;0;15;7;46.7;33.3;0;0;5
anderson-julio;RSL;28;12;1152;5;0;0;0.39;0;0;0;0;37;21;56.8;13.5;27;0;5
kei-kamara;CHI;27;15;1520;5;0;0;0.3;0;0;0;0;52;22;42.3;9.6;8;0;7
ercan-kara;ORL;15;11;852;5;0;0;0.53;0;0;0;0;23;10;43.5;21.7;9;0;7
deandre-kerr;TOR;23;16;1225;5;0;0;0.37;0;0;0;0;21;11;52.4;23.8;2;0;6
theodore-ku-dipietro;DC;26;12;1164;5;0;0;0.39;0;0;0;0;30;13;43.3;16.7;1;0;8
diego-luna;RSL;23;14;1201;5;0;0;0.37;0;0;0;0;23;11;47.8;21.7;3;18;8
danny-musovski;RSL;24;14;1206;5;0;0;0.37;0;0;0;0;26;13;50;19.2;7;0;9
fafa-picault;NSH;27;19;1625;5;0;0;0.28;0;0;0;0;34;17;50;14.7;11;0;6
emiliano-rigoni;ATX;33;25;2198;5;0;0;0.2;0;0;0;0;47;22;46.8;10.6;17;93;11
santiago-rodriguez;NYC;31;28;2579;5;0;0;0.17;0;1;2;0;47;17;36.2;10.6;13;62;13
raul-ruidiaz;SEA;18;11;1055;5;0;0;0.43;0;0;0;0;41;20;48.8;12.2;5;0;6
albert-rusnak;SEA;32;30;2627;5;0;0;0.17;0;0;0;0;68;12;17.6;7.3;4;48;9
xherdan-shaqiri;CHI;28;22;2052;5;0;0;0.22;0;1;1;0;36;13;36.1;13.9;7;58;10
jared-stroud;STL;31;25;1986;5;0;0;0.23;0;0;0;0;44;17;38.6;11.4;4;3;10
erik-thommy;SKC;34;32;2601;5;0;0;0.17;0;0;1;0;81;27;33.3;6.2;2;48;16
tyler-wolff;ATL;18;6;642;5;0;0;0.7;0;0;0;0;11;8;72.7;45.5;1;0;6
simon-becher;VAN;19;5;604;4;0;0;0.6;0;0;0;0;17;7;41.2;23.5;4;0;5
ramiro-enrique;ORL;30;7;1019;4;0;0;0.35;0;0;0;0;35;8;22.9;11.4;5;0;6
fabian-herbers;CHI;32;24;1978;4;0;0;0.18;0;0;0;0;26;11;42.3;15.4;5;1;7
hector-herrera;HOU;30;29;2534;4;0;0;0.14;0;0;0;0;65;24;36.9;6.2;2;95;21
ryan-hollingshead;LAFC;32;25;2345;4;0;0;0.15;0;0;0;0;21;7;33.3;19.1;3;0;5
lorenzo-insigne;TOR;20;18;1523;4;0;0;0.24;0;0;0;0;65;22;33.9;6.2;5;26;9
mateusz-klich;DC;32;31;2723;4;0;0;0.13;0;0;0;0;43;17;39.5;9.3;8;93;13
damir-kreilach;RSL;27;15;1316;4;0;0;0.27;0;0;0;0;37;11;29.7;10.8;21;0;5
brooks-lennon;ATL;33;32;2881;4;0;0;0.12;0;0;0;0;19;8;42.1;21.1;5;90;14
talles-magno-bacelar-martins;NYC;30;20;1908;4;0;0;0.19;0;0;0;0;51;29;56.9;7.8;16;0;7
justin-meram;CLT;25;13;1327;4;0;0;0.27;0;0;0;0;18;10;55.6;22.2;2;33;8
junior-moreno;CIN;29;26;2263;4;0;0;0.16;0;0;0;0;13;4;30.8;30.8;0;0;6
aidan-morris;CLB;30;30;2587;4;0;0;0.14;0;0;0;0;27;11;40.7;14.8;2;1;11
chinonso-offor;MTL;30;14;1503;4;0;0;0.24;0;0;0;0;37;15;40.5;10.8;11;0;4
kwadwo-opoku;MTL;12;12;937;4;0;0;0.38;0;0;0;0;24;6;25;16.7;1;4;5
jonathan-osorio;TOR;21;21;1877;4;0;0;0.19;0;0;0;0;12;7;58.3;33.3;2;3;10
tim-parker;STL;29;29;2565;4;0;0;0.14;0;0;0;0;15;4;26.7;26.7;1;0;4
;CHI;25;11;969;4;0;0;0.37;0;0;0;0;21;9;42.9;19.1;12;1;6
nelson-quinones;HOU;28;19;1479;4;0;0;0.24;0;0;0;0;26;13;50;15.4;6;4;6
pablo-ruiz;RSL;17;15;1378;4;0;0;0.26;0;0;0;0;28;10;35.7;14.3;0;43;10
jacen-russell-rowe;CLB;21;4;527;4;0;0;0.68;0;0;0;0;19;10;52.6;21.1;0;0;7
sergio-santos;CIN;25;11;900;4;0;0;0.4;0;0;0;0;28;10;35.7;14.3;5;0;5
robert-taylor;MIA;27;15;1456;4;0;0;0.25;0;0;0;0;18;8;44.4;22.2;2;37;11
timothy-tillman;LAFC;25;20;1653;4;0;0;0.22;0;0;0;0;25;9;36;16;1;11;5
kerwin-vargas;CLT;29;18;1493;4;0;0;0.24;0;0;0;0;35;13;37.1;11.4;10;22;9
alan-velasco;DAL;28;27;2273;4;0;0;0.16;0;0;0;0;54;18;33.3;7.4;9;46;8
pedro-vite;VAN;34;24;2157;4;0;0;0.17;0;0;0;0;28;10;35.7;14.3;3;6;7
caleb-wiley;ATL;30;28;2338;4;0;0;0.15;0;0;0;0;11;6;54.5;36.4;3;0;8
william-agada;SKC;14;7;684;3;0;0;0.39;0;0;0;0;27;9;33.3;11.1;6;0;3
aliyu-ibrahim;HOU;24;16;1209;3;0;0;0.22;0;0;0;0;20;10;50;15;9;1;6
rasmus-alm;STL;21;13;1098;3;0;0;0.25;0;0;0;0;13;8;61.5;23.1;3;6;7
malte-amundsen;CLB;22;21;1893;3;0;0;0.14;0;0;0;0;12;3;25;25;0;1;6
mounsef-bakrar;NYC;10;10;760;3;0;0;0.36;0;0;1;0;28;9;32.1;10.7;7;0;3
tom-barlow;RBNY;34;20;1847;3;0;0;0.15;0;0;0;0;32;15;46.9;9.4;9;0;5
benjamin-bender;CLT;17;11;911;3;0;0;0.3;0;0;0;0;17;5;29.4;17.6;1;3;6
stipe-biuk;LAFC;30;13;1334;3;0;0;0.2;0;0;0;0;29;12;41.4;10.3;8;0;4
mateusz-bogusz;LAFC;28;20;1744;3;0;0;0.15;0;1;1;0;59;25;42.4;5.1;5;49;7
will-bruin;ATX;19;2;338;3;0;0;0.8;0;0;0;0;8;4;50;37.5;2;0;4
noel-buck;NE;25;20;1753;3;0;0;0.15;0;0;0;0;17;6;35.3;17.6;0;1;5
teal-bunbury;NSH;31;20;1652;3;0;0;0.16;0;0;0;0;42;8;19.1;7.1;12;0;4
adalberto-carrasquilla;HOU;25;22;2035;3;0;0;0.13;0;0;0;0;35;10;28.6;8.6;0;14;11
douglas-costa;LA;19;15;1219;3;0;0;0.22;0;0;0;0;39;10;25.6;7.7;2;53;13
luiz-de-araujo-guimaraes-neto;ATL;16;15;1275;3;0;0;0.21;0;0;1;0;41;12;29.3;7.3;2;5;5
griffin-dorsey;HOU;19;10;1018;3;0;0;0.27;0;0;0;0;11;5;45.5;27.3;0;0;5
hassani-dotson;MIN;34;29;2573;3;0;0;0.1;0;0;0;0;49;15;30.6;6.1;1;0;7
chris-durkin;DC;31;24;1974;3;0;0;0.14;0;0;0;0;20;5;25;15;2;0;5
facundo-farias;MIA;11;9;838;3;0;0;0.32;0;0;0;0;23;6;26.1;13;2;14;5
ivan-franco;HOU;26;11;1063;3;0;0;0.25;0;0;0;0;27;12;44.4;11.1;3;0;6
mender-garcia;MIN;30;13;1024;3;0;0;0.26;0;0;0;0;25;9;36;12;11;0;5
julian-gressel;VAN;18;16;1362;3;0;0;0.2;0;0;0;0;32;10;31.3;9.4;0;50;8
andrew-gutman;ATL;18;16;1385;3;0;0;0.19;0;0;0;0;15;6;40;20;0;0;8
sunusi-ibrahim;MTL;25;11;1174;3;0;0;0.23;0;0;0;0;33;10;30.3;9.1;11;0;6
andres-jasson;NYC;21;9;805;3;0;0;0.34;0;0;0;0;17;5;29.4;17.6;4;2;4
preston-judd;LA;17;6;640;3;0;0;0.42;0;0;0;0;30;10;33.3;10;1;0;5
gadi-kinda;SKC;20;8;831;3;0;0;0.32;0;0;0;0;14;6;42.9;21.4;1;9;7
georgios-koutsias;CHI;27;13;1012;3;0;0;0.27;0;0;0;0;18;6;33.3;16.7;13;0;5
randall-leal;NSH;21;15;1151;3;0;0;0.23;0;0;0;0;18;5;27.8;16.7;3;9;3
lucas-lima-linhares;RBNY;26;23;2012;3;0;0;0.13;0;0;0;0;40;13;32.5;7.5;0;1;7
saba-lobjanidze;ATL;9;6;467;3;0;0;0.58;0;0;0;0;12;8;66.7;25;1;4;7
elias-manoel-alves-de-paula;RBNY;28;19;1665;3;0;0;0.16;0;0;1;0;41;16;39;7.3;7;0;8
jose-andres-martinez;PHI;24;21;1829;3;0;0;0.15;0;0;0;0;22;4;18.2;13.6;0;0;6
santiago-moreno;POR;31;29;2349;3;0;0;0.11;0;0;0;0;42;18;42.9;7.1;0;14;12
edwin-mosquera;ATL;12;4;437;3;0;0;0.62;0;0;0;0;9;5;55.6;33.3;2;0;4
darlington-nagbe;CLB;34;32;2791;3;0;0;0.1;0;0;0;0;18;7;38.9;16.7;1;1;4
tomas-ostrak;STL;30;13;1143;3;0;0;0.24;0;0;0;0;32;12;37.5;9.4;0;3;5
donovan-pines;DC;22;21;1846;3;0;0;0.15;0;0;0;0;12;5;41.7;25;1;0;3
romell-quioto;MTL;13;10;796;3;0;0;0.34;0;1;1;0;22;9;40.9;13.6;7;7;4
cristian-roldan;SEA;16;14;1254;3;0;0;0.22;0;0;0;0;22;10;45.5;13.6;2;0;6
diego-rossi;CLB;10;8;771;3;0;0;0.35;0;0;0;0;26;11;42.3;11.5;3;22;6
diego-rubio;COL;16;13;1080;3;0;0;0.25;0;0;1;0;31;15;48.4;9.7;2;0;7
jacob-shaffelburg;NSH;28;15;1318;3;0;0;0.2;0;0;0;0;30;9;30;10;1;0;4
nkosi-tafari;DAL;30;27;2486;3;0;0;0.11;0;0;0;0;13;3;23.1;23.1;2;0;7
john-tolkin;RBNY;27;27;2380;3;0;0;0.11;0;1;1;0;34;10;29.4;8.8;3;80;9
mason-toye;MTL;14;8;679;3;0;0;0.4;0;0;0;0;18;5;27.8;16.7;3;0;4
;SJ;27;24;2010;3;0;0;0.13;0;0;0;0;23;5;21.7;13;0;0;3
thorleifur-ulfarsson-x3267;HOU;18;1;466;3;0;0;0.58;0;0;0;0;16;9;56.3;18.8;2;0;4
brayan-vera;RSL;24;24;2042;3;0;0;0.13;0;0;0;0;26;6;23.1;11.5;0;0;5
ashley-westwood;CLT;29;29;2531;3;0;0;0.11;0;0;0;0;16;3;18.8;18.8;1;73;7
yaw-yeboah;CLB;31;22;1984;3;0;0;0.14;0;0;0;0;31;12;38.7;9.7;4;2;8
sean-zawadzki;CLB;30;15;1569;3;0;0;0.17;0;0;0;0;14;6;42.9;21.4;1;0;3
lalas-abubakar;COL;26;23;1924;2;0;0;0.09;0;0;0;0;8;5;62.5;25;2;0;2
ali-ahmed;VAN;22;12;1121;2;0;0;0.16;0;0;0;0;15;9;60;13.3;0;0;4
carlos-akapo-martinez;SJ;28;25;2153;2;0;0;0.08;0;0;0;0;27;3;11.1;7.4;2;0;6
luis-amarilla;MIN;13;8;743;2;0;0;0.24;0;2;2;0;22;8;36.4;9.1;9;0;2
heber;SEA;22;12;1061;2;0;0;0.17;0;0;0;0;38;13;34.2;5.3;5;0;3
scott-arfield;CLT;13;2;403;2;0;0;0.45;0;0;0;0;11;3;27.3;18.2;0;0;2
maximilian-arfsten;CLB;12;3;272;2;0;0;0.66;0;0;0;0;6;3;50;33.3;2;0;4
santiago-arias;CIN;27;16;1654;2;0;0;0.11;0;0;0;0;23;11;47.8;8.7;2;0;3
kervin-arriaga;MIN;20;11;1162;2;0;0;0.15;0;0;0;0;17;4;23.5;11.8;4;0;4
paul-arriola;DAL;22;20;1663;2;0;0;0.11;0;0;0;0;28;9;32.1;7.1;3;0;6
michael-barrios;COL;20;7;833;2;0;0;0.22;0;0;0;0;18;9;50;11.1;1;0;4
sebastian-berhalter;VAN;28;11;1293;2;0;0;0.14;0;0;0;0;16;6;37.5;12.5;0;19;4
tristan-blackmon;VAN;30;28;2518;2;0;0;0.07;0;0;0;0;16;4;25;12.5;3;0;2
emmanuel-boateng;NE;27;16;1437;2;0;0;0.13;0;0;0;0;17;6;35.3;11.8;3;4;5
dylan-borrero;NE;8;7;516;2;0;0;0.35;0;0;0;0;16;7;43.8;12.5;0;2;3
michael-boxall;MIN;32;32;2856;2;0;0;0.06;0;0;0;0;13;3;23.1;15.4;2;0;2
claudio-bravo;POR;29;27;2333;2;0;0;0.08;0;0;0;0;22;6;27.3;9.1;0;0;7
gaston-brugman;LA;22;21;1897;2;0;0;0.09;0;1;1;0;28;8;28.6;7.1;0;8;4
cory-burke;RBNY;23;11;969;2;0;0;0.19;0;0;0;0;33;9;27.3;6.1;5;0;2
brandon-bye;NE;19;19;1665;2;0;0;0.11;0;0;0;0;11;2;18.2;18.2;3;0;4
kevin-cabral;COL;27;14;1173;2;0;0;0.15;0;0;0;0;18;12;66.7;11.1;2;0;3
martin-caceres;LA;15;15;1311;2;0;0;0.14;0;0;0;0;5;3;60;40;0;0;2
brandon-cambridge;CLT;9;0;128;2;0;0;1.41;0;0;0;0;4;2;50;50;0;0;2
julio-cascante;ATX;24;24;2065;2;0;0;0.09;0;0;0;0;26;7;26.9;7.7;0;0;6
machop-chol;ATL;19;4;460;2;0;0;0.39;0;0;0;0;13;5;38.5;15.4;3;0;3
sergio-cordova;VAN;19;9;837;2;0;0;0.22;0;0;0;0;19;9;47.4;10.5;13;0;3
benjamin-cremaschi;MIA;28;21;1795;2;0;0;0.1;0;0;0;0;25;7;28;8;3;2;6
braian-cufre;NYC;25;22;1873;2;0;0;0.1;0;0;0;0;24;6;25;8.3;2;0;5
rafael-czichos;CHI;32;28;2511;2;0;0;0.07;0;1;1;0;16;8;50;12.5;3;0;2
cristian-dajome;DC;19;7;776;2;0;0;0.23;0;0;0;0;11;6;54.5;18.2;2;0;3
artur;HOU;34;31;2736;2;0;0;0.07;0;0;0;0;19;5;26.3;10.5;0;0;2
marky-delgado;LA;30;25;2317;2;0;0;0.08;0;0;0;0;21;5;23.8;9.5;2;2;5
bryce-duke;MTL;26;20;1473;2;0;0;0.12;0;0;0;0;25;9;36;8;3;37;4
raheem-edwards;LA;30;21;1873;2;0;0;0.1;0;0;0;0;17;6;35.3;11.8;6;0;6
franco-escobar;HOU;28;24;2225;2;0;0;0.08;0;0;0;0;18;10;55.6;11.1;5;0;3
diego-fagundez;ATX;19;14;1031;2;0;0;0.17;0;0;0;0;19;7;36.8;10.5;1;55;4
julian-fernandez;NYC;9;2;320;2;0;0;0.56;0;0;0;0;15;6;40;13.3;0;15;2
jakob-glesnes;PHI;31;31;2790;2;0;0;0.06;0;0;0;0;22;7;31.8;9.1;0;0;2
yeimar-gomez-andrade;SEA;33;32;2886;2;0;0;0.06;0;0;0;0;18;4;22.2;11.1;3;0;2
brian-gutierrez;CHI;32;28;2399;2;0;0;0.08;0;0;0;0;46;12;26.1;4.3;4;23;11
ian-harkes;NE;9;7;606;2;0;0;0.3;0;0;0;0;6;4;66.7;33.3;0;0;2
cameron-harper;RBNY;31;24;2150;2;0;0;0.08;0;0;0;0;32;9;28.1;6.3;0;0;4
kyle-hiebert;STL;27;24;2128;2;0;0;0.08;0;0;0;0;11;3;27.3;18.2;3;0;3
matthew-hoppe;SJ;7;4;421;2;0;0;0.43;0;0;0;0;10;3;30;20;2;0;2
kamil-jozwiak;CLT;25;15;1380;2;0;0;0.13;0;0;0;0;12;4;33.3;16.7;2;5;9
sam-junqua;DAL;22;9;1014;2;0;0;0.18;0;0;0;0;9;3;33.3;22.2;1;0;2
mark-anthony-kaye;TOR;21;21;1843;2;0;0;0.1;0;0;0;0;10;5;50;20;1;0;2
lassi-lappalainen;MTL;21;13;1034;2;0;0;0.17;0;0;0;0;18;4;22.2;11.1;5;2;5
richie-laryea;TOR;18;18;1611;2;0;0;0.11;0;0;0;0;12;7;58.3;16.7;6;0;5
damion-lowe;PHI;17;14;1231;2;0;0;0.15;0;0;0;0;11;3;27.3;18.2;1;0;2
andreas-maxso;COL;33;33;2925;2;0;0;0.06;0;0;0;0;15;6;40;13.3;1;0;2
jack-mcglynn;PHI;27;15;1615;2;0;0;0.11;0;0;0;0;28;5;17.9;7.1;0;10;4
juan-mosquera;POR;29;27;2411;2;0;0;0.07;0;0;0;0;25;11;44;8;1;3;8
yerson-mosquera;CIN;26;25;2252;2;0;0;0.08;0;0;0;0;17;4;23.5;11.8;0;0;3
chris-mueller;CHI;10;8;709;2;0;0;0.25;0;0;0;0;15;3;20;13.3;1;1;4
obinna-nwobodo;CIN;30;30;2587;2;0;0;0.07;0;0;0;0;13;7;53.9;15.4;0;0;7
cristian-olivera;LAFC;10;7;604;2;0;0;0.3;0;0;0;0;25;12;48;8;2;1;2
kwadwo-opoku;LAFC;19;13;1182;2;0;0;0.15;0;0;0;0;29;13;44.8;6.9;8;0;4
cristhian-paredes;POR;28;22;1912;2;0;0;0.09;0;0;0;0;25;6;24;8;2;1;5
keaton-parks;NYC;32;30;2515;2;0;0;0.07;0;0;0;0;43;16;37.2;4.7;3;0;5
matt-polster;NE;31;31;2738;2;0;0;0.07;0;0;0;0;19;5;26.3;10.5;2;0;4
andres-reyes;RBNY;29;28;2384;2;0;0;0.08;0;0;0;0;24;4;16.7;8.3;1;0;2
alexander-ring;ATX;28;25;2154;2;0;0;0.08;0;0;0;0;19;6;31.6;10.5;5;5;7
miles-robinson;ATL;27;26;2367;2;0;0;0.08;0;0;0;0;12;5;41.7;16.7;2;0;3
dany-rosero;SKC;26;26;2264;2;0;0;0.08;0;0;0;0;20;7;35;10;0;0;2
rubio-rubin;RSL;22;14;1300;2;0;0;0.14;0;0;0;0;29;8;27.6;6.9;2;0;4
david-ruiz;MIA;20;14;1189;2;0;0;0.15;0;0;0;0;8;3;37.5;25;1;0;3
gabriel-segal;NYC;10;4;417;2;0;0;0.43;0;0;0;0;14;4;28.6;14.3;3;0;2
xande-silva;ATL;10;8;641;2;0;0;0.28;0;0;0;0;16;7;43.8;12.5;1;0;5
;MIA;25;17;1337;2;0;0;0.13;0;0;0;0;26;8;30.8;7.7;5;9;3
daniel-steres;HOU;26;21;1867;2;0;0;0.1;0;0;0;0;10;2;20;20;1;0;4
quinn-sullivan;PHI;22;7;681;2;0;0;0.26;0;0;0;0;14;7;50;14.3;4;0;3
sam-surridge;NSH;9;6;501;2;0;0;0.36;0;0;0;0;13;5;38.5;15.4;5;0;2
dagur-thorhallsson;ORL;30;12;1195;2;0;0;0.15;0;0;0;0;13;3;23.1;15.4;0;2;5
dante-vanzeir;RBNY;19;8;745;2;0;0;0.24;0;0;0;0;24;5;20.8;8.3;11;1;3
indiana-vassilev;STL;34;25;2123;2;0;0;0.08;0;0;0;0;34;10;29.4;5.9;2;55;7
ranko-veselinovic;VAN;32;31;2824;2;0;0;0.06;0;0;0;0;18;2;11.1;11.1;2;0;4
remi-walter;SKC;33;29;2736;2;0;0;0.07;0;0;0;0;25;8;32;8;0;1;6
owen-wolff;ATX;27;21;1886;2;0;0;0.1;0;0;0;0;15;6;40;13.3;0;0;5
eriq-zavaleta;LA;11;4;483;2;0;0;0.37;0;0;0;0;4;2;50;50;0;0;2
walker-zimmerman;NSH;24;22;1844;2;0;0;0.1;0;0;0;0;12;4;33.3;16.7;0;0;3
daniel-aguirre-x0634;LA;25;3;556;1;0;0;0.16;0;0;0;0;14;5;35.7;7.1;0;6;2
patrick-agyemang;CLT;12;1;182;1;0;0;0.49;0;0;0;0;7;2;28.6;14.3;1;0;1
