name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
jose-burciaga-jr;SKC;31;31;2667;2;0;0;0.07;0;0;0;0;36;10;0;5.6;1;0;6
danny-califf;SJ;20;20;1742;2;0;0;0.1;0;0;0;0;9;5;0;22.2;0;0;2
jose-cancela;NE;25;22;1643;2;0;0;0.11;0;0;0;0;23;11;0;8.7;0;0;7
jimmy-conrad;SKC;25;25;2241;2;0;0;0.08;0;0;0;0;11;5;0;18.2;0;0;4
terry-cooke;COL;20;17;1492;2;0;0;0.12;0;0;0;0;18;6;0;11.1;3;0;4
brad-davis;SJ;18;16;1408;2;0;0;0.13;0;0;0;0;23;11;0;8.7;5;0;10
andy-dorman;NE;30;19;1960;2;0;0;0.09;0;0;0;0;21;9;0;9.5;1;0;7
brian-dunseth;RSL;24;24;2011;2;0;0;0.09;0;0;0;0;8;5;0;25;3;0;2
luchi-gonzalez;COL;20;19;1449;2;0;0;0.12;0;0;0;0;22;14;0;9.1;19;0;4
clarence-goodson;DAL;29;28;2488;2;0;0;0.07;0;0;0;0;18;9;0;11.1;3;0;3
ivan-guerrero;CHI;26;26;2314;2;0;0;0.08;0;1;1;0;15;3;0;13.3;3;0;7
chris-henderson;CLB;21;21;1767;2;0;0;0.1;0;0;1;0;28;9;0;7.1;12;0;5
andy-herron;CHI;20;13;983;2;0;0;0.18;0;0;0;0;22;12;0;9.1;19;0;4
abbe-ibrahim;RBNY;16;6;577;2;0;0;0.31;0;0;0;0;15;8;0;13.3;7;0;5
antonio-martinez;CHV;25;16;1602;2;0;0;0.11;0;0;0;0;24;11;0;8.3;11;0;5
richard-mulrooney;DAL;7;7;574;2;0;0;0.31;0;0;0;0;7;2;0;28.6;1;0;4
ben-olsen;DC;23;22;1874;2;0;0;0.1;0;0;0;0;23;12;0;8.7;6;0;6
preki;SKC;16;4;478;2;0;0;0.38;0;0;0;0;13;5;0;15.4;1;0;4
ramon-ramirez;CHV;31;31;2573;2;0;0;0.07;0;0;0;0;25;8;0;8;1;0;8
bobby-rhine;DAL;28;27;2438;2;0;0;0.07;0;0;0;0;25;9;0;8;1;0;10
douglas-sequeira;CHV;23;23;2070;2;0;0;0.09;0;0;0;0;19;5;0;10.5;9;0;3
matt-taylor;CHV;21;14;1304;2;0;0;0.14;0;0;0;0;24;7;0;8.3;15;0;4
arturo-torres;CHV;23;15;1367;2;0;0;0.13;0;0;0;0;16;5;0;12.5;8;0;4
seth-trembly;RSL;22;11;1176;2;0;0;0.15;0;0;0;0;25;13;0;8;0;0;2
eric-vasquez;CLB;11;8;703;2;0;0;0.26;0;0;0;0;9;5;0;22.2;0;0;2
jamil-walker;DC;22;6;732;2;0;0;0.25;0;0;0;0;21;11;0;9.5;10;0;9
jamie-watson;RSL;19;6;818;2;0;0;0.22;0;0;0;0;16;10;0;12.5;11;0;3
john-wolyniec;RBNY;8;5;527;2;0;0;0.34;0;0;0;0;9;5;0;22.2;10;0;5
chris-albright;LA;22;21;1773;1;0;0;0.05;0;0;0;0;29;12;0;3.5;1;0;3
esteban-arias;CHV;15;14;1141;1;0;0;0.08;0;0;0;0;3;2;0;33.3;0;0;1
wade-barrett;SJ;30;30;2664;1;0;0;0.03;0;0;0;0;4;2;0;25;1;0;3
chad-barrett;CHI;20;4;597;1;0;0;0.15;0;0;0;0;25;9;0;4;14;0;5
kyle-beckerman;COL;30;25;2343;1;0;0;0.04;0;0;0;0;24;8;0;4.2;0;0;5
michael-bradley;RBNY;30;30;2628;1;0;0;0.03;0;0;0;0;17;5;0;5.9;0;0;5
chris-brown;RSL;29;25;2125;1;0;0;0.04;0;0;0;0;30;10;0;3.3;4;0;2
samuel-caballero;CHI;17;16;1440;1;0;0;0.06;0;0;0;0;11;4;0;9.1;0;0;2
brian-carroll;DC;32;30;2567;1;0;0;0.04;0;0;0;0;10;4;0;10;0;0;4
pablo-chinchilla;LA;19;17;1400;1;0;0;0.06;0;0;0;0;7;2;0;14.3;0;0;1
mark-chung;COL;6;5;434;1;0;0;0.21;0;0;0;0;7;4;0;14.3;0;0;1
jim-curtin;CHI;27;24;2144;1;0;0;0.04;0;0;0;0;12;6;0;8.3;0;0;4
ednaldo-da-conceicao;LA;19;9;951;1;0;0;0.09;0;0;0;0;14;7;0;7.1;18;0;4
troy-dayak;SJ;7;7;551;1;0;0;0.16;0;0;0;0;5;1;0;20;0;0;1
eric-denton;COL;31;30;2693;1;0;0;0.03;0;0;0;0;23;4;0;4.3;5;0;6
simon-elliott;CLB;32;32;2880;1;0;0;0.03;0;1;1;0;31;9;0;3.2;1;0;12
michael-enfield;LA;6;2;249;1;0;0;0.36;0;0;0;0;4;2;0;25;1;0;1
facundo-erpen;DC;8;8;696;1;0;0;0.13;0;0;0;0;5;4;0;20;0;0;1
juan-pablo-garcia;CHV;9;9;771;1;0;0;0.12;0;0;0;0;23;14;0;4.3;4;0;1
chris-gbandi;DAL;17;17;1519;1;0;0;0.06;0;0;0;0;14;7;0;7.1;3;0;2
kelly-gray;SJ;20;20;1773;1;0;0;0.05;0;0;0;0;10;2;0;10;1;0;3
kelly-gray;CHI;6;5;508;1;0;0;0.18;0;0;0;0;6;2;0;16.7;1;0;1
wolde-harris;COL;10;5;505;1;0;0;0.18;0;1;1;0;7;4;0;14.3;3;0;1
jay-heaps;NE;31;31;2790;1;0;0;0.03;0;0;0;0;17;10;0;5.9;2;0;6
chris-henderson;COL;8;8;661;1;0;0;0.14;0;1;1;0;5;2;0;20;6;0;6
will-johnson;CHI;6;1;162;1;0;0;0.56;0;0;0;0;4;2;0;25;0;0;1
jovan-kirovski;COL;7;7;630;1;0;0;0.14;0;1;1;0;14;5;0;7.1;6;0;2
nana-kuffour;DC;3;2;181;1;0;0;0.5;0;0;0;0;3;1;0;33.3;1;0;1
marshall-leonard;NE;27;25;1923;1;0;0;0.05;0;0;0;0;15;8;0;6.7;2;0;2
chad-marshall;CLB;30;30;2655;1;0;0;0.03;0;0;0;0;25;10;0;4;0;0;4
tyrone-marshall;LA;25;25;2085;1;0;0;0.04;0;0;0;0;15;4;0;6.7;2;0;3
pablo-mastroeni;COL;14;12;943;1;0;0;0.1;0;0;0;0;5;3;0;20;0;0;1
domenic-mediate;CLB;11;4;478;1;0;0;0.19;0;0;0;0;12;7;0;8.3;1;0;1
bryan-namoff;DC;17;15;1348;1;0;0;0.07;0;0;0;0;8;3;0;12.5;1;0;2
julian-nash;SJ;10;1;233;1;0;0;0.39;0;0;0;0;3;3;0;33.3;1;0;2
fabrice-noel;COL;7;0;125;1;0;0;0.72;0;0;0;0;5;3;0;20;2;0;1
kevin-novak;RSL;3;2;221;1;0;0;0.41;0;0;0;0;4;2;0;25;1;0;1
oscar-pareja;DAL;18;6;646;1;0;0;0.14;0;0;0;0;9;6;0;11.1;1;0;2
mike-petke;DC;7;7;627;1;0;0;0.14;0;0;0;0;4;2;0;25;0;0;1
eddie-pope;RSL;20;20;1756;1;0;0;0.05;0;0;0;0;8;4;0;12.5;0;0;1
ryan-pore;SKC;8;4;285;1;0;0;0.32;0;0;0;0;6;1;0;16.7;6;0;2
steve-ralston;NE;21;21;1857;1;0;0;0.05;0;0;0;0;29;14;0;3.5;3;0;7
guillermo-ramirez;LA;24;18;1593;1;0;0;0.06;0;1;1;0;62;30;0;1.6;3;0;2
ante-razov;CLB;7;5;505;1;0;0;0.18;0;0;0;0;16;5;0;6.3;5;0;2
james-riley;NE;23;12;1294;1;0;0;0.07;0;0;0;0;9;4;0;11.1;1;0;4
eddie-robinson;SJ;29;29;2450;1;0;0;0.04;0;0;0;0;5;2;0;20;0;0;2
mario-rodriguez;CLB;19;15;1310;1;0;0;0.07;0;0;1;0;22;9;0;4.5;16;0;1
marcelo-saragosa;LA;4;2;256;1;0;0;0.35;0;0;0;0;1;1;0;100;0;0;1
jack-stewart;CHI;9;3;401;1;0;0;0.22;0;0;0;0;10;5;0;10;0;0;1
ryan-suarez;CHV;15;14;1168;1;0;0;0.08;0;0;0;0;3;1;0;33.3;0;0;1
jamal-sutton;CLB;8;3;330;1;0;0;0.27;0;0;0;0;7;2;0;14.3;2;0;2
melvin-tarley;RSL;9;9;729;1;0;0;0.12;0;0;0;0;22;12;0;4.5;18;0;2
david-testo;CLB;17;12;1031;1;0;0;0.09;0;0;0;0;7;2;0;14.3;0;0;4
john-thorrington;CHI;8;4;368;1;0;0;0.24;0;0;0;0;2;1;0;50;1;0;1
alex-zotinca;SKC;16;13;1061;1;0;0;0.08;0;0;0;0;15;8;0;6.7;2;0;2
jeff-agoos;RBNY;25;25;2150;0;0;0;0;0;0;0;0;9;4;0;0;0;0;0
nelson-akwari;RSL;23;21;1887;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0
chris-aloisi;SJ;6;5;495;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
victor-arbelaez;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kenny-arena;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephen-armstrong;CLB;7;2;246;0;0;0;0;0;0;0;0;5;1;0;0;2;0;0
ramon-bailey;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
devin-barclay;CLB;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
javier-barragan;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
armando-begines;CHV;22;18;1659;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
matt-behncke;RSL;8;7;587;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0
benjamin-benditson;LA;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nikolas-besagno;RSL;2;1;69;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
milton-blanco;CHV;5;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nat-borchers;COL;31;31;2721;0;0;0;0;0;0;0;0;13;2;0;0;0;0;1
dustin-branan;SKC;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
felix-brillant;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paul-broome;LA;3;1;84;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
paul-broome;RSL;11;10;917;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
c-j-brown;CHI;20;18;1658;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
scott-buete;CHI;8;4;365;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
jon-busch;CLB;9;9;765;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0
gustavo-cabrera;RSL;4;4;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
joe-cannon;COL;27;27;2399;0;0;0;0;0;6;6;0;0;139;0;0;0;0;0
craig-capano;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-cardenas;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-cardenas;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-cassar;DAL;4;4;333;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0
hector-castro;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mubarike-chisoni;LA;11;1;308;0;0;0;0;0;0;0;0;4;2;0;0;3;0;0
ryan-cochrane;SJ;14;6;776;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
jon-conway;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-corcoran;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bouna-coundoul;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
d-j-countess;RSL;27;27;2422;0;0;0;0;0;3;3;0;0;170;0;0;0;0;0
matt-crawford;COL;4;3;256;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
steve-cronin;LA;1;1;90;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
leo-cullen;COL;15;8;750;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
kenny-cutler;RSL;19;19;1699;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0
danilo-silva;RBNY;5;0;62;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
cassio;NE;3;2;112;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
stephen-deroux;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-detter;SKC;4;0;41;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
mamadou-diallo-2;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-dobson;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tighe-dombrowski;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hollis-donaldson;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
todd-dunivant;LA;32;32;2880;0;0;0;0;0;0;0;0;14;3;0;0;3;0;2
connally-edozien;NE;9;1;220;0;0;0;0;0;0;0;0;6;4;0;0;3;0;0
joshua-elbaum;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-erush;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alecko-eskandarian;DC;12;7;661;0;0;0;0;0;0;0;0;21;8;0;0;2;0;1
lucio-filomeno;DC;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
leslie-fitzpatrick;RSL;18;6;716;0;0;0;0;0;0;0;0;8;6;0;0;0;0;2
gilberto-flores;RBNY;3;0;39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
gilberto-flores;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sergio-flores;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
byron-foss;COL;6;5;481;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0
joe-franchino;NE;24;23;2011;0;0;0;0;0;0;0;0;10;4;0;0;0;0;3
robin-fraser;CLB;29;29;2607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hunter-freeman;COL;20;14;1217;0;0;0;0;0;0;0;0;5;2;0;0;0;0;1
robby-fulton;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luis-gallardo;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-garcia;SKC;30;30;2678;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0
sergio-garcia;CHV;5;5;441;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0
josh-gardner;LA;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dan-gargan;COL;12;5;512;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
daniel-garipe;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-garlick;DAL;28;27;2457;0;0;0;0;0;2;2;0;0;135;0;0;0;0;0
bill-gaudette;CLB;6;5;495;0;0;0;0;0;1;1;0;0;33;0;0;0;0;0
cornell-glen;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-goldthwaite;SJ;3;2;147;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1
chris-gomez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
francisco-gomez;CHV;12;8;648;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1
guillermo-gonzalez;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alan-gordon;LA;5;3;200;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0
sasha-gotsmanov;COL;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ned-grabavoy;LA;12;9;656;0;0;0;0;0;0;0;0;8;0;0;0;0;0;3
adolfo-gregorio;RSL;6;4;359;0;0;0;0;0;0;0;0;4;2;0;0;1;0;0
leonard-griffin;CHI;3;2;152;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
steve-guppy;DC;5;4;286;0;0;0;0;0;0;0;0;1;0;0;0;4;0;1
;SKC;21;18;1701;0;0;0;0;0;0;0;0;13;3;0;0;1;0;2
brad-guzan;CHV;24;23;2079;0;0;0;0;0;7;9;0;0;156;0;0;0;0;0
wes-hart;SJ;7;1;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-hartman;LA;31;31;2790;0;0;0;0;0;6;6;0;0;138;0;0;0;0;0
stephen-herdsman;CLB;7;7;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jason-hernandez;RBNY;3;3;268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-hernandez;NE;7;7;557;0;0;0;0;0;0;0;0;8;0;0;0;2;0;0
william-hesmer;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jamie-holmes;NE;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jermaine-hue;SKC;3;1;55;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
martin-hutton;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ugo-ihemelu;LA;25;23;2031;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1
christian-jimenez;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
avery-john;NE;14;13;1167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
will-john;CHI;6;2;200;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1
david-johnson;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steve-jolley;DAL;13;12;1057;0;0;0;0;0;0;0;0;4;2;0;0;1;0;0
matt-jordan;CLB;2;2;180;0;0;0;0;0;1;2;0;0;16;0;0;0;0;0
shaun-kalnasy;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-kamler;RSL;28;24;2028;0;0;0;0;0;0;0;0;11;3;0;0;0;0;0
stephen-keel;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-kelly;CLB;7;3;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
quavas-kirk;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cameron-knowles;RSL;4;3;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ritchie-kotschau;COL;28;25;2272;0;0;0;0;0;0;0;0;8;1;0;0;0;0;2
luke-kreamalmeyer;RSL;6;2;249;0;0;0;0;0;0;0;0;6;2;0;0;0;0;1
shawn-kuykendall;DC;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
manny-lagos;CLB;5;2;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
aaron-lanes;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-larentowicz;NE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
douglas-lascody;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-latham;NE;6;1;157;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0
tim-lawson;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-leitch;RBNY;28;26;2344;0;0;0;0;0;0;0;0;8;2;0;0;1;0;1
roger-levesque;SJ;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ricky-lewis;COL;16;16;1298;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
