name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
leonard-griffin;CHI;9;3;330;6;0;0;0;2;1;0;0;10;5;1;0;0
wes-hart;SJ;18;13;1180;5;0;0;0;1;0;0;0;23;8;1;3;0
kevin-hartman;LA;30;30;2655;0;0;0;0;0;164;0;0;0;7;0;0;0
ezra-hendrickson;DC;12;8;787;4;0;0;0;6;3;0;0;12;7;1;2;0
stephen-herdsman;CLB;8;8;675;0;0;0;0;3;0;0;0;9;4;0;1;0
william-hesmer;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hong-myung-bo;LA;13;9;858;4;0;0;0;1;1;0;0;12;2;0;2;0
steve-howey;NE;3;3;193;0;0;0;0;0;0;0;0;2;0;0;0;0
sumed-ibrahim;CHI;3;1;82;2;0;0;0;0;0;0;0;3;1;0;0;0
avery-john;NE;21;19;1808;2;0;0;0;4;2;0;0;20;23;0;7;0
cobi-jones;LA;23;20;1751;3;0;0;5;19;6;0;0;12;30;5;1;0
matt-jordan;CLB;1;1;90;0;0;0;0;0;7;0;0;0;0;0;0;0
shalrie-joseph;NE;23;23;2032;0;0;0;3;17;4;0;0;43;27;0;4;1
brian-kamler;NE;22;20;1653;2;0;0;2;14;6;0;0;13;25;1;2;0
daouda-kante;NE;4;3;221;1;0;0;0;1;0;0;0;4;0;0;1;0
zach-kingsley;COL;2;1;78;1;0;0;0;1;0;0;0;1;2;0;0;0
ritchie-kotschau;COL;28;26;2351;2;0;0;1;7;0;0;0;30;21;1;0;0
nana-kuffour;DC;5;1;90;4;0;0;0;1;0;0;0;2;3;0;0;0
tim-lawson;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-leitch;RBNY;29;29;2610;0;0;0;2;13;3;0;0;26;27;0;4;0
marshall-leonard;NE;25;22;1992;3;0;0;1;5;2;0;0;45;22;0;7;0
roger-levesque;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ricky-lewis;COL;5;3;289;2;0;0;0;1;0;0;0;5;1;0;0;0
ricky-lewis;LA;13;8;855;5;0;0;2;0;0;0;0;15;9;0;0;0
mark-lisi;RBNY;11;8;695;3;0;0;4;14;5;0;0;10;9;1;2;0
brian-maisonneuve;CLB;9;5;427;4;0;0;0;6;2;0;0;19;8;0;4;0
jesse-marsch;CHI;10;8;681;2;0;0;0;0;0;0;0;28;14;0;4;0
chad-marshall;CLB;28;27;2446;1;0;0;1;24;10;0;0;34;15;0;1;0
rey-angel-martinez;COL;7;3;314;4;0;0;1;9;2;0;0;5;10;1;1;0
pablo-mastroeni;COL;17;17;1467;0;0;0;0;4;2;0;0;25;15;1;6;0
ty-maurin;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tony-meola;SKC;21;21;1890;0;0;0;0;0;102;0;0;0;3;0;0;0
joe-max-moore;NE;3;3;246;0;0;0;2;4;2;0;0;4;1;1;1;0
bryan-namoff;DC;27;27;2384;0;0;0;2;4;1;0;0;62;28;0;5;0
ramon-nunez;DAL;8;0;107;8;0;0;0;7;0;0;0;1;4;0;0;0
pat-onstad;SJ;25;25;2250;0;0;0;0;0;132;0;0;0;3;0;0;0
bo-oshoniyi;SKC;9;9;810;0;0;0;0;0;56;0;0;0;1;0;2;0
logan-pause;CHI;21;19;1482;2;0;0;2;2;1;0;0;19;12;0;2;1
orlando-perez;CHI;17;13;1075;4;0;0;1;7;2;0;0;11;5;1;2;0
troy-perkins;DC;16;16;1440;0;0;0;0;0;81;0;0;0;0;0;0;0
matt-pickens;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rusty-pierce;NE;14;13;1179;1;0;0;0;1;0;0;0;20;17;0;3;0
eddie-pope;RBNY;22;22;1928;0;0;0;0;10;5;0;0;17;13;0;1;0
dan-popik;LA;1;0;45;1;0;0;0;0;3;0;0;0;0;0;0;0
daryl-powell;COL;13;12;1013;1;0;0;0;8;1;0;0;31;12;1;4;1
brandon-prideaux;DC;23;16;1458;7;0;0;0;1;0;0;0;32;17;1;1;0
santino-quaranta;DC;1;0;23;1;0;0;0;1;0;0;0;2;0;0;1;0
eliseo-quintanilla;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
preki;SKC;2;1;90;1;0;0;0;2;0;0;0;0;1;0;0;0
vuk-rasovic;SKC;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-regan;RBNY;12;7;578;5;0;0;0;3;1;0;0;7;10;0;2;0
matt-reis;NE;24;23;2115;1;0;0;0;0;134;0;0;1;2;0;0;0
milton-reyes;DAL;12;9;828;3;0;0;0;9;1;0;0;18;29;1;4;0
nick-rimando;DC;13;13;1170;0;0;0;0;0;40;0;0;1;0;0;1;0
henry-ring;CHI;28;28;2520;0;0;0;0;0;170;0;0;1;3;0;1;0
brian-roberts;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eddie-robinson;SJ;8;6;458;2;0;0;0;0;0;0;0;14;9;0;2;0
chris-roner;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ian-russell;SJ;22;12;1091;10;0;0;1;13;6;0;0;21;12;5;2;0
philip-salyer;DAL;17;16;1407;1;0;0;0;6;1;0;0;11;8;0;3;0
marcelo-saragosa;LA;26;24;2123;2;0;0;1;9;1;0;0;62;60;0;6;0
erick-scott;CLB;6;2;143;4;0;0;0;0;0;0;0;4;5;3;0;0
kyle-singer;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
seth-stammler;RBNY;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
khari-stephenson;SKC;3;0;44;3;0;0;0;1;0;0;0;3;0;0;1;0
david-stokes;DC;11;3;410;8;0;0;0;7;1;0;0;10;7;0;1;0
jordan-stone;DAL;5;1;145;4;0;0;0;1;0;0;0;2;0;0;0;0
ryan-suarez;LA;26;25;2154;1;0;0;0;4;3;0;0;51;31;0;8;0
gary-sullivan;COL;16;4;339;12;0;0;0;8;3;0;0;5;1;0;1;0
jamal-sutton;CLB;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
danny-szetela;CLB;8;4;374;4;0;0;1;6;1;0;0;12;7;2;3;0
carey-talley;DAL;23;19;1688;4;0;0;1;11;7;0;0;33;13;1;6;0
andrew-terris;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-terris;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-terris;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-terris;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-testo;CLB;16;4;443;12;0;0;1;7;4;0;0;9;6;1;1;0
bobby-thompson;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scot-thompson;LA;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
jason-thompson;DC;1;0;60;1;0;0;0;0;0;0;0;2;2;0;0;0
jason-thompson;DAL;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
zach-thornton;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jake-traeger;CLB;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
peter-vagenas;LA;12;10;913;2;0;0;1;2;0;0;0;12;15;0;3;0
scott-vallow;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
luke-vercollone;NE;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
david-wagenfuhr;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jonny-walker;RBNY;28;28;2520;0;0;0;0;0;148;0;0;0;6;0;0;0
jamil-walker;SJ;10;2;237;8;0;0;0;4;0;0;0;11;2;2;0;0
diego-walsh;SKC;15;11;688;4;0;0;0;16;7;0;0;10;8;0;0;0
doug-warren;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
doug-warren;DC;1;1;90;0;0;0;0;0;10;0;0;0;0;0;0;0
dante-washington;CLB;1;0;19;1;0;0;0;1;1;0;0;1;0;0;0;0
zach-wells;RBNY;2;2;180;0;0;0;0;0;8;0;0;0;0;0;0;0
evan-whitfield;CHI;23;19;1665;4;0;0;1;1;0;0;0;40;16;0;6;1
chris-wingert;CLB;22;16;1488;6;0;0;2;11;5;0;0;25;15;2;4;0
kerry-zavagnin;SKC;24;24;2160;0;0;0;2;12;2;0;0;39;34;0;4;0
craig-ziadie;RBNY;15;14;1289;1;0;0;2;4;0;0;0;23;12;1;4;1
alex-zotinca;SKC;25;20;1779;5;0;0;0;17;9;0;0;24;23;3;6;1
stephen-armstrong;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-brown;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
byron-foss;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gavin-glinton;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-llamosa;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thiago-martins;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-nugent;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jesus-ochoa;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-stewart;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
