name;club;games_played;games_started;mins;clean_sheet;goals_against;goalkeeper_saves;accurate_pass;long_ball_percentage;clearances;total_wins;total_losses;total_draws
mamadou-diallo;TB;28;26;2405;2;26;0;4;152;76;0;0;74;72;82;9;0
ante-razov;CHI;24;24;2145;0;18;0;6;127;63;0;0;49;68;23;3;2
diego-serna;MIA;31;25;2236;6;16;0;10;87;41;0;0;83;77;22;8;0
adolfo-valencia;RBNY;31;25;2295;6;16;0;9;60;32;0;0;54;61;49;3;1
ariel-graziani;DAL;24;24;2138;0;15;0;3;74;45;0;0;58;62;37;6;1
wolde-harris;NE;31;31;2640;0;15;0;7;101;46;0;0;57;65;26;1;0
dante-washington;CLB;30;28;2541;2;15;0;9;80;44;0;0;39;58;17;1;0
alex-comas;RBNY;25;17;1571;8;13;0;6;48;34;0;0;43;26;15;3;0
clint-mathis;RBNY;21;20;1796;1;13;0;13;61;31;0;0;23;42;9;6;0
miklos-molnar;SKC;17;16;1353;1;12;0;1;53;28;0;0;32;27;18;5;0
jaime-moreno;DC;25;25;2213;0;12;0;7;68;37;0;0;35;81;19;0;0
jason-kreis;DAL;27;27;2409;0;11;0;13;82;41;0;0;61;51;14;4;0
junior-agogo;COL;22;21;1936;1;10;0;7;102;48;0;0;44;39;37;2;0
dema-kovalenko;CHI;31;28;2429;3;10;0;5;52;35;0;0;45;51;8;8;0
imad-baba;NE;30;29;2508;1;9;0;8;70;37;0;0;38;40;9;3;0
chris-henderson;SKC;31;30;2694;1;9;0;9;50;24;0;0;79;60;36;4;0
hristo-stoitchkov;CHI;18;12;987;6;9;0;7;54;24;0;0;14;31;1;3;1
abdul-thompson-conteh;SJ;31;27;2356;4;8;0;3;71;41;0;0;49;64;33;2;0
manny-lagos;TB;27;17;1500;10;8;0;7;45;20;0;0;15;41;4;2;0
roy-lassiter;MIA;27;20;1838;7;8;0;9;54;38;0;0;18;31;45;3;1
paul-bravo;COL;27;24;2009;3;7;0;3;51;22;0;0;36;28;7;3;0
jorge-dely-valdes;COL;20;13;1352;7;7;0;1;50;25;0;0;26;26;18;2;0
cobi-jones;LA;25;25;2291;0;7;0;6;46;24;0;0;30;67;18;6;0
josh-wolff;CHI;25;20;1917;5;7;0;5;49;26;0;0;28;23;15;4;0
chris-klein;SKC;27;26;2205;1;6;0;8;31;14;0;0;21;16;10;1;0
brian-mcbride;CLB;18;17;1523;1;6;0;5;47;22;0;0;12;48;5;1;0
jim-rooney;MIA;30;27;2429;3;6;0;4;48;14;0;0;44;28;1;5;0
greg-vanney;LA;27;27;2526;0;6;0;2;25;14;0;0;40;27;0;6;0
;CLB;30;29;2646;1;6;0;13;63;26;0;0;43;55;1;6;1
brian-west;CLB;28;24;2249;4;6;0;6;30;17;0;0;44;42;19;5;0
dario-brose;SJ;28;21;2088;7;5;0;4;63;27;0;0;39;35;0;5;0
ted-chronopoulos;NE;25;25;2205;0;5;0;2;20;9;0;0;31;36;10;4;0
raul-diaz-arce;DC;16;15;1422;1;5;0;1;45;23;0;0;20;20;17;2;0
simon-elliott;LA;28;27;2497;1;5;0;5;51;22;0;0;22;33;1;1;0
jay-heaps;MIA;29;29;2627;0;5;0;6;36;15;0;0;58;46;10;6;2
aleksey-korol;DAL;21;11;1024;10;5;0;3;30;17;0;0;18;12;10;0;0
wojtek-krakowiak;SJ;24;11;1282;13;5;0;0;21;11;0;0;37;22;6;4;0
peter-nowak;CHI;28;28;2402;0;5;0;14;36;17;0;0;41;70;2;7;1
eric-quill;TB;30;25;2205;5;5;0;11;54;24;0;0;28;30;12;1;0
steve-ralston;TB;30;30;2631;0;5;0;17;38;18;0;0;31;55;5;2;0
petter-villegas;RBNY;29;27;2341;2;5;0;6;55;19;0;0;57;59;10;5;0
marcelo-balboa;COL;28;28;2495;0;4;0;5;42;20;0;0;22;26;0;4;1
ronald-cerritos;SJ;9;9;850;0;4;0;1;30;16;0;0;6;11;21;0;0
mauricio-cienfuegos;LA;28;28;2612;0;4;0;7;45;18;0;0;38;57;6;4;0
eric-dade;DAL;31;30;2666;1;4;0;2;12;9;0;0;57;24;1;3;0
raul-diaz-arce;TB;7;6;452;1;4;0;1;19;9;0;0;10;5;11;0;0
john-doyle;SJ;20;20;1776;0;4;0;2;20;11;0;0;41;19;5;3;1
marco-etcheverry;DC;22;20;1810;2;4;0;8;34;16;0;0;25;39;8;6;1
luis-hernandez;LA;16;15;1407;1;4;0;6;64;24;0;0;38;36;27;5;0
mo-johnston;SKC;25;22;1982;3;4;0;7;46;18;0;0;39;49;10;6;0
pete-marino;DC;15;5;616;10;4;0;0;16;13;0;0;16;10;7;2;0
welton;MIA;26;14;1365;12;4;0;7;45;22;0;0;30;42;19;2;0
jorge-rodriguez;DAL;25;22;2066;3;4;0;6;17;8;0;0;22;16;0;3;1
steve-trittschuh;TB;32;32;2878;0;4;0;1;19;10;0;0;43;36;1;2;0
sebastien-vorbe;LA;19;10;915;9;4;0;0;18;7;0;0;24;18;3;1;0
andy-williams;MIA;20;14;1297;6;4;0;4;36;16;0;0;23;54;4;0;0
chris-albright;DC;25;21;1823;4;3;0;0;48;17;0;0;45;37;14;2;0
kevin-anderson;TB;17;7;808;10;3;0;2;17;6;0;0;19;4;0;2;0
khodadad-azizi;SJ;20;18;1548;2;3;0;4;29;16;0;0;19;64;3;4;1
jamar-beasley;NE;19;6;848;13;3;0;3;32;16;0;0;19;32;9;1;0
paul-caligiuri;LA;28;24;2212;4;3;0;4;18;9;0;0;36;29;2;3;0
mark-chung;RBNY;30;28;2539;2;3;0;11;60;28;0;0;42;64;11;2;0
ted-eck;DAL;29;22;1918;7;3;0;2;16;7;0;0;45;46;0;5;0
jason-farrell;CLB;24;13;1257;11;3;0;2;25;9;0;0;14;12;1;1;0
gary-glasgow;SKC;11;5;479;6;3;0;2;10;4;0;0;6;13;8;0;0
henry-gutierrez;MIA;27;23;1994;4;3;0;8;31;16;0;0;33;50;2;4;1
lubos-kubik;CHI;13;12;973;1;3;0;6;27;11;0;0;20;14;0;5;0
clint-mathis;LA;8;8;724;0;3;0;1;33;16;0;0;9;11;10;0;0
matt-mckeon;SKC;30;30;2631;0;3;0;11;74;23;0;0;75;50;0;7;1
oscar-pareja;DAL;29;27;2354;2;3;0;10;37;15;0;0;58;77;3;6;0
john-wilmar-perez;CLB;30;30;2600;0;3;0;3;31;9;0;0;28;64;4;4;0
mike-petke;RBNY;30;29;2672;1;3;0;1;19;10;0;0;40;24;0;4;1
preki;SKC;31;29;2485;2;3;0;15;95;31;0;0;23;57;2;2;0
mauricio-ramos;NE;21;21;1677;0;3;0;8;41;15;0;0;14;23;0;6;0
carey-talley;DC;29;28;2458;1;3;0;1;27;12;0;0;76;41;1;8;0
peter-vagenas;LA;16;12;1044;4;3;0;1;13;7;0;0;17;18;2;0;0
sasha-victorine;LA;26;21;1953;5;3;0;6;35;17;0;0;37;37;11;0;0
billy-walsh;RBNY;24;19;1756;5;3;0;1;18;11;0;0;37;10;0;6;1
a-j-wood;DC;24;12;1237;12;3;0;3;45;21;0;0;39;29;11;3;0
lazo-alavanja;DAL;24;15;1440;9;2;0;5;16;5;0;0;32;23;0;4;0
damarcus-beasley;CHI;18;11;1085;7;2;0;2;10;4;0;0;10;47;5;0;0
jason-bent;COL;21;21;1897;0;2;0;2;12;5;0;0;24;35;0;2;1
judah-cooks;DC;15;7;629;8;2;0;1;5;4;0;0;13;5;0;4;1
jeff-cunningham;CLB;29;16;1755;13;2;0;8;48;19;0;0;23;66;22;3;0
chad-deering;DAL;29;24;2195;5;2;0;9;34;16;0;0;43;29;4;8;0
joe-franchino;NE;22;22;2004;0;2;0;2;11;5;0;0;37;26;1;5;0
francisco-gomez;SKC;14;7;709;7;2;0;1;19;9;0;0;13;9;0;2;0
;CHI;24;23;1959;1;2;0;13;28;12;0;0;36;42;6;3;1
john-harkes;NE;28;27;2511;1;2;0;6;23;8;0;0;34;44;1;3;0
wes-hart;COL;7;4;480;3;2;0;0;8;4;0;0;14;17;4;1;0
steve-jolley;RBNY;27;27;2492;0;2;0;2;15;5;0;0;51;19;0;4;0
miles-joseph;CLB;20;8;767;12;2;0;0;17;9;0;0;16;8;0;2;0
harut-karapetyan;SJ;24;22;1744;2;2;0;2;41;19;0;0;26;24;16;1;0
josh-keller;TB;31;31;2775;0;2;0;7;22;8;0;0;69;40;1;6;1
carlos-llamosa;DC;23;20;1974;3;2;0;1;8;3;0;0;55;36;0;8;1
martin-machon;MIA;24;21;1952;3;2;0;16;42;16;0;0;21;26;10;1;0
jesse-marsch;CHI;30;29;2658;1;2;0;8;29;8;0;0;54;31;5;8;0
antonio-martinez;DAL;15;3;531;12;2;0;3;9;5;0;0;12;14;5;1;0
ivan-mckinley;MIA;10;10;897;0;2;0;0;11;3;0;0;16;6;0;3;1
matt-okoh;COL;21;12;1039;9;2;0;6;36;5;0;0;40;34;9;4;0
ross-paule;COL;16;6;807;10;2;0;1;11;4;0;0;15;10;1;2;0
tab-ramos;RBNY;20;18;1660;2;2;0;6;23;8;0;0;28;55;1;4;1
ian-russell;SJ;28;20;1917;8;2;0;3;19;8;0;0;32;32;13;2;0
mauricio-solis;SJ;18;17;1565;1;2;0;1;24;10;0;0;28;18;0;4;1
peter-vermes;SKC;32;32;2916;0;2;0;3;14;5;0;0;39;35;0;5;0
scott-vermillion;COL;28;25;2244;3;2;0;1;24;9;0;0;55;25;2;6;0
evan-whitfield;CHI;25;11;1278;14;2;0;7;15;7;0;0;36;29;5;8;1
henry-zambrano;COL;18;13;1077;5;2;0;4;23;12;0;0;19;21;18;2;0
kerry-zavagnin;SKC;31;31;2743;0;2;0;3;22;6;0;0;48;61;1;6;0
joseph-addo;TB;32;32;2934;0;1;0;1;2;1;0;0;19;35;0;5;0
jeff-agoos;DC;23;23;2089;0;1;0;3;30;6;0;0;20;46;0;3;0
leonel-alvarez;NE;28;28;2474;0;1;0;2;11;4;0;0;60;37;0;5;1
geoff-aunger;DC;26;22;2081;4;1;0;4;21;7;0;0;67;25;1;11;0
kalin-bankov;TB;18;9;890;9;1;0;1;16;4;0;0;7;10;2;0;0
kyle-beckerman;MIA;2;1;110;1;1;0;0;2;1;0;0;2;2;1;0;0
carlos-bocanegra;CHI;27;27;2402;0;1;0;1;10;2;0;0;51;42;0;5;0
danny-califf;LA;18;16;1518;2;1;0;1;9;4;0;0;35;15;2;6;0
joey-digiamarino;COL;18;6;824;12;1;0;3;11;6;0;0;21;16;3;2;0
mike-duhaney;CLB;20;14;1205;6;1;0;2;13;8;0;0;18;16;3;1;0
brian-dunseth;NE;22;22;1970;0;1;0;0;7;3;0;0;24;15;0;3;0
ansil-elcock;CLB;19;18;1679;1;1;0;2;16;8;0;0;37;35;0;5;0
vicente-figueroa;SKC;8;3;322;5;1;0;1;5;3;0;0;8;10;0;1;0
seth-george;LA;14;5;459;9;1;0;0;13;6;0;0;13;9;12;1;0
mario-gori;CLB;25;19;1656;6;1;0;0;13;2;0;0;33;19;3;5;0
ezra-hendrickson;LA;22;20;1867;2;1;0;3;18;5;0;0;40;26;1;3;3
paul-keegan;NE;11;0;83;11;1;0;1;1;1;0;0;6;3;2;0;0
brian-kelly;RBNY;7;3;216;4;1;0;0;6;3;0;0;4;4;3;1;0
;TB;23;12;1275;11;1;0;8;12;3;0;0;29;19;0;6;0
ritchie-kotschau;TB;32;29;2707;3;1;0;3;14;4;0;0;28;30;3;3;0
mike-lapper;CLB;24;20;1923;4;1;0;1;14;3;0;0;37;22;0;4;0
andrew-lewis;CHI;19;17;1589;2;1;0;0;4;1;0;0;17;11;0;2;1
anders-limpar;COL;18;12;1116;6;1;0;9;20;11;0;0;21;40;4;3;0
john-maessner;DC;10;8;707;2;1;0;1;10;5;0;0;7;11;1;2;0
tyrone-marshall;MIA;23;21;1780;2;1;0;2;18;4;0;0;27;27;8;4;2
ivan-mckinley;NE;13;12;1021;1;1;0;1;5;5;0;0;23;7;0;7;1
jose-luis-morales;NE;8;6;448;2;1;0;0;15;9;0;0;7;12;5;0;0
roy-myers;RBNY;17;11;1011;6;1;0;6;15;6;0;0;32;23;1;2;2
ben-olsen;DC;13;13;1020;0;1;0;3;19;9;0;0;21;28;10;0;0
