name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
mo-adams;ATL;13;9;778;4;0;89.4;1;1;0;3;0;25;6;0;3;0
kyle-adams;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fanendo-adi;CLB;11;1;175;10;0;59.6;0;5;1;2;0;4;6;1;0;0
jacob-akanyirige;SJ;1;1;69;0;0;85.3;0;0;0;0;0;0;0;0;0;0
fatai-alashe;CIN;3;0;25;3;0;100;0;0;0;0;0;2;1;0;1;0
osvaldo-alonso;MIN;10;9;750;1;0;91;0;6;1;4;0;12;8;0;4;0
alexander-alvarado;ORL;2;0;25;2;0;90;0;0;0;0;0;1;2;0;0;0
sebastian-anderson;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
isaac-angking;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jalil-anibaba;NSH;12;6;582;6;0;75.9;0;5;2;0;0;4;1;0;2;0
tah-brian-anunga;NSH;14;8;779;6;0;86.5;0;3;0;1;0;19;4;0;1;0
pablo-aranguiz;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luis-argudo;MIA;1;0;11;1;0;90;0;0;0;0;0;1;0;0;0;0
xavier-arreaga;SEA;14;13;1147;1;0;90.8;2;3;1;0;0;14;15;0;4;0
paul-arriola;DC;1;0;21;1;0;62.5;0;3;0;0;0;1;1;0;0;0
dairon-asprilla;POR;3;0;46;3;0;58.3;0;2;0;0;0;2;1;0;1;0
jean-aniel-assi;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-atencio;SEA;5;0;11;5;0;91.2;0;0;0;0;0;1;0;0;0;0
jeff-attinella;POR;1;1;90;0;0;77.8;0;0;0;1;0;0;0;0;0;0
francis-atuahene;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-avilez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
micheal-azira;CHI;6;1;125;5;0;81.4;0;1;0;1;0;2;1;0;1;0
zico-bailey;CIN;5;3;297;2;0;89.3;0;1;0;4;0;3;3;0;1;0
mateo-bajamich;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
botond-barath;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
robinho;ORL;5;2;144;3;0;84.4;0;3;1;1;0;3;4;0;0;0
luis-barraza;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alvaro-barreal;CIN;5;4;325;1;0;69.6;0;6;0;0;0;6;7;2;0;0
zorhan-bassong;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clement-bayiha;MTL;4;1;66;3;0;76;0;0;0;1;0;2;0;0;0;0
tanner-beason;SJ;9;9;810;0;0;82.9;0;5;0;1;0;3;4;1;1;0
brayan-beckeles;NSH;2;1;72;1;0;79.3;0;0;0;0;0;2;0;0;2;0
kyle-beckerman;RSL;10;5;389;5;0;87;0;4;1;3;0;11;10;0;4;1
steven-beitashour;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-bender;ORL;2;1;46;1;0;60;0;1;0;1;0;4;0;0;0;0
joe-bendik;PHI;2;1;91;1;0;40;0;0;0;0;0;0;0;0;0;0
nicolas-benezet;COL;12;5;491;7;0;83.3;3;9;3;12;0;9;15;3;1;0
matthew-bentley-x9489;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sebastian-berhalter;CLB;9;4;395;5;0;84.2;0;6;0;5;0;6;4;0;1;0
miguel-berry;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-bersano;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-besler;RSL;12;6;568;6;0;82.4;0;3;1;2;0;10;5;0;2;0
matt-besler;SKC;10;9;810;1;0;86.1;0;1;0;1;0;10;9;0;1;0
janio-bikel;VAN;12;12;948;0;0;85.2;0;0;0;0;0;25;18;0;5;1
noah-billingsley;MIN;1;0;6;1;0;75;0;0;0;0;0;0;0;0;0;0
david-bingham;LA;18;18;1620;0;0;56.1;1;0;0;0;0;1;0;0;3;0
luis-binks;MTL;21;20;1762;1;0;85.2;0;10;1;1;0;30;18;1;8;1
steven-birnbaum;DC;10;10;900;0;0;86.3;1;7;0;0;0;16;5;0;1;0
jose-bizama;HOU;8;6;567;2;0;80;0;3;0;4;0;5;4;1;1;0
tristan-blackmon;LAFC;14;11;977;3;0;79.7;0;4;1;7;0;17;6;0;2;0
andre-blake;PHI;21;21;1889;0;0;52.9;0;0;0;1;0;1;3;0;1;0
emmanuel-boateng;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emmanuel-boateng;CLB;10;3;323;7;0;80.7;1;3;1;6;0;3;3;1;2;0
blake-bodily;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
isaac-boehmer;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pablo-bonilla;POR;12;10;888;2;0;73.9;1;4;0;7;0;18;15;0;4;0
alex-bono;TOR;3;3;270;0;0;50.5;0;0;0;0;0;0;2;0;0;0
michael-boxall;MIN;19;19;1710;0;0;85.9;0;8;3;1;0;21;3;1;4;0
michael-bradley;TOR;12;11;1059;1;0;90.6;1;7;2;6;0;8;11;0;2;0
chris-brady;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joao-moutinho;ORL;8;8;685;0;0;80;2;7;1;4;0;9;5;0;4;0
zachary-brault-guillard;MTL;21;19;1789;2;0;76.5;1;10;0;19;0;16;8;1;2;0
brandt-bronico;CHI;10;3;275;7;0;75.7;0;1;0;1;0;5;3;0;1;0
kyle-brown;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rece-buckmaster;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-burke;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
evan-bush;VAN;8;8;720;0;0;73.2;0;0;0;0;0;0;3;0;1;0
evan-bush;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alexander-buttner;NE;17;15;1251;2;0;78.6;3;14;1;23;0;11;28;0;0;0
handwalla-bwana;NSH;2;0;41;2;0;84.6;0;0;0;1;0;0;0;0;0;0
brandon-bye;NE;22;18;1636;4;0;71.7;1;13;2;16;0;16;11;1;2;0
victor-cabrera;HOU;10;8;656;2;0;82.7;0;5;1;1;0;7;3;0;1;0
chris-cadden;CLB;8;3;353;5;0;84.2;1;0;0;3;0;4;4;0;1;0
luis-alberto-caicedo;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-caldwell;NE;18;15;1155;3;0;87.5;0;2;0;4;0;26;9;0;4;1
jeff-caldwell;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
drake-callender;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-calvillo;SJ;6;1;184;5;0;87.9;1;2;1;2;0;2;3;0;0;0
george-campbell;ATL;1;0;46;1;0;83.7;0;0;0;0;0;2;0;0;0;0
reggie-cannon;DAL;5;5;450;0;0;87;1;4;2;2;0;4;13;0;1;0
andrew-carleton;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
javier-casas;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
edgar-castillo;ATL;4;1;145;3;0;82.1;0;2;1;0;0;2;2;0;0;0
manuel-castro;ATL;10;3;257;7;0;72.9;0;7;2;2;0;7;7;1;0;0
edwin-cerrillo;DAL;2;0;17;2;0;80;0;0;0;0;0;0;0;0;0;0
thomas-chacon;MIN;4;1;172;3;0;71.9;0;1;1;0;0;3;6;1;1;0
maxime-chanot;NYC;20;20;1712;0;0;85.5;0;19;4;5;0;18;6;1;5;1
jay-chapman;MIA;8;2;200;6;0;89.4;0;2;0;2;0;7;1;0;1;0
justin-che;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mathieu-choiniere;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
laurent-ciman;TOR;12;5;530;7;0;84.8;0;2;1;0;0;9;5;0;2;0
steve-clark;POR;20;20;1800;0;0;69.3;0;0;0;0;0;0;1;0;1;0
stefan-cleveland;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cj-cochran;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
elliot-collier;CHI;21;2;519;19;0;61.9;1;20;7;4;0;11;4;2;0;0
aurelien-collin;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
simon-colyn;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;POR;8;3;182;5;0;77.5;0;4;1;3;0;3;5;1;1;0
jackson-conway;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
derek-cornelius;VAN;13;11;1011;2;0;84.9;0;7;1;0;0;8;9;0;3;0
jorge-corrales;MTL;14;12;1069;2;0;79.4;1;3;0;8;0;13;16;2;3;0
warren-creavalle;PHI;11;4;379;7;0;82.2;0;1;0;3;0;6;6;0;2;0
maxime-crepeau;VAN;4;4;328;0;0;71.5;0;0;0;0;0;0;2;0;0;0
cody-cropper;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emil-cuello;LA;11;2;232;9;0;74.7;0;2;2;4;0;14;2;1;1;0
auro;TOR;18;17;1493;1;0;85.1;1;4;3;14;0;19;5;1;5;0
danilo-silva;LAFC;1;1;39;0;0;78.6;0;0;0;0;0;0;1;0;0;0
rashawn-dally;CIN;4;0;68;4;0;61.5;0;1;0;0;0;2;1;0;0;0
jurgen-damm;ATL;14;7;635;7;0;81.5;4;8;1;8;0;5;5;2;1;0
sean-davis;RBNY;14;13;1086;1;0;79.6;1;6;2;10;0;15;14;0;1;0
alex-de-john;ORL;6;0;54;6;0;66.7;0;0;0;1;0;0;1;0;0;0
siem-de-jong;CIN;15;8;793;7;0;76.7;0;18;5;7;0;7;8;1;0;0
jack-de-vries;PHI;4;0;13;4;0;100;0;0;0;0;0;1;0;0;0;0
a-j-delagarza;MIA;5;5;427;0;0;82;0;0;0;1;0;7;3;1;0;0
jordy-delem;SEA;17;9;737;8;0;86.9;1;3;0;3;0;13;14;0;2;0
marky-delgado;TOR;19;18;1448;1;0;83.3;1;11;4;16;0;16;19;1;1;0
mathieu-deplagne;CIN;15;13;1175;2;0;82.8;0;1;0;5;0;19;11;0;6;0
nick-depuy;LA;16;15;1409;1;0;82.1;1;9;3;3;0;22;5;0;4;0
joey-dezart;ORL;11;4;373;7;0;83.4;0;2;1;1;0;0;3;0;0;0
justin-dhillon;SEA;1;0;5;1;0;50;0;0;0;0;0;0;0;0;0;0
amadou-dia;SKC;12;9;847;3;0;75.8;1;1;0;6;0;10;6;1;3;0
luis-diaz;CLB;21;14;1178;7;0;70.1;3;31;13;8;0;22;41;6;5;0
bakaye-dibassy;MIN;11;10;858;1;0;77.8;0;7;1;5;0;8;3;0;1;0
tanner-dieterich;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adama-diomande;LAFC;1;0;16;1;0;33.3;0;1;0;0;0;0;0;0;0;0
clement-diop;MTL;20;20;1800;0;0;74.5;0;0;0;0;0;0;4;0;0;0
ethan-dobbelaere;SEA;1;1;54;0;0;100;0;1;0;0;0;1;0;0;0;0
griffin-dorsey;TOR;1;0;4;1;0;66.7;0;0;0;0;0;0;1;0;0;0
jonathan-dos-santos;LA;13;7;699;6;0;89.6;0;2;0;7;0;6;5;0;1;0
thiago-santos;DAL;20;19;1623;1;0;81.8;1;8;0;10;0;41;47;0;8;0
erik-duenas;LAFC;2;0;34;2;0;72.7;0;0;0;1;0;3;0;0;1;0
bryce-duke;LAFC;11;2;234;9;0;81.3;0;3;1;6;0;7;4;0;0;0
cameron-duke;SKC;8;2;218;6;0;74.5;0;2;1;6;0;4;5;0;1;0
cameron-dunbar;LA;4;1;82;3;0;76.2;0;3;0;3;0;2;2;0;0;0
julian-dunn;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-durkin;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-duvall;POR;10;9;745;1;0;76.6;0;1;0;1;0;11;4;0;3;0
dom-dwyer;ORL;2;2;124;0;0;71.4;1;1;0;0;0;7;1;1;0;0
raheem-edwards;MIN;12;2;259;10;0;71.2;3;5;0;3;0;8;6;0;0;0
bobby-edwards;CIN;2;2;180;0;0;46;0;0;0;0;0;0;0;0;0;0
earl-edwards-jr;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
phillip-ejimadu;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fred-emmings;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
franco-escobar;ATL;16;16;1376;0;0;83.6;2;7;0;3;0;24;24;0;8;1
gianfranco-facchineri;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rod-fanni;MTL;12;10;947;2;0;87.4;0;1;0;2;0;5;5;0;0;0
marco-farfan;POR;14;9;854;5;0;78.5;0;3;0;1;0;18;9;0;2;0
andrew-farrell;NE;20;19;1711;1;0;80.4;0;0;0;1;0;9;15;0;2;0
rolf-feltscher;LA;17;13;1247;4;0;72;2;6;1;7;0;16;10;1;2;0
keesean-ferdinand-x2962;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nicolas-figal;MIA;21;21;1746;0;0;80.9;0;22;9;8;0;22;26;0;4;0
nick-firmino;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oniel-fisher;DC;15;6;673;9;0;73.5;0;1;0;2;0;15;6;1;1;0
edison-flores;DC;13;11;872;2;0;80.2;3;15;4;15;0;11;8;4;1;0
;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
waylon-francis;CLB;4;2;196;2;0;78.9;0;0;0;2;0;2;2;0;0;0
liam-fraser;TOR;13;4;436;9;0;88.9;0;3;0;1;0;9;1;0;1;0
tyler-freeman;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-freese;PHI;1;1;90;0;0;30.4;0;0;0;0;0;0;1;0;0;0
stefan-frei;SEA;22;22;1980;0;0;80;0;0;0;0;0;0;3;0;0;0
alejandro-fuenmayor;HOU;5;3;301;2;0;84.8;0;1;0;2;0;3;2;0;1;0
gilbert-fuentes;SJ;1;0;5;1;0;70;0;0;0;0;0;0;0;0;0;0
raymon-gaddis;PHI;15;15;1271;0;0;80.6;1;5;1;5;0;9;7;1;3;0
tony-gallacher;TOR;9;5;464;4;0;77.9;1;2;0;1;0;1;3;0;0;0
erickson-gallardo;TOR;5;2;162;3;0;69;0;4;2;3;0;3;3;1;0;0
pedro-gallese;ORL;19;19;1710;0;0;72.3;0;0;0;0;0;0;4;0;2;0
christopher-garcia;RSL;1;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0
boniek-garcia;HOU;18;7;819;11;0;82.5;0;12;1;8;0;12;9;0;5;0
greg-garza;CIN;9;7;512;2;0;89.5;1;1;0;7;0;5;5;0;1;0
carles-gil;NE;6;4;366;2;0;83.5;2;7;2;20;0;3;14;1;0;0
gaston-gimenez;CHI;18;17;1557;1;0;87.8;3;21;7;16;0;26;14;1;2;0
tomas-giraldo;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sam-gleadle;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
erik-godoy;VAN;12;11;940;1;0;86;0;2;0;2;0;10;5;1;0;1
omar-gonzalez;TOR;23;21;1871;2;0;86;0;11;2;1;0;12;6;3;2;0
yony-gonzalez;LA;9;7;481;2;0;75.2;1;13;6;3;0;6;20;2;0;0
jesse-gonzalez;DAL;2;2;180;0;0;78;0;0;0;0;0;0;1;0;0;0
phillip-goodrum;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tayvon-gray;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jacob-greene;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ruan;ORL;21;18;1597;3;0;80.3;4;7;2;14;0;19;27;4;4;0
adam-grinwis;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alejandro-guido;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
everton-luiz;RSL;14;11;919;3;0;86.4;0;3;0;0;0;12;17;0;1;0
jack-gurr;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cristian-gutierrez;VAN;12;7;665;5;0;82.4;2;0;0;9;0;4;8;1;1;0
brian-gutierrez;CHI;6;0;27;6;0;57.1;0;1;1;1;0;3;0;0;0;0
;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeremiah-gutjahr;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-gutman;CIN;21;15;1441;6;0;79.2;0;4;0;11;0;10;17;1;3;0
brad-guzan;ATL;23;23;2070;0;0;77.3;0;0;0;0;0;1;2;0;1;0
justin-haak;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luke-haakenson;NSH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marlon-hairston;MIN;9;4;405;5;0;86;0;2;0;3;0;5;7;0;1;0
michael-halliday-x8049;ORL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bill-hamid;DC;17;17;1530;0;0;66.8;0;0;0;0;0;0;1;0;0;0
jordan-hamilton;CLB;2;0;13;2;0;60;0;0;0;0;0;2;0;1;0;0
wilson-harris;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-harvey;LA;6;1;105;5;0;86.4;0;0;0;1;0;3;1;0;1;0
jordan-harvey;LAFC;11;8;756;3;0;85.6;1;2;0;5;0;12;8;0;4;0
thomas-hasal;VAN;9;8;752;1;0;66.7;0;0;0;0;0;1;4;0;2;0
matt-hedges;DAL;19;18;1538;1;0;85.2;1;8;2;4;0;9;3;0;0;0
;SKC;16;8;778;8;0;75.7;1;8;0;2;0;12;7;0;0;0
aaron-herrera;RSL;20;20;1796;0;0;82.2;1;17;2;14;0;27;11;0;6;0
federico-higuain;MIA;4;0;21;4;0;88;0;2;0;0;0;0;1;0;0;0
ian-hoffmann;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
erik-holt;RSL;7;4;383;3;0;79.6;0;2;0;1;0;6;1;0;1;0
shandon-hopeau;SEA;5;1;81;4;0;87.9;0;1;0;0;0;2;0;0;1;0
matt-hundley;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
inbeom-hwang;VAN;5;5;450;0;0;85.8;1;3;0;7;0;2;6;0;0;0
miguel-ibarra;SEA;12;3;248;9;0;77.3;0;8;3;0;0;1;0;4;0;0
romario-ibarra;MIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sebastien-ibeagha;NYC;7;2;282;5;0;84;0;0;0;0;0;3;1;0;1;0
milan-iloski;RSL;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
emiliano-insua;LA;22;22;1892;0;0;82.8;2;2;0;18;0;13;11;0;2;0
clint-irwin;COL;4;4;360;0;0;64.3;0;0;0;0;0;1;0;0;1;0
aljaz-ivacic;POR;2;2;180;0;0;60.9;0;0;0;0;0;0;0;0;0;0
niki-jackson;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anthony-jackson-hamel;MTL;7;2;195;5;0;64.2;0;8;2;2;0;2;3;1;2;0
robin-jansson;ORL;22;22;1980;0;0;88.8;0;4;1;2;0;9;16;0;3;0
andres-jasson;NYC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-jensen;RBNY;11;10;928;1;0;41.7;0;0;0;0;0;0;1;0;0;0
hector-jimenez;CLB;8;4;376;4;0;84;1;1;0;7;0;4;2;0;1;0
sean-johnson;NYC;23;23;2070;0;0;72.4;0;0;0;1;0;0;2;0;1;0
alistair-johnston;NSH;18;15;1366;3;0;79.7;1;4;3;13;0;23;8;0;2;1
dejuan-jones;NE;18;13;1134;5;0;76.3;0;7;5;18;0;14;16;0;2;0
derrick-jones;NSH;18;9;912;9;0;79.9;2;9;3;5;0;14;21;0;2;0
alvin-jones;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
florian-jungwirth;SJ;19;18;1611;1;0;87.5;0;4;1;5;0;25;5;0;5;0
mathias-jorgensen;RBNY;8;2;265;6;0;50;0;7;1;1;0;3;3;3;0;0
brent-kallman;MIN;4;3;271;1;0;80.6;0;1;1;0;0;1;2;0;0;0
alec-kann;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
johan-kappelhof;CHI;4;2;200;2;0;78.2;0;1;0;0;0;2;0;0;1;0
guram-kashia;SJ;6;6;488;0;0;82;0;3;1;1;0;9;2;0;1;0
aleksandar-katai;LA;2;2;117;0;0;67.5;0;8;0;1;0;5;2;0;2;0
aboubacar-keita;CLB;11;10;942;1;0;89;0;0;0;0;0;6;12;1;1;0
jeremy-kelly;COL;8;2;246;6;0;89;1;1;0;4;0;2;4;0;0;0
jon-kempin;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jasser-khmiri;VAN;5;5;388;0;0;86.1;0;2;0;0;0;4;1;0;2;0
jerome-kiesewetter;MIA;2;0;23;2;0;33.3;0;0;0;0;0;0;0;0;0;0
perry-kitchen;LA;21;19;1723;2;0;84.3;0;2;0;2;0;39;23;0;6;0
mustafa-kizza;MTL;1;0;19;1;0;100;1;0;0;0;0;0;0;0;0;0
jonathan-klinsmann;LA;4;4;360;0;0;45;0;0;0;0;0;0;0;0;0;0
sacha-kljestan;LA;15;8;769;7;0;82.2;0;13;4;14;0;12;5;0;2;0
brad-knighton;NE;1;1;90;0;0;59.3;0;0;0;0;0;0;0;0;0;0
franko-kovacevic;CIN;1;1;90;0;0;83.3;0;3;1;3;0;0;6;0;0;0
kenneth-kronholm;CHI;5;5;450;0;0;81.1;0;0;0;0;0;0;0;0;0;0
wan-kuzain-wan-kamal;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-lagrassa;NSH;8;4;376;4;0;84.7;0;2;1;3;0;7;4;0;0;0
matt-lampson;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
foster-langsdorf;MIN;1;0;10;1;0;83.3;0;0;0;1;0;0;0;0;0;0
chris-lema-x8014;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nico-lemoine;HOU;11;0;163;11;0;79;0;2;0;2;0;2;10;0;1;0
tony-leone;LAFC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luca-lewis;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-leyva;SEA;2;1;56;1;0;92.3;0;0;0;1;0;1;0;0;0;0
grant-lillard;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
grant-lillard;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaylin-lindsey;SKC;12;11;1059;1;0;80.5;2;6;0;13;0;7;9;2;1;0
david-loera;ORL;2;0;15;2;0;100;0;0;0;0;0;0;1;0;0;0
eric-lopez;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
erik-lopez;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marvin-loria;POR;17;9;712;8;0;83.5;2;15;6;10;0;10;15;3;0;0
ben-lundgaard;ATL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-lundkvist;HOU;21;21;1819;0;0;81.6;0;6;2;22;0;27;14;4;3;0
ben-lundt;CIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
charlie-lyon;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emanuel-maciel;MTL;11;10;780;1;0;82.3;3;1;0;5;0;6;3;0;2;1
zac-macmath;RSL;6;6;540;0;0;59.4;0;0;0;0;0;0;1;0;0;0
jack-maher;NSH;3;2;127;1;0;81.8;0;0;0;0;0;0;1;0;0;0
christian-makoun-x2411;MIA;4;2;187;2;0;64.5;0;0;0;0;0;1;1;0;0;0
michael-mancienne;NE;5;4;316;1;0;87.9;0;1;0;0;0;4;0;0;1;0
kekuta-manneh;CIN;2;1;64;1;0;81.8;0;2;2;0;0;0;0;1;0;0
jt-marcinkowski;SJ;11;11;990;0;0;75.5;0;0;0;1;0;0;0;0;1;0
marko-maric-x2484;HOU;23;23;2070;0;0;67.7;0;0;0;0;0;0;2;0;1;0
jahkeele-marshall-rutty;TOR;1;0;18;1;0;100;0;1;1;0;0;0;0;0;0;0
josef-martinez;ATL;1;1;69;0;0;84.2;0;1;0;0;0;3;0;0;0;0
tomas-martinez;HOU;11;3;343;8;0;85.7;0;7;1;2;0;9;7;1;1;0
jose-andres-martinez;PHI;14;14;1148;0;0;83;2;20;3;3;0;31;21;0;7;0
felipe-martins;DC;7;7;630;0;0;85.1;2;11;3;3;0;10;23;0;4;0
luis-martins;SKC;11;9;773;2;0;79.8;2;6;3;11;0;11;3;0;1;0
ronald-matarrita;NYC;21;19;1649;2;0;81.4;2;16;3;32;0;31;10;2;2;0
jimmy-maurer;DAL;16;16;1392;0;0;76;0;0;0;0;0;0;3;0;0;0
chris-mavinga;TOR;19;17;1515;2;0;90.2;1;7;1;2;0;12;10;0;1;0
olivier-mbaizo;PHI;14;12;1057;2;0;77.9;2;3;2;10;0;22;10;3;4;0
tommy-mccabe;CIN;1;0;12;1;0;100;0;0;0;0;0;0;0;0;0;0
john-mccarthy;MIA;8;8;720;0;0;58.5;0;0;0;0;0;0;2;0;1;0
erik-mccue;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zac-mcgraw;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kendall-mcintosh;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jimmy-mclaughlin;CIN;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
thomas-mcnamara;NE;14;11;863;3;0;83.8;2;12;3;10;0;9;14;0;2;0
thomas-mcnamara;HOU;4;2;179;2;0;75.4;0;6;0;2;0;3;3;0;0;0
ryan-meara;RBNY;13;13;1142;0;0;50.8;0;0;0;0;0;0;1;0;1;0
jimmy-medranda;NSH;1;0;8;1;0;42.9;0;1;1;1;0;0;0;0;0;0
jimmy-medranda;SEA;2;0;12;2;0;85.7;0;0;0;0;0;0;0;0;0;0
phelipe-megiolaro;DAL;1;1;90;0;0;76.5;0;0;0;0;0;0;0;0;0;0
tim-melia;SKC;20;20;1784;0;0;67.5;0;0;0;1;0;2;1;0;2;1
sebastian-mendez;ORL;19;11;1087;8;0;89.7;0;17;3;3;0;32;9;1;4;1
jonathan-mensah;CLB;23;23;2070;0;0;88.1;0;10;4;0;0;24;11;1;4;0
bryan-meredith;VAN;3;3;270;0;0;72.1;0;0;0;0;0;0;0;0;0;0
romain-metanire;MIN;20;20;1786;0;0;76.8;4;6;2;20;0;22;24;0;5;1
patrick-metcalfe;VAN;7;2;200;5;0;92.9;0;0;0;0;0;2;4;0;0;0
fernando-meza;ATL;13;13;1073;0;0;90;0;2;1;1;0;17;8;2;2;0
kamal-miller;ORL;12;9;805;3;0;83.5;0;3;0;1;0;11;14;0;3;0
eric-miller;NSH;6;5;435;1;0;74.8;0;1;0;0;0;2;3;0;0;0
tyler-miller;MIN;5;5;450;0;0;58.4;0;0;0;0;0;0;0;0;0;0
