name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
frankie-hejduk;CLB;18;15;1396;3;3;0;0;16;7;0;0;26;22;2;5;0
ezra-hendrickson;CHV;31;31;2745;0;3;0;1;30;10;0;0;44;16;5;4;0
cobi-jones;LA;31;27;2397;4;3;0;6;28;15;0;0;16;35;14;3;0
justin-mapp;CHI;29;28;2356;1;3;0;8;48;19;0;0;28;62;16;3;0
thiago-martins;CHV;22;21;1779;1;3;0;1;46;16;0;0;36;50;9;5;0
clint-mathis;RSL;27;27;2123;0;3;0;4;45;17;0;0;26;28;8;7;1
brian-mullan;SJ;25;23;1996;2;3;0;6;22;11;0;0;42;79;3;4;0
juan-francisco-palencia;CHV;9;9;810;0;3;0;1;28;15;0;0;18;21;8;4;0
aaron-pitchkolan;DAL;20;15;1442;5;3;0;1;16;7;0;0;29;22;4;3;0
lubos-reiter;CHI;14;9;772;5;3;0;2;22;16;0;0;18;16;10;1;0
isaac-romo;CHV;25;11;1190;14;3;0;1;33;15;0;0;21;17;10;4;0
gonzalo-segares;CHI;21;21;1864;0;3;0;2;10;5;0;0;43;31;0;5;0
khano-smith;NE;23;8;928;15;3;0;2;27;8;0;0;24;12;14;4;0
john-wolyniec;CLB;17;8;890;9;3;0;1;18;8;0;0;15;14;6;0;0
arturo-alvarez;DAL;24;15;1285;9;2;0;4;31;14;0;0;33;13;6;2;0
chris-armas;CHI;22;22;1879;0;2;0;2;17;5;0;0;29;19;1;0;0
jose-burciaga-jr;SKC;31;31;2667;0;2;0;4;36;10;0;0;26;45;1;9;0
danny-califf;SJ;20;20;1742;0;2;0;0;9;5;0;0;37;20;0;7;1
jose-cancela;NE;25;22;1643;3;2;0;5;23;11;0;0;7;59;0;0;0
jimmy-conrad;SKC;25;25;2241;0;2;0;2;11;5;0;0;28;27;0;4;0
terry-cooke;COL;20;17;1492;3;2;0;2;18;6;0;0;8;20;3;3;0
brad-davis;SJ;18;16;1408;2;2;0;8;23;11;0;0;31;37;5;4;0
andy-dorman;NE;30;19;1960;11;2;0;5;21;9;0;0;22;23;1;4;0
brian-dunseth;RSL;24;24;2011;0;2;0;0;8;5;0;0;34;22;3;3;1
luchi-gonzalez;COL;20;19;1449;1;2;0;2;22;14;0;0;21;46;19;1;0
clarence-goodson;DAL;29;28;2488;1;2;0;1;18;9;0;0;40;29;3;9;0
ivan-guerrero;CHI;26;26;2314;0;2;0;5;15;3;0;0;16;52;3;1;0
chris-henderson;CLB;21;21;1767;0;2;0;3;28;9;0;0;25;20;12;2;0
andy-herron;CHI;20;13;983;7;2;0;2;22;12;0;0;18;16;19;1;0
abbe-ibrahim;RBNY;16;6;577;10;2;0;3;15;8;0;0;19;12;7;3;1
antonio-martinez;CHV;25;16;1602;9;2;0;3;24;11;0;0;21;34;11;5;0
richard-mulrooney;DAL;7;7;574;0;2;0;2;7;2;0;0;8;12;1;1;0
ben-olsen;DC;23;22;1874;1;2;0;4;23;12;0;0;58;51;6;7;0
preki;SKC;16;4;478;12;2;0;2;13;5;0;0;2;7;1;1;0
ramon-ramirez;CHV;31;31;2573;0;2;0;6;25;8;0;0;36;57;1;7;0
bobby-rhine;DAL;28;27;2438;1;2;0;8;25;9;0;0;32;22;1;4;0
douglas-sequeira;CHV;23;23;2070;0;2;0;1;19;5;0;0;44;18;9;5;0
matt-taylor;CHV;21;14;1304;7;2;0;2;24;7;0;0;16;28;15;1;0
arturo-torres;CHV;23;15;1367;8;2;0;2;16;5;0;0;27;16;8;3;0
seth-trembly;RSL;22;11;1176;11;2;0;0;25;13;0;0;38;31;0;8;0
eric-vasquez;CLB;11;8;703;3;2;0;0;9;5;0;0;7;4;0;0;0
jamil-walker;DC;22;6;732;16;2;0;7;21;11;0;0;14;14;10;0;0
jamie-watson;RSL;19;6;818;13;2;0;1;16;10;0;0;19;37;11;1;1
john-wolyniec;RBNY;8;5;527;3;2;0;3;9;5;0;0;10;9;10;0;0
chris-albright;LA;22;21;1773;1;1;0;2;29;12;0;0;34;29;1;7;0
esteban-arias;CHV;15;14;1141;1;1;0;0;3;2;0;0;42;9;0;4;1
wade-barrett;SJ;30;30;2664;0;1;0;2;4;2;0;0;28;31;1;2;0
chad-barrett;CHI;20;4;597;16;1;0;4;25;9;0;0;16;7;14;0;0
kyle-beckerman;COL;30;25;2343;5;1;0;4;24;8;0;0;60;38;0;5;0
michael-bradley;RBNY;30;30;2628;0;1;0;4;17;5;0;0;49;22;0;9;0
chris-brown;RSL;29;25;2125;4;1;0;1;30;10;0;0;13;16;4;0;0
samuel-caballero;CHI;17;16;1440;1;1;0;1;11;4;0;0;28;18;0;2;0
brian-carroll;DC;32;30;2567;2;1;0;3;10;4;0;0;39;16;0;4;0
pablo-chinchilla;LA;19;17;1400;2;1;0;0;7;2;0;0;11;9;0;2;0
mark-chung;COL;6;5;434;1;1;0;0;7;4;0;0;6;9;0;0;0
jim-curtin;CHI;27;24;2144;3;1;0;3;12;6;0;0;33;13;0;3;0
ednaldo-da-conceicao;LA;19;9;951;10;1;0;3;14;7;0;0;20;13;18;4;0
troy-dayak;SJ;7;7;551;0;1;0;0;5;1;0;0;5;1;0;0;0
eric-denton;COL;31;30;2693;1;1;0;5;23;4;0;0;41;27;5;5;0
simon-elliott;CLB;32;32;2880;0;1;0;11;31;9;0;0;26;27;1;5;0
michael-enfield;LA;6;2;249;4;1;0;0;4;2;0;0;1;2;1;0;0
facundo-erpen;DC;8;8;696;0;1;0;0;5;4;0;0;11;10;0;4;0
juan-pablo-garcia;CHV;9;9;771;0;1;0;0;23;14;0;0;15;10;4;2;0
chris-gbandi;DAL;17;17;1519;0;1;0;1;14;7;0;0;18;13;3;7;0
kelly-gray;SJ;20;20;1773;0;1;0;2;10;2;0;0;8;5;1;1;0
kelly-gray;CHI;6;5;508;1;1;0;0;6;2;0;0;10;4;1;2;0
wolde-harris;COL;10;5;505;5;1;0;0;7;4;0;0;20;3;3;0;0
jay-heaps;NE;31;31;2790;0;1;0;5;17;10;0;0;37;36;2;7;0
chris-henderson;COL;8;8;661;0;1;0;5;5;2;0;0;7;9;6;0;0
will-johnson;CHI;6;1;162;5;1;0;0;4;2;0;0;5;1;0;1;1
jovan-kirovski;COL;7;7;630;0;1;0;1;14;5;0;0;7;7;6;2;0
nana-kuffour;DC;3;2;181;1;1;0;0;3;1;0;0;4;3;1;0;0
marshall-leonard;NE;27;25;1923;2;1;0;1;15;8;0;0;36;26;2;5;0
chad-marshall;CLB;30;30;2655;0;1;0;3;25;10;0;0;29;16;0;1;0
tyrone-marshall;LA;25;25;2085;0;1;0;2;15;4;0;0;45;22;2;7;1
pablo-mastroeni;COL;14;12;943;2;1;0;0;5;3;0;0;14;16;0;3;1
domenic-mediate;CLB;11;4;478;7;1;0;0;12;7;0;0;8;10;1;0;0
bryan-namoff;DC;17;15;1348;2;1;0;1;8;3;0;0;31;9;1;4;1
julian-nash;SJ;10;1;233;9;1;0;1;3;3;0;0;6;4;1;0;0
fabrice-noel;COL;7;0;125;7;1;0;0;5;3;0;0;0;5;2;0;0
kevin-novak;RSL;3;2;221;1;1;0;0;4;2;0;0;4;4;1;0;0
oscar-pareja;DAL;18;6;646;12;1;0;1;9;6;0;0;17;16;1;3;0
mike-petke;DC;7;7;627;0;1;0;0;4;2;0;0;10;4;0;1;0
eddie-pope;RSL;20;20;1756;0;1;0;0;8;4;0;0;20;15;0;0;1
ryan-pore;SKC;8;4;285;4;1;0;1;6;1;0;0;4;8;6;0;0
steve-ralston;NE;21;21;1857;0;1;0;6;29;14;0;0;14;17;3;1;0
guillermo-ramirez;LA;24;18;1593;6;1;0;1;62;30;0;0;26;47;3;2;0
ante-razov;CLB;7;5;505;2;1;0;1;16;5;0;0;4;8;5;0;0
james-riley;NE;23;12;1294;11;1;0;3;9;4;0;0;28;13;1;3;0
eddie-robinson;SJ;29;29;2450;0;1;0;1;5;2;0;0;68;53;0;6;2
mario-rodriguez;CLB;19;15;1310;4;1;0;0;22;9;0;0;24;27;16;2;1
marcelo-saragosa;LA;4;2;256;2;1;0;0;1;1;0;0;4;7;0;0;0
jack-stewart;CHI;9;3;401;6;1;0;0;10;5;0;0;4;2;0;1;0
ryan-suarez;CHV;15;14;1168;1;1;0;0;3;1;0;0;17;13;0;2;0
jamal-sutton;CLB;8;3;330;5;1;0;1;7;2;0;0;4;7;2;1;0
melvin-tarley;RSL;9;9;729;0;1;0;1;22;12;0;0;9;6;18;0;0
david-testo;CLB;17;12;1031;5;1;0;3;7;2;0;0;22;18;0;4;0
john-thorrington;CHI;8;4;368;4;1;0;0;2;1;0;0;12;8;1;1;0
alex-zotinca;SKC;16;13;1061;3;1;0;1;15;8;0;0;13;19;2;1;0
jeff-agoos;RBNY;25;25;2150;0;0;0;0;9;4;0;0;26;22;0;3;0
nelson-akwari;RSL;23;21;1887;2;0;0;0;3;1;0;0;22;14;1;5;0
chris-aloisi;SJ;6;5;495;1;0;0;0;3;1;0;0;9;8;0;2;0
victor-arbelaez;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kenny-arena;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephen-armstrong;CLB;7;2;246;5;0;0;0;5;1;0;0;4;3;2;0;0
ramon-bailey;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
devin-barclay;CLB;1;0;19;1;0;0;0;0;0;0;0;0;2;0;0;0
javier-barragan;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
armando-begines;CHV;22;18;1659;4;0;0;0;2;1;0;0;31;12;0;3;0
matt-behncke;RSL;8;7;587;1;0;0;0;6;2;0;0;12;5;0;0;0
benjamin-benditson;LA;1;0;21;1;0;0;0;0;0;0;0;0;0;0;0;0
nikolas-besagno;RSL;2;1;69;1;0;0;0;1;0;0;0;2;2;0;1;0
milton-blanco;CHV;5;0;43;5;0;0;0;0;0;0;0;2;3;0;0;0
nat-borchers;COL;31;31;2721;0;0;0;1;13;2;0;0;32;24;0;7;1
dustin-branan;SKC;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
felix-brillant;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paul-broome;LA;3;1;84;2;0;0;0;0;0;0;0;1;3;1;0;0
paul-broome;RSL;11;10;917;1;0;0;0;1;0;0;0;13;15;1;4;0
c-j-brown;CHI;20;18;1658;2;0;0;2;2;0;0;0;19;18;0;6;0
scott-buete;CHI;8;4;365;4;0;0;0;2;1;0;0;6;7;0;0;0
jon-busch;CLB;9;9;765;0;0;0;0;0;50;0;0;0;1;0;0;0
gustavo-cabrera;RSL;4;4;360;0;0;0;1;0;0;0;0;6;4;0;2;0
joe-cannon;COL;27;27;2399;0;0;0;0;0;139;0;0;1;4;0;3;0
craig-capano;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-cardenas;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-cardenas;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-cassar;DAL;4;4;333;0;0;0;0;0;21;0;0;0;0;0;0;0
hector-castro;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mubarike-chisoni;LA;11;1;308;10;0;0;0;4;2;0;0;5;2;3;1;0
ryan-cochrane;SJ;14;6;776;8;0;0;0;2;0;0;0;9;2;0;3;0
jon-conway;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-corcoran;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bouna-coundoul;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
d-j-countess;RSL;27;27;2422;0;0;0;0;0;170;0;0;0;4;0;1;0
matt-crawford;COL;4;3;256;1;0;0;0;1;0;0;0;1;4;0;0;0
steve-cronin;LA;1;1;90;0;0;0;0;0;5;0;0;0;0;0;0;0
leo-cullen;COL;15;8;750;7;0;0;1;1;0;0;0;4;3;0;3;0
kenny-cutler;RSL;19;19;1699;0;0;0;0;5;2;0;0;21;4;0;5;1
danilo-silva;RBNY;5;0;62;5;0;0;0;1;1;0;0;3;1;0;0;0
cassio;NE;3;2;112;1;0;0;0;1;1;0;0;4;4;1;0;0
stephen-deroux;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-detter;SKC;4;0;41;4;0;0;0;1;0;0;0;0;0;0;0;0
mamadou-diallo-2;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-dobson;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tighe-dombrowski;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hollis-donaldson;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
todd-dunivant;LA;32;32;2880;0;0;0;2;14;3;0;0;34;20;3;3;0
connally-edozien;NE;9;1;220;8;0;0;0;6;4;0;0;8;2;3;1;0
joshua-elbaum;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-erush;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alecko-eskandarian;DC;12;7;661;5;0;0;1;21;8;0;0;17;8;2;1;0
lucio-filomeno;DC;1;0;22;1;0;0;0;0;0;0;0;0;3;0;0;0
leslie-fitzpatrick;RSL;18;6;716;12;0;0;2;8;6;0;0;11;13;0;0;0
gilberto-flores;RBNY;3;0;39;3;0;0;0;1;0;0;0;0;0;0;0;0
gilberto-flores;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sergio-flores;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
byron-foss;COL;6;5;481;1;0;0;0;0;26;0;0;0;0;0;1;0
joe-franchino;NE;24;23;2011;1;0;0;3;10;4;0;0;40;19;0;2;0
robin-fraser;CLB;29;29;2607;0;0;0;0;0;0;0;0;31;8;0;7;0
hunter-freeman;COL;20;14;1217;6;0;0;1;5;2;0;0;21;12;0;4;1
robby-fulton;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luis-gallardo;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-garcia;SKC;30;30;2678;0;0;0;0;7;3;0;0;28;34;0;3;0
sergio-garcia;CHV;5;5;441;0;0;0;0;0;30;0;0;0;1;0;0;0
josh-gardner;LA;1;0;13;1;0;0;0;0;0;0;0;2;0;0;0;0
dan-gargan;COL;12;5;512;7;0;0;2;2;0;0;0;7;12;0;1;0
daniel-garipe;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-garlick;DAL;28;27;2457;1;0;0;0;0;135;0;0;0;1;0;1;0
bill-gaudette;CLB;6;5;495;1;0;0;0;0;33;0;0;0;0;0;0;0
cornell-glen;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-goldthwaite;SJ;3;2;147;1;0;0;1;1;1;0;0;3;2;0;1;1
chris-gomez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
francisco-gomez;CHV;12;8;648;4;0;0;1;6;0;0;0;17;8;0;2;0
guillermo-gonzalez;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alan-gordon;LA;5;3;200;2;0;0;0;1;0;0;0;8;2;5;1;0
sasha-gotsmanov;COL;1;0;21;1;0;0;0;0;0;0;0;0;0;0;0;0
ned-grabavoy;LA;12;9;656;3;0;0;3;8;0;0;0;8;18;0;0;0
adolfo-gregorio;RSL;6;4;359;2;0;0;0;4;2;0;0;5;7;1;0;0
leonard-griffin;CHI;3;2;152;1;0;0;0;0;0;0;0;6;3;1;1;1
steve-guppy;DC;5;4;286;1;0;0;1;1;0;0;0;1;4;4;1;0
;SKC;21;18;1701;3;0;0;2;13;3;0;0;39;38;1;5;1
brad-guzan;CHV;24;23;2079;1;0;0;0;0;156;0;0;1;3;0;1;0
wes-hart;SJ;7;1;178;6;0;0;0;0;0;0;0;2;2;0;0;0
kevin-hartman;LA;31;31;2790;0;0;0;0;0;138;0;0;1;4;0;0;0
stephen-herdsman;CLB;7;7;467;0;0;0;0;0;0;0;0;6;4;0;0;0
jason-hernandez;RBNY;3;3;268;0;0;0;0;0;0;0;0;3;2;0;1;0
daniel-hernandez;NE;7;7;557;0;0;0;0;8;0;0;0;17;10;2;2;1
william-hesmer;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jamie-holmes;NE;1;0;20;1;0;0;0;0;0;0;0;2;0;0;0;0
jermaine-hue;SKC;3;1;55;2;0;0;0;2;0;0;0;1;3;0;0;0
martin-hutton;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ugo-ihemelu;LA;25;23;2031;2;0;0;1;1;0;0;0;39;32;1;4;1
christian-jimenez;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
avery-john;NE;14;13;1167;1;0;0;1;0;0;0;0;24;14;0;2;0
will-john;CHI;6;2;200;4;0;0;1;2;0;0;0;4;2;1;0;0
david-johnson;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steve-jolley;DAL;13;12;1057;1;0;0;0;4;2;0;0;16;8;1;1;0
matt-jordan;CLB;2;2;180;0;0;0;0;0;16;0;0;0;0;0;0;0
shaun-kalnasy;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-kamler;RSL;28;24;2028;5;0;0;0;11;3;0;0;22;38;0;3;0
stephen-keel;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-kelly;CLB;7;3;296;4;0;0;0;0;0;0;0;2;1;0;0;0
quavas-kirk;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cameron-knowles;RSL;4;3;346;1;0;0;0;0;0;0;0;6;2;0;1;0
ritchie-kotschau;COL;28;25;2272;3;0;0;2;8;1;0;0;37;16;0;2;0
luke-kreamalmeyer;RSL;6;2;249;4;0;0;1;6;2;0;0;0;7;0;0;0
shawn-kuykendall;DC;2;0;10;2;0;0;0;0;0;0;0;1;1;0;1;0
manny-lagos;CLB;5;2;187;3;0;0;1;0;0;0;0;4;4;0;1;0
aaron-lanes;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-larentowicz;NE;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
douglas-lascody;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-latham;NE;6;1;157;5;0;0;0;3;2;0;0;3;4;0;0;0
tim-lawson;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-leitch;RBNY;28;26;2344;2;0;0;1;8;2;0;0;22;16;1;7;0
roger-levesque;SJ;1;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0
ricky-lewis;COL;16;16;1298;0;0;0;0;1;1;0;0;23;13;0;2;0
mark-lisi;RBNY;28;22;1971;6;0;0;5;19;6;0;0;36;18;2;3;0
tony-lochhead;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alfonso-loera;CHV;12;9;877;3;0;0;0;1;1;0;0;22;7;0;2;1
michael-lookingland;RSL;1;1;90;0;0;0;0;0;0;0;0;2;0;0;0;0
rodrigo-lopez;CHV;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0
aaron-lopez;CHV;4;3;238;1;0;0;0;1;1;0;0;8;4;0;1;1
amir-lowery;COL;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
david-mahoney;CHI;3;3;270;0;0;0;0;0;11;0;0;0;0;0;0;0
winston-marshall;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-martino;CLB;27;27;2248;0;0;0;8;24;9;0;0;32;77;15;6;1
ty-maurin;DAL;3;0;17;3;0;0;0;0;0;0;0;0;0;0;0;0
pat-mcginnis;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
guy-melamed;COL;14;10;911;4;0;0;1;10;2;0;0;29;12;0;4;2
carlos-mendes;RBNY;24;21;1916;3;0;0;0;1;0;0;0;33;19;0;5;0
francisco-mendoza;CHV;24;20;1878;4;0;0;2;26;11;0;0;21;48;3;5;0
tony-meola;RBNY;15;15;1350;0;0;0;0;0;117;0;0;0;0;0;1;0
tim-merritt;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-minagawa-webster;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jared-montz;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
drew-moor;DAL;20;9;936;11;0;0;0;7;4;0;0;6;5;0;0;0
martin-morales;COL;1;1;61;0;0;0;0;1;0;0;0;2;2;0;0;0
mike-munoz;CHV;1;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0
paulo-nagamura;LA;25;24;2028;1;0;0;2;21;8;0;0;43;28;0;7;0
joseph-ngwenya;LA;16;6;620;10;0;0;0;10;6;0;0;13;21;7;0;0
matt-nickell;DC;4;0;31;4;0;0;0;1;1;0;0;1;1;1;0;0
jay-nolly;RSL;5;5;450;0;0;0;0;0;46;0;0;1;0;0;1;0
michael-nsien;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
leighton-o-brien;RSL;6;1;236;5;0;0;0;2;1;0;0;2;3;0;1;0
danny-o-rourke;SJ;13;12;1050;1;0;0;0;4;2;0;0;35;16;0;3;0
jesus-ochoa;CHV;16;12;1030;4;0;0;0;7;2;0;0;17;5;0;2;0
pat-onstad;SJ;32;32;2880;0;0;0;0;0;136;0;0;1;4;0;1;0
bo-oshoniyi;SKC;32;32;2880;0;0;0;1;0;163;0;0;0;2;0;1;0
duncan-oughton;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
noah-palmer;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-parke;RBNY;21;19;1632;2;0;0;1;6;1;0;0;25;14;0;4;0
michael-parkhurst;NE;32;32;2880;0;0;0;0;0;0;0;0;6;19;0;2;0
ross-paule;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
logan-pause;CHI;27;24;2094;3;0;0;2;2;1;0;0;14;22;0;2;0
orlando-perez;CHV;27;24;2070;3;0;0;3;8;4;0;0;39;12;0;2;1
troy-perkins;DC;2;2;180;0;0;0;0;0;8;0;0;0;0;0;0;0
