name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
ted-chronopoulos;NE;16;15;1314;1;5;0;1;15;7;0;0;21;15;3;1;0
dwayne-de-rosario;SJ;21;11;1072;10;5;0;4;46;24;0;0;21;25;20;1;0
ezra-hendrickson;LA;23;23;2132;0;5;0;3;34;13;0;0;45;14;6;5;0
matt-mckeon;SKC;26;26;2372;0;5;0;2;48;22;0;0;76;28;6;6;0
santino-quaranta;DC;16;10;949;6;5;0;1;34;18;0;0;21;39;12;1;0
bobby-rhine;DAL;18;10;972;8;5;0;7;37;24;0;0;24;20;11;2;0
adolfo-valencia;RBNY;17;14;1155;3;5;0;4;33;19;0;0;25;14;17;0;0
petter-villegas;RBNY;22;22;1798;0;5;0;5;36;14;0;0;32;35;8;2;1
brian-west;CLB;21;19;1657;2;5;0;5;23;12;0;0;30;25;10;2;0
junior-agogo;SJ;14;6;589;8;4;0;3;23;11;0;0;21;15;25;0;0
jamar-beasley;CHI;18;8;727;10;4;0;3;29;17;0;0;18;21;17;0;0
francisco-gomez;SKC;24;16;1320;8;4;0;6;32;13;0;0;17;24;0;0;1
mark-lisi;DC;25;20;1720;5;4;0;5;33;16;0;0;26;26;2;1;0
onandi-lowe;SKC;13;10;1034;3;4;0;3;66;27;0;0;24;60;18;4;0
stephen-armstrong;DC;15;12;1112;3;3;0;0;17;11;0;0;33;19;0;3;0
devin-barclay;TB;23;12;1324;11;3;0;2;24;15;0;0;12;35;12;2;0
edson-buddle;CLB;17;5;556;12;3;0;2;24;12;0;0;9;2;5;0;0
danny-califf;LA;24;23;2161;1;3;0;1;14;7;0;0;58;23;0;9;0
mark-chung;RBNY;26;24;2226;2;3;0;6;56;25;0;0;36;71;7;1;0
raul-diaz-arce;COL;12;10;764;2;3;0;3;18;8;0;0;13;17;22;0;0
wolde-harris;NE;21;17;1584;5;3;0;5;43;22;0;0;36;32;21;1;0
chris-henderson;MIA;25;25;2184;0;3;0;8;41;17;0;0;42;45;26;3;0
josh-keller;TB;22;22;1952;0;3;0;1;17;8;0;0;39;28;1;8;0
chris-klein;SKC;24;23;2039;1;3;0;6;25;11;0;0;24;16;8;2;0
jesse-marsch;CHI;27;27;2429;0;3;0;7;18;8;0;0;44;41;3;6;0
tyrone-marshall;MIA;23;20;1831;3;3;0;2;15;6;0;0;29;20;3;5;0
ian-russell;SJ;26;26;2216;0;3;0;9;27;12;0;0;42;43;5;6;0
william-sunsing;NE;22;11;1100;11;3;0;1;26;8;0;0;13;33;10;1;0
peter-vagenas;LA;26;25;2197;1;3;0;3;22;7;0;0;52;29;1;2;0
billy-walsh;RBNY;11;8;756;3;3;0;0;11;5;0;0;17;3;1;1;0
;CLB;11;9;710;2;3;0;2;13;5;0;0;11;17;0;2;1
andy-williams;NE;20;17;1465;3;3;0;7;45;16;0;0;29;63;5;2;0
jeff-agoos;SJ;20;20;1765;0;2;0;2;8;5;0;0;13;22;0;3;0
damarcus-beasley;CHI;24;24;2156;0;2;0;6;27;18;0;0;38;82;8;4;0
mauricio-cienfuegos;LA;25;25;2229;0;2;0;7;35;14;0;0;27;49;4;3;0
alex-comas;RBNY;12;10;748;2;2;0;2;21;11;0;0;21;8;1;4;1
ali-curtis;TB;20;12;1211;8;2;0;1;30;12;0;0;23;24;8;0;0
sergi-daniv;CHI;14;9;813;5;2;0;3;14;6;0;0;24;22;0;3;0
troy-dayak;SJ;25;25;2236;0;2;0;0;10;5;0;0;25;16;2;4;0
chad-deering;DAL;25;25;2317;0;2;0;4;30;12;0;0;47;22;0;5;0
richard-farrer;DAL;25;24;2108;1;2;0;3;5;3;0;0;28;16;2;6;0
adam-frye;LA;22;9;1065;13;2;0;2;17;9;0;0;16;15;3;1;0
gary-glasgow;SKC;18;11;1124;7;2;0;5;35;14;0;0;23;31;8;2;0
zak-ibsen;SJ;24;24;2137;0;2;0;3;11;6;0;0;33;21;0;3;1
eddie-johnson;DAL;10;1;263;9;2;0;0;10;4;0;0;7;3;1;0;0
aleksey-korol;DAL;15;3;372;12;2;0;1;12;6;0;0;12;2;1;1;0
alexi-lalas;LA;11;9;764;2;2;0;2;10;7;0;0;18;10;1;1;0
pablo-mastroeni;MIA;25;25;2290;0;2;0;2;2;2;0;0;30;34;0;6;0
brian-mullan;LA;10;9;809;1;2;0;2;21;11;0;0;16;13;17;0;0
oscar-pareja;DAL;24;24;2113;0;2;0;12;42;16;0;0;59;56;3;6;0
marvin-quijano;LA;12;9;730;3;2;0;2;16;11;0;0;15;26;5;1;0
eric-quill;TB;24;23;1840;1;2;0;8;33;11;0;0;25;23;8;3;1
ante-razov;CHI;7;6;541;1;2;0;0;26;11;0;0;8;11;12;1;0
ryan-suarez;DAL;20;19;1666;1;2;0;3;11;5;0;0;34;23;3;6;0
carey-talley;DC;22;20;1890;2;2;0;3;20;12;0;0;55;35;0;9;1
johnny-torres;NE;21;15;1415;6;2;0;4;32;21;0;0;30;24;14;5;0
joselito-vaca;DAL;21;17;1461;4;2;0;4;25;9;0;0;23;24;5;1;0
josh-wolff;CHI;3;3;244;0;2;0;0;12;4;0;0;8;9;3;0;0
mauricio-wright;NE;24;24;2156;0;2;0;0;19;6;0;0;30;42;1;4;1
joseph-addo;TB;20;17;1467;3;1;0;1;8;2;0;0;19;10;0;4;0
junior-agogo;COL;10;5;597;5;1;0;0;27;12;0;0;11;10;12;0;0
chris-albright;DC;23;14;1411;9;1;0;1;41;24;0;0;30;39;13;5;0
jose-alegria;DC;7;2;277;5;1;0;1;4;3;0;0;7;3;0;1;1
pedro-alvarez;RBNY;21;17;1494;4;1;0;1;13;4;0;0;45;21;1;9;2
leonel-alvarez;NE;22;22;1849;0;1;0;1;10;6;0;0;50;20;0;5;0
shaker-asad;NE;19;9;970;10;1;0;1;14;5;0;0;28;26;2;3;0
imad-baba;COL;22;18;1631;4;1;0;6;34;15;0;0;32;26;2;6;0
wade-barrett;SJ;24;23;2125;1;1;0;6;5;2;0;0;22;17;1;1;0
carlos-bocanegra;CHI;15;13;1250;2;1;0;2;5;3;0;0;19;12;0;2;0
paul-broome;DAL;22;16;1513;6;1;0;2;2;2;0;0;30;18;0;4;0
michael-butler;RBNY;1;0;24;1;1;0;0;1;1;0;0;0;0;0;0;0
brian-ching;LA;8;1;228;7;1;0;1;4;2;0;0;6;1;2;0;0
bobby-convey;DC;12;11;992;1;1;0;7;22;11;0;0;24;26;5;4;0
ramiro-corrales;SJ;14;11;1058;3;1;0;1;17;10;0;0;32;17;0;5;1
eric-denton;DC;11;9;773;2;1;0;2;5;4;0;0;9;6;0;1;0
raul-diaz-arce;DC;2;2;180;0;1;0;1;6;4;0;0;1;3;3;0;0
mike-duhaney;CLB;25;25;2164;0;1;0;2;11;5;0;0;35;30;6;2;0
ansil-elcock;CLB;15;6;725;9;1;0;0;3;2;0;0;16;16;3;3;1
simon-elliott;LA;21;21;1909;0;1;0;11;48;18;0;0;19;24;0;3;0
;CHI;24;24;2123;0;1;0;5;13;10;0;0;52;37;1;4;1
david-hayes;CHI;3;1;80;2;1;0;0;2;1;0;0;2;1;0;0;0
daniel-hernandez;RBNY;16;15;1358;1;1;0;7;26;7;0;0;26;42;0;4;0
mo-johnston;SKC;11;10;864;1;1;0;3;14;7;0;0;18;10;2;0;0
lubos-kubik;DAL;11;11;998;0;1;0;2;12;5;0;0;12;6;0;0;1
mike-lapper;CLB;24;21;1929;3;1;0;3;3;2;0;0;26;17;0;5;0
andrew-lewis;CHI;13;5;502;8;1;0;0;1;1;0;0;4;3;0;0;1
john-maessner;TB;24;17;1707;7;1;0;2;10;3;0;0;25;20;1;2;1
antonio-martinez;DAL;17;10;1011;7;1;0;9;9;4;0;0;15;17;8;1;0
brian-mcbride;CLB;15;14;1326;1;1;0;6;30;13;0;0;14;31;5;0;0
richard-mulrooney;SJ;21;20;1878;1;1;0;9;31;13;0;0;26;41;0;4;0
ross-paule;COL;20;10;1236;10;1;0;10;20;10;0;0;23;21;2;3;0
danny-pena;TB;6;6;549;0;1;0;0;3;1;0;0;7;3;0;4;0
jair;TB;25;18;1565;7;1;0;6;26;10;0;0;23;26;3;1;0
mark-santel;SKC;21;7;813;14;1;0;1;4;3;0;0;24;13;3;1;0
steve-trittschuh;TB;18;18;1600;0;1;0;2;19;7;0;0;43;10;0;5;0
carlos-valderrama;TB;12;12;1012;0;1;0;6;14;4;0;0;2;23;1;3;2
john-wolyniec;CHI;4;3;285;1;1;0;0;5;2;0;0;8;7;3;2;0
kerry-zavagnin;SKC;27;27;2472;0;1;0;5;27;6;0;0;41;47;0;5;0
kevin-adams;CLB;5;0;42;5;0;0;0;1;0;0;0;1;1;0;1;0
roland-aguilera;CLB;2;0;75;2;0;0;0;2;0;0;0;3;0;0;0;1
roland-aguilera;NE;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0
lazo-alavanja;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lazo-alavanja;MIA;16;11;896;5;0;0;3;7;3;0;0;19;10;2;3;0
jeremy-aldrich;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeremy-aldrich;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yari-allnutt;NE;9;8;707;1;0;0;1;2;1;0;0;11;4;2;2;0
mike-ammann;DC;19;19;1739;0;0;0;0;0;111;0;0;2;0;0;1;0
kevin-anderson;TB;10;6;443;4;0;0;1;8;5;0;0;9;2;0;1;0
chris-armas;CHI;21;21;1940;0;0;0;1;16;10;0;0;43;42;1;3;0
shaker-asad;MIA;1;0;8;1;0;0;1;0;0;0;0;0;0;0;0;0
geoff-aunger;COL;1;1;82;0;0;0;0;1;0;0;0;1;2;0;0;0
kalin-bankov;TB;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0
isaias-bardales-jr;LA;12;1;270;11;0;0;0;6;3;0;0;7;16;2;0;0
jamar-beasley;NE;1;0;19;1;0;0;0;0;0;0;0;2;2;0;0;0
kyle-beckerman;MIA;1;0;14;1;0;0;0;0;0;0;0;1;2;0;0;0
alex-bengard;LA;3;0;56;3;0;0;0;1;1;0;0;1;0;0;0;0
steve-bernal;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mersim-beskovic;RBNY;3;0;11;3;0;0;0;0;0;0;0;0;0;0;0;0
mersim-beskovic;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-bilyk;MIA;15;5;535;10;0;0;1;0;0;0;0;18;15;0;4;0
ian-bishop;MIA;23;23;2115;0;0;0;13;14;6;0;0;20;20;0;3;1
tenywa-bonseu;CLB;24;24;2160;0;0;0;3;6;1;0;0;21;8;0;4;2
scott-bower;SJ;12;3;391;9;0;0;3;5;1;0;0;9;8;0;0;0
dario-brose;SJ;1;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0
adin-brown;COL;9;9;830;0;0;0;0;0;67;0;0;1;2;0;1;0
c-j-brown;CHI;22;22;1882;0;0;0;1;7;2;0;0;42;25;0;5;1
adin-brown;TB;13;13;1188;0;0;0;0;0;112;0;0;1;2;0;0;0
jose-burciaga-jr;SKC;3;2;93;1;0;0;0;0;0;0;0;2;5;0;0;0
cole-burgman;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-burns;SKC;19;14;1179;5;0;0;3;7;1;0;0;24;10;1;3;0
preston-burpo;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
peter-byaruhanga;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paul-caligiuri;LA;24;21;1854;3;0;0;4;17;6;0;0;30;19;1;4;0
joe-cannon;SJ;25;25;2306;0;0;0;0;0;134;0;0;0;2;0;0;0
scott-cannon;TB;9;8;681;1;0;0;0;6;4;0;0;10;10;0;0;0
chris-carrieri;SJ;5;0;89;5;0;0;0;4;0;0;0;0;6;1;0;0
john-carroll;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-cassar;MIA;1;1;90;0;0;0;0;0;9;0;0;0;1;0;0;0
jeff-causey;NE;11;10;1003;1;0;0;0;0;91;0;0;0;0;0;0;0
matt-chulis;CHI;1;1;71;0;0;0;0;1;0;0;0;0;0;0;0;0
mike-clark;CLB;25;25;2280;0;0;0;1;6;1;0;0;28;25;5;7;0
braeden-cloutier;NE;13;12;1057;1;0;0;3;8;2;0;0;18;12;1;3;0
jimmy-conrad;SJ;16;8;928;8;0;0;0;5;2;0;0;21;10;0;2;0
jon-conway;SJ;1;1;90;0;0;0;0;0;5;0;0;0;0;0;0;0
judah-cooks;DC;1;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0
micah-cooks;DC;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
judah-cooks;MIA;1;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0
d-j-countess;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rich-cullen;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
leo-cullen;NE;4;3;284;1;0;0;0;0;0;0;0;1;1;0;0;0
leo-cullen;MIA;10;5;509;5;0;0;1;2;0;0;0;3;2;0;0;0
jim-curtin;CHI;18;12;1194;6;0;0;1;2;0;0;0;8;8;0;0;1
eric-dade;DAL;21;20;1639;1;0;0;1;8;1;0;0;38;16;1;6;0
stephen-danbusky;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-dawes;COL;16;16;1478;0;0;0;0;6;4;0;0;36;9;0;6;1
john-debrito;CLB;2;0;48;2;0;0;0;1;1;0;0;3;0;0;0;0
john-debrito;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
randy-dedini;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
randy-dedini;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alex-deegan;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fred-degand;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
craig-demmin;TB;19;19;1702;0;0;0;1;11;2;0;0;40;15;0;7;0
eric-denton;TB;13;12;1111;1;0;0;2;5;2;0;0;11;12;0;4;0
mark-dougherty;CLB;2;1;100;1;0;0;0;0;6;0;0;0;0;0;0;0
nick-downing;NE;5;3;279;2;0;0;0;0;1;0;0;7;1;0;1;0
brian-dunseth;NE;8;6;526;2;0;0;0;0;0;0;0;6;4;0;1;0
brian-dunseth;MIA;10;4;540;6;0;0;1;0;0;0;0;7;1;0;2;0
ted-eck;DAL;9;3;323;6;0;0;0;2;2;0;0;14;2;0;1;1
ronnie-ekelund;SJ;16;16;1421;0;0;0;2;20;9;0;0;36;16;0;2;0
marco-etcheverry;DC;23;23;2024;0;0;0;12;27;11;0;0;21;63;2;7;1
justin-evans;CHI;6;2;322;4;0;0;0;0;0;0;0;11;1;0;1;0
justin-evans;DAL;9;1;300;8;0;0;0;0;0;0;0;6;5;0;2;1
jason-farrell;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
narciso-fernandes;SKC;1;0;6;1;0;0;0;0;0;0;0;2;0;1;0;0
jose-fernandez;NE;7;7;578;0;0;0;0;0;45;0;0;0;0;0;0;0
joe-franchino;NE;23;23;2027;0;0;0;1;11;2;0;0;41;19;1;10;1
robin-fraser;COL;20;19;1714;1;0;0;2;1;0;0;0;8;10;0;0;1
tony-frias;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-fundenberger;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-garcia;SKC;24;24;2142;0;0;0;0;1;0;0;0;23;27;0;5;2
scott-garlick;COL;12;12;1130;0;0;0;1;0;92;0;0;0;2;0;2;0
scott-garlick;TB;14;14;1270;0;0;0;1;0;113;0;0;1;1;0;2;0
neathan-gibson;COL;8;1;154;7;0;0;0;6;2;0;0;5;2;1;0;0
gilmar;RBNY;4;1;191;3;0;0;1;2;0;0;0;0;11;3;0;0
taly-goode;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ray-goodlett;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paul-grafer;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
don-gramenz;TB;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
michael-green;SKC;3;2;154;1;0;0;1;2;0;0;0;0;1;0;0;0
andrew-gregor;SKC;13;7;812;6;0;0;2;10;3;0;0;18;16;1;2;0
rivers-guthrie;COL;1;0;10;1;0;0;0;0;0;0;0;1;0;0;0;0
t-j-hannig;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t-j-hannig;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-harkes;CLB;18;16;1407;2;0;0;3;11;3;0;0;22;27;0;2;0
john-harkes;NE;5;4;386;1;0;0;0;1;0;0;0;9;7;0;1;0
wes-hart;COL;5;2;178;3;0;0;1;1;0;0;0;6;7;2;1;0
kevin-hartman;LA;11;11;1007;0;0;0;0;0;66;0;0;0;4;0;0;0
jay-heaps;NE;15;13;1311;2;0;0;3;18;5;0;0;34;31;2;5;0
jay-heaps;MIA;13;4;606;9;0;0;1;13;4;0;0;12;7;7;0;0
stephen-herdsman;COL;20;16;1276;4;0;0;0;7;3;0;0;20;20;0;2;0
tim-howard;RBNY;26;26;2370;0;0;0;0;0;190;0;0;0;5;0;1;0
tahj-jakins;SKC;10;7;604;3;0;0;0;2;1;0;0;7;8;1;1;0
brian-johnson;SKC;3;0;62;3;0;0;0;2;0;0;0;2;2;0;0;0
steve-jolley;RBNY;26;26;2370;0;0;0;3;10;3;0;0;33;14;1;6;0
john-jones;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-jordan;DAL;26;26;2388;0;0;0;0;0;138;0;0;1;2;0;1;0
miles-joseph;DAL;9;3;389;6;0;0;1;8;3;0;0;9;5;0;2;0
brian-kamler;DC;17;11;1094;6;0;0;2;10;4;0;0;17;13;0;1;0
gus-kartes;TB;18;5;516;13;0;0;0;10;3;0;0;9;12;3;1;0
brian-kelly;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-kelly;TB;2;0;13;2;0;0;0;1;0;0;0;0;0;1;0;0
lance-key;COL;13;13;1193;0;0;0;1;5;1;0;0;29;15;0;3;0
fausto-klinger;RBNY;1;0;14;1;0;0;0;0;0;0;0;1;1;1;0;0
martin-klinger;RBNY;9;2;272;7;0;0;0;9;4;0;0;7;11;2;0;0
ritchie-kotschau;COL;11;11;1006;0;0;0;1;2;1;0;0;15;8;1;0;1
ritchie-kotschau;TB;11;10;994;1;0;0;0;7;2;0;0;21;8;2;3;0
wojtek-krakowiak;SJ;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0
wojtek-krakowiak;TB;4;1;151;3;0;0;0;2;1;0;0;5;4;0;0;0
david-kramer;COL;5;5;466;0;0;0;0;0;34;0;0;0;0;0;0;0
anthony-latronica;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-llamosa;MIA;20;20;1827;0;0;0;0;0;0;0;0;13;26;0;5;1
mario-longo;CLB;4;0;32;4;0;0;1;2;0;0;0;3;0;0;1;0
jon-lowery;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
amos-magee;CHI;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0
amos-magee;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pete-marino;MIA;2;0;19;2;0;0;0;0;0;0;0;0;1;1;0;0
chris-martinez;COL;26;26;2189;0;0;0;0;10;7;0;0;43;10;0;3;0
josue-mayard;DAL;3;0;27;3;0;0;0;1;0;0;0;1;0;0;0;0
chad-mccarty;TB;2;2;79;0;0;0;0;0;0;0;0;4;0;0;0;0
ivan-mckinley;MIA;19;17;1250;2;0;0;2;8;1;0;0;32;15;0;8;1
tony-meola;SKC;17;17;1534;0;0;0;0;0;111;0;0;0;0;0;1;0
randy-merkel;MIA;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0
jason-moore;COL;26;19;1798;7;0;0;4;12;1;0;0;31;77;3;2;0
dan-moss;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alberto-munoz;TB;2;0;21;2;0;0;0;0;0;0;0;0;2;0;0;0
roy-myers;RBNY;3;3;168;0;0;0;0;3;1;0;0;2;4;0;0;0
bryan-namoff;DC;15;13;1152;2;0;0;7;9;4;0;0;39;8;0;2;0
matt-napoleon;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-napoleon;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-nelsen;DC;19;19;1643;0;0;0;2;11;4;0;0;33;12;0;4;0
ali-ngon;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-nyman;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fernando-ortiz-solis;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bo-oshoniyi;SKC;11;10;938;1;0;0;0;0;74;0;0;0;1;0;0;0
antonio-otero;MIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
duncan-oughton;CLB;20;12;1233;8;0;0;1;16;5;0;0;28;38;0;3;0
ronnie-pascale;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ross-paule;RBNY;5;3;245;2;0;0;1;3;2;0;0;5;5;0;1;0
danny-pena;LA;10;5;568;5;0;0;0;6;2;0;0;15;11;0;4;0
orlando-perez;RBNY;24;21;1948;3;0;0;0;1;0;0;0;37;19;0;6;0
mike-petke;RBNY;25;25;2194;0;0;0;1;5;0;0;0;48;19;1;5;1
rusty-pierce;NE;23;22;1988;1;0;0;0;5;2;0;0;48;44;0;6;0
eric-pogue;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eddie-pope;DC;19;18;1528;1;0;0;2;6;2;0;0;30;13;0;5;0
dan-popik;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tom-presthus;CLB;25;25;2309;0;0;0;0;0;178;0;0;0;7;0;1;0
brandon-prideaux;SKC;23;22;2028;1;0;0;1;0;0;0;0;31;27;0;5;0
chad-prince;CHI;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
tab-ramos;RBNY;18;17;1459;1;0;0;5;23;12;0;0;16;60;2;3;0
matt-reis;LA;16;15;1405;1;0;0;0;0;76;0;0;1;1;0;0;0
jeff-rigby;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-rimando;MIA;25;25;2300;0;0;0;2;0;155;0;0;1;5;0;1;0
henry-ring;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eddie-robinson;SJ;1;1;88;0;0;0;0;0;0;0;0;1;2;0;0;0
miguel-saavedra;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-sahaydak;MIA;4;2;171;2;0;0;0;0;0;0;0;3;2;0;2;0
paul-schneider;TB;1;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0
mark-semioli;RBNY;14;6;549;8;0;0;0;1;0;0;0;14;9;0;2;0
steve-shak;RBNY;9;4;409;5;0;0;0;4;1;0;0;8;4;0;0;0
steve-shak;COL;5;4;397;1;0;0;1;3;2;0;0;15;3;0;3;0
greg-simmonds;MIA;9;5;415;4;0;0;2;14;4;0;0;8;8;5;0;0
mark-simpson;DC;7;7;630;0;0;0;1;0;44;0;0;0;0;0;0;0
chris-snitko;DAL;1;0;24;1;0;0;0;0;2;0;0;0;0;0;0;0
juergen-sommer;NE;10;10;911;0;0;0;0;0;68;0;0;0;0;0;0;0
diego-sonora;TB;4;4;353;0;0;0;0;1;0;0;0;1;6;0;1;0
keyeno-thomas;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zach-thornton;CHI;27;27;2496;0;0;0;1;0;145;0;0;1;1;0;2;0
adam-throop;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-throop;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
johnny-torres;MIA;2;0;31;2;0;0;1;0;0;0;0;1;0;1;0;0
