name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
jordan-morris;SEA;26;24;2047;2;10;77.6;7;42;20;18;0;16;13;11;2;0
darwin-quintero;MIN;30;26;2208;4;10;69.5;5;81;27;49;0;27;33;10;5;0
albert-rusnak;RSL;29;28;2456;1;10;87.8;5;76;31;68;0;13;33;5;2;0
gustavo-bou;NE;14;13;1155;1;9;71.6;2;61;25;16;0;8;14;11;1;0
alberth-elis;HOU;26;22;1921;4;9;72.1;10;83;33;31;0;39;56;16;6;1
sam-johnson;RSL;24;15;1301;9;9;69.3;0;31;12;8;0;15;11;29;1;0
johnny-russell;SKC;28;24;2115;4;9;71.2;9;56;22;57;0;16;41;5;1;0
saphir-taider;MTL;32;31;2728;1;9;86.4;7;73;24;55;0;24;57;5;2;0
brian-white;RBNY;19;17;1345;2;9;62.3;2;29;12;10;0;13;9;19;1;0
adama-diomande;LAFC;25;15;1436;10;8;72.6;7;58;18;16;0;20;16;8;1;0
jesus-ferreira;DAL;33;29;2453;4;8;81.4;6;59;22;30;0;27;21;4;5;0
fredy-montero;VAN;32;22;2098;10;8;71.1;3;60;24;29;0;35;48;6;2;1
krisztian-nemeth;SKC;24;18;1559;6;8;75.3;2;52;18;20;0;29;27;11;5;1
orji-okwonkwo;MTL;28;24;1784;4;8;81.7;2;55;15;17;0;33;16;19;4;0
vako;SJ;32;24;2097;8;8;84.7;5;110;36;32;0;19;22;10;1;0
jefferson-savarino;RSL;28;27;2321;1;8;80.5;5;79;37;37;0;21;56;15;1;1
diego-valeri;POR;31;29;2600;2;8;77.9;16;83;32;116;0;26;32;13;4;0
andre-shinyashiki;COL;31;18;1670;13;7;69.3;3;51;19;23;0;26;31;5;3;0
allan-cruz;CIN;22;21;1743;1;7;71.9;1;38;21;16;0;19;41;6;5;0
dom-dwyer;ORL;27;16;1614;11;7;76.1;4;66;26;6;0;37;33;15;7;1
marco-fabian;PHI;23;15;1249;8;7;86;1;65;21;29;0;25;21;4;5;1
ethan-finlay;MIN;33;22;1912;11;7;71.5;3;36;11;14;0;18;21;7;3;0
nicolas-lodeiro;SEA;28;28;2500;0;7;78.2;12;53;18;79;0;45;108;3;7;0
maximiliano-moralez;NYC;29;28;2434;1;7;79.3;20;51;25;86;0;48;79;12;7;0
zdenek-ondrasek;DAL;17;7;747;10;7;79.4;2;26;15;9;0;20;7;4;2;0
yordy-reyna;VAN;25;22;1988;3;7;79.9;1;60;27;23;0;35;54;8;5;0
memo-rodriguez;HOU;26;16;1392;10;7;74.6;5;47;20;28;0;19;29;12;3;0
luciano-acosta;DC;31;22;2119;9;6;76.6;2;58;19;30;0;37;38;4;0;1
uriel-antuna;LA;31;29;2427;2;6;83.8;5;49;18;28;0;23;54;17;1;0
paul-arriola;DC;29;28;2433;1;6;74.9;2;60;23;39;0;43;35;4;6;1
dominique-badji;DAL;28;24;2040;4;6;79.5;3;41;20;20;0;30;38;14;6;0
sebastian-blanco;POR;30;28;2511;2;6;74.3;11;106;32;72;0;38;26;3;8;0
latif-blessing;LAFC;34;29;2689;5;6;85;6;42;10;39;0;54;90;4;7;0
teal-bunbury;NE;32;25;2191;7;6;73.5;2;62;21;25;0;34;32;12;2;0
nick-deleon;TOR;32;23;1856;9;6;83.2;4;42;17;23;0;28;19;5;2;0
magnus-eriksson;SJ;32;32;2807;0;6;82.5;10;88;23;95;0;34;68;3;5;0
julian-gressel;ATL;33;31;2693;2;6;74.7;12;69;25;60;0;36;14;7;3;0
ryan-hollingshead;DAL;34;33;2961;1;6;82.7;3;44;17;22;0;29;44;5;3;0
aleksandar-katai;CHI;29;24;2103;5;6;80.6;7;105;31;29;0;40;23;14;3;1
damir-kreilach;RSL;32;32;2666;0;6;80.8;5;59;15;31;0;31;60;11;6;1
emmanuel-ledesma;CIN;26;20;1767;6;6;67.7;5;49;12;35;0;29;35;3;4;0
cristian-penilla;NE;30;18;1780;12;6;76.9;8;58;20;41;0;20;31;3;2;0
lucas-rodriguez;DC;33;31;2707;2;6;85.7;3;41;12;23;0;35;86;3;5;0
cristian-roldan;SEA;29;29;2538;0;6;85.8;5;31;10;30;0;26;62;1;4;0
shea-salinas;SJ;28;12;1337;16;6;82;3;21;9;35;0;15;14;3;3;0
mason-toye;MIN;17;9;820;8;6;69.5;3;27;13;5;0;11;10;4;2;1
corey-baird;RSL;31;23;2104;8;5;78.7;4;31;14;25;0;35;21;13;6;0
michael-barrios;DAL;32;31;2731;1;5;78.5;15;55;18;73;0;53;36;10;6;0
juan-fernando-caicedo;NE;27;13;1068;14;5;76.6;3;26;9;9;0;14;20;7;2;0
przemyslaw-frankowski;CHI;31;24;2300;7;5;80;9;56;24;43;0;25;18;7;3;0
danny-hoesen;SJ;30;12;1464;18;5;74.3;3;59;25;22;0;18;13;17;1;0
lassi-lappalainen;MTL;11;8;683;3;5;77.1;1;17;9;5;0;0;1;1;0;0
kelvin-leerdam;SEA;29;27;2393;2;5;80.5;2;21;5;20;0;35;10;3;7;1
jonathan-lewis;COL;16;10;899;6;5;77.4;3;16;8;14;0;9;9;6;2;0
tomas-martinez;HOU;33;30;2329;3;5;82.7;3;53;11;34;0;46;44;2;2;0
pity-martinez;ATL;32;26;2151;6;5;71.8;9;83;24;55;0;19;59;5;2;0
benji-michel;ORL;17;9;943;8;5;66.7;0;11;9;7;0;13;20;4;0;0
chris-mueller;ORL;29;16;1370;13;5;79.8;4;40;13;24;0;13;23;1;1;0
jonathan-osorio;TOR;24;18;1756;6;5;87.8;4;27;14;14;0;11;21;2;2;0
ilsinho;PHI;28;7;1084;21;5;83.5;8;22;10;25;0;11;22;1;2;0
christian-ramirez;HOU;10;7;672;3;5;79.9;1;25;15;8;0;0;3;2;0;0
angelo-rodriguez;MIN;28;21;1751;7;5;68.5;2;55;20;20;0;42;33;14;2;0
kaku;RBNY;26;21;1925;5;5;70.3;6;36;13;49;0;8;10;3;0;2
harry-shipp;SEA;25;15;1382;10;5;82.7;3;32;12;16;0;9;19;2;1;0
ismael-tajouri-shradi;NYC;19;11;939;8;5;82.6;4;26;11;15;0;11;16;3;1;0
reto-ziegler;DAL;32;32;2880;0;5;88.3;0;26;13;7;0;32;11;4;5;0
david-accam;PHI;8;4;337;4;4;74.1;2;10;6;2;0;4;5;4;0;0
;ATL;15;11;980;4;4;81.9;3;32;16;30;0;3;41;1;1;0
alejandro-bedoya;PHI;32;32;2833;0;4;86.7;4;27;9;34;0;38;11;10;6;0
hassani-dotson;MIN;24;15;1403;9;4;77.1;0;15;7;11;0;16;12;0;2;0
nicolas-gaitan;CHI;27;25;2013;2;4;69.4;12;34;13;52;0;19;40;2;2;0
jordan-hamilton;TOR;14;7;623;7;4;86.5;0;23;12;2;0;7;10;6;0;0
doneil-henry;VAN;25;24;2106;1;4;81.8;1;12;6;2;0;10;11;0;4;0
mark-anthony-kaye;LAFC;31;27;2501;4;4;83.9;8;36;13;43;0;49;45;3;7;0
kekuta-manneh;CIN;27;15;1498;12;4;77.3;3;29;9;20;0;9;38;6;0;1
justin-meram;ATL;20;14;1270;6;4;74.2;0;21;9;30;0;20;12;6;3;0
nicolas-mezquida;COL;32;11;1405;21;4;78.3;6;66;27;31;0;28;30;2;4;0
jamiro-monteiro;PHI;26;22;2048;4;4;87.9;9;50;21;30;0;35;38;6;3;0
cristhian-paredes;POR;22;19;1651;3;4;84.7;2;37;10;21;0;27;25;1;2;0
fafa-picault;PHI;32;21;1866;11;4;75;4;53;23;16;0;22;36;18;4;0
christian-ramirez;LAFC;17;13;956;4;4;82.3;2;27;13;8;0;5;6;2;0;0
alexander-ring;NYC;31;31;2790;0;4;83.5;5;47;15;27;0;67;26;0;12;0
sergio-santos;PHI;17;5;621;12;4;65.6;1;21;7;7;0;24;12;6;2;0
maximiliano-urruti;MTL;31;27;2436;4;4;80;6;54;21;24;0;41;53;8;5;1
brenden-aaronson;PHI;28;25;1722;3;3;80.5;2;34;9;23;0;16;35;1;3;0
juan-agudelo;NE;28;21;1954;7;3;78.9;2;37;10;25;0;46;29;7;7;0
favio-alvarez;LA;18;16;1272;2;3;82.6;5;32;13;21;0;15;12;2;5;0
eduard-atuesta;LAFC;30;30;2636;0;3;86.4;11;43;17;40;0;44;45;0;8;0
tom-barlow;RBNY;12;8;605;4;3;61.5;0;15;8;6;0;9;4;2;0;0
michael-bradley;TOR;27;26;2372;1;3;89.5;3;22;5;24;0;30;12;0;4;0
gianluca-busio;SKC;22;10;923;12;3;87.3;1;27;11;13;0;11;17;0;1;0
francisco-calvo;CHI;23;21;1936;2;3;80.9;2;32;6;13;0;20;13;1;4;0
cristian-casseres-jr;RBNY;23;21;1801;2;3;72.9;4;25;6;20;0;52;60;1;5;0
yohan-croizet;SKC;20;12;1091;8;3;82.3;2;24;12;13;0;17;16;8;4;0
zakaria-diallo;MTL;24;23;2037;1;3;83.6;2;11;3;4;0;17;22;0;2;1
tsubasa-endoh;TOR;13;10;878;3;3;86.5;2;19;11;10;0;3;9;5;1;0
lucas-venuto;VAN;22;12;1132;10;3;77.9;1;14;6;16;0;6;22;2;3;0
fabian-herbers;CHI;17;7;775;10;3;82.5;1;18;6;11;0;17;11;0;3;0
inbeom-hwang;VAN;34;31;2807;3;3;86.2;5;48;15;46;0;26;38;1;5;0
anthony-jackson-hamel;MTL;16;6;618;10;3;68.5;0;16;6;5;0;7;9;2;0;0
ola-kamara;DC;5;3;257;2;3;68.6;0;8;6;2;0;2;4;6;0;0
bojan-krkic;MTL;8;7;608;1;3;81.9;0;18;6;7;0;2;13;1;0;0
sebastian-lletget;LA;29;27;2316;2;3;90.5;6;32;11;29;0;16;25;2;4;0
darren-mattocks;CIN;21;13;1274;8;3;72.7;3;27;9;15;0;20;20;12;0;0
jesus-medina;NYC;18;6;726;12;3;85.5;2;16;8;12;0;14;12;1;1;0
djordje-mihailovic;CHI;27;16;1448;11;3;83.8;2;24;8;36;0;21;25;0;4;0
kevin-molino;MIN;17;11;910;6;3;75.9;4;29;9;18;0;6;15;0;1;0
santiago-mosquera;DAL;23;12;1171;11;3;76.7;2;36;13;16;0;12;26;3;0;0
alex-muyl;RBNY;24;17;1401;7;3;70.7;3;23;11;13;0;29;24;4;4;0
ike-opara;MIN;30;29;2566;1;3;81.7;1;22;5;8;0;18;8;1;4;0
cristian-pavon;LA;11;11;974;0;3;76.9;8;33;15;22;0;3;11;3;1;0
ignacio-piatti;MTL;11;9;757;2;3;77.2;1;20;4;10;0;16;17;3;1;0
ulises-segura;DC;33;19;1788;14;3;78.8;2;28;7;21;0;14;27;3;1;0
tommy-smith;COL;27;27;2415;0;3;82.9;2;23;9;8;0;16;7;3;3;1
daniel-steres;LA;30;30;2615;0;3;84.4;0;20;6;7;0;19;9;1;4;1
jackson-yueill;SJ;32;29;2668;3;3;88.4;5;36;8;44;0;26;29;3;2;0
david-accam;CLB;15;8;664;7;2;74.4;1;14;6;7;0;18;9;4;1;0
bryan-acosta;DAL;26;23;2074;3;2;86.9;1;54;11;23;0;64;20;0;12;0
kellyn-acosta;COL;31;30;2619;1;2;82.6;2;35;12;17;0;47;20;0;9;1
osvaldo-alonso;MIN;27;27;2368;0;2;92.3;2;12;3;15;0;32;53;0;4;0
dairon-asprilla;POR;13;7;565;6;2;75.7;1;21;7;4;0;14;5;2;2;1
theo-bair;VAN;17;10;824;7;2;64.3;2;12;7;7;0;13;4;5;1;0
cole-bassett;COL;20;14;1063;6;2;82.6;2;13;7;11;0;7;8;0;1;0
nicolas-benezet;TOR;8;5;438;3;2;82.1;0;14;4;5;0;5;16;1;2;0
michael-boxall;MIN;29;29;2577;0;2;84.9;0;10;3;6;0;26;15;0;3;0
frederic-brillant;DC;34;33;2961;1;2;82;2;27;9;7;0;26;8;0;5;0
omar-browne;MTL;10;5;564;5;2;73.7;2;16;4;11;0;15;17;0;1;0
will-bruin;SEA;9;4;428;5;2;68.4;1;8;5;0;0;11;8;8;1;0
cory-burke;PHI;7;5;490;2;2;57.1;0;14;5;4;0;13;8;6;2;0
brandon-bye;NE;30;30;2657;0;2;67.6;2;22;7;22;0;37;20;2;4;1
jay-chapman;TOR;17;5;522;12;2;83.2;2;7;2;7;0;6;2;0;1;0
abu-danladi;MIN;24;4;704;20;2;78;2;22;6;8;0;20;6;4;3;0
marky-delgado;TOR;30;29;2554;1;2;86.2;7;41;8;37;0;28;25;5;4;0
luis-diaz;CLB;13;9;797;4;2;74.5;4;18;9;10;0;10;17;0;1;0
jonathan-dos-santos;LA;29;29;2546;0;2;92.7;3;14;5;38;0;32;20;0;5;0
jack-elliott;PHI;34;34;3060;0;2;81.6;0;25;10;11;0;21;14;1;4;0
cristian-espinoza;SJ;30;30;2533;0;2;79.2;13;95;36;73;0;39;28;12;6;2
diego-fagundez;NE;25;13;1176;12;2;81.4;3;22;8;16;0;13;2;3;2;0
benny-feilhaber;COL;9;7;620;2;2;84.4;2;9;2;6;0;15;20;0;3;0
benny-feilhaber;SKC;17;13;1104;4;2;84.9;2;19;4;14;0;18;13;1;3;0
gerso-fernandes;SKC;25;20;1749;5;2;73.9;6;40;15;22;0;37;47;8;5;0
omir-fernandez;RBNY;18;3;568;15;2;76.8;2;12;6;8;0;8;20;0;0;0
erik-hurtado;SKC;13;8;815;5;2;79.6;0;20;9;7;0;22;12;5;1;0
romario-ibarra;MIN;8;4;381;4;2;68;1;12;8;2;0;4;2;3;1;0
aaron-long;RBNY;24;24;2108;0;2;64.2;1;19;5;5;0;16;20;0;3;0
marvin-loria;POR;19;8;699;11;2;87.4;1;20;13;11;0;12;14;2;3;0
larrys-mabiala;POR;22;22;1904;0;2;83.9;0;22;7;3;0;33;6;0;6;1
thomas-mcnamara;HOU;33;15;1530;18;2;79.4;3;18;8;18;0;15;24;2;3;0
antonio-mlinar-delamea;NE;17;16;1356;1;2;87.3;1;8;2;1;0;26;10;0;7;0
jorge-moreira;POR;26;25;2233;1;2;80.1;4;29;7;34;0;40;24;0;7;0
patrick-mullins;TOR;8;4;345;4;2;63.7;0;10;3;4;0;2;2;3;0;0
darlington-nagbe;ATL;33;32;2825;1;2;92.6;4;21;4;29;0;17;45;0;2;0
sam-nicholson;COL;27;19;1769;8;2;77.7;4;49;17;20;0;29;51;8;2;0
ebenezer-ofori;NYC;20;14;1261;6;2;89;0;8;2;9;0;18;8;0;2;0
santiago-patino;ORL;11;3;322;8;2;71.1;1;12;3;2;0;14;9;0;1;0
paxton-pomykal;DAL;25;20;1876;5;2;86.4;5;28;10;35;0;26;63;1;4;0
chris-pontius;LA;18;6;697;12;2;84.9;3;18;5;10;0;5;7;0;0;0
romell-quioto;HOU;18;8;794;10;2;74.9;2;27;12;18;0;7;16;6;5;1
victor-rodriguez;SEA;17;14;1124;3;2;79;3;26;10;25;0;8;25;2;1;0
marc-rzatkowski;RBNY;28;26;2317;2;2;73.5;8;41;15;56;0;31;55;6;4;0
ilie-sanchez;SKC;32;27;2509;5;2;85;5;20;4;17;0;26;16;2;7;1
sebastian-saucedo;RSL;26;13;1189;13;2;80.5;4;41;15;27;0;25;50;6;6;0
gaston-sauro;CLB;15;15;1285;0;2;88.3;0;11;3;4;0;16;4;0;4;0
brandon-servania-x3028;DAL;18;13;1118;5;2;83.8;3;26;9;13;0;17;14;0;2;0
marcelo-silva;RSL;19;14;1342;5;2;82.3;0;7;3;3;0;16;10;0;2;1
tommy-thompson;SJ;30;28;2296;2;2;89;1;13;4;23;0;25;40;1;7;1
brandon-vazquez;ATL;11;7;637;4;2;76.4;1;22;8;7;0;5;5;3;1;0
josh-williams;CLB;16;15;1281;1;2;85;0;5;2;3;0;13;6;2;2;0
danny-wilson;COL;20;15;1329;5;2;73.5;1;13;5;4;0;27;8;2;4;0
bradley-wright-phillips;RBNY;24;9;1098;15;2;65.2;4;33;11;12;0;24;23;14;3;0
amro-tarek;RBNY;20;19;1478;1;1;59.1;1;9;5;8;0;16;5;0;5;1
mo-adams;ATL;4;1;90;3;1;86;0;2;2;1;0;3;0;0;1;0
fanendo-adi;CIN;12;7;695;5;1;72.5;0;20;6;3;0;12;13;13;1;0
ayo-akinola;TOR;8;2;253;6;1;86.9;1;8;3;3;0;3;4;3;1;0
fatai-alashe;CIN;11;4;434;7;1;80.6;0;8;5;2;0;9;7;0;2;0
quincy-amarikwa;DC;23;3;414;20;1;61.8;1;13;4;8;0;19;10;8;3;0
sebastian-anderson;COL;6;5;317;1;1;60.2;0;2;1;4;0;7;2;0;1;1
jalil-anibaba;NE;22;19;1764;3;1;68.4;2;5;2;2;0;12;8;1;3;1
luis-argudo;CLB;21;10;1062;11;1;83.9;3;19;6;7;0;15;14;0;1;0
carlos-ascues;ORL;17;14;1113;3;1;78.4;1;9;3;7;0;25;9;2;2;0
francis-atuahene;DAL;1;0;26;1;1;100;0;2;1;0;0;0;0;0;0;0
lass-bangoura;VAN;17;7;634;10;1;78;1;11;4;5;0;12;8;3;1;0
botond-barath;SKC;21;20;1749;1;1;87.7;0;8;2;4;0;26;8;0;6;0
steven-beitashour;LAFC;25;24;1881;1;1;84.8;2;6;2;15;0;26;15;1;3;0
leonardo-bertone;CIN;25;22;2055;3;1;79;2;28;5;17;0;28;9;1;9;0
nick-besler;RSL;17;7;727;10;1;80.5;2;3;2;6;0;15;12;0;4;0
steven-birnbaum;DC;34;34;3032;0;1;80;1;29;6;5;0;35;14;6;5;0
tristan-blackmon;LAFC;18;15;1377;3;1;87;4;9;2;12;0;8;4;0;3;0
emmanuel-boateng;LA;21;7;879;14;1;76.3;1;14;5;17;0;8;3;4;1;0
brandt-bronico;CHI;29;20;1864;9;1;81.2;2;14;5;14;0;28;12;0;2;0
handwalla-bwana;SEA;15;6;567;9;1;71.7;1;10;4;6;0;5;4;3;1;0
juan-david-cabezas;HOU;15;5;532;10;1;81.8;0;3;1;1;0;16;6;0;4;0
francisco-calvo;MIN;7;7;629;0;1;67.5;0;11;5;4;0;12;2;0;3;1
rudy-camacho;MTL;17;16;1464;1;1;87.2;0;9;3;5;0;15;6;0;4;0
reggie-cannon;DAL;28;26;2268;2;1;84.3;1;10;1;13;0;21;31;0;7;0
darwin-ceren;HOU;13;5;530;8;1;87.6;0;4;2;7;0;11;11;0;1;0
michaell-chirinos;VAN;7;4;412;3;1;84.1;1;10;6;5;0;9;6;1;2;0
;POR;16;2;348;14;1;77.7;3;10;5;4;0;5;5;0;2;0
derek-cornelius;VAN;17;16;1426;1;1;81.9;0;5;2;4;0;18;5;1;4;0
joe-corona;LA;31;26;2324;5;1;86.9;3;18;4;19;0;43;37;2;6;0
rashawn-dally;CIN;12;8;546;4;1;70.1;0;10;4;2;0;4;1;4;0;0
mathieu-deplagne;CIN;33;33;2878;0;1;80;2;23;7;10;0;27;25;2;4;0
kyle-duncan;RBNY;13;13;1080;0;1;64.9;2;6;1;8;0;21;24;2;4;0
chris-durkin;DC;13;7;636;6;1;80.5;0;4;1;2;0;13;12;0;1;0
raheem-edwards;CHI;4;2;244;2;1;81.5;0;7;4;4;0;9;4;0;2;0
mohamed-el-munir;LAFC;15;4;581;11;1;79.4;0;11;3;10;0;17;6;1;2;0
franco-escobar;ATL;25;22;2012;3;1;82.8;3;7;2;10;0;31;21;1;9;0
derrick-etienne-jr;RBNY;11;5;465;6;1;72.5;1;10;3;1;0;4;10;1;0;0
rolf-feltscher;LA;25;25;2183;0;1;81.4;4;17;3;19;0;26;24;4;7;0
anthony-fontana;PHI;8;0;119;8;1;88.4;1;3;1;0;0;5;2;0;0;0
erik-godoy;VAN;29;28;2596;1;1;81.6;1;13;2;5;0;29;8;0;6;0
giancarlo-gonzalez;LA;20;15;1430;5;1;81.3;0;7;2;2;0;22;3;0;5;0
omar-gonzalez;TOR;14;14;1260;0;1;82.6;1;12;4;2;0;7;4;1;0;0
leandro-gonzalez-pirez;ATL;31;31;2701;0;1;84.4;1;22;5;11;0;49;49;0;11;1
jan-gregus;MIN;30;30;2679;0;1;85.6;11;59;16;57;0;34;24;1;4;1
carlos-gruezo;DAL;9;9;784;0;1;88.8;0;7;1;4;0;16;5;0;2;0
jordan-harvey;LAFC;30;28;2366;2;1;86.3;5;11;3;18;0;35;12;1;4;0
matt-hedges;DAL;33;33;2884;0;1;87.7;1;13;3;8;0;12;8;0;5;1
federico-higuain;CLB;14;13;1133;1;1;82.3;5;19;7;25;0;3;14;3;2;0
emerson-hyndman;ATL;15;10;983;5;1;84.1;3;15;6;11;0;9;4;2;1;0
miguel-ibarra;MIN;22;16;1505;6;1;79;2;23;3;17;0;16;12;3;4;0
andreas-ivan;RBNY;12;5;486;7;1;65.7;2;21;6;3;0;10;7;3;0;0
leonardo-jara;DC;30;25;2291;5;1;79.6;5;34;4;15;0;27;30;0;5;0
hector-jimenez;CLB;23;19;1625;4;1;80;4;7;3;13;0;12;3;1;1;0
will-johnson;ORL;21;20;1697;1;1;86.8;1;28;6;12;0;12;24;0;2;0
dejuan-jones;NE;20;14;1296;6;1;77.7;1;13;4;11;0;5;7;2;0;0
sacha-kljestan;ORL;23;13;1352;10;1;79.9;3;19;6;19;0;19;11;1;3;1
connor-lade;RBNY;11;10;845;1;1;67;1;5;1;3;0;11;13;0;0;0
roland-lamah;CIN;28;22;1782;6;1;75.2;3;29;11;22;0;13;28;7;0;1
richie-laryea;TOR;20;16;1468;4;1;87.5;2;17;4;9;0;12;53;6;6;0
kemar-lawrence;RBNY;22;19;1729;3;1;70.8;0;5;1;10;0;15;17;0;5;0
nick-lima;SJ;24;21;1810;3;1;85.2;2;17;4;18;0;27;23;7;4;0
gary-mackay-steven;NYC;12;5;525;7;1;74.4;1;17;7;11;0;3;4;1;0;0
michael-mancienne;NE;16;13;1189;3;1;81.2;0;4;1;0;0;26;4;0;4;1
felipe-martins;VAN;18;13;1142;5;1;86.2;0;10;3;14;0;22;17;0;5;0
ronald-matarrita;NYC;24;24;1979;0;1;80;1;25;6;29;0;30;12;0;7;1
dax-mccarty;CHI;32;32;2850;0;1;86.9;4;21;6;30;0;36;38;1;4;0
haris-medunjanin;PHI;34;34;3060;0;1;84.9;10;34;7;62;0;31;13;0;6;0
romain-metanire;MIN;27;27;2430;0;1;76.3;7;11;3;38;0;21;20;0;5;0
youness-mokhtar;CLB;8;5;442;3;1;74.8;0;14;5;10;0;6;3;0;1;0
ashtone-morgan;TOR;9;3;308;6;1;82.9;0;1;1;0;0;8;3;0;1;0
justin-morrow;TOR;28;26;2349;2;1;83.9;3;15;5;21;0;18;19;2;2;1
michael-amir-murillo;RBNY;22;18;1694;4;1;67.3;6;12;3;15;0;38;24;1;5;1
ali-adnan;VAN;28;28;2412;0;1;76.3;5;38;14;24;0;26;47;5;8;0
sean-nealis;RBNY;9;3;452;6;1;77.8;1;2;1;0;0;6;3;0;1;0
jake-nerwinski;VAN;26;24;2023;2;1;82;0;6;1;6;0;20;19;0;1;0
harry-novillo;MTL;11;5;439;6;1;78.8;2;11;4;10;0;6;8;0;1;0
nedum-onuoha;RSL;27;26;2336;1;1;87.7;0;9;4;3;0;13;9;0;2;0
keaton-parks;NYC;22;14;1317;8;1;86;1;21;12;18;0;28;17;2;3;0
josh-perez;LAFC;13;4;454;9;1;85.9;1;12;6;6;0;7;7;3;0;0
adrien-perez;LAFC;12;1;206;11;1;77.4;0;7;3;5;0;3;0;2;0;0
joao-plata;RSL;17;2;305;15;1;74.9;0;14;5;5;0;4;4;2;0;0
diego-polenta;LA;28;28;2519;0;1;83.5;6;18;4;15;0;26;14;0;10;1
jack-price;COL;27;25;2233;2;1;86.1;11;4;2;68;0;17;10;0;9;1
tosaint-ricketts;VAN;8;6;482;2;1;78.2;2;10;5;4;0;4;1;1;1;0
andres-rios;SJ;10;1;263;9;1;85.5;0;4;2;9;0;4;17;0;1;0
andy-rose;VAN;24;20;1838;4;1;82.3;1;14;4;3;0;12;10;1;2;0
keegan-rosenberry;COL;34;34;3060;0;1;81.2;3;24;2;30;0;33;9;3;3;0
bacary-sagna;MTL;26;25;2180;1;1;78.5;3;13;4;21;0;15;23;1;7;1
kenny-saief;CIN;9;6;566;3;1;79;2;5;2;9;0;15;15;0;0;0
daniel-salloi;SKC;28;16;1541;12;1;78.1;1;50;16;18;0;20;21;4;1;1
bastian-schweinsteiger;CHI;30;30;2676;0;1;87.1;3;24;4;15;0;31;31;0;10;0
eddie-segura;LAFC;34;33;2955;1;1;89.5;0;16;2;4;0;28;9;0;1;0
shamit-shome;MTL;27;18;1627;9;1;83.8;1;8;3;9;0;29;19;2;3;0
;SJ;27;23;1915;4;1;88.1;0;15;4;10;0;56;18;0;10;0
bressan;DAL;18;12;1119;6;1;82;1;8;5;7;0;21;8;0;1;0
jorgen-skjelvik;LA;20;19;1681;1;1;79.6;2;6;1;18;0;26;7;1;4;0
graham-smith;SKC;11;10;882;1;1;92;1;8;4;1;0;8;5;0;1;0
scott-sutter;VAN;16;9;979;7;1;83;0;5;2;8;0;4;10;1;0;0
anton-tinnerholm;NYC;30;30;2632;0;1;74.6;8;32;12;23;0;22;28;7;4;0
donny-toia;RSL;24;24;2143;0;1;80.2;1;11;2;13;0;21;9;2;3;0
