name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
greg-cochrane;CHI;12;12;1063;0;0;71.8;2;4;1;5;0;6;3;0;2;0
razvan-cocis;CHI;10;8;713;2;0;77.3;0;10;0;10;0;10;14;1;2;0
bobby-convey;RBNY;13;9;743;4;0;82.6;0;3;0;8;0;8;4;2;0;0
jose-erick-correa;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
coy-craft;DAL;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0
warren-creavalle;HOU;16;10;891;6;0;82.1;0;2;2;6;0;18;12;0;3;0
maxime-crepeau;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-cruz;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sam-garza;SJ;1;0;10;1;0;100;0;0;0;0;0;0;0;0;0;0
keon-daniel;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mamadou-danso;MTL;3;3;231;0;0;82.2;1;1;0;1;0;2;0;0;0;0
igor-juliao;SKC;23;23;1992;0;0;77.8;2;15;4;16;0;25;52;5;4;0
alex;CHI;28;24;1986;4;0;81.2;1;28;7;23;0;33;35;2;3;0
christian-dean;VAN;4;1;123;3;0;69.8;0;0;0;0;0;0;0;0;0;0
a-j-delagarza;LA;29;28;2491;1;0;85.8;2;2;2;5;0;24;31;0;4;0
marky-delgado;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jay-demerit;VAN;11;11;924;0;0;84.3;0;2;0;2;0;9;3;0;0;0
tyler-deric;HOU;11;10;910;1;0;50.5;0;0;0;1;0;2;2;0;1;0
bright-dike;TOR;2;0;19;2;0;75;0;1;1;0;0;1;0;0;0;0
mamadou-diouf;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marco-donadel;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andy-dorman;NE;16;15;1237;1;0;83.2;1;10;3;2;0;21;9;0;6;0
conor-doyle;DC;17;1;301;16;0;80.3;0;4;2;6;0;11;10;4;1;0
andrew-driver;HOU;34;22;1897;12;0;81.2;1;29;7;32;0;25;10;7;1;0
dilly-duka;CHI;6;3;331;3;0;74.3;0;10;3;6;0;6;4;1;3;0
christian-duke;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
todd-dunivant;LA;7;5;370;2;0;78.8;0;2;0;1;0;0;1;0;0;0
matt-dunn;CHV;7;4;407;3;0;78.2;1;0;0;1;0;9;6;0;0;0
chris-duvall;RBNY;19;18;1604;1;0;79.5;1;2;0;4;0;8;19;0;0;0
andrew-dykstra;DC;4;4;360;0;0;48.1;0;0;0;0;0;0;0;0;0;0
richard-eckersley;RBNY;9;8;705;1;0;77.4;0;2;1;3;0;13;4;0;2;0
kevin-ellis;SKC;20;16;1538;4;0;80.7;3;6;1;3;0;22;14;0;3;0
charles-eloundou;COL;11;4;417;7;0;68;1;20;10;4;0;9;7;6;2;0
alecko-eskandarian;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-estrada;DC;9;3;301;6;0;85.5;2;4;1;3;0;4;8;0;0;0
david-estrada;SEA;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
brad-evans;SEA;26;22;1896;4;0;81.2;5;8;2;27;0;28;24;1;4;0
steven-evans;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-farrell;NE;32;32;2840;0;0;73;0;6;3;17;0;18;34;1;1;0
cristian-fernandez-salas;DC;15;15;1342;0;0;69.2;1;9;3;12;0;14;20;2;3;0
raul-fernandez;DAL;21;20;1818;1;0;53.8;0;0;0;1;0;0;3;0;1;0
collin-fernandez;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lalo-fernandez;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alvaro-fernandez;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matteo-ferrari;MTL;25;25;2148;0;0;85;0;3;0;4;0;36;22;2;6;0
ryan-finley;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
george-fochive;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matthew-fondy;CHV;1;0;19;1;0;50;0;1;0;0;0;1;1;0;0;0
matthew-fondy;CHI;8;0;107;8;0;64;0;4;3;3;0;3;2;1;1;0
josh-ford;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-fragoso;CHV;2;0;11;2;0;71.4;0;1;0;0;0;0;0;0;0;0
waylon-francis;CLB;24;24;2111;0;0;74.5;7;11;3;24;0;32;12;4;5;1
shaun-francis;SJ;20;16;1436;4;0;76.9;0;7;1;9;0;29;7;0;5;0
marco-franco;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
christiano-francois;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stefan-frei;SEA;34;34;3060;0;0;54.4;0;0;0;1;0;0;4;0;1;0
ross-friedman;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rob-friend;LA;10;4;376;6;0;62.2;1;14;3;6;0;4;16;2;0;0
kianz-froese;VAN;1;0;45;1;0;71.4;0;0;0;0;0;2;1;0;0;0
mike-fucito;SJ;8;0;95;8;0;50;0;0;0;0;0;5;1;1;1;0
raymon-gaddis;PHI;34;34;3051;0;0;77.6;2;8;2;16;0;37;26;3;3;0
jeremy-gagnon-lapare;MTL;5;3;270;2;0;80.8;0;0;0;3;0;6;3;0;2;0
romain-gall;CLB;3;0;43;3;0;83.3;0;0;0;0;0;2;1;0;0;0
bryan-gallego;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-garcia;DAL;4;4;282;0;0;78.9;0;2;2;2;0;3;13;1;0;0
rafael-garcia;LA;1;0;16;1;0;94.7;0;1;1;0;0;1;0;0;0;0
josh-gardner;SKC;1;1;89;0;0;57.7;0;1;0;0;0;4;1;0;0;0
dan-gargan;LA;29;27;2400;2;0;82.5;5;7;1;24;0;37;21;1;7;1
luis-garrido;HOU;11;11;917;0;0;86.5;0;6;2;3;0;23;6;0;2;0
eric-gehrig;CLB;20;14;1178;6;0;84.1;0;10;2;5;0;15;4;1;3;0
giuseppe-gentile;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevan-george;CLB;4;2;204;2;0;91.5;0;2;0;0;0;3;3;0;0;0
justen-glad;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jake-gleeson;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
santiago-gonzalez;MTL;9;0;80;9;0;78.6;0;3;0;1;0;3;3;2;0;0
leonardo-gonzalez;SEA;23;20;1836;3;0;78.1;0;2;1;2;0;30;15;1;3;0
jesse-gonzalez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clarence-goodson;SJ;10;10;900;0;0;84.7;1;8;1;5;0;10;15;0;2;0
alan-gordon;SJ;15;6;665;9;0;73;0;17;4;2;0;17;20;9;3;0
andreas-gorlitz;SJ;3;3;225;0;0;71.8;0;0;0;2;0;2;2;0;1;0
brenton-griffiths;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cole-grossman;RSL;17;5;532;12;0;80.5;0;2;0;4;0;6;2;0;1;0
andy-gruenebaum;SKC;11;11;945;0;0;65.6;0;0;0;0;0;0;4;0;0;0
marcus-hahnemann;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tally-hall;HOU;24;24;2150;0;0;49.5;0;0;0;2;0;2;2;0;0;0
jeremy-hall;TOR;3;2;185;1;0;80.3;0;1;0;1;0;1;4;0;0;0
bill-hamid;DC;30;30;2700;0;0;52.5;1;0;0;1;0;1;4;0;1;0
jordan-hamilton;TOR;1;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0
ty-harden;SJ;17;13;1226;4;0;83.2;0;5;2;1;0;8;5;0;1;0
michael-harrington;POR;25;21;1749;4;0;78.9;2;3;0;9;0;22;7;0;1;0
jordan-haynes;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
moises-hernandez;DAL;17;13;1116;4;0;73;0;7;2;8;0;30;8;0;2;2
jason-hernandez;SJ;20;20;1732;0;0;81.2;0;0;0;4;0;18;14;0;4;0
cristhian-hernandez;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chandler-hoffman;LA;8;0;61;8;0;92.3;0;4;2;1;0;2;0;2;1;0
ryan-hollingshead;DAL;11;4;289;7;0;77.6;0;6;1;3;0;3;3;1;0;0
brian-holt;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
antoine-hoppenot;PHI;13;1;205;12;0;71.7;0;3;1;2;0;2;13;4;0;0
jhon-kennedy-hurtado;CHV;6;5;450;1;0;84.9;0;0;0;0;0;13;2;0;0;0
patrick-ianni;CHI;12;11;1013;1;0;82.4;0;2;1;3;0;15;5;0;3;0
dimitry-imbongo;NE;2;0;32;2;0;42.9;0;0;0;0;0;1;0;1;0;0
samuel-inkoom-x9106;DC;2;1;70;1;0;69.6;1;0;0;0;0;1;1;0;0;0
clint-irwin;COL;26;25;2336;1;0;58.8;0;0;0;1;0;0;3;0;2;0
larry-jackson;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anthony-jackson-hamel;MTL;4;1;132;3;0;68.6;0;3;1;1;0;2;5;1;0;0
andrew-jacobson;DAL;13;5;542;8;0;77.7;0;2;0;4;0;6;9;1;1;0
adam-jahn;SJ;4;2;186;2;0;73.8;0;4;0;1;0;0;6;1;0;1
sebastian-jaime;RSL;6;3;261;3;0;69.1;0;8;5;2;0;5;6;0;0;0
bradford-jamieson-iv;LA;2;0;23;2;0;75;1;0;0;0;0;1;0;0;0;0
andrew-jean-baptiste;CHV;10;8;731;2;0;73.1;1;8;0;2;0;10;4;0;2;0
jared-jeffrey;DC;10;2;329;8;0;83.5;0;4;1;4;0;12;1;0;2;0
mechack-jerome;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jack-jewsbury;POR;19;16;1428;3;0;81.6;2;6;2;5;0;17;11;2;1;0
george-john;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sean-johnson;CHI;33;33;2970;0;0;48.8;0;0;0;2;0;0;2;0;0;0
jason-johnson;HOU;8;0;186;8;0;66.2;0;5;2;2;0;2;4;1;0;0
joevin-jones;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shalrie-joseph;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
peterson-joseph;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hunter-jumper;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-kafari;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
akira-kaji;CHV;15;14;1270;1;0;80.4;1;0;0;8;0;20;6;0;1;0
kei-kamara;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alec-kann;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephen-keel;DAL;16;14;1307;2;0;82.9;1;1;0;0;0;13;7;2;2;0
jon-kempin;SKC;4;3;315;1;0;69.5;0;0;0;0;0;0;1;0;0;0
dan-kennedy;CHV;33;33;2957;0;0;49.3;0;0;0;0;0;2;8;0;1;1
dan-kennedy;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kosuke-kimura;RBNY;13;10;883;3;0;83.8;3;0;0;5;0;12;7;1;0;0
steven-kinney;CHI;2;2;135;0;0;75.7;0;2;0;0;0;2;0;0;0;0
chris-klute;COL;25;24;2132;1;0;77.7;1;6;2;22;0;20;4;1;1;0
zat-knight;COL;4;3;315;1;0;80.3;0;4;1;0;0;1;1;0;1;0
brad-knighton;NE;2;2;180;0;0;53.2;0;0;0;0;0;0;0;0;0;0
billy-knutsen;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daigo-kobayashi;NE;34;23;1867;11;0;85.6;4;24;6;31;0;21;23;0;4;0
chris-konopka;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-korb;DC;19;15;1376;4;0;79;3;4;2;10;0;15;6;0;3;0
jj-koval;SJ;22;9;954;13;0;77.5;0;8;1;5;0;15;5;0;2;0
aaron-kovar;SEA;3;0;25;3;0;57.1;0;0;0;0;0;0;1;0;0;0
krzysztof-krol;MTL;12;11;961;1;0;75.6;1;2;0;5;0;24;8;0;4;1
eric-kronberg;SKC;20;20;1800;0;0;71.9;0;0;0;0;0;3;2;0;3;0
matias-laba;VAN;32;31;2738;1;0;84.9;1;8;1;14;0;61;39;0;8;1
connor-lade;RBNY;6;0;11;6;0;83.3;0;0;0;0;0;0;0;0;0;0
michael-lahoud;PHI;8;4;437;4;0;80.4;1;4;1;2;0;9;4;0;2;1
matt-lampson;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gorka-larrea;MTL;9;5;428;4;0;82.8;0;5;2;2;0;9;7;0;2;0
roy-lassiter;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wandrille-lefevre;MTL;15;13;1220;2;0;80.7;1;3;1;2;0;20;8;0;3;0
johnny-leveron;VAN;16;15;1394;1;0;81.9;0;5;2;3;0;15;5;1;2;1
andre-lewis;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-lisch;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tony-lochhead;CHV;20;19;1697;1;0;75.7;1;1;0;6;0;37;9;1;6;0
aaron-long;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aaron-long;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alexander-lopez;HOU;10;1;246;9;0;84.5;0;6;2;8;0;1;2;0;1;0
mikey-lopez;SKC;8;5;482;3;0;73.8;0;7;3;3;0;12;10;0;2;0
adrian-lopez;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
benji-lopez;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-lovitz;TOR;18;5;631;13;0;70.8;2;5;4;9;0;12;16;3;2;0
damion-lowe;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
armando;RBNY;19;14;1349;5;0;81.2;0;3;1;2;0;16;19;1;6;0
peter-luccin;DAL;11;2;245;9;0;89.1;0;8;2;0;0;9;1;0;1;0
rais-mbolhi-x6317;PHI;4;4;360;0;0;56.3;0;0;0;0;0;0;0;0;0;0
fabinho;PHI;19;19;1636;0;0;75.3;2;7;0;20;0;30;21;0;6;0
zac-macmath;PHI;29;29;2610;0;0;53.9;0;0;0;3;0;2;4;0;2;0
chris-mannella;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
abdoulie-mansally;RSL;11;6;655;5;0;80.2;1;5;2;4;0;9;8;0;1;0
victor-mansaray;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-mapp;MTL;23;20;1726;3;0;78.6;8;25;8;32;0;11;24;6;1;0
richie-marquez;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
collin-martin;DC;6;2;198;4;0;76.7;0;3;0;4;0;3;3;0;0;0
alex-martinez;SKC;10;3;411;7;0;77.7;0;8;3;7;0;5;17;0;0;0
walter-martinez;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aaron-maund;RSL;6;5;432;1;0;85.6;0;3;1;0;0;10;4;0;0;1
jack-mcbean;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephen-mccarthy;NE;1;1;90;0;0;90;0;0;0;1;0;1;0;0;0;0
rauwshan-mckenzie;POR;7;6;496;1;0;81.7;0;2;0;0;0;8;6;0;2;0
jimmy-mclaughlin;PHI;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
ryan-meara;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jimmy-medranda;SKC;5;1;131;4;0;72.6;0;4;0;1;0;5;4;0;0;0
;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-melia;CHV;2;1;79;1;0;41.7;0;0;0;0;0;1;0;0;0;1
tim-melia;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
raul-mendiola;LA;3;0;57;3;0;89.3;0;2;0;1;0;2;0;0;0;0
fifi-baiden;CLB;1;0;17;1;0;80;0;0;0;0;0;0;0;0;0;0
bryan-meredith;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zakaria-messoudi;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tommy-meyer;LA;12;10;926;2;0;79.8;0;1;0;2;0;7;5;0;0;0
matt-miazga;RBNY;7;6;501;1;0;86.7;1;1;0;0;0;6;1;0;2;1
roy-miller;RBNY;23;22;1943;1;0;78.4;3;10;0;19;0;26;9;2;2;0
eric-miller;MTL;21;18;1646;3;0;79.5;1;10;3;9;0;18;9;0;0;0
oswaldo-minda;CHV;20;20;1614;0;0;85.5;0;5;0;10;0;41;21;0;12;1
adam-moffat;DAL;20;13;1149;7;0;80.1;0;14;1;8;0;22;6;1;4;1
luke-moore;CHV;6;2;187;4;0;75;0;5;3;1;0;3;2;0;0;0
ashtone-morgan;TOR;3;2;168;1;0;76.4;0;0;0;2;0;1;2;0;0;1
justin-morrow;TOR;31;30;2676;1;0;78.8;3;8;1;18;0;29;22;4;6;0
brian-mullan;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tommy-muller;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
victor-munoz;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
victor-munoz;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-mwanga;COL;6;2;214;4;0;72.1;0;5;0;2;0;4;4;1;0;0
chance-myers;SKC;7;7;576;0;0;78.4;1;1;0;9;0;3;7;3;1;0
;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
issey-nakajima-farran;MTL;13;5;540;8;0;76.1;0;11;2;2;0;8;9;4;0;1
michael-nanchoff;POR;3;1;85;2;0;81.3;0;4;2;1;0;2;2;1;0;0
joe-nasco;COL;4;4;271;0;0;47.3;0;0;0;0;0;1;0;0;0;1
lewis-neal;DC;26;7;899;19;0;86.5;1;3;1;12;0;8;10;2;4;0
ryan-neil;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steve-neumann;NE;23;3;538;20;0;79;0;15;5;9;0;7;6;2;0;0
michael-nwiloh;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andy-o-brien;VAN;26;25;2258;1;0;81.6;1;2;1;4;0;25;6;1;3;0
danny-o-rourke;POR;12;10;975;2;0;84.7;0;1;0;2;0;12;11;0;2;0
marius-obekop;RBNY;2;0;41;2;0;79;0;3;2;0;0;0;0;0;0;0
jimmy-ockford;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dominic-oduro;CLB;11;6;593;5;0;79;0;15;4;4;0;4;15;5;1;0
sean-okoli;SEA;3;0;19;3;0;60;0;0;0;1;0;0;1;0;0;0
jamison-olave;RBNY;28;28;2519;0;0;83.3;1;13;0;3;0;42;29;0;8;0
ike-opara;SKC;3;2;152;1;0;83.2;0;4;2;1;0;4;2;0;0;0
kofi-opare;LA;6;5;495;1;0;84.5;0;2;0;1;0;4;6;0;2;0
kofi-opare;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
karl-ouimette;MTL;11;9;834;2;0;73.9;0;2;0;3;0;21;8;1;3;0
david-ousted;VAN;34;34;3060;0;0;59;1;0;0;2;0;1;6;0;1;0
brian-ownby;HOU;19;0;329;19;0;78.6;0;1;1;1;0;9;13;1;1;1
ambroise-oyongo;RBNY;13;11;1045;2;0;79.7;3;8;5;9;0;10;12;2;0;0
daniel-paladini;CLB;4;3;221;1;0;88.5;0;4;1;2;0;4;2;0;1;0
erik-palmer-brown;SKC;3;2;235;1;0;80.9;0;0;0;0;0;4;1;0;2;1
norberto-paparatto;POR;13;12;1049;1;0;74.9;0;13;4;2;0;16;9;0;6;0
jeff-parke;DC;13;13;1162;0;0;84.2;0;1;1;1;0;15;2;0;1;0
michael-parkhurst;CLB;33;32;2806;1;0;87.4;0;4;1;12;0;11;19;0;1;0
kevin-parsemain;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
logan-pause;CHI;12;6;654;6;0;87.1;0;2;0;4;0;5;6;0;1;0
heath-pearce;MTL;23;20;1822;3;0;83.9;0;3;0;5;0;12;13;0;0;1
taylor-peay;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaime-penedo;LA;29;29;2610;0;0;51.8;0;0;0;0;0;0;3;0;0;0
fabio-pereira;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
juninho;LA;34;31;2758;3;0;89.4;4;55;15;23;0;35;29;0;3;0
brian-perk;LA;2;2;180;0;0;62;0;0;0;0;0;0;2;0;0;0
troy-perkins;MTL;21;21;1890;0;0;48.6;1;0;0;1;0;0;6;0;0;0
damien-perrinelle;RBNY;2;0;7;2;0;100;0;0;0;0;0;0;0;0;0;0
matt-pickens;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thomas-piermayr;COL;14;14;1146;0;0;70.9;0;4;0;4;0;18;8;0;4;1
victor-pineda;CHI;4;0;40;4;0;71.4;0;1;0;1;0;0;0;0;0;0
pablo-pintos;SJ;6;6;476;0;0;75.1;0;4;1;2;0;6;4;0;1;1
frederic-piquionne;POR;3;0;13;3;0;83.3;0;1;0;0;0;1;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emanuel-pogatetz;CLB;2;0;52;2;0;68.4;0;0;0;0;0;1;1;0;0;0
kyle-porter;DC;5;0;65;5;0;69.2;0;3;1;0;0;2;2;0;0;0
dylan-remick;SEA;13;8;692;5;0;80.3;0;1;0;6;0;4;4;1;0;0
nigel-reo-coker;VAN;12;8;697;4;0;83;2;2;0;4;0;19;7;0;3;0
nigel-reo-coker;CHV;9;9;770;0;0;88.7;0;5;2;7;0;12;11;0;1;1
alvaro-rey;CLB;2;0;32;2;0;90;0;0;0;2;0;1;1;0;0;0
kyle-reynish;CHI;1;1;90;0;0;48.4;0;0;0;0;0;0;0;0;0;0
andrew-ribeiro;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-richter;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
donovan-ricketts;POR;32;32;2861;0;0;48.6;0;0;0;2;0;2;6;0;0;1
james-riley;LA;4;3;254;1;0;84.6;0;0;0;2;0;11;4;0;2;0
nick-rimando;RSL;24;24;2160;0;0;64.7;0;0;0;2;0;1;9;0;2;0
chris-ritter;CHI;10;8;636;2;0;83.3;0;4;2;6;0;17;7;0;4;0
nelson-rivas;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
martin-rivero;CHV;7;6;577;1;0;76.6;3;4;1;5;0;9;12;0;1;0
martin-rivero;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
quillan-roberts;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jalen-robinson;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luis-robles;RBNY;34;34;3060;0;0;55.1;0;0;0;0;0;0;3;0;3;0
memo-rodriguez;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
robbie-rogers;LA;19;15;1372;4;0;82.2;2;13;4;17;0;24;14;2;2;0
chris-rolfe;CHI;2;1;76;1;0;66.7;0;1;0;0;0;0;1;0;0;0
samuel;LA;8;4;358;4;0;75.6;0;10;2;6;0;4;6;1;1;0
mauro-rosales;CHV;21;16;1557;5;0;77.8;8;21;4;30;0;20;48;2;4;0
mauro-rosales;VAN;11;10;809;1;0;71.8;3;7;3;17;0;12;25;0;1;0
oriol-rosell;SKC;7;7;594;0;0;90;0;7;1;3;0;11;3;0;0;1
brian-rowe;LA;3;3;270;0;0;66;0;0;0;0;0;0;0;0;0;0
charlie-rugg;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-salazar;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
omar-salgado;VAN;8;2;198;6;0;78.8;0;4;2;4;0;3;9;1;0;0
ethen-sampson;VAN;2;2;144;0;0;72.3;0;1;0;0;0;4;3;0;0;0
jossimar-sanchez;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
richard-sanchez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
devon-sandoval;RSL;15;7;633;8;0;72.5;1;9;3;4;0;16;10;1;0;0
kofi-sarkodie;HOU;32;32;2872;0;0;79.5;4;5;1;24;0;43;34;1;7;1
sebastian-saucedo;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
billy-schuler;SJ;6;1;137;5;0;88;0;4;1;1;0;0;4;1;0;0
zach-scott;SEA;18;16;1389;2;0;80.4;0;2;0;4;0;26;14;2;6;0
michael-seaton;DC;2;1;60;1;0;66.7;0;3;2;0;0;1;1;2;0;0
gonzalo-segares;CHI;21;20;1741;1;0;75.6;0;2;1;6;0;29;13;2;6;0
chris-seitz;DAL;14;14;1242;0;0;56.4;0;0;0;0;0;0;0;0;1;0
ibrahim-sekagya;RBNY;25;23;1948;2;0;87.2;0;6;0;3;0;26;7;0;4;1
saer-sene;RBNY;5;0;90;5;0;80.4;0;0;0;2;0;2;0;2;0;0
conor-shanosky;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bobby-shuttleworth;NE;32;32;2880;0;0;46.8;0;0;0;0;0;0;9;0;0;0
seth-sinovic;SKC;31;31;2755;0;0;81.8;2;21;7;12;0;51;22;1;6;0
blake-smith;MTL;3;0;43;3;0;86.4;0;1;1;3;0;0;2;0;0;0
donnie-smith;NE;1;1;45;0;0;44.4;0;0;0;0;0;0;0;0;0;0
julio-cesar-x8022;TOR;7;7;630;0;0;59.1;0;0;0;0;0;0;2;0;1;0
gege-soriola;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oscar-sorto;LA;1;0;15;1;0;88.9;0;0;0;0;0;0;0;0;0;0
bakary-soumare;CHI;26;25;2275;1;0;78.2;0;4;1;0;0;33;19;1;5;0
brian-span;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
trevor-spangenberg;CHV;1;0;22;1;0;50;0;0;0;0;0;0;0;0;0;0
john-stertzer;RSL;9;3;273;6;0;80;0;3;0;0;0;5;6;1;2;0
martin-steuble;SKC;3;1;69;2;0;80;0;1;0;2;0;3;1;0;0;0
eric-stevenson;RBNY;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
jordan-stewart;SJ;30;29;2593;1;0;82.3;1;9;0;11;0;36;26;1;5;0
nathan-sturgis;COL;6;4;316;2;0;77.9;1;1;0;3;0;10;3;0;1;0
nathan-sturgis;CHV;16;9;885;7;0;81.4;0;2;0;9;0;10;8;1;4;0
brad-stuver;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alec-sundly;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ben-swanson;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
