name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
sebastian-driussi;ATX;17;16;1379;1;5;84;5;38;16;28;0;17;25;1;2;0
franco-fragapane;MIN;19;19;1543;0;5;81.6;9;30;10;30;0;12;17;2;2;0
gadi-kinda;SKC;26;24;2035;2;5;83.3;8;51;25;26;0;40;57;6;5;0
sacha-kljestan;LA;31;13;1394;18;5;84.2;4;20;9;36;0;18;12;0;3;0
rayan-raveloson;LA;22;22;1931;0;5;89.6;1;40;14;11;0;23;27;0;2;0
emanuel-reynoso;MIN;29;28;2391;1;5;75.7;10;97;23;88;0;55;94;2;7;1
diego-rubio;COL;26;19;1660;7;5;71.7;6;51;17;25;0;22;49;11;7;0
carlos-vela;LAFC;20;15;1267;5;5;79.9;6;59;18;30;0;8;34;6;0;0
chris-wondolowski;SJ;32;9;1244;23;5;83.7;0;45;18;15;0;5;15;5;2;1
ignacio-aliseda;CHI;23;16;1592;7;4;87;1;27;16;29;0;10;41;1;0;0
;TOR;16;8;767;8;4;71.8;0;22;9;4;0;8;16;6;1;0
thiago-andrade;NYC;21;9;968;12;4;79.3;2;26;10;7;0;24;9;2;3;1
andre-shinyashiki;COL;32;18;1434;14;4;78.5;2;45;17;17;0;22;21;6;4;0
cory-burke;PHI;19;10;947;9;4;58.3;2;29;10;3;0;23;17;8;0;0
caden-clark;RBNY;24;17;1509;7;4;71.9;5;23;9;21;0;30;13;2;3;0
luiz-de-araujo-guimaraes-neto;ATL;15;13;1156;2;4;79.6;4;47;18;18;0;26;19;1;3;0
jeremy-ebobisse;POR;13;11;947;2;4;81.2;0;22;11;8;0;9;12;4;0;0
mamadou-fall;LAFC;19;16;1509;3;4;73.4;0;15;6;6;0;15;10;1;1;0
ryan-gauld;VAN;18;13;1308;5;4;76.3;6;36;19;40;0;18;25;2;1;0
daniel-gazdag;PHI;23;17;1337;6;4;82.1;5;35;13;11;0;16;28;5;0;0
carles-gil;NE;28;24;2285;4;4;81.1;18;52;19;117;0;5;69;0;3;0
sunusi-ibrahim;MTL;26;9;903;17;4;75;0;31;13;7;0;12;13;8;2;0
benjamin-kikanovic;SJ;17;9;794;8;4;75;1;20;7;12;0;10;18;6;0;0
jimmy-medranda;SEA;25;15;1296;10;4;79.2;3;24;6;15;0;20;9;0;2;0
benji-michel;ORL;34;19;1870;15;4;81.5;3;35;14;11;0;24;38;4;3;0
djordje-mihailovic;MTL;34;32;2805;2;4;79.7;16;59;15;63;0;25;74;2;4;0
danny-musovski;LAFC;22;5;706;17;4;75.8;3;22;11;5;0;20;18;4;3;0
jonathan-osorio;TOR;24;19;1653;5;4;87.7;2;17;6;22;0;18;24;4;2;0
keaton-parks;NYC;31;28;2444;3;4;86;3;32;7;34;0;40;18;4;2;2
tyler-pasher;HOU;19;9;844;10;4;74.3;3;12;7;22;0;5;6;5;0;0
yordy-reyna;DC;18;8;941;10;4;75.7;1;29;14;12;0;11;31;5;2;0
alexander-ring;ATX;31;31;2708;0;4;86.2;3;40;14;22;0;47;31;0;6;2
nigel-robertha;DC;18;9;941;9;4;67.8;1;25;13;8;0;17;20;3;1;0
robbie-robinson;MIA;24;16;1365;8;4;82.5;0;36;13;14;0;24;33;14;4;0
brian-rodriguez;LAFC;15;13;1023;2;4;74.6;2;24;11;20;0;14;25;2;1;0
pedro-santos;CLB;32;30;2561;2;4;76.5;6;55;22;23;0;44;60;1;5;0
joaquin-torres;MTL;28;22;1891;6;4;79.7;5;37;14;22;0;12;45;3;0;0
junior-urso;ORL;30;29;2493;1;4;87.5;1;47;14;24;0;30;67;0;7;0
brandon-vazquez;CIN;31;6;828;25;4;75.7;3;26;11;11;0;19;14;12;2;0
paxten-aaronson;PHI;14;5;591;9;3;76.2;0;11;9;10;0;7;3;3;1;0
ramon-abila;DC;12;0;214;12;3;42.5;0;8;5;0;0;1;2;3;0;0
tesho-akindele;ORL;32;15;1360;17;3;78.5;6;29;11;12;0;20;17;11;1;0
ayo-akinola;TOR;11;8;649;3;3;81.4;0;14;6;4;0;12;2;7;0;0
corey-baird;LAFC;14;9;758;5;3;70.9;2;15;8;5;0;9;3;3;2;0
alvaro-barreal;CIN;33;26;2213;7;3;78.3;3;55;13;15;0;22;43;2;4;1
alejandro-bedoya;PHI;32;30;2659;2;3;76.4;3;36;15;44;0;48;18;8;5;0
will-bruin;SEA;24;16;1292;8;3;60.8;4;24;8;15;0;8;31;7;0;0
teal-bunbury;NE;29;12;1137;17;3;78.9;0;31;12;10;0;25;16;4;2;0
rudy-camacho;MTL;31;31;2746;0;3;88.3;0;15;4;6;0;40;10;0;7;3
lucas-cavallini;VAN;21;14;1229;7;3;67;1;34;14;8;0;27;52;2;6;0
marky-delgado;TOR;30;27;2372;3;3;82.9;2;17;8;35;0;31;27;3;6;0
cristian-espinoza;SJ;32;28;2242;4;3;80.6;8;53;19;38;0;28;21;4;7;0
omir-fernandez;RBNY;22;8;768;14;3;70;0;21;10;21;0;4;19;2;0;0
carlos-fierro;SJ;28;12;1152;16;3;66.9;4;24;9;17;0;10;22;0;1;1
ethan-finlay;MIN;30;19;1722;11;3;71.9;3;28;10;15;0;17;21;8;0;0
jon-gallagher;ATX;27;13;1261;14;3;78.1;1;24;9;14;0;10;14;6;1;0
jakob-glesnes;PHI;34;34;3060;0;3;81;2;21;5;9;0;33;10;0;7;0
omar-gonzalez;TOR;27;26;2298;1;3;84.8;1;10;6;4;0;18;8;2;5;0
samuel-grandsir;LA;34;24;2089;10;3;83.2;5;56;19;24;0;27;15;8;4;0
federico-higuain;MIA;25;7;802;18;3;82.4;4;15;5;21;0;10;9;3;2;0
ryan-hollingshead;DAL;30;30;2671;0;3;81;5;26;8;26;0;42;24;3;3;0
robin-jansson;ORL;28;26;2424;2;3;88.1;1;13;4;4;0;20;9;0;6;0
dejuan-jones;NE;31;29;2546;2;3;80.2;5;18;10;32;0;18;32;0;2;1
richie-laryea;TOR;27;26;2294;1;3;86;1;26;11;11;0;30;76;7;5;0
sebastian-lletget;LA;26;21;1836;5;3;91.8;5;24;6;31;0;18;29;3;0;0
alvaro-medran;CHI;32;26;2288;6;3;80.9;6;53;21;62;0;27;64;1;5;0
haris-medunjanin;CIN;29;18;1552;11;3;88.6;2;14;7;28;0;7;4;1;1;0
joao-paulo;SEA;31;28;2541;3;3;82.1;11;28;11;62;0;48;54;0;7;0
maximiliano-moralez;NYC;30;27;2385;3;3;76.9;11;64;23;72;0;42;63;5;4;1
chris-mueller;ORL;29;18;1646;11;3;81.8;6;36;11;26;0;32;37;3;6;0
alex-muyl;NSH;32;16;1540;16;3;79.4;1;22;6;14;0;41;21;5;5;0
jaroslaw-niezgoda;POR;13;3;251;10;3;64.3;1;7;5;5;0;0;2;0;0;0
kevin-paredes;DC;24;19;1553;5;3;77.9;1;21;8;14;0;16;45;3;4;0
cristhian-paredes;POR;20;13;1187;7;3;77.8;3;20;4;6;0;14;13;1;6;0
;MIA;27;20;1705;7;3;82.6;7;23;9;21;0;18;35;1;3;0
darwin-quintero;HOU;20;9;1010;11;3;72;2;38;17;40;0;9;16;1;2;0
santiago-rodriguez;NYC;21;11;985;10;3;80.8;1;26;10;19;0;20;25;2;1;0
jacob-shaffelburg;TOR;20;11;995;9;3;71.1;3;31;14;14;0;8;11;3;1;0
khiry-shelton;SKC;31;25;2229;6;3;78.6;6;27;11;18;0;26;35;5;0;0
brad-smith;SEA;27;20;1637;7;3;74.9;4;21;5;13;0;18;11;3;1;0
yeferson-soteldo;TOR;24;19;1740;5;3;83.2;10;45;17;29;0;10;49;15;5;0
silvester-van-der-water;ORL;27;12;973;15;3;74.9;3;27;8;17;0;6;14;3;1;0
indiana-vassilev;MIA;21;7;793;14;3;84;0;12;6;7;0;4;10;0;0;0
victor-vazquez;LA;28;21;1632;7;3;84.6;6;26;10;55;0;18;24;2;1;0
matias-vera;HOU;30;29;2459;1;3;88.5;1;22;9;26;0;44;33;2;9;0
kai-wagner;PHI;33;31;2838;2;3;81.8;7;33;7;49;0;36;46;2;8;1
jackson-yueill;SJ;29;28;2558;1;3;88.1;0;25;10;23;0;21;22;0;1;0
walker-zimmerman;NSH;25;22;2041;3;3;82.7;2;24;10;9;0;20;6;1;2;0
lalas-abubakar;COL;24;23;1925;1;2;89.5;0;11;2;0;0;22;5;1;6;0
ifunanyachi-achara;TOR;14;10;826;4;2;74.4;1;18;8;5;0;13;13;3;2;0
oswaldo-alanis;SJ;25;24;2045;1;2;87.9;0;18;10;7;0;15;4;0;3;0
efrain-alvarez;LA;26;16;1253;10;2;85.4;3;36;9;18;0;13;20;4;1;0
xavier-arreaga;SEA;26;25;2165;1;2;87.7;0;10;6;1;0;31;21;3;6;0
yamil-asad;DC;16;8;646;8;2;68;1;10;4;15;0;16;17;1;3;0
eduard-atuesta;LAFC;24;24;2130;0;2;81.8;8;43;14;36;0;33;37;0;3;0
steven-birnbaum;DC;21;18;1617;3;2;76.3;1;12;5;3;0;29;15;2;4;0
latif-blessing;LAFC;30;25;2205;5;2;83.9;3;24;9;25;0;36;48;5;1;0
emmanuel-boateng;NE;12;4;376;8;2;85.9;4;6;2;9;0;5;2;0;0;0
zachary-brault-guillard;MTL;30;23;2056;7;2;80.7;3;17;5;25;0;23;19;5;4;0
gianluca-busio;SKC;13;13;1152;0;2;89.3;3;27;7;18;0;13;15;1;0;0
brandon-bye;NE;29;27;2477;2;2;75.5;3;21;7;25;0;26;14;1;3;0
jhonder-cadiz;NSH;23;7;683;16;2;63.5;2;29;9;7;0;14;11;8;0;0
julio-cascante;ATX;31;27;2417;4;2;89.1;2;20;8;6;0;27;14;1;4;1
maikel-chang;RSL;28;12;1085;16;2;75.3;2;15;9;25;0;8;5;2;2;0
diego-chara;POR;28;27;2448;1;2;87.4;2;4;2;26;0;62;41;1;7;1
mathieu-choiniere;MTL;26;24;1992;2;2;83.8;0;17;6;18;0;26;28;2;3;0
antonio-carlos;ORL;29;28;2414;1;2;87.3;0;17;3;5;0;29;16;0;6;1
griffin-dorsey;HOU;20;17;1490;3;2;78.2;3;27;7;17;0;14;20;0;2;0
hassani-dotson;MIN;29;26;2370;3;2;79.5;3;51;13;25;0;33;38;0;2;0
cameron-duke;SKC;16;6;657;10;2;88.3;0;7;4;2;0;11;26;0;1;0
jack-elliott;PHI;33;33;2970;0;2;79;2;31;7;6;0;22;13;0;7;0
edison-flores;DC;16;11;973;5;2;74.7;5;38;9;8;0;12;16;2;0;0
george-fochive;POR;22;11;1024;11;2;81.5;0;11;4;3;0;18;16;0;1;0
przemyslaw-frankowski;CHI;13;12;1064;1;2;79;3;27;8;23;0;16;11;0;2;0
braian-galvan;COL;24;14;1204;10;2;74.3;3;18;9;20;0;6;21;0;4;0
gaston-gimenez;CHI;25;22;1958;3;2;83.9;1;35;11;23;0;31;14;0;5;0
justen-glad;RSL;31;31;2787;0;2;83.8;0;13;5;8;0;35;14;1;7;1
ruan;ORL;24;21;1888;3;2;82.5;4;9;5;25;0;18;23;6;1;0
julian-gressel;DC;34;31;2699;3;2;66;13;46;11;81;0;30;24;4;5;0
andrew-gutman;RBNY;22;19;1837;3;2;67.1;2;16;4;22;0;14;26;0;2;0
luke-haakenson;NSH;19;3;351;16;2;72.2;0;12;6;6;0;12;4;2;5;0
ahmed-hamdi;MTL;23;9;885;14;2;90.7;0;17;5;12;0;15;4;2;2;0
bjorn-johnsen;MTL;26;10;888;16;2;60.4;0;26;12;16;0;13;12;10;0;0
dejan-joveljic;LA;14;6;717;8;2;73.2;2;17;7;3;0;10;16;1;3;0
brent-kallman;MIN;20;13;1271;7;2;83.8;0;9;5;3;0;9;14;0;1;0
jaylin-lindsey;SKC;14;9;917;5;2;84.2;1;4;2;7;0;9;5;1;3;0
marvin-loria;POR;27;14;1107;13;2;84.3;6;20;4;16;0;13;26;1;1;0
talles-magno-bacelar-martins;NYC;15;5;444;10;2;76;0;9;5;6;0;8;15;3;0;0
christian-makoun-x2411;MIA;26;23;2024;3;2;85.1;0;7;3;4;0;24;6;0;3;0
ronald-matarrita;CIN;22;22;1965;0;2;77.8;5;17;6;19;0;30;15;7;7;0
thomas-mcnamara;NE;32;21;1973;11;2;87.3;6;28;9;16;0;23;19;1;4;0
jonathan-mensah;CLB;29;28;2537;1;2;87;1;33;6;3;0;21;10;1;5;0
justin-meram;RSL;31;15;1398;16;2;76.5;5;26;13;17;0;15;22;1;5;0
jamiro-monteiro;PHI;27;26;2299;1;2;84.3;6;38;13;47;0;50;63;4;7;0
lewis-morgan;MIA;34;34;2828;0;2;79.5;4;47;16;61;0;21;42;4;0;0
darlington-nagbe;CLB;33;33;2910;0;2;94.3;5;17;4;22;0;28;59;0;2;0
nathan-raphael-pelae-cardoso;SJ;20;20;1727;0;2;82.7;0;18;4;8;0;41;23;0;8;1
andres-perea;ORL;27;16;1734;11;2;87.4;1;20;9;13;0;27;18;2;3;1
tomas-pochettino;ATX;31;26;2229;5;2;79.3;2;64;14;28;0;21;34;2;3;0
matt-polster;NE;30;27;2279;3;2;90.1;0;13;3;8;0;43;29;0;7;0
andres-reyes;RBNY;19;17;1417;2;2;72.6;1;15;2;4;0;35;21;0;6;1
memo-rodriguez;HOU;31;18;1570;13;2;78.6;2;62;21;26;0;28;26;4;3;0
andy-rose;VAN;19;19;1648;0;2;85.3;1;6;2;1;0;4;2;0;1;0
keegan-rosenberry;COL;30;30;2668;0;2;85.1;3;12;2;12;0;19;10;2;2;0
boris-sekulic;CHI;28;27;2312;1;2;77.5;4;12;5;30;0;24;10;3;3;0
brek-shea;MIA;30;17;1676;13;2;78.5;0;16;9;6;0;11;22;0;3;0
quinn-sullivan;PHI;21;4;531;17;2;80.8;1;13;8;8;0;5;1;0;1;0
gudmundur-thorarinsson;NYC;24;20;1660;4;2;82.2;2;16;7;34;0;15;3;0;4;0
arnor-ingvi-traustason;NE;29;19;1460;10;2;79.6;7;30;9;10;0;16;18;2;4;2
diego-valeri;POR;29;10;1224;19;2;75.4;3;35;11;36;0;21;24;7;6;0
gustavo-vallecilla;CIN;25;25;2001;0;2;82.7;0;12;6;3;0;27;5;1;7;0
anton-walkes;ATL;33;32;2776;1;2;87.6;2;14;5;3;0;26;8;2;6;0
victor-wanyama;MTL;27;27;2365;0;2;86.3;1;31;11;15;0;53;43;1;8;1
danny-wilson;COL;29;29;2454;0;2;84.5;2;17;4;5;0;38;9;2;8;1
bobby-wood;RSL;17;7;618;10;2;66.9;1;19;6;7;0;10;9;1;0;0
kellyn-acosta;COL;21;19;1718;2;1;85.8;2;17;2;15;0;42;19;1;2;0
fanendo-adi;MIN;10;1;205;9;1;56.7;1;8;1;3;0;2;5;1;0;0
tony-alfaro;DC;25;21;1848;4;1;77.7;1;10;1;2;0;31;8;1;7;0
osvaldo-alonso;MIN;24;15;1412;9;1;91.2;1;16;1;7;0;31;17;0;8;0
frankie-amaya;RBNY;22;10;839;12;1;77.6;1;10;4;12;0;10;21;1;1;0
malte-amundsen;NYC;32;14;1384;18;1;75.3;3;10;3;16;0;20;8;0;2;0
jalil-anibaba;NSH;9;7;634;2;1;86.6;0;3;1;0;0;4;1;1;0;0
tah-brian-anunga;NSH;25;17;1510;8;1;85.6;0;17;3;8;0;46;14;1;4;0
isaac-atanga;CIN;22;12;1029;10;1;79.5;2;19;8;7;0;14;12;6;0;1
zico-bailey;CIN;11;9;685;2;1;86.4;2;6;5;7;0;8;4;0;2;0
tom-barlow;RBNY;23;2;482;21;1;62.1;0;11;3;8;0;10;2;7;2;0
jon-bell;NE;12;9;819;3;1;79.8;2;3;2;2;0;9;1;0;1;0
george-bello;ATL;29;26;2433;3;1;87.1;3;29;9;17;0;18;40;5;3;0
janio-bikel;VAN;33;26;2310;7;1;86.6;1;6;2;6;0;68;40;1;4;0
tyler-blackett;CIN;11;8;772;3;1;83.9;0;4;2;1;0;9;7;0;1;0
tristan-blackmon;LAFC;22;15;1293;7;1;80.3;1;7;1;3;0;24;8;0;2;1
bruno-gaspar;VAN;17;11;894;6;1;72.8;1;6;2;3;0;10;18;1;3;0
michael-bradley;TOR;32;30;2690;2;1;88.3;5;18;4;29;0;22;24;0;7;0
frederic-brillant;DC;19;14;1312;5;1;84;0;6;3;3;0;25;10;0;4;0
alexander-callens;NYC;26;25;2098;1;1;85.6;1;13;2;4;0;26;21;2;3;0
francisco-calvo;CHI;17;16;1455;1;1;76.5;1;20;5;5;0;13;6;1;1;0
george-campbell;ATL;15;6;629;9;1;85.3;0;3;1;2;0;11;4;0;2;0
russell-canouse;DC;21;21;1716;0;1;80.7;2;21;8;3;0;50;34;0;5;0
wikelman-carmona;RBNY;25;15;1228;10;1;75.7;1;35;11;22;0;26;26;0;0;0
julian-carranza;MIA;25;6;726;19;1;76.1;0;13;2;3;0;35;27;7;4;0
adalberto-carrasquilla;HOU;10;7;561;3;1;79.4;0;11;4;4;0;12;12;0;2;0
robert-castellanos;NSH;1;1;90;0;1;92.5;0;2;1;0;0;0;0;0;0;0
edgar-castillo;CIN;14;12;980;2;1;80;0;7;1;7;0;11;14;2;5;0
leonardo-alves-chu-franco;SEA;8;0;146;8;1;80;1;5;3;2;0;4;5;0;0;0
jackson-conway;ATL;8;2;236;6;1;58.3;0;9;3;1;0;7;3;0;1;0
allan-cruz;CIN;22;18;1652;4;1;85.7;0;29;5;12;0;30;37;0;5;1
abu-danladi;NSH;8;0;91;8;1;79.3;0;7;5;3;0;4;1;0;0;0
nick-deleon;TOR;16;5;628;11;1;81.2;0;17;7;3;0;8;7;0;1;0
luis-diaz;CLB;19;11;985;8;1;74.4;0;21;6;8;0;21;27;5;3;0
bakaye-dibassy;MIN;26;26;2333;0;1;85.5;1;19;7;6;0;30;10;1;7;0
moussa-djitte;ATX;13;9;606;4;1;80;0;12;7;10;0;10;7;2;0;0
jonathan-dos-santos;LA;26;22;1816;4;1;89.9;0;17;2;23;0;19;15;0;5;0
kyle-duncan;RBNY;32;27;2596;5;1;70.9;3;18;6;25;0;58;47;1;10;0
jeremy-ebobisse;SJ;11;9;759;2;1;73.7;1;26;15;4;0;6;16;3;1;0
tsubasa-endoh;TOR;11;7;513;4;1;77.4;1;3;2;1;0;0;4;1;0;0
lucas-esteves-souza;COL;14;9;924;5;1;79.8;0;17;5;12;0;13;3;2;1;0
derrick-etienne-jr;CLB;29;21;1849;8;1;81.5;5;26;9;25;0;14;29;16;4;0
nicolas-figal;MIA;24;23;2013;1;1;86.4;2;8;3;4;0;31;30;2;8;1
leon-flach;PHI;34;31;2645;3;1;76.7;3;20;4;20;0;43;23;4;4;0
orrin-mckinze-gaines-ii;ATX;9;1;205;8;1;84.4;0;5;3;2;0;7;5;0;1;0
chase-gasper;MIN;30;30;2628;0;1;82.9;0;21;2;22;0;42;20;3;9;0
kieran-gibbs;MIA;12;10;701;2;1;86.4;0;7;2;6;0;3;6;2;2;0
erik-godoy;VAN;17;15;1309;2;1;85.7;0;6;1;0;0;13;3;0;1;0
yeimar-gomez-andrade;SEA;33;29;2657;4;1;81.1;0;19;3;6;0;33;20;2;9;0
nick-hagglund;CIN;24;17;1669;7;1;82.7;0;16;4;9;0;15;12;1;1;0
niko-hansen;MIN;12;5;443;7;1;72.7;1;10;4;6;0;7;6;2;0;0
matt-hedges;DAL;20;16;1438;4;1;85;0;10;1;1;0;16;5;0;6;0
;SKC;6;4;407;2;1;87.3;2;14;3;4;0;2;7;1;0;0
ronald-hernandez;ATL;13;8;634;5;1;79;0;8;1;2;0;12;8;1;2;0
aaron-herrera;RSL;29;29;2514;0;1;81.2;11;23;6;32;0;38;8;1;7;0
brendan-hines-ike;DC;13;12;1048;1;1;83.7;0;9;2;1;0;22;6;1;4;0
erik-holt;RSL;18;14;1352;4;1;80.3;0;10;2;6;0;9;2;0;3;0
emerson-hyndman;ATL;7;7;621;0;1;91.2;1;6;1;4;0;12;5;1;2;0
hector-jimenez;ATX;25;19;1622;6;1;83.4;2;9;4;22;0;17;20;0;2;1
alistair-johnston;NSH;26;24;2144;2;1;80.2;1;8;5;14;0;26;14;0;3;0
florian-jungwirth;VAN;14;12;1126;2;1;87.2;0;5;1;2;0;5;5;0;2;0
wilfrid-kaptoum;NE;21;11;893;10;1;85;2;10;2;3;0;20;7;0;4;0
mark-anthony-kaye;COL;15;14;1104;1;1;80.6;2;19;8;15;0;16;11;3;2;0
henry-kessler;NE;28;25;2237;3;1;89.2;0;5;3;2;0;20;18;0;6;0
kim-moon-hwan;LAFC;27;19;1783;8;1;84.5;2;12;3;22;0;8;14;1;0;0
lassi-lappalainen;MTL;15;7;558;8;1;82;2;14;4;2;0;2;3;0;0;0
kemar-lawrence;TOR;25;20;1915;5;1;84.3;0;9;2;6;0;11;18;0;2;1
ake-arnaud-loba;NSH;19;2;381;17;1;81.2;2;5;3;5;0;6;11;5;1;0
jurgen-locadia;CIN;9;2;362;7;1;82.1;0;13;5;6;0;8;9;1;0;0
marcos-lopez;SJ;21;16;1413;5;1;77.8;3;20;4;10;0;20;38;0;5;0
erik-lopez;ATL;18;10;867;8;1;83.8;0;19;7;1;0;13;21;4;4;0
jack-maher;NSH;20;18;1538;2;1;87.7;1;4;1;2;0;15;6;0;1;0
paul-marie;SJ;22;9;1001;13;1;79.5;0;12;6;18;0;20;17;0;3;0
