name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
edgar-bartolomeu;RBNY;13;11;1000;2;0;0;0;6;0;0;0;16;23;0;1;0
clint-baumstark;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-baumstark;DC;1;1;100;0;0;0;0;0;1;0;0;0;0;0;0;0
clint-baumstark;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-beckerman;COL;28;24;2124;4;0;0;5;29;14;0;0;52;29;2;5;1
matt-behncke;DAL;13;9;827;4;0;0;0;6;1;0;0;15;13;1;1;0
alex-blake;COL;3;0;24;3;0;0;0;1;0;0;0;2;1;0;0;0
jonathan-bolanos;CHI;2;1;92;1;0;0;1;2;0;0;0;1;5;1;0;0
tenywa-bonseu;DAL;20;20;1789;0;0;0;0;4;2;0;0;23;13;0;2;1
nat-borchers;COL;23;22;2101;1;0;0;0;0;0;0;0;30;14;0;2;1
paul-broome;LA;4;2;186;2;0;0;0;0;0;0;0;2;1;1;0;0
paul-broome;DAL;7;6;563;1;0;0;1;3;1;0;0;13;11;0;2;1
adin-brown;NE;25;25;2347;0;0;0;0;0;136;0;0;0;1;0;0;0
c-j-brown;CHI;21;19;1728;2;0;0;1;7;2;0;0;21;17;0;2;1
jose-burciaga-jr;SKC;4;4;347;0;0;0;0;2;2;0;0;6;5;0;1;0
jon-busch;CLB;24;24;2194;0;0;0;0;0;144;0;0;1;4;0;3;0
carl-bussey;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-califf;LA;23;23;2162;0;0;0;2;13;5;0;0;38;17;0;3;0
joe-cannon;COL;1;0;45;1;0;0;0;0;0;0;0;0;0;0;0;0
craig-capano;CHI;5;1;122;4;0;0;0;0;0;0;0;1;2;0;0;0
brian-carroll;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-cassar;DAL;7;6;562;1;0;0;0;0;40;0;0;0;0;0;1;0
mauricio-cienfuegos;LA;20;15;1344;5;0;0;2;13;6;0;0;14;21;1;3;1
mike-clark;CLB;29;29;2673;0;0;0;1;10;2;0;0;44;22;2;5;1
jon-conway;SJ;3;3;280;0;0;0;0;0;18;0;0;0;0;0;0;0
d-j-countess;DAL;24;24;2194;0;0;0;0;0;173;0;0;1;1;0;3;0
leo-cullen;NE;26;18;1564;8;0;0;2;7;2;0;0;12;12;1;1;0
jim-curtin;CHI;30;30;2733;0;0;0;1;10;3;0;0;36;20;1;4;0
troy-dayak;SJ;9;8;785;1;0;0;0;2;0;0;0;10;4;0;2;0
joey-digiamarino;RBNY;18;16;1446;2;0;0;0;4;2;0;0;27;22;0;2;1
nick-downing;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dario-fabbro;SKC;8;2;179;6;0;0;0;3;1;0;0;2;3;4;1;1
rodrigo-faria;SJ;4;3;249;1;0;0;1;8;1;0;0;6;8;3;0;0
rodrigo-faria;CHI;5;4;330;1;0;0;0;10;3;0;0;5;3;6;0;0
juan-forchetti;RBNY;10;8;775;2;0;0;0;1;1;0;0;14;11;0;1;0
byron-foss;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
robin-fraser;COL;26;26;2335;0;0;0;0;1;0;0;0;27;21;0;2;1
tony-frias;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-friedland;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-futagaki;CHI;6;2;218;4;0;0;1;3;0;0;0;6;4;0;0;0
jose-galvan;RBNY;9;2;266;7;0;0;0;2;0;0;0;10;22;0;1;0
nick-garcia;SKC;29;29;2689;0;0;0;0;7;2;0;0;35;32;1;5;1
scott-garlick;COL;26;26;2346;0;0;0;0;0;123;0;0;1;2;0;2;0
jorge-geddes;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gavin-glinton;DAL;10;3;273;7;0;0;0;4;2;0;0;4;10;3;1;0
tim-glowienka;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
herculez-gomez;LA;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
guillermo-gonzalez;LA;6;1;129;5;0;0;0;2;1;0;0;0;2;0;0;0
taly-goode;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paul-grafer;RBNY;3;3;270;0;0;0;0;0;24;0;0;0;0;0;0;0
taylor-graham;SKC;2;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0
gilles-grimandi;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SKC;20;17;1559;3;0;0;0;12;2;0;0;33;31;2;6;0
wolde-harris;SKC;10;6;560;4;0;0;0;20;10;0;0;9;14;5;0;0
wes-hart;COL;29;29;2623;0;0;0;2;12;4;0;0;34;40;1;5;0
kevin-hartman;LA;30;30;2796;0;0;0;1;0;190;0;0;0;3;0;0;0
frankie-hejduk;CLB;23;23;2128;0;0;0;4;25;10;0;0;29;43;2;6;0
ezra-hendrickson;LA;12;10;938;2;0;0;0;12;3;0;0;17;3;0;2;1
stephen-herdsman;COL;3;3;198;0;0;0;0;0;0;0;0;3;1;0;1;0
daniel-hernandez;NE;9;4;520;5;0;0;2;8;2;0;0;20;10;0;0;0
hong-myung-bo;LA;25;25;2296;0;0;0;2;7;0;0;0;27;17;0;4;0
tim-howard;RBNY;13;13;1223;0;0;0;1;0;96;0;0;0;2;0;0;0
jack-jewsbury;SKC;2;1;61;1;0;0;0;0;0;0;0;0;0;0;0;0
daouda-kante;NE;16;14;1319;2;0;0;0;2;2;0;0;25;3;0;5;1
ibrahim-kante;NE;2;0;65;2;0;0;0;1;0;0;0;0;0;2;0;0
zach-kingsley;COL;12;5;480;7;0;0;2;4;3;0;0;8;19;1;0;0
chris-leitch;RBNY;15;10;993;5;0;0;0;3;1;0;0;9;8;0;0;0
marshall-leonard;NE;10;5;550;5;0;0;0;2;0;0;0;9;11;0;1;0
roger-levesque;SJ;3;0;43;3;0;0;0;0;0;0;0;0;1;0;0;0
ricky-lewis;LA;13;7;798;6;0;0;0;0;0;0;0;10;10;1;1;0
carlos-llamosa;NE;24;23;2001;1;0;0;0;0;0;0;0;34;22;0;9;0
johanes-maliza;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tyrone-marshall;LA;25;19;1882;6;0;0;0;9;0;0;0;47;21;1;6;0
antonio-martinez;DAL;10;5;564;5;0;0;1;11;4;0;0;4;15;1;0;0
thiago-martins;DC;5;4;359;1;0;0;0;7;3;0;0;16;11;1;1;0
pablo-mastroeni;COL;18;18;1655;0;0;0;2;6;0;0;0;41;25;0;7;1
jeff-matteo;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chad-mccarty;CLB;19;14;1226;5;0;0;0;4;0;0;0;24;12;0;5;0
mike-mcginty;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tony-meola;SKC;30;30;2797;0;0;0;0;0;172;0;0;0;4;0;2;0
jeff-moore;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jason-moore;NE;13;1;328;12;0;0;0;4;2;0;0;5;9;5;1;0
;DAL;17;17;1484;0;0;0;0;6;2;0;0;22;5;0;0;0
richard-mulrooney;SJ;25;25;2330;0;0;0;7;24;7;0;0;29;54;1;2;0
andres-murriagui;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-namoff;DC;22;17;1665;5;0;0;1;3;1;0;0;28;20;1;3;0
mike-nugent;RBNY;1;1;90;0;0;0;0;4;3;0;0;0;2;2;0;0
jesus-ochoa;LA;10;7;571;3;0;0;0;5;0;0;0;3;10;0;0;0
pat-onstad;SJ;27;27;2510;0;0;0;0;2;138;0;0;0;6;0;0;0
bo-oshoniyi;SKC;1;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0
duncan-oughton;CLB;23;18;1717;5;0;0;0;16;8;0;0;32;26;0;6;0
logan-pause;CHI;23;15;1354;8;0;0;0;4;1;0;0;22;15;0;3;0
trevor-perea;CLB;1;0;34;1;0;0;0;0;0;0;0;0;0;0;0;0
trevor-perea;DC;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0
rusty-pierce;NE;21;21;1878;0;0;0;0;2;1;0;0;28;27;0;7;1
alex-pineda-chacon;CLB;8;3;325;5;0;0;2;8;5;0;0;2;2;0;0;0
alex-pineda-chacon;LA;6;4;378;2;0;0;0;7;3;0;0;2;6;4;0;0
michael-piserchio;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eddie-pope;RBNY;20;20;1724;0;0;0;2;15;6;0;0;27;20;1;3;0
dan-popik;LA;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0
daryl-powell;COL;5;4;335;1;0;0;0;1;1;0;0;14;9;0;2;0
tom-presthus;CLB;7;6;613;1;0;0;0;0;30;0;0;0;1;0;0;0
brandon-prideaux;DC;28;27;2586;1;0;0;0;1;0;0;0;39;37;2;6;0
tim-regan;RBNY;15;7;747;8;0;0;0;5;2;0;0;16;6;0;0;0
matt-reis;NE;5;5;460;0;0;0;0;0;23;0;0;0;0;0;0;0
jose-retiz;LA;5;0;111;5;0;0;0;0;0;0;0;5;10;0;2;0
nick-rimando;DC;25;25;2318;0;0;0;0;0;131;0;0;1;3;0;0;0
henry-ring;CHI;1;0;11;1;0;0;0;0;1;0;0;0;0;0;0;0
michael-ritch;CLB;3;0;21;3;0;0;0;0;0;0;0;0;0;0;0;0
alberto-rizo;COL;6;3;297;3;0;0;0;2;2;0;0;4;2;2;1;0
andy-rosenband;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ian-russell;SJ;18;16;1339;2;0;0;5;14;5;0;0;30;18;10;3;0
philip-salyer;DAL;8;5;491;3;0;0;0;3;0;0;0;6;4;0;1;0
josh-saunders;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
casey-schmidt;COL;13;1;363;12;0;0;2;4;0;0;0;6;7;0;0;0
kyle-singer;NE;1;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0
billy-sleeth;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
curtis-spiteri;CHI;1;0;45;1;0;0;0;0;10;0;0;0;1;0;0;0
jeff-stewart;COL;8;7;608;1;0;0;0;1;1;0;0;16;5;0;3;0
david-stokes;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-stone;DAL;16;9;1057;7;0;0;0;1;0;0;0;14;9;0;1;1
ryan-suarez;LA;3;3;246;0;0;0;0;0;0;0;0;7;1;0;1;0
carey-talley;SKC;20;13;1344;7;0;0;1;3;0;0;0;23;19;1;5;0
scot-thompson;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jason-thompson;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zach-thornton;CHI;30;30;2728;0;0;0;0;0;165;0;0;1;1;0;3;0
daniel-torres;CLB;8;6;562;2;0;0;0;0;0;0;0;11;5;1;1;0
arturo-torres;LA;9;3;335;6;0;0;0;6;4;0;0;11;5;0;1;0
jake-traeger;CLB;1;0;12;1;0;0;2;1;1;0;0;0;0;0;0;0
michael-ueltschey;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mandi-urbas;DAL;3;0;40;3;0;0;0;1;1;0;0;0;1;0;0;0
peter-vagenas;LA;20;18;1724;2;0;0;0;7;3;0;0;31;23;1;3;0
scott-vallow;COL;4;4;380;0;0;0;0;0;22;0;0;0;0;0;0;0
jorge-vazquez;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jorge-vazquez;NE;4;2;197;2;0;0;1;1;0;0;0;4;9;0;0;0
craig-waibel;SJ;24;22;1991;2;0;0;2;9;4;0;0;47;9;0;7;1
jonny-walker;RBNY;14;14;1325;0;0;0;0;0;70;0;0;0;2;0;1;0
nick-walls;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
doug-warren;DC;5;4;404;1;0;0;0;0;33;0;0;1;0;0;0;0
richie-williams;RBNY;26;26;2337;0;0;0;2;12;4;0;0;51;36;2;6;0
mark-williams;CLB;5;5;391;0;0;0;0;3;0;0;0;16;2;0;5;0
winston-griffiths;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
milton-reyes;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
