name;club;games_played;games_started;mins;clean_sheet;goals_against;goalkeeper_saves;accurate_pass;long_ball_percentage;clearances;total_wins;total_losses;total_draws
carlos-ruiz;LA;26;26;2376;0;24;0;1;100;56;0;0;71;71;38;9;0
taylor-twellman;NE;28;26;2418;2;23;0;6;92;58;0;0;55;87;14;2;0
jeff-cunningham;CLB;27;21;1962;6;16;0;5;78;37;0;0;30;38;40;2;0
ariel-graziani;SJ;28;26;2289;2;14;0;5;69;39;0;0;56;39;25;6;0
ante-razov;CHI;25;24;2120;1;14;0;8;115;56;0;0;42;50;35;4;1
jason-kreis;DAL;27;26;2303;1;13;0;4;81;38;0;0;54;36;15;5;0
rodrigo-faria;RBNY;28;25;2285;3;12;0;5;90;49;0;0;37;50;30;4;0
chris-carrieri;COL;25;18;1830;7;11;0;5;54;23;0;0;26;28;26;5;0
mark-chung;COL;27;27;2401;0;11;0;10;83;33;0;0;30;61;3;0;0
mamadou-diallo;RBNY;17;14;1135;3;11;0;4;51;32;0;0;28;39;34;2;1
chris-henderson;COL;28;28;2414;0;11;0;7;56;28;0;0;44;43;33;3;0
edson-buddle;CLB;21;13;1304;8;9;0;5;51;19;0;0;27;15;11;2;0
landon-donovan;SJ;20;18;1681;2;7;0;3;42;23;0;0;30;45;4;3;0
chris-klein;SKC;25;25;2171;0;7;0;5;34;17;0;0;11;14;12;0;0
preki;SKC;25;24;2141;1;7;0;10;84;44;0;0;17;46;6;3;1
bobby-rhine;DAL;27;19;1686;8;7;0;6;44;19;0;0;26;44;19;2;0
ronnie-ekelund;SJ;27;27;2347;0;6;0;8;43;20;0;0;45;24;0;2;1
dario-fabbro;SKC;16;16;1116;0;6;0;3;35;19;0;0;32;22;21;5;0
dante-washington;CLB;21;12;1122;9;6;0;2;36;19;0;0;24;28;10;0;0
bobby-convey;DC;26;25;2248;1;5;0;3;39;25;0;0;35;26;8;3;1
ali-curtis;DC;20;6;806;14;5;0;1;25;12;0;0;16;25;8;1;0
brian-mcbride;CLB;14;14;1239;0;5;0;5;37;14;0;0;12;50;9;1;0
steve-ralston;NE;27;27;2460;0;5;0;19;27;13;0;0;15;42;3;6;0
john-spencer;COL;16;13;1149;3;5;0;4;49;21;0;0;18;22;15;4;1
josh-wolff;CHI;14;14;1223;0;5;0;5;30;12;0;0;31;24;8;2;0
chris-brown;SKC;28;14;1512;14;4;0;3;35;17;0;0;15;22;3;1;0
ronald-cerritos;DAL;23;11;1209;12;4;0;6;40;25;0;0;17;16;23;0;0
brad-davis;RBNY;24;12;1246;12;4;0;3;22;10;0;0;14;31;3;2;0
dwayne-de-rosario;SJ;27;18;1637;9;4;0;8;56;29;0;0;41;26;34;3;0
wolde-harris;NE;22;11;1117;11;4;0;0;41;24;0;0;24;27;10;1;0
zach-kingsley;COL;15;10;997;5;4;0;2;20;17;0;0;22;26;5;2;0
alexi-lalas;LA;26;26;2364;0;4;0;4;25;16;0;0;56;18;0;6;0
antonio-martinez;DAL;26;19;1774;7;4;0;10;24;9;0;0;25;32;8;1;1
clint-mathis;RBNY;14;14;1106;0;4;0;2;40;20;0;0;20;24;4;3;1
ryan-nelsen;DC;20;17;1596;3;4;0;3;15;12;0;0;28;14;0;2;0
jorge-rodriguez;DAL;22;17;1693;5;4;0;2;30;13;0;0;39;11;0;4;1
igor-simutenkov;SKC;19;17;1480;2;4;0;5;55;23;0;0;21;49;18;6;0
stephen-armstrong;SKC;26;15;1791;11;3;0;6;31;14;0;0;45;36;10;2;0
damarcus-beasley;CHI;19;19;1719;0;3;0;4;26;12;0;0;34;83;5;1;0
