name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
kei-kamara;MTL;32;14;1551;18;9;72.1;7;45;17;8;0;18;15;7;1;0
josef-martinez;ATL;26;12;1456;14;9;83.6;4;49;21;23;0;7;14;12;0;0
djordje-mihailovic;MTL;27;25;2010;2;9;82.6;6;41;24;53;0;21;42;1;6;0
jaroslaw-niezgoda;POR;30;23;1974;7;9;73.2;2;36;18;26;0;7;10;5;0;0
jonathan-osorio;TOR;23;20;1690;3;9;90.8;6;25;12;18;0;19;34;0;5;0
raul-ruidiaz;SEA;18;14;1306;4;9;79.4;2;51;22;8;0;7;19;10;0;0
facundo-torres;ORL;33;29;2600;4;9;83.3;10;53;14;36;0;12;65;5;1;0
maximiliano-urruti;ATX;32;28;2204;4;9;78.2;2;58;19;14;0;29;27;11;6;0
gyasi-zardes;COL;26;24;2063;2;9;77.6;2;47;17;28;0;12;33;13;1;0
william-agada;SKC;12;10;918;2;8;78.1;2;41;22;8;0;22;15;4;2;0
heber;NYC;29;9;1001;20;8;77.1;0;34;15;6;0;9;4;6;0;0
federico-bernardeschi;TOR;13;13;1098;0;8;72.5;3;40;16;22;0;12;20;1;5;0
gustavo-bou;NE;19;17;1603;2;8;70.5;2;73;31;21;0;10;10;25;4;0
jhon-duran;CHI;27;14;1363;13;8;70.5;3;60;24;5;0;39;49;10;6;1
ryan-gauld;VAN;28;25;2240;3;8;79.4;9;75;25;45;0;26;37;3;6;0
gabriel-pereira-dos-santos;NYC;26;14;1346;12;8;80.3;4;33;16;25;0;9;28;0;1;0
darwin-quintero;HOU;31;22;1776;9;8;74.5;5;42;19;55;0;13;20;5;4;0
johnny-russell;SKC;33;31;2707;2;8;74.7;1;65;21;39;0;22;63;4;4;0
sebastian-blanco;POR;32;20;1829;12;7;73.6;8;59;20;36;0;18;30;1;8;0
adam-buksa;NE;10;9;818;1;7;72;2;34;15;2;0;18;14;2;2;1
cory-burke;PHI;33;8;1177;25;7;56.8;5;43;17;13;0;45;19;6;6;0
jose-cifuentes;LAFC;33;26;2355;7;7;81;7;56;23;35;0;40;16;0;8;0
ronaldo-cisneros;ATL;28;23;1737;5;7;79.9;1;48;18;20;0;9;4;14;1;0
cristian-espinoza;SJ;34;33;2856;1;7;84.7;14;73;25;68;0;32;32;11;4;0
franco-fragapane;MIN;30;26;2034;4;7;79.4;3;34;15;41;0;18;24;6;6;1
carles-gil;NE;33;32;2910;1;7;82.5;14;69;25;107;0;11;88;0;3;0
nicolas-lodeiro;SEA;28;26;2319;2;7;84.7;11;40;15;47;0;28;67;7;6;0
talles-magno-bacelar-martins;NYC;34;32;2604;2;7;80.9;10;65;24;31;0;28;74;9;3;0
santiago-moreno;POR;34;28;2433;6;7;80.2;8;48;21;49;0;42;26;1;2;0
jordan-morris;SEA;29;27;2329;2;7;79;4;54;24;29;0;14;13;15;2;0
kwadwo-opoku;LAFC;34;20;1770;14;7;84.2;3;58;25;26;0;23;28;9;0;0
fafa-picault;HOU;30;26;2359;4;7;74;3;58;23;19;0;32;43;23;5;0
daniel-rios;CLT;27;15;1417;12;7;76;2;38;14;15;0;16;24;6;1;0
daniel-salloi;SKC;29;28;2533;1;7;76.3;5;72;28;28;0;19;39;3;2;1
jefferson-savarino;RSL;19;17;1526;2;7;82.5;6;55;21;41;0;5;10;8;2;0
xherdan-shaqiri;CHI;29;27;2258;2;7;77.6;11;51;16;65;0;26;49;16;5;0
thiago-almada;ATL;29;25;2373;4;6;85.9;12;77;24;73;0;18;31;0;4;1
andre-shinyashiki;CLT;21;8;835;13;6;75.3;1;28;13;5;0;16;12;5;3;0
alejandro-bedoya;PHI;30;27;2427;3;6;74.7;6;36;13;32;0;45;8;5;8;0
diego-fagundez;ATX;34;32;2717;2;6;84.2;15;37;12;55;0;20;31;13;4;0
ryan-hollingshead;LAFC;30;22;1928;8;6;81.4;1;23;11;14;0;27;28;0;3;1
lorenzo-insigne;TOR;11;11;926;0;6;81;2;49;20;19;0;5;10;5;1;0
benjamin-kikanovic;SJ;30;16;1370;14;6;76;3;21;6;9;0;18;25;5;5;0
robin-lod;MIN;30;29;2500;1;6;86.3;2;59;21;31;0;44;20;2;7;0
juan-jose-purata;ATL;17;16;1452;1;6;83.3;0;14;8;2;0;26;6;1;5;0
bill-tuiloma;POR;30;24;2253;6;6;83.5;3;47;12;3;0;27;14;0;5;1
alan-velasco;DAL;26;23;1942;3;6;79;7;57;18;39;0;28;53;6;7;0
thiago-andrade;NYC;33;14;1393;19;5;82.5;2;33;15;18;0;27;17;5;1;0
alvaro-barreal;CIN;32;25;2204;7;5;78.1;9;48;24;36;0;28;32;2;5;0
teal-bunbury;NSH;17;6;649;11;5;72.5;0;27;12;10;0;14;8;4;2;0
alexander-callens;NYC;27;27;2388;0;5;88.3;1;25;11;1;0;28;23;1;7;0
ethan-finlay;ATX;34;21;1830;13;5;74.4;6;23;8;13;0;20;15;11;0;0
patryk-klimala;RBNY;28;20;1646;8;5;53.5;3;54;24;19;0;42;28;16;6;0
jonathan-lewis;COL;33;25;2214;8;5;77.5;3;57;24;21;0;25;39;10;4;0
lucas-lima-linhares;RBNY;30;21;1938;9;5;73.3;3;34;11;21;0;18;49;3;1;0
;CHI;25;18;1606;7;5;74.2;1;46;15;20;0;23;28;16;3;0
cj-sapong;NSH;33;30;2480;3;5;69.6;5;51;15;22;0;45;51;16;5;0
junior-urso;ORL;34;29;2563;5;5;86.8;7;50;21;20;0;42;64;0;7;0
lalas-abubakar;COL;32;29;2523;3;4;86.6;1;22;5;5;0;42;8;4;9;0
tom-barlow;RBNY;33;8;1081;25;4;60.9;0;23;10;7;0;34;5;6;2;0
zachary-brault-guillard;MTL;18;5;619;13;4;83.2;3;6;4;12;0;4;3;0;1;0
yimmi-chara;POR;34;33;2778;1;4;86.2;9;46;16;49;0;26;43;5;5;0
douglas-costa;LA;27;16;1413;11;4;83.4;2;45;16;31;0;24;16;4;3;2
luiz-de-araujo-guimaraes-neto;ATL;28;26;2199;2;4;78.1;6;98;33;39;0;33;63;4;8;0
moussa-djitte;ATX;17;3;451;14;4;81.2;2;15;7;2;0;8;6;3;1;1
dom-dwyer;ATL;22;5;605;17;4;65.3;0;21;7;6;0;15;16;9;6;1
michael-estrada;DC;16;11;866;5;4;63.3;4;15;5;5;0;10;8;6;1;0
andrew-gutman;ATL;25;22;1963;3;4;78.9;2;31;14;14;0;34;36;5;5;0
alistair-johnston;MTL;33;30;2648;3;4;85.2;5;14;5;23;0;46;25;0;5;0
ariel-lassiter;MIA;30;17;1642;13;4;77.9;5;49;22;18;0;16;22;9;2;0
aaron-long;RBNY;29;28;2370;1;4;76.5;0;19;8;8;0;24;14;4;6;0
thomas-mcnamara;NE;33;30;2488;3;4;86.3;5;23;12;9;0;45;25;0;8;0
jamiro-monteiro;SJ;31;31;2643;0;4;86;7;36;15;50;0;48;73;4;3;1
fredy-montero;SEA;26;12;1281;14;4;79;2;43;16;11;0;31;42;2;2;0
chris-mueller;CHI;24;23;1974;1;4;83.7;5;48;19;32;0;18;50;9;5;0
alejandro-pozuelo;TOR;16;16;1406;0;4;83.5;5;21;13;31;0;15;31;1;3;0
tosaint-ricketts;VAN;23;2;431;21;4;69.6;1;11;6;2;0;6;6;6;0;0
alexander-ring;ATX;34;32;2786;2;4;81.7;7;41;15;27;0;48;18;12;7;0
santiago-rodriguez;NYC;32;29;2472;3;4;83.3;13;50;18;61;0;53;62;8;12;0
cristian-roldan;SEA;26;22;2102;4;4;81.9;5;36;13;30;0;17;33;4;3;0
thorleifur-ulfarsson-x3267;HOU;31;11;1189;20;4;70.5;1;38;16;8;0;9;15;1;3;0
brian-white;VAN;26;19;1671;7;4;67.4;1;41;19;15;0;27;12;10;1;0
jackson-yueill;SJ;31;31;2695;0;4;87.1;2;20;6;24;0;29;27;0;6;0
walker-zimmerman;NSH;30;28;2519;2;4;83.6;1;29;14;15;0;29;15;1;6;1
tesho-akindele;ORL;27;4;591;23;3;70.7;0;22;6;6;0;10;4;5;0;0
efrain-alvarez;LA;28;12;1385;16;3;84.2;6;49;17;32;0;10;13;1;2;0
benjamin-bender;CLT;28;19;1649;9;3;80.9;6;25;8;28;0;24;13;1;1;0
dylan-borrero;NE;12;7;602;5;3;78;2;19;6;5;0;2;13;2;1;0
michael-bradley;TOR;34;34;3050;0;3;85.9;5;15;6;23;0;21;29;0;5;0
gaston-brugman;LA;14;14;1129;0;3;88.3;1;15;7;16;0;18;14;0;3;0
will-bruin;SEA;24;10;862;14;3;78.7;0;20;5;6;0;11;13;8;2;0
julio-cascante;ATX;32;31;2716;1;3;85.3;4;29;9;9;0;39;29;1;6;0
cade-cowell;SJ;31;15;1548;16;3;80.5;5;43;14;17;0;18;6;2;2;0
rafael-czichos;CHI;26;26;2332;0;3;82.5;1;19;6;7;0;32;18;1;7;1
luis-diaz;CLB;26;17;1540;9;3;77.4;6;18;7;16;0;26;58;5;6;1
christian-fuchs;CLT;26;22;1945;4;3;80.7;1;18;6;7;0;34;2;1;2;2
justen-glad;RSL;26;26;2305;0;3;85.9;0;18;8;3;0;26;15;0;6;0
samuel-grandsir;LA;33;19;1614;14;3;85.2;5;36;19;19;0;35;13;11;5;0
danny-hoesen;ATX;14;3;374;11;3;71;0;14;6;4;0;4;0;2;0;0
erik-hurtado;CLB;14;4;418;10;3;68.8;0;12;6;6;0;9;5;4;2;0
franco-jara;DAL;30;7;886;23;3;74.5;1;38;11;10;0;27;18;6;2;0
anderson-julio;RSL;20;3;512;17;3;76.8;2;20;10;8;0;11;6;8;1;0
mark-anthony-kaye;COL;17;15;1286;2;3;81.6;1;15;7;11;0;16;22;1;2;0
deandre-kerr;TOR;26;11;1301;15;3;76.9;0;22;6;6;0;17;37;2;2;0
lassi-lappalainen;MTL;28;26;1942;2;3;80.7;7;28;11;26;0;9;20;2;1;0
justin-meram;RSL;33;27;2289;6;3;83.8;7;38;11;47;0;19;47;6;4;0
darlington-nagbe;CLB;34;34;3039;0;3;92.7;1;13;5;16;0;23;49;0;4;0
nathan-raphael-pelae-cardoso;SJ;26;26;2272;0;3;87;0;28;6;5;0;22;32;0;8;0
ricard-puig-marti;LA;10;9;827;1;3;92;5;26;11;16;0;5;26;1;1;0
rayan-raveloson;LA;22;21;1784;1;3;86.1;4;33;9;14;0;20;29;0;4;0
yordy-reyna;CLT;19;10;846;9;3;80.5;3;23;11;13;0;11;24;3;1;0
alexandre-pato;ORL;22;14;1194;8;3;73;6;40;13;25;0;12;26;1;0;0
dave-romney;NSH;31;30;2645;1;3;84.9;3;19;5;5;0;9;3;1;2;0
albert-rusnak;SEA;32;30;2614;2;3;88.1;2;42;10;32;0;17;26;1;3;0
robert-taylor;MIA;33;26;2239;7;3;80.3;3;40;13;29;0;10;12;3;2;0
erik-thommy;SKC;12;10;887;2;3;88.3;2;38;18;22;0;10;21;1;1;0
joaquin-torres;MTL;27;15;1310;12;3;77.5;7;26;11;17;0;12;30;3;3;0
remi-walter;SKC;34;34;2975;0;3;89.7;3;17;6;33;0;18;20;0;3;0
joel-waterman;MTL;30;30;2673;0;3;88.5;4;12;7;6;0;29;21;0;11;0
bobby-wood;RSL;14;13;990;1;3;74.9;1;26;12;5;0;13;19;4;0;0
kellyn-acosta;LAFC;32;28;2549;4;2;85.1;5;32;9;47;0;32;22;0;8;0
ayo-akinola;TOR;26;14;1241;12;2;73.7;0;26;7;7;0;28;9;13;2;0
corey-baird;HOU;23;17;1353;6;2;76.6;4;16;7;10;0;10;14;5;1;0
gareth-bale;LAFC;12;2;347;10;2;81.9;0;17;7;6;0;0;6;1;0;0
michael-barrios;COL;34;19;1911;15;2;74.8;8;46;12;32;0;20;21;4;5;0
miguel-berry;CLB;16;13;977;3;2;69.3;0;20;4;11;0;13;15;7;0;0
steven-birnbaum;DC;32;32;2850;0;2;82;0;23;6;10;0;45;20;5;7;1
emmanuel-boateng;NE;27;8;995;19;2;84.7;3;14;6;26;0;7;4;2;1;0
joao-moutinho;ORL;28;28;2461;0;2;80.2;2;18;4;26;0;38;11;1;8;0
andrew-brody;RSL;34;33;2960;1;2;82.7;6;15;8;31;0;10;21;1;2;0
brandon-bye;NE;29;29;2565;0;2;78.1;7;34;9;41;0;31;22;0;4;0
francisco-calvo;SJ;13;13;1170;0;2;83.5;1;15;5;4;0;15;11;1;4;0
adalberto-carrasquilla;HOU;32;27;2395;5;2;81.8;4;29;6;33;0;47;43;0;8;1
cristian-casseres-jr;RBNY;27;24;2200;3;2;72.5;6;43;13;34;0;59;31;0;10;0
maikel-chang;RSL;33;24;1848;9;2;76.7;6;27;9;30;0;15;12;5;3;0
mathieu-choiniere;MTL;26;15;1384;11;2;86.2;1;15;2;13;0;17;21;2;1;0
cristian-dajome;VAN;28;18;1802;10;2;78.1;4;38;12;18;0;38;44;3;4;1
abu-danladi;MIN;19;6;629;13;2;74.3;0;10;4;6;0;12;8;1;1;0
marky-delgado;LA;29;29;2522;0;2;88.4;4;11;3;27;0;22;37;3;4;1
cecilio-dominguez;ATX;4;4;283;0;2;83.9;0;9;3;4;0;3;9;1;1;0
jack-elliott;PHI;32;32;2862;0;2;76.1;2;24;6;3;0;31;14;0;3;0
roger-espinoza;SKC;30;25;1884;5;2;80.8;4;34;13;21;0;43;18;2;11;1
omir-fernandez;RBNY;27;21;1448;6;2;68.9;6;24;7;14;0;15;28;5;2;0
nathan-uiliam-fogaca;POR;11;4;404;7;2;68.6;0;18;7;5;0;8;4;0;1;0
andreu-fontas;SKC;28;27;2440;1;2;87.2;0;13;3;5;0;20;10;0;6;1
ruben-gabrielsen;ATX;33;31;2740;2;2;88.7;2;9;4;7;0;14;10;1;3;0
ruan;ORL;31;29;2468;2;2;82.4;2;8;4;23;0;9;32;7;3;0
julian-gressel;VAN;13;11;973;2;2;73.1;2;17;6;17;0;7;8;1;1;0
brian-gutierrez;CHI;33;20;1638;13;2;78.5;7;27;8;20;0;27;25;4;3;1
teenage-hadebe;HOU;22;20;1812;2;2;88.7;0;17;3;5;0;15;10;0;10;2
cameron-harper;RBNY;17;6;762;11;2;56.9;2;13;5;7;0;13;16;0;5;0
;SKC;34;16;1774;18;2;81.6;3;34;7;27;0;27;34;1;3;0
bongokuhle-hlongwane;MIN;29;18;1597;11;2;71.7;4;44;19;22;0;23;28;6;0;0
brent-kallman;MIN;20;15;1391;5;2;78.8;0;9;2;4;0;14;14;0;1;0
ismael-kone;MTL;26;18;1587;8;2;86.3;5;24;6;11;0;21;34;2;6;1
randall-leal;NSH;28;26;2145;2;2;78;7;60;16;31;0;48;49;2;7;0
brooks-lennon;ATL;25;22;2033;3;2;85.9;7;17;9;63;0;14;11;8;1;0
sebastian-lletget;NE;19;18;1457;1;2;88.8;5;26;11;9;0;15;14;3;1;0
marvin-loria;POR;28;7;787;21;2;82.5;2;21;7;12;0;8;14;0;0;0
jack-maher;NSH;27;19;1848;8;2;88.7;1;5;2;3;0;14;5;0;2;0
elias-manoel-alves-de-paula;RBNY;6;5;364;1;2;57.9;1;10;6;3;0;2;3;2;0;0
jonathan-mensah;CLB;30;30;2575;0;2;88.8;1;22;9;4;0;26;9;1;7;0
matt-miazga;CIN;10;10;831;0;2;81;1;5;2;6;0;14;3;1;2;0
kamal-miller;MTL;27;26;2298;1;2;84.4;3;24;8;9;0;16;21;0;4;1
maximiliano-moralez;NYC;29;24;2105;5;2;81.7;9;40;14;63;0;30;63;5;5;0
marcelino-moreno;ATL;30;18;1762;12;2;81.3;8;56;17;40;0;12;74;2;4;0
junior-moreno;CIN;27;25;2048;2;2;86.2;1;15;3;14;0;31;14;1;5;0
ravel-morrison;DC;14;11;969;3;2;88.3;0;16;5;5;0;5;15;1;2;0
;MIA;33;33;2679;0;2;85.9;3;52;11;37;0;28;57;0;6;1
jesus-david-murillo;LAFC;29;27;2343;2;2;80.9;3;16;4;1;0;40;22;1;9;0
danny-musovski;LAFC;16;6;507;10;2;64.2;1;13;6;3;0;13;11;3;2;0
alex-muyl;NSH;29;22;2023;7;2;76.1;3;28;10;17;0;34;32;11;8;0
federico-navarro;CHI;30;27;2461;3;2;85.7;3;21;4;9;0;59;15;0;7;1
serge-ngoma;RBNY;7;1;112;6;2;61.9;0;2;2;1;0;7;5;1;0;0
jader-obrian;DAL;31;15;1337;16;2;71.5;4;23;8;16;0;22;19;10;5;0
cristhian-paredes;POR;27;20;1667;7;2;78.7;3;23;8;14;0;23;25;0;6;0
keaton-parks;NYC;18;12;1025;6;2;89.3;3;21;11;13;0;17;13;0;2;0
tyler-pasher;HOU;17;5;622;12;2;82.5;1;18;6;3;0;4;7;1;0;0
daniel-pereira;ATX;30;26;2098;4;2;89.9;3;20;8;17;0;46;45;0;8;2
matt-polster;NE;28;24;2115;4;2;88.9;2;17;8;11;0;38;17;0;6;0
alejandro-pozuelo;MIA;12;12;974;0;2;86.5;6;12;7;22;0;9;14;1;1;1
ryan-raposo;VAN;30;17;1440;13;2;77.2;3;19;4;20;0;6;27;3;2;0
justin-rennicks;NE;17;11;785;6;2;73.8;0;12;5;4;0;17;16;5;0;0
brian-rodriguez;LAFC;14;10;824;4;2;78;3;28;10;7;0;13;21;5;1;0
emerson-rodriguez;MIA;22;1;508;21;2;72.5;0;14;9;9;0;5;10;2;2;0
keegan-rosenberry;COL;34;33;2961;1;2;82;2;20;5;21;0;19;10;2;4;0
pablo-ruiz;RSL;29;28;2419;1;2;85.4;5;46;13;36;0;29;16;1;9;0
tate-schmitt;RSL;14;10;859;4;2;67.4;0;7;3;5;0;9;5;0;4;0
brandon-servania-x3028;DAL;23;15;1322;8;2;79.8;3;28;8;5;0;19;20;1;5;2
jacob-shaffelburg;NSH;8;7;510;1;2;62.1;0;16;5;6;0;2;4;1;0;0
marcelo-silva;RSL;31;31;2775;0;2;89.5;0;26;7;7;0;20;10;0;5;0
kyle-smith;ORL;29;14;1376;15;2;77.3;0;8;5;12;0;22;10;0;5;0
daniel-steres;HOU;18;14;1341;4;2;90.8;1;7;3;3;0;18;5;0;6;0
ismael-tajouri-shradi;LAFC;6;0;161;6;2;90.3;0;4;2;5;0;2;3;2;0;0
mason-toye;MTL;18;8;726;10;2;79.3;0;20;7;3;0;9;6;6;1;0
indiana-vassilev;MIA;24;13;1059;11;2;82.9;2;19;12;9;0;16;25;1;3;0
victor-vazquez;LA;26;15;1160;11;2;89.4;4;21;5;31;0;14;12;0;4;0
pedro-vite;VAN;24;14;1190;10;2;83;2;14;4;23;0;10;23;4;2;0
dru-anthony-yearwood;RBNY;25;18;1553;7;2;71.5;1;16;6;10;0;25;11;0;5;1
graham-zusi;SKC;21;20;1661;1;2;81.4;2;13;4;14;0;17;24;0;1;0
paxten-aaronson;PHI;23;2;415;21;1;82.6;0;12;5;5;0;9;8;3;1;0
daniel-aguirre-x0634;LA;11;3;368;8;1;86;3;4;2;1;0;4;2;0;0;0
jordy-alcivar-x8418;CLT;20;10;1017;10;1;85.8;1;16;7;21;0;7;15;0;5;0
;NE;17;4;589;13;1;71.9;0;14;2;6;0;7;6;4;1;0
frankie-amaya;RBNY;24;23;1978;1;1;78.3;5;15;7;19;0;30;18;0;4;1
adam-armour-x0445;CLT;5;0;81;5;1;73;0;3;2;3;0;1;1;0;1;0
xavier-arreaga;SEA;27;26;2174;1;1;88.5;0;9;3;5;0;18;9;1;4;0
kervin-arriaga;MIN;24;22;1893;2;1;84.2;0;21;3;12;0;26;35;3;8;0
andre-shinyashiki;COL;8;2;212;6;1;72;0;6;4;2;0;4;3;2;1;0
simon-becher;VAN;1;0;8;1;1;100;0;1;1;0;0;0;0;0;0;0
jon-bell;NE;15;10;1054;5;1;80.3;0;3;1;2;0;10;6;0;0;0
alan-benitez;MIN;11;6;565;5;1;78.6;2;5;3;10;0;7;0;2;3;0
christian-benteke;DC;7;6;557;1;1;66.4;0;24;8;7;0;17;4;0;2;0
tristan-blackmon;VAN;28;23;2134;5;1;80.6;0;14;5;4;0;14;11;3;5;0
jonathan-bornstein;CHI;22;13;1198;9;1;79.3;0;5;1;9;0;12;6;1;0;0
denis-bouanga;LAFC;7;6;498;1;1;74.8;0;26;8;10;0;15;10;0;0;0
brandt-bronico;CLT;34;32;2815;2;1;85.1;4;22;8;13;0;61;24;0;7;0
javain-brown;VAN;27;22;1862;5;1;79;1;10;2;16;0;19;9;2;4;0
noel-buck;NE;7;3;291;4;1;73.4;0;6;3;2;0;5;9;1;1;0
kevin-cabral;LA;33;23;1689;10;1;80.7;3;35;11;22;0;26;29;3;1;1
deiber-caicedo;VAN;16;12;990;4;1;87.5;2;19;4;19;0;8;16;6;2;0
rudy-camacho;MTL;28;28;2480;0;1;88.3;0;9;2;5;0;29;8;0;6;0
russell-canouse;DC;18;14;1192;4;1;78.8;1;5;2;6;0;24;20;0;4;0
maxime-chanot;NYC;22;16;1438;6;1;86;1;11;2;0;0;11;13;1;5;0
caden-clark;RBNY;16;3;475;13;1;62.6;2;7;2;4;0;19;7;2;2;0
guzman-corujo;CLT;25;25;2065;0;1;85.5;0;13;4;3;0;21;18;0;4;0
sega-coulibaly;LA;27;24;2150;3;1;91.7;0;9;2;1;0;28;24;1;8;0
domenico-criscito;TOR;15;14;1190;1;1;83;0;17;4;18;0;9;23;0;4;0
andres-cubas;VAN;18;17;1352;1;1;88.1;0;11;3;3;0;34;5;0;2;0
sean-davis;NSH;34;32;2843;2;1;87.5;2;14;5;9;0;25;24;1;4;0
bakaye-dibassy;MIN;26;26;2257;0;1;81.7;0;8;2;3;0;27;9;1;4;0
griffin-dorsey;HOU;27;19;1644;8;1;82;3;10;4;7;0;19;13;0;7;0
hassani-dotson;MIN;7;7;630;0;1;75.8;2;3;1;5;0;14;9;0;1;0
bryce-duke;MIA;28;16;1476;12;1;81.4;7;15;4;21;0;25;38;0;5;0
chris-durkin;DC;29;24;2241;5;1;75;6;15;4;14;0;34;37;0;5;1
daniel-edelman;RBNY;16;10;988;6;1;74.5;0;6;1;6;0;15;12;0;4;0
raheem-edwards;LA;30;27;2281;3;1;82;6;17;3;22;0;50;30;1;5;0
franco-escobar;LAFC;19;13;1159;6;1;80.5;1;5;2;13;0;10;12;0;3;0
lucas-esteves-souza;COL;30;24;2270;6;1;77.5;3;28;7;15;0;42;20;5;5;1
mamadou-fall;LAFC;16;13;1198;3;1;81.2;1;13;3;5;0;18;2;0;6;0
marco-farfan;DAL;32;32;2731;0;1;84.8;4;8;5;14;0;26;53;2;7;0
kristian-fletcher;DC;2;1;62;1;1;76.5;0;1;1;0;0;0;0;0;1;0
edison-flores;DC;12;11;835;1;1;75.7;0;15;2;11;0;18;9;0;1;0
alan-franco;ATL;31;31;2715;0;1;89.7;3;12;5;6;0;24;15;2;3;0
orrin-mckinze-gaines-ii;CLT;24;11;1068;13;1;80.2;4;15;8;10;0;16;15;3;3;0
jon-gallagher;ATX;32;23;2125;9;1;84.1;4;10;2;11;0;25;27;0;3;0
mender-garcia;MIN;9;6;532;3;1;76;0;8;3;3;0;9;12;3;0;0
chris-gloster;NYC;11;6;480;5;1;81.6;1;4;2;9;0;7;2;1;0;0
erik-godoy;VAN;6;5;454;1;1;84;0;2;1;0;0;3;2;0;1;0
anibal-godoy;NSH;19;11;946;8;1;89.3;2;4;1;3;0;22;19;0;5;0
yeimar-gomez-andrade;SEA;28;26;2318;2;1;84.4;0;17;4;3;0;24;10;2;4;0
eduardo-lopez;SJ;4;3;234;1;1;76.1;0;3;1;2;0;1;4;0;0;0
jonathan-gonzalez;MIN;8;1;188;7;1;76.4;0;3;1;2;0;3;2;0;0;0
nick-hagglund;CIN;32;31;2719;1;1;77;2;16;7;10;0;31;10;0;6;1
nathan-harriel;PHI;25;20;1766;5;1;67.6;1;13;2;8;0;32;31;0;2;0
calvin-harris;CIN;8;2;176;6;1;87.2;1;7;3;1;0;3;7;0;1;0
matt-hedges;DAL;28;26;2228;2;1;85.1;0;12;3;5;0;8;4;2;2;0
fabian-herbers;CHI;25;10;1070;15;1;75.7;1;21;6;12;0;15;21;4;5;0
bode-hidalgo;RSL;6;0;85;6;1;72.9;0;2;1;3;0;3;2;0;0;0
stanislav-ivanov;CHI;15;12;891;3;1;79.2;0;13;4;11;0;13;16;5;0;0
