name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
dominique-badji;COL;16;15;1343;1;7;72.8;2;48;19;7;0;43;31;10;6;0
will-bruin;SEA;29;19;1793;10;7;73.5;5;37;18;24;0;13;21;19;1;0
;SKC;20;18;1522;2;7;80.2;2;40;17;23;0;38;25;1;3;0
miguel-ibarra;MIN;33;31;2715;2;7;81.3;8;37;19;37;0;28;16;12;4;1
christian-ramirez;MIN;20;17;1384;3;7;72;2;35;13;6;0;6;23;10;0;0
jefferson-savarino;RSL;32;32;2853;0;7;81.3;11;78;31;40;0;30;70;18;2;0
saphir-taider;MTL;33;33;2852;0;7;87.9;8;81;25;65;0;36;56;8;3;1
hector-villalba;ATL;28;21;1787;7;7;74.8;9;68;28;23;0;11;12;8;4;0
michael-barrios;DAL;34;29;2536;5;6;76.1;6;59;29;64;0;33;23;15;4;0
magnus-eriksson;SJ;32;29;2494;3;6;73.8;3;52;20;59;0;37;81;2;2;0
federico-higuain;CLB;30;27;2381;3;6;79.9;9;52;17;84;0;22;20;9;5;0
sacha-kljestan;ORL;30;29;2522;1;6;83.5;6;47;17;70;0;18;30;3;4;0
jesus-medina;NYC;28;21;1999;7;6;79.5;7;46;13;30;0;13;23;5;1;0
santiago-mosquera;DAL;29;17;1589;12;6;75.8;5;61;21;26;0;21;27;6;0;0
ilsinho;PHI;23;9;985;14;6;81.3;2;23;8;19;0;13;18;2;1;0
romell-quioto;HOU;32;25;2252;7;6;76.2;12;82;30;39;0;28;33;5;3;0
yordy-reyna;VAN;26;21;1875;5;6;84.6;11;43;17;28;0;24;45;2;8;2
kaku;RBNY;30;29;2424;1;6;73.3;14;53;23;47;0;19;16;4;5;0
latif-blessing;LAFC;30;18;1804;12;5;81.7;6;49;20;32;0;25;53;13;0;0
borek-dockal;PHI;31;30;2397;1;5;80.4;18;44;19;74;0;22;23;2;1;0
derrick-etienne-jr;RBNY;30;9;961;21;5;68.4;1;35;17;15;0;13;24;15;1;0
gerso-fernandes;SKC;31;17;1591;14;5;79.4;5;38;19;20;0;31;26;7;1;0
larrys-mabiala;POR;31;31;2745;0;5;84.2;1;26;11;4;0;36;10;0;5;0
tomas-martinez;HOU;32;31;2455;1;5;84.7;13;66;19;45;0;22;61;2;5;0
chris-pontius;LA;26;15;1485;11;5;78.2;6;26;8;12;0;21;25;2;3;0
victor-rodriguez;SEA;19;14;1259;5;5;79.5;6;47;15;18;0;12;31;3;0;0
luis-silva;RSL;19;9;810;10;5;78.1;0;30;16;12;0;3;7;5;0;0
alejandro-silva;MTL;31;27;2368;4;5;77.3;11;53;20;43;0;29;25;6;4;0
zoltan-stieber;DC;27;21;1833;6;5;82.1;7;34;12;34;0;11;7;0;1;0
;ATL;26;19;1730;7;4;86;3;21;10;52;0;8;65;3;2;0
ibson;MIN;27;23;2099;4;4;82.1;3;31;8;22;0;23;47;3;5;0
jo-inge-berget;NYC;23;19;1569;4;4;67.5;3;40;12;19;0;26;14;8;1;0
alan-gordon;CHI;23;7;827;16;4;69;0;19;10;3;0;29;14;5;2;0
julian-gressel;ATL;33;33;2945;0;4;76.8;14;65;21;46;0;33;11;5;3;0
cristian-higuita;ORL;21;18;1366;3;4;88;0;18;7;9;0;32;49;0;6;1
lucas-janson;TOR;11;8;818;3;4;81.6;2;30;17;8;0;9;12;5;0;0
chad-marshall;SEA;30;30;2584;0;4;85.7;1;19;5;2;0;12;13;1;0;0
angelo-rodriguez;MIN;11;10;871;1;4;71.8;1;28;8;14;0;17;24;8;1;0
cristian-roldan;SEA;34;34;3053;0;4;84.4;9;32;16;38;0;38;55;4;4;0
ilie-sanchez;SKC;34;34;3060;0;4;85.5;4;45;14;47;0;34;34;0;6;0
cj-sapong;PHI;32;29;2321;3;4;70.5;3;54;21;20;0;50;65;9;3;0
bastian-schweinsteiger;CHI;31;30;2726;1;4;86;6;24;8;38;0;29;51;0;7;0
philippe-senderos;HOU;8;7;606;1;4;86.8;1;10;6;2;0;6;4;0;2;0
tommy-smith;COL;33;33;2969;0;4;81.7;3;30;12;8;0;34;25;2;6;1
anton-tinnerholm;NYC;31;31;2697;0;4;79.7;6;37;12;32;0;33;26;0;5;0
jeisson-vargas;MTL;19;10;871;9;4;81;0;28;11;11;0;10;4;5;1;0
yoshi-yotun;ORL;22;22;1970;0;4;83.3;10;37;11;55;0;29;63;0;8;1
wilfried-zahibo;NE;31;22;1943;9;4;77.5;4;36;12;14;0;45;30;0;6;0
reto-ziegler;DAL;29;29;2570;0;4;84.4;0;15;7;11;0;20;15;1;2;3
walker-zimmerman;LAFC;26;26;2321;0;4;85.7;1;24;8;3;0;21;7;0;4;0
fanendo-adi;POR;14;9;823;5;3;75.4;2;23;9;9;0;10;19;12;0;0
juan-agudelo;NE;30;13;1496;17;3;80.1;4;40;13;17;0;41;25;7;2;0
alejandro-bedoya;PHI;33;31;2777;2;3;88.9;6;40;13;30;0;41;17;7;6;1
edgar-castillo;COL;28;28;2440;0;3;77.3;5;28;7;34;0;26;40;3;7;0
jay-chapman;TOR;22;10;982;12;3;80.3;1;25;9;17;0;11;6;0;2;0
laurent-ciman;LAFC;22;22;1980;0;3;82.5;0;24;10;11;0;18;10;1;1;0
yohan-croizet;SKC;32;19;1594;13;3;80.8;3;49;14;25;0;25;16;2;2;0
giovani-dos-santos;LA;14;10;823;4;3;88.2;2;25;9;11;0;9;12;2;2;0
roger-espinoza;SKC;32;32;2825;0;3;82.9;9;47;11;53;0;66;48;0;9;1
benny-feilhaber;LAFC;34;32;2804;2;3;87.1;6;38;11;40;0;45;76;0;5;0
alejandro-fuenmayor;HOU;22;21;1763;1;3;82;1;8;4;5;0;29;7;0;7;1
david-guzman-x5117;POR;14;11;968;3;3;85;1;17;6;9;0;17;12;1;4;0
nick-hagglund;TOR;20;15;1429;5;3;81.2;0;12;6;2;0;9;7;0;1;0
niko-hansen;CLB;22;11;1031;11;3;78;3;33;8;8;0;10;11;4;1;0
jahmir-hyka;SJ;19;11;914;8;3;88.7;0;18;6;20;0;4;7;2;0;0
romario-ibarra;MIN;9;2;271;7;3;82.8;0;11;5;1;0;1;4;0;0;0
niki-jackson;COL;15;1;429;14;3;60;0;14;4;3;0;17;18;3;4;1
florian-jungwirth;SJ;31;27;2400;4;3;82.6;4;17;6;13;0;28;46;0;4;0
sebastian-lletget;LA;28;21;1885;7;3;88.2;2;30;9;30;0;17;28;2;2;0
aaron-long;RBNY;34;31;2806;3;3;69.2;2;23;10;4;0;23;17;0;1;0
matteo-mancosu;MTL;20;14;1103;6;3;66.3;1;27;5;5;0;11;23;13;2;0
joe-mason;COL;14;9;758;5;3;76.2;0;14;8;8;0;12;14;4;1;0
nicolas-mezquida;VAN;21;9;966;12;3;76.1;1;36;12;12;0;11;24;0;0;0
chris-mueller;ORL;32;23;2056;9;3;77.5;7;32;13;15;0;17;31;10;2;0
alex-muyl;RBNY;30;13;1286;17;3;71.2;5;31;17;22;0;37;30;11;6;0
lee-nguyen;LAFC;25;20;1833;5;3;88.3;5;21;6;36;0;18;39;1;4;1
ike-opara;SKC;31;31;2773;0;3;86.3;2;23;6;8;0;30;16;0;5;0
tosaint-ricketts;TOR;18;4;601;14;3;79.1;0;20;12;2;0;6;5;7;1;0
sebastian-saucedo;RSL;28;10;1031;18;3;77.3;5;46;23;14;0;14;35;8;1;0
brek-shea;VAN;28;15;1521;13;3;75.7;2;24;9;13;0;18;13;12;3;0
harry-shipp;SEA;19;15;1230;4;3;81.5;3;28;9;9;0;13;18;3;1;0
scott-sutter;ORL;19;18;1567;1;3;84.3;2;17;5;7;0;6;8;0;0;0
gustav-svensson;SEA;24;23;2074;1;3;85.8;1;21;8;13;0;25;11;1;2;0
florian-valot;RBNY;14;13;1150;1;3;68;5;24;9;10;0;14;13;3;1;0
kendall-waston;VAN;26;26;2218;0;3;78.3;2;33;9;6;0;25;8;3;6;0
kellyn-acosta;COL;12;12;1040;0;2;82.8;3;21;5;14;0;23;16;0;3;0
harrison-afful;CLB;32;32;2864;0;2;83.4;6;55;13;39;0;17;21;15;1;0
tesho-akindele;DAL;19;5;577;14;2;66.7;0;9;7;8;0;9;5;3;0;0
dominique-badji;DAL;10;9;620;1;2;71.8;1;11;4;4;0;8;8;7;0;0
steven-beitashour;LAFC;30;30;2644;0;2;83.4;4;9;3;22;0;23;21;0;3;0
steven-birnbaum;DC;34;34;3060;0;2;81.1;0;17;6;4;0;33;8;0;4;0
emmanuel-boateng;LA;27;12;1188;15;2;77.9;5;17;4;22;0;13;11;4;2;0
yannick-boli;COL;17;9;769;8;2;65.7;0;23;7;5;0;20;21;10;3;1
michael-boxall;MIN;32;32;2880;0;2;85.4;0;7;3;4;0;25;8;0;7;0
handwalla-bwana;SEA;12;6;491;6;2;77.2;1;10;2;4;0;4;6;2;0;0
scott-caldwell;NE;24;20;1522;4;2;80.7;0;13;8;21;0;42;15;0;7;1
francisco-calvo;MIN;26;26;2339;0;2;78.3;3;26;6;10;0;40;9;3;9;1
diego-chara;POR;27;26;2385;1;2;88.9;0;8;3;26;0;67;64;0;11;0
cristian-colman;DAL;15;6;606;9;2;49.4;0;21;11;7;0;10;7;8;0;0
michael-de-leeuw;CHI;9;5;454;4;2;72.5;2;9;2;2;0;14;8;3;1;0
marky-delgado;TOR;28;21;1984;7;2;84;2;13;5;19;0;17;24;1;3;0
mauro-diaz;DAL;12;9;807;3;2;81.1;8;20;5;34;0;9;29;2;3;0
jonathan-dos-santos;LA;23;22;1909;1;2;88.7;8;11;5;24;0;26;32;0;3;0
jeremy-ebobisse;POR;9;5;449;4;2;69.2;2;12;3;5;0;12;4;4;1;0
raheem-edwards;MTL;14;9;808;5;2;77.7;0;19;9;6;0;11;12;1;3;0
jack-elliott;PHI;17;16;1430;1;2;82.4;0;7;3;2;0;21;9;0;6;1
kevin-ellis;CHI;20;19;1537;1;2;81;4;10;3;5;0;16;13;1;4;0
andrew-farrell;NE;31;30;2701;1;2;70.7;2;12;3;28;0;10;21;1;2;0
ethan-finlay;MIN;7;7;570;0;2;75.9;1;10;5;4;0;8;8;3;1;0
shkelzen-gashi;COL;21;9;814;12;2;79.8;2;20;5;13;0;17;3;2;3;0
carlos-gruezo;DAL;31;28;2508;3;2;86.8;1;28;6;14;0;49;11;1;8;0
jordan-hamilton;TOR;14;10;862;4;2;72.3;1;26;8;6;0;9;22;10;1;0
matt-hedges;DAL;33;33;2925;0;2;84.9;0;15;7;4;0;30;12;0;8;0
erik-hurtado;VAN;12;4;484;8;2;70.1;1;8;3;4;0;12;8;3;0;0
anthony-jackson-hamel;MTL;16;6;580;10;2;60.7;0;14;8;8;0;6;13;10;0;0
mark-anthony-kaye;LAFC;20;20;1582;0;2;85.3;5;30;10;18;0;26;14;2;3;0
kevin-kratz;ATL;27;2;500;25;2;93;1;10;7;11;0;13;3;1;0;0
kemar-lawrence;RBNY;28;27;2438;1;2;70;1;15;6;10;0;15;13;2;1;0
nick-lima;SJ;34;34;3049;0;2;79;2;16;6;25;0;20;49;3;2;0
cristian-lobato;SKC;7;3;327;4;2;85.5;0;6;4;7;0;3;2;0;0;0
ronald-matarrita;NYC;24;15;1367;9;2;80.8;2;24;12;22;0;26;3;4;4;1
jack-mcbean;COL;22;13;1060;9;2;63.2;1;20;9;18;0;24;31;8;5;0
jimmy-medranda;SKC;12;8;728;4;2;90.2;1;9;3;12;0;11;5;1;1;0
haris-medunjanin;PHI;30;29;2530;1;2;85.3;7;44;9;57;0;18;7;0;5;1
kevin-molino;MIN;2;2;140;0;2;76.7;1;4;3;0;0;3;3;2;0;0
jordon-mutch;VAN;18;8;830;10;2;78.1;2;12;5;7;0;14;10;2;1;0
sam-nicholson;COL;19;19;1521;0;2;81.9;2;31;13;14;0;24;33;9;3;0
alvas-powell;POR;24;24;2072;0;2;65.8;3;25;9;11;0;23;26;1;1;0
christian-ramirez;LAFC;7;3;261;4;2;68.6;0;8;4;1;0;0;2;3;0;0
alexander-ring;NYC;30;29;2608;1;2;85.8;0;30;8;18;0;65;16;1;10;0
carlos-rivas;RBNY;5;3;264;2;2;58.5;0;10;6;2;0;5;3;8;0;0
marc-rzatkowski;RBNY;24;16;1497;8;2;73.5;7;22;7;38;0;27;26;0;4;0
ulises-segura;DC;23;14;1292;9;2;77.6;1;19;8;14;0;15;23;2;1;0
khiry-shelton;SKC;20;15;1370;5;2;81.4;5;36;10;19;0;20;18;1;2;0
jay-simpson;PHI;8;1;159;7;2;60;0;6;4;0;0;1;3;0;0;0
stefano-pinho;ORL;23;5;595;18;2;76.4;0;18;6;2;0;8;5;4;0;0
andrew-wenger;HOU;22;20;1710;2;2;74.5;1;14;7;6;0;20;12;1;1;0
graham-zusi;SKC;34;34;3060;0;2;85;7;57;19;63;0;21;35;3;2;0
amro-tarek;ORL;20;19;1697;1;1;78.2;0;6;4;2;0;11;9;0;3;0
lalas-abubakar;CLB;23;20;1771;3;1;90.5;0;9;3;3;0;29;7;0;3;0
david-accam;PHI;23;13;1213;10;1;75.2;0;37;14;13;0;20;22;14;3;0
kellyn-acosta;DAL;13;8;674;5;1;82.6;2;9;2;8;0;10;9;0;0;0
bismark-adjei-boateng;COL;20;14;1236;6;1;82.2;1;12;4;11;0;22;13;1;6;1
jose-aja;VAN;17;17;1512;0;1;79.5;0;4;1;4;0;21;3;5;4;1
eric-alexander;HOU;21;20;1662;1;1;85.8;2;7;1;13;0;17;10;0;3;1
quincy-amarikwa;MTL;10;7;644;3;1;69.7;0;19;7;3;0;11;12;13;0;0
dairon-asprilla;POR;17;7;688;10;1;78.6;0;23;9;8;0;16;11;8;3;0
eduard-atuesta;LAFC;25;16;1501;9;1;88.8;2;19;4;14;0;30;17;0;5;0
micheal-azira;MTL;10;8;723;2;1;87.9;0;8;3;2;0;14;4;0;2;0
cole-bassett;COL;6;3;307;3;1;85.6;0;5;1;3;0;3;3;0;0;0
damarcus-beasley;HOU;26;26;2208;0;1;87.2;2;11;7;14;0;15;39;0;0;1
kyle-beckerman;RSL;31;29;2621;2;1;85.2;1;23;5;27;0;50;25;1;8;0
george-bello;ATL;3;2;177;1;1;80;0;2;1;1;0;0;2;3;0;0
nick-besler;RSL;22;15;1431;7;1;87.5;0;2;1;0;0;13;15;0;1;0
anthony-blondell;VAN;18;8;642;10;1;64.1;1;20;7;7;0;13;9;7;1;0
joao-moutinho;LAFC;14;10;872;4;1;80.2;0;7;1;5;0;11;6;0;2;1
brandt-bronico;CHI;23;17;1531;6;1;85.2;5;10;3;11;0;19;12;0;4;0
gianluca-busio;SKC;7;1;153;6;1;85.3;1;8;1;2;0;1;2;0;0;0
brandon-bye;NE;24;16;1470;8;1;67.5;2;12;5;6;0;19;5;1;4;0
luis-alberto-caicedo;NE;30;29;2590;1;1;79.8;4;35;9;17;0;71;65;4;11;0
alexander-callens;NYC;31;31;2750;0;1;86.7;0;21;2;2;0;37;30;2;6;0
diego-campos;CHI;23;13;1197;10;1;78.3;2;19;6;16;0;11;28;0;1;0
reggie-cannon;DAL;33;33;2921;0;1;87.6;3;10;4;14;0;18;42;0;4;0
russell-canouse;DC;20;17;1533;3;1;89.2;1;8;3;7;0;26;21;0;4;0
valentin-castellanos;NYC;8;5;446;3;1;67.5;0;20;6;4;0;10;11;4;2;0
darwin-ceren;HOU;24;20;1858;4;1;87.4;0;8;2;18;0;42;20;0;9;1
maxime-chanot;NYC;18;18;1571;0;1;86.4;0;11;3;3;0;16;10;0;2;1
michael-ciani;LA;21;19;1648;2;1;80.5;0;5;1;1;0;28;10;1;5;0
ricardo-clark;CLB;13;8;642;5;1;89.5;1;12;3;3;0;5;3;0;1;0
ashley-cole;LA;31;30;2687;1;1;85.4;10;15;5;20;0;28;33;2;7;2
elliot-collier;CHI;16;9;904;7;1;71.4;1;15;5;9;0;9;7;0;1;0
josue-colman;ORL;24;10;1054;14;1;84.5;5;28;11;19;0;4;8;2;0;0
alex-crognale;CLB;5;0;97;5;1;85.3;0;1;1;0;0;0;0;0;0;0
abu-danladi;MIN;16;5;482;11;1;76.2;1;12;6;4;0;17;8;5;1;0
jordy-delem;SEA;16;10;856;6;1;78.3;0;3;1;1;0;14;15;0;5;0
clint-dempsey;SEA;14;9;902;5;1;85.9;1;39;12;12;0;8;19;3;1;1
raheem-edwards;CHI;13;10;916;3;1;77.4;2;17;4;13;0;15;12;4;0;0
marcus-epps;PHI;13;8;609;5;1;72.8;2;10;3;5;0;2;7;1;0;0
franco-escobar;ATL;22;20;1788;2;1;84.4;0;14;3;16;0;32;15;2;7;0
rod-fanni;MTL;26;26;2290;0;1;85.5;0;6;2;2;0;14;17;1;0;0
rolf-feltscher;LA;15;15;1295;0;1;76.8;3;7;2;9;0;24;10;1;6;0
maynor-figueroa;DAL;16;11;1008;5;1;79.6;0;14;6;1;0;9;3;0;2;0
oniel-fisher;DC;24;20;1832;4;1;84.1;1;14;1;10;0;16;25;1;3;0
andres-flores;POR;26;11;1159;15;1;84.2;2;14;2;16;0;12;16;0;1;0
anthony-fontana;PHI;5;1;98;4;1;70.8;0;5;1;4;0;4;2;0;0;0
boniek-garcia;HOU;29;21;2063;8;1;86.3;7;6;1;42;0;43;23;1;7;0
kevin-garcia;HOU;15;11;1103;4;1;80.6;0;3;1;5;0;5;4;0;0;0
greg-garza;ATL;11;10;927;1;1;82.6;3;5;2;7;0;13;11;1;2;1
leandro-gonzalez-pirez;ATL;32;32;2775;0;1;84.2;2;13;5;9;0;50;41;0;8;1
mike-grella;CLB;12;5;480;7;1;83.9;1;10;3;6;0;7;4;0;1;0
jacori-hayes;DAL;16;10;998;6;1;85.9;1;8;4;16;0;17;28;0;2;0
ryan-hollingshead;DAL;18;7;766;11;1;80.3;3;11;7;7;0;6;7;4;0;0
will-johnson;ORL;28;26;2194;2;1;84.6;1;33;13;13;0;28;34;2;7;0
wan-kuzain-wan-kamal;SKC;6;3;307;3;1;93.1;0;5;2;0;0;4;6;0;1;0
jeff-larentowicz;ATL;34;33;2771;1;1;88.7;2;24;4;8;0;38;14;1;6;0
jonathan-lewis;NYC;14;0;219;14;1;78.5;3;10;2;7;0;4;2;0;0;0
daniel-lovitz;MTL;31;29;2650;2;1;76.5;5;11;1;22;0;27;21;4;3;1
felipe-martins;VAN;29;24;2202;5;1;84.5;7;26;8;49;0;29;56;1;4;0
chris-mccann;ATL;22;21;1800;1;1;85.8;0;10;4;15;0;22;19;3;6;0
tyrone-mears;MIN;11;10;883;1;1;80;0;5;3;12;0;6;9;1;3;0
lucas-melano;POR;7;1;143;6;1;70.7;1;5;4;1;0;1;3;0;1;0
jonathan-mensah;CLB;27;26;2347;1;1;88;0;19;6;2;0;20;10;1;7;0
justin-meram;ORL;17;14;1272;3;1;80.2;3;41;11;23;0;13;13;10;0;0
justin-meram;CLB;9;7;595;2;1;81.7;1;15;4;9;0;3;8;7;0;0
djordje-mihailovic;CHI;9;8;582;1;1;80.7;4;9;2;9;0;9;13;0;0;0
ben-mines;RBNY;1;1;90;0;1;57.1;0;1;1;0;0;1;2;0;1;0
justin-morrow;TOR;21;20;1790;1;1;82.8;3;8;5;16;0;13;18;3;3;0
patrick-mullins;CLB;10;2;285;8;1;57.4;1;9;4;0;0;6;7;4;0;0
michael-amir-murillo;RBNY;23;21;1935;2;1;72.3;4;19;5;15;0;36;24;0;4;1
krisztian-nemeth;SKC;9;4;386;5;1;79;1;19;8;2;0;5;6;5;0;0
sam-nicholson;MIN;8;6;526;2;1;78.1;1;15;4;4;0;10;9;3;0;0
ebenezer-ofori;NYC;27;21;1895;6;1;91;0;7;2;5;0;36;8;0;3;1
lawrence-olum;POR;22;18;1632;4;1;86.2;0;8;2;7;0;16;4;0;2;1
cristhian-paredes;POR;19;18;1418;1;1;82.3;3;21;8;12;0;11;14;0;1;0
tim-parker;RBNY;29;29;2610;0;1;73.3;2;16;7;3;0;25;13;1;5;0
ronaldo-pena;HOU;9;2;222;7;1;69.2;0;7;5;3;0;14;4;2;2;1
andy-polo;POR;23;18;1633;5;1;86.3;2;33;14;16;0;4;10;0;2;0
jack-price;COL;31;31;2750;0;1;85.8;4;21;8;40;0;30;12;0;10;0
yeferson-quintana;SJ;13;10;794;3;1;76.5;1;4;2;1;0;14;6;0;3;0
jukka-raitala;MTL;28;25;2290;3;1;83.7;2;8;2;7;0;32;8;0;2;0
leonardo;HOU;24;19;1770;5;1;85.4;0;5;1;2;0;32;6;3;4;0
memo-rodriguez;HOU;19;6;645;13;1;84.3;0;12;2;13;0;8;13;0;1;0
dave-romney;LA;28;26;2354;2;1;77.2;3;8;3;7;0;13;3;0;3;0
keegan-rosenberry;PHI;32;31;2773;1;1;83.7;3;31;10;21;0;29;13;1;3;0
kelyn-rowe;NE;27;18;1611;9;1;72.8;2;35;8;23;0;46;26;2;6;0
bacary-sagna;MTL;9;9;810;0;1;79.8;0;10;4;12;0;5;6;1;3;0
lamine-sane;ORL;16;15;1373;1;1;88.1;0;4;2;2;0;10;4;0;1;0
pedro-santos;CLB;30;29;2221;1;1;72.3;7;72;20;46;0;32;83;4;4;1
chris-schuler;ORL;9;8;785;1;1;87.2;0;4;1;0;0;3;3;0;3;0
rasmus-schuller;MIN;31;29;2547;2;1;83.1;4;16;7;22;0;65;17;1;5;0
dillon-serna;COL;20;10;1181;10;1;79.8;0;24;7;10;0;10;19;5;3;0
eduardo-sosa;CLB;10;3;385;7;1;85.9;1;11;4;8;0;9;12;0;1;1
mitchell-taintor;TOR;1;1;90;0;1;65.5;0;1;1;1;0;1;1;0;1;0
tony-tchani;CHI;13;9;825;4;1;82.2;0;5;2;6;0;12;9;0;1;0
russell-teibert;VAN;23;17;1604;6;1;88.1;2;5;1;11;0;24;7;1;3;0
ryan-telfer;TOR;15;9;813;6;1;71.9;1;8;3;12;0;8;9;3;1;0
chris-tierney;NE;6;3;309;3;1;72.4;0;2;2;4;0;3;1;0;1;0
wil-trapp;CLB;30;29;2620;1;1;88.9;1;8;3;20;0;31;30;0;3;0
auston-trusty;PHI;34;34;3060;0;1;76.9;1;10;2;5;0;41;13;1;4;0
bill-tuiloma;POR;13;7;712;6;1;81.6;0;11;4;1;0;4;4;0;0;0
victor-ulloa;DAL;27;25;2172;2;1;83.6;2;12;3;29;0;16;16;0;1;0
marco-urena;LAFC;18;11;1015;7;1;73;5;28;12;25;0;11;9;6;0;0
milton-valenzuela;CLB;30;29;2557;1;1;78.7;6;17;4;31;0;27;26;1;6;0
