name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
saphir-taider;MTL;32;31;2728;1464;1695;86.4;55;105;46;7;0.23;164;1300;28.4;0
nicolas-lodeiro;SEA;28;28;2500;1428;1827;78.2;79;169;65;12;0.43;88;1340;28.76;0
alejandro-pozuelo;TOR;30;28;2524;1428;1697;84.2;74;120;39;12;0.43;80;1348;24.07;0
maxime-chanot;NYC;31;31;2790;1411;1673;84.3;6;0;0;0;0;119;1292;0;0
jack-elliott;PHI;34;34;3060;1407;1725;81.6;11;0;2;0;0;165;1242;50;0
bryan-acosta;DAL;26;23;2074;1396;1606;86.9;23;41;16;1;0.04;167;1229;32;0
osvaldo-alonso;MIN;27;27;2368;1382;1498;92.3;15;0;1;2;0.08;107;1275;20;0
alejandro-bedoya;PHI;32;32;2833;1377;1589;86.7;34;4;5;4;0.13;42;1335;13.16;0
joe-corona;LA;31;26;2324;1364;1569;86.9;19;9;6;3;0.12;66;1298;24;0
cristian-roldan;SEA;29;29;2538;1361;1587;85.8;30;1;11;5;0.18;133;1228;28.95;0
matt-besler;SKC;27;25;2115;1351;1581;85.5;6;0;1;0;0;94;1257;100;0
artur;CLB;30;28;2452;1328;1574;84.4;14;0;1;0;0;120;1208;14.29;0
magnus-eriksson;SJ;32;32;2807;1321;1601;82.5;95;90;43;10;0.32;87;1234;29.25;0
;SKC;32;31;2722;1290;1502;85.9;51;38;15;3;0.1;100;1190;24.59;0
matias-vera;HOU;30;30;2639;1290;1415;91.2;16;0;0;1;0.03;134;1156;0;0
ryan-hollingshead;DAL;34;33;2961;1274;1541;82.7;22;3;13;3;0.09;72;1202;36.11;0
latif-blessing;LAFC;34;29;2689;1247;1468;85;39;4;2;6;0.2;24;1223;20;0
sebastian-lletget;LA;29;27;2316;1233;1363;90.5;29;38;24;6;0.23;56;1177;31.58;0
sebastian-mendez;ORL;23;20;1814;1229;1364;90.1;6;3;1;0;0;58;1171;16.67;0
damir-kreilach;RSL;32;32;2666;1226;1517;80.8;31;0;1;5;0.17;94;1132;5;0
maximiliano-moralez;NYC;29;28;2434;1218;1537;79.3;86;89;30;20;0.74;140;1078;25.42;0
graham-zusi;SKC;27;26;2351;1215;1438;84.5;21;3;18;2;0.08;90;1125;21.69;0
alexander-callens;NYC;24;24;2160;1209;1429;84.6;3;0;1;0;0;98;1111;25;0
boniek-garcia;HOU;32;30;2584;1176;1342;87.6;37;19;7;1;0.03;81;1095;25;0
raymon-gaddis;PHI;34;34;2963;1174;1396;84.1;7;0;4;1;0.03;52;1122;11.43;0
sean-davis;RBNY;30;28;2557;1172;1512;77.5;21;31;17;2;0.07;44;1128;32.69;0
eric-remedi;ATL;28;25;2055;1168;1325;88.2;12;0;0;1;0.04;63;1105;0;0
kyle-beckerman;RSL;25;24;2134;1161;1369;84.8;8;0;0;5;0.21;88;1073;0;0
aljaz-struna;HOU;29;29;2610;1140;1288;88.5;5;0;1;1;0.03;68;1072;50;0
jamiro-monteiro;PHI;26;22;2048;1138;1295;87.9;30;22;14;9;0.4;52;1086;36.84;0
steven-birnbaum;DC;34;34;3032;1136;1420;80;5;0;0;1;0.03;72;1064;0;0
samuel-piette;MTL;25;25;2220;1135;1348;84.2;13;0;0;0;0;122;1013;0;0
zakaria-diallo;MTL;24;23;2037;1128;1349;83.6;4;0;0;2;0.09;104;1024;0;0
walker-zimmerman;LAFC;25;25;2169;1127;1323;85.2;5;0;0;1;0.04;66;1061;0;0
jonathan-mensah;CLB;24;23;2151;1123;1329;84.5;3;0;0;0;0;87;1036;0;0
sebastian-blanco;POR;30;28;2511;1113;1497;74.3;72;20;35;11;0.39;126;987;20.96;0
maynor-figueroa;HOU;25;25;2249;1110;1354;82;9;0;2;3;0.12;115;995;33.33;0
kim-kee-hee;SEA;30;30;2622;1108;1305;84.9;7;0;3;1;0.03;99;1009;50;0
kai-wagner;PHI;30;30;2691;1108;1325;83.6;24;1;19;8;0.27;53;1055;18.63;0
diego-polenta;LA;28;28;2519;1105;1323;83.5;15;0;15;6;0.21;119;986;35.71;0
erik-godoy;VAN;29;28;2596;1103;1352;81.6;5;0;1;1;0.03;122;981;14.29;0
guram-kashia;SJ;23;21;1905;1092;1269;86;7;0;0;0;0;141;951;0;0
tommy-thompson;SJ;30;28;2296;1071;1204;89;23;0;5;1;0.04;30;1041;23.81;0
frederic-brillant;DC;34;33;2961;1067;1302;82;7;0;0;2;0.06;67;1000;0;0
daniel-steres;LA;30;30;2615;1059;1255;84.4;7;0;0;0;0;110;949;0;0
jack-price;COL;27;25;2233;1055;1225;86.1;68;105;59;11;0.44;111;944;38.82;0
diego-valeri;POR;31;29;2600;1041;1337;77.9;116;165;86;16;0.55;61;980;36.75;0
jordan-harvey;LAFC;30;28;2366;1040;1205;86.3;18;0;4;5;0.19;26;1014;16.67;0
gustav-svensson;SEA;22;21;1813;1038;1193;87;13;1;1;1;0.05;112;926;100;0
chris-mavinga;TOR;26;24;2112;1032;1157;89.2;6;0;2;1;0.04;68;964;33.33;0
;SJ;27;23;1915;1026;1165;88.1;10;2;0;0;0;107;919;0;0
aaron-herrera;RSL;32;31;2768;1015;1262;80.4;24;0;8;4;0.13;114;901;19.05;0
albert-rusnak;RSL;29;28;2456;1005;1145;87.8;68;76;31;5;0.18;99;906;30.1;0
russell-canouse;DC;26;25;2149;1001;1167;85.8;9;0;2;0;0;47;954;50;0
nani;ORL;30;26;2277;1000;1253;79.8;64;66;28;10;0.4;62;938;23.73;0
mathieu-deplagne;CIN;33;33;2878;1000;1250;80;10;3;7;2;0.06;68;932;17.5;0
jon-erice;VAN;21;21;1752;998;1157;86.3;8;0;2;2;0.1;59;939;40;0
keegan-rosenberry;COL;34;34;3060;986;1215;81.2;30;0;16;3;0.09;73;913;29.63;0
francisco-calvo;CHI;23;21;1936;981;1213;80.9;13;0;2;2;0.09;104;877;15.38;0
bacary-sagna;MTL;26;25;2180;981;1249;78.5;21;2;15;3;0.12;39;942;18.29;0
auro;TOR;23;22;1889;974;1119;87;15;0;13;3;0.14;41;933;34.21;0
jukka-raitala;MTL;26;23;2083;974;1138;85.6;6;0;0;0;0;80;894;0;0
justin-morrow;TOR;28;26;2349;957;1141;83.9;21;0;10;3;0.11;26;931;16.39;0
luciano-acosta;DC;31;22;2119;955;1247;76.6;30;25;15;2;0.08;66;889;21.13;0
anton-tinnerholm;NYC;30;30;2632;947;1269;74.6;23;2;15;8;0.27;56;891;26.32;0
victor-ulloa;CIN;26;22;1945;946;1134;83.4;24;17;5;2;0.09;52;894;20;0
kendall-waston;CIN;25;24;2175;943;1203;78.4;3;0;0;0;0;102;841;0;0
justen-glad;RSL;23;23;2064;940;1116;84.2;2;0;0;0;0;60;880;0;0
jorge-moreira;POR;26;25;2233;935;1167;80.1;34;1;25;4;0.16;93;842;18.66;0
daniel-lovitz;MTL;28;28;2520;933;1248;74.8;18;4;10;2;0.07;66;867;14.08;0
nedum-onuoha;RSL;27;26;2336;931;1062;87.7;3;0;0;0;0;46;885;0;0
romain-metanire;MIN;27;27;2430;922;1208;76.3;38;0;33;7;0.26;67;855;21.43;0
lamine-sane;ORL;26;25;2274;914;1055;86.6;10;0;1;1;0.04;87;827;50;0
cristian-espinoza;SJ;30;30;2533;909;1148;79.2;73;93;44;13;0.46;76;833;21.05;0
ali-adnan;VAN;28;28;2412;904;1184;76.3;24;28;27;5;0.19;54;850;30.68;0
julian-gressel;ATL;33;31;2693;902;1208;74.7;60;74;48;12;0.4;64;838;27.12;0
kelvin-leerdam;SEA;29;27;2393;902;1120;80.5;20;2;8;2;0.08;52;850;19.05;0
rudy-camacho;MTL;17;16;1464;901;1033;87.2;5;0;1;0;0;68;833;100;0
reggie-cannon;DAL;28;26;2268;899;1066;84.3;13;0;12;1;0.04;22;877;27.27;0
paxton-pomykal;DAL;25;20;1876;893;1034;86.4;35;22;15;5;0.24;61;832;31.91;0
botond-barath;SKC;21;20;1749;886;1010;87.7;4;0;0;0;0;68;818;0;0
leonardo-bertone;CIN;25;22;2055;885;1121;79;17;30;9;2;0.09;93;792;20.45;0
ike-opara;MIN;30;29;2566;884;1082;81.7;8;0;0;1;0.04;60;824;0;0
andrew-farrell;NE;29;29;2603;875;1146;76.3;1;0;2;1;0.03;91;784;14.29;0
brad-smith;SEA;25;22;1974;865;1075;80.5;22;0;18;6;0.27;29;836;18.37;0
diego-rossi;LAFC;34;33;2899;862;1048;82.3;43;9;3;7;0.22;8;854;10;0
michael-boxall;MIN;29;29;2577;860;1013;84.9;6;0;1;0;0;43;817;20;0
ronald-matarrita;NYC;24;24;1979;859;1074;80;29;39;28;1;0.05;42;817;25.23;0
jonathan-osorio;TOR;24;18;1756;856;975;87.8;14;4;1;4;0.21;29;827;9.09;0
johan-kappelhof;CHI;29;29;2562;853;1034;82.5;8;0;1;2;0.07;58;795;9.09;0
auston-trusty;PHI;22;22;1966;849;1062;79.9;5;0;0;0;0;67;782;0;0
steven-beitashour;LAFC;25;24;1881;848;1000;84.8;15;2;4;2;0.1;27;821;16;0
tristan-blackmon;LAFC;18;15;1377;845;971;87;12;2;1;4;0.26;31;814;20;0
adam-lundkvist;HOU;28;26;2387;835;1071;78;29;72;34;4;0.15;48;787;21.94;0
robin-jansson;ORL;28;28;2422;834;1004;83.1;1;0;0;0;0;62;772;0;0
leonardo-jara;DC;30;25;2291;831;1044;79.6;15;0;7;5;0.2;68;763;16.28;0
marc-rzatkowski;RBNY;28;26;2317;829;1128;73.5;56;69;49;8;0.31;33;796;40.83;0
oriol-rosell;ORL;20;16;1465;823;958;85.9;6;1;2;1;0.06;74;749;50;0
wayne-rooney;DC;28;27;2318;815;1057;77.1;67;98;69;8;0.31;114;701;45.7;0
donny-toia;RSL;24;24;2143;814;1015;80.2;13;0;5;1;0.04;63;751;13.89;0
lucas-rodriguez;DC;33;31;2707;811;946;85.7;23;2;6;3;0.1;49;762;30;0
tomas-martinez;HOU;33;30;2329;810;979;82.7;34;13;10;3;0.12;56;754;25.64;0
keaton-parks;NYC;22;14;1317;808;939;86;18;0;1;1;0.07;48;760;16.67;0
franco-escobar;ATL;25;22;2012;801;967;82.8;10;0;6;3;0.13;41;760;24;0
harold-cummings;SJ;16;16;1392;795;920;86.4;4;0;0;0;0;81;714;0;0
kellyn-acosta;COL;31;30;2619;794;961;82.6;17;13;9;2;0.07;35;759;25;0
kaku;RBNY;26;21;1925;794;1130;70.3;49;49;24;6;0.28;48;746;23.08;0
everton-luiz;RSL;27;24;2106;793;915;86.7;11;0;0;2;0.09;33;760;0;0
seth-sinovic;SKC;22;21;1911;792;953;83.1;6;0;2;1;0.05;35;757;6.06;0
lee-nguyen;LAFC;23;11;1170;789;881;89.6;29;19;4;4;0.31;29;760;30.77;0
daniel-vega;SJ;34;34;3060;782;1080;72.4;0;0;0;0;0;227;555;0;0
pity-martinez;ATL;32;26;2151;781;1087;71.8;55;77;35;9;0.38;69;712;26.12;0
luis-alberto-caicedo;NE;31;27;2359;777;957;81.2;8;0;2;0;0;58;719;50;0
russell-teibert;VAN;27;26;2202;768;864;88.9;11;1;5;3;0.12;34;734;20;0
doneil-henry;VAN;25;24;2106;767;938;81.8;2;0;0;1;0.04;68;699;0;0
will-johnson;ORL;21;20;1697;767;884;86.8;12;7;2;1;0.05;58;709;18.18;0
rolf-feltscher;LA;25;25;2183;763;937;81.4;19;1;24;4;0.16;35;728;22.64;0
anibal-godoy;SJ;15;15;1344;762;857;88.9;13;0;0;2;0.13;82;680;0;0
james-sands;NYC;19;18;1488;756;873;86.6;4;0;0;0;0;56;700;0;0
harrison-afful;CLB;22;22;1905;752;946;79.5;16;0;7;2;0.09;72;680;14.29;0
brad-guzan;ATL;34;34;3060;748;1059;70.6;0;0;0;0;0;287;461;0;0
nick-hagglund;CIN;22;20;1802;744;936;79.5;4;0;2;0;0;103;641;50;0
zarek-valentin;POR;21;17;1623;742;856;86.7;13;0;2;0;0;68;674;11.76;0
jesse-gonzalez;DAL;32;32;2880;735;916;80.2;1;0;0;0;0;142;593;0;0
carlos-vela;LAFC;31;31;2726;733;977;75;83;118;54;15;0.5;33;700;26.09;0
andreu-fontas;SKC;13;10;964;732;815;89.8;3;0;0;0;0;37;695;0;0
andy-rose;VAN;24;20;1838;732;889;82.3;3;0;0;1;0.05;49;683;0;0
sean-johnson;NYC;29;29;2610;723;997;72.5;1;0;0;0;0;209;514;0;0
jesus-ferreira;DAL;33;29;2453;722;887;81.4;30;1;2;6;0.22;35;687;20;0
vako;SJ;32;24;2097;722;852;84.7;32;2;2;5;0.21;26;696;16.67;0
przemyslaw-frankowski;CHI;31;24;2300;718;897;80;43;3;17;9;0.35;40;678;21.79;0
larrys-mabiala;POR;22;22;1904;718;856;83.9;3;0;0;0;0;55;663;0;0
pedro-santos;CLB;33;30;2763;716;1046;68.5;59;89;47;6;0.2;62;654;24.61;0
jorge-villafana;POR;23;22;1947;714;878;81.3;27;0;33;5;0.23;20;694;36.67;0
michael-parkhurst;ATL;20;15;1443;711;822;86.5;10;1;0;0;0;43;668;0;0
brandt-bronico;CHI;29;20;1864;710;874;81.2;14;7;5;2;0.1;42;668;18.52;0
tommy-smith;COL;27;27;2415;707;853;82.9;8;0;0;2;0.07;79;628;0;0
laurent-ciman;TOR;17;14;1262;696;786;88.5;3;0;0;1;0.07;99;597;0;0
tim-parker;RBNY;31;26;2387;696;943;73.8;4;0;0;0;0;61;635;0;0
paul-arriola;DC;29;28;2433;695;928;74.9;39;6;11;2;0.07;20;675;15.49;0
bill-tuiloma;POR;25;21;1919;693;830;83.5;4;0;0;0;0;83;610;0;0
sacha-kljestan;ORL;23;13;1352;691;865;79.9;19;21;7;3;0.2;29;662;30.43;0
nick-deleon;TOR;32;23;1856;684;822;83.2;23;4;7;4;0.19;30;654;20.59;0
stefan-frei;SEA;34;34;3060;683;953;71.7;0;0;0;0;0;235;448;0;0
zlatan-ibrahimovic;LA;29;29;2610;679;946;71.8;38;3;3;7;0.24;32;647;15.79;0
michael-barrios;DAL;32;31;2731;677;863;78.5;73;108;35;15;0.49;19;658;21.6;0
ebenezer-ofori;NYC;20;14;1261;670;753;89;9;0;0;0;0;39;631;0;0
aleksandar-katai;CHI;29;24;2103;669;830;80.6;29;35;17;7;0.3;26;643;17.35;0
victor-cabrera;MTL;16;13;1178;665;775;85.8;5;0;0;0;0;76;589;0;0
quentin-westberg;TOR;28;28;2505;660;908;72.7;0;0;0;0;0;211;449;0;0
jefferson-savarino;RSL;28;27;2321;656;815;80.5;37;15;24;5;0.19;42;614;28.92;0
tim-melia;SKC;32;32;2880;655;885;74;0;0;0;0;0;161;494;0;0
a-j-delagarza;HOU;23;23;1995;654;803;81.4;7;0;4;1;0.05;38;616;20;0
cristhian-paredes;POR;22;19;1651;653;771;84.7;21;0;2;2;0.11;48;605;66.67;0
justin-hoyte;CIN;17;16;1477;652;738;88.3;5;0;1;0;0;45;607;12.5;0
omar-gonzalez;TOR;14;14;1260;647;783;82.6;2;0;0;1;0.07;55;592;0;0
wilfried-zahibo;NE;24;18;1509;644;825;78.1;10;0;0;1;0.06;44;600;0;0
liam-fraser;TOR;9;9;810;642;717;89.5;9;8;3;1;0.11;60;582;25;0
jeff-larentowicz;ATL;27;15;1465;642;760;84.5;3;0;1;1;0.06;30;612;25;0
marco-fabian;PHI;23;15;1249;633;736;86;29;27;11;1;0.07;28;605;28.95;0
nick-rimando;RSL;29;29;2610;633;909;69.6;0;0;0;0;0;277;356;0;0
brandon-bye;NE;30;30;2657;628;929;67.6;22;0;19;2;0.07;33;595;17.76;0
nick-lima;SJ;24;21;1810;627;736;85.2;18;0;6;2;0.1;35;592;14.29;0
juan-agudelo;NE;28;21;1954;621;787;78.9;25;0;0;2;0.09;27;594;0;0
federico-higuain;CLB;14;13;1133;621;755;82.3;25;41;14;5;0.4;60;561;22.95;0
jake-nerwinski;VAN;26;24;2023;618;754;82;6;0;8;0;0;15;603;20;0
nicolas-gaitan;CHI;27;25;2013;617;889;69.4;52;83;43;12;0.54;58;559;29.66;0
djordje-mihailovic;CHI;27;16;1448;616;735;83.8;36;30;21;2;0.12;40;576;39.62;0
cristian-casseres-jr;RBNY;23;21;1801;609;835;72.9;20;0;2;4;0.2;20;589;13.33;0
hector-jimenez;CLB;23;19;1625;606;758;80;13;0;7;4;0.22;27;579;25;0
josh-williams;CLB;16;15;1281;602;708;85;3;0;0;0;0;36;566;0;0
darwin-quintero;MIN;30;26;2208;600;863;69.5;49;26;13;5;0.2;49;551;27.66;0
;PHI;26;25;2241;595;805;73.9;23;0;0;4;0.16;10;585;0;0
drew-moor;TOR;13;11;1022;594;650;91.4;1;0;0;0;0;36;558;0;0
harry-shipp;SEA;25;15;1382;588;711;82.7;16;3;7;3;0.2;23;565;33.33;0
lalas-abubakar;COL;22;22;1980;583;702;83;5;0;0;0;0;64;519;0;0
gaston-sauro;CLB;15;15;1285;579;656;88.3;4;0;0;0;0;34;545;0;0
micheal-azira;MTL;19;16;1443;578;658;87.8;11;0;3;1;0.06;42;536;27.27;0
jordy-delem;SEA;23;17;1439;571;693;82.4;2;0;0;1;0.06;28;543;0;0
david-guzman-x5117;CLB;16;13;1140;571;685;83.4;8;16;2;0;0;84;487;8.7;0
ben-sweat;NYC;18;13;1266;569;694;82;10;0;6;2;0.14;21;548;18.18;0
;NYC;29;24;2131;568;755;75.2;27;33;16;3;0.13;32;536;26.23;0
ulises-segura;DC;33;19;1788;568;721;78.8;21;0;6;2;0.1;12;556;17.14;0
david-bingham;LA;33;33;2970;566;892;63.5;1;0;0;0;0;288;278;0;0
eriq-zavaleta;TOR;16;11;1015;566;626;90.4;2;0;1;0;0;35;531;100;0
aaron-long;RBNY;24;24;2108;562;875;64.2;5;0;0;1;0.04;61;501;0;0
caleb-stanko;CIN;23;16;1438;562;665;84.5;8;0;1;0;0;59;503;20;0
bressan;DAL;18;12;1119;560;683;82;7;0;4;1;0.08;58;502;30.77;0
derek-cornelius;VAN;17;16;1426;557;680;81.9;4;0;0;0;0;35;522;0;0
edgar-castillo;NE;20;20;1693;554;753;73.6;9;0;5;5;0.27;37;517;27.78;0
brent-kallman;MIN;16;14;1281;550;634;86.8;1;0;0;1;0.07;29;521;0;0
sam-vines;COL;26;23;2149;547;695;78.7;5;0;4;0;0;46;501;14.81;0
ilsinho;PHI;28;7;1084;546;654;83.5;25;10;3;8;0.66;9;537;27.27;0
favio-alvarez;LA;18;16;1272;545;660;82.6;21;2;1;5;0.35;27;518;20;0
maxime-crepeau;VAN;26;26;2340;545;810;67.3;0;0;0;0;0;216;329;0;0
julio-cascante;POR;22;16;1440;543;626;86.7;2;0;0;1;0.06;41;502;0;0
edwin-cerrillo;DAL;12;11;918;539;583;92.5;6;0;1;1;0.1;32;507;50;0
uriel-antuna;LA;31;29;2427;538;642;83.8;28;1;27;5;0.19;18;520;27;0
xavier-arreaga;SEA;14;12;1119;537;608;88.3;1;0;0;0;0;56;481;0;0
felipe-martins;VAN;18;13;1142;535;621;86.2;14;4;0;0;0;38;497;0;0
daniel-royer;RBNY;31;26;2321;530;779;68;24;4;7;8;0.31;9;521;20;0
antonio-mlinar-delamea;NE;17;16;1356;528;605;87.3;1;0;0;1;0.07;52;476;0;0
ruan;ORL;25;23;2096;523;687;76.1;12;0;11;5;0.21;27;496;14.67;0
claude-dielna;POR;15;12;1086;521;626;83.2;3;0;1;0;0;44;477;14.29;0
marcos-lopez;SJ;18;15;1168;521;637;81.8;17;6;9;1;0.08;38;483;25;0
corey-baird;RSL;31;23;2104;520;661;78.7;25;0;5;4;0.17;13;507;29.41;0
richie-laryea;TOR;20;16;1468;519;593;87.5;9;0;0;2;0.12;16;503;0;0
waylon-francis;CLB;17;16;1383;517;645;80.2;5;0;9;0;0;25;492;23.68;0
brooks-lennon;RSL;28;16;1539;516;685;75.3;18;2;20;1;0.06;54;462;32.26;0
kei-kamara;COL;29;29;2541;514;720;71.4;20;0;4;1;0.04;13;501;12.12;0
mauro-manotas;HOU;32;28;2539;513;651;78.8;34;0;1;8;0.28;13;500;14.29;0
shamit-shome;MTL;27;18;1627;511;610;83.8;9;0;1;1;0.06;17;494;20;0
carlos-gruezo;DAL;9;9;784;507;571;88.8;4;0;0;0;0;23;484;0;0
johnny-russell;SKC;28;24;2115;507;712;71.2;57;109;43;9;0.38;50;457;28.48;0
vito-mannone;MIN;34;34;3060;506;900;56.2;2;0;0;0;0;203;303;0;0
tyler-miller;LAFC;28;28;2520;504;662;76.1;0;0;0;0;0;132;372;0;0
joao-moutinho;ORL;16;15;1221;498;662;75.2;10;0;8;3;0.22;23;475;16;0
shea-salinas;SJ;28;12;1337;497;606;82;35;2;6;3;0.2;18;479;16.67;0
yordy-reyna;VAN;25;22;1988;493;617;79.9;23;20;13;1;0.05;38;455;30.95;0
michael-amir-murillo;RBNY;22;18;1694;492;731;67.3;15;2;9;6;0.32;19;473;17.31;0
jordan-morris;SEA;26;24;2047;491;633;77.6;18;0;2;7;0.31;23;468;8;0
brandon-servania-x3028;DAL;18;13;1118;491;586;83.8;13;0;2;3;0.24;21;470;40;0
jorgen-skjelvik;LA;20;19;1681;489;614;79.6;18;0;11;2;0.11;7;482;28.95;0
diego-rubio;COL;26;25;2065;485;653;74.3;33;0;6;5;0.22;46;439;18.18;0
josef-martinez;ATL;29;29;2581;484;596;81.2;27;0;0;4;0.14;20;464;0;0
damarcus-beasley;HOU;12;12;1032;483;577;83.7;7;0;5;2;0.17;18;465;27.78;0
marcelo-silva;RSL;19;14;1342;479;582;82.3;3;0;0;0;0;22;457;0;0
evan-bush;MTL;32;32;2880;476;781;61;0;0;0;0;0;200;276;0;0
brenden-aaronson;PHI;28;25;1722;475;590;80.5;23;24;6;2;0.1;7;468;16.22;0
cristian-penilla;NE;30;18;1780;475;618;76.9;41;15;8;8;0.4;40;435;12.5;0
kamal-miller;ORL;16;14;1350;474;597;79.4;4;0;4;0;0;30;444;33.33;0
kyle-smith;ORL;23;15;1384;473;584;81;4;0;4;0;0;24;449;14.81;0
jacori-hayes;DAL;19;8;848;471;546;86.3;4;0;0;2;0.21;13;458;0;0
andy-polo;POR;19;12;1047;470;544;86.4;15;0;4;1;0.09;19;451;25;0
hassani-dotson;MIN;24;15;1403;468;607;77.1;11;0;6;0;0;23;445;20;0
benny-feilhaber;SKC;17;13;1104;467;550;84.9;14;16;1;2;0.16;36;431;7.69;0
chris-mueller;ORL;29;16;1370;467;585;79.8;24;32;14;4;0.26;14;453;19.72;0
sebastien-ibeagha;NYC;23;11;1112;464;551;84.2;1;0;1;0;0;38;426;100;0
maximiliano-urruti;MTL;31;27;2436;463;579;80;24;16;7;6;0.22;22;441;28;0
steve-clark;POR;24;24;2160;459;651;70.5;0;0;0;0;0;174;285;0;0
graham-smith;SKC;11;10;882;458;498;92;1;0;1;1;0.1;36;422;100;0
frankie-amaya;CIN;19;15;1241;457;528;86.5;25;25;13;0;0;24;433;37.14;0
kemar-lawrence;RBNY;22;19;1729;450;636;70.8;10;0;5;0;0;24;426;12.2;0
michael-mancienne;NE;16;13;1189;450;554;81.2;0;0;0;0;0;53;397;0;0
roland-lamah;CIN;28;22;1782;449;597;75.2;22;10;13;3;0.15;29;420;27.66;0
miguel-ibarra;MIN;22;16;1505;445;563;79;17;0;4;2;0.12;28;417;20;0
marcelo-x7935;CHI;16;12;1147;441;563;78.3;0;0;1;0;0;45;396;20;0
tesho-akindele;ORL;28;22;1880;437;579;75.5;27;0;0;2;0.1;12;425;0;0
justin-meram;ATL;20;14;1270;437;589;74.2;30;4;5;0;0;17;420;10.87;0
teal-bunbury;NE;32;25;2191;436;593;73.5;25;0;4;2;0.08;9;427;21.05;0
scott-caldwell;NE;20;12;1079;434;532;81.6;8;1;0;1;0.08;42;392;0;0
tony-rocha;NYC;17;9;871;432;494;87.5;4;0;3;1;0.1;14;418;50;0
nicolas-mezquida;COL;32;11;1405;429;548;78.3;31;31;18;6;0.38;18;411;27.69;0
fredy-montero;VAN;32;22;2098;429;603;71.1;29;39;19;3;0.13;31;398;26.76;0
giancarlo-gonzalez;LA;20;15;1430;427;525;81.3;2;0;0;0;0;44;383;0;0
victor-rodriguez;SEA;17;14;1124;425;538;79;25;14;10;3;0.24;10;415;22.73;0
jalil-anibaba;NE;22;19;1764;424;620;68.4;2;0;4;2;0.1;66;358;50;0
greg-garza;CIN;13;11;908;423;499;84.8;10;0;4;0;0;14;409;23.53;0
fafa-picault;PHI;32;21;1866;422;563;75;16;0;4;4;0.19;16;406;12.5;0
bill-hamid;DC;33;33;2970;421;742;56.7;0;0;0;0;0;179;242;0;0
jorge-corrales;CHI;15;13;1036;420;505;83.2;6;0;3;0;0;10;410;21.43;0
joevin-jones;SEA;17;9;921;420;484;86.8;15;11;8;2;0.2;23;397;25;0
jeremy-ebobisse;POR;34;25;2310;417;566;73.7;20;0;3;1;0.04;23;394;14.29;0
thomas-mcnamara;HOU;33;15;1530;417;525;79.4;18;5;5;3;0.18;30;387;16.13;0
