name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
deandre-yedlin;MIA;28;25;2321;932;1132;82.3;11;0;7;5;0.19;44;888;18.42;0
pedro-vite;VAN;34;24;2157;929;1089;85.3;29;6;11;3;0.13;54;875;26.19;0
lalas-abubakar;COL;26;23;1924;926;1078;85.9;3;0;1;0;0;40;886;50;0
wilder-cartagena;ORL;24;23;1909;925;1041;88.9;14;0;0;2;0.09;56;869;0;0
russell-canouse;DC;27;27;2220;924;1081;85.5;4;1;2;1;0.04;46;878;33.33;0
jack-mcglynn;PHI;27;15;1615;923;1076;85.8;21;10;11;2;0.11;91;832;37.93;0
anibal-godoy;NSH;23;19;1669;921;1020;90.3;11;0;3;1;0.05;97;824;42.86;0
ethan-bartlow;HOU;27;21;1986;919;1118;82.2;8;0;3;1;0.05;92;827;50;0
keegan-rosenberry;COL;26;25;2269;919;1111;82.7;18;0;10;0;0;94;825;22.22;0
sean-zawadzki;CLB;30;15;1569;919;1021;90;5;0;0;0;0;30;889;0;0
raoul-petretta;TOR;24;22;1747;917;1074;85.4;8;4;4;2;0.1;35;882;13.79;0
andrew-brody;RSL;29;25;2264;913;1094;83.5;20;0;12;4;0.16;52;861;16;0
jacob-davis;SKC;26;24;2038;912;1072;85.1;11;0;9;2;0.09;49;863;18;0
dax-mccarty;NSH;27;23;1898;905;1060;85.4;21;1;2;3;0.14;84;821;40;0
jonathan-mensah;SJ;26;21;1948;902;1030;87.6;5;0;0;0;0;52;850;0;0
marco-farfan;DAL;32;31;2692;900;1066;84.4;13;2;14;3;0.1;23;877;24.14;0
brayan-vera;RSL;24;24;2042;899;1106;81.3;13;0;5;2;0.09;121;778;20.83;0
derrick-williams;DC;24;21;1847;899;1059;84.9;6;0;0;0;0;84;815;0;0
kai-wagner;PHI;28;28;2442;897;1197;74.9;63;131;78;7;0.26;100;797;29.66;0
;SJ;27;24;2010;896;1110;80.7;19;0;11;0;0;98;798;25;0
walker-zimmerman;NSH;24;22;1844;896;1057;84.8;8;0;0;1;0.05;76;820;0;0
kobe-franklin;TOR;27;23;2172;895;1073;83.4;18;0;5;1;0.04;50;845;16.13;0
cristian-espinoza;SJ;34;34;3033;894;1147;77.9;93;198;99;13;0.39;39;855;26.47;0
brandt-bronico;CLT;32;30;2597;890;1091;81.6;19;0;7;4;0.14;62;828;24.14;0
jose-antonio-martinez;DAL;22;16;1433;887;1020;87;1;0;0;2;0.13;49;838;0;0
brad-stuver;ATX;34;34;3060;887;1229;72.2;0;0;0;0;0;182;705;0;0
nick-lima;ATX;33;25;2419;879;1070;82.2;35;1;21;5;0.19;59;820;24.14;0
shaquell-moore;NSH;32;31;2772;879;1097;80.1;21;0;22;5;0.16;72;807;24.44;0
nemanja-radoja;SKC;25;21;1719;878;964;91.1;13;0;0;3;0.16;103;775;0;0
jon-gallagher;ATX;34;31;2793;877;1090;80.5;20;0;19;8;0.26;35;842;18.63;0
alonso-coello;TOR;21;13;1287;874;992;88.1;9;2;2;1;0.07;56;818;13.33;0
juan-mosquera;POR;29;27;2411;872;1065;81.9;24;3;23;6;0.22;56;816;23.96;0
daniel-gazdag;PHI;32;30;2733;869;1110;78.3;40;8;6;11;0.36;33;836;20.69;0
hany-mukhtar;NSH;34;30;2836;867;1052;82.4;61;98;38;11;0.35;51;816;25.33;0
ryan-gauld;VAN;32;30;2640;864;1067;81;68;71;66;12;0.41;53;811;39.52;0
andrew-farrell;NE;23;21;1932;853;990;86.2;4;0;1;0;0;81;772;20;0
caleb-wiley;ATL;30;28;2338;852;1043;81.7;19;0;7;4;0.15;33;819;17.5;0
nick-hagglund;CIN;27;26;2158;851;1029;82.7;4;0;1;0;0;50;801;50;0
john-tolkin;RBNY;27;27;2380;851;1135;75;38;80;40;6;0.23;69;782;25.16;0
franco-escobar;HOU;28;24;2225;841;987;85.2;10;0;7;1;0.04;20;821;24.14;0
carlos-gruezo;SJ;28;25;2158;840;983;85.5;11;0;0;3;0.13;68;772;0;0
mohamed-farsi;CLB;31;23;2158;836;976;85.7;22;0;8;5;0.21;18;818;16.33;0
zac-mcgraw;POR;28;27;2423;833;1039;80.2;4;0;0;1;0.04;93;740;0;0
andres-reyes;RBNY;29;28;2384;833;1129;73.8;4;0;0;0;0;55;778;0;0
giorgio-chiellini;LAFC;20;17;1366;825;990;83.3;10;0;1;2;0.13;82;743;50;0
claudio-bravo;POR;29;27;2333;824;1093;75.4;15;0;11;5;0.19;69;755;17.74;0
;LAFC;21;19;1671;821;960;85.5;4;0;0;1;0.05;69;752;0;0
jalen-neal;LA;16;14;1290;815;866;94.1;2;0;0;0;0;31;784;0;0
alexandru-irinel-matan;CLB;31;27;2274;813;965;84.3;25;37;14;11;0.44;17;796;26.42;0
raheem-edwards;LA;30;21;1873;807;949;85;17;0;10;4;0.19;42;765;20.41;0
lorenzo-insigne;TOR;20;18;1523;807;978;82.5;31;26;12;5;0.3;64;743;35.29;0
mathieu-choiniere;MTL;28;27;2436;801;975;82.2;45;69;26;5;0.18;34;767;21.85;0
rodrigo-schlegel;ORL;26;22;1973;800;942;84.9;3;0;0;1;0.05;39;761;0;0
aaron-long;LAFC;21;17;1517;799;918;87;2;0;0;1;0.06;59;740;0;0
dj-taylor;MIN;30;29;2513;799;1079;74;22;0;21;1;0.04;58;741;20.59;0
facundo-torres;ORL;30;28;2377;797;942;84.6;47;46;32;4;0.15;37;760;35.16;0
luis-barraza;NYC;24;24;2160;793;996;79.6;1;0;0;0;0;116;677;0;0
luis-abram;ATL;22;16;1451;792;900;88;1;0;0;0;0;51;741;0;0
carlos-akapo-martinez;SJ;28;25;2153;789;1028;76.8;9;0;9;4;0.17;29;760;18.75;0
rafael-santos;ORL;26;23;1994;786;993;79.2;13;1;17;5;0.23;55;731;19.54;0
evander;POR;27;25;2213;785;948;82.8;48;99;41;5;0.2;66;719;27.7;0
logan-ndenbe;SKC;21;18;1538;785;894;87.8;11;0;12;1;0.06;27;758;25.53;0
tyler-miller;DC;25;25;2205;784;1106;70.9;1;0;0;0;0;280;504;0;0
daniel-salloi;SKC;34;33;2875;777;969;80.2;53;76;48;9;0.28;33;744;34.29;0
edwin-cerrillo;DAL;19;15;1365;776;887;87.5;8;0;1;2;0.13;32;744;25;0
michael-bradley;TOR;17;17;1444;773;861;89.8;4;1;1;1;0.06;40;733;100;0
martin-caceres;LA;15;15;1311;761;839;90.7;1;0;0;0;0;34;727;0;0
aime-mabika-x2524;TOR;21;17;1515;760;853;89.1;1;0;0;0;0;42;718;0;0
yaw-yeboah;CLB;31;22;1984;753;892;84.4;32;2;13;5;0.23;18;735;20.63;0
adalberto-carrasquilla;HOU;25;22;2035;752;960;78.3;31;14;17;8;0.35;51;701;34;0
fabian-herbers;CHI;32;24;1978;750;889;84.4;18;1;6;3;0.14;32;718;16.22;0
javain-brown;VAN;25;21;1772;743;906;82;10;0;10;2;0.1;43;700;20.41;0
xherdan-shaqiri;CHI;28;22;2052;741;940;78.8;35;58;27;5;0.22;59;682;21.26;0
bryan-oviedo;RSL;25;19;1788;738;847;87.1;22;4;18;4;0.2;28;710;25.71;0
brian-gutierrez;CHI;32;28;2399;736;942;78.1;37;23;12;9;0.34;49;687;26.09;0
donovan-pines;DC;22;21;1846;735;835;88;7;0;0;0;0;25;710;0;0
daniel-edelman;RBNY;23;22;1861;734;940;78.1;14;3;3;1;0.05;64;670;37.5;0
santiago-moreno;POR;31;29;2349;728;948;76.8;41;14;14;9;0.34;36;692;27.45;0
pablo-ruiz;RSL;17;15;1378;727;843;86.2;31;43;19;6;0.39;112;615;28.79;0
patrick-schulte;CLB;31;31;2790;722;945;76.4;0;0;0;1;0.03;108;614;0;0
federico-bernardeschi;TOR;31;31;2608;720;917;78.5;53;71;30;4;0.14;41;679;27.27;0
paul-marie;SJ;33;21;1999;717;933;76.8;12;0;6;1;0.05;22;695;20.69;0
lucas-zelarayan;CLB;20;20;1707;711;874;81.3;49;66;39;7;0.37;67;644;31.2;0
christopher-mcvey;MIA;16;12;1208;708;796;88.9;7;0;0;1;0.07;45;663;0;0
sigurd-rosted;TOR;21;18;1645;708;843;84;1;0;0;0;0;40;668;0;0
jose-andres-martinez;PHI;24;21;1829;706;899;78.5;9;0;2;3;0.15;72;634;11.11;0
steve-clark;HOU;33;33;2970;705;919;76.7;0;0;0;2;0.06;163;542;0;0
carlos-teran;CHI;24;18;1573;702;859;81.7;4;0;1;0;0;74;628;16.67;0
victor-wanyama;MTL;25;20;1788;698;846;82.5;10;0;0;1;0.05;54;644;0;0
timothy-tillman;LAFC;25;20;1653;696;793;87.8;19;11;5;1;0.05;31;665;25;0
sebastian-driussi;ATX;28;26;2311;694;820;84.6;17;3;4;5;0.19;58;636;9.52;0
benjamin-cremaschi;MIA;28;21;1795;692;814;85;14;2;3;4;0.2;11;681;20;0
luis-martins;VAN;20;18;1621;690;845;81.7;17;20;16;2;0.11;40;650;20.51;0
paxton-pomykal;DAL;24;19;1606;690;799;86.4;13;2;8;3;0.17;30;660;33.33;0
daniel-steres;HOU;26;21;1867;684;821;83.3;5;0;3;2;0.1;56;628;21.43;0
chris-mavinga;LA;19;13;1127;682;724;94.2;2;0;0;0;0;14;668;0;0
mauricio-pineda;CHI;24;16;1566;682;800;85.3;4;0;0;0;0;60;622;0;0
ian-murphy;CIN;23;17;1522;676;798;84.7;2;0;0;0;0;29;647;0;0
richie-laryea;TOR;18;18;1611;675;813;83;6;0;2;3;0.17;23;652;22.22;0
bill-tuiloma;CLT;17;15;1352;674;798;84.5;2;0;0;1;0.07;51;623;0;0
derrick-jones;CLT;28;20;1843;671;764;87.8;1;0;0;0;0;17;654;0;0
maya-yoshida;LA;12;12;1080;670;736;91;1;0;0;1;0.08;32;638;0;0
alan-velasco;DAL;28;27;2273;669;824;81.2;32;46;26;4;0.16;52;617;28.89;0
marcelo-silva;RSL;16;15;1435;664;737;90.1;1;1;1;0;0;35;629;100;0
miguel-angel-navarro;CHI;25;22;1973;663;881;75.3;9;0;10;4;0.18;32;631;18.87;0
alessandro-schopf;VAN;28;21;1783;659;746;88.3;14;0;2;1;0.05;28;631;16.67;0
frankie-amaya;RBNY;25;22;1918;658;825;79.8;30;41;18;5;0.23;47;611;36.73;0
drake-callender;MIA;33;33;2970;656;982;66.8;0;0;0;0;0;178;478;0;0
sean-davis;NSH;32;21;1870;652;770;84.7;5;1;1;1;0.05;36;616;14.29;0
lewis-o-brien;DC;17;17;1515;651;778;83.7;22;17;10;1;0.06;35;616;25.64;0
brad-guzan;ATL;27;27;2430;649;855;75.9;0;0;0;0;0;211;438;0;0
mathias-laborda;VAN;23;17;1536;647;792;81.7;10;0;5;0;0;44;603;20.83;0
brandon-servania-x3028;TOR;28;21;1703;646;762;84.8;20;10;12;1;0.05;20;626;41.38;0
sergio-busquets;MIA;11;10;930;645;722;89.3;10;0;0;2;0.19;24;621;0;0
jhojan-valencia;ATX;27;16;1432;644;735;87.6;6;0;1;2;0.13;42;602;33.33;0
noel-buck;NE;25;20;1753;643;770;83.5;15;1;3;2;0.1;36;607;33.33;0
ivan-angulo;ORL;34;29;2499;642;776;82.7;19;1;13;8;0.29;15;627;27.08;0
jesus-david-murillo;LAFC;19;14;1425;638;769;83;5;0;0;0;0;49;589;0;0
steven-birnbaum;DC;22;20;1611;635;758;83.8;7;0;0;0;0;27;608;0;0
alan-pulido;SKC;28;26;2217;635;757;83.9;28;1;3;3;0.12;27;608;33.33;0
ema-twumasi;DAL;23;18;1578;631;731;86.3;8;0;8;2;0.11;20;611;21.05;0
jonathan-sirois;MTL;33;32;2887;630;932;67.6;1;0;0;0;0;167;463;0;0
cole-bassett;COL;25;22;1902;628;754;83.3;24;8;5;1;0.05;47;581;15.63;0
antonio-carlos;ORL;18;16;1410;625;721;86.7;0;0;0;2;0.13;82;543;0;0
carlos-vela;LAFC;34;23;2071;624;794;78.6;60;71;38;12;0.52;37;587;30.89;0
jesus-ferreira;DAL;27;25;2265;623;810;76.9;50;67;36;6;0.24;38;585;31.3;0
kyle-hiebert;STL;27;24;2128;619;834;74.2;8;0;1;1;0.04;38;581;11.11;0
noah-allen;MIA;19;14;1253;616;717;85.9;5;4;4;2;0.14;26;590;14.81;0
obed-vargas;SEA;22;14;1319;612;697;87.8;5;0;1;2;0.14;21;591;20;0
kyle-smith;ORL;25;17;1501;611;776;78.7;9;0;5;3;0.18;36;575;16.67;0
julian-gressel;VAN;18;16;1362;609;741;82.2;30;50;28;5;0.33;61;548;26.42;0
kristijan-kahlina;CLT;24;24;2160;607;890;68.2;0;0;0;1;0.04;171;436;0;0
andrew-gutman;ATL;18;16;1385;605;727;83.2;12;0;9;5;0.32;34;571;36;0
yohei-takaoka;VAN;33;33;2970;605;882;68.6;0;0;0;1;0.03;166;439;0;0
alejandro-bedoya;PHI;28;25;2020;604;839;72;29;0;9;7;0.31;25;579;25.71;0
franco-ibarra;ATL;17;15;1280;601;711;84.5;4;0;1;0;0;36;565;50;0
mateusz-bogusz;LAFC;28;20;1744;599;710;84.4;26;49;21;4;0.21;18;581;28;0
njabulo-blom;STL;26;21;1917;597;717;83.3;12;0;0;1;0.05;39;558;0;0
kelvin-leerdam;LA;20;13;1202;596;669;89.1;7;0;3;2;0.15;33;563;25;0
jake-nerwinski;STL;29;25;2212;595;799;74.5;13;0;16;2;0.08;54;541;27.59;0
juan-camilo-hernandez-suarez;CLB;27;27;2373;594;826;71.9;35;2;9;11;0.42;37;557;18.37;0
maarten-paes;DAL;30;30;2622;592;886;66.8;0;0;0;0;0;177;415;0;0
nathan-dylan-saliba;MTL;28;20;1768;590;748;78.9;8;0;4;1;0.05;34;556;30.77;0
dayne-st-clair;MIN;30;30;2700;589;807;73;0;0;0;1;0.03;133;456;0;0
braian-cufre;NYC;25;22;1873;587;732;80.2;20;0;9;3;0.14;21;566;19.15;0
andrew-privett;CLT;12;11;1043;583;666;87.5;1;0;0;0;0;31;552;0;0
arnaud-souquet;CHI;25;22;1834;581;749;77.6;10;0;17;3;0.15;23;558;31.48;0
franco-negri;MIA;16;16;1333;579;715;81;11;4;12;1;0.07;32;547;24.49;0
teenage-hadebe;HOU;12;12;1035;578;648;89.2;1;0;1;0;0;36;542;100;0
oriol-rosell;LA;16;12;845;578;620;93.2;5;0;0;1;0.11;9;569;0;0
sebastian-berhalter;VAN;28;11;1293;577;687;84;15;19;15;2;0.14;60;517;31.25;0
jefferson-savarino;RSL;24;22;1956;576;707;81.5;45;67;36;6;0.28;44;532;25.35;0
roman-burki;STL;33;33;2970;574;1001;57.3;3;0;0;0;0;218;356;0;0
owen-wolff;ATX;27;21;1886;574;686;83.7;13;0;5;3;0.14;27;547;33.33;0
jose-cifuentes;LAFC;19;13;1359;572;739;77.4;29;0;4;4;0.26;35;537;15.38;0
zac-macmath;RSL;28;28;2475;570;844;67.5;1;0;0;0;0;182;388;0;0
kellyn-acosta;LAFC;24;18;1501;565;657;86;17;51;16;0;0;26;539;27.59;0
emanuel-reynoso;MIN;18;16;1369;565;700;80.7;52;95;41;5;0.33;27;538;26.45;0
douglas-costa;LA;19;15;1219;562;665;84.5;31;53;18;10;0.74;38;524;20.45;0
tyler-boyd;LA;34;28;2338;561;691;81.2;45;25;37;4;0.15;31;530;32.46;0
jasper-loffelsend;RSL;21;15;1134;559;669;83.6;9;1;4;2;0.16;44;515;30.77;0
;MIA;13;9;911;559;668;83.7;9;33;10;4;0.4;42;517;21.28;0
robert-taylor;MIA;27;15;1456;559;681;82.1;24;37;20;7;0.43;13;546;29.41;0
rudy-camacho;CLB;11;8;788;558;613;91;1;0;0;0;0;27;531;0;0
erik-sviatchenko;HOU;17;16;1359;556;682;81.5;3;0;1;1;0.07;63;493;20;0
brandon-bye;NE;19;19;1665;552;739;74.7;18;0;12;2;0.11;26;526;15.58;0
philip-quinton;CLB;12;10;937;550;623;88.3;3;0;0;0;0;23;527;0;0
indiana-vassilev;STL;34;25;2123;545;693;78.6;34;55;24;5;0.21;33;512;26.97;0
cristian-casseres-jr;RBNY;17;16;1440;543;691;78.6;33;43;24;2;0.13;46;497;30;0
jeremy-ebobisse;SJ;34;34;2973;541;696;77.7;30;0;7;4;0.12;36;505;43.75;0
santiago-arias;CIN;27;16;1654;540;713;75.7;20;0;8;1;0.05;26;514;22.22;0
tanner-beason;SJ;23;15;1401;540;652;82.8;0;0;0;1;0.06;29;511;0;0
olivier-mbaizo;PHI;24;21;1840;540;680;79.4;12;0;8;1;0.05;34;506;11.94;0
edwin-cerrillo;LA;11;9;806;539;579;93.1;6;0;1;1;0.11;22;517;33.33;0
lukas-macnaughton;NSH;14;13;1077;535;611;87.6;2;0;0;0;0;40;495;0;0
emeka-eneli;RSL;21;13;1318;534;605;88.3;11;0;4;0;0;10;524;30.77;0
victor-palsson;DC;18;17;1575;531;688;77.2;8;0;5;3;0.17;41;490;25;0
bongokuhle-hlongwane;MIN;30;29;2492;530;755;70.2;28;1;7;5;0.18;15;515;22.58;0
julian-aude;LA;22;14;1196;527;627;84;5;0;5;1;0.08;15;512;21.74;0
pedro-gallese;ORL;30;30;2700;527;762;69.2;2;0;0;0;0;143;384;0;0
robert-voloder;SKC;14;11;1028;527;631;83.5;0;0;0;1;0.09;38;489;0;0
jaylin-lindsey;CLT;21;15;1305;526;654;80.4;8;0;7;5;0.34;22;504;21.21;0
jan-gregus;MIN;12;10;905;525;576;91.2;13;12;7;0;0;36;489;31.82;0
martin-ojeda;ORL;34;16;1751;525;661;79.4;42;56;28;10;0.51;43;482;30.77;0
asier-illarramendi;DAL;11;7;692;523;581;90;0;0;0;1;0.13;18;505;0;0
cameron-harper;RBNY;31;24;2150;521;720;72.4;24;0;19;2;0.08;22;499;19;0
sergi-palencia;LAFC;20;14;1257;517;641;80.7;14;0;3;2;0.14;24;493;9.38;0
luis-alberto-caicedo;HOU;25;11;1200;516;597;86.4;2;0;0;0;0;19;497;0;0
kervin-arriaga;MIN;20;11;1162;515;643;80.1;9;0;1;2;0.15;36;479;16.67;0
