name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
yeimar-gomez-andrade;SEA;6;6;540;315;364;86.5;1;0;0;0;0;9;87;0;14
aaron-long;LAFC;5;5;405;315;335;94;1;0;0;0;0;6;78;0;3
lucas-bartlett;DC;6;6;540;313;371;84.4;0;0;1;1;0.17;15;67;50;5
david-ayala;POR;7;7;535;308;350;88;4;0;0;0;0;17;92;0;6
finn-surman;POR;7;7;606;307;337;91.1;0;0;0;0;0;10;49;0;7
miles-robinson;CIN;5;5;379;306;343;89.2;0;0;0;0;0;8;54;0;6
braian-ojeda;RSL;7;7;578;305;338;90.2;1;0;1;0;0;10;91;25;4
obed-vargas;SEA;5;5;450;305;340;89.7;6;0;0;0;0;3;142;0;9
marky-delgado;LAFC;7;5;426;301;348;86.5;10;6;4;2;0.42;21;128;36.36;4
daniel-pereira;ATX;7;6;548;301;330;91.2;5;4;3;0;0;16;112;37.5;6
julian-aude;LA;7;4;439;295;323;91.3;2;0;1;0;0;2;108;33.33;10
osaze-urhoghide;DAL;7;7;630;295;330;89.4;1;0;0;1;0.14;9;65;0;9
jack-elliott;CHI;6;6;540;294;356;82.6;2;0;0;1;0.17;22;49;0;10
manu-garcia;SKC;7;6;585;293;360;81.4;12;4;0;2;0.31;29;88;0;9
mathias-laborda;VAN;6;6;529;293;320;91.6;5;0;2;0;0;5;68;66.67;9
dave-romney;SJ;6;6;540;293;338;86.7;2;0;1;0;0;11;56;100;9
jakob-glesnes;PHI;7;7;630;290;358;81;4;0;0;0;0;11;64;0;28
eddie-segura;LAFC;6;4;388;289;313;92.3;1;0;0;0;0;14;82;0;10
bruno-wilson;SJ;6;6;540;289;323;89.5;0;0;0;0;0;11;31;0;7
alhassan-yusuf;NE;6;6;536;286;328;87.2;5;0;0;0;0;8;100;0;10
george-campbell;MTL;5;5;444;285;322;88.5;1;0;0;1;0.2;19;63;0;16
joaquin-fernandez;SKC;5;5;424;285;306;93.1;0;0;0;0;0;30;50;0;12
pavel-bucha;CIN;7;6;571;284;319;89;15;3;1;3;0.47;7;101;33.33;4
darlington-nagbe;CLB;6;6;516;283;306;92.5;3;0;1;0;0;4;163;100;2
bartosz-slisz;ATL;6;6;465;283;319;88.7;5;0;0;0;0;4;106;0;5
alex-roldan;SEA;6;5;414;282;328;86;7;0;2;0;0;10;103;22.22;3
mamadou-fofana;NE;6;6;540;281;311;90.3;1;0;0;0;0;18;60;0;6
lukas-engel;CIN;7;7;581;280;362;77.3;7;0;2;0;0;19;47;22.22;11
logan-ndenbe;SKC;7;6;540;278;343;81;6;0;4;0;0;15;82;25;8
sergi-palencia;LAFC;7;6;476;276;329;83.9;3;0;0;1;0.19;10;109;0;3
malte-amundsen;CLB;6;5;427;273;307;88.9;2;0;0;2;0.42;12;115;0;15
nkosi-tafari;LAFC;7;5;437;272;310;87.7;1;0;0;0;0;7;61;0;11
cole-bassett;COL;7;7;596;269;336;80.1;3;0;2;0;0;10;98;28.57;4
amine-bassi;HOU;7;7;593;269;300;89.7;5;2;0;0;0;4;119;0;4
diego-fagundez;LA;7;7;591;269;303;88.8;11;17;7;0;0;5;108;26.92;11
emiro-garces-x0776;LA;6;4;325;269;284;94.7;1;0;0;0;0;5;77;0;5
andrew-privett;CLT;6;5;448;269;312;86.2;0;0;0;0;0;10;35;0;8
noah-allen;MIA;5;4;363;268;292;91.8;0;0;0;0;0;17;70;0;3
diego-chara;POR;7;4;461;267;288;92.7;3;0;0;0;0;7;98;0;6
albert-rusnak;SEA;7;6;546;267;298;89.6;24;42;17;3;0.49;12;83;41.46;18
jovan-lukic;PHI;7;7;584;266;323;82.3;6;0;2;0;0;2;79;50;4
isaiah-parente-x3562;LA;6;3;353;266;288;92.4;6;1;1;0;0;8;96;33.33;7
chidozie-awaziem-x7795;COL;7;7;604;264;322;82;3;0;0;0;0;15;53;0;6
ramiro-benetti;DAL;7;7;571;262;313;83.7;1;0;0;0;0;6;98;0;16
kyle-hiebert;STL;7;7;611;262;324;80.9;3;0;3;1;0.15;7;86;50;3
carles-gil;NE;6;6;540;261;319;81.8;10;23;8;0;0;24;56;25.81;32
justin-haak;NYC;6;6;540;260;306;85;1;0;0;0;0;4;74;0;8
nemanja-radoja;SKC;6;4;425;260;296;87.8;1;0;0;1;0.21;11;72;0;5
pedro-vite;VAN;6;5;478;260;301;86.4;9;10;8;3;0.56;6;90;57.14;5
timothy-tillman;LAFC;6;5;470;257;287;89.5;11;0;3;0;0;3;94;60;9
sergio-busquets;MIA;5;5;442;256;293;87.4;1;0;0;1;0.2;11;89;0;18
jimer-fory;POR;7;7;599;256;305;83.9;4;0;2;1;0.15;6;104;25;7
keaton-parks;NYC;6;6;479;256;296;86.5;3;0;0;0;0;15;98;0;4
kye-rowles;DC;5;5;450;256;299;85.6;0;0;0;0;0;5;30;0;9
robert-voloder;SKC;4;4;360;256;282;90.8;0;0;0;0;0;11;51;0;7
derrick-williams;ATL;6;5;455;255;289;88.2;0;0;0;0;0;17;28;0;10
nathan-byrne;CLT;7;7;630;254;322;78.9;4;0;4;0;0;12;56;16.67;9
stian-gregersen;ATL;6;6;494;253;296;85.5;0;0;0;0;0;5;49;0;7
nouhou;SEA;5;5;426;251;277;90.6;2;0;0;0;0;5;103;0;5
jordi-alba;MIA;5;5;450;250;311;80.4;6;6;3;3;0.6;10;84;20;14
gilberto-flores-x2345;CIN;6;5;448;250;293;85.3;1;0;0;0;0;11;51;0;3
igor-jesus;LAFC;6;5;429;250;284;88;2;0;1;0;0;3;93;100;11
cesar-araujo;ORL;5;5;450;249;268;92.9;3;1;0;1;0.2;10;83;0;8
alexander-hack;RBNY;5;5;394;249;323;77.1;2;0;1;0;0;14;49;25;11
sebastian-lletget;DAL;7;7;558;248;275;90.2;3;1;1;1;0.16;6;86;25;12
eduard-atuesta;ORL;6;6;516;247;307;80.5;14;3;2;2;0.35;12;110;40;11
andres-cubas;VAN;6;6;471;247;273;90.5;2;0;0;0;0;13;88;0;6
emeka-eneli;RSL;6;5;495;247;277;89.2;5;0;0;1;0.18;3;94;0;7
sebastien-ibeagha;DAL;7;7;630;245;293;83.6;1;0;0;0;0;9;46;0;10
franco-escobar;HOU;7;6;440;244;274;89;1;0;0;0;0;6;101;0;12
thiago-martins-bueno;NYC;5;4;375;242;281;86.1;0;0;0;0;0;10;39;0;15
josh-atencio;COL;6;6;445;241;285;84.6;2;0;0;0;0;5;84;0;4
luca-de-la-torre;SD;7;7;550;239;275;86.9;7;12;5;1;0.16;3;87;33.33;3
david-da-costa;POR;7;6;573;235;281;83.6;12;23;11;2;0.31;4;120;31.43;11
danley-jean-jacques;PHI;6;6;510;234;284;82.4;5;0;0;0;0;10;101;0;0
andy-najar;NSH;6;5;464;234;289;81;6;0;1;0;0;19;93;20;12
kamal-miller;POR;6;5;369;233;270;86.3;0;0;0;0;0;7;37;0;6
jon-bell;SEA;5;4;363;232;271;85.6;0;0;0;0;0;8;61;0;4
mauricio-pineda;CHI;7;3;385;232;251;92.4;2;0;0;0;0;8;73;0;14
nathan-dylan-saliba;MTL;6;6;531;230;276;83.3;2;0;2;0;0;2;68;100;12
diego-luna;RSL;6;6;509;229;274;83.6;7;1;0;2;0.35;10;90;0;9
ryan-hollingshead;LAFC;6;3;359;227;256;88.7;3;0;1;0;0;3;82;50;4
maximiliano-moralez;NYC;6;6;497;227;278;81.7;8;18;8;1;0.18;13;92;27.59;6
alonso-coello;TOR;6;5;403;226;277;81.6;4;4;1;0;0;9;72;16.67;5
deandre-yedlin;CIN;7;6;528;225;261;86.2;6;0;0;1;0.17;11;53;0;5
rafael-cabral;RSL;7;7;630;222;279;79.6;0;0;0;0;0;31;11;0;20
brayan-vera;RSL;6;4;403;222;257;86.4;2;3;0;0;0;11;44;0;6
anders-dreyer;SD;7;7;620;220;262;84;23;25;11;2;0.29;5;82;32.35;11
shapi-suleymanov;SKC;7;6;494;220;251;87.7;5;14;6;2;0.36;5;79;22.22;10
brayan-ceballos;NE;5;5;450;219;273;80.2;0;0;0;0;0;6;79;0;1
luciano-acosta;DAL;7;7;618;218;292;74.7;15;23;7;0;0;2;79;23.33;19
mohamed-farsi;CLB;5;5;442;218;244;89.3;7;0;1;1;0.2;4;111;25;3
mitja-ilenic;NYC;6;5;532;218;266;82;3;0;3;0;0;5;94;30;2
franco-negri;SD;7;5;361;216;247;87.5;3;0;0;0;0;10;49;0;3
alexander-freeman;ORL;7;6;574;215;278;77.3;11;0;2;1;0.16;1;75;33.33;2
dylan-nealis;RBNY;6;5;481;213;264;80.7;3;0;5;0;0;4;57;45.45;6
peter-stroud;RBNY;7;6;446;212;246;86.2;5;0;1;2;0.4;3;93;100;1
daniel-lovitz;NSH;7;7;628;211;265;79.6;5;0;2;3;0.43;14;54;28.57;5
djordje-mihailovic;COL;7;7;629;211;268;78.7;24;30;12;2;0.29;7;76;24;19
tristan-muyumba;ATL;5;4;315;211;228;92.5;4;0;0;0;0;1;61;0;1
hany-mukhtar;NSH;7;7;612;210;247;85;15;20;11;2;0.29;1;102;36.67;8
maximilian-arfsten;CLB;6;6;539;208;237;87.8;9;0;1;1;0.17;1;110;25;1
evander;CIN;6;5;462;208;257;80.9;13;13;2;1;0.19;10;75;10.53;18
marcel-hartel;STL;7;7;626;208;260;80;18;24;9;0;0;5;69;27.27;10
miguel-almiron;ATL;6;6;536;205;240;85.4;7;6;2;2;0.34;8;78;25;7
ilay-feingold;NE;6;5;465;205;246;83.3;2;0;2;0;0;5;65;13.33;6
aaron-herrera;DC;6;6;483;205;251;81.7;10;15;11;1;0.19;10;49;50;9
joao-paulo;SEA;3;3;211;204;228;89.5;3;1;2;0;0;10;78;100;12
keegan-rosenberry;COL;7;7;616;204;271;75.3;0;0;0;1;0.15;16;54;0;9
gabriel-pec;LA;6;6;540;203;234;86.8;3;9;0;1;0.17;8;73;0;14
jackson-yueill;NE;5;4;379;202;224;90.2;7;7;2;0;0;6;83;22.22;7
cristian-espinoza;SJ;6;6;540;201;259;77.6;27;36;14;3;0.5;13;69;25.93;13
aleksey-miranchuk;ATL;7;6;546;200;236;84.8;14;12;9;0;0;12;73;50;8
obinna-nwobodo;CIN;6;5;416;199;228;87.3;2;0;0;0;0;4;64;0;2
ian-harkes;SJ;6;6;505;198;230;86.1;6;0;1;0;0;10;85;100;4
birk-risa;NYC;5;3;337;198;232;85.3;0;0;0;0;0;16;44;0;6
guilherme-biro;ATX;7;7;598;197;244;80.7;6;0;2;0;0;7;67;33.33;7
robin-jansson;ORL;5;5;450;197;235;83.8;0;0;0;0;0;9;73;0;9
kevin-o-toole;NYC;5;5;425;197;229;86;3;0;0;0;0;3;98;0;5
philip-quinton;RSL;5;5;362;195;221;88.2;0;0;1;0;0;10;43;50;5
kai-wagner;PHI;5;5;450;195;259;75.3;9;22;13;4;0.8;16;35;27.08;18
marco-farfan;DAL;6;5;465;194;233;83.3;5;0;1;0;0;4;50;33.33;5
victor-loturi;MTL;7;5;455;194;229;84.7;2;0;0;0;0;2;64;0;3
jonathan-osorio;TOR;5;5;450;194;221;87.8;0;0;0;1;0.2;3;96;0;9
diego-rossi;CLB;7;7;630;194;226;85.8;6;14;2;0;0;1;112;15.38;9
boris-enow;DC;6;5;368;193;228;84.7;1;0;0;0;0;7;54;0;4
andrew-gutman;CHI;7;7;579;191;245;78;6;0;0;2;0.31;6;64;0;4
beau-lerouox;SJ;6;5;389;191;222;86;7;0;0;1;0.23;5;75;0;5
eduard-lowen;STL;5;5;348;191;224;85.3;6;10;2;0;0;12;56;20;21
teenage-hadebe;CIN;4;3;300;189;231;81.8;0;0;0;0;0;7;39;0;4
oliver-larraz;COL;7;7;527;189;225;84;6;1;2;3;0.51;5;90;50;2
steven-moreira;CLB;4;3;292;189;216;87.5;3;0;1;2;0.62;1;78;50;12
jannes-horn;STL;6;6;491;186;223;83.4;3;0;0;0;0;5;48;0;7
kevin-long;TOR;5;5;404;186;213;87.3;0;0;0;0;0;13;39;0;7
wilfried-zaha;CLT;6;6;539;186;216;86.1;5;3;2;0;0;6;59;50;1
carlos-joaquim-antunes-dos-santos;SD;7;7;630;185;214;86.5;0;0;0;0;0;7;28;0;8
hosei-kijima;DC;6;6;474;185;213;86.8;4;0;0;0;0;5;72;0;0
david-schnegg;DC;6;6;529;185;254;72.8;10;5;7;1;0.17;11;64;35;13
patrick-schulte;CLB;6;6;540;184;237;77.6;2;0;0;0;0;22;55;0;14
gabriel-pirani;DC;6;6;495;183;220;83.2;6;2;0;1;0.18;3;59;0;4
sebastian-kowalczyk;HOU;7;7;596;182;205;88.8;3;4;0;0;0;1;81;0;1
ilie-sanchez;ATX;6;5;411;182;220;82.7;2;0;1;0;0;6;59;100;4
jonathan-sirois;MTL;7;7;630;182;235;77.5;0;0;0;0;0;14;25;0;17
emil-forsberg;RBNY;7;7;623;181;218;83;15;15;6;1;0.14;5;70;27.27;18
martin-ojeda;ORL;7;7;576;180;212;84.9;18;14;11;3;0.47;5;76;42.31;10
rodrigues;SJ;5;4;404;180;220;81.8;1;0;0;0;0;9;46;0;10
matthew-edwards;ATL;7;5;416;179;212;84.4;7;0;2;0;0;4;54;50;8
daniel-gazdag;PHI;6;6;498;179;208;86.1;11;0;2;2;0.36;3;87;100;0
oleksandr-svatok;ATX;5;4;398;179;203;88.2;2;0;0;0;0;7;41;0;1
rafael-santos;ORL;6;5;424;178;241;73.9;5;1;5;0;0;11;71;27.78;2
antony;POR;7;7;613;177;223;79.4;7;0;1;0;0;4;79;25;1
gonzalo-lujan;MIA;4;3;301;177;203;87.2;1;0;0;0;0;7;43;0;7
olwethu-makhanya;PHI;5;4;360;177;221;80.1;0;0;0;0;0;12;20;0;7
ian-murphy;COL;6;5;414;177;213;83.1;1;0;0;0;0;4;66;0;3
tucker-lepley;LA;5;4;328;176;199;88.4;3;0;0;0;0;4;63;0;6
james-pantemis;POR;6;6;540;176;213;82.6;0;0;0;0;0;20;21;0;17
jonathan-bamba;CHI;7;7;598;173;223;77.6;12;0;2;4;0.6;8;67;33.33;0
danny-leyva;SEA;5;2;213;173;196;88.3;3;2;0;0;0;7;77;0;5
francis-westfield;PHI;6;6;512;167;232;72;5;0;1;2;0.35;10;45;8.33;3
patrick-yazbek;NSH;5;3;285;166;183;90.7;4;0;1;1;0.32;1;68;100;0
nicolas-lodeiro;HOU;7;4;340;164;198;82.8;5;2;1;0;0;2;75;11.11;6
edier-ocampo;VAN;6;3;343;164;199;82.4;3;0;0;0;0;2;60;0;2
marlon-santos;LAFC;4;3;229;164;181;90.6;1;0;0;0;0;6;45;0;5
griffin-dorsey;HOU;7;7;630;163;195;83.6;8;0;4;2;0.29;2;53;16.67;1
brad-guzan;ATL;7;7;630;162;230;70.4;0;0;0;0;0;20;10;0;22
shaquell-moore;DAL;7;7;629;162;206;78.6;3;0;5;0;0;4;49;38.46;7
josh-yaro;STL;7;3;355;162;189;85.7;0;0;0;0;0;5;38;0;1
jasper-loffelsend;SD;7;5;401;161;200;80.5;5;0;3;2;0.45;2;53;33.33;2
jansen-miller;SKC;4;3;315;161;207;77.8;0;0;0;0;0;17;32;0;4
joe-willis;NSH;7;7;630;161;208;77.4;0;0;0;0;0;26;24;0;10
zane-monlouis;TOR;5;3;289;160;188;85.1;0;0;0;0;0;9;34;0;4
quinn-sullivan;PHI;7;7;595;160;218;73.4;19;21;10;4;0.61;1;63;29.41;13
bode-hidalgo;RSL;6;2;265;159;183;86.9;2;0;1;0;0;6;47;100;2
brandt-bronico;CLT;7;6;501;157;189;83.1;1;0;0;0;0;5;39;0;3
jesus-ferreira;SEA;7;5;409;156;186;83.9;6;5;0;2;0.44;4;67;0;2
andreas-maxso;COL;5;5;450;156;179;87.2;1;0;0;0;0;2;34;0;5
petar-musa;DAL;7;7;629;156;213;73.2;8;0;0;3;0.43;6;71;0;2
kristijan-kahlina;CLT;7;7;630;154;195;79;0;0;0;0;0;20;18;0;10
matt-polster;NE;3;3;256;154;171;90.1;2;0;0;0;0;5;48;0;7
tah-brian-anunga;CIN;6;3;296;153;171;89.5;1;0;0;0;0;0;49;0;3
pep-biel;CLT;7;7;554;153;179;85.5;12;12;2;5;0.81;15;54;14.29;9
andres-herrera;CLB;5;3;302;153;187;81.8;5;0;3;1;0.3;4;78;60;6
besard-sabovic;ATX;7;4;378;152;182;83.5;5;0;0;1;0.24;6;63;0;6
yohei-takaoka;VAN;7;7;630;152;192;79.2;0;0;0;0;0;19;16;0;13
owen-wolff;ATX;7;7;590;152;179;84.9;13;20;12;3;0.46;1;50;36.36;16
jacob-bartlett;SKC;4;4;262;151;172;87.8;0;0;0;0;0;10;41;0;2
luis-abram;ATL;5;3;290;149;170;87.7;0;0;0;0;0;2;25;0;3
daniel-steres;HOU;6;2;304;149;174;85.6;0;0;0;0;0;1;42;0;1
kellyn-acosta;CHI;4;4;272;148;167;88.6;0;0;0;0;0;1;70;0;5
brad-stuver;ATX;7;7;630;148;224;66.1;0;0;0;0;0;27;22;0;24
matty-longstaff;TOR;4;3;286;147;168;87.5;3;2;1;0;0;7;65;25;4
wil-trapp;MIN;6;5;464;147;183;80.3;3;0;0;0;0;4;48;0;1
federico-bernardeschi;TOR;6;6;540;146;191;76.4;8;16;7;2;0.33;2;47;24.14;9
santiago-moreno;POR;5;4;388;146;183;79.8;7;7;2;2;0.46;0;71;28.57;3
brooks-lennon;ATL;4;4;353;145;174;83.3;3;0;3;1;0.25;3;43;33.33;4
eric-maxim-choupo-moting;RBNY;7;7;627;143;176;81.3;9;0;1;1;0.14;2;78;33.33;1
ali-ahmed;VAN;6;4;360;142;161;88.2;6;0;2;2;0.5;0;57;14.29;1
chris-brady;CHI;7;7;630;142;184;77.2;0;0;0;0;0;15;20;0;18
ian-smith-x6353;POR;5;2;231;142;158;89.9;1;0;0;0;0;7;42;0;3
miki-yamane;LA;4;3;296;142;167;85;6;0;2;2;0.61;4;48;28.57;0
sam-junqua;RSL;7;3;342;138;176;78.4;4;2;2;0;0;4;44;25;4
sigurd-rosted;TOR;4;3;314;137;164;83.5;1;0;0;0;0;6;46;0;4
ivan-angulo;ORL;7;7;524;136;166;81.9;6;0;2;2;0.34;0;62;33.33;1
luca-orellano;CIN;5;5;420;136;172;79.1;3;10;2;0;0;6;57;15.38;8
hannes-wolf;NYC;6;6;499;136;168;81;4;1;0;1;0.18;0;67;0;0
ethan-bartlow;HOU;6;4;337;135;176;76.7;1;0;0;0;0;11;27;0;1
conrad-wallem;STL;7;6;519;135;169;79.9;4;0;0;0;0;3;57;0;4
diogo-goncalves-x8534;RSL;7;6;496;133;160;83.1;9;10;2;2;0.36;3;50;20;7
jean-claude-ngando;VAN;6;3;373;133;159;83.7;7;2;3;1;0.24;2;49;50;2
samuel-piette;MTL;4;3;274;132;147;89.8;2;0;0;0;0;1;43;0;6
ian-fray;MIA;4;2;288;131;151;86.8;0;0;0;0;0;3;48;0;6
willy-kumado;SD;7;2;262;130;150;86.7;1;0;2;0;0;3;27;33.33;0
joao-peglow;DC;4;4;318;130;160;81.3;8;12;4;2;0.57;2;66;25;7
joaquin-pereyra;MIN;6;5;374;130;168;77.4;11;17;6;2;0.48;7;51;24;11
memo-rodriguez;SKC;5;2;240;130;154;84.4;3;8;6;0;0;14;25;66.67;7
junior-urso;HOU;3;2;197;130;139;93.5;0;0;0;0;0;1;56;0;2
cristian-arango;SJ;6;6;527;129;167;77.3;9;0;0;0;0;7;57;0;6
erik-thommy;SKC;7;5;394;129;152;84.9;6;1;2;0;0;9;62;28.57;2
roman-celentano-x4766;CIN;7;7;630;128;177;72.3;0;0;0;0;0;17;16;0;14
saba-lobjanidze;ATL;7;7;571;128;166;77.1;12;19;3;3;0.47;0;62;11.11;2
brian-gutierrez;CHI;3;3;266;127;147;86.4;3;3;1;0;0;4;52;25;4
deybi-flores;TOR;5;3;292;125;155;80.7;0;0;0;0;0;4;52;0;2
marco-pasalic;ORL;7;7;555;125;164;76.2;7;3;1;1;0.16;5;49;25;0
paul-rothrock;SEA;7;7;519;124;155;80;8;0;2;1;0.17;2;53;12.5;2
matt-freese;NYC;6;6;540;123;160;76.9;0;0;0;0;0;12;27;0;11
dejuan-jones;CLB;4;3;246;123;146;84.3;3;0;1;1;0.37;1;63;50;0
nicksoen-gomis;TOR;4;4;325;121;146;82.9;0;0;0;0;0;5;39;0;2
alfredo-morales;STL;7;2;259;121;147;82.3;2;0;0;0;0;7;46;0;2
souleyman-doumbia;CLT;3;3;256;120;133;90.2;0;0;0;0;0;1;25;0;3
morris-duggan;MIN;6;6;540;120;151;79.5;5;0;0;1;0.17;5;29;0;1
ezequiel-ponce;HOU;7;7;624;120;139;86.3;4;0;0;1;0.14;2;58;0;1
david-brekalo;ORL;4;2;212;119;136;87.5;1;0;0;0;0;4;31;0;5
javain-brown;RSL;3;3;195;119;133;89.5;0;0;0;0;0;6;32;0;6
alvas-powell;CIN;6;2;227;119;143;83.2;1;0;0;0;0;9;15;0;2
onni-valakari;SD;7;3;387;119;147;81;9;0;0;3;0.7;2;52;0;2
jonathan-shore;NYC;5;3;345;118;137;86.1;2;0;0;0;0;3;53;0;0
omar-valencia-x6118;RBNY;4;4;295;118;137;86.1;5;1;3;2;0.61;0;44;50;3
nick-hagglund;CIN;3;3;180;116;131;88.5;0;0;0;0;0;3;19;0;1
aleksandr-guboglo;MTL;6;5;404;114;135;84.4;2;0;3;0;0;0;50;42.86;4
alex-muyl;NSH;7;7;576;114;149;76.5;11;0;1;0;0;7;49;25;1
ajani-fortune;ATL;5;1;172;113;123;91.9;2;0;0;0;0;5;26;0;4
maarten-paes;DAL;6;6;540;113;164;68.9;0;0;0;0;0;29;7;0;20
bongokuhle-hlongwane;MIN;6;6;537;112;145;77.2;4;0;0;1;0.17;4;40;0;0
telasco-segovia;MIA;5;3;246;112;137;81.8;4;8;3;1;0.37;5;52;37.5;4
zorhan-bassong;SKC;5;3;230;111;127;87.4;1;0;0;0;0;8;48;0;1
osman-bukari;ATX;7;6;499;111;129;86;10;0;3;1;0.18;3;39;20;0
stefan-frei;SEA;6;6;540;111;149;74.5;0;0;0;0;0;10;6;0;11
john-nelson;LA;4;3;235;111;125;88.8;0;0;0;0;0;5;25;0;1
artem-smolyakov;LAFC;6;3;263;111;136;81.6;0;1;0;0;0;0;31;0;2
akil-watts;STL;7;5;493;111;160;69.4;2;0;0;0;0;0;47;0;5
bryce-duke;MTL;7;4;366;110;138;79.7;3;13;4;1;0.25;2;48;19.05;5
hugo-lloris;LAFC;6;6;540;110;158;69.6;0;0;0;0;0;24;18;0;16
robin-lod;MIN;5;4;354;110;132;83.3;9;3;1;2;0.51;1;51;14.29;3
rafael-navarro;COL;7;7;629;110;161;68.3;5;0;0;0;0;2;56;0;0
kevin-denkey;CIN;6;5;479;109;127;85.8;7;0;0;0;0;0;47;0;0
denis-bouanga;LAFC;6;5;481;108;136;79.4;7;10;2;1;0.19;3;53;11.11;12
gaston-brugman;NSH;5;2;198;107;132;81.1;0;0;0;1;0.45;5;25;0;5
raheem-edwards;RBNY;5;3;335;107;133;80.5;0;0;0;1;0.27;1;33;0;5
kim-joon-hong;DC;6;6;540;107;170;62.9;0;0;0;0;0;27;11;0;13
carlos-teran;CHI;3;2;183;107;125;85.6;0;0;0;0;0;6;40;0;4
kosi-thompson;TOR;4;2;262;107;132;81.1;0;0;0;0;0;4;26;0;5
luis-suarez;MIA;5;5;380;105;130;80.8;10;0;1;4;0.95;2;48;100;0
henry-wingo;TOR;4;4;225;105;125;84;0;0;0;0;0;4;25;0;2
andre-blake;PHI;6;6;540;104;144;72.2;0;0;0;0;0;18;6;0;14
maximiliano-falcon;MIA;2;2;180;104;113;92;0;0;0;0;0;0;19;0;3
kyle-smith;ORL;5;2;204;104;131;79.4;3;0;0;1;0.44;9;28;0;3
tomas-aviles;MIA;4;3;159;103;111;92.8;0;0;0;0;0;10;15;0;2
yannick-bright;MIA;4;3;256;103;113;91.2;1;0;0;0;0;3;36;0;2
julio-ortiz;POR;6;4;255;103;112;92;0;0;0;0;0;4;35;0;4
patrickson-delgado;DAL;6;3;204;102;111;91.9;2;0;0;0;0;3;35;0;3
ian-glavinovich;PHI;4;3;257;102;126;81;0;0;0;0;0;5;22;0;16
