name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
alex;HOU;30;29;2476;943;1167;80.8;20;8;12;2;0.07;65;878;26.09;0
jason-hernandez;NYC;31;26;2292;931;1115;83.5;6;0;1;0;0;73;858;50;0
dillon-powers;COL;29;24;2122;925;1122;82.4;34;14;6;4;0.17;71;854;20.69;0
boniek-garcia;HOU;31;24;2249;918;1116;82.3;55;42;25;9;0.36;25;893;28.74;0
kevin-molino;ORL;30;26;2316;917;1145;80.1;34;5;9;8;0.31;48;869;28.13;0
simon-dawkins;SJ;29;28;2403;914;1108;82.5;33;46;15;2;0.07;28;886;19.23;0
cristian-maidana;HOU;30;21;1695;911;1107;82.3;46;82;41;4;0.21;68;843;29.5;0
jose-goncalves;NE;28;28;2506;904;1180;76.6;6;0;1;0;0;99;805;50;0
kellyn-acosta;DAL;32;24;2328;902;1130;79.8;17;30;15;5;0.19;101;801;35.71;0
marky-delgado;TOR;28;23;1995;899;1110;81;29;2;4;2;0.09;61;838;14.29;0
carlos-gruezo;DAL;27;26;2240;898;1099;81.7;19;0;1;2;0.08;98;800;14.29;0
erik-friberg;SEA;25;18;1582;895;1044;85.7;24;12;8;2;0.11;63;832;30.77;0
juan-manuel-martinez;RSL;32;29;2519;895;1165;76.8;26;11;5;3;0.11;27;868;16.67;0
johan-kappelhof;CHI;33;31;2789;892;1181;75.5;14;0;12;0;0;87;805;40;0
joao-meira;CHI;28;26;2284;885;1040;85.1;4;0;0;1;0.04;102;783;0;0
justen-glad;RSL;28;27;2424;870;1037;83.9;4;0;1;1;0.04;73;797;100;0
matt-polster;CHI;27;24;2107;868;1067;81.3;15;2;2;2;0.09;88;780;22.22;0
ashley-cole;LA;26;25;2227;865;1009;85.7;9;0;9;0;0;51;814;21.43;0
tranquillo-barnetta;PHI;29;25;2311;864;1137;76;61;124;50;4;0.16;61;803;28.9;0
matt-besler;SKC;18;17;1546;857;1033;83;11;0;1;1;0.06;129;728;100;0
josh-saunders;NYC;33;33;2970;853;1152;74;1;0;0;0;0;202;651;0;0
justin-morrow;TOR;31;31;2653;845;1114;75.8;25;0;12;4;0.14;38;807;17.65;0
luke-mulholland;RSL;33;23;2028;843;1056;79.8;17;10;7;2;0.09;49;794;20.59;0
richie-marquez;PHI;33;33;2970;840;1117;75.2;4;0;0;0;0;98;742;0;0
david-mateos;ORL;21;20;1759;838;1000;83.8;2;0;0;0;0;176;662;0;0
tim-parker;VAN;29;28;2551;838;1083;77.4;3;0;0;0;0;86;752;0;0
alberto-quintero;SJ;30;29;2230;834;1021;81.7;37;17;15;4;0.16;38;796;16.48;0
nuno-andre-coelho;SKC;22;20;1618;831;1026;81;6;0;2;1;0.06;118;713;40;0
steven-beitashour;TOR;29;29;2563;830;1090;76.2;12;0;13;1;0.04;38;792;18.57;0
maynor-figueroa;DAL;28;28;2434;830;1096;75.7;12;0;13;1;0.04;79;751;27.08;0
ignacio-piatti;MTL;32;31;2818;830;1005;82.6;56;13;6;6;0.19;55;775;21.43;0
sean-franklin;DC;29;29;2494;825;1077;76.6;15;0;19;2;0.07;71;754;26.39;0
brad-evans;SEA;23;21;1866;822;924;89;3;0;2;1;0.05;79;743;50;0
federico-higuain;CLB;20;18;1607;821;1035;79.3;48;77;23;3;0.17;68;753;22.12;0
mauro-diaz;DAL;27;24;2149;820;1061;77.3;67;79;38;13;0.54;88;732;28.57;0
jordan-harvey;VAN;28;28;2520;815;1060;76.9;15;0;7;0;0;49;766;14.58;0
victor-bernardez;SJ;33;33;2835;813;1065;76.3;4;0;0;1;0.03;112;701;0;0
a-j-delagarza;LA;24;23;2064;811;961;84.4;4;0;3;0;0;63;748;12;0
taylor-kemp;DC;31;30;2745;810;1226;66.1;30;24;36;6;0.2;140;670;30.77;0
kelyn-rowe;NE;33;32;2787;810;1100;73.6;42;8;19;7;0.23;74;736;25;0
victor-ulloa;DAL;32;18;1639;796;978;81.4;15;2;4;0;0;51;745;36.36;0
nick-deleon;DC;32;27;2509;795;939;84.7;22;1;4;0;0;59;736;12.5;0
marc-burch;COL;28;27;2443;792;1012;78.3;20;6;22;3;0.11;83;709;23.66;0
fatai-alashe;SJ;28;27;2334;791;970;81.5;5;0;1;1;0.04;60;731;20;0
fabinho;PHI;29;29;2517;791;1094;72.3;22;0;30;6;0.21;56;735;27.27;0
kaka;ORL;24;23;1955;789;983;80.3;39;70;19;10;0.46;43;746;18.81;0
ricardo-clark;HOU;32;29;2551;785;956;82.1;14;0;1;4;0.14;67;718;14.29;0
liam-ridgewell;POR;22;22;1980;783;974;80.4;2;0;0;0;0;170;613;0;0
luke-boden;ORL;20;19;1613;779;968;80.5;22;35;23;3;0.17;54;725;23;0
ronald-matarrita;NYC;25;23;1988;779;1013;76.9;15;12;19;5;0.23;49;730;20.21;0
cristian-higuita;ORL;21;16;1513;777;921;84.4;11;1;0;1;0.06;62;715;0;0
joao-plata;RSL;30;28;2478;776;950;81.7;51;56;25;12;0.44;33;743;24.51;0
jared-watts;COL;21;18;1647;770;946;81.4;2;0;0;0;0;103;667;0;0
diego-fagundez;NE;34;24;2237;763;930;82;28;14;11;6;0.24;31;732;39.29;0
mike-grella;RBNY;32;28;2410;753;976;77.2;29;3;11;6;0.22;17;736;29.73;0
kendall-waston;VAN;26;26;2266;753;970;77.6;7;0;0;1;0.04;102;651;0;0
robbie-rogers;LA;21;19;1655;752;922;81.6;16;0;15;2;0.11;32;720;27.78;0
brian-carroll;PHI;26;23;2094;751;913;82.3;8;0;1;0;0;78;673;50;0
will-johnson;TOR;23;19;1660;748;910;82.2;10;5;5;5;0.27;76;672;35.71;0
sebastian-hines;ORL;26;23;2105;747;927;80.6;1;0;0;0;0;105;642;0;0
victor-cabrera;MTL;23;21;1926;743;916;81.1;5;0;0;0;0;130;613;0;0
christian-bolanos;VAN;27;23;2116;742;919;80.7;39;79;35;8;0.34;24;718;24.82;0
chris-tierney;NE;28;27;2321;740;1009;73.3;46;85;49;3;0.12;70;670;24.75;0
damarcus-beasley;HOU;24;24;1979;736;902;81.6;10;0;7;0;0;47;689;33.33;0
steven-gerrard;LA;21;18;1491;723;893;81;32;40;29;11;0.66;105;618;32.58;0
jalil-anibaba;HOU;30;28;2614;707;981;72.1;21;0;16;1;0.03;70;637;27.12;0
tony-beltran;RSL;29;27;2468;706;926;76.2;9;0;9;3;0.11;38;668;37.5;0
saad-abdul-salaam;SKC;30;26;2377;705;883;79.8;25;0;5;6;0.23;37;668;12.5;0
gershon-koffie;NE;22;19;1545;702;851;82.5;5;0;0;4;0.23;67;635;0;0
justin-meram;CLB;33;31;2604;699;965;72.4;38;16;15;13;0.45;30;669;19.48;0
collen-warner;HOU;24;24;1979;693;828;83.7;6;0;2;1;0.05;69;624;33.33;0
lawrence-olum;SKC;19;17;1469;691;843;82;2;0;0;1;0.06;57;634;0;0
je-vaughn-watson;NE;23;19;1705;691;857;80.6;13;0;1;1;0.05;80;611;4.35;0
marco-donadel;MTL;21;18;1515;679;828;82;16;49;22;4;0.24;101;578;30.56;0
ambroise-oyongo;MTL;27;26;2316;679;909;74.7;19;20;31;5;0.19;45;634;22.79;0
luciano-acosta;DC;31;25;2109;678;904;75;40;2;13;11;0.47;50;628;26;0
kevin-alston;ORL;24;21;1989;673;822;81.9;14;0;9;0;0;33;640;20.45;0
warren-creavalle;PHI;27;21;1807;672;845;79.5;10;0;2;1;0.05;48;624;28.57;0
jimmy-medranda;SKC;28;22;1939;671;907;74;24;1;22;2;0.09;59;612;31.88;0
steve-clark;CLB;32;32;2880;667;916;72.8;0;0;0;0;0;228;439;0;0
ken-tribbett;PHI;22;19;1726;667;870;76.7;1;0;0;1;0.05;101;566;0;0
antonio-nocerino;ORL;21;19;1510;662;813;81.4;8;11;3;0;0;63;599;18.75;0
andrew-jacobson;VAN;26;18;1751;661;806;82;11;0;3;0;0;44;617;50;0
london-woodberry;NE;25;23;2068;654;822;79.6;3;0;5;0;0;91;563;20.83;0
ike-opara;SKC;25;16;1542;653;835;78.2;0;0;0;3;0.18;65;588;0;0
hassoun-camara;MTL;27;26;2249;651;849;76.7;10;0;12;2;0.08;76;575;30.77;0
raul-rodriguez;HOU;25;24;2128;651;851;76.5;3;0;0;0;0;81;570;0;0
atiba-harris;DAL;28;22;1970;648;882;73.5;14;0;6;2;0.09;64;584;23.08;0
sal-zizzo;RBNY;28;20;1920;646;862;74.9;5;0;13;2;0.09;21;625;20.63;0
eric-miller;COL;26;23;2118;641;834;76.9;14;0;13;1;0.04;51;590;22.81;0
chris-pontius;PHI;33;32;2571;641;825;77.7;19;1;5;6;0.21;42;599;21.74;0
razvan-cocis;CHI;30;19;1901;638;837;76.2;17;0;2;2;0.09;59;579;25;0
nicolas-lodeiro;SEA;13;13;1170;638;822;77.6;32;40;25;8;0.62;38;600;31.25;0
giovani-dos-santos;LA;28;27;2350;637;750;84.9;38;37;20;12;0.46;43;594;27.03;0
thomas-mcnamara;NYC;30;28;2229;637;782;81.5;26;5;4;9;0.36;45;592;14.81;0
aurelien-collin;RBNY;23;21;1932;636;871;73;3;0;0;2;0.09;85;551;0;0
ryan-hollingshead;DAL;29;22;2024;636;862;73.8;13;0;3;0;0;41;595;15;0
david-villa;NYC;33;32;2869;635;885;71.8;42;5;7;4;0.13;63;572;28;0
shkelzen-gashi;COL;26;25;2123;629;831;75.7;61;74;44;4;0.17;33;596;36.07;0
bobby-boswell;DC;30;29;2632;622;884;70.4;5;0;1;1;0.03;65;557;50;0
jordan-morris;SEA;34;32;2856;622;803;77.5;28;0;4;4;0.13;15;607;36.36;0
andreas-ivanschitz;SEA;28;25;1910;621;811;76.6;49;100;47;8;0.38;34;587;27.98;0
baggio-husidic;LA;29;16;1556;619;732;84.6;15;3;2;2;0.12;41;578;6.25;0
chris-duvall;RBNY;25;20;1889;617;856;72.1;10;0;9;2;0.1;46;571;23.68;0
jack-jewsbury;POR;23;17;1503;617;702;87.9;18;37;18;2;0.12;68;549;37.5;0
rj-allen;NYC;24;19;1751;613;810;75.7;21;0;5;6;0.31;30;583;18.52;0
darwin-ceren;ORL;16;14;1223;601;711;84.5;8;1;2;2;0.15;69;532;10.53;0
jeff-larentowicz;LA;23;17;1496;597;714;83.6;8;0;0;1;0.06;51;546;0;0
jermaine-taylor;POR;23;21;1841;585;730;80.1;9;0;10;3;0.15;71;514;47.62;0
nicolai-naess;CLB;13;13;1156;582;671;86.7;4;0;1;2;0.16;82;500;33.33;0
brek-shea;ORL;27;22;2003;567;765;74.1;14;3;11;2;0.09;49;518;17.74;0
eric-alexander;MTL;12;12;1047;559;630;88.7;5;0;0;1;0.09;49;510;0;0
nat-borchers;POR;21;21;1813;557;681;81.8;1;0;0;1;0.05;91;466;0;0
brandon-vincent;CHI;26;24;2191;557;837;66.5;16;4;19;3;0.12;48;509;25.68;0
steven-birnbaum;DC;26;26;2340;555;776;71.5;11;0;1;2;0.08;61;494;100;0
clint-dempsey;SEA;17;17;1429;549;666;82.4;21;1;4;2;0.13;33;516;40;0
ronald-zubar;RBNY;21;19;1593;548;710;77.2;1;0;0;0;0;57;491;0;0
chris-wingert;RSL;20;18;1514;543;734;74;7;1;3;0;0;44;499;11.54;0
graham-zusi;SKC;21;18;1651;542;671;80.8;40;54;36;4;0.22;43;499;32.43;0
hector-jimenez;CLB;25;14;1239;530;669;79.2;22;17;12;1;0.07;30;500;19.05;0
tyson-wahl;CLB;13;11;1011;529;616;85.9;1;0;0;0;0;49;480;0;0
arturo-alvarez;CHI;30;24;1923;522;728;71.7;33;63;25;9;0.42;44;478;26.6;0
zarek-valentin;POR;20;18;1607;522;669;78;9;0;9;1;0.06;49;473;23.68;0
david-bingham;SJ;34;34;3015;515;1016;50.7;1;0;0;0;0;311;204;0;0
harry-shipp;MTL;27;20;1596;513;651;78.8;25;17;11;3;0.17;18;495;33.33;0
david-horst;HOU;26;24;2211;512;692;74;3;0;0;0;0;47;465;0;0
nick-rimando;RSL;30;30;2700;506;879;57.6;4;0;0;0;0;198;308;0;0
sheanon-williams;HOU;22;20;1807;505;661;76.4;15;0;16;2;0.1;44;461;22.22;0
chris-wondolowski;SJ;30;30;2697;505;692;73;19;0;4;3;0.1;28;477;28.57;0
alvas-powell;POR;23;23;2015;502;723;69.4;16;0;15;1;0.04;49;453;18.07;0
federico-bravo;NYC;21;11;1096;499;637;78.3;5;0;1;1;0.08;29;470;33.33;0
ben-zemanski;POR;16;11;1010;499;594;84;4;0;0;1;0.09;42;457;0;0
josh-yaro;PHI;17;15;1328;498;582;85.6;1;0;0;0;0;57;441;0;0
mekeil-williams;COL;21;17;1468;496;639;77.6;8;0;12;4;0.25;41;455;23.53;0
aaron-maund;RSL;20;20;1746;492;619;79.5;0;0;0;0;0;58;434;0;0
jefferson-mena;NYC;16;16;1306;485;614;79;1;0;0;0;0;24;461;0;0
michael-stephens;CHI;17;11;948;484;607;79.7;13;10;6;2;0.19;37;447;20.69;0
jared-jeffrey;DC;21;14;1314;481;588;81.8;10;5;0;0;0;53;428;0;0
michael-barrios;DAL;32;30;2454;479;611;78.4;52;17;19;2;0.07;16;463;29.23;0
sebastian-giovinco;TOR;28;28;2418;479;661;72.5;37;103;32;15;0.56;63;416;19.39;0
kevin-doyle;COL;26;24;2178;476;657;72.5;36;0;7;2;0.08;20;456;23.33;0
sunday-stephen;RSL;15;15;1115;476;560;85;4;0;0;1;0.08;34;442;0;0
waylon-francis;CLB;19;13;1233;475;585;81.2;10;0;7;3;0.22;14;461;15.91;0
evan-bush;MTL;33;33;2931;474;848;55.9;2;0;0;0;0;267;207;0;0
darwin-ceren;SJ;12;9;891;472;566;83.4;7;0;3;0;0;84;388;30;0
fanendo-adi;POR;33;30;2649;471;723;65.2;41;0;2;2;0.07;1;470;15.38;0
sean-davis;RBNY;21;11;1108;470;569;82.6;17;25;13;3;0.24;21;449;40.63;0
mike-magee;LA;30;16;1467;470;568;82.8;19;34;21;4;0.25;26;444;32.81;0
kyle-bekker;MTL;18;13;1139;468;541;86.5;14;22;5;0;0;33;435;19.23;0
lamar-neagle;DC;31;21;1950;468;672;69.6;23;27;9;6;0.28;18;450;16.98;0
joe-bendik;ORL;34;34;3060;466;803;58;1;0;0;0;0;224;242;0;0
david-ousted;VAN;33;33;2970;466;889;52.4;0;0;0;0;0;241;225;0;0
patrice-bernier;MTL;20;13;1185;464;545;85.1;17;7;8;1;0.08;47;417;40;0
khaly-thiam;CHI;20;15;1285;463;602;76.9;11;0;0;0;0;39;424;0;0
cordell-cato;SJ;21;15;1391;461;594;77.6;17;0;17;2;0.13;23;438;24.64;0
ilsinho;PHI;25;14;1286;459;589;77.9;14;9;6;2;0.14;14;445;31.58;0
ethan-finlay;CLB;34;27;2462;454;586;77.5;28;6;15;9;0.33;11;443;22.39;0
stefan-frei;SEA;33;33;2970;447;833;53.7;0;0;0;0;0;218;229;0;0
frank-lampard;NYC;19;15;1280;445;561;79.3;18;0;2;3;0.21;31;414;40;0
eriq-zavaleta;TOR;15;14;1277;445;576;77.3;0;0;0;1;0.07;44;401;0;0
shaun-francis;SJ;18;17;1524;444;593;74.9;7;0;9;0;0;48;396;20.45;0
brian-rowe;LA;31;30;2765;434;836;51.9;0;0;0;0;0;190;244;0;0
rodrigo-ramos;CHI;21;16;1484;432;599;72.1;18;1;9;3;0.18;37;395;17.65;0
kemar-lawrence;RBNY;21;21;1801;432;641;67.4;11;0;9;0;0;34;398;21.95;0
bradley-wright-phillips;RBNY;34;32;2761;430;618;69.6;31;0;0;5;0.16;12;418;0;0
teal-bunbury;NE;27;19;1666;427;595;71.8;17;0;6;2;0.11;10;417;13.95;0
rob-vincent;DC;20;12;1137;427;551;77.5;9;6;5;0;0;71;356;38.46;0
corey-ashe;CLB;18;14;1214;425;521;81.6;11;0;12;4;0.3;27;398;22.22;0
benoit-cheyrou;TOR;14;9;800;423;529;80;6;0;1;2;0.22;50;373;11.11;0
lucas-melano;POR;31;27;2268;419;558;75.1;30;0;5;5;0.2;19;400;11.11;0
brad-davis;SKC;24;14;1300;417;498;83.7;30;56;22;1;0.07;14;403;21.78;0
alex-muyl;RBNY;27;18;1599;415;580;71.5;10;0;4;6;0.34;6;409;14.81;0
jordan-stewart;SJ;15;14;1221;415;505;82.2;7;0;6;1;0.07;28;387;26.09;0
wandrille-lefevre;MTL;13;12;1113;414;520;79.6;0;0;0;0;0;71;343;0;0
luis-robles;RBNY;34;34;3060;413;731;56.5;1;0;0;0;0;208;205;0;0
patrick-nyarko;DC;26;23;1828;412;574;71.8;30;0;9;8;0.39;26;386;31.03;0
andre-blake;PHI;32;32;2880;411;743;55.3;0;0;0;0;0;230;181;0;0
connor-lade;RBNY;18;15;1380;411;554;74.2;7;0;10;1;0.07;26;385;27.78;0
marco-pappa;COL;20;10;895;408;505;80.8;21;24;10;4;0.4;17;391;25;0
tommy-redding;ORL;18;16;1346;407;481;84.6;0;0;0;0;0;39;368;0;0
alejandro-bedoya;PHI;10;10;844;406;477;85.1;6;3;2;0;0;30;376;20;0
hernan-bernardello;MTL;12;11;991;405;471;86;9;5;3;1;0.09;42;363;33.33;0
cj-sapong;PHI;31;29;2535;405;602;67.3;23;0;4;2;0.07;6;399;28.57;0
donny-toia;MTL;17;15;1365;405;524;77.3;13;0;6;2;0.13;17;388;33.33;0
jamison-olave;RSL;17;16;1482;403;495;81.4;2;0;0;0;0;51;352;0;0
kevin-ellis;SKC;14;10;953;401;480;83.5;0;0;0;1;0.09;50;351;0;0
vincent-nogueira;PHI;8;8;684;397;462;85.9;3;0;0;0;0;53;344;0;0
gaston-sauro;CLB;13;12;918;397;469;84.7;1;0;0;0;0;31;366;0;0
josh-williams;TOR;15;11;918;395;479;82.5;2;0;0;1;0.1;35;360;0;0
maximiliano-urruti;DAL;30;29;2482;394;529;74.5;25;0;1;4;0.15;12;382;14.29;0
bobby-burling;COL;16;16;1415;390;508;76.8;1;0;0;0;0;85;305;0;0
tsubasa-endoh;TOR;21;15;1387;390;472;82.6;24;23;15;0;0;22;368;25.42;0
lloyd-sam;RBNY;16;13;1054;388;485;80;19;1;16;4;0.34;5;383;25.81;0
chris-seitz;DAL;28;28;2520;383;646;59.3;0;0;0;0;0;176;207;0;0
juan-agudelo;NE;24;14;1349;378;472;80.1;20;0;0;5;0.33;2;376;0;0
damien-perquis;TOR;12;11;986;377;483;78;2;0;1;1;0.09;41;336;50;0
kofi-sarkodie;SJ;13;12;1043;377;454;83;8;0;8;0;0;20;357;28.57;0
sebastien-le-toux;PHI;21;13;1206;375;520;72.1;32;8;10;5;0.37;16;359;24.39;0
gyasi-zardes;LA;19;17;1604;371;522;71.1;23;0;2;5;0.28;9;362;6.25;0
andrew-wenger;HOU;32;24;2062;368;554;66.4;15;2;10;3;0.13;14;354;21.74;0
fraser-aird;VAN;18;16;1455;366;498;73.5;16;0;20;0;0;38;328;29.85;0
john-goossens;CHI;24;15;1288;366;484;75.6;25;32;21;4;0.28;46;320;28.77;0
matias-perez-garcia;ORL;13;10;883;363;442;82.1;28;31;19;2;0.2;30;333;35.85;0
jack-harrison;NYC;21;17;1574;362;492;73.6;26;4;10;7;0.4;21;341;17.86;0
tim-howard;COL;17;17;1530;362;509;71.1;0;0;0;0;0;106;256;0;0
zach-scott;SEA;14;9;886;360;456;79;0;0;0;0;0;60;300;0;0
tim-melia;SKC;27;27;2430;352;674;52.2;0;0;0;0;0;127;225;0;0
dominic-oduro;MTL;31;22;2028;352;456;77.2;16;0;3;6;0.27;12;340;18.75;0
jordan-smith;VAN;17;15;1268;352;486;72.4;14;0;15;0;0;42;310;26.79;0
tesho-akindele;DAL;31;15;1514;350;466;75.1;16;0;5;4;0.24;8;342;26.32;0
michael-harrington;CHI;19;16;1291;348;481;72.3;10;0;6;1;0.07;20;328;17.14;0
;TOR;23;16;1487;347;500;69.4;18;0;2;5;0.3;22;325;40;0
cristian-techera;VAN;29;19;1584;346;467;74.1;30;58;28;2;0.11;19;327;25.45;0
matias-perez-garcia;SJ;14;9;752;343;449;76.4;28;32;16;1;0.12;40;303;26.23;0
rafael-ramos;ORL;12;12;1015;340;420;81;11;1;11;3;0.27;22;318;18.03;0
shea-salinas;SJ;33;8;1223;339;475;71.4;20;43;27;5;0.37;18;321;18.37;0
roland-alberg;PHI;28;13;1153;336;396;84.8;22;37;16;3;0.23;7;329;29.09;0
jose-aja;ORL;10;9;830;331;396;83.6;0;0;0;0;0;52;279;0;0
jay-chapman;TOR;18;9;780;330;418;79;19;0;3;2;0.23;27;303;21.43;0
kei-kamara;NE;21;21;1869;330;468;70.5;22;0;1;2;0.1;7;323;5.26;0
nicolas-mezquida;VAN;28;17;1395;330;454;72.7;18;5;6;1;0.06;18;312;19.35;0
marlon-hairston;COL;21;14;1272;329;419;78.5;15;0;6;6;0.42;10;319;25;0
emmanuel-boateng;LA;26;17;1547;328;434;75.6;10;4;7;5;0.29;6;322;11.67;0
nick-hagglund;TOR;16;8;847;328;428;76.6;4;0;3;0;0;30;298;21.43;0
sean-johnson;CHI;22;22;1980;325;610;53.3;2;0;0;0;0;152;173;0;0
steven-mendoza;NYC;24;10;1139;321;424;75.7;20;0;4;1;0.08;14;307;23.53;0
john-stertzer;RSL;18;9;777;319;386;82.6;3;0;0;1;0.12;33;286;0;0
bobby-shuttleworth;NE;21;20;1814;316;529;59.7;1;0;0;0;0;154;162;0;0
tommy-thompson;SJ;17;9;825;315;383;82.3;18;0;3;0;0;10;305;25;0
zach-loyd;DAL;12;10;919;311;403;77.2;0;0;0;0;0;38;273;0;0
cyle-larin;ORL;32;29;2455;309;422;73.2;19;0;0;3;0.11;9;300;0;0
fabian-castillo;DAL;22;20;1752;307;448;68.5;22;2;9;5;0.26;17;290;39.13;0
connor-hallisey;SKC;17;12;1072;306;386;79.3;14;2;6;1;0.08;13;293;12.24;0
khiry-shelton;NYC;22;13;1159;306;421;72.7;13;0;5;9;0.7;6;300;15.15;0
zac-macmath;COL;17;17;1530;305;502;60.8;0;0;0;0;0;158;147;0;0
fabian-herbers;PHI;32;13;1290;303;407;74.5;14;0;6;7;0.49;6;297;22.22;0
jake-gleeson;POR;28;27;2470;302;635;47.6;2;0;0;0;0;176;126;0;0
didier-drogba-x7391;MTL;22;18;1650;297;492;60.4;32;1;5;6;0.33;23;274;16.13;0
jordan-allen;RSL;23;11;1099;295;360;81.9;12;2;9;2;0.16;15;280;30;0
vytas;POR;11;10;916;292;371;78.7;10;1;7;0;0;32;260;28;0
andres-imperiale;SJ;11;10;869;292;394;74.1;4;0;0;0;0;47;245;0;0
daigo-kobayashi;NE;27;6;701;290;351;82.6;3;1;1;0;0;18;272;14.29;0
