name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
yimmi-chara;POR;34;33;2778;1133;1314;86.2;49;34;15;9;0.29;53;1080;22.39;0
alexander-ring;ATX;34;32;2786;1131;1385;81.7;27;1;5;7;0.23;107;1024;13.51;0
pablo-ruiz;RSL;29;28;2419;1126;1318;85.4;36;69;27;5;0.19;166;960;25.96;0
;LAFC;28;27;2408;1125;1329;84.7;31;0;16;7;0.26;70;1055;16.49;0
alfredo-morales;NYC;24;21;1882;1116;1237;90.2;8;0;2;2;0.1;55;1061;50;0
jan-gregus;SJ;27;17;1678;1106;1257;88;20;17;13;6;0.32;100;1006;34.21;0
alistair-johnston;MTL;33;30;2648;1106;1298;85.2;23;10;29;5;0.17;64;1042;27.1;0
marcelo-silva;RSL;31;31;2775;1106;1236;89.5;7;0;0;0;0;55;1051;0;0
joao-moutinho;ORL;28;28;2461;1103;1376;80.2;26;0;20;2;0.07;60;1043;20;0
christian-fuchs;CLT;26;22;1945;1102;1366;80.7;7;0;6;1;0.05;129;973;19.35;0
tanner-beason;SJ;28;25;2245;1099;1262;87.1;4;0;2;0;0;97;1002;50;0
justen-glad;RSL;26;26;2305;1099;1279;85.9;3;0;0;0;0;111;988;0;0
kellyn-acosta;LAFC;32;28;2549;1098;1290;85.1;47;89;35;5;0.18;48;1050;26.92;0
matias-vera;HOU;28;28;2198;1098;1195;91.9;6;0;1;2;0.08;130;968;100;0
lalas-abubakar;COL;32;29;2523;1096;1266;86.6;5;0;0;1;0.04;61;1035;0;0
andrew-brody;RSL;34;33;2960;1083;1309;82.7;31;1;14;6;0.18;63;1020;15.38;0
keegan-rosenberry;COL;34;33;2961;1083;1321;82;21;0;15;2;0.06;132;951;27.27;0
xavier-arreaga;SEA;27;26;2174;1082;1222;88.5;5;0;0;0;0;96;986;0;0
anton-walkes;CLT;23;21;1805;1074;1216;88.3;0;0;0;0;0;52;1022;0;0
milos-degenek;CLB;28;24;2238;1063;1259;84.4;6;0;0;0;0;80;983;0;0
henry-kessler;NE;22;21;1845;1060;1172;90.4;0;0;0;0;0;67;993;0;0
sean-davis;NSH;34;32;2843;1059;1210;87.5;9;0;1;2;0.06;40;1019;12.5;0
marco-farfan;DAL;32;32;2731;1053;1242;84.8;14;26;7;4;0.13;37;1016;12.07;0
deandre-yedlin;MIA;34;33;2986;1052;1274;82.6;24;2;17;4;0.12;34;1018;24.29;0
federico-navarro;CHI;30;27;2461;1046;1221;85.7;9;0;4;3;0.11;75;971;44.44;0
guzman-corujo;CLT;25;25;2065;1033;1208;85.5;3;0;1;0;0;73;960;100;0
adalberto-carrasquilla;HOU;32;27;2395;1024;1252;81.8;33;9;5;4;0.15;111;913;19.23;0
jonathan-osorio;TOR;23;20;1690;1023;1127;90.8;18;0;0;6;0.32;34;989;0;0
rafael-czichos;CHI;26;26;2332;1020;1237;82.5;7;0;2;1;0.04;92;928;66.67;0
danny-wilson;COL;26;25;2102;1019;1248;81.7;3;0;0;2;0.09;180;839;0;0
wil-trapp;MIN;27;25;2135;1018;1172;86.9;12;1;1;2;0.08;71;947;12.5;0
rodrigo-schlegel;ORL;29;23;2164;1017;1164;87.4;6;0;0;0;0;63;954;0;0
jon-gallagher;ATX;32;23;2125;1012;1203;84.1;11;2;13;4;0.17;76;936;26;0
adam-lundkvist;HOU;31;30;2585;1012;1236;81.9;17;25;21;5;0.17;61;951;24.14;0
damion-lowe;MIA;28;28;2385;1010;1242;81.3;7;0;4;1;0.04;87;923;44.44;0
teenage-hadebe;HOU;22;20;1812;1009;1138;88.7;5;0;0;0;0;55;954;0;0
jakob-glesnes;PHI;34;34;3060;1002;1225;81.8;5;0;5;3;0.09;131;871;83.33;0
junior-urso;ORL;34;29;2563;999;1151;86.8;20;0;1;7;0.25;60;939;11.11;0
sebastian-driussi;ATX;34;32;2882;998;1273;78.4;28;0;3;7;0.22;69;929;9.09;0
nouhou;SEA;30;28;2505;997;1163;85.7;12;0;10;3;0.11;50;947;16.39;0
facundo-torres;ORL;33;29;2600;989;1187;83.3;36;37;25;10;0.35;29;960;26.6;0
jose-andres-martinez;PHI;30;29;2524;987;1243;79.4;4;0;2;4;0.14;116;871;15.38;0
michael-boxall;MIN;31;31;2790;983;1153;85.3;3;0;0;0;0;58;925;0;0
emanuel-reynoso;MIN;29;29;2526;981;1289;76.1;67;150;61;11;0.39;103;878;25.52;0
thomas-mcnamara;NE;33;30;2488;977;1132;86.3;9;0;3;5;0.18;66;911;23.08;0
paxton-pomykal;DAL;33;30;2449;972;1152;84.4;19;8;8;5;0.18;53;919;20.51;0
boris-sekulic;CHI;33;32;2822;968;1160;83.5;30;1;25;3;0.1;23;945;35.71;0
edwin-cerrillo;DAL;32;20;1892;963;1076;89.5;7;0;2;0;0;43;920;66.67;0
raheem-edwards;LA;30;27;2281;954;1164;82;22;1;13;6;0.24;43;911;29.55;0
santiago-rodriguez;NYC;32;29;2472;954;1145;83.3;61;63;27;13;0.47;44;910;29.67;0
pedro-santos;CLB;29;28;2337;950;1235;76.9;18;8;12;5;0.19;77;873;14.63;0
obinna-nwobodo;CIN;24;23;2065;948;1111;85.3;10;0;1;2;0.09;38;910;33.33;0
jesus-david-murillo;LAFC;29;27;2343;947;1170;80.9;1;0;1;3;0.12;83;864;50;0
bill-tuiloma;POR;30;24;2253;944;1130;83.5;3;0;4;3;0.12;100;844;66.67;0
jack-elliott;PHI;32;32;2862;937;1232;76.1;3;0;0;2;0.06;125;812;0;0
jose-cifuentes;LAFC;33;26;2355;927;1144;81;35;15;7;7;0.27;50;877;15.22;0
aidan-morris;CLB;27;20;1811;918;1039;88.3;13;13;4;1;0.05;71;847;16;0
ranko-veselinovic;VAN;31;31;2765;918;1075;85.4;9;0;2;2;0.07;84;834;100;0
brandon-bye;NE;29;29;2565;914;1170;78.1;41;0;34;7;0.25;29;885;22.97;0
graham-zusi;SKC;21;20;1661;914;1123;81.4;14;2;11;2;0.11;112;802;18.64;0
tristan-blackmon;VAN;28;23;2134;912;1131;80.6;4;0;1;0;0;79;833;50;0
aaron-herrera;RSL;27;25;2267;912;1121;81.4;22;3;30;3;0.12;98;814;26.32;0
claudio-bravo;POR;26;26;2204;911;1170;77.9;19;6;11;2;0.08;69;842;16.67;0
lucas-zelarayan;CLB;29;25;2320;907;1150;78.9;80;122;62;12;0.47;92;815;30.69;0
kai-wagner;PHI;33;33;2951;903;1198;75.4;74;134;94;15;0.46;141;762;30.23;0
luciano-acosta;CIN;30;28;2499;901;1224;73.6;80;76;31;19;0.68;48;853;22.79;0
daniel-lovitz;NSH;31;29;2619;900;1166;77.2;28;51;27;4;0.14;106;794;19.42;0
samuel-piette;MTL;26;16;1486;900;1000;90;13;3;2;3;0.18;50;850;22.22;0
cristian-roldan;SEA;26;22;2102;886;1082;81.9;30;0;21;5;0.21;59;827;26.25;0
robin-jansson;ORL;22;22;1971;879;1016;86.5;2;0;1;1;0.05;100;779;50;0
sean-johnson;NYC;34;34;3060;877;1146;76.5;0;0;0;0;0;167;710;0;0
jack-maher;NSH;27;19;1848;868;979;88.7;3;0;0;1;0.05;67;801;0;0
nick-lima;ATX;34;25;2343;865;1022;84.6;17;0;15;5;0.19;88;777;26.32;0
nick-hagglund;CIN;32;31;2719;859;1116;77;10;0;4;2;0.07;68;791;40;0
daniel-steres;HOU;18;14;1341;857;944;90.8;3;0;0;1;0.07;88;769;0;0
shane-o-neill;TOR;26;21;1895;856;1021;83.8;2;0;0;1;0.05;48;808;0;0
xherdan-shaqiri;CHI;29;27;2258;855;1102;77.6;65;97;46;11;0.44;57;798;24.47;0
santiago-moreno;POR;34;28;2433;854;1065;80.2;49;31;18;8;0.3;49;805;22.22;0
ema-twumasi;DAL;31;24;2111;854;1009;84.6;10;0;8;2;0.09;23;831;24.24;0
cristian-espinoza;SJ;34;33;2856;852;1006;84.7;68;142;72;14;0.44;47;805;25.17;0
sean-nealis;RBNY;33;33;2953;851;1165;73;6;0;0;0;0;57;794;0;0
gaston-brugman;LA;14;14;1129;849;961;88.3;16;0;1;1;0.08;52;797;33.33;0
junior-moreno;CIN;27;25;2048;846;981;86.2;14;2;2;1;0.04;48;798;33.33;0
paul-marie;SJ;32;26;2247;844;1020;82.8;28;0;12;2;0.08;43;801;30.77;0
kervin-arriaga;MIN;24;22;1893;843;1001;84.2;12;0;1;0;0;79;764;33.33;0
diego-fagundez;ATX;34;32;2717;833;989;84.2;55;103;42;15;0.5;28;805;24.85;0
santiago-sosa;ATL;21;15;1409;829;978;84.8;19;0;0;0;0;84;745;0;0
george-campbell;ATL;20;16;1476;828;963;86;7;0;0;0;0;49;779;0;0
lukas-macnaughton;TOR;25;20;1789;828;977;84.8;2;0;0;0;0;56;772;0;0
ruan;ORL;31;29;2468;826;1002;82.4;23;0;15;2;0.07;32;794;16.85;0
dax-mccarty;NSH;29;21;1776;826;971;85.1;17;1;3;3;0.15;81;745;33.33;0
brooks-lennon;ATL;25;22;2033;822;957;85.9;63;80;75;7;0.31;26;796;34.4;0
mauricio-pineda;CHI;27;23;2002;820;958;85.6;9;0;2;1;0.04;67;753;22.22;0
eric-remedi;SJ;25;18;1451;811;939;86.4;11;0;0;0;0;61;750;0;0
malte-amundsen;NYC;27;23;2100;806;1038;77.7;21;0;18;2;0.09;49;757;22.22;0
robin-lod;MIN;30;29;2500;802;929;86.3;31;1;3;2;0.07;37;765;27.27;0
logan-ndenbe;SKC;22;19;1753;792;953;83.1;13;0;10;0;0;23;769;14.71;0
alejandro-bedoya;PHI;30;27;2427;791;1059;74.7;32;0;9;6;0.22;23;768;23.08;0
steve-clark;HOU;33;33;2906;784;1035;75.8;0;0;0;0;0;194;590;0;0
harrison-afful;CLT;21;15;1310;782;890;87.9;7;0;5;0;0;58;724;18.52;0
daniel-gazdag;PHI;34;34;2939;780;1042;74.9;41;17;9;10;0.31;27;753;24.32;0
francisco-calvo;SJ;13;13;1170;779;933;83.5;4;0;2;1;0.08;67;712;100;0
artur;CLB;24;20;1649;778;896;86.8;11;0;1;0;0;54;724;33.33;0
aaron-long;RBNY;29;28;2370;776;1015;76.5;8;0;1;0;0;46;730;50;0
carlos-vela;LAFC;32;28;2333;774;969;79.9;68;96;48;11;0.42;66;708;30.97;0
miguel-angel-navarro;CHI;25;24;2171;773;1000;77.3;18;0;13;1;0.04;41;732;20.97;0
bakaye-dibassy;MIN;26;26;2257;770;942;81.7;3;0;1;0;0;62;708;16.67;0
chris-durkin;DC;29;24;2241;762;1016;75;14;1;8;6;0.24;69;693;19.51;0
brendan-hines-ike;DC;20;20;1685;762;945;80.6;3;0;1;1;0.05;96;666;12.5;0
justin-meram;RSL;33;27;2289;762;909;83.8;47;63;40;7;0.28;45;717;27.97;0
talles-magno-bacelar-martins;NYC;34;32;2604;761;941;80.9;31;0;4;10;0.35;17;744;30.77;0
jonathan-bond;LA;34;34;3060;760;1020;74.5;1;0;0;0;0;184;576;0;0
antonio-carlos;ORL;21;18;1624;757;868;87.2;3;0;0;1;0.06;79;678;0;0
jaylin-lindsey;CLT;26;18;1667;756;879;86;20;0;11;2;0.11;40;716;18.97;0
facundo-quignon;DAL;25;14;1280;752;852;88.3;9;0;2;1;0.07;39;713;66.67;0
gaston-gimenez;CHI;22;20;1700;750;896;83.7;20;8;11;2;0.11;81;669;39.29;0
victor-vazquez;LA;26;15;1160;750;839;89.4;31;45;18;4;0.31;49;701;27.27;0
brad-stuver;ATX;31;31;2708;748;1022;73.2;0;0;0;0;0;173;575;0;0
kristijan-kahlina;CLT;31;31;2790;747;1053;70.9;0;0;0;1;0.03;210;537;0;0
dario-zuparic;POR;30;24;2189;739;887;83.3;4;0;0;0;0;68;671;0;0
rayan-raveloson;LA;22;21;1784;738;857;86.1;14;1;3;4;0.2;49;689;21.43;0
nkosi-tafari;DAL;27;11;1314;734;859;85.5;4;0;2;0;0;56;678;40;0
bryan-acosta;COL;26;22;1903;732;861;85;39;70;42;3;0.14;100;632;39.62;0
alvaro-barreal;CIN;32;25;2204;732;937;78.1;36;49;39;9;0.37;57;675;29.32;0
maxime-chanot;NYC;22;16;1438;731;850;86;0;0;0;1;0.06;66;665;0;0
josecarlos-van-rankin;POR;24;23;1925;729;846;86.2;6;0;5;0;0;37;692;14.71;0
ryan-hollingshead;LAFC;30;22;1928;727;893;81.4;14;0;4;1;0.05;12;715;20;0
tayvon-gray;NYC;27;22;1878;724;879;82.4;9;0;8;2;0.1;31;693;15.69;0
hany-mukhtar;NSH;33;32;2835;724;911;79.5;75;102;56;11;0.35;28;696;33.53;0
jackson-ragen;SEA;23;14;1383;724;827;87.5;2;0;2;0;0;80;644;100;0
djordje-mihailovic;MTL;27;25;2010;721;873;82.6;53;90;44;6;0.27;45;676;36.36;0
jake-nerwinski;VAN;24;20;1810;712;862;82.6;1;0;1;0;0;57;655;10;0
larrys-mabiala;POR;21;18;1562;708;839;84.4;2;0;1;1;0.06;76;632;33.33;0
javain-brown;VAN;27;22;1862;707;895;79;16;0;13;1;0.05;43;664;25.49;0
jayden-nelson;TOR;31;25;1982;705;852;82.8;18;2;2;2;0.09;13;692;13.33;0
alejandro-pozuelo;TOR;16;16;1406;702;841;83.5;31;45;16;5;0.32;15;687;21.62;0
franco-fragapane;MIN;30;26;2034;700;882;79.4;41;5;8;3;0.13;31;669;29.63;0
dj-taylor;MIN;26;23;2088;694;902;76.9;19;0;21;3;0.13;50;644;27.27;0
douglas-costa;LA;27;16;1413;693;831;83.4;31;43;22;2;0.13;58;635;26.83;0
chris-mavinga;TOR;19;19;1497;688;772;89.1;0;0;0;0;0;27;661;0;0
joseph-mora;CLT;23;18;1716;688;861;79.9;12;0;11;0;0;37;651;21.15;0
marcelino-moreno;ATL;30;18;1762;688;846;81.3;40;22;20;8;0.41;33;655;23.81;0
john-tolkin;RBNY;31;31;2748;688;981;70.1;36;57;20;3;0.1;58;630;20.83;0
ismael-kone;MTL;26;18;1587;684;793;86.3;11;3;3;5;0.28;58;626;33.33;0
ryan-gauld;VAN;28;25;2240;679;855;79.4;45;46;34;9;0.36;32;647;26.77;0
andrew-gutman;ATL;25;22;1963;672;852;78.9;14;0;11;2;0.09;32;640;23.91;0
juan-jose-purata;ATL;17;16;1452;672;807;83.3;2;0;0;0;0;37;635;0;0
cristian-casseres-jr;RBNY;27;24;2200;669;923;72.5;34;4;8;6;0.25;38;631;28.57;0
geoff-cameron;CIN;26;24;2121;668;835;80;3;0;0;1;0.04;52;616;0;0
roger-espinoza;SKC;30;25;1884;667;825;80.8;21;0;6;4;0.19;80;587;21.43;0
chris-mueller;CHI;24;23;1974;664;793;83.7;32;30;15;5;0.23;21;643;20.55;0
carlos-salcedo;TOR;13;13;1155;664;799;83.1;2;0;0;0;0;66;598;0;0
sebastian-blanco;POR;32;20;1829;651;884;73.6;36;34;28;8;0.39;50;601;20.29;0
lucas-esteves-souza;COL;30;24;2270;651;840;77.5;15;3;7;3;0.12;34;617;12.73;0
ricard-puig-marti;LA;10;9;827;648;704;92;16;8;1;5;0.54;27;621;25;0
josh-williams;CLB;23;15;1420;648;746;86.9;1;0;0;1;0.06;44;604;0;0
ryan-sailor;MIA;22;14;1516;645;738;87.4;0;0;0;0;0;33;612;0;0
jasper-loffelsend;RSL;30;19;1631;644;774;83.2;13;0;8;5;0.28;28;616;27.59;0
jack-price;COL;17;14;1111;643;718;89.5;29;61;25;3;0.24;54;589;30.86;0
luiz-de-araujo-guimaraes-neto;ATL;28;26;2199;637;816;78.1;39;29;15;6;0.25;57;580;16.13;0
kemar-lawrence;MIN;27;26;2308;637;811;78.5;6;0;8;2;0.08;21;616;14.29;0
johnny-russell;SKC;33;31;2707;634;849;74.7;39;12;19;1;0.03;36;598;20.88;0
andres-cubas;VAN;18;17;1352;631;716;88.1;3;0;0;0;0;57;574;0;0
lassi-lappalainen;MTL;28;26;1942;627;777;80.7;26;0;10;7;0.32;42;585;20.41;0
andy-najar;DC;23;20;1673;627;800;78.4;8;1;6;2;0.11;51;576;23.08;0
amar-sejdic;ATL;23;18;1320;622;727;85.6;10;3;3;2;0.14;33;589;27.27;0
auston-trusty;COL;16;16;1439;622;749;83;3;0;0;0;0;42;580;0;0
russell-teibert;VAN;29;24;2043;620;749;82.8;9;0;4;1;0.04;41;579;15.38;0
sofiane-djeffal;DC;28;19;1684;619;757;81.8;8;4;1;1;0.05;70;549;10;0
randall-leal;NSH;28;26;2145;618;792;78;31;1;16;7;0.29;41;577;20.51;0
domenico-criscito;TOR;15;14;1190;617;743;83;18;11;12;0;0;42;575;30;0
darwin-quintero;HOU;31;22;1776;615;825;74.5;55;68;19;5;0.25;56;559;20.88;0
mathieu-choiniere;MTL;26;15;1384;614;712;86.2;13;4;3;1;0.07;18;596;15;0
robert-taylor;MIA;33;26;2239;614;765;80.3;29;13;14;3;0.12;16;598;32.56;0
carlos-teran;CHI;22;19;1676;613;770;79.6;5;0;0;0;0;67;546;0;0
bryce-duke;MIA;28;16;1476;610;749;81.4;21;15;9;7;0.43;27;583;39.13;0
mamadou-fall;LAFC;16;13;1198;600;739;81.2;5;0;1;1;0.08;45;555;33.33;0
ben-sweat;SKC;20;18;1525;598;734;81.5;13;0;8;3;0.18;35;563;22.86;0
frankie-amaya;RBNY;24;23;1978;594;759;78.3;19;24;19;5;0.23;42;552;44.19;0
jesus-ferreira;DAL;33;29;2665;590;779;75.7;45;48;21;6;0.2;46;544;30.88;0
keaton-parks;NYC;18;12;1025;590;661;89.3;13;0;1;3;0.26;43;547;16.67;0
diego-rubio;COL;30;28;2445;589;817;72.1;42;0;6;7;0.26;66;523;16.22;0
jt-marcinkowski;SJ;33;33;2925;587;858;68.4;0;0;0;0;0;179;408;0;0
nick-depuy;LA;18;14;1289;581;677;85.8;2;0;0;0;0;30;551;0;0
marcos-lopez;SJ;17;16;1386;581;730;79.6;8;3;4;0;0;33;548;8.51;0
william-yarbrough;COL;34;34;3015;579;811;71.4;0;0;0;0;0;167;412;0;0
paul-arriola;DAL;32;29;2570;573;768;74.6;53;21;12;7;0.25;27;546;13.79;0
gabriele-corbo;MTL;14;13;1134;573;667;85.9;4;0;3;0;0;44;529;50;0
efrain-alvarez;LA;28;12;1385;571;678;84.2;32;53;16;6;0.39;33;538;21.33;0
danny-leyva;SEA;19;12;952;571;661;86.4;8;2;4;2;0.19;43;528;30.77;0
zac-macmath;RSL;34;34;3060;569;1070;53.2;0;0;0;0;0;281;288;0;0
leon-flach;PHI;34;33;2755;565;723;78.2;15;0;2;2;0.07;14;551;13.33;0
daniel-salloi;SKC;29;28;2533;565;740;76.3;28;5;12;5;0.18;18;547;35.29;0
stefan-frei;SEA;27;27;2430;564;762;74;0;0;0;0;0;191;373;0;0
tommy-thompson;SJ;27;14;1319;563;670;84;10;0;5;2;0.14;14;549;29.41;0
jeremy-ebobisse;SJ;34;34;2951;551;670;82.2;26;0;2;3;0.09;33;518;33.33;0
jack-mcglynn;PHI;23;9;1008;548;634;86.4;11;3;4;3;0.27;44;504;18.18;0
derrick-etienne-jr;CLB;33;25;2221;541;661;81.8;30;1;12;6;0.24;19;522;24.49;0
maxime-crepeau;LAFC;33;33;2970;537;804;66.8;0;0;0;0;0;184;353;0;0
alex-muyl;NSH;29;22;2023;535;703;76.1;17;1;15;3;0.13;17;518;25.42;0
maarten-paes;DAL;32;32;2880;535;836;64;0;0;0;0;0;119;416;0;0
ian-murphy;CIN;26;16;1457;534;682;78.3;3;0;0;0;0;32;502;0;0
luca-petrasso;TOR;23;21;1684;534;719;74.3;17;33;13;4;0.21;23;511;15.48;0
kelyn-rowe;SEA;28;14;1301;534;681;78.4;8;1;4;3;0.21;39;495;10.53;0
brenner;CIN;29;22;2061;532;639;83.3;20;3;1;6;0.26;31;501;9.09;0
kyle-smith;ORL;29;14;1376;528;683;77.3;12;0;12;0;0;40;488;29.27;0
tyler-blackett;CIN;20;14;1338;526;652;80.7;6;0;2;2;0.13;54;472;40;0
scott-caldwell;RSL;26;15;1360;524;622;84.2;4;0;1;0;0;31;493;50;0
alejandro-pozuelo;MIA;12;12;974;521;602;86.5;22;5;2;6;0.55;19;502;15.38;0
yuya-kubo;CIN;27;14;1347;518;615;84.2;19;7;10;4;0.27;42;476;41.67;0
alan-velasco;DAL;26;23;1942;517;654;79;39;34;18;7;0.32;51;466;39.13;0
sebastian-lletget;NE;19;18;1457;515;580;88.8;9;0;3;5;0.31;21;494;11.54;0
kosi-thompson;TOR;24;19;1625;515;657;78.4;12;0;1;2;0.11;8;507;5.56;0
samuel-grandsir;LA;33;19;1614;514;603;85.2;19;34;19;5;0.28;20;494;21.84;0
gabriel-slonina;CHI;32;32;2880;512;794;64.5;0;0;0;0;0;223;289;0;0
pedro-gallese;ORL;32;32;2880;511;680;75.2;0;0;0;0;0;146;365;0;0
benjamin-bender;CLT;28;19;1649;509;629;80.9;28;14;11;6;0.33;21;488;34.38;0
joe-willis;NSH;32;32;2880;508;784;64.8;0;0;0;1;0.03;217;291;0;0
memo-rodriguez;HOU;30;18;1503;507;602;84.2;20;37;13;3;0.18;24;483;20.31;0
jose-carlos-cracco-neto;HOU;20;12;1129;502;603;83.3;14;4;18;1;0.08;16;486;30;0
andre-blake;PHI;34;34;3060;501;825;60.7;0;0;0;0;0;203;298;0;0
griffin-dorsey;HOU;27;19;1644;501;611;82;7;0;9;3;0.16;25;476;19.15;0
cristian-dajome;VAN;28;18;1802;500;640;78.1;18;1;9;4;0.2;28;472;14.29;0
cristhian-paredes;POR;27;20;1667;500;635;78.7;14;1;0;3;0.16;19;481;0;0
zan-kolmanic;ATX;21;12;1070;497;616;80.7;12;28;12;2;0.17;14;483;16.22;0
mark-anthony-kaye;COL;17;15;1286;491;602;81.6;11;0;0;1;0.07;29;462;0;0
eloy-room;CLB;34;34;3060;491;777;63.2;0;0;0;0;0;146;345;0;0
eric-miller;NSH;24;14;1341;490;597;82.1;8;0;4;0;0;23;467;15.38;0
caleb-wiley;ATL;26;18;1503;480;603;79.6;20;0;12;2;0.12;14;466;25.53;0
tony-alfaro;DC;18;9;936;478;580;82.4;0;0;0;1;0.1;45;433;0;0
joseph-rosales;MIN;24;8;1042;478;546;87.5;6;11;10;2;0.17;27;451;40;0
jesus-jimenez;TOR;33;27;2351;477;618;77.2;22;3;0;3;0.11;12;465;0;0
oriol-rosell;SKC;18;13;905;476;549;86.7;4;0;0;1;0.1;35;441;0;0
