name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
ramiro-corrales;SJ;11;5;461;0;0;0;0;0;0;1;0.2;0;0;0;0
mac-cozier;CLB;13;0;155;0;0;0;0;0;0;0;0;0;0;0;0
ben-crawley;DC;5;0;82;0;0;0;0;0;0;0;0;0;0;0;0
cristian-da-silva;RBNY;20;12;1158;0;0;0;0;0;0;0;0;0;0;0;0
troy-dayak;SJ;25;25;2232;0;0;0;0;0;0;3;0.12;0;0;0;0
antony-de-avila;RBNY;8;7;650;0;0;0;0;0;0;2;0.28;0;0;0;0
raimo-de-vries;COL;4;4;355;0;0;0;0;0;0;1;0.25;0;0;0;0
john-debrito;NE;21;18;1537;0;0;0;0;0;0;4;0.23;0;0;0;0
raul-diaz-arce;DC;28;28;2351;0;0;0;0;0;0;2;0.08;0;0;0;0
john-diffley;TB;13;6;574;0;0;0;0;0;0;0;0;0;0;0;0
mark-dodd;DAL;31;31;2776;0;0;0;0;0;0;0;0;0;0;0;0
roberto-donadoni;RBNY;17;17;1530;0;0;0;0;0;0;8;0.47;0;0;0;0
mark-dougherty;TB;28;28;2520;0;0;0;0;0;0;0;0;0;0;0;0
john-doyle;SJ;30;30;2652;0;0;0;0;0;0;6;0.2;0;0;0;0
oscar-draguicevich;SJ;19;17;1416;0;0;0;0;0;0;0;0;0;0;0;0
ted-eck;DAL;26;16;1564;0;0;0;0;0;0;6;0.35;0;0;0;0
troy-edwards;COL;4;3;289;0;0;0;0;0;0;0;0;0;0;0;0
eric-eichmann;SKC;15;4;481;0;0;0;0;0;0;2;0.37;0;0;0;0
samuel-ekeme;SKC;23;19;1693;0;0;0;0;0;0;1;0.05;0;0;0;0
gerell-elliott;DAL;20;16;1523;0;0;0;0;0;0;7;0.41;0;0;0;0
michael-emenalo;SJ;29;28;2534;0;0;0;0;0;0;2;0.07;0;0;0;0
eduardo-espinoza;SJ;26;26;2310;0;0;0;0;0;0;5;0.19;0;0;0;0
marco-etcheverry;DC;26;23;2144;0;0;0;0;0;0;19;0.8;0;0;0;0
richard-farrer;DAL;31;31;2758;0;0;0;0;0;0;0;0;0;0;0;0
said-fazlagic;DC;2;1;136;0;0;0;0;0;0;0;0;0;0;0;0
;DAL;8;3;292;0;0;0;0;0;0;0;0;0;0;0;0
iain-fraser;NE;23;23;2070;0;0;0;0;0;0;1;0.04;0;0;0;0
robin-fraser;LA;27;27;2390;0;0;0;0;0;0;0;0;0;0;0;0
brad-friedel;CLB;9;9;810;0;0;0;0;0;0;0;0;0;0;0;0
adam-frye;TB;15;9;725;0;0;0;0;0;0;1;0.12;0;0;0;0
giuseppe-galderisi;NE;4;3;248;0;0;0;0;0;0;0;0;0;0;0;0
giuseppe-galderisi;TB;21;19;1713;0;0;0;0;0;0;8;0.42;0;0;0;0
john-garvey;LA;13;3;517;0;0;0;0;0;0;0;0;0;0;0;0
george-gelnovatch;DC;2;2;135;0;0;0;0;0;0;0;0;0;0;0;0
ted-gillen;RBNY;15;9;819;0;0;0;0;0;0;0;0;0;0;0;0
jimmy-glenn;DAL;9;0;115;0;0;0;0;0;0;0;0;0;0;0;0
mario-gori;DC;25;22;1925;0;0;0;0;0;0;3;0.14;0;0;0;0
ricci-greenwood;CLB;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0
rivers-guthrie;TB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SKC;28;24;2068;0;0;0;0;0;0;4;0.17;0;0;0;0
henry-gutierrez;SJ;7;4;360;0;0;0;0;0;0;1;0.25;0;0;0;0
;COL;31;31;2790;0;0;0;0;0;0;1;0.03;0;0;0;0
jean-harbor;COL;29;27;2111;0;0;0;0;0;0;4;0.17;0;0;0;0
john-harkes;DC;29;28;2469;0;0;0;0;0;0;8;0.29;0;0;0;0
pat-harrington;SKC;8;7;630;0;0;0;0;0;0;0;0;0;0;0;0
pat-harrington;CLB;4;4;294;0;0;0;0;0;0;0;0;0;0;0;0
rhett-harty;RBNY;31;31;2662;0;0;0;0;0;0;1;0.03;0;0;0;0
brian-haynes;DAL;26;23;1983;0;0;0;0;0;0;3;0.14;0;0;0;0
aidan-heaney;NE;19;18;1534;0;0;0;0;0;0;0;0;0;0;0;0
frankie-hejduk;TB;9;8;727;0;0;0;0;0;0;2;0.25;0;0;0;0
chris-henderson;COL;29;29;2544;0;0;0;0;0;0;8;0.28;0;0;0;0
sean-henderson;COL;9;9;780;0;0;0;0;0;0;0;0;0;0;0;0
ryshiem-henderson;SJ;3;0;78;0;0;0;0;0;0;0;0;0;0;0;0
ian-hennessey;RBNY;8;4;311;0;0;0;0;0;0;1;0.29;0;0;0;0
ruben-hernandez;RBNY;10;9;836;0;0;0;0;0;0;3;0.32;0;0;0;0
ken-hesse;RBNY;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
paul-holocher;SJ;4;2;205;0;0;0;0;0;0;0;0;0;0;0;0
dusty-hudock;COL;9;9;810;0;0;0;0;0;0;0;0;0;0;0;0
goran-hunjak;TB;21;15;1412;0;0;0;0;0;0;2;0.13;0;0;0;0
eduardo-hurtado;LA;26;26;2323;0;0;0;0;0;0;7;0.27;0;0;0;0
mirsad-huseinovic;RBNY;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0
mike-huwiler;DC;5;3;247;0;0;0;0;0;0;0;0;0;0;0;0
tayt-ianni;SJ;6;3;287;0;0;0;0;0;0;0;0;0;0;0;0
zak-ibsen;NE;6;4;363;0;0;0;0;0;0;0;0;0;0;0;0
zak-ibsen;DAL;16;14;1238;0;0;0;0;0;0;0;0;0;0;0;0
erik-imler;DC;19;15;1355;0;0;0;0;0;0;0;0;0;0;0;0
ricardo-iribarren;CLB;16;15;1300;0;0;0;0;0;0;2;0.14;0;0;0;0
ben-iroha;SJ;29;24;2194;0;0;0;0;0;0;8;0.33;0;0;0;0
guillermo-jara;LA;21;6;811;0;0;0;0;0;0;4;0.44;0;0;0;0
rob-johnson;RBNY;18;12;1136;0;0;0;0;0;0;3;0.24;0;0;0;0
mo-johnston;SKC;29;29;2573;0;0;0;0;0;0;3;0.1;0;0;0;0
cobi-jones;LA;28;27;2375;0;0;0;0;0;0;4;0.15;0;0;0;0
miles-joseph;RBNY;24;23;1927;0;0;0;0;0;0;4;0.19;0;0;0;0
brian-kamler;DC;12;3;470;0;0;0;0;0;0;1;0.19;0;0;0;0
harut-karapetyan;LA;28;23;1860;0;0;0;0;0;0;6;0.29;0;0;0;0
paul-keegan;NE;27;20;1844;0;0;0;0;0;0;3;0.15;0;0;0;0
kris-kelderman;DC;18;8;817;0;0;0;0;0;0;3;0.33;0;0;0;0
louis-ken-kwofie;RBNY;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
john-kerr;NE;7;6;564;0;0;0;0;0;0;1;0.16;0;0;0;0
john-kerr;DAL;12;10;840;0;0;0;0;0;0;1;0.11;0;0;0;0
doctor-khumalo;CLB;25;23;1930;0;0;0;0;0;0;2;0.09;0;0;0;0
;COL;14;11;973;0;0;0;0;0;0;0;0;0;0;0;0
frank-klopas;SKC;22;16;1235;0;0;0;0;0;0;4;0.29;0;0;0;0
matt-kmosko;COL;31;31;2788;0;0;0;0;0;0;0;0;0;0;0;0
matt-knowles;RBNY;21;16;1589;0;0;0;0;0;0;0;0;0;0;0;0
kevin-koetters;SKC;15;6;743;0;0;0;0;0;0;1;0.12;0;0;0;0
cle-kooiman;TB;27;27;2394;0;0;0;0;0;0;3;0.11;0;0;0;0
david-kramer;LA;15;8;855;0;0;0;0;0;0;0;0;0;0;0;0
jason-kreis;DAL;31;29;2564;0;0;0;0;0;0;5;0.18;0;0;0;0
mickey-kydes;RBNY;11;7;556;0;0;0;0;0;0;0;0;0;0;0;0
garth-lagerwey;SKC;23;22;1959;0;0;0;0;0;0;1;0.05;0;0;0;0
manny-lagos;RBNY;6;6;483;0;0;0;0;0;0;2;0.37;0;0;0;0
alexi-lalas;NE;25;25;2218;0;0;0;0;0;0;1;0.04;0;0;0;0
greg-lalas;TB;3;1;94;0;0;0;0;0;0;0;0;0;0;0;0
roy-lassiter;TB;30;30;2580;0;0;0;0;0;0;4;0.14;0;0;0;0
thor-lee;DC;2;2;134;0;0;0;0;0;0;0;0;0;0;0;0
stan-lembryk;RBNY;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0
eddie-lewis;SJ;25;13;1253;0;0;0;0;0;0;3;0.22;0;0;0;0
tom-liner;SJ;20;20;1712;0;0;0;0;0;0;0;0;0;0;0;0
tom-lips;NE;8;5;473;0;0;0;0;0;0;0;0;0;0;0;0
brent-longenecker;RBNY;2;0;19;0;0;0;0;0;0;0;0;0;0;0;0
lawrence-lozzano;DAL;31;31;2688;0;0;0;0;0;0;1;0.03;0;0;0;0
john-maessner;DC;20;5;713;0;0;0;0;0;0;2;0.25;0;0;0;0
brian-maisonneuve;CLB;15;13;1209;0;0;0;0;0;0;2;0.15;0;0;0;0
pete-marino;CLB;29;18;1700;0;0;0;0;0;0;4;0.21;0;0;0;0
jesse-marsch;DC;4;0;92;0;0;0;0;0;0;0;0;0;0;0;0
tim-martin;SJ;32;32;2871;0;0;0;0;0;0;0;0;0;0;0;0
brian-mcbride;CLB;28;28;2307;0;0;0;0;0;0;3;0.12;0;0;0;0
josh-mckay;COL;4;1;125;0;0;0;0;0;0;0;0;0;0;0;0
matt-mckeon;SKC;12;9;823;0;0;0;0;0;0;1;0.11;0;0;0;0
ivan-mckinley;TB;26;25;2168;0;0;0;0;0;0;6;0.25;0;0;0;0
shawn-medved;DC;27;13;1171;0;0;0;0;0;0;1;0.08;0;0;0;0
victor-mella;NE;3;1;157;0;0;0;0;0;0;0;0;0;0;0;0
victor-mella;SJ;5;5;426;0;0;0;0;0;0;2;0.42;0;0;0;0
welton;NE;29;20;1909;0;0;0;0;0;0;6;0.28;0;0;0;0
tony-meola;RBNY;29;29;2610;0;0;0;0;0;0;0;0;0;0;0;0
janusz-michallik;CLB;31;28;2490;0;0;0;0;0;0;0;0;0;0;0;0
todd-miller;CLB;3;2;157;0;0;0;0;0;0;1;0.57;0;0;0;0
mile-miovac;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
obi-monome;CLB;1;0;26;0;0;0;0;0;0;1;3.46;0;0;0;0
joe-max-moore;NE;14;14;1238;0;0;0;0;0;0;1;0.07;0;0;0;0
jaime-moreno;DC;9;9;700;0;0;0;0;0;0;3;0.39;0;0;0;0
manny-motajo;LA;20;16;1486;0;0;0;0;0;0;1;0.06;0;0;0;0
martin-munnelly;RBNY;1;0;23;0;0;0;0;0;0;0;0;0;0;0;0
omid-namazi;RBNY;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0
alberto-naveda;NE;25;20;1734;0;0;0;0;0;0;7;0.36;0;0;0;0
arash-noamouz;LA;12;11;852;0;0;0;0;0;0;2;0.21;0;0;0;0
uche-okafor;SKC;30;30;2593;0;0;0;0;0;0;0;0;0;0;0;0
francis-okaroh;NE;20;20;1777;0;0;0;0;0;0;0;0;0;0;0;0
curt-onalfo;LA;13;7;688;0;0;0;0;0;0;1;0.13;0;0;0;0
rene-ortiz;DAL;2;1;96;0;0;0;0;0;0;0;0;0;0;0;0
bo-oshoniyi;CLB;13;13;1170;0;0;0;0;0;0;1;0.08;0;0;0;0
adrian-paz;CLB;27;19;1802;0;0;0;0;0;0;10;0.5;0;0;0;0
clint-peay;DC;19;18;1665;0;0;0;0;0;0;0;0;0;0;0;0
ed-pinon;COL;1;0;48;0;0;0;0;0;0;0;0;0;0;0;0
steve-pittman;TB;26;26;2252;0;0;0;0;0;0;6;0.24;0;0;0;0
brandon-pollard;DAL;10;9;820;0;0;0;0;0;0;0;0;0;0;0;0
eddie-pope;DC;18;18;1575;0;0;0;0;0;0;1;0.06;0;0;0;0
alan-prampin;SKC;15;2;337;0;0;0;0;0;0;0;0;0;0;0;0
ed-puskarich;DAL;18;14;1238;0;0;0;0;0;0;0;0;0;0;0;0
preki;SKC;32;32;2880;0;0;0;0;0;0;13;0.41;0;0;0;0
steve-ralston;TB;31;31;2762;0;0;0;0;0;0;2;0.07;0;0;0;0
steve-rammel;DC;26;20;1649;0;0;0;0;0;0;3;0.16;0;0;0;0
tab-ramos;RBNY;25;25;2158;0;0;0;0;0;0;10;0.42;0;0;0;0
ante-razov;LA;3;1;172;0;0;0;0;0;0;0;0;0;0;0;0
tommy-reasoner;SKC;13;7;646;0;0;0;0;0;0;0;0;0;0;0;0
andrew-restrepo;RBNY;5;4;343;0;0;0;0;0;0;0;0;0;0;0;0
travis-rinker;RBNY;3;0;31;0;0;0;0;0;0;0;0;0;0;0;0
jorge-rodas;SJ;29;17;1773;0;0;0;0;0;0;3;0.15;0;0;0;0
edmundo-rodriguez;RBNY;11;5;473;0;0;0;0;0;0;1;0.19;0;0;0;0
felipe-rodriguez;COL;10;5;472;0;0;0;0;0;0;2;0.38;0;0;0;0
washington-rodriguez;DAL;14;9;806;0;0;0;0;0;0;2;0.22;0;0;0;0
jorge-salcedo;LA;29;22;2060;0;0;0;0;0;0;1;0.04;0;0;0;0
dave-salzwedel;SJ;14;12;1168;0;0;0;0;0;0;1;0.08;0;0;0;0
hugo-sanchez;DAL;23;21;1708;0;0;0;0;0;0;3;0.16;0;0;0;0
tony-sanneh;DC;25;24;2047;0;0;0;0;0;0;8;0.35;0;0;0;0
mark-santel;DAL;30;28;2613;0;0;0;0;0;0;2;0.07;0;0;0;0
giovanni-savarese;RBNY;26;15;1576;0;0;0;0;0;0;1;0.06;0;0;0;0
darren-sawatzky;NE;28;19;1776;0;0;0;0;0;0;5;0.25;0;0;0;0
mark-semioli;LA;28;27;2475;0;0;0;0;0;0;2;0.07;0;0;0;0
richard-sharpe;COL;17;7;681;0;0;0;0;0;0;2;0.26;0;0;0;0
andrew-shue;LA;5;0;96;0;0;0;0;0;0;1;0.94;0;0;0;0
damian-silvera;RBNY;15;8;804;0;0;0;0;0;0;1;0.11;0;0;0;0
mark-simpson;DC;15;14;1260;0;0;0;0;0;0;0;0;0;0;0;0
rob-smith;CLB;9;9;765;0;0;0;0;0;0;1;0.12;0;0;0;0
diego-sonora;DAL;31;31;2720;0;0;0;0;0;0;7;0.23;0;0;0;0
mike-sorber;SKC;23;23;1960;0;0;0;0;0;0;6;0.28;0;0;0;0
jim-st-andre;NE;15;14;1346;0;0;0;0;0;0;1;0.07;0;0;0;0
juan-suarez;DC;2;2;160;0;0;0;0;0;0;0;0;0;0;0;0
vitalis-takawira;SKC;28;25;2233;0;0;0;0;0;0;7;0.28;0;0;0;0
patrick-tardieu;NE;5;0;69;0;0;0;0;0;0;0;0;0;0;0;0
billy-thompson;CLB;24;24;2074;0;0;0;0;0;0;8;0.35;0;0;0;0
zach-thornton;RBNY;3;3;270;0;0;0;0;0;0;0;0;0;0;0;0
steve-trittschuh;COL;32;32;2880;0;0;0;0;0;0;2;0.06;0;0;0;0
scott-uderitz;SKC;28;24;2117;0;0;0;0;0;0;1;0.04;0;0;0;0
robert-ukrop;NE;9;8;634;0;0;0;0;0;0;1;0.14;0;0;0;0
chris-unger;RBNY;16;12;1029;0;0;0;0;0;0;1;0.09;0;0;0;0
carlos-valderrama;TB;23;23;2059;0;0;0;0;0;0;17;0.74;0;0;0;0
greg-vanney;LA;29;24;2236;0;0;0;0;0;0;1;0.04;0;0;0;0
nelson-vargas;TB;9;4;443;0;0;0;0;0;0;0;0;0;0;0;0
jose-vasquez;LA;14;11;876;0;0;0;0;0;0;2;0.21;0;0;0;0
martin-vasquez;TB;31;31;2700;0;0;0;0;0;0;6;0.2;0;0;0;0
david-vaudreuil;DC;14;13;1147;0;0;0;0;0;0;1;0.08;0;0;0;0
peter-vermes;RBNY;30;30;2700;0;0;0;0;0;0;1;0.03;0;0;0;0
diego-viera;TB;17;6;774;0;0;0;0;0;0;0;0;0;0;0;0
petter-villegas;RBNY;3;2;165;0;0;0;0;0;0;1;0.55;0;0;0;0
bojan-vuckovic;NE;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0
brandon-ward;CLB;6;3;304;0;0;0;0;0;0;0;0;0;0;0;0
;CLB;20;20;1747;0;0;0;0;0;0;11;0.57;0;0;0;0
dante-washington;CLB;3;0;60;0;0;0;0;0;0;0;0;0;0;0;0
dante-washington;DAL;6;2;257;0;0;0;0;0;0;0;0;0;0;0;0
mark-watson;CLB;14;14;1260;0;0;0;0;0;0;0;0;0;0;0;0
mark-watson;NE;4;4;303;0;0;0;0;0;0;0;0;0;0;0;0
roy-wegerle;COL;22;16;1458;0;0;0;0;0;0;6;0.37;0;0;0;0
richard-weiszmann;NE;10;9;817;0;0;0;0;0;0;0;0;0;0;0;0
sterling-wescott;DC;2;1;102;0;0;0;0;0;0;0;0;0;0;0;0
richie-williams;DC;30;30;2570;0;0;0;0;0;0;5;0.18;0;0;0;0
brad-wilson;LA;22;14;969;0;0;0;0;0;0;0;0;0;0;0;0
david-winner;CLB;7;6;606;0;0;0;0;0;0;0;0;0;0;0;0
evans-wise;TB;23;17;1512;0;0;0;0;0;0;3;0.18;0;0;0;0
a-j-wood;RBNY;21;13;1136;0;0;0;0;0;0;2;0.16;0;0;0;0
peter-woodring;NE;21;20;1622;0;0;0;0;0;0;3;0.17;0;0;0;0
chris-woods;COL;23;23;2070;0;0;0;0;0;0;0;0;0;0;0;0
paul-wright;SKC;17;7;690;0;0;0;0;0;0;3;0.39;0;0;0;0
kevin-wylie;NE;22;22;1839;0;0;0;0;0;0;2;0.1;0;0;0;0
eric-wynalda;SJ;27;26;2326;0;0;0;0;0;0;13;0.5;0;0;0;0
;TB;29;28;2513;0;0;0;0;0;0;0;0;0;0;0;0
todd-yeagley;CLB;22;14;1251;0;0;0;0;0;0;2;0.14;0;0;0;0
paul-young;CLB;4;1;137;0;0;0;0;0;0;0;0;0;0;0;0
jeff-zaun;RBNY;21;19;1584;0;0;0;0;0;0;0;0;0;0;0;0
