name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
nana-kuffour;DC;5;1;90;0;0;0;0;0;0;0;0;0;0;0;0
manny-lagos;CLB;18;8;766;0;0;0;0;0;0;2;0.23;0;0;0;0
tim-lawson;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-leitch;RBNY;29;29;2610;0;0;0;0;0;0;2;0.07;0;0;0;0
marshall-leonard;NE;25;22;1992;0;0;0;0;0;0;1;0.05;0;0;0;0
roger-levesque;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ricky-lewis;COL;5;3;289;0;0;0;0;0;0;0;0;0;0;0;0
ricky-lewis;LA;13;8;855;0;0;0;0;0;0;2;0.21;0;0;0;0
mark-lisi;RBNY;11;8;695;0;0;0;0;0;0;4;0.52;0;0;0;0
mike-magee;RBNY;22;18;1536;0;0;0;0;0;0;4;0.23;0;0;0;0
brian-maisonneuve;CLB;9;5;427;0;0;0;0;0;0;0;0;0;0;0;0
justin-mapp;CHI;24;19;1627;0;0;0;0;0;0;4;0.22;0;0;0;0
jesse-marsch;CHI;10;8;681;0;0;0;0;0;0;0;0;0;0;0;0
chad-marshall;CLB;28;27;2446;0;0;0;0;0;0;1;0.04;0;0;0;0
tyrone-marshall;LA;18;17;1449;0;0;0;0;0;0;1;0.06;0;0;0;0
rey-angel-martinez;COL;7;3;314;0;0;0;0;0;0;1;0.29;0;0;0;0
kyle-martino;CLB;29;27;2301;0;0;0;0;0;0;2;0.08;0;0;0;0
pablo-mastroeni;COL;17;17;1467;0;0;0;0;0;0;0;0;0;0;0;0
ty-maurin;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tony-meola;SKC;21;21;1890;0;0;0;0;0;0;0;0;0;0;0;0
joe-max-moore;NE;3;3;246;0;0;0;0;0;0;2;0.73;0;0;0;0
alejandro-moreno;LA;25;12;1297;0;0;0;0;0;0;2;0.14;0;0;0;0
jaime-moreno;DC;27;27;2279;0;0;0;0;0;0;14;0.55;0;0;0;0
brian-mullan;SJ;28;28;2408;0;0;0;0;0;0;8;0.3;0;0;0;0
richard-mulrooney;SJ;30;30;2700;0;0;0;0;0;0;8;0.27;0;0;0;0
bryan-namoff;DC;27;27;2384;0;0;0;0;0;0;2;0.08;0;0;0;0
ryan-nelsen;DC;17;17;1417;0;0;0;0;0;0;0;0;0;0;0;0
joseph-ngwenya;LA;22;8;880;0;0;0;0;0;0;2;0.2;0;0;0;0
toni-nhleko;DAL;23;13;1186;0;0;0;0;0;0;2;0.15;0;0;0;0
pat-noonan;NE;29;29;2545;0;0;0;0;0;0;8;0.28;0;0;0;0
ramon-nunez;DAL;8;0;107;0;0;0;0;0;0;0;0;0;0;0;0
ronnie-o-brien;DAL;29;29;2581;0;0;0;0;0;0;10;0.35;0;0;0;0
ben-olsen;DC;25;25;2046;0;0;0;0;0;0;4;0.18;0;0;0;0
pat-onstad;SJ;25;25;2250;0;0;0;0;0;0;0;0;0;0;0;0
bo-oshoniyi;SKC;9;9;810;0;0;0;0;0;0;0;0;0;0;0;0
duncan-oughton;CLB;28;21;2020;0;0;0;0;0;0;1;0.04;0;0;0;0
oscar-pareja;DAL;24;12;1096;0;0;0;0;0;0;6;0.49;0;0;0;0
jeff-parke;RBNY;28;27;2409;0;0;0;0;0;0;1;0.04;0;0;0;0
ross-paule;CLB;25;23;2059;0;0;0;0;0;0;2;0.09;0;0;0;0
logan-pause;CHI;21;19;1482;0;0;0;0;0;0;2;0.12;0;0;0;0
orlando-perez;CHI;17;13;1075;0;0;0;0;0;0;1;0.08;0;0;0;0
troy-perkins;DC;16;16;1440;0;0;0;0;0;0;0;0;0;0;0;0
mike-petke;DC;26;23;2027;0;0;0;0;0;0;0;0;0;0;0;0
matt-pickens;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rusty-pierce;NE;14;13;1179;0;0;0;0;0;0;0;0;0;0;0;0
eddie-pope;RBNY;22;22;1928;0;0;0;0;0;0;0;0;0;0;0;0
dan-popik;LA;1;0;45;0;0;0;0;0;0;0;0;0;0;0;0
daryl-powell;COL;13;12;1013;0;0;0;0;0;0;0;0;0;0;0;0
brandon-prideaux;DC;23;16;1458;0;0;0;0;0;0;0;0;0;0;0;0
santino-quaranta;DC;1;0;23;0;0;0;0;0;0;0;0;0;0;0;0
eric-quill;DAL;23;16;1377;0;0;0;0;0;0;3;0.2;0;0;0;0
eliseo-quintanilla;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
preki;SKC;2;1;90;0;0;0;0;0;0;0;0;0;0;0;0
damani-ralph;CHI;26;25;2250;0;0;0;0;0;0;3;0.12;0;0;0;0
steve-ralston;NE;30;30;2700;0;0;0;0;0;0;8;0.27;0;0;0;0
vuk-rasovic;SKC;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0
ante-razov;CHI;13;11;996;0;0;0;0;0;0;2;0.18;0;0;0;0
tim-regan;RBNY;12;7;578;0;0;0;0;0;0;0;0;0;0;0;0
matt-reis;NE;24;23;2115;0;0;0;0;0;0;0;0;0;0;0;0
milton-reyes;DAL;12;9;828;0;0;0;0;0;0;0;0;0;0;0;0
bobby-rhine;DAL;19;6;693;0;0;0;0;0;0;2;0.26;0;0;0;0
nick-rimando;DC;13;13;1170;0;0;0;0;0;0;0;0;0;0;0;0
henry-ring;CHI;28;28;2520;0;0;0;0;0;0;0;0;0;0;0;0
michael-ritch;CLB;12;4;397;0;0;0;0;0;0;1;0.23;0;0;0;0
brian-roberts;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zizi-roberts;COL;5;4;363;0;0;0;0;0;0;0;0;0;0;0;0
eddie-robinson;SJ;8;6;458;0;0;0;0;0;0;0;0;0;0;0;0
chris-roner;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-ruiz;LA;20;18;1587;0;0;0;0;0;0;2;0.11;0;0;0;0
ian-russell;SJ;22;12;1091;0;0;0;0;0;0;1;0.08;0;0;0;0
philip-salyer;DAL;17;16;1407;0;0;0;0;0;0;0;0;0;0;0;0
tony-sanneh;CLB;6;6;513;0;0;0;0;0;0;1;0.18;0;0;0;0
marcelo-saragosa;LA;26;24;2123;0;0;0;0;0;0;1;0.04;0;0;0;0
erick-scott;CLB;6;2;143;0;0;0;0;0;0;0;0;0;0;0;0
dipsy-selolwane;CHI;19;5;627;0;0;0;0;0;0;0;0;0;0;0;0
igor-simutenkov;SKC;9;5;456;0;0;0;0;0;0;0;0;0;0;0;0
kyle-singer;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-spencer;COL;22;19;1752;0;0;0;0;0;0;1;0.05;0;0;0;0
seth-stammler;RBNY;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
khari-stephenson;SKC;3;0;44;0;0;0;0;0;0;0;0;0;0;0;0
earnie-stewart;DC;26;23;2093;0;0;0;0;0;0;4;0.17;0;0;0;0
david-stokes;DC;11;3;410;0;0;0;0;0;0;0;0;0;0;0;0
jordan-stone;DAL;5;1;145;0;0;0;0;0;0;0;0;0;0;0;0
ryan-suarez;LA;26;25;2154;0;0;0;0;0;0;0;0;0;0;0;0
gary-sullivan;COL;16;4;339;0;0;0;0;0;0;0;0;0;0;0;0
jamal-sutton;CLB;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
danny-szetela;CLB;8;4;374;0;0;0;0;0;0;1;0.24;0;0;0;0
carey-talley;DAL;23;19;1688;0;0;0;0;0;0;1;0.05;0;0;0;0
fabian-taylor;RBNY;21;8;883;0;0;0;0;0;0;1;0.1;0;0;0;0
matt-taylor;SKC;17;4;524;0;0;0;0;0;0;1;0.17;0;0;0;0
andrew-terris;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-terris;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-terris;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-terris;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-testo;CLB;16;4;443;0;0;0;0;0;0;1;0.2;0;0;0;0
shavar-thomas;SKC;25;22;1880;0;0;0;0;0;0;0;0;0;0;0;0
bobby-thompson;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scot-thompson;LA;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
jason-thompson;DC;1;0;60;0;0;0;0;0;0;0;0;0;0;0;0
jason-thompson;DAL;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
zach-thornton;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
arturo-torres;LA;18;5;599;0;0;0;0;0;0;2;0.3;0;0;0;0
jake-traeger;CLB;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
seth-trembly;COL;24;5;761;0;0;0;0;0;0;1;0.12;0;0;0;0
taylor-twellman;NE;23;23;2050;0;0;0;0;0;0;1;0.04;0;0;0;0
joselito-vaca;RBNY;22;20;1673;0;0;0;0;0;0;1;0.05;0;0;0;0
peter-vagenas;LA;12;10;913;0;0;0;0;0;0;1;0.1;0;0;0;0
simo-valakari;DAL;26;26;2297;0;0;0;0;0;0;4;0.16;0;0;0;0
scott-vallow;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
luke-vercollone;NE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
sasha-victorine;LA;26;25;2265;0;0;0;0;0;0;3;0.12;0;0;0;0
david-wagenfuhr;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
craig-waibel;SJ;23;23;2005;0;0;0;0;0;0;1;0.04;0;0;0;0
jonny-walker;RBNY;28;28;2520;0;0;0;0;0;0;0;0;0;0;0;0
jamil-walker;SJ;10;2;237;0;0;0;0;0;0;0;0;0;0;0;0
diego-walsh;SKC;15;11;688;0;0;0;0;0;0;0;0;0;0;0;0
doug-warren;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
doug-warren;DC;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
dante-washington;CLB;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0
zach-wells;RBNY;2;2;180;0;0;0;0;0;0;0;0;0;0;0;0
evan-whitfield;CHI;23;19;1665;0;0;0;0;0;0;1;0.05;0;0;0;0
andy-williams;CHI;25;23;2023;0;0;0;0;0;0;9;0.4;0;0;0;0
chris-wingert;CLB;22;16;1488;0;0;0;0;0;0;2;0.12;0;0;0;0
josh-wolff;SKC;26;25;2252;0;0;0;0;0;0;7;0.28;0;0;0;0
john-wolyniec;RBNY;30;23;2051;0;0;0;0;0;0;3;0.13;0;0;0;0
kerry-zavagnin;SKC;24;24;2160;0;0;0;0;0;0;2;0.08;0;0;0;0
craig-ziadie;RBNY;15;14;1289;0;0;0;0;0;0;2;0.14;0;0;0;0
alex-zotinca;SKC;25;20;1779;0;0;0;0;0;0;0;0;0;0;0;0
stephen-armstrong;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-brown;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
byron-foss;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gavin-glinton;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-llamosa;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thiago-martins;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-nugent;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jesus-ochoa;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-stewart;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
