name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
brad-guzan;ATL;29;29;2610;781;1064;73.4;1;0;0;0;0;268;513;0;0
janio-bikel;VAN;33;26;2310;777;897;86.6;6;0;0;1;0.04;67;710;0;0
claudio-bravo;POR;23;23;2020;776;990;78.4;15;0;5;2;0.09;63;713;11.9;0
joe-corona;HOU;30;19;1731;775;923;84;30;11;6;2;0.1;52;723;23.08;0
;LAFC;27;19;1758;774;912;84.9;24;3;8;2;0.1;37;737;13.11;0
kyle-duncan;RBNY;32;27;2596;768;1083;70.9;25;0;21;3;0.1;51;717;21.21;0
joao-moutinho;ORL;20;14;1290;764;939;81.4;16;2;11;1;0.07;35;729;29.73;0
kelyn-rowe;SEA;34;24;2211;762;978;77.9;29;4;12;3;0.12;59;703;18.18;0
facundo-quignon;DAL;18;16;1339;759;866;87.6;8;0;1;0;0;31;728;50;0
michael-boxall;MIN;25;25;2189;754;893;84.4;1;0;0;1;0.04;37;717;0;0
nani;ORL;28;22;1838;753;946;79.6;37;48;27;8;0.39;40;713;23.89;0
daniel-pereira;ATX;25;18;1557;747;830;90;15;0;1;1;0.06;64;683;12.5;0
zarek-valentin;HOU;29;28;2400;747;986;75.8;16;0;8;1;0.04;54;693;33.33;0
vito-wormgoor;CLB;17;16;1293;746;831;89.8;0;0;0;2;0.14;70;676;0;0
kellyn-acosta;COL;21;19;1718;734;856;85.8;15;6;4;2;0.1;58;676;13.33;0
marcelo-silva;RSL;20;20;1710;731;795;92;2;0;0;0;0;21;710;0;0
eduardo-lopez;SJ;32;31;2274;728;877;83;49;70;23;4;0.16;46;682;29.11;0
matt-hedges;DAL;20;16;1438;728;857;85;1;0;0;0;0;52;676;0;0
andy-rose;VAN;19;19;1648;712;835;85.3;1;0;1;1;0.05;66;646;100;0
cole-bassett;COL;32;23;2209;711;858;82.9;32;14;13;4;0.16;32;679;21.31;0
anton-tinnerholm;NYC;25;23;2012;709;927;76.5;27;0;9;5;0.22;33;676;16.36;0
john-tolkin;RBNY;28;22;1989;709;905;78.3;31;59;36;2;0.09;60;649;31.58;0
ema-twumasi;DAL;23;19;1703;709;822;86.3;11;0;8;1;0.05;27;682;20;0
daniel-steres;LA;18;13;1134;708;783;90.4;2;0;0;2;0.16;41;667;0;0
tomas-pochettino;ATX;31;26;2229;707;891;79.3;28;25;20;2;0.08;50;657;21.51;0
aljaz-struna;MTL;18;16;1434;705;812;86.8;4;0;2;0;0;36;669;100;0
;SJ;23;20;1657;703;807;87.1;5;0;1;0;0;57;646;14.29;0
jesus-medina;NYC;33;27;2261;702;932;75.3;49;59;28;4;0.16;41;661;34.15;0
boris-sekulic;CHI;28;27;2312;695;897;77.5;30;0;29;4;0.16;27;668;39.19;0
miguel-angel-navarro;CHI;28;25;2226;691;894;77.3;19;0;20;2;0.08;30;661;23.81;0
nick-lima;ATX;28;21;1995;687;835;82.3;15;0;15;3;0.14;53;634;24.19;0
nicolas-acevedo;NYC;24;15;1350;685;821;83.4;12;0;0;0;0;35;650;0;0
nick-besler;RSL;27;18;1643;674;783;86.1;4;0;0;1;0.05;36;638;0;0
lewis-morgan;MIA;34;34;2828;674;848;79.5;61;107;55;4;0.13;30;644;23.91;0
marlon-hairston;CLB;21;16;1305;671;735;91.3;3;0;0;1;0.07;27;644;0;0
francisco-calvo;CHI;17;16;1455;669;875;76.5;5;0;2;1;0.06;75;594;40;0
tim-melia;SKC;28;28;2520;669;853;78.4;1;0;0;0;0;121;548;0;0
eddie-segura;LAFC;15;14;1285;668;823;81.2;1;0;0;2;0.14;50;618;0;0
gianluca-busio;SKC;13;13;1152;667;747;89.3;18;57;20;3;0.23;50;617;30.3;0
samuel-grandsir;LA;34;24;2089;664;798;83.2;24;6;17;5;0.22;25;639;17.53;0
josh-atencio;SEA;24;18;1513;663;810;81.8;6;0;0;2;0.12;42;621;0;0
cristian-gutierrez;VAN;19;17;1546;660;817;80.8;20;27;23;3;0.17;35;625;34.33;0
erik-godoy;VAN;17;15;1309;658;768;85.7;0;0;1;0;0;56;602;50;0
gudmundur-thorarinsson;NYC;24;20;1660;658;801;82.2;34;0;31;2;0.11;27;631;40.26;0
zachary-brault-guillard;MTL;30;23;2056;657;814;80.7;25;0;18;3;0.13;30;627;21.43;0
josh-williams;CLB;18;14;1362;654;740;88.4;1;0;0;0;0;60;594;0;0
randall-leal;NSH;31;25;2163;653;833;78.4;32;9;30;9;0.37;37;616;32.61;0
bill-tuiloma;POR;27;19;1802;653;796;82;6;0;1;2;0.1;68;585;16.67;0
marco-farfan;LAFC;29;21;1754;652;787;82.8;17;0;3;0;0;17;635;12;0
jt-marcinkowski;SJ;33;33;2970;652;961;67.8;2;0;0;1;0.03;262;390;0;0
jorge-villafana;LA;21;20;1697;651;771;84.4;7;2;10;0;0;34;617;25.64;0
tony-alfaro;DC;25;21;1848;650;837;77.7;2;0;0;1;0.05;77;573;0;0
chris-mavinga;TOR;22;21;1676;650;753;86.3;1;0;0;0;0;24;626;0;0
everton-luiz;RSL;25;19;1662;644;732;88;8;0;1;1;0.05;23;621;20;0
jake-nerwinski;VAN;25;19;1719;642;768;83.6;3;0;3;0;0;33;609;30;0
kim-moon-hwan;LAFC;27;19;1783;641;759;84.5;22;9;13;2;0.1;22;619;31.71;0
jack-maher;NSH;20;18;1538;641;731;87.7;2;0;1;1;0.06;75;566;50;0
rodrigo-schlegel;ORL;23;16;1568;637;748;85.2;2;0;0;0;0;33;604;0;0
cristian-dajome;VAN;33;31;2680;634;811;78.2;35;2;13;5;0.17;44;590;11.3;0
franco-fragapane;MIN;19;19;1543;633;776;81.6;30;30;14;9;0.52;18;615;31.11;0
liam-fraser;CLB;23;11;1134;627;708;88.6;2;0;0;0;0;79;548;0;0
nick-hagglund;CIN;24;17;1669;625;756;82.7;9;0;2;0;0;35;590;20;0
andres-ricaurte;DAL;26;9;971;617;754;81.8;27;26;8;3;0.28;58;559;21.05;0
tah-brian-anunga;NSH;25;17;1510;616;720;85.6;8;0;0;0;0;26;590;0;0
tom-edwards;RBNY;27;25;1958;613;885;69.3;28;45;36;2;0.09;113;500;33.33;0
brenner;CIN;33;33;2799;613;753;81.4;26;0;0;2;0.06;34;579;0;0
michael-baldisimo;VAN;21;12;1254;610;708;86.2;2;9;1;0;0;84;526;6.25;0
teenage-hadebe;HOU;17;17;1486;604;764;79.1;10;0;3;1;0.06;56;548;33.33;0
daniel-salloi;SKC;30;26;2453;603;796;75.8;33;14;15;8;0.29;22;581;27.27;0
florian-jungwirth;SJ;14;13;1094;602;682;88.3;2;0;2;1;0.08;43;559;40;0
adam-lundkvist;HOU;25;22;1945;600;772;77.7;10;10;10;2;0.09;39;561;14.08;0
cristian-espinoza;SJ;32;28;2242;595;738;80.6;38;69;41;8;0.32;44;551;25;0
ruan;ORL;24;21;1888;595;721;82.5;25;0;16;4;0.19;24;571;21.92;0
erik-holt;RSL;18;14;1352;594;740;80.3;6;0;4;0;0;65;529;50;0
allan-cruz;CIN;22;18;1652;593;692;85.7;12;2;4;0;0;29;564;25;0
nicolas-isimat-mirin-x1599;SKC;13;11;949;592;642;92.2;1;0;2;0;0;26;566;100;0
lucas-maciel-felix;NE;19;15;1248;589;660;89.2;9;0;1;0;0;48;541;25;0
tristan-blackmon;LAFC;22;15;1293;588;732;80.3;3;0;1;1;0.07;47;541;16.67;0
russell-canouse;DC;21;21;1716;588;729;80.7;3;0;3;2;0.1;52;536;33.33;0
sebastian-driussi;ATX;17;16;1379;586;698;84;28;22;14;5;0.33;30;556;28;0
alvaro-barreal;CIN;33;26;2213;582;743;78.3;15;22;19;3;0.12;37;545;28.36;0
leon-flach;PHI;34;31;2645;575;750;76.7;20;0;11;3;0.1;22;553;26.19;0
fabian-herbers;CHI;27;22;1833;574;707;81.2;28;0;12;4;0.2;15;559;35.29;0
javain-brown;VAN;25;19;1731;569;724;78.6;11;0;9;5;0.26;43;526;15.52;0
cristian-casseres-jr;RBNY;27;24;2063;569;788;72.2;23;14;13;4;0.17;21;548;20.97;0
emanuel-maciel;MTL;18;10;874;566;649;87.2;5;0;1;0;0;44;522;100;0
yeferson-soteldo;TOR;24;19;1740;565;679;83.2;29;59;30;10;0.52;20;545;21.74;0
kelvin-leerdam;MIA;29;18;1701;560;695;80.6;7;0;3;1;0.05;43;517;21.43;0
nouhou;SEA;19;16;1460;560;659;85;1;0;1;1;0.06;34;526;7.14;0
johnny-russell;SKC;30;26;2221;559;728;76.8;35;83;27;8;0.32;30;529;20;0
zorhan-bassong;MTL;26;13;1248;558;677;82.4;7;0;4;1;0.07;20;538;30.77;0
;MIA;27;20;1705;555;672;82.6;21;0;4;7;0.37;26;529;40;0
joseph-claude-gyau;CIN;21;18;1659;554;644;86;8;0;3;0;0;24;530;12;0
;PHI;34;29;2654;554;764;72.5;23;0;5;4;0.14;17;537;20;0
joaquin-torres;MTL;28;22;1891;554;695;79.7;22;33;12;5;0.24;22;532;21.82;0
sean-johnson;NYC;29;29;2610;549;713;77;1;0;0;1;0.03;130;419;0;0
andrew-gutman;RBNY;22;19;1837;548;817;67.1;22;1;16;2;0.1;49;499;28.07;0
gonzalo-higuain;MIA;30;28;2457;536;707;75.8;29;17;13;9;0.33;59;477;35.14;0
eloy-room;CLB;30;30;2700;536;822;65.2;0;0;0;0;0;157;379;0;0
chris-mueller;ORL;29;18;1646;525;642;81.8;26;19;20;6;0.33;17;508;36.36;0
federico-navarro;CHI;12;10;968;525;611;85.9;7;0;1;0;0;32;493;20;0
florian-jungwirth;VAN;14;12;1126;523;600;87.2;2;0;0;0;0;71;452;0;0
efrain-alvarez;LA;26;16;1253;522;611;85.4;18;30;12;3;0.22;30;492;34.29;0
jay-chapman;MIA;25;13;1185;521;607;85.8;8;1;4;2;0.15;37;484;50;0
william-yarbrough;COL;33;33;2970;521;754;69.1;0;0;0;1;0.03;140;381;0;0
gustavo-bou;NE;30;25;2326;517;716;72.2;55;30;23;9;0.35;36;481;28.05;0
deiber-caicedo;VAN;33;24;2256;516;617;83.6;28;50;27;7;0.28;18;498;24.77;0
darwin-ceren;HOU;25;13;1203;513;608;84.4;8;13;5;2;0.15;60;453;19.23;0
malte-amundsen;NYC;32;14;1384;507;673;75.3;16;0;8;3;0.2;36;471;17.02;0
valentin-castellanos;NYC;32;32;2760;499;747;66.8;31;0;1;8;0.26;9;490;9.09;0
donovan-pines;DC;18;16;1381;499;645;77.4;4;0;0;0;0;39;460;0;0
maxime-crepeau;VAN;27;27;2430;494;796;62.1;1;0;0;0;0;230;264;0;0
dairon-asprilla;POR;34;25;2095;486;648;75;25;0;15;3;0.13;16;470;19.23;0
jimmy-maurer;DAL;24;24;2131;485;616;78.7;1;0;0;0;0;95;390;0;0
cecilio-dominguez;ATX;34;29;2386;483;600;80.5;27;42;16;4;0.15;31;452;25;0
mamadou-fall;LAFC;19;16;1509;483;658;73.4;6;0;5;0;0;65;418;35.71;0
felipe-martins;DC;27;9;1123;483;590;81.9;14;0;3;3;0.24;40;443;23.08;0
brent-kallman;MIN;20;13;1271;480;573;83.8;3;0;0;0;0;55;425;0;0
fafa-picault;HOU;31;29;2469;477;688;69.3;17;0;15;5;0.18;17;460;17.05;0
andres-reyes;RBNY;19;17;1417;476;656;72.6;4;0;0;1;0.06;54;422;0;0
brek-shea;MIA;30;17;1676;476;606;78.5;6;0;6;0;0;17;459;13.64;0
victor-ulloa;MIA;21;14;1241;464;551;84.2;8;2;2;2;0.15;31;433;40;0
waylon-francis;CLB;23;14;1345;462;581;79.5;9;0;4;0;0;19;443;14.29;0
luka-stojanovic;CHI;27;15;1347;462;568;81.3;25;42;22;2;0.13;29;433;34.38;0
frederic-brillant;DC;19;14;1312;461;549;84;3;0;0;0;0;33;428;0;0
diego-valeri;POR;29;10;1224;459;609;75.4;36;42;28;3;0.22;28;431;32.94;0
luciano-abecasis;SJ;23;14;1234;458;588;77.9;9;1;8;3;0.22;47;411;16.67;0
robin-lod;MIN;23;21;1814;458;545;84;26;0;2;5;0.25;8;450;16.67;0
shea-salinas;SJ;27;14;1390;458;587;78;26;7;8;2;0.13;26;432;17.78;0
brad-smith;SEA;27;20;1637;457;610;74.9;13;0;13;4;0.22;7;450;26.53;0
