name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
robbie-rogers;LA;27;26;2315;860;1104;77.9;14;0;15;3;0.12;32;828;19.48;0
tony-beltran;RSL;31;31;2774;849;1119;75.9;23;0;11;2;0.06;51;798;19.3;0
soni-mustivar;SKC;25;20;1838;849;1045;81.2;7;0;3;2;0.1;60;789;60;0
razvan-cocis;CHI;26;22;2005;844;1051;80.3;16;0;0;3;0.13;80;764;0;0
zach-loyd;DAL;28;28;2396;844;1027;82.2;6;0;5;1;0.04;98;746;50;0
chad-marshall;SEA;29;28;2529;837;997;84;3;0;0;0;0;99;738;0;0
luke-mulholland;RSL;29;27;2329;835;1095;76.3;17;20;11;2;0.08;68;767;18.97;0
sam-cronin;COL;26;24;2143;833;1055;79;16;1;4;0;0;81;752;28.57;0
joevin-jones;CHI;28;26;2257;828;1017;81.4;31;2;24;1;0.04;57;771;25.53;0
matt-hedges;DAL;31;30;2675;822;979;84;6;0;0;1;0.03;89;733;0;0
nat-borchers;POR;31;31;2790;820;951;86.2;3;0;0;0;0;106;714;0;0
marvell-wynne;SJ;33;32;2762;817;1045;78.2;18;0;20;2;0.07;54;763;34.48;0
kevin-ellis;SKC;27;26;2335;812;1025;79.2;0;0;0;1;0.04;101;711;0;0
brad-davis;HOU;30;29;2596;810;1018;79.6;60;106;57;10;0.35;37;773;24.68;0
steve-clark;CLB;34;34;3060;809;1066;75.9;0;0;0;1;0.03;259;550;0;0
rafael-ramos;ORL;25;24;1998;793;978;81.1;22;0;25;2;0.09;41;752;24.04;0
davy-arnaud;DC;23;21;1915;792;986;80.3;12;3;3;3;0.14;100;692;20;0
jack-jewsbury;POR;26;18;1719;787;901;87.3;19;32;17;0;0;71;716;34.69;0
leonardo;LA;26;26;2264;775;920;84.2;4;0;0;0;0;93;682;0;0
marcelo-sarvas;COL;25;21;1869;774;953;81.2;18;9;2;1;0.05;68;706;8;0
justin-morrow;TOR;32;31;2757;771;994;77.6;15;0;19;2;0.07;53;718;28.36;0
jason-hernandez;NYC;26;26;2294;768;949;80.9;2;0;0;0;0;89;679;0;0
fatai-alashe;SJ;28;27;2317;767;945;81.2;10;0;1;2;0.08;77;690;20;0
mauro-diaz;DAL;24;24;1992;767;991;77.4;49;75;29;10;0.45;72;695;25.22;0
eric-gehrig;CHI;25;25;2214;758;1015;74.7;12;0;12;1;0.04;89;669;33.33;0
nigel-reo-coker;MTL;28;20;1873;756;914;82.7;10;0;3;2;0.1;31;725;20;0
raul-rodriguez;HOU;27;27;2364;754;947;79.6;3;0;4;0;0;96;658;30.77;0
victor-cabrera;MTL;21;20;1730;747;902;82.8;6;0;0;0;0;78;669;0;0
shea-salinas;SJ;34;29;2621;744;956;77.8;42;54;36;5;0.17;44;700;20;0
gershon-koffie;VAN;28;22;2001;743;921;80.7;10;0;1;1;0.04;43;700;50;0
marco-pappa;SEA;20;17;1468;738;909;81.2;29;49;31;6;0.37;38;700;29.25;0
andrea-pirlo;NYC;13;12;1074;737;875;84.2;25;58;19;5;0.42;69;668;33.33;0
raymon-gaddis;PHI;28;27;2399;732;938;78;14;0;7;1;0.04;47;685;16.28;0
waylon-francis;CLB;28;28;2410;730;888;82.2;14;0;34;7;0.26;51;679;28.1;0
nick-deleon;DC;29;25;2221;724;876;82.7;16;0;11;5;0.2;51;673;22.92;0
clarence-goodson;SJ;28;28;2398;724;990;73.1;6;0;1;2;0.08;113;611;100;0
collen-warner;TOR;29;20;1747;724;873;82.9;10;1;2;2;0.1;68;656;28.57;0
ned-grabavoy;NYC;26;22;1884;716;832;86.1;31;3;2;3;0.14;11;705;8.7;0
baggio-husidic;LA;24;21;1924;715;907;78.8;16;0;6;5;0.23;39;676;16.67;0
clint-dempsey;SEA;20;20;1742;714;853;83.7;20;0;2;10;0.52;32;682;22.22;0
lloyd-sam;RBNY;31;27;2281;711;872;81.5;33;5;24;7;0.28;17;694;18.18;0
shay-facey;NYC;23;20;1818;707;841;84.1;1;0;0;0;0;59;648;0;0
alvas-powell;POR;31;31;2726;707;1038;68.1;20;0;18;1;0.03;84;623;14.4;0
mike-grella;RBNY;33;30;2364;703;920;76.4;24;0;8;7;0.27;15;688;21.62;0
michael-stephens;CHI;20;16;1314;700;822;85.2;20;0;5;4;0.27;63;637;25;0
pa-modou-kah;VAN;25;24;2164;698;903;77.3;5;0;1;2;0.08;100;598;50;0
luis-garrido;HOU;29;21;1983;696;831;83.8;9;0;1;0;0;49;647;14.29;0
ricardo-clark;HOU;30;30;2573;690;890;77.5;9;0;5;1;0.03;62;628;27.78;0
victor-bernardez;SJ;29;29;2508;688;909;75.7;1;0;1;1;0.04;114;574;16.67;0
matias-perez-garcia;SJ;27;25;2032;687;898;76.5;72;127;53;7;0.31;93;594;30.81;0
sebastian-hines;ORL;23;21;1925;686;828;82.8;4;0;0;0;0;85;601;0;0
je-vaughn-watson;DAL;23;22;1986;686;882;77.8;9;0;4;0;0;97;589;22.22;0
russell-teibert;VAN;23;15;1346;679;766;88.6;19;4;5;1;0.07;53;626;35.71;0
steven-beitashour;VAN;27;27;2424;678;865;78.4;9;0;9;5;0.19;43;635;18.75;0
matt-miazga;RBNY;26;24;2128;671;880;76.3;0;0;0;1;0.04;52;619;0;0
fabinho;PHI;26;23;2106;668;899;74.3;14;0;22;3;0.13;65;603;27.5;0
kendall-waston;VAN;28;28;2486;668;921;72.5;5;0;0;0;0;79;589;0;0
dan-gargan;LA;25;20;1784;665;828;80.3;5;0;10;0;0;59;606;30.3;0
calum-mallace;MTL;26;21;1808;664;778;85.3;13;5;6;3;0.15;65;599;25;0
taylor-kemp;DC;27;25;2261;659;970;67.9;27;29;39;6;0.24;101;558;29.55;0
kekuta-manneh;VAN;32;28;2424;655;876;74.8;35;2;10;6;0.22;25;630;14.29;0
lewis-neal;ORL;21;18;1509;655;787;83.2;11;11;6;1;0.06;50;605;26.09;0
ignacio-piatti;MTL;26;26;2213;655;788;83.1;46;25;14;8;0.33;40;615;29.17;0
ryan-hollingshead;DAL;33;25;2171;653;882;74;15;0;4;3;0.12;29;624;16.67;0
maurice-edu;PHI;22;22;1980;650;826;78.7;9;0;2;1;0.05;89;561;33.33;0
emanuel-pogatetz;CLB;19;16;1476;649;771;84.2;3;0;1;1;0.06;70;579;50;0
a-j-delagarza;LA;24;22;1963;646;791;81.7;5;0;7;1;0.05;57;589;33.33;0
jordan-harvey;VAN;26;25;2250;646;837;77.2;21;0;5;1;0.04;40;606;13.16;0
david-horst;HOU;32;28;2603;646;803;80.5;4;0;0;2;0.07;51;595;0;0
ambroise-oyongo;MTL;22;22;1864;646;836;77.3;11;0;12;0;0;35;611;19.35;0
dillon-powers;COL;32;25;2235;645;832;77.5;39;39;19;6;0.24;34;611;25;0
diego-fagundez;NE;30;19;1735;632;780;81;27;12;8;4;0.21;23;609;33.33;0
marky-delgado;TOR;20;19;1699;631;742;85;17;0;3;3;0.16;31;600;8.11;0
pedro-morales;VAN;23;15;1429;630;841;74.9;42;58;30;4;0.25;89;541;28.85;0
brian-carroll;PHI;22;21;1820;624;734;85;4;0;0;0;0;46;578;0;0
sebastien-le-toux;PHI;31;26;2379;622;863;72.1;33;41;14;6;0.23;25;597;13.21;0
justin-meram;CLB;31;28;2230;621;803;77.3;32;2;14;5;0.2;38;583;23.73;0
chris-rolfe;DC;31;30;2454;619;806;76.8;20;12;14;4;0.15;32;587;25.45;0
chris-wondolowski;SJ;31;30;2688;618;812;76.1;17;0;2;2;0.07;28;590;20;0
diego-valeri;POR;22;20;1713;614;824;74.5;59;104;56;8;0.42;41;573;30.6;0
damien-perquis;TOR;25;24;2069;613;756;81.1;3;0;1;1;0.04;91;522;50;0
steven-birnbaum;DC;22;21;1822;608;780;78;4;1;1;0;0;55;553;33.33;0
drew-moor;COL;22;22;1980;607;794;76.5;16;0;15;1;0.05;74;533;31.91;0
david-villa;NYC;30;29;2514;598;789;75.8;46;52;11;8;0.29;30;568;15.71;0
gyasi-zardes;LA;29;27;2454;593;761;77.9;32;0;11;4;0.15;13;580;29.73;0
atiba-harris;DAL;27;20;1849;588;811;72.5;16;0;9;2;0.1;32;556;33.33;0
zach-scott;SEA;20;15;1480;582;694;83.9;1;0;0;0;0;85;497;0;0
graham-zusi;SKC;25;22;1986;572;736;77.7;54;79;52;5;0.23;32;540;32.1;0
giles-barnes;HOU;28;28;2474;570;672;84.8;16;0;12;3;0.11;35;535;17.91;0
dylan-remick;SEA;19;18;1607;558;721;77.4;10;0;8;0;0;18;540;21.05;0
rodney-wallace;POR;32;23;1978;557;729;76.4;26;0;21;7;0.32;17;540;22.58;0
kemar-lawrence;RBNY;23;23;2000;552;727;75.9;11;0;14;4;0.18;21;531;19.18;0
obafemi-martins;SEA;21;20;1805;548;718;76.3;16;1;5;6;0.3;37;511;19.23;0
boniek-garcia;HOU;23;16;1460;547;667;82;27;16;18;5;0.31;29;518;31.03;0
kelyn-rowe;NE;33;21;1924;546;714;76.5;21;10;15;6;0.28;40;506;19.48;0
brek-shea;ORL;19;17;1466;546;680;80.3;14;1;12;4;0.25;28;518;22.64;0
lovel-palmer;CHI;22;20;1797;542;726;74.7;12;0;11;1;0.05;65;477;19.3;0
josh-saunders;NYC;33;33;2970;533;958;55.6;0;0;0;0;0;254;279;0;0
tyson-wahl;CLB;18;14;1413;532;627;84.8;3;0;1;2;0.13;45;487;25;0
james-riley;COL;16;16;1430;531;649;81.8;8;0;3;0;0;50;481;10.71;0
steven-gerrard;LA;13;13;1164;530;629;84.3;13;1;1;3;0.23;61;469;10;0
roger-espinoza;SKC;17;17;1484;527;704;74.9;19;0;7;4;0.24;50;477;33.33;0
jermaine-jones;NE;18;17;1312;527;711;74.1;7;0;1;0;0;101;426;9.09;0
adailton;CHI;17;17;1505;526;631;83.4;5;0;0;0;0;42;484;0;0
mehdi-ballouchy;NYC;19;16;1259;525;662;79.3;25;26;13;2;0.14;19;506;28.26;0
jermaine-taylor;HOU;16;16;1427;519;659;78.8;4;0;0;1;0.06;76;443;0;0
demar-phillips;RSL;18;16;1376;515;647;79.6;7;0;6;0;0;25;490;10;0
sean-st-ledger;ORL;15;14;1213;514;606;84.8;2;0;0;0;0;34;480;0;0
luis-gil;RSL;24;16;1475;512;647;79.1;10;6;4;1;0.06;29;483;16.67;0
stefan-ishizaki;LA;20;19;1629;509;700;72.7;40;69;52;5;0.28;53;456;31.52;0
andres-romero;MTL;27;23;1875;506;656;77.1;33;12;7;4;0.19;31;475;21.21;0
bradley-wright-phillips;RBNY;34;33;2865;506;688;73.5;32;0;4;7;0.22;7;499;21.05;0
octavio-rivero;VAN;34;30;2734;504;735;68.6;36;0;3;3;0.1;25;479;13.64;0
kofi-opare;DC;18;17;1615;500;607;82.4;1;0;0;0;0;30;470;0;0
juan-ramirez;COL;27;15;1459;500;637;78.5;20;19;12;3;0.19;16;484;25;0
sebastian-lletget;LA;20;17;1449;495;580;85.3;17;0;5;2;0.12;10;485;12.5;0
evan-bush;MTL;31;31;2790;494;839;58.9;1;0;0;1;0.03;252;242;0;0
andy-rose;SEA;25;17;1612;492;671;73.3;12;0;3;3;0.17;13;479;11.54;0
erik-friberg;SEA;13;11;949;491;607;80.9;13;22;14;2;0.19;46;445;34.15;0
jamison-olave;RSL;22;22;1852;491;587;83.7;1;0;0;1;0.05;49;442;0;0
michael-lahoud;PHI;19;14;1233;486;561;86.6;4;0;0;0;0;33;453;0;0
robbie-keane;LA;24;22;2059;483;622;77.7;23;6;10;8;0.35;24;459;40;0
david-bingham;SJ;34;34;3060;482;960;50.2;0;0;0;0;0;272;210;0;0
kellyn-acosta;DAL;21;19;1606;481;625;77;13;21;13;2;0.11;66;415;33.33;0
nathan-sturgis;HOU;18;15;1292;475;619;76.7;8;0;1;2;0.14;22;453;14.29;0
shaun-francis;SJ;23;18;1654;473;629;75.2;7;0;9;1;0.05;42;431;17.31;0
daigo-kobayashi;NE;21;11;1123;473;559;84.6;10;14;4;2;0.16;36;437;23.53;0
sebastian-giovinco;TOR;33;32;2775;470;616;76.3;49;95;48;16;0.52;42;428;27.43;0
eric-avila;ORL;21;15;1326;468;554;84.5;16;15;11;2;0.14;11;457;28.95;0
david-ousted;VAN;34;34;3060;466;788;59.1;0;0;0;0;0;216;250;0;0
aaron-maund;RSL;22;21;1974;465;632;73.6;2;0;0;1;0.05;62;403;0;0
shaun-maloney;CHI;14;14;1228;464;532;87.2;38;70;30;2;0.15;30;434;29.13;0
paulo-nagamura;SKC;21;17;1484;463;553;83.7;8;0;4;1;0.06;33;430;28.57;0
chris-korb;DC;18;17;1445;459;600;76.5;9;0;14;2;0.12;45;414;31.11;0
josh-williams;TOR;12;12;1080;459;532;86.3;2;0;0;0;0;50;409;0;0
abdoulie-mansally;RSL;19;14;1310;456;588;77.5;7;0;6;1;0.07;34;422;15.38;0
adam-kwarasey;POR;33;33;2970;454;801;56.7;1;0;0;0;0;257;197;0;0
connor-lade;RBNY;18;16;1433;451;594;75.9;10;0;13;1;0.06;24;427;27.08;0
nick-rimando;RSL;24;24;2160;449;726;61.9;0;0;0;0;0;182;267;0;0
;TOR;25;21;1796;447;605;73.9;23;1;4;0;0;15;432;33.33;0
cordell-cato;SJ;28;18;1814;447;573;78;17;1;13;2;0.1;20;427;18.31;0
ethan-finlay;CLB;34;34;2790;447;585;76.4;25;2;32;13;0.42;12;435;31.07;0
fanendo-adi;POR;33;23;2161;444;632;70.3;38;1;0;3;0.12;8;436;0;0
andy-dorman;NE;18;12;1127;440;546;80.6;4;0;2;0;0;35;405;40;0
anibal-godoy;SJ;10;10;894;435;494;88.1;6;2;3;0;0;61;374;50;0
chris-pontius;DC;23;17;1534;435;539;80.7;19;5;8;1;0.06;15;420;26.67;0
juan-agudelo;NE;32;20;1761;430;572;75.2;17;0;1;3;0.15;16;414;12.5;0
dilly-duka;MTL;27;19;1789;428;528;81.1;21;2;6;2;0.1;22;406;18.75;0
richie-marquez;PHI;21;20;1854;428;534;80.2;2;0;0;0;0;40;388;0;0
bobby-burling;COL;22;22;1958;426;627;67.9;3;0;0;0;0;62;364;0;0
stefan-frei;SEA;31;31;2745;424;753;56.3;0;0;0;0;0;219;205;0;0
michael-harrington;COL;14;14;1260;423;549;77;9;0;6;1;0.07;43;380;19.35;0
teal-bunbury;NE;30;20;1787;422;611;69.1;24;0;8;5;0.25;18;404;18.18;0
jeb-brovsky;NYC;15;12;1132;420;552;76.1;13;0;5;1;0.08;34;386;17.24;0
servando-carrasco;ORL;12;10;900;420;484;86.8;1;2;1;2;0.2;51;369;25;0
chris-duvall;RBNY;15;14;1283;420;567;74.1;9;0;11;1;0.07;29;391;18.33;0
kwadwo-poku;NYC;27;6;978;419;512;81.8;21;1;0;7;0.64;43;376;0;0
will-bruin;HOU;33;28;2414;416;595;69.9;20;0;2;4;0.15;7;409;14.29;0
leonel-miranda;HOU;20;11;1014;415;519;80;9;12;14;1;0.09;31;384;32.56;0
krisztian-nemeth;SKC;28;23;2037;413;548;75.4;13;0;7;6;0.27;19;394;21.88;0
lamar-neagle;SEA;31;23;2028;409;593;69;9;4;7;2;0.09;5;404;19.44;0
bobby-shuttleworth;NE;31;31;2790;408;759;53.8;0;0;0;0;0;239;169;0;0
sheanon-williams;PHI;17;15;1272;407;529;76.9;10;0;16;2;0.14;17;390;27.59;0
fabian-castillo;DAL;30;28;2559;403;568;71;23;5;16;9;0.32;20;383;34.04;0
mauro-rosales;VAN;24;19;1513;398;549;72.5;48;58;46;3;0.18;11;387;35.66;0
london-woodberry;NE;18;18;1499;398;540;73.7;10;0;10;2;0.12;54;344;15.38;0
kei-kamara;CLB;32;31;2761;391;614;63.7;30;0;7;8;0.26;14;377;17.5;0
cristian-roldan;SEA;22;11;1114;390;487;80.1;14;9;6;1;0.08;17;373;17.65;0
tim-parker;VAN;15;14;1262;388;505;76.8;1;0;0;0;0;47;341;0;0
clint-irwin;COL;31;31;2790;387;802;48.3;2;0;0;0;0;255;132;0;0
thomas-mcnamara;NYC;19;15;1324;386;502;76.9;14;3;6;3;0.2;15;371;20.69;0
cj-sapong;PHI;27;20;1897;384;554;69.3;25;0;6;4;0.19;11;373;40;0
amobi-okugo;ORL;15;9;812;383;437;87.6;4;0;0;0;0;21;362;0;0
jeremy-hall;NE;12;11;998;382;463;82.5;4;0;6;0;0;28;354;35.29;0
elias-vasquez;RSL;15;14;1264;379;474;80;2;0;0;0;0;43;336;0;0
micheal-azira;SEA;11;8;727;378;452;83.6;3;0;1;0;0;33;345;14.29;0
will-johnson;POR;12;12;1045;376;424;88.7;14;24;16;0;0;61;315;48.48;0
ahmed-kantari;TOR;12;10;951;375;470;79.8;0;0;0;0;0;51;324;0;0
axel-sjoberg;COL;14;14;1259;375;516;72.7;3;0;0;0;0;39;336;0;0
tesho-akindele;DAL;28;14;1502;373;506;73.7;18;0;6;1;0.06;8;365;22.22;0
alexander-lopez;HOU;16;12;947;372;448;83;25;27;10;3;0.29;21;351;20.41;0
mika-vayrynen;LA;19;10;797;370;449;82.4;4;1;2;0;0;15;355;22.22;0
tally-hall;ORL;23;23;2064;369;576;64.1;0;0;0;0;0;146;223;0;0
markus-halsti;DC;14;12;949;368;462;79.7;7;8;4;0;0;40;328;40;0
wandrille-lefevre;MTL;11;11;990;365;469;77.8;1;0;0;0;0;50;315;0;0
sean-st-ledger;COL;12;12;1048;364;451;80.7;2;0;2;2;0.17;33;331;100;0
conor-doyle;DC;25;10;1148;363;486;74.7;9;7;5;0;0;15;348;19.23;0
sanna-nyassi;SJ;28;19;1482;360;467;77.1;11;2;13;2;0.12;11;349;18.84;0
sheanon-williams;HOU;14;12;1156;360;464;77.6;7;0;8;2;0.16;36;324;22.22;0
eric-alexander;MTL;20;10;878;359;416;86.3;16;4;4;0;0;18;341;40;0
jared-watts;COL;13;12;1050;358;489;73.2;7;0;0;1;0.09;58;300;0;0
steven-vitoria;PHI;18;18;1575;357;479;74.5;0;0;0;0;0;45;312;0;0
michael-barrios;DAL;26;19;1745;354;447;79.2;24;5;6;2;0.1;9;345;26.09;0
hector-jimenez;CLB;23;12;1112;354;469;75.5;26;0;26;4;0.32;31;323;35.62;0
angelino;NYC;14;10;992;352;461;76.4;12;5;7;4;0.36;24;328;25;0
bill-hamid;DC;25;25;2250;352;659;53.4;0;0;0;0;0;155;197;0;0
cristian-techera;VAN;22;17;1571;351;449;78.2;25;36;21;5;0.29;25;326;26.58;0
kofi-sarkodie;HOU;16;15;1304;349;468;74.6;8;0;8;1;0.07;34;315;19.51;0
andrew-wenger;PHI;26;22;1725;348;550;63.3;10;2;7;2;0.1;27;321;15.56;0
jalil-anibaba;SKC;16;14;1265;346;503;68.8;7;0;11;4;0.28;30;316;29.73;0
joao-plata;RSL;19;17;1431;343;422;81.3;17;11;11;4;0.25;9;334;35.48;0
luis-robles;RBNY;34;34;3060;342;691;49.5;0;0;0;0;0;166;176;0;0
jordan-stewart;SJ;14;13;1130;340;445;76.4;4;0;4;1;0.08;29;311;23.53;0
zach-pfeffer;PHI;21;11;988;338;398;84.9;3;8;4;1;0.09;21;317;30.77;0
eriq-zavaleta;TOR;18;11;1054;336;430;78.1;0;0;0;0;0;37;299;0;0
dominic-oduro;MTL;28;18;1671;334;450;74.2;11;1;1;0;0;7;327;4.17;0
john-stertzer;RSL;19;9;860;333;399;83.5;1;0;0;0;0;16;317;0;0
rj-allen;NYC;14;13;1054;330;407;81.1;9;0;8;2;0.17;22;308;25.81;0
robbie-findley;TOR;25;18;1476;329;434;75.8;12;0;4;3;0.18;10;319;22.22;0
gabriel-torres;COL;25;19;1595;329;441;74.6;21;7;7;3;0.17;28;301;20.59;0
tyler-deric;HOU;31;31;2790;324;864;37.5;2;0;0;0;0;223;101;0;0
sal-zizzo;RBNY;22;10;1032;324;433;74.8;13;10;14;2;0.17;14;310;31.11;0
harrison-afful;CLB;9;9;760;316;389;81.2;8;0;12;2;0.24;20;296;20.69;0
kevin-doyle;COL;20;16;1489;316;450;70.2;9;1;2;2;0.12;12;304;13.33;0
devon-sandoval;RSL;30;17;1606;316;420;75.2;12;0;1;2;0.11;2;314;20;0
michel-garbini-pereira;DAL;18;12;914;315;428;73.6;11;39;20;4;0.39;52;263;28.99;0
ethan-white;PHI;16;13;1224;314;423;74.2;1;0;0;0;0;39;275;0;0
ashtone-morgan;TOR;19;17;1554;311;431;72.2;9;0;9;2;0.12;19;292;14.06;0
oniel-fisher;SEA;12;9;864;310;380;81.6;2;0;2;0;0;26;284;15.38;0
jackson-goncalves;TOR;26;14;1374;309;417;74.1;16;0;15;1;0.07;29;280;24.59;0
patrice-bernier;MTL;20;6;673;307;364;84.3;4;1;0;1;0.13;36;271;0;0
fabian-espindola;DC;17;15;1346;306;438;69.9;31;64;45;7;0.47;15;291;28.3;0
blas-perez;DAL;23;14;1274;305;458;66.6;13;0;0;1;0.07;17;288;0;0
vicente-sanchez;COL;30;16;1399;304;418;72.7;39;102;55;5;0.32;28;276;30.22;0
andoni-iraola;NYC;9;8;759;300;353;85;5;0;3;1;0.12;18;282;21.43;0
saad-abdul-salaam;SKC;22;10;1074;299;420;71.2;8;0;2;1;0.08;8;291;16.67;0
frank-lampard;NYC;10;9;733;298;383;77.8;6;0;1;1;0.12;27;271;33.33;0
ronald-zubar;RBNY;12;8;701;293;344;85.2;0;0;0;0;0;16;277;0;0
sean-johnson;CHI;21;21;1890;292;542;53.9;3;0;0;0;0;142;150;0;0
walker-zimmerman;DAL;20;10;1084;292;394;74.1;3;0;1;0;0;31;261;50;0
gaston-fernandez;POR;21;6;721;290;351;82.6;16;4;2;2;0.25;23;267;18.18;0
jairo-arrieta;DC;27;15;1264;286;407;70.3;17;1;5;2;0.14;14;272;50;0
dom-dwyer;SKC;30;28;2546;285;431;66.1;19;0;1;2;0.07;2;283;7.69;0
maynor-figueroa;COL;10;10;900;285;390;73.1;2;0;2;0;0;33;252;8;0
juan-manuel-martinez;RSL;8;7;647;283;362;78.2;9;7;5;1;0.14;8;275;31.25;0
jordan-allen;RSL;23;11;1083;282;380;74.2;6;1;3;2;0.17;15;267;12;0
alan-gordon;LA;29;7;977;282;396;71.2;7;0;1;0;0;4;278;20;0
charlie-davies;NE;33;25;2163;281;383;73.4;16;0;1;4;0.17;3;278;12.5;0
