name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
alvaro-medran;CHI;32;26;2288;44;41;53.7;8;27;27
darlington-nagbe;CLB;33;33;2910;44;38;44.7;19;28;22
jader-obrian;DAL;34;25;2192;44;39;35.9;4;35;9
jose-cifuentes;LAFC;32;26;2321;43;76;42.1;26;41;22
jesus-david-murillo;LAFC;32;32;2745;43;92;63;141;40;65
matias-vera;HOU;30;29;2459;43;43;39.5;24;44;28
diego-fagundez;ATX;33;30;2539;42;27;33.3;11;27;14
jesus-ferreira;DAL;27;26;2251;42;12;16.7;15;18;15
leandro-gonzalez-pirez;MIA;30;30;2655;42;72;61.1;93;49;73
aaron-herrera;RSL;29;29;2514;42;38;50;53;38;24
fafa-picault;HOU;31;29;2469;42;169;42.6;37;43;26
mauricio-pineda;CHI;29;28;2409;42;69;50.7;66;33;48
eric-remedi;SJ;29;26;2359;42;40;45;30;58;54
josecarlos-van-rankin;POR;33;27;2449;42;36;50;50;31;40
eduardo-lopez;SJ;32;31;2274;41;14;50;2;15;7
robin-jansson;ORL;28;26;2424;41;46;54.4;92;20;42
rubio-rubin;RSL;34;25;2238;41;95;32.6;12;9;2
boris-sekulic;CHI;28;27;2312;41;70;41.4;36;24;22
gregore;MIA;29;29;2538;40;43;65.1;30;69;29
chris-mavinga;TOR;22;21;1676;40;60;68.3;70;16;23
haris-medunjanin;CIN;29;18;1552;40;10;50;10;7;14
jonathan-mensah;CLB;29;28;2537;40;146;65.1;144;21;44
djordje-mihailovic;MTL;34;32;2805;40;40;50;5;25;21
miguel-angel-navarro;CHI;28;25;2226;40;36;50;54;35;33
david-ochoa;RSL;25;25;2250;40;8;87.5;29;0;3
lucas-zelarayan;CLB;32;28;2626;40;26;23.1;1;29;12
oswaldo-alanis;SJ;25;24;2045;39;51;52.9;73;15;40
tony-alfaro;DC;25;21;1848;39;80;61.3;77;31;45
auro;TOR;25;23;1997;39;35;37.1;35;33;28
cristian-dajome;VAN;33;31;2680;39;59;37.3;21;42;21
andrew-farrell;NE;33;33;2970;39;56;50;141;21;43
andreu-fontas;SKC;33;33;2970;39;87;48.3;119;20;55
nick-lima;ATX;28;21;1995;39;51;52.9;37;13;23
luis-martins;SKC;34;33;2959;39;45;42.2;30;30;41
junior-moreno;DC;28;25;2148;39;21;38.1;28;41;29
ricardo-pepi;DAL;31;24;2097;39;64;29.7;12;18;12
tomas-pochettino;ATX;31;26;2229;39;34;41.2;32;21;26
eloy-room;CLB;30;30;2700;39;5;100;14;0;3
wil-trapp;MIN;31;31;2733;39;50;46;26;42;35
zarek-valentin;HOU;29;28;2400;39;73;53.4;74;29;38
jonathan-bornstein;CHI;30;25;2220;38;112;56.3;81;22;48
rudy-camacho;MTL;31;31;2746;38;91;56;127;40;61
diego-chara;POR;28;27;2448;38;27;40.7;29;62;40
nick-hagglund;CIN;24;17;1669;38;88;64.8;84;15;35
jonathan-osorio;TOR;24;19;1653;38;12;58.3;11;18;13
bobby-shuttleworth;CHI;23;23;2070;38;6;100;16;0;1
maximiliano-urruti;HOU;30;25;2243;38;16;12.5;1;32;7
gustavo-vallecilla;CIN;25;25;2001;38;73;54.8;93;27;25
janio-bikel;VAN;33;26;2310;37;28;50;26;68;27
yimmi-chara;POR;30;29;2331;37;21;33.3;5;15;16
allan-cruz;CIN;22;18;1652;37;33;51.5;21;30;20
christian-makoun-x2411;MIA;26;23;2024;37;28;60.7;77;24;29
jimmy-maurer;DAL;24;24;2131;37;5;100;16;0;2
jhohan-romana;ATX;25;19;1798;37;70;60;54;23;25
pablo-ruiz;RSL;29;24;2066;37;24;25;19;41;38
caleb-stanko;CIN;20;12;1168;37;19;63.2;20;24;13
victor-vazquez;LA;28;21;1632;37;25;52;7;18;12
anton-walkes;ATL;33;32;2776;37;95;53.7;96;26;51
robert-beric;CHI;33;26;2204;36;84;39.3;4;27;4
deiber-caicedo;VAN;33;24;2256;36;23;21.7;3;18;25
antonio-carlos;ORL;29;28;2414;36;95;69.5;112;29;58
cecilio-dominguez;ATX;34;29;2386;36;37;29.7;11;21;9
rayan-raveloson;LA;22;22;1931;36;41;61;25;23;30
jonathan-dos-santos;LA;26;22;1816;35;22;45.5;13;19;30
jakob-glesnes;PHI;34;34;3060;35;131;52.7;145;33;47
joseph-claude-gyau;CIN;21;18;1659;35;37;27;22;27;13
dejuan-jones;NE;31;29;2546;35;60;53.3;44;18;41
pedro-santos;CLB;32;30;2561;35;45;37.8;29;44;24
auston-trusty;COL;33;33;2970;35;122;60.7;104;39;59
matt-turner;NE;28;28;2520;35;10;90;8;0;0
ema-twumasi;DAL;23;19;1703;35;26;19.2;20;35;19
przemyslaw-tyton;CIN;15;14;1285;35;4;100;18;0;1
victor-wanyama;MTL;27;27;2365;35;60;55;20;53;29
kevin-cabral;LA;28;24;2000;34;38;21.1;3;25;20
jack-elliott;PHI;33;33;2970;34;140;60.7;153;22;55
hector-jimenez;ATX;25;19;1622;34;43;51.2;21;17;20
marko-maric-x2484;HOU;22;22;1980;34;0;0;19;0;1
romain-metanire;MIN;29;29;2560;34;53;56.6;57;20;36
benji-michel;ORL;34;19;1870;34;55;49.1;12;24;9
tyler-miller;MIN;30;30;2700;34;10;90;28;2;1
andres-perea;ORL;27;16;1734;34;54;55.6;21;27;17
yeferson-soteldo;TOR;24;19;1740;34;23;34.8;3;10;8
russell-teibert;VAN;33;29;2421;34;19;21.1;23;15;47
kenneth-vermeer;CIN;19;19;1685;34;5;100;14;1;4
eduard-atuesta;LAFC;24;24;2130;33;30;50;20;33;26
steven-birnbaum;DC;21;18;1617;33;108;73.2;82;29;26
latif-blessing;LAFC;30;25;2205;33;54;50;14;36;40
edgar-castillo;CIN;14;12;980;33;11;36.4;7;11;13
carlos-miguel-coronel;RBNY;34;34;3060;33;14;92.9;38;0;1
sean-davis;RBNY;34;34;3060;33;63;68.3;36;46;57
nick-depuy;LA;25;18;1856;33;61;60.7;91;32;30
chase-gasper;MIN;30;30;2628;33;73;63;68;42;47
zan-kolmanic;ATX;30;23;2104;33;27;40.7;26;14;32
sebastian-lletget;LA;26;21;1836;33;33;45.5;13;18;13
nick-marsman;MIA;22;22;1920;33;3;100;21;0;3
tim-melia;SKC;28;28;2520;33;7;100;16;1;3
felipe-mora;POR;29;22;2026;33;94;46.8;23;8;3
mauricio-pereyra;ORL;29;26;2166;33;35;20;5;43;15
alejandro-pozuelo;TOR;19;14;1347;33;18;16.7;1;14;5
ilie-sanchez;SKC;30;27;2506;33;84;69;55;25;46
nkosi-tafari;DAL;22;21;1824;33;62;53.2;127;11;38
joaquin-torres;MTL;28;22;1891;33;12;16.7;3;12;6
joe-willis;NSH;34;34;3060;33;6;100;13;1;0
;POR;34;25;2095;32;129;48.8;14;32;20
nick-besler;RSL;27;18;1643;32;39;79.5;18;20;36
gustavo-bou;NE;30;25;2326;32;14;35.7;5;19;11
hassani-dotson;MIN;29;26;2370;32;91;53.9;36;33;33
nicolas-figal;MIA;24;23;2013;32;43;55.8;54;31;47
ruan;ORL;24;21;1888;32;20;30;41;18;13
fabian-herbers;CHI;27;22;1833;32;60;46.7;13;33;25
adam-lundkvist;HOU;25;22;1945;32;41;51.2;33;29;43
kamal-miller;MTL;27;26;2377;32;72;48.6;60;20;34
;LAFC;27;19;1758;32;48;37.5;33;38;44
daniel-pereira;ATX;25;18;1557;32;20;30;11;31;16
dave-romney;NSH;33;33;2970;32;119;54.6;122;9;34
johnny-russell;SKC;30;26;2221;32;53;52.8;12;21;20
junior-urso;ORL;30;29;2493;32;47;66;25;30;37
william-yarbrough;COL;33;33;2970;32;2;100;15;0;2
bryan-acosta;DAL;23;16;1573;31;52;73.1;10;48;32
michael-boxall;MIN;25;25;2189;31;60;56.7;102;23;30
brandon-bye;NE;29;27;2477;31;132;53.8;59;26;35
mathieu-choiniere;MTL;26;24;1992;31;27;22.2;20;26;10
maxime-crepeau;VAN;27;27;2430;31;9;100;21;0;4
bakaye-dibassy;MIN;26;26;2333;31;73;48;87;30;52
sebastian-driussi;ATX;17;16;1379;31;33;27.3;6;17;17
leon-flach;PHI;34;31;2645;31;28;35.7;22;43;39
gaston-gimenez;CHI;25;22;1958;31;42;42.9;25;31;35
samuel-grandsir;LA;34;24;2089;31;15;20;8;27;14
everton-luiz;RSL;25;19;1662;31;26;53.9;9;30;31
sean-johnson;NYC;29;29;2610;31;9;100;18;0;0
kim-moon-hwan;LAFC;27;19;1783;31;22;50;20;8;24
kelvin-leerdam;MIA;29;18;1701;31;48;54.2;45;17;26
keegan-rosenberry;COL;30;30;2668;31;61;52.5;50;19;48
bill-tuiloma;POR;27;19;1802;31;88;53.4;119;23;43
kai-wagner;PHI;33;31;2838;31;63;57.1;32;36;54
ignacio-aliseda;CHI;23;16;1592;30;28;28.6;7;10;6
claudio-bravo;POR;23;23;2020;30;38;44.7;45;45;58
steve-clark;POR;24;24;2098;30;9;88.9;31;1;0
pedro-gallese;ORL;22;22;1980;30;8;75;9;2;2
carles-gil;NE;28;24;2285;30;13;23.1;4;5;10
sam-junqua;HOU;22;18;1612;30;67;55.2;41;19;36
henry-kessler;NE;28;25;2237;30;117;52.1;99;20;30
hany-mukhtar;NSH;31;28;2505;30;40;17.5;6;36;10
;MIA;27;20;1705;30;23;39.1;4;18;11
jack-price;COL;30;30;2537;30;14;57.1;22;28;30
emanuel-reynoso;MIN;29;28;2391;30;51;27.4;2;55;12
daniel-salloi;SKC;30;26;2453;30;32;40.6;6;13;13
khiry-shelton;SKC;31;25;2229;30;92;54.4;12;26;5
joel-waterman;MTL;22;21;1854;30;31;45.2;54;20;35
danny-wilson;COL;29;29;2454;30;84;65.5;77;38;34
valentin-castellanos;NYC;32;32;2760;29;196;48;30;83;5
fabio;RBNY;30;25;2198;29;226;36.7;18;22;2
yeimar-gomez-andrade;SEA;33;29;2657;29;120;72.5;147;33;86
brad-guzan;ATL;29;29;2610;29;8;75;17;1;1
matt-hedges;DAL;20;16;1438;29;55;63.6;85;16;29
erik-holt;RSL;18;14;1352;29;62;43.5;62;9;19
ola-kamara;DC;28;22;1819;29;111;39.6;6;23;7
daniel-lovitz;NSH;27;26;2310;29;46;65.2;42;25;28
jose-antonio-martinez;DAL;19;16;1503;29;56;60.7;63;8;24
olivier-mbaizo;PHI;30;28;2489;29;65;52.3;27;28;37
chinonso-offor;CHI;34;11;1307;29;156;55.1;15;34;1
harrison-afful;CLB;26;21;1815;28;36;44.4;23;14;31
tanner-beason;SJ;24;22;1931;28;102;65.7;68;11;25
alejandro-bedoya;PHI;32;30;2659;28;126;50.8;22;48;44
pablo-bonilla;POR;18;16;1369;28;29;41.4;39;20;27
maxime-chanot;NYC;30;29;2603;28;101;73.3;118;30;47
mamadou-fall;LAFC;19;16;1509;28;56;55.4;66;15;29
bill-hamid;DC;21;21;1817;28;10;90;13;0;0
brooks-lennon;ATL;32;30;2649;28;64;42.2;48;16;16
larrys-mabiala;POR;26;21;1837;28;48;64.6;104;27;33
joseph-mora;DC;26;16;1527;28;44;29.6;32;16;21
keaton-parks;NYC;31;28;2444;28;70;60;39;40;37
tomas-romero;LAFC;18;18;1620;28;11;100;14;0;1
bressan;DAL;22;20;1746;28;41;65.8;72;21;37
diego-valeri;POR;29;10;1224;28;35;48.6;13;21;6
derrick-williams;LA;21;20;1669;28;58;75.9;78;11;26
graham-zusi;SKC;26;24;2129;28;41;56.1;52;23;42
george-bello;ATL;29;26;2433;27;40;42.5;19;18;28
frederic-brillant;DC;19;14;1312;27;58;72.4;75;25;23
darwin-ceren;HOU;25;13;1203;27;30;36.7;11;28;17
edwin-cerrillo;DAL;22;16;1391;27;17;35.3;23;40;25
griffin-dorsey;HOU;20;17;1490;27;45;35.6;18;14;14
kyle-duncan;RBNY;32;27;2596;27;121;58.7;43;58;59
erik-godoy;VAN;17;15;1309;27;27;66.7;56;13;12
teenage-hadebe;HOU;17;17;1486;27;51;62.8;73;21;31
javier-hernandez;LA;21;20;1736;27;37;46;9;30;5
alistair-johnston;NSH;26;24;2144;27;34;47.1;33;26;20
jesus-medina;NYC;33;27;2261;27;25;16;9;24;9
joao-paulo;SEA;31;28;2541;27;38;36.8;34;48;36
maximiliano-moralez;NYC;30;27;2385;27;34;26.5;4;42;12
james-pantemis;MTL;18;18;1620;27;12;83.3;26;0;2
nathan-raphael-pelae-cardoso;SJ;20;20;1727;27;94;62.8;78;41;64
matt-polster;NE;30;27;2279;27;66;57.6;48;43;42
;PHI;34;29;2654;27;179;44.1;31;24;4
memo-rodriguez;HOU;31;18;1570;27;44;31.8;12;28;15
cristian-roldan;SEA;28;27;2360;27;100;47;18;15;24
diego-rossi;LAFC;19;18;1655;27;13;53.9;7;7;6
;SJ;23;20;1657;27;37;43.2;35;44;44
anton-tinnerholm;NYC;25;23;2012;27;26;42.3;24;26;34
jorge-villafana;LA;21;20;1697;27;36;47.2;38;15;26
cristian-arango;LAFC;17;15;1400;26;65;47.7;5;27;6
xavier-arreaga;SEA;26;25;2165;26;70;61.4;99;31;37
matt-besler;ATX;20;20;1752;26;63;60.3;79;11;40
joe-corona;HOU;30;19;1731;26;65;50.8;14;33;15
raheem-edwards;LAFC;27;15;1369;26;42;57.1;19;39;16
marco-farfan;LAFC;29;21;1754;26;58;48.3;29;17;32
randall-leal;NSH;31;25;2163;26;34;38.2;5;43;20
jamiro-monteiro;PHI;27;26;2299;26;12;50;3;50;26
marcelino-moreno;ATL;32;30;2594;26;26;34.6;8;24;10
samuel-piette;MTL;25;19;1714;26;37;62.2;23;27;24
paxton-pomykal;DAL;31;18;1518;26;37;59.5;16;32;18
brian-rodriguez;LAFC;15;13;1023;26;13;7.7;2;14;4
santiago-sosa;ATL;25;25;2198;26;82;61;35;43;34
brandon-vazquez;CIN;31;6;828;26;45;37.8;15;19;3
remi-walter;SKC;28;23;1896;26;43;55.8;9;19;21
;ATL;25;23;2138;25;5;0;0;7;7
michael-barrios;COL;33;25;2105;25;35;22.9;4;28;5
zorhan-bassong;MTL;26;13;1248;25;34;64.7;30;21;16
tristan-blackmon;LAFC;22;15;1293;25;38;63.2;48;24;26
cristian-casseres-jr;RBNY;27;24;2063;25;79;41.8;13;56;30
cade-cowell;SJ;33;14;1663;25;35;22.9;2;30;6
ethan-finlay;MIN;30;19;1722;25;43;32.6;8;17;10
cristian-gutierrez;VAN;19;17;1546;25;32;34.4;27;7;36
gadi-kinda;SKC;26;24;2035;25;21;38.1;3;40;16
thomas-mcnamara;NE;32;21;1973;25;20;35;21;23;13
robbie-robinson;MIA;24;16;1365;25;42;30.9;2;24;8
shea-salinas;SJ;27;14;1390;25;30;40;11;20;14
james-sands;NYC;26;26;2262;25;68;64.7;70;35;43
kyle-smith;ORL;27;21;1792;25;47;53.2;47;18;15
donny-toia;RSL;19;15;1323;25;33;63.6;34;15;17
chris-wondolowski;SJ;32;9;1244;25;51;47.1;12;5;6
eriq-zavaleta;TOR;14;12;1020;25;44;61.4;31;11;17
lalas-abubakar;COL;24;23;1925;24;83;65.1;89;22;35
zico-bailey;CIN;11;9;685;24;6;16.7;11;8;10
cole-bassett;COL;32;23;2209;24;73;39.7;26;31;7
tyler-blackett;CIN;11;8;772;24;26;61.5;35;9;8
andre-blake;PHI;26;26;2340;24;9;100;12;0;1
zachary-brault-guillard;MTL;30;23;2056;24;39;33.3;29;23;28
javain-brown;VAN;25;19;1731;24;57;47.4;33;27;44
tajon-buchanan;NE;27;19;1749;24;47;48.9;15;28;7
adam-buksa;NE;31;21;2075;24;211;53.1;25;40;4
tom-edwards;RBNY;27;25;1958;24;53;43.4;74;34;31
adrien-hunou;MIN;26;22;1723;24;71;32.4;2;13;6
robin-lod;MIN;23;21;1814;24;49;24.5;8;24;9
marcos-lopez;SJ;21;16;1413;24;36;52.8;32;20;33
marvin-loria;POR;27;14;1107;24;25;40;10;13;16
felipe-martins;DC;27;9;1123;24;22;22.7;15;25;9
dax-mccarty;NSH;28;24;2067;24;22;50;36;25;30
andy-najar;DC;26;23;1917;24;63;58.7;59;28;49
miles-robinson;ATL;26;25;2295;24;90;68.9;88;21;32
rodrigo-schlegel;ORL;23;16;1568;24;54;50;78;28;25
brek-shea;MIA;30;17;1676;24;41;61;27;11;18
carlos-vela;LAFC;20;15;1267;24;20;25;4;8;6
brian-white;VAN;27;23;1928;24;160;37.5;17;29;6
kellyn-acosta;COL;21;19;1718;23;22;27.3;16;42;27
nani;ORL;28;22;1838;23;41;51.2;17;14;6
francisco-calvo;CHI;17;16;1455;23;95;61;65;13;48
russell-canouse;DC;21;21;1716;23;67;41.8;20;50;34
jay-chapman;MIA;25;13;1185;23;24;41.7;12;28;14
roger-espinoza;SKC;32;24;2097;23;62;54.8;6;48;25
george-fochive;POR;22;11;1024;23;36;55.6;21;18;21
alan-franco;ATL;25;23;2013;23;74;68.9;57;40;50
anibal-godoy;NSH;26;22;2023;23;37;64.9;13;45;47
marlon-hairston;CLB;21;16;1305;23;26;46.1;18;25;23
sacha-kljestan;LA;31;13;1394;23;29;75.9;9;18;10
jose-andres-martinez;PHI;24;23;1957;23;46;65.2;22;30;38
jake-nerwinski;VAN;25;19;1719;23;43;58.1;41;14;26
kevin-paredes;DC;24;19;1553;23;16;31.3;13;16;24
facundo-quignon;DAL;18;16;1339;23;33;51.5;15;22;22
kelyn-rowe;SEA;34;24;2211;23;80;50;18;36;39
marcelo-silva;RSL;20;20;1710;23;61;62.3;64;19;32
maikel-chang;RSL;28;12;1085;22;30;50;20;8;11
sega-coulibaly;LA;19;17;1422;22;61;50.8;48;12;20
derrick-etienne-jr;CLB;29;21;1849;22;14;42.9;6;14;18
jon-gallagher;ATX;27;13;1261;22;30;43.3;10;10;4
niko-hamalainen;LA;14;12;1146;22;18;55.6;19;9;12
johan-kappelhof;CHI;19;16;1230;22;44;61.4;51;21;33
justin-morrow;TOR;21;9;973;22;21;57.1;26;4;9
sean-nealis;RBNY;28;28;2430;22;201;63.7;130;29;50
donovan-pines;DC;18;16;1381;22;91;67;61;15;33
alex-roldan;SEA;29;26;2271;22;40;52.5;39;15;38
raul-ruidiaz;SEA;26;24;2146;22;48;33.3;1;20;3
cj-sapong;NSH;33;27;2225;22;185;51.9;5;33;7
jacob-shaffelburg;TOR;20;11;995;22;12;50;7;8;7
daniel-steres;LA;18;13;1134;22;49;67.3;51;16;21
luka-stojanovic;CHI;27;15;1347;22;54;42.6;9;28;14
ranko-veselinovic;VAN;27;22;1995;22;52;55.8;100;25;29
quentin-westberg;TOR;10;10;900;22;0;0;6;1;1
nicolas-acevedo;NYC;24;15;1350;21;27;40.7;13;23;30
alexander-callens;NYC;26;25;2098;21;70;58.6;93;26;31
lucas-cavallini;VAN;21;14;1229;21;137;48.9;15;27;5
carlos-fierro;SJ;28;12;1152;21;20;25;9;10;6
edison-flores;DC;16;11;973;21;27;40.7;1;12;4
franco-fragapane;MIN;19;19;1543;21;15;13.3;4;12;9
alfredo-morales;NYC;27;20;1783;21;60;58.3;34;44;31
nigel-robertha;DC;18;9;941;21;56;33.9;2;17;3
andy-rose;VAN;19;19;1648;21;53;49.1;83;4;14
brandon-servania-x3028;DAL;14;11;946;21;16;37.5;14;15;15
caio-alexandre-souza-e-silva;VAN;15;11;959;21;8;25;7;18;9
victor-ulloa;MIA;21;14;1241;21;31;48.4;16;21;14
malte-amundsen;NYC;32;14;1384;20;28;50;33;20;27
josh-atencio;SEA;24;18;1513;20;45;55.6;16;14;24
joao-moutinho;ORL;20;14;1290;20;35;60;18;12;30
teal-bunbury;NE;29;12;1137;20;63;44.4;23;25;6
justin-che;DAL;15;12;1017;20;30;50;20;9;25
przemyslaw-frankowski;CHI;13;12;1064;20;15;40;8;16;11
franco-jara;DAL;29;12;1256;20;49;40.8;7;29;0
brent-kallman;MIN;20;13;1271;20;33;81.8;50;9;26
lucas-maciel-felix;NE;19;15;1248;20;18;38.9;12;14;15
john-mccarthy;MIA;13;12;1140;20;4;100;10;0;0
jonathan-menendez;RSL;17;10;890;20;3;0;0;10;7
chris-mueller;ORL;29;18;1646;20;41;41.5;8;32;8
shane-o-neill;SEA;27;19;1856;20;50;52;62;17;23
alan-pulido;SKC;21;15;1452;20;21;38.1;5;12;0
drew-skundrich;DC;20;11;1150;20;55;34.5;12;26;6
john-tolkin;RBNY;28;22;1989;20;39;53.9;30;14;37
vito-wormgoor;CLB;17;16;1293;20;51;51;43;15;15
walker-zimmerman;NSH;25;22;2041;20;138;73.2;114;20;41
;TOR;16;8;767;19;17;41.2;4;8;1
sebastian-berhalter;ATX;18;5;651;19;12;41.7;7;15;13
caden-clark;RBNY;24;17;1509;19;28;28.6;8;30;10
luis-diaz;CLB;19;11;985;19;15;46.7;1;21;7
jeremy-ebobisse;POR;13;11;947;19;32;46.9;14;9;6
waylon-francis;CLB;23;14;1345;19;43;48.8;35;17;31
phelipe-megiolaro;DAL;11;10;929;19;4;100;14;0;0
fredy-montero;SEA;29;15;1471;19;57;36.8;6;23;9
rodney-redes;ATX;25;5;709;19;30;40;4;2;4
yordy-reyna;DC;18;8;941;19;30;23.3;3;11;4
andres-rios;SJ;31;8;944;19;36;55.6;5;19;3
diego-rubio;COL;26;19;1660;19;86;48.8;10;22;6
brad-smith;SEA;27;20;1637;19;22;40.9;19;18;13
;CLB;21;18;1563;19;127;54.3;17;10;3
luciano-abecasis;SJ;23;14;1234;18;35;60;17;29;17
tesho-akindele;ORL;32;15;1360;18;82;48.8;17;20;4
osvaldo-alonso;MIN;24;15;1412;18;20;55;23;31;16
paul-arriola;DC;20;19;1365;18;29;20.7;5;18;7
andre-shinyashiki;COL;32;18;1434;18;43;37.2;12;22;7
calvin-harris;CIN;16;4;443;18;10;70;4;4;2
derrick-jones;HOU;20;14;1132;18;48;54.2;23;28;15
anderson-julio;RSL;30;10;1016;18;29;51.7;2;12;5
florian-jungwirth;SJ;14;13;1094;18;39;59;40;12;13
aboubacar-keita;CLB;16;10;952;18;34;50;36;5;14
benjamin-kikanovic;SJ;17;9;794;18;39;59;2;10;5
paul-marie;SJ;22;9;1001;18;30;46.7;11;20;12
justin-meram;RSL;31;15;1398;18;37;54;14;15;19
alex-muyl;NSH;32;16;1540;18;46;45.6;11;41;20
michael-nelson;HOU;11;11;990;18;3;100;7;1;1
noble-okello;TOR;14;10;854;18;21;57.1;9;9;18
romell-quioto;MTL;19;14;1240;18;27;29.6;2;22;0
eryk-williamson;POR;14;11;952;18;12;58.3;10;9;20
isaac-atanga;CIN;22;12;1029;17;17;23.5;3;14;4
stefan-cleveland;SEA;15;15;1350;17;5;100;7;1;1
jon-kempin;DC;10;9;883;17;2;100;11;0;0
patryk-klimala;RBNY;29;26;2094;17;109;29.4;5;38;4
jack-maher;NSH;20;18;1538;17;55;41.8;64;15;34
josef-martinez;ATL;24;18;1641;17;35;34.3;11;7;3
patrick-mullins;TOR;25;9;795;17;44;43.2;8;12;2
wyatt-omsberg;CHI;18;9;754;17;47;63.8;47;9;11
carlos-teran;CHI;13;11;978;17;29;48.3;32;14;17
dru-anthony-yearwood;RBNY;29;18;1697;17;30;40;12;43;27
efrain-alvarez;LA;26;16;1253;16;13;23.1;1;13;8
michael-baldisimo;VAN;21;12;1254;16;16;62.5;21;26;17
stefan-frei;SEA;17;17;1529;16;5;80;14;0;1
emanuel-maciel;MTL;18;10;874;16;15;60;9;8;20
jake-mulraney;ATL;22;13;1136;16;26;38.5;6;7;7
federico-navarro;CHI;12;10;968;16;13;69.2;20;28;27
moses-nyeman;DC;19;10;801;16;8;12.5;7;21;13
tyler-pasher;HOU;19;9;844;16;6;50;2;5;1
ryan-shawcross;MIA;12;9;817;16;28;57.1;37;6;12
gabriel-slonina;CHI;11;11;990;16;3;66.7;10;0;2
gudmundur-thorarinsson;NYC;24;20;1660;16;24;66.7;18;15;20
arnor-ingvi-traustason;NE;29;19;1460;16;36;44.4;13;16;16
saad-abdul-salaam;CLB;18;7;923;15;17;70.6;33;8;15
miguel-berry;CLB;18;9;840;15;76;36.8;14;12;0
andrew-brody;RSL;16;12;1078;15;31;38.7;11;10;19
cory-burke;PHI;19;10;947;15;109;49.5;9;23;3
maynor-figueroa;HOU;13;9;817;15;34;64.7;39;13;17
liam-fraser;CLB;23;11;1134;15;27;59.3;32;21;23
daniel-gazdag;PHI;23;17;1337;15;26;23.1;10;16;4
jan-gregus;MIN;15;9;772;15;23;73.9;7;14;7
andrew-gutman;RBNY;22;19;1837;15;59;62.7;30;14;37
florian-jungwirth;VAN;14;12;1126;15;31;61.3;53;5;16
cristhian-paredes;POR;20;13;1187;15;18;55.6;12;14;26
tom-pettersson;CIN;4;4;359;15;18;61.1;23;2;9
darwin-quintero;HOU;20;9;1010;15;9;33.3;0;9;5
aljaz-struna;MTL;18;16;1434;15;35;77.1;49;35;23
ismael-tajouri-shradi;NYC;23;14;1234;15;23;26.1;2;13;10
dj-taylor;MIN;8;6;624;15;13;69.2;9;10;16
tommy-thompson;SJ;14;12;750;15;11;72.7;13;7;16
ifunanyachi-achara;TOR;14;10;826;14;36;36.1;8;13;8
ayo-akinola;TOR;11;8;649;14;33;30.3;3;12;0
gianluca-busio;SKC;13;13;1152;14;40;37.5;9;13;19
jhon-espinoza;CHI;20;8;807;14;19;47.4;20;15;13
ryan-gauld;VAN;18;13;1308;14;35;48.6;5;18;7
thomas-hasal;VAN;7;7;630;14;2;100;6;0;0
dejan-joveljic;LA;14;6;717;14;23;34.8;3;10;0
jonathan-lewis;COL;27;12;1302;14;24;33.3;4;12;2
sebastian-mendez;ORL;17;15;1193;14;12;58.3;15;24;23
matheus-rossetto;ATL;21;15;1405;14;10;30;16;25;18
eddie-segura;LAFC;15;14;1285;14;35;68.6;32;14;26
jared-stroud;ATX;22;13;1167;14;16;25;4;27;8
