name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
kellyn-acosta;CHI;34;27;2311;0;32;43.8;5;40;0
chase-mesner-adams;CLB;0;0;0;0;0;0;0;0;0
jordan-adebayo-smith;MIN;11;1;247;0;16;37.5;1;8;0
sam-adekugbe;VAN;16;8;752;0;21;61.9;3;13;0
samuel-adeniran;STL;17;4;588;0;30;53.3;4;11;0
samuel-adeniran;PHI;7;0;130;0;11;54.5;0;3;0
leonardo-frugis-afonso;MIA;11;1;240;0;10;20;1;5;0
stephen-afrifa;SKC;24;9;790;0;25;48;1;17;0
william-agada;SKC;32;20;1729;0;109;36.7;2;49;0
london-aghedo;CIN;2;0;6;0;2;0;0;2;0
oskar-aegren;SJ;0;0;0;0;0;0;0;0;0
giovanni-aguilar;VAN;0;0;0;0;0;0;0;0;0
daniel-aguirre-x0634;LA;10;0;100;0;6;50;0;1;0
dustin-aguirre;LAFC;0;0;0;0;0;0;0;0;0
patrick-agyemang;CLT;31;19;1838;0;65;38.5;9;45;0
ali-ahmed;VAN;22;15;1351;0;14;28.6;10;20;0
forster-ajago;NSH;12;3;372;0;29;37.9;2;12;0
carlos-akapo-martinez;SJ;21;20;1605;0;79;63.3;18;21;0
matai-akinmboni;DC;8;4;439;0;9;66.7;8;7;0
ayo-akinola;TOR;5;0;82;0;6;33.3;0;4;0
joey-akpunonu;CIN;0;0;0;0;0;0;0;0;0
jordi-alba;MIA;28;24;2231;0;11;36.4;22;10;0
davi-alexandre;RBNY;0;0;0;0;0;0;0;0;0
aliyu-ibrahim;HOU;34;33;2666;0;50;32;6;49;0
noah-allen;MIA;18;8;918;0;14;28.6;12;11;0
rasmus-alm;STL;20;11;840;0;25;36;6;18;0
thiago-almada;ATL;17;16;1393;0;13;15.4;0;10;0
trace-alphin;RSL;0;0;0;0;0;0;0;0;0
julian-altobelli;TOR;0;0;0;0;0;0;0;0;0
fernando-alvarez;MTL;27;24;2139;0;64;54.7;45;16;0
antony;POR;33;20;1886;0;28;25;5;28;0
pedro-amador;ATL;9;9;809;0;23;34.8;12;6;0
daouda-amadou;COL;0;0;0;0;0;0;0;0;0
frankie-amaya;RBNY;20;18;1610;0;16;37.5;13;27;0
malte-amundsen;CLB;31;26;2294;0;64;48.4;33;15;0
max-anchor;VAN;0;0;0;0;0;0;0;0;0
sebastian-anderson;COL;9;5;504;0;13;76.9;8;5;0
markus-anderson;PHI;3;1;92;0;3;0;0;4;0
thiago-andrade;NYC;0;0;0;0;0;0;0;0;0
tomas-angel;LAFC;5;0;46;0;3;33.3;0;1;0
marco-angulo;CIN;0;0;0;0;0;0;0;0;0
ivan-angulo;ORL;34;34;2772;0;17;35.3;3;23;0
stephen-annor-gyamfi;HOU;0;0;0;0;0;0;0;0;0
eugene-ansah;DAL;17;5;426;0;20;35;2;11;0
william-antley;DC;7;4;433;0;15;66.7;12;3;0
themi-antonoglou;TOR;0;0;0;0;0;0;0;0;0
tah-brian-anunga;NSH;30;17;1447;0;21;47.6;2;29;0
tah-brian-anunga;CLB;0;0;0;0;0;0;0;0;0
cristian-arango;RSL;30;26;2291;0;61;50.8;2;42;0
miguel-araujo;POR;22;17;1541;0;49;49;31;16;0
cesar-araujo;ORL;30;28;2424;0;60;48.3;10;47;0
scott-arfield;CLT;14;4;375;0;6;0;1;9;0
maximilian-arfsten;CLB;31;23;1973;0;33;45.5;14;21;0
santiago-arias;CIN;0;0;0;0;0;0;0;0;0
allan-arigoni;CHI;28;25;2098;0;56;39.3;15;32;0
stuart-armstrong;VAN;6;1;123;0;1;100;0;2;0
xavier-arreaga;SEA;5;2;254;0;8;37.5;4;3;0
xavier-arreaga;NE;23;22;1937;0;57;56.1;61;25;0
kervin-arriaga;MIN;13;9;878;0;62;72.6;19;9;0
paul-arriola;DAL;31;28;2460;0;39;33.3;15;34;0
jacob-arroyave;NYC;0;0;0;0;0;0;0;0;0
dixon-arroyo;MIA;0;0;0;0;0;0;0;0;0
exon-arzu;HOU;0;0;0;0;0;0;0;0;0
yamil-asad;CIN;23;8;794;0;21;38.1;4;11;0
dairon-asprilla;POR;19;7;679;0;43;44.2;11;17;0
josh-atencio;SEA;22;12;1066;0;46;52.2;7;16;0
eduard-atuesta;LAFC;28;25;2197;0;39;41;8;43;0
julian-aude;LA;25;21;1700;0;44;56.8;23;18;0
armando-avila;LAFC;0;0;0;0;0;0;0;0;0
tomas-aviles;MIA;27;26;2207;0;27;37;26;27;0
chidozie-awaziem-x7795;CIN;7;7;535;0;27;81.5;4;13;0
chidozie-awaziem-x7795;COL;0;0;0;0;0;0;0;0;0
obafemi-awodesu;HOU;0;0;0;0;0;0;0;0;0
david-ayala;POR;30;19;1472;0;39;69.2;14;18;0
hassan-ayari;TOR;0;0;0;0;0;0;0;0;0
edison-azcona;MIA;0;0;0;0;0;0;0;0;0
hugo-bacharach;MIN;1;1;90;0;3;33.3;1;1;0
dominique-badji;CIN;0;0;0;0;0;0;0;0;0
dominique-badji;DC;9;3;295;0;15;53.3;2;12;0
jeevan-badwal-x1100;VAN;0;0;0;0;0;0;0;0;0
andrew-baiera;NYC;0;0;0;0;0;0;0;0;0
corey-baird;HOU;0;0;0;0;0;0;0;0;0
corey-baird;CIN;22;11;950;0;29;24.1;0;11;0
esmir-bajraktarevic;NE;29;22;1990;0;12;16.7;5;16;0
cody-baker;SEA;13;4;475;0;12;33.3;7;2;0
reed-baker-whiting-x4772;SEA;22;6;775;0;13;53.9;8;15;0
mounsef-bakrar;NYC;28;14;1349;0;40;35;4;25;0
michael-baldisimo;SJ;2;0;23;0;1;100;0;2;0
fidel-barajas;RSL;17;5;556;0;6;16.7;1;5;0
jesus-barea;RSL;0;0;0;0;0;0;0;0;0
tai-baribo;PHI;21;17;1418;0;67;38.8;0;23;0
tom-barlow;CHI;28;5;731;0;44;54.5;3;16;0
luis-barraza;DC;0;0;0;0;0;0;0;0;0
alvaro-barreal;CIN;0;0;0;0;0;0;0;0;0
lucas-bartlett;DC;32;31;2741;0;168;67.9;61;38;0
ethan-bartlow;HOU;16;9;848;0;28;50;17;7;0
cole-bassett;COL;30;29;2572;0;61;45.9;12;26;0
amine-bassi;HOU;31;30;2541;0;19;42.1;2;34;0
zorhan-bassong;SKC;21;14;1248;0;34;52.9;12;37;0
jeremy-batioja;LAFC;0;0;0;0;0;0;0;0;0
jesus-baitz;TOR;0;0;0;0;0;0;0;0;0
josh-bauer;NSH;26;19;1859;0;79;64.6;31;20;0
ricardo-bautista;POR;0;0;0;0;0;0;0;0;0
tanner-beason;SJ;26;17;1620;0;63;60.3;52;3;0
simon-becher;VAN;0;0;0;0;0;0;0;0;0
simon-becher;STL;9;6;550;0;33;48.5;0;12;0
alejandro-bedoya;PHI;30;13;1448;0;101;47.5;12;27;0
jon-bell;SEA;10;5;484;0;30;56.7;7;2;0
matthew-bell;RSL;1;0;19;0;0;0;0;0;0
nico-benalcazar;NYC;0;0;0;0;0;0;0;0;0
nico-benalcazar;CIN;0;0;0;0;0;0;0;0;0
benjamin-bender;CLT;6;2;193;0;5;60;0;3;0
ramiro-benetti;DAL;0;0;0;0;0;0;0;0;0
julio-benitez;RSL;0;0;0;0;0;0;0;0;0
christian-benteke;DC;30;30;2601;0;444;68;15;69;0
nimfasha-berchimas;CLT;3;0;21;0;1;0;0;0;0
jose-berdecio;PHI;0;0;0;0;0;0;0;0;0
sebastian-berhalter;VAN;31;18;1859;0;39;33.3;13;33;0
federico-bernardeschi;TOR;29;28;2465;0;20;55;5;22;0
miguel-berry;LA;31;6;809;0;53;26.4;4;9;0
edward-berumen;LAFC;0;0;0;0;0;0;0;0;0
victor-bezerra;CHI;0;0;0;0;0;0;0;0;0
aaron-bibout;LA;0;0;0;0;0;0;0;0;0
mikolaj-bieganski;SJ;0;0;0;0;0;0;0;0;0
pep-biel;CLT;9;8;621;0;7;14.3;1;5;0
alessandro-biello;MTL;2;0;15;0;0;0;0;1;0
ryan-bilichuk;POR;0;0;0;0;0;0;0;0;0
david-bingham;POR;0;0;0;0;0;0;0;0;0
steven-birnbaum;DC;6;4;346;0;31;61.3;6;6;0
guilherme-biro;ATX;31;26;2286;0;72;58.3;23;32;0
stipe-biuk;LAFC;0;0;0;0;0;0;0;0;0
eythor-bjorgolfsson;SEA;0;0;0;0;0;0;0;0;0
tristan-blackmon;VAN;25;21;1883;0;73;60.3;48;10;0
latif-blessing;TOR;0;0;0;0;0;0;0;0;0
latif-blessing;HOU;27;12;983;0;26;34.6;1;18;0
njabulo-blom;STL;16;11;877;0;6;83.3;1;13;0
emmanuel-boateng;NE;23;8;698;0;13;38.5;3;12;0
israel-boatwright;MIA;0;0;0;0;0;0;0;0;0
mateusz-bogusz;LAFC;32;31;2626;0;23;34.8;2;41;0
joshua-bolma;NE;0;0;0;0;0;0;0;0;0
luca-bombino;LAFC;0;0;0;0;0;0;0;0;0
moise-bombito;COL;18;17;1547;0;56;62.5;32;16;0
jonathan-bond;LA;0;0;0;0;0;0;0;0;0
kevin-bonilla;RSL;0;0;0;0;0;0;0;0;0
alex-bono;NE;0;0;0;0;0;0;0;0;0
shanyder-borgelin;MIA;6;1;133;0;12;41.7;3;6;0
dylan-borrero;NE;17;10;945;0;6;16.7;3;6;0
denis-bouanga;LAFC;32;30;2755;0;46;34.8;9;47;0
ousseni-bouda-x9038;SJ;12;3;370;0;15;33.3;1;14;0
aaron-boupendza;CIN;14;5;547;0;23;43.5;1;7;0
giuseppe-bovalina;VAN;11;1;165;0;8;37.5;3;0;0
michael-boxall;MIN;32;32;2835;0;76;60.5;64;39;0
tyler-boyd;LA;0;0;0;0;0;0;0;0;0
tyler-boyd;NSH;21;13;1139;0;27;51.9;4;13;0
michael-bradley;TOR;0;0;0;0;0;0;0;0;0
alejandro-bran;MIN;11;6;432;0;8;75;1;10;0
claudio-bravo;POR;22;19;1602;0;27;48.1;28;26;0
julian-bravo;POR;0;0;0;0;0;0;0;0;0
david-brekalo;ORL;19;12;1128;0;48;47.9;23;10;0
luke-brennan;ATL;7;0;147;0;4;25;0;5;0
yannick-bright;MIA;23;14;1403;0;28;50;19;32;0
ethan-bristow;MIN;0;0;0;0;0;0;0;0;0
andrew-brody;RSL;33;23;2105;0;60;50;26;2;0
brandt-bronico;CLT;25;19;1734;0;19;36.8;7;34;0
lachlan-brook;RSL;7;3;234;0;4;50;1;2;0
javain-brown;VAN;16;11;968;0;36;63.9;18;7;0
javain-brown;RSL;6;4;331;0;9;77.8;9;5;0
tristan-brown;CLB;0;0;0;0;0;0;0;0;0
gaston-brugman;LA;22;12;1183;0;18;50;6;35;0
gaston-brugman;NSH;0;0;0;0;0;0;0;0;0
snyder-brunell;SEA;0;0;0;0;0;0;0;0;0
heine-bruseth;ORL;0;0;0;0;0;0;0;0;0
ethan-bryant;SKC;0;0;0;0;0;0;0;0;0
pavel-bucha;CIN;33;33;2920;0;31;35.5;14;24;0
noel-buck;NE;13;7;540;0;9;66.7;1;6;0
jesus-bueno;PHI;14;7;622;0;13;38.5;2;16;0
dawid-bugaj;MTL;5;2;161;0;3;0;0;2;0
osman-bukari;ATX;9;8;619;0;5;60;2;5;0
teal-bunbury;NSH;27;12;1145;0;122;41;3;18;0
cory-burke;RBNY;18;1;284;0;45;48.9;1;11;0
leo-burney;SEA;0;0;0;0;0;0;0;0;0
micah-burton;ATX;0;0;0;0;0;0;0;0;0
sergio-busquets;MIA;30;27;2484;0;61;57.4;21;30;0
;ATX;0;0;0;0;0;0;0;0;0
brandon-bye;NE;13;10;788;0;25;56;11;7;0
nathan-byrne;CLT;31;31;2790;0;53;43.4;32;23;0
kevin-cabral;COL;23;18;1320;0;32;18.8;4;22;0
remi-cabral;COL;0;0;0;0;0;0;0;0;0
martin-caceres;LA;15;14;1074;0;20;70;34;5;0
manuel-cafumana;DAL;7;6;491;0;12;58.3;0;12;0
luis-alberto-caicedo;HOU;0;0;0;0;0;0;0;0;0
deiber-caicedo;VAN;5;1;123;0;0;0;0;0;0
noel-caliskan;RSL;5;2;201;0;6;33.3;2;7;0
rudy-camacho;CLB;28;27;2316;0;85;62.4;39;29;0
brandon-cambridge;CLT;4;0;27;0;0;0;0;0;0
matteo-campagna;VAN;0;0;0;0;0;0;0;0;0
leonardo-campana;MIA;28;14;1275;0;62;38.7;7;31;0
leonardo-campana;NE;0;0;0;0;0;0;0;0;0
george-campbell;MTL;28;25;2198;0;70;54.3;48;30;0
omar-campos;LAFC;27;17;1607;0;30;60;18;13;0
nicola-campuzano;NE;0;0;0;0;0;0;0;0;0
reggie-cannon;COL;6;4;345;0;4;25;1;3;0
russell-canouse;DC;2;0;13;0;0;0;0;0;0
felipe-carballo;RBNY;8;5;449;0;5;40;0;12;0
alan-carleton;ATL;0;0;0;0;0;0;0;0;0
ryan-carmichael;MIA;0;0;0;0;0;0;0;0;0
wikelman-carmona;RBNY;24;18;1596;0;17;29.4;5;21;0
julian-carranza;PHI;12;11;1073;0;58;36.2;12;29;0
adalberto-carrasquilla;HOU;28;26;2298;0;22;36.4;1;40;0
maximo-carrizo;NYC;0;0;0;0;0;0;0;0;0
wilder-cartagena;ORL;27;25;2192;0;60;38.3;12;48;0
javier-casas;CHI;1;0;1;0;0;0;0;0;0
jose-casas-de-abadal;MIA;2;0;29;0;1;100;0;2;0
julio-cascante;ATX;25;21;1868;0;82;52.4;35;30;0
robert-castellanos;SKC;14;10;1032;0;71;66.2;32;10;0
pierre-cayet;NE;0;0;0;0;0;0;0;0;0
erik-centeno;ATL;0;0;0;0;0;0;0;0;0
edwin-cerrillo;LA;33;24;2085;0;12;41.7;21;41;0
daniel-chacon;COL;0;0;0;0;0;0;0;0;0
dylan-chambost;CLB;10;6;552;0;9;22.2;2;5;0
tomas-chancalay;NE;12;11;929;0;15;13.3;4;15;0
maikel-chang;RSL;22;3;353;0;14;14.3;3;3;0
maxime-chanot;LAFC;23;15;1327;0;48;64.6;39;9;0
diego-chara;POR;32;28;2431;0;21;38.1;17;49;0
yevhen-cheberko;CLB;25;17;1686;0;46;50;29;9;0
giorgio-chiellini;LAFC;0;0;0;0;0;0;0;0;0
mathieu-choiniere;MTL;17;17;1499;0;20;10;11;21;0
leonardo-alves-chu-franco;SEA;14;12;720;0;3;66.7;2;10;0
fernando-ciceron;NSH;0;0;0;0;0;0;0;0;0
cameron-cilley;SJ;0;0;0;0;0;0;0;0;0
markus-cimermancic;TOR;0;0;0;0;0;0;0;0;0
ozzie-cisneros;SKC;0;0;0;0;0;0;0;0;0
caden-clark;MIN;23;11;1030;0;18;33.3;3;17;0
caden-clark;MTL;9;8;675;0;13;30.8;1;10;0
tyler-clegg;POR;0;0;0;0;0;0;0;0;0
noah-cobb;ATL;19;16;1353;0;65;53.9;38;8;0
matias-coccaro;MTL;22;10;904;0;64;37.5;5;19;0
alonso-coello;TOR;25;20;1540;0;23;56.5;4;9;0
enzo-copetti;CLT;9;6;496;0;28;35.7;3;8;0
gabriele-corbo;MTL;28;18;1720;0;39;46.1;51;15;0
gabriel-cordeiro;DC;0;0;0;0;0;0;0;0;0
guzman-corujo;CLT;0;0;0;0;0;0;0;0;0
vitor-costa-de-brito;SJ;29;22;2104;0;66;63.6;47;30;0
cade-cowell;SJ;0;0;0;0;0;0;0;0;0
chance-cowell;SJ;0;0;0;0;0;0;0;0;0
brandan-craig;PHI;0;0;0;0;0;0;0;0;0
benjamin-cremaschi;MIA;22;12;1139;0;24;41.7;7;9;0
maxime-crepeau;LAFC;0;0;0;0;0;0;0;0;0
matt-crooks;RSL;29;23;1895;0;44;43.2;11;56;0
sebastian-cruz;SKC;0;0;0;0;0;0;0;0;0
andres-cubas;VAN;24;23;1934;0;9;77.8;15;37;0
mauricio-cuevas;LA;18;1;315;0;7;14.3;5;5;0
antony-curic;TOR;0;0;0;0;0;0;0;0;0
hugo-cuypers;CHI;31;31;2630;0;166;34.9;16;34;0
rafael-czichos;CHI;28;26;2336;0;77;62.3;48;34;0
evander;POR;28;27;2459;0;22;27.3;3;29;0
cristian-dajome;DC;31;23;2025;0;74;28.4;18;49;0
nick-dang;RSL;0;0;0;0;0;0;0;0;0
jacob-davis;SKC;27;25;2229;0;26;38.5;27;36;0
sean-davis;NSH;25;17;1363;0;21;52.4;12;9;0
pedro-de-la-vega;SEA;16;9;652;0;8;12.5;0;12;0
giorgio-de-libera;CLB;0;0;0;0;0;0;0;0;0
artur;HOU;34;34;3043;0;35;37.1;26;31;0
gregore;MIA;0;0;0;0;0;0;0;0;0
adisa-de-rosario;TOR;0;0;0;0;0;0;0;0;0
osaze-de-rosario-x9177;SEA;0;0;0;0;0;0;0;0;0
jonathan-dean;CHI;24;12;1103;0;26;57.7;15;6;0
brecht-dejaegere;CLT;20;10;921;0;19;21.1;4;21;0
marky-delgado;LA;32;29;2473;0;18;72.2;11;19;0
patrickson-delgado;DAL;23;14;1164;0;22;27.3;9;17;0
fernando-delgado;RSL;0;0;0;0;0;0;0;0;0
lorenzo-dellavalle;LAFC;0;0;0;0;0;0;0;0;0
john-denis;NYC;0;0;0;0;0;0;0;0;0
mikkel-desler;ATX;7;6;490;0;4;50;3;9;0
joey-dezart;NSH;0;0;0;0;0;0;0;0;0
lamine-diack;COL;4;0;16;0;2;50;0;1;0
djibril-diani;CLT;28;21;1786;0;37;54;9;29;0
marcos-domingos-dias;NE;1;0;3;0;0;0;0;0;0
jefferson-diaz;MIN;9;9;798;0;29;48.3;10;11;0
griffin-dillon;RSL;0;0;0;0;0;0;0;0;0
adama-diomande;TOR;0;0;0;0;0;0;0;0;0
hamady-diop;CLT;0;0;0;0;0;0;0;0;0
ethan-dobbelaere;DC;0;0;0;0;0;0;0;0;0
derek-dodson;MIN;0;0;0;0;0;0;0;0;0
noah-dollenmayer;LAFC;0;0;0;0;0;0;0;0;0
ronald-donkor;RBNY;17;12;940;0;16;50;4;17;0
chris-donovan;PHI;18;4;370;0;53;52.8;0;5;0
grayson-doody;MTL;0;0;0;0;0;0;0;0;0
griffin-dorsey;HOU;32;31;2659;0;66;43.9;24;37;0
micael-dos-santos-silva;HOU;32;30;2769;0;84;64.3;61;38;0
hassani-dotson;MIN;29;26;2253;0;53;47.2;17;31;0
bryan-dowd;CHI;0;0;0;0;0;0;0;0;0
sebastian-driussi;ATX;27;26;2262;0;42;59.5;17;20;0
erik-duenas;LAFC;14;4;382;0;5;20;1;13;0
morris-duggan;MIN;2;0;48;0;0;0;1;0;0
bryce-duke;MTL;32;24;2143;0;26;19.2;1;40;0
andrei-dumitru;TOR;0;0;0;0;0;0;0;0;0
kyle-duncan;RBNY;21;14;1282;0;45;71.1;20;32;0
chris-durkin;STL;28;26;2261;0;54;64.8;23;58;0
nikolas-dyhr;STL;6;2;141;0;2;50;1;4;0
jeremy-ebobisse;SJ;31;25;1947;0;65;46.1;7;13;0
daniel-edelman;RBNY;31;29;2530;0;54;50;23;30;0
michael-edwards;COL;4;2;207;0;5;80;3;0;0
raheem-edwards;MTL;25;18;1554;0;50;58;5;34;0
matthew-edwards;ATL;1;0;1;0;1;100;0;0;0
nathaniel-edwards;TOR;0;0;0;0;0;0;0;0;0
noah-eile;RBNY;29;27;2419;0;116;64.7;53;27;0
piero-elias;NYC;1;0;1;0;0;0;0;0;0
jack-elliott;PHI;28;27;2393;0;80;67.5;48;26;0
herbert-endeley;DAL;4;1;111;0;0;0;2;2;0
emeka-eneli;RSL;33;31;2669;0;44;56.8;11;29;0
lawrence-ennali;HOU;2;0;48;0;1;100;0;0;0
boris-enow;DC;7;3;300;0;8;87.5;2;7;0
ramiro-enrique;ORL;20;12;1082;0;60;51.7;6;14;0
victor-enriquez;POR;1;0;5;0;0;0;0;0;0
victor-eriksson;MIN;4;2;163;0;5;60;3;1;0
franco-escobar;HOU;24;21;1822;0;42;45.2;9;22;0
cristian-espinoza;SJ;34;34;2978;0;44;20.4;10;41;0
bento-estrela;RBNY;0;0;0;0;0;0;0;0;0
derrick-etienne-jr;ATL;2;0;25;0;1;0;0;1;0
derrick-etienne-jr;TOR;23;19;1654;0;22;31.8;5;16;0
matthew-evans;LAFC;0;0;0;0;0;0;0;0;0
diego-fagundez;LA;34;19;1665;0;14;7.1;1;12;0
mamadou-fall;LAFC;0;0;0;0;0;0;0;0;0
marco-farfan;DAL;26;23;2033;0;51;37.3;13;28;0
facundo-farias;MIA;0;0;0;0;0;0;0;0;0
bryant-farkarlun;ATX;1;0;6;0;0;0;0;0;0
zackery-farnsworth;RSL;0;0;0;0;0;0;0;0;0
andrew-farrell;NE;14;6;549;0;6;50;9;5;0
logan-farrington;DAL;29;10;1210;0;47;40.4;5;26;0
mohamed-farsi;CLB;27;21;1879;0;34;23.5;11;6;0
marcus-ferkranus;LA;0;0;0;0;0;0;0;0;0
julian-fernandez;NYC;21;6;663;0;10;10;0;10;0
omir-fernandez;COL;33;19;1692;0;33;15.2;4;7;0
