name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
leonardo-bertone;CIN;25;22;2055;37;24;54.2;21;28;33
michael-boxall;MIN;29;29;2577;37;77;68.8;121;26;47
edgar-castillo;NE;20;20;1693;37;23;43.5;28;16;31
nick-deleon;TOR;32;23;1856;37;50;54;18;28;17
zakaria-diallo;MTL;24;23;2037;37;69;68.1;74;17;23
jon-erice;VAN;21;21;1752;37;21;61.9;29;23;29
bill-hamid;DC;33;33;2970;37;14;100;28;0;1
johan-kappelhof;CHI;29;29;2562;37;57;63.2;81;32;45
kelvin-leerdam;SEA;29;27;2393;37;70;58.6;65;35;32
krisztian-nemeth;SKC;24;18;1559;37;64;43.8;6;29;2
samuel-piette;MTL;25;25;2220;37;62;66.1;25;30;37
juan-agudelo;NE;28;21;1954;36;105;47.6;21;46;19
tesho-akindele;ORL;28;22;1880;36;145;40;15;20;21
michael-barrios;DAL;32;31;2731;36;40;30;6;53;18
michael-bradley;TOR;27;26;2372;36;12;75;22;30;21
frederic-brillant;DC;34;33;2961;36;147;66;210;26;30
allan-cruz;CIN;22;21;1743;36;85;32.9;8;19;10
aaron-herrera;RSL;32;31;2768;36;60;53.3;80;31;57
sean-johnson;NYC;29;29;2610;36;8;100;31;0;0
aaron-long;RBNY;24;24;2108;36;169;66.3;123;16;33
ali-adnan;VAN;28;28;2412;36;111;56.8;83;26;43
tim-parker;RBNY;31;26;2387;36;99;61.6;95;21;22
diego-rossi;LAFC;34;33;2899;36;18;44.4;13;14;12
bastian-schweinsteiger;CHI;30;30;2676;36;66;53;83;31;42
eddie-segura;LAFC;34;33;2955;36;104;60.6;105;28;34
russell-teibert;VAN;27;26;2202;36;21;23.8;26;13;27
botond-barath;SKC;21;20;1749;35;98;49;82;26;24
jeremy-ebobisse;POR;34;25;2310;35;126;53.2;20;23;12
alberth-elis;HOU;26;22;1921;35;128;46.1;5;39;3
ethan-finlay;MIN;33;22;1912;35;53;28.3;11;18;11
przemyslaw-frankowski;CHI;31;24;2300;35;38;57.9;26;25;18
giancarlo-gonzalez;LA;20;15;1430;35;47;55.3;94;22;27
jan-gregus;MIN;30;30;2679;35;57;63.2;30;34;58
robin-jansson;ORL;28;28;2422;35;61;44.3;117;17;31
fredy-montero;VAN;32;22;2098;35;89;31.5;15;35;10
orji-okwonkwo;MTL;28;24;1784;35;45;35.6;4;33;4
nedum-onuoha;RSL;27;26;2336;35;86;55.8;109;13;29
nick-rimando;RSL;29;29;2610;35;7;100;19;0;5
kaku;RBNY;26;21;1925;35;30;20;2;8;9
lamine-sane;ORL;26;25;2274;35;81;64.2;113;12;50
shamit-shome;MTL;27;18;1627;35;58;36.2;17;29;23
anton-tinnerholm;NYC;30;30;2632;35;55;63.6;39;22;31
wil-trapp;CLB;28;26;2329;35;48;52.1;31;19;45
bill-tuiloma;POR;25;21;1919;35;111;61.3;101;12;28
gyasi-zardes;CLB;28;28;2478;35;203;32;23;27;7
lalas-abubakar;COL;22;22;1980;34;81;50.6;144;27;29
jalil-anibaba;NE;22;19;1764;34;72;63.9;72;12;36
leandro-gonzalez-pirez;ATL;31;31;2701;34;108;63.9;76;49;59
aleksandar-katai;CHI;29;24;2103;34;40;32.5;13;40;11
lucas-rodriguez;DC;33;31;2707;34;38;39.5;19;35;25
albert-rusnak;RSL;29;28;2456;34;30;20;9;13;5
tommy-thompson;SJ;30;28;2296;34;19;52.6;19;25;37
auston-trusty;PHI;22;22;1966;34;119;52.9;88;31;29
chris-wondolowski;SJ;32;24;1982;34;90;37.8;20;17;4
frankie-amaya;CIN;19;15;1241;33;13;30.8;3;18;14
rudy-camacho;MTL;17;16;1464;33;62;53.2;68;15;23
cristian-casseres-jr;RBNY;23;21;1801;33;56;60.7;15;52;29
artur;CLB;30;28;2452;33;34;47.1;22;48;24
a-j-delagarza;HOU;23;23;1995;33;40;52.5;42;25;25
nick-lima;SJ;24;21;1810;33;50;40;37;27;27
jordan-morris;SEA;26;24;2047;33;79;54.4;7;16;12
marc-rzatkowski;RBNY;28;26;2317;33;63;38.1;11;31;25
daniel-salloi;SKC;28;16;1541;33;31;35.5;15;20;10
jorge-villafana;POR;23;22;1947;33;45;37.8;43;19;26
osvaldo-alonso;MIN;27;27;2368;32;24;50;22;32;28
corey-baird;RSL;31;23;2104;32;35;17.1;9;35;13
latif-blessing;LAFC;34;29;2689;32;42;40.5;17;54;30
teal-bunbury;NE;32;25;2191;32;140;37.1;23;34;16
leonardo-jara;DC;30;25;2291;32;52;42.3;42;27;24
thomas-mcnamara;HOU;33;15;1530;32;32;18.8;8;15;6
jonathan-mensah;CLB;24;23;2151;32;110;65.5;109;19;25
ike-opara;MIN;30;29;2566;32;120;65;155;18;56
jonathan-osorio;TOR;24;18;1756;32;20;30;6;11;14
fafa-picault;PHI;32;21;1866;32;112;42;15;22;15
seth-sinovic;SKC;22;21;1911;32;60;60;48;22;20
carlos-vela;LAFC;31;31;2726;32;13;61.5;4;12;9
micheal-azira;MTL;19;16;1443;31;43;27.9;17;23;25
franco-escobar;ATL;25;22;2012;31;54;53.7;35;31;34
julian-gressel;ATL;33;31;2693;31;60;31.7;25;36;19
chris-mavinga;TOR;26;24;2112;31;74;60.8;92;22;32
;NYC;29;24;2131;31;29;20.7;3;18;7
jamiro-monteiro;PHI;26;22;2048;31;10;20;0;35;19
jorge-moreira;POR;26;25;2233;31;65;46.1;41;40;47
sam-nicholson;COL;27;19;1769;31;62;32.3;6;29;11
;SJ;27;23;1915;31;49;55.1;38;56;27
bryan-acosta;DAL;26;23;2074;30;50;52;19;64;32
eduard-atuesta;LAFC;30;30;2636;30;28;39.3;21;44;39
dominique-badji;DAL;28;24;2040;30;79;51.9;13;30;9
kyle-beckerman;RSL;25;24;2134;30;46;63;45;41;35
brandt-bronico;CHI;29;20;1864;30;33;60.6;29;28;23
danny-hoesen;SJ;30;12;1464;30;34;32.4;5;18;2
hector-jimenez;CLB;23;19;1625;30;48;47.9;46;12;22
sacha-kljestan;ORL;23;13;1352;30;48;64.6;12;19;9
sebastian-mendez;ORL;23;20;1814;30;22;40.9;13;40;35
romain-metanire;MIN;27;27;2430;30;46;30.4;44;21;52
maximiliano-moralez;NYC;29;28;2434;30;41;21.9;7;48;14
junior-moreno;DC;29;29;2551;30;45;51.1;31;30;37
wayne-rooney;DC;28;27;2318;30;96;36.5;11;21;5
jefferson-savarino;RSL;28;27;2321;30;20;10;5;21;16
przemyslaw-tyton;CIN;15;15;1350;30;2;100;13;0;1
paul-arriola;DC;29;28;2433;29;66;33.3;17;43;17
gianluca-busio;SKC;22;10;923;29;33;45.5;5;11;6
jordan-harvey;LAFC;30;28;2366;29;88;52.3;52;35;29
larrys-mabiala;POR;22;22;1904;29;87;66.7;97;33;26
josef-martinez;ATL;29;29;2581;29;57;43.9;20;17;4
darren-mattocks;CIN;21;13;1274;29;73;42.5;7;20;5
michael-amir-murillo;RBNY;22;18;1694;29;70;70;54;38;37
darwin-quintero;MIN;30;26;2208;29;53;24.5;1;27;5
harry-shipp;SEA;25;15;1382;29;22;36.4;6;9;11
jorgen-skjelvik;LA;20;19;1681;29;34;58.8;54;26;24
gustav-svensson;SEA;22;21;1813;29;87;57.5;37;18;27
zarek-valentin;POR;21;17;1623;29;36;52.8;43;18;18
andre-shinyashiki;COL;31;18;1670;28;60;31.7;8;26;19
alexander-callens;NYC;24;24;2160;28;76;60.5;85;25;41
francisco-calvo;CHI;23;21;1936;28;50;54;55;20;43
valentin-castellanos;NYC;30;23;2052;28;143;46.9;18;51;9
anibal-godoy;SJ;15;15;1344;28;36;66.7;20;37;29
mark-anthony-kaye;LAFC;31;27;2501;28;68;44.1;22;49;42
richie-laryea;TOR;20;16;1468;28;18;27.8;15;12;23
pity-martinez;ATL;32;26;2151;28;19;26.3;0;19;4
djordje-mihailovic;CHI;27;16;1448;28;34;29.4;19;21;31
tyler-miller;LAFC;28;28;2520;28;19;94.7;22;1;1
paxton-pomykal;DAL;25;20;1876;28;33;54.5;17;26;20
eric-remedi;ATL;28;25;2055;28;22;50;7;32;15
raul-ruidiaz;SEA;22;20;1793;28;50;26;2;18;4
luciano-acosta;DC;31;22;2119;27;8;12.5;7;37;13
juan-fernando-caicedo;NE;27;13;1068;27;76;38.2;3;14;4
everton-luiz;RSL;27;24;2106;27;37;56.8;31;41;25
kenneth-kronholm;CHI;20;20;1800;27;8;75;11;1;1
michael-mancienne;NE;16;13;1189;27;80;63.8;70;26;22
nicolas-mezquida;COL;32;11;1405;27;50;22;6;28;9
kamal-miller;ORL;16;14;1350;27;29;58.6;49;6;17
cristian-penilla;NE;30;18;1780;27;15;40;5;20;11
angelo-rodriguez;MIN;28;21;1751;27;124;23.4;26;42;5
matt-turner;NE;20;20;1766;27;7;85.7;11;1;2
walker-zimmerman;LAFC;25;25;2169;27;147;61.9;90;31;33
derek-cornelius;VAN;17;16;1426;26;53;52.8;104;18;8
yohan-croizet;SKC;20;12;1091;26;33;54.5;5;17;11
harold-cummings;SJ;16;16;1392;26;44;47.7;54;16;29
auro;TOR;23;22;1889;26;36;30.6;27;14;25
dom-dwyer;ORL;27;16;1614;26;123;36.6;12;37;0
kemar-lawrence;RBNY;22;19;1729;26;73;52;59;15;30
nemanja-nikolic;CHI;31;25;2003;26;56;28.6;1;15;8
alvas-powell;CIN;13;10;968;26;20;40;24;14;11
oriol-rosell;ORL;20;16;1465;26;32;56.3;39;24;31
shea-salinas;SJ;28;12;1337;26;30;30;4;15;2
harrison-afful;CLB;22;22;1905;25;34;44.1;36;13;41
;TOR;22;18;1691;25;57;57.9;10;30;1
xavier-arreaga;SEA;14;12;1119;25;36;55.6;48;15;21
laurent-ciman;TOR;17;14;1262;25;35;57.1;50;12;22
steve-clark;POR;24;24;2160;25;15;93.3;18;0;1
marcelo-x7935;CHI;16;12;1147;25;56;60.7;50;17;16
nicolas-gaitan;CHI;27;25;2013;25;36;30.6;3;19;8
dejuan-jones;NE;20;14;1296;25;35;34.3;29;5;18
damir-kreilach;RSL;32;32;2666;25;250;56.8;44;31;17
ronald-matarrita;NYC;24;24;1979;25;40;42.5;26;30;41
cristhian-paredes;POR;22;19;1651;25;42;47.6;24;27;27
brad-smith;SEA;25;22;1974;25;17;35.3;34;10;21
kyle-smith;ORL;23;15;1384;25;38;52.6;50;20;13
danny-wilson;COL;20;15;1329;25;74;62.2;39;27;12
wilfried-zahibo;NE;24;18;1509;25;70;60;21;43;17
brenden-aaronson;PHI;28;25;1722;24;25;20;5;16;9
jeff-attinella;POR;10;10;900;24;4;100;17;1;1
damarcus-beasley;HOU;12;12;1032;24;21;42.9;16;7;8
scott-caldwell;NE;20;12;1079;24;27;44.4;15;16;21
julio-cascante;POR;22;16;1440;24;57;59.6;72;28;17
adama-diomande;LAFC;25;15;1436;24;44;68.2;6;20;5
antonio-mlinar-delamea;NE;17;16;1356;24;64;53.1;58;26;31
alex-muyl;RBNY;24;17;1401;24;80;43.8;17;29;18
james-sands;NYC;19;18;1488;24;53;69.8;58;25;26
gaston-sauro;CLB;15;15;1285;24;55;70.9;39;16;26
donny-toia;RSL;24;24;2143;24;58;51.7;60;21;40
bradley-wright-phillips;RBNY;24;9;1098;24;120;35.8;4;24;2
victor-cabrera;MTL;16;13;1178;23;67;55.2;56;13;38
andreu-fontas;SKC;13;10;964;23;35;57.1;32;7;14
will-johnson;ORL;21;20;1697;23;31;74.2;50;12;22
brooks-lennon;RSL;28;16;1539;23;38;55.3;36;23;21
marcos-lopez;SJ;18;15;1168;23;38;71;22;19;23
luis-martins;SKC;10;9;829;23;15;46.7;18;7;9
cristian-pavon;LA;11;11;974;23;23;60.9;1;3;5
eriq-zavaleta;TOR;16;11;1015;23;39;51.3;36;12;13
fanendo-adi;CIN;12;7;695;22;70;47.1;9;12;1
favio-alvarez;LA;18;16;1272;22;31;45.2;3;15;6
cole-bassett;COL;20;14;1063;22;35;48.6;6;7;6
miguel-ibarra;MIN;22;16;1505;22;45;40;12;16;14
brent-kallman;MIN;16;14;1281;22;59;61;63;12;21
michael-parkhurst;ATL;20;15;1443;22;20;50;45;11;21
ulises-segura;DC;33;19;1788;22;66;34.9;10;14;17
brian-white;RBNY;19;17;1345;22;159;32.7;11;13;5
amro-tarek;RBNY;20;19;1478;21;76;65.8;66;16;36
carlos-ascues;ORL;17;14;1113;21;23;73.9;25;25;14
steven-beitashour;LAFC;25;24;1881;21;27;44.4;39;26;27
tristan-blackmon;LAFC;18;15;1377;21;45;53.3;44;8;27
jordy-delem;SEA;23;17;1439;21;50;66;22;26;33
hassani-dotson;MIN;24;15;1403;21;45;60;32;16;25
marco-fabian;PHI;23;15;1249;21;26;11.5;6;25;6
chris-mueller;ORL;29;16;1370;21;34;38.2;9;13;13
andy-polo;POR;19;12;1047;21;10;30;8;7;5
victor-rodriguez;SEA;17;14;1124;21;20;35;3;8;13
saad-abdul-salaam;SEA;18;11;1062;20;41;51.2;27;12;13
russell-canouse;DC;26;25;2149;20;77;45.5;51;38;42
roger-espinoza;SKC;16;15;1149;20;50;50;8;27;12
lucas-venuto;VAN;22;12;1132;20;16;31.3;1;6;4
kevin-garcia;HOU;12;8;812;20;37;54;41;12;11
justen-glad;RSL;23;23;2064;20;90;60;106;20;30
david-guzman-x5117;CLB;16;13;1140;20;14;57.1;12;28;8
sam-johnson;RSL;24;15;1301;20;96;40.6;11;15;1
felipe-martins;VAN;18;13;1142;20;14;14.3;13;22;10
ebenezer-ofori;NYC;20;14;1261;20;32;37.5;8;18;17
david-ousted;CHI;14;14;1260;20;3;66.7;10;0;0
memo-rodriguez;HOU;26;16;1392;20;48;25;10;19;13
scott-sutter;VAN;16;9;979;20;28;64.3;24;4;15
deklan-wynne;COL;11;11;917;20;39;38.5;43;8;10
heber;NYC;22;18;1575;19;97;33;33;20;2
theo-bair;VAN;17;10;824;19;52;44.2;8;13;10
diego-fagundez;NE;25;13;1176;19;19;26.3;3;13;5
benny-feilhaber;COL;9;7;620;19;7;42.9;7;15;6
emerson-hyndman;ATL;15;10;983;19;25;20;2;9;3
jeff-larentowicz;ATL;27;15;1465;19;59;57.6;26;27;24
drew-moor;TOR;13;11;1022;19;37;54;19;8;8
sebastian-saucedo;RSL;26;13;1189;19;10;10;5;25;9
marcelo-silva;RSL;19;14;1342;19;63;73;58;16;17
maikel-van-der-werff;CIN;11;11;990;19;41;65.8;62;12;7
luis-argudo;CLB;21;10;1062;18;12;25;6;15;14
robinho;CLB;19;13;1115;18;11;36.4;1;18;13
kyle-duncan;RBNY;13;13;1080;18;48;50;22;21;26
waylon-francis;CLB;17;16;1383;18;55;41.8;27;23;28
liam-fraser;TOR;9;9;810;18;15;86.7;12;14;12
jacori-hayes;DAL;19;8;848;18;11;54.5;7;6;9
jonathan-lewis;COL;16;10;899;18;6;33.3;5;9;5
joseph-mora;DC;20;18;1595;18;63;33.3;41;16;19
keaton-parks;NYC;22;14;1317;18;66;59.1;19;28;8
dave-romney;LA;12;10;928;18;31;48.4;37;4;10
rasmus-schuller;MIN;15;11;924;18;38;47.4;9;15;18
ben-sweat;NYC;18;13;1266;18;51;60.8;34;19;14
josh-williams;CLB;16;15;1281;18;46;52.2;41;13;11
gustavo-bou;NE;14;13;1155;17;8;12.5;1;8;2
cody-cropper;NE;7;7;630;17;1;100;10;0;0
benny-feilhaber;SKC;17;13;1104;17;16;37.5;9;18;11
brian-fernandez;POR;19;16;1411;17;37;27;0;23;1
federico-higuain;CLB;14;13;1133;17;13;30.8;2;3;1
erik-hurtado;SKC;13;8;815;17;41;31.7;5;22;0
clint-irwin;COL;11;9;900;17;3;66.7;8;0;0
connor-lade;RBNY;11;10;845;17;31;38.7;23;11;20
lassi-lappalainen;MTL;11;8;683;17;15;53.3;6;0;3
justin-meram;ATL;20;14;1270;17;46;50;8;20;15
benji-michel;ORL;17;9;943;17;42;47.6;13;13;5
romell-quioto;HOU;18;8;794;17;48;39.6;2;7;4
graham-smith;SKC;11;10;882;17;45;57.8;40;8;7
zack-steffen;CLB;13;13;1170;17;5;100;8;0;0
julian-araujo;LA;18;10;891;16;24;70.8;24;19;9
zachary-brault-guillard;MTL;13;9;871;16;21;38.1;23;11;14
juan-david-cabezas;HOU;15;5;532;16;27;55.6;7;16;14
jorge-corrales;CHI;15;13;1036;16;24;54.2;26;20;13
rashawn-dally;CIN;12;8;546;16;28;17.9;1;4;0
claude-dielna;POR;15;12;1086;16;45;64.4;65;17;12
pc;VAN;18;9;813;16;14;42.9;15;26;13
omar-gonzalez;TOR;14;14;1260;16;62;74.2;61;7;10
andrew-gutman;CIN;8;5;482;16;10;50;12;3;6
fabian-herbers;CHI;17;7;775;16;15;53.3;4;17;1
joevin-jones;SEA;17;9;921;16;20;25;11;10;2
shane-o-neill;ORL;11;8;838;16;44;72.7;44;7;8
zdenek-ondrasek;DAL;17;7;747;16;43;39.5;9;20;3
sergio-santos;PHI;17;5;621;16;30;33.3;6;24;2
roman-torres;SEA;17;12;1127;16;48;62.5;59;4;19
joao-moutinho;ORL;16;15;1221;15;41;65.8;15;16;18
francisco-calvo;MIN;7;7;629;15;21;52.4;17;12;19
darwin-ceren;HOU;13;5;530;15;10;30;10;11;11
edwin-cerrillo;DAL;12;11;918;15;14;42.9;12;20;20
alex-crognale;CLB;12;9;881;15;30;60;31;11;8
tyler-deric;HOU;7;7;630;15;5;100;3;0;0
sebastien-ibeagha;NYC;23;11;1112;15;40;60;46;13;14
ignacio-piatti;MTL;11;9;757;15;5;80;3;16;3
chris-pontius;LA;18;6;697;15;64;54.7;6;5;3
kelyn-rowe;SKC;14;7;690;15;25;36;3;14;4
dillon-serna;COL;14;6;580;15;14;28.6;9;11;7
brandon-vazquez;ATL;11;7;637;15;34;55.9;8;5;2
david-accam;CLB;15;8;664;14;5;40;3;18;3
eric-alexander;CIN;6;4;312;14;9;22.2;4;4;7
emmanuel-boateng;LA;21;7;879;14;16;37.5;2;8;7
santiago-mosquera;DAL;23;12;1171;14;29;27.6;7;12;4
lee-nguyen;LAFC;23;11;1170;14;9;33.3;2;17;6
eloy-room;CLB;12;12;1080;14;4;75;5;0;0
ismael-tajouri-shradi;NYC;19;11;939;14;21;28.6;3;11;5
nouhou;SEA;22;9;790;14;27;51.9;28;17;18
hector-villalba;ATL;20;10;938;14;13;23.1;2;6;1
danilo-acosta;ORL;8;8;670;13;9;11.1;13;3;7
efrain-alvarez;LA;14;4;518;13;4;0;1;4;1
tajon-buchanan;NE;10;4;391;13;16;25;2;5;1
greg-garza;CIN;13;11;908;13;24;37.5;26;5;16
jordan-hamilton;TOR;14;7;623;13;37;40.5;3;7;3
nicolas-hasler;SKC;9;7;635;13;15;40;18;3;9
anthony-jackson-hamel;MTL;16;6;618;13;66;33.3;3;7;0
brad-knighton;NE;8;7;662;13;5;100;5;0;0
zac-macmath;VAN;8;8;720;13;10;100;12;1;0
christian-ramirez;HOU;10;7;672;13;23;30.4;5;0;3
bressan;DAL;18;12;1119;13;46;47.8;29;21;34
dairon-asprilla;POR;13;7;565;12;38;36.8;4;14;2
joe-bendik;CLB;6;6;540;12;3;100;7;0;1
jose-bizama;HOU;5;4;354;12;7;42.9;13;4;6
rece-buckmaster;RBNY;6;6;540;12;13;30.8;14;4;14
jay-chapman;TOR;17;5;522;12;25;36;1;6;8
mathieu-choiniere;MTL;17;6;681;12;22;27.3;3;14;3
marlon-hairston;HOU;12;5;412;12;14;57.1;3;1;6
ken-krolicki;MTL;10;5;523;12;8;75;5;16;9
dion-pereira;ATL;18;7;658;12;14;50;3;6;3
ilsinho;PHI;28;7;1084;12;17;88.2;6;11;10
donovan-pines;DC;10;9;785;12;51;78.4;58;8;17
tony-rocha;NYC;17;9;871;12;20;55;8;15;14
axel-sjoberg;COL;7;5;435;12;18;55.6;15;6;8
joaquin-ardaiz;VAN;16;3;405;11;20;35;2;8;0
lass-bangoura;VAN;17;7;634;11;5;80;1;12;4
nick-besler;RSL;17;7;727;11;31;48.4;10;15;20
alex-bono;TOR;7;6;555;11;4;100;7;0;1
tsubasa-endoh;TOR;13;10;878;11;18;16.7;2;3;5
chase-gasper;MIN;15;14;1292;11;48;58.3;40;26;16
david-guzman-x5117;POR;5;4;349;11;7;0;3;9;8
aboubacar-keita;CLB;10;8;801;11;34;47.1;43;6;6
forrest-lasso;CIN;5;4;393;11;25;84;25;4;8
brett-levis;VAN;9;3;330;11;13;30.8;12;4;8
marvin-loria;POR;19;8;699;11;21;23.8;6;12;11
jesus-medina;NYC;18;6;726;11;18;22.2;3;14;6
john-nelson;DAL;9;4;451;11;11;45.5;9;1;3
kofi-opare;COL;3;3;270;11;22;59.1;11;1;1
mauricio-pereyra;ORL;6;5;394;11;1;0;2;9;4
florentin-pogba;ATL;13;8;780;11;23;60.9;11;15;12
dillon-powers;ORL;7;7;620;11;16;68.8;10;6;7
tosaint-ricketts;VAN;8;6;482;11;24;37.5;2;4;2
