name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
jon-conway;SJ;0;0;0;0;0;0;0;0;0
terry-cooke;COL;20;17;1492;0;0;0;0;8;0
chris-corcoran;RBNY;0;0;0;0;0;0;0;0;0
bouna-coundoul;COL;0;0;0;0;0;0;0;0;0
matt-crawford;COL;4;3;256;0;0;0;0;1;0
leo-cullen;COL;15;8;750;0;0;0;0;4;0
jeff-cunningham;COL;26;17;1670;0;0;0;0;18;0
jim-curtin;CHI;27;24;2144;0;0;0;0;33;0
ednaldo-da-conceicao;LA;19;9;951;0;0;0;0;20;0
;CHI;27;25;2220;0;0;0;0;42;0
danilo-silva;RBNY;5;0;62;0;0;0;0;3;0
brad-davis;SJ;18;16;1408;0;0;0;0;31;0
troy-dayak;SJ;7;7;551;0;0;0;0;5;0
dwayne-de-rosario;SJ;28;26;2375;0;0;0;0;36;0
clint-dempsey;NE;26;26;2319;0;0;0;0;46;0
eric-denton;COL;31;30;2693;0;0;0;0;41;0
stephen-deroux;DC;0;0;0;0;0;0;0;0;0
youri-djorkaeff;RBNY;24;24;1986;0;0;0;0;44;0
tighe-dombrowski;SJ;0;0;0;0;0;0;0;0;0
landon-donovan;LA;22;20;1887;0;0;0;0;19;0
andy-dorman;NE;30;19;1960;0;0;0;0;22;0
todd-dunivant;LA;32;32;2880;0;0;0;0;34;0
connally-edozien;NE;9;1;220;0;0;0;0;8;0
joshua-elbaum;COL;0;0;0;0;0;0;0;0;0
michael-enfield;LA;6;2;249;0;0;0;0;1;0
facundo-erpen;DC;8;8;696;0;0;0;0;11;0
alecko-eskandarian;DC;12;7;661;0;0;0;0;17;0
lucio-filomeno;DC;1;0;22;0;0;0;0;0;0
gilberto-flores;NE;0;0;0;0;0;0;0;0;0
joe-franchino;NE;24;23;2011;0;0;0;0;40;0
hunter-freeman;COL;20;14;1217;0;0;0;0;21;0
robby-fulton;SJ;0;0;0;0;0;0;0;0;0
sergio-galvan-rey;RBNY;27;16;1598;0;0;0;0;13;0
josh-gardner;LA;1;0;13;0;0;0;0;2;0
dan-gargan;COL;12;5;512;0;0;0;0;7;0
daniel-garipe;RBNY;0;0;0;0;0;0;0;0;0
eddie-gaven;RBNY;28;26;2257;0;0;0;0;31;0
chris-gbandi;DAL;17;17;1519;0;0;0;0;18;0
kevin-goldthwaite;SJ;3;2;147;0;0;0;0;3;0
herculez-gomez;LA;22;16;1508;0;0;0;0;29;0
christian-gomez;DC;31;30;2419;0;0;0;0;22;0
chris-gomez;DAL;0;0;0;0;0;0;0;0;0
luchi-gonzalez;COL;20;19;1449;0;0;0;0;21;0
guillermo-gonzalez;LA;0;0;0;0;0;0;0;0;0
clarence-goodson;DAL;29;28;2488;0;0;0;0;40;0
alan-gordon;LA;5;3;200;0;0;0;0;8;0
sasha-gotsmanov;COL;1;0;21;0;0;0;0;0;0
ned-grabavoy;LA;12;9;656;0;0;0;0;8;0
kelly-gray;CHI;6;5;508;0;0;0;0;10;0
leonard-griffin;CHI;3;2;152;0;0;0;0;6;0
joshua-gros;DC;30;29;2563;0;0;0;0;51;0
ivan-guerrero;CHI;26;26;2314;0;0;0;0;16;0
amado-guevara;RBNY;26;26;2284;0;0;0;0;43;0
wolde-harris;COL;10;5;505;0;0;0;0;20;0
jay-heaps;NE;31;31;2790;0;0;0;0;37;0
jason-hernandez;RBNY;3;3;268;0;0;0;0;3;0
daniel-hernandez;NE;7;7;557;0;0;0;0;17;0
andy-herron;CHI;20;13;983;0;0;0;0;18;0
william-hesmer;SKC;0;0;0;0;0;0;0;0;0
jamie-holmes;NE;1;0;20;0;0;0;0;2;0
martin-hutton;SKC;0;0;0;0;0;0;0;0;0
abbe-ibrahim;RBNY;16;6;577;0;0;0;0;19;0
ugo-ihemelu;LA;25;23;2031;0;0;0;0;39;0
nate-jaqua;CHI;18;15;1361;0;0;0;0;35;0
peguero-jean-philippe;COL;26;20;1842;0;0;0;0;52;0
avery-john;NE;14;13;1167;0;0;0;0;24;0
will-john;CHI;6;2;200;0;0;0;0;4;0
will-johnson;CHI;6;1;162;0;0;0;0;5;0
david-johnson;LA;0;0;0;0;0;0;0;0;0
eddie-johnson;DAL;15;13;1180;0;0;0;0;19;0
steve-jolley;DAL;13;12;1057;0;0;0;0;16;0
cobi-jones;LA;31;27;2397;0;0;0;0;16;0
shalrie-joseph;NE;31;31;2788;0;0;0;0;65;0
shaun-kalnasy;CHV;0;0;0;0;0;0;0;0;0
brian-kamler;RSL;28;24;2028;0;0;0;0;22;0
stephen-keel;COL;0;0;0;0;0;0;0;0;0
quavas-kirk;LA;0;0;0;0;0;0;0;0;0
jovan-kirovski;LA;24;21;1704;0;0;0;0;25;0
ritchie-kotschau;COL;28;25;2272;0;0;0;0;37;0
dema-kovalenko;DC;26;23;2057;0;0;0;0;32;0
nana-kuffour;DC;3;2;181;0;0;0;0;4;0
shawn-kuykendall;DC;2;0;10;0;0;0;0;1;0
aaron-lanes;SJ;0;0;0;0;0;0;0;0;0
jeff-larentowicz;NE;1;0;1;0;0;0;0;0;0
ryan-latham;NE;6;1;157;0;0;0;0;3;0
chris-leitch;RBNY;28;26;2344;0;0;0;0;22;0
marshall-leonard;NE;27;25;1923;0;0;0;0;36;0
roger-levesque;SJ;1;0;12;0;0;0;0;0;0
ricky-lewis;COL;16;16;1298;0;0;0;0;23;0
mark-lisi;RBNY;28;22;1971;0;0;0;0;36;0
tony-lochhead;NE;0;0;0;0;0;0;0;0;0
amir-lowery;COL;1;0;1;0;0;0;0;0;0
mike-magee;RBNY;29;21;1835;0;0;0;0;36;0
justin-mapp;CHI;29;28;2356;0;0;0;0;28;0
jesse-marsch;CHI;28;22;1947;0;0;0;0;39;0
tyrone-marshall;LA;25;25;2085;0;0;0;0;45;0
winston-marshall;DAL;0;0;0;0;0;0;0;0;0
pablo-mastroeni;COL;14;12;943;0;0;0;0;14;0
carlos-mendes;RBNY;24;21;1916;0;0;0;0;33;0
tim-merritt;DC;0;0;0;0;0;0;0;0;0
roberto-mina;DAL;21;15;1270;0;0;0;0;47;0
jared-montz;CHI;0;0;0;0;0;0;0;0;0
drew-moor;DAL;20;9;936;0;0;0;0;6;0
alejandro-moreno;SJ;31;24;2167;0;0;0;0;39;0
jaime-moreno;DC;29;28;2445;0;0;0;0;43;0
brian-mullan;SJ;25;23;1996;0;0;0;0;42;0
richard-mulrooney;DAL;7;7;574;0;0;0;0;8;0
paulo-nagamura;LA;25;24;2028;0;0;0;0;43;0
bryan-namoff;DC;17;15;1348;0;0;0;0;31;0
julian-nash;SJ;10;1;233;0;0;0;0;6;0
joseph-ngwenya;LA;16;6;620;0;0;0;0;13;0
matt-nickell;DC;4;0;31;0;0;0;0;1;0
alain-nkong;COL;28;20;1732;0;0;0;0;46;0
fabrice-noel;COL;7;0;125;0;0;0;0;0;0
pat-noonan;NE;21;21;1843;0;0;0;0;20;0
michael-nsien;LA;0;0;0;0;0;0;0;0;0
ramon-nunez;DAL;21;12;1141;0;0;0;0;9;0
ronnie-o-brien;DAL;28;28;2512;0;0;0;0;58;0
danny-o-rourke;SJ;13;12;1050;0;0;0;0;35;0
ben-olsen;DC;23;22;1874;0;0;0;0;58;0
noah-palmer;RSL;0;0;0;0;0;0;0;0;0
oscar-pareja;DAL;18;6;646;0;0;0;0;17;0
jeff-parke;RBNY;21;19;1632;0;0;0;0;25;0
michael-parkhurst;NE;32;32;2880;0;0;0;0;6;0
logan-pause;CHI;27;24;2094;0;0;0;0;14;0
mike-petke;DC;7;7;627;0;0;0;0;10;0
ricardo-phillips;NE;4;0;34;0;0;0;0;2;0
aaron-pitchkolan;DAL;20;15;1442;0;0;0;0;29;0
brandon-prideaux;DC;29;28;2455;0;0;0;0;48;0
john-pulido;DAL;0;0;0;0;0;0;0;0;0
santino-quaranta;DC;18;13;1185;0;0;0;0;24;0
eric-quill;DAL;0;0;0;0;0;0;0;0;0
steve-ralston;NE;21;21;1857;0;0;0;0;14;0
orlando-ramirez;SJ;0;0;0;0;0;0;0;0;0
guillermo-ramirez;LA;24;18;1593;0;0;0;0;26;0
ante-razov;CLB;7;5;505;0;0;0;0;4;0
tim-regan;RBNY;20;18;1643;0;0;0;0;22;0
lubos-reiter;CHI;14;9;772;0;0;0;0;18;0
bobby-rhine;DAL;28;27;2438;0;0;0;0;32;0
james-riley;NE;23;12;1294;0;0;0;0;28;0
troy-roberts;LA;14;9;822;0;0;0;0;19;0
eddie-robinson;SJ;29;29;2450;0;0;0;0;68;0
brett-rodriguez;SJ;0;0;0;0;0;0;0;0;0
chris-rolfe;CHI;29;21;1942;0;0;0;0;20;0
marcos-romaneiro;NE;0;0;0;0;0;0;0;0;0
andy-rosenband;CHI;0;0;0;0;0;0;0;0;0
carlos-ruiz;DAL;19;18;1549;0;0;0;0;38;0
ian-russell;SJ;13;2;235;0;0;0;0;9;0
dario-sala;DAL;1;1;90;0;0;0;0;0;0
tony-sanneh;CHI;12;11;989;0;0;0;0;7;0
marcelo-saragosa;LA;4;2;256;0;0;0;0;4;0
josh-saunders;LA;0;0;0;0;0;0;0;0;0
gonzalo-segares;CHI;21;21;1864;0;0;0;0;43;0
diego-serna;COL;1;0;13;0;0;0;0;0;0
clyde-simms;DC;26;12;1263;0;0;0;0;3;0
kyle-singer;NE;0;0;0;0;0;0;0;0;0
khano-smith;NE;23;8;928;0;0;0;0;24;0
seth-stammler;RBNY;10;3;361;0;0;0;0;7;0
jack-stewart;CHI;9;3;401;0;0;0;0;4;0
david-stokes;DC;10;3;390;0;0;0;0;12;0
ryan-suarez;CHV;15;14;1168;0;0;0;0;17;0
carey-talley;DAL;20;14;1092;0;0;0;0;17;0
andrew-terris;CLB;0;0;0;0;0;0;0;0;0
andrew-terris;DC;0;0;0;0;0;0;0;0;0
jason-thompson;DC;1;0;1;0;0;0;0;1;0
abe-thompson;DAL;18;6;674;0;0;0;0;10;0
john-thorrington;CHI;8;4;368;0;0;0;0;12;0
t-j-tomasso;NE;0;0;0;0;0;0;0;0;0
mario-torres;DAL;0;0;0;0;0;0;0;0;0
taylor-twellman;NE;25;25;2226;0;0;0;0;32;0
james-twellman;SJ;0;0;0;0;0;0;0;0;0
michael-ueltschey;RBNY;0;0;0;0;0;0;0;0;0
michael-umana;LA;15;6;756;0;0;0;0;12;0
peter-vagenas;LA;29;28;2478;0;0;0;0;34;0
simo-valakari;DAL;28;28;2471;0;0;0;0;78;0
nick-van-sicklen;DC;0;0;0;0;0;0;0;0;0
greg-vanney;DAL;25;25;2210;0;0;0;0;40;0
luke-vercollone;NE;3;0;35;0;0;0;0;1;0
david-wagenfuhr;DAL;19;15;1369;0;0;0;0;22;0
craig-waibel;SJ;6;6;527;0;0;0;0;7;0
jonny-walker;RBNY;0;0;0;0;0;0;0;0;0
jamil-walker;DC;22;6;732;0;0;0;0;14;0
tim-ward;RBNY;13;11;1034;0;0;0;0;14;0
andrew-weber;DC;0;0;0;0;0;0;0;0;0
demetrius-white;CHI;0;0;0;0;0;0;0;0;0
easton-wilson;NE;0;0;0;0;0;0;0;0;0
john-wilson;DC;17;11;1099;0;0;0;0;26;0
mark-wilson;DAL;8;7;615;0;0;0;0;13;0
chris-wondolowski;SJ;2;0;5;0;0;0;0;1;0
alex-yi;DAL;1;1;66;0;0;0;0;3;0
nelson-akwari;RSL;23;21;1887;0;0;0;0;22;0
victor-arbelaez;CHV;0;0;0;0;0;0;0;0;0
esteban-arias;CHV;15;14;1141;0;0;0;0;42;0
stephen-armstrong;CLB;7;2;246;0;0;0;0;4;0
davy-arnaud;SKC;31;28;2527;0;0;0;0;53;0
devin-barclay;CLB;1;0;19;0;0;0;0;0;0
armando-begines;CHV;22;18;1659;0;0;0;0;31;0
matt-behncke;RSL;8;7;587;0;0;0;0;12;0
nikolas-besagno;RSL;2;1;69;0;0;0;0;2;0
milton-blanco;CHV;5;0;43;0;0;0;0;2;0
alexandre-boucicaut;COL;0;0;0;0;0;0;0;0;0
dustin-branan;SKC;1;0;1;0;0;0;0;0;0
felix-brillant;NE;0;0;0;0;0;0;0;0;0
paul-broome;LA;3;1;84;0;0;0;0;1;0
paul-broome;RSL;11;10;917;0;0;0;0;13;0
chris-brown;RSL;29;25;2125;0;0;0;0;13;0
edson-buddle;CLB;23;21;1762;0;0;0;0;28;0
jose-burciaga-jr;SKC;31;31;2667;0;0;0;0;26;0
gustavo-cabrera;RSL;4;4;360;0;0;0;0;6;0
knox-cameron;CLB;20;9;804;0;0;0;0;16;0
hector-castro;CHV;0;0;0;0;0;0;0;0;0
mark-chung;COL;6;5;434;0;0;0;0;6;0
jordan-cila;RSL;12;8;646;0;0;0;0;10;0
jimmy-conrad;SKC;25;25;2241;0;0;0;0;28;0
hector-cuadros;CHV;26;18;1694;0;0;0;0;26;0
kenny-cutler;RSL;19;19;1699;0;0;0;0;21;0
cassio;NE;3;2;112;0;0;0;0;4;0
justin-detter;SKC;4;0;41;0;0;0;0;0;0
mamadou-diallo-2;RBNY;0;0;0;0;0;0;0;0;0
daniel-dobson;SKC;0;0;0;0;0;0;0;0;0
hollis-donaldson;CHI;0;0;0;0;0;0;0;0;0
brian-dunseth;RSL;24;24;2011;0;0;0;0;34;0
simon-elliott;CLB;32;32;2880;0;0;0;0;26;0
michael-erush;CHV;0;0;0;0;0;0;0;0;0
leslie-fitzpatrick;RSL;18;6;716;0;0;0;0;11;0
gilberto-flores;RBNY;3;0;39;0;0;0;0;0;0
sergio-flores;RSL;0;0;0;0;0;0;0;0;0
robin-fraser;CLB;29;29;2607;0;0;0;0;31;0
luis-gallardo;CLB;0;0;0;0;0;0;0;0;0
nick-garcia;SKC;30;30;2678;0;0;0;0;28;0
juan-pablo-garcia;CHV;9;9;771;0;0;0;0;15;0
cornell-glen;CLB;22;13;1241;0;0;0;0;24;0
cornell-glen;DAL;0;0;0;0;0;0;0;0;0
francisco-gomez;CHV;12;8;648;0;0;0;0;17;0
kelly-gray;SJ;20;20;1773;0;0;0;0;8;0
adolfo-gregorio;RSL;6;4;359;0;0;0;0;5;0
steve-guppy;DC;5;4;286;0;0;0;0;1;0
;SKC;21;18;1701;0;0;0;0;39;0
wes-hart;SJ;7;1;178;0;0;0;0;2;0
frankie-hejduk;CLB;18;15;1396;0;0;0;0;26;0
chris-henderson;COL;8;8;661;0;0;0;0;7;0
chris-henderson;CLB;21;21;1767;0;0;0;0;25;0
ezra-hendrickson;CHV;31;31;2745;0;0;0;0;44;0
stephen-herdsman;CLB;7;7;467;0;0;0;0;6;0
jermaine-hue;SKC;3;1;55;0;0;0;0;1;0
jack-jewsbury;SKC;29;6;1001;0;0;0;0;16;0
christian-jimenez;CHV;0;0;0;0;0;0;0;0;0
ryan-kelly;CLB;7;3;296;0;0;0;0;2;0
dan-kennedy;RBNY;0;0;0;0;0;0;0;0;0
jovan-kirovski;COL;7;7;630;0;0;0;0;7;0
chris-klein;SKC;31;31;2765;0;0;0;0;26;0
cameron-knowles;RSL;4;3;346;0;0;0;0;6;0
luke-kreamalmeyer;RSL;6;2;249;0;0;0;0;0;0
jason-kreis;RSL;24;24;2160;0;0;0;0;33;0
manny-lagos;CLB;5;2;187;0;0;0;0;4;0
douglas-lascody;SKC;0;0;0;0;0;0;0;0;0
tim-lawson;DC;0;0;0;0;0;0;0;0;0
alfonso-loera;CHV;12;9;877;0;0;0;0;22;0
michael-lookingland;RSL;1;1;90;0;0;0;0;2;0
rodrigo-lopez;CHV;1;0;6;0;0;0;0;0;0
aaron-lopez;CHV;4;3;238;0;0;0;0;8;0
chad-marshall;CLB;30;30;2655;0;0;0;0;29;0
antonio-martinez;CHV;25;16;1602;0;0;0;0;21;0
kyle-martino;CLB;27;27;2248;0;0;0;0;32;0
thiago-martins;CHV;22;21;1779;0;0;0;0;36;0
clint-mathis;RSL;27;27;2123;0;0;0;0;26;0
ty-maurin;DAL;3;0;17;0;0;0;0;0;0
pat-mcginnis;SKC;0;0;0;0;0;0;0;0;0
domenic-mediate;CLB;11;4;478;0;0;0;0;8;0
guy-melamed;COL;14;10;911;0;0;0;0;29;0
francisco-mendoza;CHV;24;20;1878;0;0;0;0;21;0
john-minagawa-webster;SKC;0;0;0;0;0;0;0;0;0
martin-morales;COL;1;1;61;0;0;0;0;2;0
mike-munoz;CHV;1;0;15;0;0;0;0;0;0
kevin-novak;RSL;3;2;221;0;0;0;0;4;0
leighton-o-brien;RSL;6;1;236;0;0;0;0;2;0
jesus-ochoa;CHV;16;12;1030;0;0;0;0;17;0
duncan-oughton;CLB;0;0;0;0;0;0;0;0;0
juan-francisco-palencia;CHV;9;9;810;0;0;0;0;18;0
ross-paule;CLB;0;0;0;0;0;0;0;0;0
orlando-perez;CHV;27;24;2070;0;0;0;0;39;0
mike-petke;COL;19;19;1623;0;0;0;0;30;0
rusty-pierce;RSL;15;15;1200;0;0;0;0;20;0
eddie-pope;RSL;20;20;1756;0;0;0;0;20;0
ryan-pore;SKC;8;4;285;0;0;0;0;4;0
eric-quill;RBNY;2;0;11;0;0;0;0;0;0
eliseo-quintanilla;DC;0;0;0;0;0;0;0;0;0
preki;SKC;16;4;478;0;0;0;0;2;0
ramon-ramirez;CHV;31;31;2573;0;0;0;0;36;0
ryan-raybould;SKC;1;0;11;0;0;0;0;2;0
ante-razov;RBNY;18;16;1431;0;0;0;0;19;0
brian-roberts;SKC;11;3;338;0;0;0;0;6;0
mario-rodriguez;CLB;19;15;1310;0;0;0;0;24;0
marlon-rojas;RSL;7;6;507;0;0;0;0;8;0
isaac-romo;CHV;25;11;1190;0;0;0;0;21;0
marcus-sagastume;COL;0;0;0;0;0;0;0;0;0
philip-salyer;DAL;2;2;180;0;0;0;0;4;0
robert-scarlett;RSL;9;8;720;0;0;0;0;7;0
mark-schulte;CLB;19;18;1540;0;0;0;0;30;0
scott-sealy;SKC;28;20;1669;0;0;0;0;18;0
dipsy-selolwane;RSL;8;4;401;0;0;0;0;10;0
eugene-sepuya;COL;1;0;18;0;0;0;0;1;0
douglas-sequeira;CHV;23;23;2070;0;0;0;0;44;0
khari-stephenson;SKC;6;1;146;0;0;0;0;3;0
jeff-stewart;RSL;0;0;0;0;0;0;0;0;0
marcus-storey;CLB;12;3;382;0;0;0;0;3;0
ryan-suarez;RBNY;4;2;141;0;0;0;0;1;0
antti-sumiala;SKC;2;2;116;0;0;0;0;4;0
jamal-sutton;CLB;8;3;330;0;0;0;0;4;0
danny-szetela;CLB;16;13;1117;0;0;0;0;36;0
melvin-tarley;RSL;9;9;729;0;0;0;0;9;0
matt-taylor;CHV;21;14;1304;0;0;0;0;16;0
david-testo;CLB;17;12;1031;0;0;0;0;22;0
shavar-thomas;SKC;25;24;2012;0;0;0;0;26;0
arturo-torres;CHV;23;15;1367;0;0;0;0;27;0
seth-trembly;RSL;22;11;1176;0;0;0;0;38;0
eric-vasquez;CLB;11;8;703;0;0;0;0;7;0
sasha-victorine;SKC;30;30;2658;0;0;0;0;30;0
diego-walsh;SKC;1;0;16;0;0;0;0;0;0
dante-washington;CLB;0;0;0;0;0;0;0;0;0
dante-washington;RSL;9;2;282;0;0;0;0;3;0
jamie-watson;RSL;19;6;818;0;0;0;0;19;0
evan-whitfield;RSL;5;0;135;0;0;0;0;3;0
andy-williams;RSL;26;26;2102;0;0;0;0;41;0
chris-wingert;CLB;27;20;1896;0;0;0;0;50;0
josh-wolff;SKC;22;22;1910;0;0;0;0;27;0
john-wolyniec;RBNY;8;5;527;0;0;0;0;10;0
john-wolyniec;CLB;17;8;890;0;0;0;0;15;0
alex-woods;DAL;0;0;0;0;0;0;0;0;0
kerry-zavagnin;SKC;28;27;2421;0;0;0;0;37;0
alex-zotinca;SKC;16;13;1061;0;0;0;0;13;0
