name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
andrew-boyens;TOR;23;21;1825;0;0;0;0;33;0
adam-braz;TOR;13;9;773;0;0;0;0;16;0
jim-brennan;TOR;27;27;2430;0;0;0;0;31;0
roberto-brown;COL;13;8;696;0;0;0;0;31;0
chris-brown;RSL;22;12;1084;0;0;0;0;9;0
kyle-brown;RSL;8;3;286;0;0;0;0;6;0
edson-buddle;LA;16;10;770;0;0;0;0;17;0
edson-buddle;TOR;10;5;481;0;0;0;0;12;0
jose-cancela;COL;11;5;611;0;0;0;0;6;0
miguel-canizalez;TOR;12;3;414;0;0;0;0;4;0
kasali-yinka-casal;DC;4;0;105;0;0;0;0;8;0
conor-casey;COL;15;11;977;0;0;0;0;23;0
conor-casey;TOR;2;0;58;0;0;0;0;2;0
mike-caso;LA;1;1;45;0;0;0;0;0;0
aaron-chandler;CLB;0;0;0;0;0;0;0;0;0
colin-clark;COL;16;16;1321;0;0;0;0;24;0
nico-colaluca;COL;4;0;62;0;0;0;0;1;0
terry-cooke;COL;29;28;2288;0;0;0;0;5;0
omar-cummings;COL;11;0;182;0;0;0;0;2;0
jeff-cunningham;RSL;7;7;602;0;0;0;0;3;0
jeff-cunningham;TOR;16;13;1034;0;0;0;0;5;0
steven-curfman;RSL;0;0;0;0;0;0;0;0;0
kenny-cutler;RSL;2;0;32;0;0;0;0;0;0
;CHI;13;5;569;0;0;0;0;4;0
danny-dichio;TOR;17;14;1175;0;0;0;0;46;0
john-diraimondo;COL;0;0;0;0;0;0;0;0;0
landon-donovan;LA;25;24;2191;0;0;0;0;19;0
todd-dunivant;RBNY;7;7;630;0;0;0;0;6;0
todd-dunivant;TOR;18;18;1600;0;0;0;0;18;0
maurice-edu;TOR;25;25;2180;0;0;0;0;65;0
facundo-erpen;COL;15;14;1175;0;0;0;0;23;0
facundo-erpen;DC;11;11;881;0;0;0;0;19;0
alecko-eskandarian;RSL;17;17;1428;0;0;0;0;32;0
alecko-eskandarian;TOR;6;6;485;0;0;0;0;14;0
fabian-espindola;RSL;12;8;602;0;0;0;0;7;0
brad-evans;CLB;4;1;108;0;0;0;0;1;0
robbie-findley;LA;9;3;379;0;0;0;0;8;0
robbie-findley;RSL;16;11;974;0;0;0;0;7;0
willis-forko;RSL;12;12;990;0;0;0;0;7;0
gabe-gala;TOR;5;3;222;0;0;0;0;4;0
jason-garey;CLB;11;5;447;0;0;0;0;6;0
dan-gargan;COL;15;11;1029;0;0;0;0;7;0
eddie-gaven;CLB;27;21;1923;0;0;0;0;18;0
gavin-glinton;LA;19;3;711;0;0;0;0;7;0
kevin-goldthwaite;RBNY;9;8;662;0;0;0;0;7;0
kevin-goldthwaite;HOU;1;0;3;0;0;0;0;0;0
herculez-gomez;COL;20;16;1537;0;0;0;0;38;0
marcos-gonzalez;CLB;27;27;2356;0;0;0;0;43;0
alan-gordon;LA;14;11;828;0;0;0;0;22;0
ned-grabavoy;CLB;26;24;2093;0;0;0;0;22;0
taylor-graham;RBNY;5;3;335;0;0;0;0;5;0
kelly-gray;LA;6;5;463;0;0;0;0;5;0
kelly-gray;HOU;9;8;732;0;0;0;0;4;0
a-j-gray;TOR;0;0;0;0;0;0;0;0;0
leonard-griffin;CLB;0;0;0;0;0;0;0;0;0
matt-groenwald;SKC;0;0;0;0;0;0;0;0;0
amado-guevara;CHV;4;4;326;0;0;0;0;5;0
david-guzman;TOR;0;0;0;0;0;0;0;0;0
ty-harden;LA;24;24;2086;0;0;0;0;27;0
kevin-harmse;LA;17;13;1171;0;0;0;0;22;0
atiba-harris;RSL;21;13;1259;0;0;0;0;45;0
jordan-harvey;COL;0;0;0;0;0;0;0;0;0
duke-hashimoto;RSL;0;0;0;0;0;0;0;0;0
frankie-hejduk;CLB;24;24;2160;0;0;0;0;31;0
tyler-hemming;TOR;4;2;239;0;0;0;0;0;0
ezra-hendrickson;CLB;23;21;1851;0;0;0;0;30;0
nicolas-hernandez;COL;21;17;1474;0;0;0;0;28;0
daniel-hernandez;NE;0;0;0;0;0;0;0;0;0
andy-herron;CLB;18;10;794;0;0;0;0;17;0
erik-hort;CHI;0;0;0;0;0;0;0;0;0
ben-hunter;CLB;0;0;0;0;0;0;0;0;0
abbe-ibrahim;TOR;1;0;4;0;0;0;0;0;0
ugo-ihemelu;COL;25;23;2018;0;0;0;0;40;0
nate-jaqua;LA;10;9;770;0;0;0;0;19;0
ante-jazic;LA;18;16;1397;0;0;0;0;17;0
christian-jimenez;RSL;0;0;0;0;0;0;0;0;0
cobi-jones;LA;25;19;1679;0;0;0;0;9;0
ryan-junge;CLB;1;0;15;0;0;0;0;0;0
kei-kamara;CLB;17;4;475;0;0;0;0;11;0
stephen-keel;COL;4;1;177;0;0;0;0;2;0
kosuke-kimura;COL;4;4;360;0;0;0;0;3;0
jean-martial-kipre;RSL;18;16;1427;0;0;0;0;24;0
dustin-kirby;RSL;1;1;79;0;0;0;0;1;0
quavas-kirk;LA;11;5;438;0;0;0;0;4;0
jovan-kirovski;COL;28;28;2161;0;0;0;0;38;0
chris-klein;LA;21;21;1890;0;0;0;0;15;0
chris-klein;RSL;11;11;990;0;0;0;0;8;0
ritchie-kotschau;RSL;20;18;1664;0;0;0;0;19;0
jason-kreis;RSL;4;4;358;0;0;0;0;6;0
tommy-krizanovic;DAL;0;0;0;0;0;0;0;0;0
nick-labrocca;COL;2;1;67;0;0;0;0;0;0
chris-lancos;RSL;14;8;811;0;0;0;0;11;0
tony-lochhead;NE;0;0;0;0;0;0;0;0;0
andrea-lombardo;TOR;16;6;726;0;0;0;0;32;0
stephen-lumley;TOR;0;0;0;0;0;0;0;0;0
hugh-macdonald;RBNY;0;0;0;0;0;0;0;0;0
matias-mantilla;RSL;10;9;828;0;0;0;0;13;0
chad-marshall;CLB;12;11;1020;0;0;0;0;7;0
tyrone-marshall;LA;8;8;719;0;0;0;0;12;0
tyrone-marshall;TOR;16;16;1440;0;0;0;0;22;0
kyle-martino;LA;26;25;1928;0;0;0;0;36;0
pablo-mastroeni;COL;23;21;1865;0;0;0;0;46;0
yherland-mcdonald;COL;0;0;0;0;0;0;0;0;0
joey-melo;TOR;5;0;110;0;0;0;0;1;0
stefani-miglioranzi;CLB;23;17;1622;0;0;0;0;26;0
adam-moffat;CLB;1;1;90;0;0;0;0;0;0
jerson-monteiro;CHI;5;1;154;0;0;0;0;3;0
javier-morales;RSL;7;5;369;0;0;0;0;8;0
alejandro-moreno;CLB;25;25;2205;0;0;0;0;50;0
alejandro-moreno;HOU;4;2;152;0;0;0;0;4;0
brandon-moss;CLB;0;0;0;0;0;0;0;0;0
yura-movsisyan;SKC;18;5;666;0;0;0;0;11;0
yura-movsisyan;RSL;5;4;327;0;0;0;0;14;0
richard-mulrooney;HOU;28;25;2341;0;0;0;0;17;0
paulo-nagamura;TOR;4;4;354;0;0;0;0;10;0
julian-nash;HOU;0;0;0;0;0;0;0;0;0
joseph-ngwenya;CLB;5;5;418;0;0;0;0;6;0
ramon-nunez;DAL;13;10;1001;0;0;0;0;6;0
cristian-nunez;TOR;0;0;0;0;0;0;0;0;0
ronnie-o-brien;TOR;13;13;1139;0;0;0;0;16;0
danny-o-rourke;CLB;27;27;2426;0;0;0;0;46;0
arsene-oka;NE;1;0;10;0;0;0;0;0;0
willian-oliveira;CHI;8;4;381;0;0;0;0;1;0
daniel-osorno;COL;3;0;55;0;0;0;0;1;0
duncan-oughton;CLB;19;13;1231;0;0;0;0;17;0
andrei-pacheco;CLB;0;0;0;0;0;0;0;0;0
carlos-pavon;LA;18;10;978;0;0;0;0;6;0
;COL;24;10;1118;0;0;0;0;8;0
andrew-peterson;CLB;1;1;75;0;0;0;0;1;0
mike-petke;COL;24;24;2018;0;0;0;0;24;0
rusty-pierce;CLB;21;19;1580;0;0;0;0;23;0
eddie-pope;RSL;27;27;2248;0;0;0;0;24;0
chris-pozniak;TOR;22;16;1498;0;0;0;0;22;0
brandon-prideaux;COL;21;21;1770;0;0;0;0;30;0
santino-quaranta;RBNY;3;0;47;0;0;0;0;2;0
mike-randolph;LA;19;15;1451;0;0;0;0;7;0
marco-reda;TOR;8;7;573;0;0;0;0;7;0
tim-regan;RBNY;3;2;143;0;0;0;0;2;0
troy-roberts;LA;16;12;1140;0;0;0;0;25;0
carl-robinson;TOR;26;26;2340;0;0;0;0;50;0
robbie-rogers;CLB;10;6;598;0;0;0;0;10;0
jeff-rowland;RSL;0;0;0;0;0;0;0;0;0
ian-russell;LA;3;3;193;0;0;0;0;3;0
mike-sambursky;HOU;0;0;0;0;0;0;0;0;0
collin-samuel;TOR;18;18;1510;0;0;0;0;29;0
tony-sanneh;COL;9;5;524;0;0;0;0;7;0
israel-sesay;LA;1;0;1;0;0;0;0;0;0
mohammed-sethi;CHV;0;0;0;0;0;0;0;0;0
ryan-solle;NE;0;0;0;0;0;0;0;0;0
jack-stewart;RSL;13;12;1006;0;0;0;0;5;0
nathan-sturgis;LA;9;8;773;0;0;0;0;6;0
nathan-sturgis;RSL;5;5;373;0;0;0;0;7;0
danny-szetela;CLB;6;4;379;0;0;0;0;5;0
carey-talley;RSL;26;25;2195;0;0;0;0;38;0
matt-taylor;CHV;11;0;159;0;0;0;0;2;0
luis-tejada;RSL;1;0;2;0;0;0;0;0;0
jacob-thomas;CLB;9;4;402;0;0;0;0;4;0
shavar-thomas;LA;0;0;0;0;0;0;0;0;0
daniel-torres;RSL;10;9;825;0;0;0;0;7;0
josh-tudela;LA;9;9;779;0;0;0;0;15;0
peter-vagenas;LA;24;20;1786;0;0;0;0;25;0
greg-vanney;COL;9;9;780;0;0;0;0;13;0
kyle-veris;LA;8;6;542;0;0;0;0;8;0
ricardo-virtuoso;CLB;8;5;451;0;0;0;0;11;0
tim-ward;CLB;6;6;539;0;0;0;0;9;0
daniel-wasson;COL;5;2;275;0;0;0;0;2;0
jamie-watson;RSL;9;0;190;0;0;0;0;3;0
andy-welsh;TOR;20;16;1335;0;0;0;0;19;0
andy-williams;RSL;24;12;1277;0;0;0;0;29;0
clifton-wilmes;COL;0;0;0;0;0;0;0;0;0
john-wilson;DC;0;0;0;0;0;0;0;0;0
chris-wingert;COL;6;4;446;0;0;0;0;8;0
chris-wingert;RSL;16;12;1144;0;0;0;0;18;0
stephen-wondolowski;HOU;0;0;0;0;0;0;0;0;0
joey-worthen;RSL;0;0;0;0;0;0;0;0;0
marvell-wynne;RBNY;1;1;90;0;0;0;0;4;0
marvell-wynne;TOR;22;21;1873;0;0;0;0;18;0
abel-xavier;LA;10;10;900;0;0;0;0;7;0
jed-zayner;CLB;2;0;20;0;0;0;0;0;0
