name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
;TOR;25;21;1796;34;78;39.7;4;39;3
fabian-castillo;DAL;30;28;2559;34;21;9.5;5;27;13
nick-deleon;DC;29;25;2221;34;34;44.1;36;18;30
omar-gonzalez;LA;30;29;2577;34;159;68.5;177;34;168
sebastian-hines;ORL;23;21;1925;34;97;65;108;27;76
cyle-larin;ORL;27;24;1906;34;97;29.9;24;31;6
fabinho;PHI;26;23;2106;34;62;50;65;32;118
krisztian-nemeth;SKC;28;23;2037;34;55;40;10;19;10
lucas-pittinari;COL;29;25;2241;34;57;45.6;30;65;37
alvas-powell;POR;31;31;2726;34;62;66.1;135;30;98
robbie-rogers;LA;27;26;2315;34;55;58.2;72;33;95
cj-sapong;PHI;27;20;1897;34;178;50.6;20;38;14
david-accam;CHI;24;21;1865;33;38;28.9;2;37;11
diego-chara;POR;28;28;2479;33;22;40.9;19;63;63
robbie-findley;TOR;25;18;1476;33;73;56.2;9;18;12
stefan-frei;SEA;31;31;2745;33;8;87.5;17;1;2
robbie-keane;LA;24;22;2059;33;19;31.6;1;15;2
chad-marshall;SEA;29;28;2529;33;126;73;146;29;108
aaron-maund;RSL;22;21;1974;33;109;52.3;136;22;61
lloyd-sam;RBNY;31;27;2281;33;47;25.5;6;31;15
collen-warner;TOR;29;20;1747;33;41;46.3;32;45;52
sean-franklin;DC;24;23;2089;32;75;44;95;22;64
ned-grabavoy;NYC;26;22;1884;32;66;50;24;23;32
sean-johnson;CHI;21;21;1890;32;5;60;13;1;5
vincent-nogueira;PHI;27;22;1993;32;15;33.3;7;16;54
ignacio-piatti;MTL;26;26;2213;32;12;8.3;6;22;10
steven-vitoria;PHI;18;18;1575;32;57;56.1;125;29;46
chris-wingert;NYC;27;26;2169;32;76;69.7;90;40;60
juan-agudelo;NE;32;20;1761;31;123;52;14;51;15
fatai-alashe;SJ;28;27;2317;31;76;54;38;32;61
luis-gil;RSL;24;16;1475;31;23;30.4;10;8;20
kennedy-igboananike;CHI;31;20;1796;31;71;26.8;7;35;4
chris-konopka;TOR;21;21;1890;31;2;100;21;1;3
darlington-nagbe;POR;33;33;2842;31;57;43.9;5;10;21
victor-bernardez;SJ;29;29;2508;30;124;62.9;166;36;67
steven-birnbaum;DC;22;21;1822;30;148;71.6;115;29;71
teal-bunbury;NE;30;20;1787;30;114;49.1;16;50;27
bobby-burling;COL;22;22;1958;30;105;57.1;82;32;68
luis-garrido;HOU;29;21;1983;30;51;47.1;42;71;58
clarence-goodson;SJ;28;28;2398;30;151;66.9;187;26;85
mike-grella;RBNY;33;30;2364;30;111;37.8;17;30;15
matt-hedges;DAL;31;30;2675;30;77;62.3;177;26;145
richie-marquez;PHI;21;20;1854;30;92;53.3;93;17;71
drew-moor;COL;22;22;1980;30;75;57.3;73;23;57
javier-morales;RSL;26;24;2124;30;13;30.8;10;37;10
nigel-reo-coker;MTL;28;20;1873;30;14;35.7;24;39;22
octavio-rivero;VAN;34;30;2734;30;182;41.8;26;59;8
andres-romero;MTL;27;23;1875;30;22;9.1;11;30;15
kelyn-rowe;NE;33;21;1924;30;61;39.3;22;38;30
marcelo-sarvas;COL;25;21;1869;30;20;55;35;31;35
tyson-wahl;CLB;18;14;1413;30;42;50;100;9;56
brad-evans;SEA;28;27;2345;29;106;60.4;104;23;70
bill-hamid;DC;25;25;2250;29;10;80;20;0;3
kemar-lawrence;RBNY;23;23;2000;29;90;61.1;67;23;61
dillon-powers;COL;32;25;2235;29;100;37;7;36;17
michael-stephens;CHI;20;16;1314;29;7;57.1;10;8;19
chris-wondolowski;SJ;31;30;2688;29;132;37.1;44;27;13
fanendo-adi;POR;33;23;2161;28;152;42.8;32;49;2
a-j-delagarza;LA;24;22;1963;28;46;60.9;83;11;92
marco-donadel;MTL;25;24;2000;28;35;62.9;37;42;37
diego-fagundez;NE;30;19;1735;28;34;29.4;13;30;19
jordan-harvey;VAN;26;25;2250;28;56;55.4;65;18;65
zach-loyd;DAL;28;28;2396;28;66;56.1;116;30;101
thomas-mcnamara;NYC;19;15;1324;28;16;37.5;28;18;12
tim-melia;SKC;23;23;2070;28;15;93.3;38;2;10
paulo-nagamura;SKC;21;17;1484;28;39;23.1;16;26;25
patrick-nyarko;CHI;19;14;1222;28;37;46;8;16;23
damien-perrinelle;RBNY;28;27;2410;28;131;68.7;153;42;123
mohammed-saeid;CLB;25;18;1590;28;15;33.3;8;26;26
devon-sandoval;RSL;30;17;1606;28;162;29;13;24;3
je-vaughn-watson;DAL;23;22;1986;28;49;63.3;68;17;80
graham-zusi;SKC;25;22;1986;28;41;39;8;19;23
steven-beitashour;VAN;27;27;2424;27;53;54.7;55;33;95
joe-bendik;TOR;13;13;1170;27;5;100;24;1;3
sam-cronin;COL;26;24;2143;27;39;46.1;33;38;36
angelino;NYC;14;10;992;27;19;47.4;28;10;22
jackson-goncalves;TOR;26;14;1374;27;15;46.7;14;24;36
matias-laba;VAN;30;30;2539;27;47;48.9;21;60;81
matias-perez-garcia;SJ;27;25;2032;27;32;31.3;9;27;23
diego-valeri;POR;22;20;1713;27;40;30;4;30;7
kendall-waston;VAN;28;28;2486;27;158;75.3;195;47;114
rafael-ramos;ORL;25;24;1998;26;26;26.9;33;20;38
olmes-garcia;RSL;33;15;1542;26;61;42.6;24;29;10
dan-gargan;LA;25;20;1784;26;50;54;53;29;68
pa-modou-kah;VAN;25;24;2164;26;119;63.9;104;24;65
matt-miazga;RBNY;26;24;2128;26;168;67.3;184;31;87
ambroise-oyongo;MTL;22;22;1864;26;37;35.1;40;24;40
andrea-pirlo;NYC;13;12;1074;26;9;44.4;5;6;15
shea-salinas;SJ;34;29;2621;26;46;28.3;12;29;28
tesho-akindele;DAL;28;14;1502;25;96;47.9;12;20;17
fernando-aristeguieta;PHI;21;14;1251;25;143;38.5;20;22;1
davy-arnaud;DC;23;21;1915;25;32;56.3;39;37;40
eric-avila;ORL;21;15;1326;25;22;27.3;16;16;16
victor-cabrera;MTL;21;20;1730;25;52;53.9;98;24;94
servando-carrasco;ORL;12;10;900;25;11;45.5;11;10;26
charlie-davies;NE;33;25;2163;25;58;22.4;4;32;2
jack-jewsbury;POR;26;18;1719;25;39;66.7;25;12;46
sebastian-lletget;LA;20;17;1449;25;49;28.6;9;7;12
ashtone-morgan;TOR;19;17;1554;25;51;45.1;45;13;33
luke-mulholland;RSL;29;27;2329;25;42;57.1;52;37;57
wil-trapp;CLB;19;17;1532;25;25;44;22;16;38
rodney-wallace;POR;32;23;1978;25;80;40;19;37;36
london-woodberry;NE;18;18;1499;25;57;40.4;60;32;36
kevin-alston;NE;16;9;932;24;11;90.9;27;8;27
jeff-attinella;RSL;10;10;900;24;3;66.7;10;0;0
jon-busch;CHI;12;12;1080;24;1;100;6;0;1
adailton;CHI;17;17;1505;24;48;64.6;68;22;44
baggio-husidic;LA;24;21;1924;24;41;61;35;24;26
kekuta-manneh;VAN;32;28;2424;24;37;32.4;3;20;23
dominic-oduro;MTL;28;18;1671;24;59;42.4;2;9;12
nick-rimando;RSL;24;24;2160;24;8;100;30;0;7
carlos-rivas;ORL;27;13;1372;24;14;7.1;4;32;14
eric-ayuk;PHI;28;14;1320;23;39;38.5;6;19;21
boniek-garcia;HOU;23;16;1460;23;20;50;4;17;14
atiba-harris;DAL;27;20;1849;23;93;72;73;39;68
ryan-hollingshead;DAL;33;25;2171;23;99;66.7;41;34;79
hector-jimenez;CLB;23;12;1112;23;36;52.8;20;12;29
connor-lade;RBNY;18;16;1433;23;23;43.5;22;20;69
abdoulie-mansally;RSL;19;14;1310;23;42;71.4;41;28;35
lewis-neal;ORL;21;18;1509;23;22;40.9;12;7;14
demar-phillips;RSL;18;16;1376;23;61;42.6;57;17;76
gonzalo-pineda;SEA;28;21;1845;23;18;66.7;13;24;24
kwadwo-poku;NYC;27;6;978;23;30;43.3;3;18;9
vicente-sanchez;COL;30;16;1399;23;15;26.7;5;18;8
kevin-doyle;COL;20;16;1489;22;141;51.8;9;22;4
fabian-espindola;DC;17;15;1346;22;49;49;6;11;0
steven-gerrard;LA;13;13;1164;22;14;64.3;24;11;18
andoni-iraola;NYC;9;8;759;22;15;40;27;8;18
stefan-ishizaki;LA;20;19;1629;22;40;27.5;12;17;22
calum-mallace;MTL;26;21;1808;22;49;53.1;37;22;29
lamar-neagle;SEA;31;23;2028;22;115;38.3;13;29;15
blas-perez;DAL;23;14;1274;22;119;58.8;27;23;3
emanuel-pogatetz;CLB;19;16;1476;22;99;64.7;130;12;47
chris-pontius;DC;23;17;1534;22;123;51.2;14;18;16
alvaro-saborio;DC;12;9;779;22;41;48.8;4;19;1
nathan-sturgis;HOU;18;15;1292;22;31;67.7;19;18;29
sheanon-williams;HOU;14;12;1156;22;17;70.6;20;6;50
amadou-dia;SKC;22;13;1318;21;38;55.3;39;26;46
dilly-duka;MTL;27;19;1789;21;25;44;11;20;13
jermaine-jones;NE;18;17;1312;21;76;60.5;32;31;47
ahmed-kantari;TOR;12;10;951;21;30;56.7;49;17;33
gershon-koffie;VAN;28;22;2001;21;50;38;35;51;58
jack-mcinerney;MTL;17;13;1188;21;47;29.8;14;17;4
marco-pappa;SEA;20;17;1468;21;7;0;8;17;14
andy-rose;SEA;25;17;1612;21;139;48.9;18;14;26
kofi-sarkodie;HOU;16;15;1304;21;24;45.8;43;21;14
elias-vasquez;RSL;15;14;1264;21;29;41.4;58;27;37
quincy-amarikwa;SJ;17;17;1462;20;68;54.4;4;27;7
mauro-diaz;DAL;24;24;1992;20;20;30;4;26;11
michael-lahoud;PHI;19;14;1233;20;14;42.9;10;19;39
soni-mustivar;SKC;25;20;1838;20;83;53;32;31;123
sanna-nyassi;SJ;28;19;1482;20;35;31.4;17;41;34
jamison-olave;RSL;22;22;1852;20;87;55.2;160;21;87
gilberto;CHI;10;8;681;20;38;28.9;3;15;4
kofi-opare;DC;18;17;1615;20;91;65.9;88;20;49
;SKC;26;15;1335;20;55;18.2;19;9;13
dylan-remick;SEA;19;18;1607;20;34;70.6;45;15;27
mauro-rosales;VAN;24;19;1513;20;31;45.2;6;15;13
luis-solignac;COL;15;14;1232;20;64;50;7;22;6
john-stertzer;RSL;19;9;860;20;26;38.5;21;15;26
jermaine-taylor;HOU;16;16;1427;20;73;69.9;94;18;76
sheanon-williams;PHI;17;15;1272;20;34;47.1;32;16;42
josh-williams;TOR;12;12;1080;20;45;53.3;51;5;55
eriq-zavaleta;TOR;18;11;1054;20;45;71.1;60;10;38
jeb-brovsky;NYC;15;12;1132;19;36;66.7;46;14;34
cordell-cato;SJ;28;18;1814;19;30;10;25;24;39
roger-espinoza;SKC;17;17;1484;19;64;48.4;22;28;44
sebastian-jaime;RSL;20;17;1267;19;94;43.6;10;28;3
dan-kennedy;DAL;16;16;1440;19;11;100;16;1;2
daigo-kobayashi;NE;21;11;1123;19;14;28.6;12;10;18
shaun-maloney;CHI;14;14;1228;19;12;25;3;14;7
obafemi-martins;SEA;21;20;1805;19;47;36.2;2;18;5
patrick-mullins;NYC;24;11;1040;19;91;38.5;6;18;2
jaime-penedo;LA;16;16;1440;19;5;100;32;1;5
zach-pfeffer;PHI;21;11;988;19;26;30.8;6;17;9
joao-plata;RSL;19;17;1431;19;21;23.8;2;6;7
juan-ramirez;COL;27;15;1459;19;25;32;2;22;14
sean-st-ledger;ORL;15;14;1213;19;43;60.5;80;12;38
sean-st-ledger;COL;12;12;1048;19;43;60.5;37;19;35
brian-sylvestre;PHI;12;12;1080;19;5;100;5;0;1
walker-zimmerman;DAL;20;10;1084;19;59;71.2;74;10;64
eric-alexander;MTL;20;10;878;18;16;12.5;8;12;10
mehdi-ballouchy;NYC;19;16;1259;18;16;25;17;28;12
michael-barrios;DAL;26;19;1745;18;29;20.7;4;27;12
conor-doyle;DC;25;10;1148;18;65;40;19;33;14
chris-duvall;RBNY;15;14;1283;18;27;51.9;21;18;34
shaun-francis;SJ;23;18;1654;18;37;62.2;58;32;38
nick-hagglund;TOR;12;8;787;18;44;72.7;66;9;30
john-mccarthy;PHI;11;11;990;18;1;100;8;0;2
pedro-morales;VAN;23;15;1429;18;24;20.8;4;11;4
donovan-ricketts;LA;11;11;990;18;3;100;6;0;2
james-riley;COL;16;16;1430;18;35;51.4;35;26;27
brek-shea;ORL;19;17;1466;18;26;38.5;21;31;29
khiry-shelton;NYC;17;7;824;18;23;39.1;9;5;12
russell-teibert;VAN;23;15;1346;18;12;41.7;18;28;37
ethan-white;PHI;16;13;1224;18;42;61.9;66;6;42
saad-abdul-salaam;SKC;22;10;1074;17;59;50.9;43;13;52
rj-allen;NYC;14;13;1054;17;30;43.3;34;19;33
clint-dempsey;SEA;20;20;1742;17;62;40.3;13;18;3
michel-garbini-pereira;DAL;18;12;914;17;25;52;22;12;20
jordan-stewart;SJ;14;13;1130;17;30;60;38;23;26
jared-watts;COL;13;12;1050;17;39;43.6;55;15;43
osvaldo-alonso;SEA;22;21;1857;16;28;67.9;35;45;34
andy-dorman;NE;18;12;1127;16;27;63;19;15;27
giovani-dos-santos;LA;10;10;803;16;11;18.2;1;10;3
andrew-dykstra;DC;9;9;778;16;2;50;9;0;2
maynor-figueroa;COL;10;10;900;16;35;62.9;26;10;24
chris-korb;DC;18;17;1445;16;9;11.1;50;13;37
alexander-lopez;HOU;16;12;947;16;21;9.5;1;10;10
tim-parker;VAN;15;14;1262;16;56;60.7;49;9;40
cristian-techera;VAN;22;17;1571;16;23;17.4;6;17;28
gabriel-torres;COL;25;19;1595;16;38;26.3;3;20;8
maximiliano-urruti;POR;30;12;1082;16;62;32.3;9;22;4
quincy-amarikwa;CHI;14;7;735;15;36;33.3;6;21;2
tranquillo-barnetta;PHI;11;9;765;15;14;35.7;5;14;7
marcel-de-jong;SKC;13;11;847;15;30;50;28;5;20
moises-hernandez;DAL;14;11;968;15;20;55;22;16;37
adam-jahn;SJ;26;9;1005;15;167;49.1;11;25;5
jj-koval;SJ;17;7;738;15;41;48.8;38;15;21
jefferson-mena;NYC;7;6;596;15;25;52;19;11;32
chance-myers;SKC;13;10;839;15;42;38.1;14;15;23
tyler-turner;ORL;7;5;477;15;17;47.1;11;13;9
kwame-watson-siriboe;NYC;11;7;687;15;31;74.2;44;16;41
jalil-anibaba;SKC;16;14;1265;14;75;61.3;38;10;36
corey-ashe;HOU;9;8;665;14;7;42.9;19;2;14
pedro-ribeiro;ORL;18;8;732;14;68;50;8;11;8
justen-glad;RSL;7;6;551;14;19;26.3;44;7;21
markus-halsti;DC;14;12;949;14;21;52.4;18;13;18
chris-klute;CLB;14;8;832;14;22;40.9;23;10;13
frank-lampard;NYC;10;9;733;14;11;36.4;9;8;7
david-mateos;ORL;6;6;540;14;15;66.7;38;4;14
darren-mattocks;VAN;22;9;848;14;48;43.8;6;11;7
donovan-ricketts;ORL;10;10;900;14;1;100;8;0;0
cristian-roldan;SEA;22;11;1114;14;47;44.7;11;13;7
axel-sjoberg;COL;14;14;1259;14;86;73.3;111;24;35
kellyn-acosta;DAL;21;19;1606;13;47;51.1;35;24;36
jordan-allen;RSL;23;11;1083;13;30;43.3;9;23;21
javier-calle;NYC;12;7;542;13;5;20;7;7;13
warren-creavalle;TOR;14;8;730;13;18;55.6;12;16;36
daneil-cyrus;CHI;6;5;519;13;9;44.4;24;5;18
oniel-fisher;SEA;12;9;864;13;16;50;21;16;26
erik-friberg;SEA;13;11;949;13;8;37.5;7;21;28
wandrille-lefevre;MTL;11;11;990;13;49;55.1;63;9;40
alvaro-saborio;RSL;14;13;1083;13;64;39.1;8;17;3
zach-scott;SEA;20;15;1480;13;77;70.1;86;14;57
matt-watson;CHI;13;8;674;13;21;38.1;6;12;26
adrian-winter;ORL;9;7;600;13;15;33.3;9;15;10
gaston-fernandez;POR;21;6;721;12;6;33.3;0;12;2
alan-gordon;LA;29;7;977;12;150;52;17;40;7
michael-harrington;COL;14;14;1260;12;39;43.6;40;10;26
daniel-lovitz;TOR;11;3;350;12;17;58.8;7;2;12
luis-marin;SKC;8;8;720;12;2;100;5;0;3
leonel-miranda;HOU;20;11;1014;12;11;18.2;5;11;9
karl-ouimette;RBNY;11;7;711;12;35;54.3;47;7;28
ronald-zubar;RBNY;12;8;701;12;47;68.1;45;9;30
jairo-arrieta;DC;27;15;1264;11;68;29.4;7;46;0
micheal-azira;SEA;11;8;727;11;19;57.9;11;15;20
alex;HOU;15;9;820;11;28;50;16;12;32
patrick-doody;CHI;7;6;558;11;17;52.9;14;2;11
jeremy-hall;NE;12;11;998;11;19;52.6;16;15;24
lucas-melano;POR;13;8;725;11;27;22.2;3;18;6
amobi-okugo;ORL;15;9;812;11;14;64.3;17;11;19
sal-zizzo;RBNY;22;10;1032;11;41;65.8;23;9;20
harrison-afful;CLB;9;9;760;10;18;38.9;16;9;21
dominique-badji;COL;15;9;812;10;104;48.1;1;24;4
aj-cochran;HOU;7;5;512;10;35;68.6;34;8;30
rolando-escobar;DAL;14;2;398;10;12;16.7;2;4;5
jesse-gonzalez;DAL;11;11;990;10;6;100;14;1;2
jason-johnson;CHI;20;5;610;10;26;50;5;15;1
roy-miller;RBNY;6;5;444;10;19;68.4;14;7;11
luke-moore;TOR;15;6;625;10;73;32.9;4;9;1
bryan-rochez;ORL;16;0;265;10;18;33.3;2;6;0
chris-seitz;DAL;7;7;630;10;2;100;9;0;0
seth-sinovic;SKC;11;10;902;10;25;76;26;21;45
mika-vayrynen;LA;19;10;797;10;18;33.3;7;19;19
chad-barson;CLB;10;4;456;9;16;43.8;6;8;13
kyle-bekker;DAL;8;2;313;9;5;40;2;1;7
patrice-bernier;MTL;20;6;673;9;10;40;17;16;8
andre-blake;PHI;6;6;540;9;2;50;6;0;0
marc-burch;COL;8;8;720;9;4;50;27;15;22
guilherme-do-prado;CHI;15;6;577;9;31;45.2;9;19;1
didier-drogba-x7391;MTL;11;9;870;9;56;58.9;17;19;5
innocent;SJ;7;6;494;9;8;25;0;8;8
bradford-jamieson-iv;LA;7;6;457;9;26;46.1;2;14;1
will-johnson;POR;12;12;1045;9;7;28.6;18;10;18
mikey-lopez;SKC;6;5;482;9;12;50;7;14;11
rais-mbolhi-x6317;PHI;5;5;450;9;1;100;5;0;2
juan-manuel-martinez;RSL;8;7;647;9;8;25;5;7;6
tommy-meyer;LA;6;4;371;9;16;56.3;28;3;13
brian-rowe;LA;7;7;630;9;6;83.3;14;0;3
dillon-serna;COL;15;8;680;9;24;41.7;3;9;4
johan-venegas;MTL;12;9;746;9;23;47.8;2;13;4
pablo-alvarez;NYC;8;3;244;8;3;33.3;0;3;5
greg-cochrane;CHI;4;4;334;8;5;60;5;2;5
michael-farfan;DC;17;7;660;8;11;54.5;10;19;11
deybi-flores;VAN;9;5;446;8;4;50;4;7;14
george-fochive;POR;11;8;684;8;20;75;15;22;16
ignacio-maganto;LA;13;6;524;8;9;22.2;1;9;7
nicolas-mezquida;VAN;18;12;931;8;30;20;1;29;9
tommy-thompson;SJ;17;4;465;8;10;20;5;3;8
maxim-tissot;MTL;11;7;581;8;18;50;7;7;4
sebastian-velasquez;NYC;12;5;446;8;8;25;3;8;4
dairon-asprilla;POR;26;10;1008;7;69;46.4;14;27;18
thomas;SEA;11;7;547;7;9;33.3;0;8;1
servando-carrasco;SKC;9;6;508;7;14;28.6;15;10;26
nick-labrocca;COL;13;6;607;7;25;28;5;10;13
kevin-molino;ORL;7;7;605;7;2;0;0;4;1
chris-schuler;RSL;5;5;450;7;16;50;34;6;14
jordan-smith;VAN;7;4;376;7;11;18.2;9;8;18
kristinn-steindorsson;CLB;21;4;621;7;8;62.5;5;7;5
erick-torres;HOU;11;3;339;7;25;28;1;6;2
jose-villarreal;LA;16;9;698;7;30;36.7;4;13;3
sam-adekugbe;VAN;9;7;647;6;21;38.1;20;12;24
miguel-aguilar;DC;17;4;528;6;10;30;11;9;12
bernardo-anor;SKC;13;4;483;6;25;68;12;11;9
edson-buddle;LA;12;1;252;6;21;33.3;1;10;1
jay-chapman;TOR;10;1;202;6;13;76.9;2;5;2
charles-eloundou;COL;11;3;341;6;18;33.3;2;2;1
anibal-godoy;SJ;10;10;894;6;19;63.2;6;23;27
leonardo-gonzalez;SEA;16;8;712;6;15;46.7;10;16;10
hernan-grana;CLB;7;7;598;6;14;14.3;7;7;14
ty-harden;CHI;3;3;270;6;10;60;10;2;7
phanuel-kavita;RSL;2;2;180;6;10;60;13;2;3
brad-knighton;NE;3;3;270;6;1;100;5;0;0
rob-lovejoy;HOU;17;2;337;6;18;50;3;3;6
ike-opara;SKC;6;6;534;6;57;57.9;42;6;30
marc-pelosi;SJ;12;7;653;6;13;30.8;8;27;13
dane-richards;RBNY;12;1;259;6;5;20;2;7;2
chris-ritter;CHI;7;5;408;6;12;66.7;6;14;6
sebastian-saucedo;RSL;9;1;168;6;2;50;2;5;1
ben-speas;CLB;8;2;215;6;6;33.3;0;1;1
david-texeira;DAL;22;19;1402;6;113;28.3;12;26;8
paulo-renato;SJ;5;3;366;6;7;14.3;14;4;8
anthony-wallace;RBNY;6;6;540;6;18;44.4;24;6;13
leandro-barrera;SJ;6;1;139;5;0;0;0;3;2
chad-barrett;SEA;18;9;715;5;38;36.8;2;9;5
anatole-abang;RBNY;17;3;390;5;42;47.6;5;18;1
kevan-george;CLB;6;2;278;5;9;44.4;6;7;8
marlon-hairston;COL;3;3;270;5;5;80;3;2;5
erik-hurtado;VAN;9;1;182;5;7;28.6;1;3;3
jon-kempin;SKC;3;3;270;5;0;0;0;0;1
eric-kronberg;MTL;3;3;270;5;4;100;6;0;1
cedrick-mabwati;CLB;9;1;233;5;2;0;0;3;4
zac-macmath;COL;3;3;270;5;2;50;2;0;0
justin-mapp;MTL;5;3;264;5;1;100;0;0;1
jimmy-medranda;SKC;7;7;426;5;10;30;3;10;14
eric-miller;MTL;9;6;517;5;19;68.4;30;3;22
danny-mwanga;ORL;4;1;110;5;3;33.3;0;2;0
adam-nemec;NYC;9;8;594;5;69;56.5;9;10;4
erik-palmer-brown;SKC;7;4;376;5;14;57.1;20;3;17
taylor-peay;POR;5;3;319;5;8;37.5;23;2;11
aaron-schoenfeld;CLB;17;1;214;5;30;53.3;1;9;0
gonzalo-veron;RBNY;13;2;321;5;5;40;2;6;3
josh-williams;NYC;5;5;430;5;21;61.9;24;5;8
