name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
boris-sekulic;CHI;33;32;2822;42;45;46.7;42;34;36
brad-stuver;ATX;31;31;2708;42;7;100;33;1;0
nouhou;SEA;30;28;2505;42;50;52;80;24;43
victor-wanyama;MTL;32;30;2636;42;80;65;33;50;28
danny-wilson;COL;26;25;2102;42;100;70;104;21;12
lalas-abubakar;COL;32;29;2523;41;109;67.9;95;42;49
thiago-almada;ATL;29;25;2373;41;10;20;2;18;13
andrew-brody;RSL;34;33;2960;41;49;42.9;64;10;50
brandon-bye;NE;29;29;2565;41;132;63.6;75;31;30
geoff-cameron;CIN;26;24;2121;41;82;57.3;103;21;42
diego-chara;POR;28;27;2437;41;25;52;44;59;35
marky-delgado;LA;29;29;2522;41;28;46.4;18;22;41
sean-johnson;NYC;34;34;3060;41;6;83.3;18;0;0
jonathan-lewis;COL;33;25;2214;41;26;42.3;8;25;4
damion-lowe;MIA;28;28;2385;41;69;63.8;106;40;53
eloy-room;CLB;34;34;3060;41;10;100;18;1;0
rodrigo-schlegel;ORL;29;23;2164;41;59;45.8;104;38;36
karol-swiderski;CLT;30;29;2471;41;75;37.3;7;18;3
facundo-torres;ORL;33;29;2600;41;35;45.7;10;12;12
matias-vera;HOU;28;28;2198;41;23;39.1;9;35;22
luis-amarilla;MIN;33;27;2357;40;126;33.3;26;18;3
cade-cowell;SJ;31;15;1548;40;31;25.8;3;18;7
luiz-de-araujo-guimaraes-neto;ATL;28;26;2199;40;16;37.5;8;33;12
lucas-esteves-souza;COL;30;24;2270;40;43;55.8;40;42;27
andrew-farrell;NE;32;32;2780;40;32;50;101;16;27
andreu-fontas;SKC;28;27;2440;40;67;56.7;96;20;29
jon-gallagher;ATX;32;23;2125;40;35;65.7;30;25;32
ryan-gauld;VAN;28;25;2240;40;36;41.7;10;26;24
nicolas-isimat-mirin-x1599;SKC;28;26;2276;40;68;63.2;102;25;26
santiago-moreno;POR;34;28;2433;40;38;42.1;19;42;31
darlington-nagbe;CLB;34;34;3039;40;41;63.4;19;23;28
federico-navarro;CHI;30;27;2461;40;27;37;24;59;52
sean-nealis;RBNY;33;33;2953;40;210;66.2;128;48;43
tim-parker;HOU;28;26;2252;40;45;66.7;112;17;20
albert-rusnak;SEA;32;30;2614;40;24;33.3;6;17;24
cesar-araujo;ORL;31;28;2462;39;26;57.7;29;43;31
tristan-blackmon;VAN;28;23;2134;39;62;56.5;78;14;32
carlos-miguel-coronel;RBNY;33;33;2970;39;13;100;33;0;0
sofiane-djeffal;DC;28;19;1684;39;29;44.8;17;36;27
yeimar-gomez-andrade;SEA;28;26;2318;39;112;65.2;121;24;75
kamal-miller;MTL;27;26;2298;39;63;61.9;54;16;29
miguel-angel-navarro;CHI;25;24;2171;39;39;69.2;56;39;55
luca-petrasso;TOR;23;21;1684;39;35;48.6;21;14;18
alex-roldan;SEA;32;29;2612;39;59;47.5;58;20;34
junior-urso;ORL;34;29;2563;39;58;51.7;11;42;22
dario-zuparic;POR;30;24;2189;39;89;50.6;97;18;22
sebastian-breza;MTL;23;23;2070;38;7;85.7;26;2;2
javain-brown;VAN;27;22;1862;38;62;50;57;19;21
diego-fagundez;ATX;34;32;2717;38;8;25;8;20;12
sebastian-ferreira;HOU;31;29;2337;38;65;35.4;11;38;7
taxiarchis-fountas;DC;21;17;1469;38;21;23.8;2;16;3
stefan-frei;SEA;27;27;2430;38;2;100;17;0;0
brendan-hines-ike;DC;20;20;1685;38;61;49.2;79;20;18
ola-kamara;DC;30;15;1486;38;86;36;7;18;5
nick-lima;ATX;34;25;2343;38;49;49;46;17;36
thomas-mcnamara;NE;33;30;2488;38;30;50;45;45;20
steven-moreira;CLB;32;32;2786;38;46;34.8;46;33;26
hany-mukhtar;NSH;33;32;2835;38;52;38.5;4;21;5
dave-romney;NSH;31;30;2645;38;117;69.2;108;9;23
marcelo-silva;RSL;31;31;2775;38;102;63.7;97;20;53
joe-willis;NSH;32;32;2880;38;9;100;17;1;2
drake-callender;MIA;24;24;2160;37;9;77.8;10;0;0
sean-davis;NSH;34;32;2843;37;29;65.5;38;25;58
aaron-herrera;RSL;27;25;2267;37;38;52.6;65;44;39
robin-lod;MIN;30;29;2500;37;58;41.4;30;44;24
daniel-lovitz;NSH;31;29;2619;37;49;67.3;58;27;27
junior-moreno;CIN;27;25;2048;37;15;33.3;22;31;34
matt-polster;NE;28;24;2115;37;46;60.9;23;38;38
alvas-powell;CIN;28;24;1943;37;24;54.2;38;25;25
emanuel-reynoso;MIN;29;29;2526;37;44;29.6;2;49;13
pablo-ruiz;RSL;29;28;2419;37;23;21.7;13;29;28
xherdan-shaqiri;CHI;29;27;2258;37;29;44.8;2;26;3
russell-teibert;VAN;29;24;2043;37;28;32.1;20;23;33
bill-tuiloma;POR;30;24;2253;37;105;61.9;103;27;32
alvaro-barreal;CIN;32;25;2204;36;41;34.1;31;28;20
claudio-bravo;POR;26;26;2204;36;48;35.4;50;44;47
maxime-crepeau;LAFC;33;33;2970;36;10;90;19;1;2
bakaye-dibassy;MIN;26;26;2257;36;78;39.7;98;27;37
raheem-edwards;LA;30;27;2281;36;55;63.6;36;50;33
christian-fuchs;CLT;26;22;1945;36;85;57.6;66;34;39
jan-gregus;SJ;27;17;1678;36;25;52;17;16;17
andrew-gutman;ATL;25;22;1963;36;55;58.2;32;34;24
;SKC;34;16;1774;36;21;23.8;12;27;29
javier-hernandez;LA;32;31;2598;36;47;40.4;18;29;6
gonzalo-higuain;MIA;28;20;1750;36;28;39.3;10;16;0
logan-ndenbe;SKC;22;19;1753;36;16;50;19;24;18
daniel-pereira;ATX;30;26;2098;36;12;50;16;46;32
dj-taylor;MIN;26;23;2088;36;45;31.1;65;20;43
maximiliano-urruti;ATX;32;28;2204;36;19;21.1;2;29;8
derrick-williams;LA;26;24;2155;36;60;65;93;23;22
sega-coulibaly;LA;27;24;2150;35;45;60;58;28;28
rafael-czichos;CHI;26;26;2332;35;94;56.4;106;32;46
cristian-dajome;VAN;28;18;1802;35;40;45;33;38;13
brooks-lennon;ATL;25;22;2033;35;50;38;34;14;7
justin-meram;RSL;33;27;2289;35;55;43.6;19;19;19
jordan-morris;SEA;29;27;2329;35;88;56.8;14;14;8
obinna-nwobodo;CIN;24;23;2065;35;36;61.1;37;41;33
anton-walkes;CLT;23;21;1805;35;53;45.3;69;6;15
walker-zimmerman;NSH;30;28;2519;35;149;66.4;121;29;43
nicolas-lodeiro;SEA;28;26;2319;34;33;42.4;12;28;14
lukas-macnaughton;TOR;25;20;1789;34;77;62.3;87;19;26
talles-magno-bacelar-martins;NYC;34;32;2604;34;83;36.1;17;28;11
chris-mavinga;TOR;19;19;1497;34;42;64.3;46;12;19
tim-melia;SKC;21;21;1853;34;1;100;7;0;1
marcelino-moreno;ATL;30;18;1762;34;19;26.3;2;12;10
maarten-paes;DAL;32;32;2880;34;4;100;25;1;0
kosi-thompson;TOR;24;19;1625;34;46;39.1;44;6;30
john-tolkin;RBNY;31;31;2748;34;65;38.5;34;28;73
kellyn-acosta;LAFC;32;28;2549;33;37;40.5;14;32;14
bryan-acosta;COL;26;22;1903;33;40;52.5;33;52;18
ayo-akinola;TOR;26;14;1241;33;54;48.1;8;28;2
franco-fragapane;MIN;30;26;2034;33;12;50;7;18;11
julian-gressel;DC;17;16;1384;33;31;29;21;11;13
benjamin-kikanovic;SJ;30;16;1370;33;64;42.2;13;18;5
marcos-lopez;SJ;17;16;1386;33;39;56.4;33;24;31
jonathan-mensah;CLB;30;30;2575;33;136;56.6;119;26;29
lewis-morgan;RBNY;32;31;2667;33;55;21.8;14;30;17
chris-mueller;CHI;24;23;1974;33;45;35.6;15;18;7
jake-nerwinski;VAN;24;20;1810;33;34;55.9;30;14;32
jaroslaw-niezgoda;POR;30;23;1974;33;82;26.8;14;7;8
jonathan-osorio;TOR;23;20;1690;33;21;33.3;20;19;22
cristian-roldan;SEA;26;22;2102;33;75;56;18;17;15
rafael-romo;DC;14;13;1211;33;4;100;24;1;0
josecarlos-van-rankin;POR;24;23;1925;33;35;54.3;68;35;29
lucas-zelarayan;CLB;29;25;2320;33;27;33.3;1;24;15
paul-arriola;DAL;32;29;2570;32;35;54.3;10;34;11
djordje-mihailovic;MTL;27;25;2010;32;22;22.7;10;21;12
joseph-mora;CLT;23;18;1716;32;42;40.5;28;15;25
romell-quioto;MTL;30;24;2054;32;43;32.6;14;29;2
eric-remedi;SJ;25;18;1451;32;26;46.1;13;32;21
santiago-rodriguez;NYC;32;29;2472;32;32;31.3;3;53;14
pedro-santos;CLB;29;28;2337;32;51;51;38;32;42
cj-sapong;NSH;33;30;2480;32;228;54.8;16;45;9
brenner;CIN;29;22;2061;32;38;31.6;4;13;4
wil-trapp;MIN;27;25;2135;32;43;37.2;32;33;39
tony-alfaro;DC;18;9;936;31;48;66.7;33;20;14
kervin-arriaga;MIN;24;22;1893;31;86;61.6;30;26;19
dairon-asprilla;POR;29;19;1844;31;112;42.9;13;46;13
sebastian-blanco;POR;32;20;1829;31;18;16.7;6;18;5
guzman-corujo;CLT;25;25;2065;31;69;49.3;109;21;40
milos-degenek;CLB;28;24;2238;31;110;54.5;101;26;36
griffin-dorsey;HOU;27;19;1644;31;38;34.2;41;19;19
robin-jansson;ORL;22;22;1971;31;41;48.8;67;13;24
ariel-lassiter;MIA;30;17;1642;31;8;12.5;5;16;7
;LAFC;28;27;2408;31;44;34.1;41;41;47
mauricio-pineda;CHI;27;23;2002;31;29;72.4;40;26;23
alejandro-pozuelo;TOR;16;16;1406;31;9;22.2;4;15;3
matheus-rossetto;ATL;24;19;1603;31;15;60;19;21;13
malte-amundsen;NYC;27;23;2100;30;43;46.5;36;29;37
tyler-blackett;CIN;20;14;1338;30;41;68.3;45;21;9
ronaldo-cisneros;ATL;28;23;1737;30;44;27.3;13;9;3
sergio-cordova;RSL;33;27;2288;30;152;41.5;13;29;5
marco-farfan;DAL;32;32;2731;30;77;41.6;54;26;28
teenage-hadebe;HOU;22;20;1812;30;63;65.1;114;15;50
brent-kallman;MIN;20;15;1391;30;40;62.5;94;14;18
maximiliano-moralez;NYC;29;24;2105;30;21;19.1;8;30;10
andy-najar;DC;23;20;1673;30;44;50;43;21;50
donovan-pines;DC;21;16;1444;30;66;68.2;74;13;34
darwin-quintero;HOU;31;22;1776;30;16;25;0;13;5
cristian-arango;LAFC;34;28;2353;29;95;42.1;23;49;4
francisco-calvo;SJ;13;13;1170;29;61;49.2;24;15;35
cristian-casseres-jr;RBNY;27;24;2200;29;74;60.8;26;59;23
jose-cifuentes;LAFC;33;26;2355;29;55;45.5;11;40;19
ismael-kone;MTL;26;18;1587;29;8;50;1;21;12
lassi-lappalainen;MTL;28;26;1942;29;24;54.2;6;9;14
jaylin-lindsey;CLT;26;18;1667;29;31;48.4;30;21;26
alex-muyl;NSH;29;22;2023;29;56;55.4;22;34;18
ryan-raposo;VAN;30;17;1440;29;26;30.8;22;6;23
ilie-sanchez;LAFC;33;30;2678;29;86;69.8;41;36;49
carlos-vela;LAFC;32;28;2333;29;41;34.1;8;28;4
caleb-wiley;ATL;26;18;1503;29;24;50;22;18;21
graham-zusi;SKC;21;20;1661;29;28;53.6;37;17;27
nicolas-acevedo;NYC;31;27;2276;28;47;57.5;30;41;42
xavier-arreaga;SEA;27;26;2174;28;60;50;77;18;45
roger-espinoza;SKC;30;25;1884;28;54;44.4;19;43;27
jesus-ferreira;DAL;33;29;2665;28;34;8.8;21;20;15
bongokuhle-hlongwane;MIN;29;18;1597;28;46;41.3;14;23;16
ryan-hollingshead;LAFC;30;22;1928;28;99;59.6;38;27;32
ercan-kara;ORL;29;22;1789;28;91;49.5;21;31;1
sebastian-lletget;NE;19;18;1457;28;31;38.7;14;15;9
aaron-long;RBNY;29;28;2370;28;156;66;72;24;27
jose-antonio-martinez;DAL;31;31;2627;28;65;58.5;135;18;37
alfredo-morales;NYC;24;21;1882;28;62;53.2;33;35;28
ema-twumasi;DAL;31;24;2111;28;40;42.5;40;27;20
michael-barrios;COL;34;19;1911;27;19;36.8;7;20;7
benjamin-bender;CLT;28;19;1649;27;35;34.3;10;24;10
federico-bernardeschi;TOR;13;13;1098;27;9;33.3;2;12;0
russell-canouse;DC;18;14;1192;27;33;24.2;15;24;17
lucas-cavallini;VAN;24;16;1519;27;129;53.5;14;46;4
antonio-carlos;ORL;21;18;1624;27;55;76.4;95;17;31
artur;CLB;24;20;1649;27;24;45.8;13;30;20
derrick-etienne-jr;CLB;33;25;2221;27;17;23.5;7;16;15
samuel-grandsir;LA;33;19;1614;27;26;38.5;4;35;8
thomas-hasal;VAN;17;17;1510;27;6;66.7;19;0;1
jesus-david-murillo;LAFC;29;27;2343;27;95;63.2;111;40;38
dorde-petrovic;NE;21;21;1890;27;5;100;18;0;0
paxton-pomykal;DAL;33;30;2449;27;38;42.1;25;44;25
rocco-rios-novo;ATL;16;15;1395;27;3;33.3;8;0;0
khiry-shelton;SKC;24;15;1407;27;66;43.9;13;22;2
daniel-steres;HOU;18;14;1341;27;58;58.6;72;18;20
carlos-teran;CHI;22;19;1676;27;49;61.2;60;20;38
tommy-thompson;SJ;27;14;1319;27;18;44.4;13;9;21
brian-white;VAN;26;19;1671;27;135;43;16;27;2
efrain-alvarez;LA;28;12;1385;26;9;44.4;2;10;5
andre-blake;PHI;34;34;3060;26;9;88.9;17;0;1
kevin-cabral;LA;33;23;1689;26;41;21.9;4;26;6
alexander-callens;NYC;27;27;2388;26;82;61;97;28;17
leonardo-campana;MIA;26;21;1592;26;81;37;19;29;2
justen-glad;RSL;26;26;2305;26;84;63.1;97;26;34
jakob-glesnes;PHI;34;34;3060;26;84;52.4;148;18;57
yuya-kubo;CIN;27;14;1347;26;16;56.3;11;30;20
lucas-lima-linhares;RBNY;30;21;1938;26;39;35.9;4;18;15
dylan-nealis;RBNY;28;20;1800;26;107;59.8;61;45;39
ryan-sailor;MIA;22;14;1516;26;50;52;72;6;18
carlos-salcedo;TOR;13;13;1155;26;33;66.7;53;10;26
pedro-vite;VAN;24;14;1190;26;12;25;3;10;8
steven-beitashour;COL;19;14;1314;25;16;56.3;21;14;16
edwin-cerrillo;DAL;32;20;1892;25;21;42.9;21;35;26
jose-carlos-cracco-neto;HOU;20;12;1129;25;16;31.3;19;6;8
ethan-finlay;ATX;34;21;1830;25;58;37.9;15;20;9
leon-flach;PHI;34;33;2755;25;36;58.3;21;34;50
daniel-gazdag;PHI;34;34;2939;25;29;27.6;6;40;11
gaston-gimenez;CHI;22;20;1700;25;20;55;11;30;27
tayvon-gray;NYC;27;22;1878;25;42;57.1;48;14;13
kei-kamara;MTL;32;14;1551;25;118;62.7;20;18;6
henry-kessler;NE;22;21;1845;25;87;59.8;85;15;16
larrys-mabiala;POR;21;18;1562;25;52;69.2;89;19;15
josef-martinez;ATL;26;12;1456;25;33;36.4;11;7;1
benji-michel;ORL;31;14;1502;25;63;50.8;11;20;6
cristhian-paredes;POR;27;20;1667;25;39;38.5;18;23;24
scott-caldwell;RSL;26;15;1360;24;21;47.6;11;25;23
cody-cropper;VAN;15;14;1235;24;4;75;8;1;0
nick-depuy;LA;18;14;1289;24;54;61.1;65;19;11
matt-hedges;DAL;28;26;2228;24;87;57.5;121;8;27
dejan-joveljic;LA;32;7;983;24;36;47.2;2;11;4
kamil-jozwiak;CLT;19;13;1155;24;35;37.1;5;26;8
randall-leal;NSH;28;26;2145;24;32;43.8;15;48;13
jack-maher;NSH;27;19;1848;24;70;70;79;14;24
jose-andres-martinez;PHI;30;29;2524;24;52;44.2;29;44;46
john-nelson;CIN;24;14;1204;24;30;33.3;29;3;15
juan-jose-purata;ATL;17;16;1452;24;65;61.5;89;26;20
rayan-raveloson;LA;22;21;1784;24;31;45.2;29;20;15
memo-rodriguez;HOU;30;18;1503;24;23;21.7;15;36;17
auston-trusty;COL;16;16;1439;24;50;60;26;18;21
thorleifur-ulfarsson-x3267;HOU;31;11;1189;24;53;32.1;13;9;4
kai-wagner;PHI;33;33;2951;24;52;73.1;55;39;55
quentin-westberg;TOR;10;10;900;24;1;100;7;0;0
dru-anthony-yearwood;RBNY;25;18;1553;24;23;56.5;16;25;24
maxime-chanot;NYC;22;16;1438;23;52;63.5;70;11;19
cameron-duke;SKC;26;13;1219;23;20;25;8;24;13
jack-elliott;PHI;32;32;2862;23;102;62.8;161;31;40
michael-estrada;DC;16;11;866;23;45;42.2;4;10;2
raymon-gaddis;CIN;23;11;1125;23;14;21.4;15;11;13
brian-gutierrez;CHI;33;20;1638;23;33;39.4;7;27;7
ian-murphy;CIN;26;16;1457;23;40;35;58;9;16
alexandre-pato;ORL;22;14;1194;23;22;40.9;10;12;6
drew-skundrich;DC;19;9;880;23;15;53.3;17;20;11
victor-vazquez;LA;26;15;1160;23;6;50;8;14;8
tom-barlow;RBNY;33;8;1081;22;115;42.6;12;34;0
jon-bell;NE;15;10;1054;22;46;52.2;45;10;19
gustavo-bou;NE;19;17;1603;22;12;33.3;2;10;8
mathieu-choiniere;MTL;26;15;1384;22;23;47.8;11;17;11
douglas-costa;LA;27;16;1413;22;14;35.7;2;24;3
jhon-duran;CHI;27;14;1363;22;99;48.5;18;39;3
tom-edwards;RBNY;20;19;1661;22;50;68;39;20;29
dax-mccarty;NSH;29;21;1776;22;33;51.5;18;18;23
ravel-morrison;DC;14;11;969;22;9;77.8;8;5;9
kwadwo-opoku;LAFC;34;20;1770;22;37;35.1;1;23;8
kyle-smith;ORL;29;14;1376;22;50;46;61;22;12
brad-smith;DC;16;14;1152;22;11;27.3;22;17;11
santiago-sosa;ATL;21;15;1409;22;73;63;32;30;31
nkosi-tafari;DAL;27;11;1314;22;41;51.2;65;9;20
dominique-badji;CIN;24;13;1094;21;52;40.4;16;21;9
corey-baird;HOU;23;17;1353;21;21;33.3;9;10;7
emmanuel-boateng;NE;27;8;995;21;14;35.7;5;7;6
julian-carranza;PHI;31;28;2226;21;121;42.1;19;72;10
bryce-duke;MIA;28;16;1476;21;19;36.8;8;25;8
franco-ibarra;ATL;20;11;978;21;28;50;12;25;14
richie-laryea;TOR;10;10;865;21;6;33.3;12;17;7
thiago-martins-bueno;NYC;26;25;2155;21;63;73;92;11;21
jader-obrian;DAL;31;15;1337;21;38;21.1;7;22;7
gabriel-pereira-dos-santos;NYC;26;14;1346;21;21;19.1;6;9;9
jack-price;COL;17;14;1111;21;7;42.9;9;14;12
yordy-reyna;CLT;19;10;846;21;6;33.3;3;11;6
raul-ruidiaz;SEA;18;14;1306;21;35;40;0;7;1
ben-sweat;SKC;20;18;1525;21;44;50;39;22;19
joaquin-torres;MTL;27;15;1310;21;5;20;2;12;3
frankie-amaya;RBNY;24;23;1978;20;39;35.9;22;30;26
heber;NYC;29;9;1001;20;39;23.1;9;9;2
alejandro-bedoya;PHI;30;27;2427;20;143;46.9;16;45;34
sebastian-berhalter;VAN;18;11;1024;20;16;37.5;13;19;24
george-campbell;ATL;20;16;1476;20;61;52.5;64;19;20
domenico-criscito;TOR;15;14;1190;20;14;71.4;36;9;23
andres-cubas;VAN;18;17;1352;20;14;28.6;7;34;34
julian-gressel;VAN;13;11;973;20;13;46.1;13;7;18
sami-guediri;DC;13;10;808;20;18;44.4;14;9;10
hector-herrera;HOU;10;6;682;20;13;53.9;10;13;5
aidan-morris;CLB;27;20;1811;20;32;40.6;14;41;25
jackson-ragen;SEA;23;14;1383;20;57;61.4;81;19;13
kelyn-rowe;SEA;28;14;1301;20;28;46.4;13;20;18
jefferson-savarino;RSL;19;17;1526;20;12;16.7;2;5;5
josh-williams;CLB;23;15;1420;20;68;64.7;66;5;30
ethan-bartlow;HOU;15;9;902;19;17;58.8;45;5;7
jonathan-bornstein;CHI;22;13;1198;19;46;63;27;12;13
darwin-ceren;HOU;27;11;1119;19;24;25;16;21;19
omar-gonzalez;NE;17;8;759;19;36;66.7;41;5;13
jackson-hopkins;DC;21;11;903;19;23;17.4;5;16;1
mark-anthony-kaye;COL;17;15;1286;19;15;40;11;16;21
deandre-kerr;TOR;26;11;1301;19;82;37.8;7;17;9
danny-leyva;SEA;19;12;952;19;17;52.9;8;22;13
sam-nicholson;COL;15;10;833;19;15;40;11;7;7
andres-perea;ORL;24;7;799;19;46;58.7;11;8;13
samuel-piette;MTL;26;16;1486;19;16;50;12;29;14
daniel-rios;CLT;27;15;1417;19;102;43.1;9;16;1
joseph-rosales;MIN;24;8;1042;19;23;52.2;10;27;16
oriol-rosell;SKC;18;13;905;19;8;12.5;15;22;19
amar-sejdic;ATL;23;18;1320;19;10;50;11;20;23
brandon-servania-x3028;DAL;23;15;1322;19;26;30.8;8;19;12
;SJ;16;7;655;19;13;46.1;16;21;20
eryk-williamson;POR;22;13;1162;19;15;46.7;13;27;13
jordy-alcivar-x8418;CLT;20;10;1017;18;13;38.5;5;7;13
david-ayala;POR;21;8;735;18;17;41.2;13;14;15
gaston-brugman;LA;14;14;1129;18;8;75;11;18;15
juan-camilo-hernandez-suarez;CLB;16;14;1299;18;72;37.5;5;12;1
sebastien-ibeagha;LAFC;17;12;1183;18;46;69.6;49;11;10
lorenzo-insigne;TOR;11;11;926;18;2;50;0;5;9
florian-jungwirth;VAN;13;10;860;18;28;67.9;24;8;9
jasper-loffelsend;RSL;30;19;1631;18;31;32.3;17;30;15
felipe-martins;ATX;28;5;718;18;9;11.1;9;18;5
victor-palsson;DC;10;10;874;18;21;47.6;22;18;7
;CHI;25;18;1606;18;138;50;15;23;5
john-pulskamp;SKC;12;11;1027;18;3;66.7;7;1;0
nigel-robertha;DC;17;5;712;18;27;33.3;1;5;2
alan-velasco;DAL;26;23;1942;18;18;27.8;4;28;17
;COL;12;10;848;17;10;30;9;16;13
nathan-harriel;PHI;25;20;1766;17;79;64.6;77;32;42
aime-mabika-x2524;MIA;15;13;1025;17;24;66.7;52;7;15
christian-makoun-x2411;CLT;13;8;852;17;18;50;36;8;11
jahkeele-marshall-rutty;TOR;17;5;613;17;16;43.8;12;4;13
zac-mcgraw;POR;22;11;1068;17;57;71.9;78;11;29
david-ochoa;DC;9;9;810;17;0;0;10;0;0
wyatt-omsberg;CHI;14;14;1259;17;45;64.4;75;12;27
kayden-pierre-x9514;SKC;19;9;949;17;23;43.5;16;5;4
alejandro-pozuelo;MIA;12;12;974;17;11;18.2;1;9;4
;CHI;14;6;684;17;26;23.1;4;7;3
indiana-vassilev;MIA;24;13;1059;17;21;19.1;4;16;1
harrison-afful;CLT;21;15;1310;16;27;51.9;27;17;13
;COL;28;9;894;16;25;44;22;21;11
latif-blessing;LAFC;30;16;1332;16;30;56.7;11;25;19
maikel-chang;RSL;33;24;1848;16;23;47.8;16;15;12
daniel-edelman;RBNY;16;10;988;16;32;56.3;19;15;15
edison-flores;DC;12;11;835;16;18;38.9;4;18;6
;SKC;14;9;802;16;47;57.5;28;11;14
chase-gasper;LA;17;8;836;16;20;55;19;16;11
bill-hamid;DC;10;10;859;16;0;0;6;0;0
cameron-harper;RBNY;17;6;762;16;21;38.1;10;13;6
ronald-hernandez;ATL;13;11;766;16;15;33.3;15;9;12
mark-anthony-kaye;TOR;8;7;622;16;11;54.5;6;13;8
patryk-klimala;RBNY;28;20;1646;16;118;28;7;42;1
marvin-loria;POR;28;7;787;16;23;26.1;8;8;17
;MTL;22;6;688;16;4;50;0;11;5
leonard-owusu;VAN;19;10;875;16;11;27.3;6;7;9
martin-rodriguez;DC;14;10;910;16;13;38.5;4;14;7
marinos-tzionis;SKC;27;6;765;16;15;20;4;9;6
owen-wolff;ATX;24;11;910;16;21;19.1;4;18;15
andre-shinyashiki;CLT;21;8;835;15;11;18.2;2;16;4
deiber-caicedo;VAN;16;12;990;15;18;16.7;1;8;0
