name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
stuart-armstrong;VAN;0;0;0;0;0;0;0;0;0
paul-arriola;DAL;0;0;0;0;0;0;0;0;0
paul-arriola;SEA;2;0;74;0;1;0;0;4;0
jacob-arroyave;NYC;0;0;0;0;0;0;0;0;0
exon-arzu;HOU;0;0;0;0;0;0;0;0;0
yamil-asad;CIN;0;0;0;0;0;0;0;0;0
josh-atencio;SEA;0;0;0;0;0;0;0;0;0
josh-atencio;COL;5;5;390;0;8;25;1;4;0
eduard-atuesta;LAFC;0;0;0;0;0;0;0;0;0
eduard-atuesta;ORL;6;6;516;0;3;66.7;2;16;0
julian-aude;LA;6;3;364;0;7;28.6;5;7;0
alvaro-augusto;DAL;0;0;0;0;0;0;0;0;0
tomas-aviles;MIA;4;3;159;0;1;100;1;3;0
chidozie-awaziem-x7795;COL;6;6;514;0;14;57.1;14;5;0
obafemi-awodesu;HOU;6;6;540;0;5;80;8;4;0
david-ayala;POR;6;6;452;0;11;27.3;2;2;0
hassan-ayari;TOR;0;0;0;0;0;0;0;0;0
dominique-badji;DC;5;0;87;0;9;44.4;2;4;0
jeevan-badwal-x1100;VAN;4;0;46;0;3;33.3;0;1;0
andrew-baiera;NYC;0;0;0;0;0;0;0;0;0
corey-baird;CIN;6;1;199;0;5;20;0;1;0
cody-baker;SEA;0;0;0;0;0;0;0;0;0
reed-baker-whiting-x4772;SEA;0;0;0;0;0;0;0;0;0
mounsef-bakrar;NYC;6;2;161;0;7;28.6;0;7;0
michael-baldisimo;SJ;0;0;0;0;0;0;0;0;0
jonathan-bamba;CHI;6;6;508;0;9;33.3;2;8;0
fidel-barajas;DC;2;0;18;0;0;0;0;0;0
jesus-barea;RSL;1;0;45;0;1;0;0;0;0
tai-baribo;PHI;5;5;394;0;23;26.1;1;7;0
damien-barker-john;NSH;0;0;0;0;0;0;0;0;0
tom-barlow;CHI;6;0;102;0;8;37.5;0;3;0
luis-barraza;NYC;0;0;0;0;0;0;0;0;0
alvaro-barreal;CIN;0;0;0;0;0;0;0;0;0
leonardo-barroso;CHI;4;2;265;0;7;42.9;1;0;0
lucas-bartlett;DC;6;6;540;0;33;75.8;4;8;0
jacob-bartlett;SKC;3;3;172;0;1;0;1;3;0
ethan-bartlow;HOU;5;4;336;0;7;71.4;7;5;0
cole-bassett;COL;6;6;510;0;6;66.7;4;7;0
sam-bassett;COL;0;0;0;0;0;0;0;0;0
amine-bassi;HOU;6;6;506;0;4;25;0;11;0
zorhan-bassong;SKC;5;3;230;0;6;33.3;1;3;0
andy-batioja;HOU;1;0;9;0;0;0;0;0;0
jesus-baitz;TOR;0;0;0;0;0;0;0;0;0
josh-bauer;NSH;4;2;164;0;7;85.7;0;3;0
timo-baumgartl;STL;2;0;13;0;0;0;1;0;0
tanner-beason;SJ;0;0;0;0;0;0;0;0;0
tanner-beason;NE;1;0;53;0;2;50;2;0;0
gavin-beavers;RSL;0;0;0;0;0;0;0;0;0
simon-becher;STL;6;4;337;0;33;36.4;2;4;0
alejandro-bedoya;PHI;3;0;33;0;3;33.3;0;2;0
matthew-bell;RSL;0;0;0;0;0;0;0;0;0
jon-bell;SEA;5;4;363;0;12;66.7;2;5;0
nico-benalcazar;CIN;0;0;0;0;0;0;0;0;0
benjamin-bender;CLT;0;0;0;0;0;0;0;0;0
joe-bendik;VAN;0;0;0;0;0;0;0;0;0
ramiro-benetti;DAL;6;6;481;0;7;28.6;5;10;0
christian-benteke;DC;6;6;531;0;59;72.9;2;11;0
nimfasha-berchimas;CLT;0;0;0;0;0;0;0;0;0
sebastian-berhalter;VAN;6;6;487;0;8;25;3;9;0
federico-bernardeschi;TOR;6;6;540;0;1;100;1;7;0
miguel-berry;LA;6;2;222;0;6;50;2;1;0
edward-berumen;LAFC;0;0;0;0;0;0;0;0;0
aaron-bibout;LA;0;0;0;0;0;0;0;0;0
mikolaj-bieganski;SJ;0;0;0;0;0;0;0;0;0
pep-biel;CLT;6;6;465;0;12;16.7;1;5;0
alessandro-biello;MTL;0;0;0;0;0;0;0;0;0
steven-birnbaum;DC;0;0;0;0;0;0;0;0;0
guilherme-biro;ATX;6;6;515;0;23;82.6;8;3;0
tristan-blackmon;VAN;5;5;450;0;13;61.5;7;6;0
barzee-blama;CLT;0;0;0;0;0;0;0;0;0
njabulo-blom;STL;0;0;0;0;0;0;0;0;0
emmanuel-boateng;NE;0;0;0;0;0;0;0;0;0
emmanuel-boateng;SD;2;0;74;0;2;0;0;0;0
israel-boatwright;MIA;0;0;0;0;0;0;0;0;0
wiktor-bogacz;RBNY;1;0;1;0;0;0;0;0;0
mateusz-bogusz;LAFC;0;0;0;0;0;0;0;0;0
dean-boltz;CHI;0;0;0;0;0;0;0;0;0
luca-bombino;LAFC;0;0;0;0;0;0;0;0;0
luca-bombino;SD;3;2;174;0;3;100;1;0;0
kevin-bonilla;RSL;0;0;0;0;0;0;0;0;0
dylan-borso;CHI;0;0;0;0;0;0;0;0;0
denis-bouanga;LAFC;5;4;391;0;4;0;0;6;0
ousseni-bouda-x9038;SJ;6;3;271;0;5;20;0;5;0
giuseppe-bovalina;VAN;0;0;0;0;0;0;0;0;0
blake-bowen;NSH;0;0;0;0;0;0;0;0;0
michael-boxall;MIN;4;4;360;0;7;85.7;9;2;0
tyler-boyd;NSH;0;0;0;0;0;0;0;0;0
alejandro-bran;MIN;0;0;0;0;0;0;0;0;0
claudio-bravo;POR;2;0;3;0;0;0;0;0;0
david-brekalo;ORL;3;1;122;0;9;77.8;3;1;0
luke-brennan;ATL;0;0;0;0;0;0;0;0;0
yannick-bright;MIA;4;3;256;0;1;0;2;6;0
ethan-bristow;MIN;0;0;0;0;0;0;0;0;0
andrew-brody;RSL;0;0;0;0;0;0;0;0;0
andrew-brody;SKC;1;0;34;0;0;0;0;0;0
brandt-bronico;CLT;6;5;425;0;9;44.4;2;7;0
lachlan-brook;RSL;2;0;69;0;1;0;0;1;0
tristan-brown;CLB;1;0;17;0;0;0;0;0;0
javain-brown;RSL;3;3;195;0;7;85.7;2;5;0
gaston-brugman;LA;0;0;0;0;0;0;0;0;0
gaston-brugman;NSH;4;1;108;0;2;50;0;4;0
snyder-brunell;SEA;0;0;0;0;0;0;0;0;0
heine-bruseth;ORL;0;0;0;0;0;0;0;0;0
heine-bruseth;SD;0;0;0;0;0;0;0;0;0
ola-brynhildsen;TOR;3;1;107;0;6;33.3;0;3;0
pavel-bucha;CIN;6;5;481;0;2;100;1;5;0
noel-buck;NE;2;0;22;0;0;0;0;1;0
jesus-bueno;PHI;2;0;16;0;0;0;0;1;0
dawid-bugaj;MTL;0;0;0;0;0;0;0;0;0
osman-bukari;ATX;6;5;428;0;4;25;2;5;0
teal-bunbury;NSH;5;0;35;0;5;40;0;0;0
leo-burney;SEA;0;0;0;0;0;0;0;0;0
micah-burton;ATX;0;0;0;0;0;0;0;0;0
sergio-busquets;MIA;5;5;442;0;5;40;2;6;0
brandon-bye;NE;4;3;253;0;12;41.7;5;0;0
nathan-byrne;CLT;6;6;540;0;7;42.9;3;2;0
kevin-cabral;COL;6;6;405;0;9;11.1;1;5;0
manuel-cafumana;DAL;0;0;0;0;0;0;0;0;0
deiber-caicedo;VAN;0;0;0;0;0;0;0;0;0
noel-caliskan;RSL;0;0;0;0;0;0;0;0;0
rudy-camacho;CLB;0;0;0;0;0;0;0;0;0
brandon-cambridge;CLT;0;0;0;0;0;0;0;0;0
leonardo-campana;NE;3;3;190;0;15;60;2;2;0
george-campbell;MTL;4;4;354;0;16;43.8;3;4;0
omar-campos;LAFC;0;0;0;0;0;0;0;0;0
reggie-cannon;COL;4;4;353;0;1;100;3;5;0
gustavo-caraballo;ORL;3;0;7;0;1;100;0;0;0
felipe-carballo;RBNY;5;0;88;0;3;0;0;3;0
alan-carleton;ATL;0;0;0;0;0;0;0;0;0
ryan-carmichael;MIA;0;0;0;0;0;0;0;0;0
kevin-carmichael;NSH;0;0;0;0;0;0;0;0;0
wikelman-carmona;RBNY;6;2;189;0;3;66.7;0;1;0
adalberto-carrasquilla;HOU;0;0;0;0;0;0;0;0;0
maximo-carrizo;NYC;1;0;17;0;0;0;0;0;0
wilder-cartagena;ORL;0;0;0;0;0;0;0;0;0
jose-casas-de-abadal;MIA;0;0;0;0;0;0;0;0;0
javier-casas;CHI;0;0;0;0;0;0;0;0;0
julio-cascante;ATX;4;2;156;0;9;88.9;3;3;0
robert-castellanos;SKC;0;0;0;0;0;0;0;0;0
nico-cavallo;NYC;3;1;51;0;0;0;0;0;0
brayan-ceballos;NE;4;4;360;0;8;75;9;6;0
edwin-cerrillo;LA;6;6;493;0;1;100;2;10;0
daniel-chacon;COL;0;0;0;0;0;0;0;0;0
dylan-chambost;CLB;6;6;539;0;8;50;1;5;0
tomas-chancalay;NE;0;0;0;0;0;0;0;0;0
maxime-chanot;LAFC;0;0;0;0;0;0;0;0;0
diego-chara;POR;6;4;429;0;3;66.7;1;11;0
yevhen-cheberko;CLB;6;6;540;0;13;38.5;5;3;0
stefan-chirilla;CIN;1;0;1;0;0;0;0;0;0
dominik-chong-qui;ATL;2;1;60;0;0;0;0;0;0
eric-maxim-choupo-moting;RBNY;6;6;540;0;30;36.7;2;9;0
leonardo-alves-chu-franco;SEA;0;0;0;0;0;0;0;0;0
leonardo-alves-chu-franco;DAL;2;2;122;0;2;0;0;2;0
fernando-ciceron;NSH;0;0;0;0;0;0;0;0;0
markus-cimermancic;TOR;4;3;220;0;4;50;3;3;0
ozzie-cisneros;SKC;0;0;0;0;0;0;0;0;0
mohamed-cisset;DAL;0;0;0;0;0;0;0;0;0
caden-clark;MTL;6;4;381;0;7;42.9;0;4;0
tyler-clegg;POR;0;0;0;0;0;0;0;0;0
noah-cobb;ATL;2;0;23;0;0;0;0;1;0
matias-coccaro;MTL;0;0;0;0;0;0;0;0;0
alonso-coello;TOR;6;5;403;0;8;50;3;4;0
theo-corbeanu;TOR;4;2;202;0;1;0;0;2;0
matthew-corcoran;NSH;2;2;148;0;3;33.3;0;3;0
vitor-costa-de-brito;SJ;3;0;38;0;1;100;2;0;0
chance-cowell;SJ;0;0;0;0;0;0;0;0;0
brandan-craig;MTL;2;1;106;0;5;0;4;3;0
benjamin-cremaschi;MIA;5;4;289;0;6;33.3;0;6;0
matt-crooks;RSL;0;0;0;0;0;0;0;0;0
sebastian-cruz;SKC;0;0;0;0;0;0;0;0;0
andres-cubas;VAN;5;5;381;0;1;100;1;11;0
mauricio-cuevas;LA;0;0;0;0;0;0;0;0;0
christopher-cupps;CHI;0;0;0;0;0;0;0;0;0
hugo-cuypers;CHI;6;6;450;0;29;37.9;1;6;0
rafael-czichos;CHI;0;0;0;0;0;0;0;0;0
david-da-costa;POR;6;5;483;0;0;0;0;1;0
evander;POR;0;0;0;0;0;0;0;0;0
evander;CIN;6;5;462;0;8;37.5;0;8;0
amir-daley;CIN;0;0;0;0;0;0;0;0;0
bruno-damiani;PHI;5;1;193;0;30;53.3;2;7;0
nick-dang;RSL;0;0;0;0;0;0;0;0;0
sean-davis;NSH;0;0;0;0;0;0;0;0;0
jacob-davis;SKC;6;6;499;0;10;40;8;10;0
sean-davis;LA;0;0;0;0;0;0;0;0;0
edward-davis;PHI;0;0;0;0;0;0;0;0;0
luca-de-la-torre;SD;6;6;469;0;3;66.7;1;9;0
pedro-de-la-vega;SEA;3;1;84;0;0;0;0;0;0
giorgio-de-libera;CLB;0;0;0;0;0;0;0;0;0
artur;HOU;6;6;540;0;4;25;2;7;0
adisa-de-rosario;TOR;0;0;0;0;0;0;0;0;0
osaze-de-rosario-x9177;SEA;0;0;0;0;0;0;0;0;0
jonathan-dean;CHI;4;4;275;0;15;53.3;4;3;0
marky-delgado;LA;0;0;0;0;0;0;0;0;0
fernando-delgado;RSL;0;0;0;0;0;0;0;0;0
patrickson-delgado;DAL;5;2;146;0;5;80;1;0;0
marky-delgado;LAFC;6;5;415;0;10;60;2;4;0
lorenzo-dellavalle;LAFC;0;0;0;0;0;0;0;0;0
kevin-denkey;CIN;5;4;389;0;10;30;1;7;0
mikkel-desler;ATX;3;3;239;0;0;0;1;3;0
djibril-diani;CLT;4;0;81;0;2;0;1;5;0
marcos-domingos-dias;NE;0;0;0;0;0;0;0;0;0
jefferson-diaz;MIN;5;3;273;0;11;54.5;2;2;0
luis-diaz-espinoza;NE;5;0;70;0;3;33.3;0;4;0
griffin-dillon;RSL;0;0;0;0;0;0;0;0;0
hamady-diop;SD;2;0;44;0;2;100;1;0;0
derek-dodson;DC;3;0;87;0;0;0;0;1;0
;TOR;0;0;0;0;0;0;0;0;0
ronald-donkor;RBNY;2;0;22;0;0;0;0;0;0
chris-donovan;PHI;5;0;48;0;5;60;0;0;0
griffin-dorsey;HOU;6;6;540;0;10;10;3;8;0
carlos-joaquim-antunes-dos-santos;MIA;0;0;0;0;0;0;0;0;0
micael-dos-santos-silva;HOU;0;0;0;0;0;0;0;0;0
hassani-dotson;MIN;5;5;375;0;3;66.7;5;4;0
souleyman-doumbia;CLT;2;2;180;0;3;66.7;0;2;0
bryan-dowd;NSH;0;0;0;0;0;0;0;0;0
bryan-dowd;CHI;0;0;0;0;0;0;0;0;0
anders-dreyer;SD;6;6;540;0;2;0;0;1;0
sebastian-driussi;ATX;0;0;0;0;0;0;0;0;0
manu-duah;SD;0;0;0;0;0;0;0;0;0
nicolas-dubersarsky;ATX;3;0;15;0;0;0;1;0;0
erik-duenas;LAFC;0;0;0;0;0;0;0;0;0
erik-duenas;HOU;5;0;67;0;0;0;1;3;0
morris-duggan;MIN;6;6;540;0;31;61.3;20;3;0
bryce-duke;MTL;6;4;362;0;7;0;2;3;0
andrei-dumitru;TOR;0;0;0;0;0;0;0;0;0
kyle-duncan;RBNY;0;0;0;0;0;0;0;0;0
chris-durkin;STL;5;4;343;0;8;37.5;5;10;0
dje-d-avilla;CHI;0;0;0;0;0;0;0;0;0
jeremy-ebobisse;SJ;0;0;0;0;0;0;0;0;0
jeremy-ebobisse;LAFC;3;3;219;0;3;33.3;0;4;0
daniel-edelman;RBNY;6;6;533;0;17;70.6;5;2;0
matthew-edwards;ATL;6;4;350;0;4;25;1;8;0
nathaniel-edwards;TOR;0;0;0;0;0;0;0;0;0
michael-edwards;COL;1;0;26;0;1;100;2;0;0
raheem-edwards;RBNY;5;3;335;0;3;100;4;9;0
noah-eile;RBNY;6;6;540;0;14;78.6;8;10;0
wilson-eisner;SJ;0;0;0;0;0;0;0;0;0
maximus-ekk;NSH;0;0;0;0;0;0;0;0;0
piero-elias;NYC;0;0;0;0;0;0;0;0;0
jack-elliott;CHI;6;6;540;0;24;66.7;11;9;0
justin-ellis;ORL;0;0;0;0;0;0;0;0;0
herbert-endeley;DAL;0;0;0;0;0;0;0;0;0
emeka-eneli;RSL;5;4;405;0;4;50;5;5;0
lukas-engel;CIN;6;6;496;0;15;60;1;2;0
lawrence-ennali;HOU;0;0;0;0;0;0;0;0;0
boris-enow;DC;6;5;368;0;7;42.9;1;10;0
ramiro-enrique;ORL;5;2;175;0;12;33.3;3;3;0
franco-escobar;HOU;6;5;350;0;8;100;2;4;0
cristian-espinoza;SJ;6;6;540;0;4;25;6;7;0
ascel-essengue-x9275;LA;0;0;0;0;0;0;0;0;0
bento-estrela;RBNY;0;0;0;0;0;0;0;0;0
derrick-etienne-jr;TOR;4;1;115;0;1;0;2;5;0
matthew-evans;LAFC;0;0;0;0;0;0;0;0;0
ali-fadal;COL;0;0;0;0;0;0;0;0;0
diego-fagundez;LA;6;6;532;0;2;50;0;5;0
maximiliano-falcon;MIA;2;2;180;0;9;33.3;0;0;0
marco-farfan;DAL;6;5;465;0;8;50;2;9;0
facundo-farias;MIA;0;0;0;0;0;0;0;0;0
bryant-farkarlun;ATX;0;0;0;0;0;0;0;0;0
zackery-farnsworth;RSL;0;0;0;0;0;0;0;0;0
andrew-farrell;NE;0;0;0;0;0;0;0;0;0
logan-farrington;DAL;6;2;228;0;10;50;6;3;0
mohamed-farsi;CLB;4;4;352;0;8;37.5;2;4;0
ilay-feingold;NE;5;4;375;0;4;75;2;5;0
julian-fernandez;NYC;6;4;313;0;8;25;0;4;0
joaquin-fernandez;SKC;4;4;342;0;18;44.4;10;7;0
omir-fernandez;COL;6;0;125;0;4;0;0;3;0
nick-fernandez;SJ;0;0;0;0;0;0;0;0;0
duran-michael-ferree;SD;0;0;0;0;0;0;0;0;0
jesus-ferreira;DAL;0;0;0;0;0;0;0;0;0
sebastian-ferreira;HOU;0;0;0;0;0;0;0;0;0
jesus-ferreira;SEA;6;4;347;0;6;33.3;2;5;0
kaick;DAL;1;0;15;0;0;0;0;1;0
nick-firmino;ATL;0;0;0;0;0;0;0;0;0
reid-fisher;TOR;0;0;0;0;0;0;0;0;0
kristian-fletcher;DC;0;0;0;0;0;0;0;0;0
nicolas-fleuriau-chateau;VAN;2;0;7;0;1;100;0;1;0
danny-flores;SKC;0;0;0;0;0;0;0;0;0
deybi-flores;TOR;5;3;292;0;8;25;7;6;0
gilberto-flores-x2345;CIN;5;4;358;0;18;50;6;2;0
max-floriani;SJ;0;0;0;0;0;0;0;0;0
cj-fodrey;ATX;2;0;4;0;1;0;0;0;0
mamadou-fofana;NE;5;5;450;0;3;66.7;10;3;0
nathan-uiliam-fogaca;POR;0;0;0;0;0;0;0;0;0
andreu-fontas;SKC;0;0;0;0;0;0;0;0;0
jahlane-forbes;CLT;0;0;0;0;0;0;0;0;0
emil-forsberg;RBNY;6;6;536;0;8;25;0;0;0
ajani-fortune;ATL;4;1;148;0;3;66.7;2;3;0
jimer-fory;POR;6;6;509;0;19;63.2;4;11;0
isaiah-foster;CIN;0;0;0;0;0;0;0;0;0
kobe-franklin;TOR;1;0;18;0;1;0;0;0;0
ian-fray;MIA;4;2;288;0;7;42.9;2;7;0
wayne-frederick;COL;3;1;84;0;3;66.7;2;3;0
alexander-freeman;ORL;6;5;484;0;27;40.7;5;1;0
nicolas-freire;MIA;0;0;0;0;0;0;0;0;0
malcolm-fry;NE;0;0;0;0;0;0;0;0;0
julian-gaines;NSH;1;0;10;0;2;50;0;0;0
jon-gallagher;ATX;6;3;326;0;4;0;6;3;0
matias-gallardo;ATL;0;0;0;0;0;0;0;0;0
ignatius-ganago;NE;5;5;450;0;23;21.7;6;7;0
emiro-garces;LA;0;0;0;0;0;0;0;0;0
emiro-garces-x0776;LA;5;3;235;0;2;100;3;3;0
manu-garcia;SKC;6;5;495;0;16;12.5;2;4;0
diego-garcia;DAL;0;0;0;0;0;0;0;0;0
chase-gasper;CHI;0;0;0;0;0;0;0;0;0
ryan-gauld;VAN;3;3;199;0;5;60;0;2;0
daniel-gazdag;PHI;5;5;430;0;5;40;0;5;0
emil-gazdov;MTL;0;0;0;0;0;0;0;0;0
owen-gene;MIN;5;0;98;0;2;100;0;3;0
joran-gerbet;ORL;5;1;118;0;8;50;1;3;0
carles-gil;NE;5;5;450;0;1;100;0;1;0
real-gill;NSH;0;0;0;0;0;0;0;0;0
gaston-gimenez;CHI;0;0;0;0;0;0;0;0;0
niko-gioacchini;CIN;0;0;0;0;0;0;0;0;0
jake-girdwood-reich;STL;0;0;0;0;0;0;0;0;0
olivier-giroud;LAFC;3;1;114;0;7;28.6;2;1;0
