name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
teal-bunbury;NE;32;30;2566;46;182;40.1;10;40;12
boniek-garcia;HOU;29;21;2063;46;33;66.7;9;43;27
zlatan-ibrahimovic;LA;27;24;2143;46;170;65.9;37;36;9
tomas-martinez;HOU;32;31;2455;46;41;19.5;3;22;5
damarcus-beasley;HOU;26;26;2208;45;22;50;56;15;26
alex-bono;TOR;27;27;2430;45;16;100;19;1;2
stefan-marinovic;VAN;24;24;2160;45;7;100;27;0;3
oriol-rosell;ORL;22;18;1701;45;23;60.9;33;29;42
saphir-taider;MTL;33;33;2852;45;26;34.6;17;36;18
kendall-waston;VAN;26;26;2218;45;98;73.5;143;25;39
danny-wilson;COL;23;22;1935;45;68;54.4;67;22;36
alejandro-bedoya;PHI;33;31;2777;44;77;61;39;41;24
will-johnson;ORL;28;26;2194;44;47;59.6;48;28;29
keegan-rosenberry;PHI;32;31;2773;44;61;67.2;67;29;95
gregory-van-der-wiel;TOR;27;25;2295;44;50;52;54;12;45
amro-tarek;ORL;20;19;1697;43;51;58.8;83;11;49
luciano-acosta;DC;33;32;2753;43;15;26.7;6;59;19
ignacio-piatti;MTL;32;32;2821;43;22;22.7;3;40;21
diego-rossi;LAFC;32;30;2604;43;31;29;12;31;16
alejandro-silva;MTL;31;27;2368;43;42;52.4;8;29;24
yoshi-yotun;ORL;22;22;1970;43;24;45.8;5;29;19
reggie-cannon;DAL;33;33;2921;42;54;50;67;18;54
marky-delgado;TOR;28;21;1984;42;39;35.9;23;17;32
leandro-gonzalez-pirez;ATL;32;32;2775;42;85;57.6;84;50;72
julian-gressel;ATL;33;33;2945;42;60;50;38;33;47
matt-hedges;DAL;33;33;2925;42;139;56.1;168;30;67
matt-turner;NE;27;27;2430;42;14;78.6;26;0;1
joe-willis;HOU;26;26;2340;42;8;87.5;13;0;1
deklan-wynne;COL;25;22;2006;42;50;72;83;24;37
;CLB;33;33;2948;42;160;41.3;26;27;8
harrison-afful;CLB;32;32;2864;41;43;48.8;37;17;63
alexander-callens;NYC;31;31;2750;41;91;58.2;109;37;52
artur;CLB;32;32;2784;41;42;40.5;18;47;42
brad-guzan;ATL;33;33;2914;41;11;90.9;16;1;4
sean-johnson;NYC;32;32;2880;41;12;91.7;28;1;2
larrys-mabiala;POR;31;31;2745;41;119;59.7;156;36;82
fafa-picault;PHI;29;24;2190;41;123;39.8;10;26;40
harold-cummings;SJ;21;21;1874;40;77;63.6;92;14;58
raymon-gaddis;PHI;28;25;2298;40;29;37.9;37;12;25
dax-mccarty;CHI;26;26;2259;40;57;59.6;43;31;50
haris-medunjanin;PHI;30;29;2530;40;22;68.2;16;18;24
tim-melia;SKC;34;34;3060;40;5;100;17;2;2
maximiliano-moralez;NYC;32;32;2818;40;37;24.3;12;46;35
michael-parkhurst;ATL;33;32;2903;40;50;40;154;16;55
jukka-raitala;MTL;28;25;2290;40;83;51.8;68;32;52
ilie-sanchez;SKC;34;34;3060;40;131;63.4;43;34;65
anton-tinnerholm;NYC;31;31;2697;40;62;45.2;37;33;42
wil-trapp;CLB;30;29;2620;40;59;39;32;31;36
diego-valeri;POR;32;31;2747;40;73;31.5;2;30;8
graham-zusi;SKC;34;34;3060;40;85;51.8;60;21;65
frederic-brillant;DC;27;24;2181;39;107;63.5;147;24;40
josef-martinez;ATL;34;34;2898;39;106;42.5;31;24;6
shea-salinas;SJ;25;20;1820;39;38;50;45;22;27
maximiliano-urruti;DAL;33;30;2735;39;46;23.9;15;31;18
zarek-valentin;POR;32;30;2721;39;78;62.8;69;20;49
wilfried-zahibo;NE;31;22;1943;39;74;52.7;23;45;20
walker-zimmerman;LAFC;26;26;2321;39;158;66.5;123;21;64
romain-alessandrini;LA;26;23;1920;38;29;20.7;8;35;13
yamil-asad;DC;30;27;2365;38;75;34.7;20;28;27
darwin-ceren;HOU;24;20;1858;38;34;41.2;23;42;48
jeff-larentowicz;ATL;34;33;2771;38;82;64.6;61;38;48
joseph-mora;DC;30;28;2523;38;82;42.7;86;17;40
yordy-reyna;VAN;26;21;1875;38;20;10;2;24;5
alexander-ring;NYC;30;29;2608;38;53;50.9;62;65;65
scott-sutter;ORL;19;18;1567;38;25;56;31;6;17
miguel-almiron;ATL;32;32;2760;37;23;30.4;6;32;25
steven-beitashour;LAFC;30;30;2644;37;45;64.4;67;23;52
sebastian-blanco;POR;31;29;2564;37;39;51.3;9;31;18
jonathan-dos-santos;LA;23;22;1909;37;14;57.1;6;26;37
roger-espinoza;SKC;32;32;2825;37;78;55.1;20;66;52
justin-morrow;TOR;21;20;1790;37;53;47.2;42;13;23
ike-opara;SKC;31;31;2773;37;138;65.9;126;30;57
brek-shea;VAN;28;15;1521;37;35;40;24;18;14
zack-steffen;CLB;29;29;2610;37;7;100;18;0;1
carlos-vela;LAFC;28;26;2378;37;33;36.4;9;15;8
jose-aja;VAN;17;17;1512;36;49;67.3;84;21;27
johan-blomberg;COL;24;21;1657;36;20;40;28;33;18
marcel-de-jong;VAN;19;17;1392;36;43;48.8;44;15;40
borek-dockal;PHI;31;30;2397;36;35;37.1;3;22;14
alberth-elis;HOU;30;27;2422;36;158;39.9;18;33;14
carlos-gruezo;DAL;31;28;2508;36;44;36.4;25;49;36
cristian-roldan;SEA;34;34;3053;36;127;54.3;44;38;33
cj-sapong;PHI;32;29;2321;36;236;53;9;50;14
milton-valenzuela;CLB;30;29;2557;36;54;40.7;39;27;38
eriq-zavaleta;TOR;21;16;1488;36;55;65.5;61;15;32
paul-arriola;DC;28;25;2183;35;72;40.3;15;40;19
reto-ziegler;DAL;29;29;2570;35;76;57.9;127;20;45
corey-baird;RSL;31;21;1903;34;49;12.2;14;20;4
michael-barrios;DAL;34;29;2536;34;53;35.9;6;33;14
michael-ciani;LA;21;19;1648;34;68;70.6;89;28;56
stefan-frei;SEA;33;33;2970;34;19;89.5;28;0;2
sebastian-lletget;LA;28;21;1885;34;33;48.5;19;17;30
romell-quioto;HOU;32;25;2252;34;112;43.8;12;28;8
leonardo;HOU;24;19;1770;34;91;53.9;63;32;35
russell-teibert;VAN;23;17;1604;34;25;52;13;24;36
kevin-ellis;CHI;20;19;1537;33;51;52.9;53;16;34
rod-fanni;MTL;26;26;2290;33;57;59.6;89;14;81
oniel-fisher;DC;24;20;1832;33;41;34.1;43;16;32
alejandro-fuenmayor;HOU;22;21;1763;33;61;54.1;76;29;64
alvas-powell;POR;24;24;2072;33;65;41.5;53;23;34
pedro-santos;CLB;30;29;2221;33;50;46;14;32;30
zoltan-stieber;DC;27;21;1833;33;18;27.8;22;11;21
jo-inge-berget;NYC;23;19;1569;32;111;48.6;20;26;8
laurent-ciman;LAFC;22;22;1980;32;58;53.5;76;18;55
nick-hagglund;TOR;20;15;1429;32;86;75.6;67;9;42
jesus-medina;NYC;28;21;1999;32;44;29.6;8;13;14
david-ousted;DC;17;17;1530;32;7;85.7;17;0;1
joao-plata;RSL;25;20;1721;32;13;46.1;2;12;1
ben-sweat;NYC;28;24;2197;32;85;63.5;66;17;40
andrew-wenger;HOU;22;20;1710;32;44;50;25;20;20
matt-besler;SKC;31;31;2745;31;129;59.7;137;18;49
brandt-bronico;CHI;23;17;1531;31;37;37.8;16;19;18
julio-cascante;POR;21;18;1729;31;90;64.4;86;21;40
diego-chara;POR;27;26;2385;31;27;40.7;31;67;34
chad-marshall;SEA;30;30;2584;31;142;69;91;12;71
jonathan-mensah;CLB;27;26;2347;31;121;64.5;110;20;48
sam-nicholson;COL;19;19;1521;31;41;48.8;4;24;2
christian-ramirez;MIN;20;17;1384;31;74;23;11;6;0
victor-ulloa;DAL;27;25;2172;31;53;39.6;31;16;37
jackson-yueill;SJ;21;15;1293;31;13;38.5;4;7;4
federico-higuain;CLB;30;27;2381;30;10;60;3;22;5
aaron-long;RBNY;34;31;2806;30;160;63.1;146;23;61
justin-meram;ORL;17;14;1272;30;42;38.1;9;13;9
chris-pontius;LA;26;15;1485;30;158;53.8;11;21;7
luis-robles;RBNY;31;31;2790;30;7;85.7;36;1;3
dillon-serna;COL;20;10;1181;30;17;29.4;16;10;9
lalas-abubakar;CLB;23;20;1771;29;97;57.7;114;29;39
rj-allen;ORL;18;10;966;29;40;42.5;18;19;16
rudy-camacho;MTL;18;18;1566;29;40;57.5;76;13;31
josue-colman;ORL;24;10;1054;29;7;0;0;4;5
chris-durkin;DC;23;16;1503;29;45;60;44;20;36
jordan-harvey;LAFC;29;23;2140;29;87;59.8;61;26;40
cristian-higuita;ORL;21;18;1366;29;30;53.3;16;32;21
mark-anthony-kaye;LAFC;20;20;1582;29;34;50;13;26;26
adolfo-machado;HOU;21;18;1696;29;86;34.9;78;26;46
aly-ghazal;VAN;22;17;1447;29;39;59;37;23;32
lawrence-olum;POR;22;18;1632;29;36;55.6;33;16;35
daniel-salloi;SKC;29;26;2291;29;37;18.9;12;11;9
latif-blessing;LAFC;30;18;1804;28;51;25.5;5;25;15
jesse-gonzalez;DAL;21;21;1890;28;10;90;27;0;1
doneil-henry;VAN;14;14;1260;28;72;51.4;80;15;32
sebastien-ibeagha;NYC;26;18;1717;28;84;72.6;89;14;29
ken-krolicki;MTL;24;18;1588;28;23;30.4;13;17;16
nicolas-lodeiro;SEA;27;27;2428;28;51;29.4;7;34;29
eric-miller;MIN;18;13;1145;28;38;50;42;8;13
kaku;RBNY;30;29;2424;28;58;15.5;2;19;10
johnny-russell;SKC;30;24;2183;28;63;49.2;6;15;16
victor-vazquez;TOR;21;19;1440;28;23;43.5;8;13;13
collen-warner;MIN;17;14;1239;28;33;54.5;18;35;20
eduard-atuesta;LAFC;25;16;1501;27;18;22.2;17;30;25
brandon-bye;NE;24;16;1470;27;92;59.8;40;19;19
franco-escobar;ATL;22;20;1788;27;82;62.2;37;32;39
rolf-feltscher;LA;15;15;1295;27;29;65.5;33;24;30
alexi-gomez;MIN;18;16;1322;27;32;40.6;19;20;12
guram-kashia;SJ;12;12;1080;27;56;58.9;49;7;34
chris-mccann;ATL;22;21;1800;27;41;58.5;49;22;32
mark-mckenzie;PHI;19;18;1629;27;40;60;51;14;36
antonio-mlinar-delamea;NE;18;18;1516;27;74;66.2;73;26;54
darlington-nagbe;ATL;23;23;1970;27;38;36.8;12;15;21
lamine-sane;ORL;16;15;1373;27;43;67.4;70;10;47
sunday-stephen;RSL;23;16;1414;27;21;42.9;9;35;30
david-villa;NYC;23;20;1754;27;56;46.4;14;19;5
juan-agudelo;NE;30;13;1496;26;78;53.9;7;41;14
jorge-corrales;CHI;17;15;1293;26;31;54.8;32;14;26
kim-kee-hee;SEA;29;28;2444;26;67;53.7;113;26;53
kemar-lawrence;RBNY;28;27;2438;26;89;60.7;79;15;62
darren-mattocks;DC;25;14;1267;26;78;38.5;9;17;2
shane-o-neill;ORL;13;13;1118;26;34;61.8;50;9;20
jimmy-ockford;SJ;15;11;1085;26;79;58.2;58;18;40
ebenezer-ofori;NYC;27;21;1895;26;50;52;15;36;34
tony-rocha;ORL;12;9;819;26;22;36.4;18;12;11
marcelo-silva;RSL;18;18;1557;26;70;58.6;77;26;43
daniel-steres;LA;20;14;1321;26;64;57.8;73;13;37
kellyn-acosta;COL;12;12;1040;25;16;37.5;6;23;10
eric-alexander;HOU;21;20;1662;25;31;48.4;13;17;24
nick-besler;RSL;22;15;1431;25;62;51.6;42;13;27
joao-moutinho;LAFC;14;10;872;25;30;50;31;11;29
yohan-croizet;SKC;32;19;1594;25;38;68.4;7;25;8
sean-davis;RBNY;32;30;2579;25;74;67.6;47;25;64
efrain-juarez;VAN;16;14;1159;25;29;37.9;15;24;12
santiago-mosquera;DAL;29;17;1589;25;53;22.6;6;21;22
luis-felipe;SJ;13;11;974;25;27;48.1;18;16;25
kelyn-rowe;NE;27;18;1611;25;59;40.7;15;46;36
daniel-royer;RBNY;29;24;2049;25;80;37.5;9;19;10
cristian-techera;VAN;21;16;1347;25;35;5.7;12;15;3
jerome-thiesson;MIN;14;13;1106;25;29;65.5;32;16;25
samuel-armenteros;POR;28;19;1590;24;56;33.9;23;18;2
emmanuel-boateng;LA;27;12;1188;24;36;22.2;12;13;11
diego-campos;CHI;23;13;1197;24;28;21.4;9;11;16
auro;TOR;18;16;1424;24;29;34.5;21;16;22
dejan-jakovic;LAFC;15;13;1148;24;36;72.2;35;8;28
roland-lamah;DAL;29;21;1865;24;100;56;24;14;18
enzo-martinez;COL;22;15;1406;24;25;36;13;28;13
nicolas-mezquida;VAN;21;9;966;24;33;24.2;8;11;13
bradley-wright-phillips;RBNY;32;28;2536;24;203;37;9;32;6
bismark-adjei-boateng;COL;20;14;1236;23;26;34.6;14;22;18
jeff-attinella;POR;22;22;1944;23;9;100;26;0;3
dominique-badji;COL;16;15;1343;23;119;45.4;6;43;3
will-bruin;SEA;29;19;1793;23;87;29.9;8;13;8
cory-burke;PHI;29;15;1427;23;108;49.1;12;48;3
claude-dielna;NE;17;15;1334;23;60;65;66;28;30
jack-elliott;PHI;17;16;1430;23;44;59.1;82;21;18
jahmir-hyka;SJ;19;11;914;23;7;57.1;3;4;4
adam-lundkvist;HOU;16;12;1200;23;20;60;22;18;14
jack-mcbean;COL;22;13;1060;23;115;47;5;24;10
junior-moreno;DC;20;17;1528;23;22;59.1;27;21;24
tim-parker;RBNY;29;29;2610;23;153;69.3;127;25;55
chris-schuler;ORL;9;8;785;23;20;70;29;3;12
jonathan-spector;ORL;13;13;1060;23;24;62.5;40;9;14
gustav-svensson;SEA;24;23;2074;23;89;59.5;37;25;43
tony-tchani;CHI;13;9;825;23;24;70.8;14;12;17
josh-williams;CLB;21;16;1485;23;53;62.3;49;17;14
david-accam;PHI;23;13;1213;22;27;22.2;2;20;13
;ATL;26;19;1730;22;12;16.7;0;8;5
jonathan-campbell;CHI;15;11;1005;22;38;42.1;51;2;36
elliot-collier;CHI;16;9;904;22;52;38.5;8;9;3
adama-diomande;LAFC;18;14;1253;22;44;40.9;4;17;2
gerso-fernandes;SKC;31;17;1591;22;23;17.4;5;31;15
andres-flores;POR;26;11;1159;22;34;26.5;17;12;17
kevin-garcia;HOU;15;11;1103;22;30;60;44;5;15
;SKC;20;18;1522;22;26;42.3;8;38;19
marlon-hairston;COL;15;13;1108;22;25;60;32;6;15
kelvin-leerdam;SEA;26;24;1967;22;77;55.8;49;19;20
ronald-matarrita;NYC;24;15;1367;22;24;16.7;16;26;23
lee-nguyen;LAFC;25;20;1833;22;12;25;3;18;9
brian-rowe;VAN;10;10;900;22;3;100;5;0;0
ismael-tajouri-shradi;NYC;27;18;1547;22;20;10;4;10;9
nouhou;SEA;28;23;2037;22;53;64.2;68;22;46
marco-urena;LAFC;18;11;1015;22;45;28.9;7;11;2
tyler-adams;RBNY;27;26;2328;21;94;59.6;25;45;62
osvaldo-alonso;SEA;25;21;1832;21;25;60;26;35;25
victor-cabrera;MTL;13;10;920;21;45;51.1;78;17;47
scott-caldwell;NE;24;20;1522;21;28;32.1;13;42;32
servando-carrasco;LA;19;10;1001;21;18;44.4;8;15;25
;COL;15;14;1141;21;53;52.8;40;19;24
marquinhos-pedroso;DAL;13;13;1170;21;34;29.4;29;23;24
jordan-hamilton;TOR;14;10;862;21;69;50.7;7;9;3
cristhian-paredes;POR;19;18;1418;21;35;42.9;23;11;24
angelo-rodriguez;MIN;11;10;871;21;49;26.5;7;17;3
ulises-segura;DC;23;14;1292;21;51;23.5;17;15;16
maxime-chanot;NYC;18;18;1571;20;87;77;113;16;33
niko-hansen;CLB;22;11;1031;20;22;50;6;10;11
nicolas-hasler;TOR;14;11;947;20;18;50;5;6;9
matt-lampson;MIN;9;9;810;20;2;100;6;0;1
tosaint-ricketts;TOR;18;4;601;20;49;38.8;5;6;3
sebastian-saucedo;RSL;28;10;1031;20;13;23.1;7;14;7
ryan-telfer;TOR;15;9;813;20;29;48.3;10;8;8
jeisson-vargas;MTL;19;10;871;20;19;15.8;1;10;5
hector-villalba;ATL;28;21;1787;20;16;43.8;5;11;10
jay-chapman;TOR;22;10;982;19;42;50;12;11;9
giovani-dos-santos;LA;14;10;823;19;7;28.6;0;9;2
david-guzman-x5117;POR;14;11;968;19;15;46.7;11;17;15
aaron-herrera;RSL;16;14;1236;19;23;39.1;33;13;19
clint-irwin;TOR;7;7;630;19;1;0;8;0;1
tyrone-mears;MIN;11;10;883;19;13;46.1;24;6;16
jordon-mutch;VAN;18;8;830;19;29;37.9;8;14;7
andy-polo;POR;23;18;1633;19;10;60;6;4;15
yeferson-quintana;SJ;13;10;794;19;43;53.5;49;14;22
eric-remedi;ATL;13;12;1093;19;10;20;5;17;13
wayne-rooney;DC;20;18;1641;19;52;34.6;11;15;2
marc-rzatkowski;RBNY;24;16;1497;19;45;35.6;3;27;24
axel-sjoberg;COL;17;15;1334;19;49;75.5;62;12;20
mo-adams;CHI;15;10;908;18;5;40;12;21;17
ager-aketxe;TOR;11;9;732;18;9;55.6;0;4;8
giles-barnes;COL;12;6;543;18;19;36.8;2;6;4
chris-duvall;MTL;15;14;1195;18;32;46.9;27;19;17
matteo-mancosu;MTL;20;14;1103;18;69;46.4;11;11;4
aaron-maund;VAN;10;10;900;18;38;71;59;6;23
michael-amir-murillo;RBNY;23;21;1935;18;90;63.3;38;36;34
fernando-bob;MIN;7;7;616;18;9;55.6;7;15;20
michael-petrasso;MTL;14;8;782;18;16;56.3;20;16;7
gabriel-somi;NE;14;12;1042;18;20;65;21;7;18
;TOR;13;12;877;17;38;50;2;19;0
;POR;17;7;688;17;59;50.9;10;16;4
tristan-blackmon;LAFC;10;5;492;17;27;63;21;10;13
russell-canouse;DC;20;17;1533;17;57;57.9;30;26;37
nick-deleon;DC;15;12;1062;17;37;48.6;43;11;20
greg-garza;ATL;11;10;927;17;14;64.3;18;13;17
jacori-hayes;DAL;16;10;998;17;14;35.7;4;17;22
connor-lade;RBNY;21;15;1315;17;39;30.8;31;25;43
ilsinho;PHI;23;9;985;17;12;58.3;2;13;4
seth-sinovic;SKC;23;19;1650;17;54;55.6;34;18;19
luis-solignac;CHI;11;8;702;17;34;26.5;3;6;12
maynor-figueroa;DAL;16;11;1008;16;36;58.3;56;9;22
sean-franklin;VAN;11;9;833;16;19;57.9;27;12;12
liam-fraser;TOR;10;7;615;16;15;53.3;9;10;6
michael-mancienne;NE;10;10;900;16;34;67.7;63;7;17
jimmy-maurer;DAL;13;13;1170;16;8;75;6;1;0
ashtone-morgan;TOR;18;11;1009;16;17;47.1;26;17;5
francois-affolter;SJ;9;7;676;15;19;47.4;30;9;19
carlos-ascues;ORL;9;9;755;15;12;66.7;26;8;19
yannick-boli;COL;17;9;769;15;55;47.3;0;20;1
abu-danladi;MIN;16;5;482;15;32;25;2;17;2
raheem-edwards;CHI;13;10;916;15;29;37.9;5;15;16
shkelzen-gashi;COL;21;9;814;15;29;20.7;1;17;4
jason-hernandez;TOR;10;7;534;15;23;52.2;29;5;17
yangel-herrera;NYC;15;13;1111;15;55;60;23;37;27
erik-hurtado;VAN;12;4;484;15;37;32.4;3;12;0
collin-martin;MIN;12;5;518;15;13;53.9;8;12;5
stefano-pinho;ORL;23;5;595;15;44;34.1;4;8;5
maximiano;MIN;11;6;576;14;11;36.4;11;18;22
ethan-finlay;MIN;7;7;570;14;23;34.8;4;8;9
jake-gleeson;POR;6;6;540;14;4;100;10;0;2
nicolas-hasler;CHI;10;8;778;14;17;52.9;12;7;8
brett-levis;VAN;14;13;960;14;39;56.4;34;12;37
chris-mavinga;TOR;12;11;935;14;25;56;39;12;23
jordan-mccrary;SEA;15;9;890;14;30;53.3;28;12;20
krisztian-nemeth;NE;15;4;466;14;27;22.2;0;13;4
victor-rodriguez;SEA;19;14;1259;14;22;13.6;4;12;13
harry-shipp;SEA;19;15;1230;14;35;34.3;10;13;15
bill-tuiloma;POR;13;7;712;14;30;56.7;40;4;16
florian-valot;RBNY;14;13;1150;14;60;43.3;11;14;23
danilo-acosta;RSL;12;10;896;13;34;44.1;13;17;13
fanendo-adi;POR;14;9;823;13;73;43.8;10;10;2
warren-creavalle;PHI;17;6;681;13;6;16.7;11;10;31
clint-dempsey;SEA;14;9;902;13;42;28.6;2;8;0
pc;ORL;8;5;418;13;12;33.3;14;6;8
alan-gordon;CHI;23;7;827;13;102;53.9;12;29;3
lucas-janson;TOR;11;8;818;13;50;26;4;9;2
hector-jimenez;CLB;11;7;655;13;23;65.2;16;6;15
brad-knighton;NE;7;7;630;13;3;66.7;2;0;0
memo-rodriguez;HOU;19;6;645;13;21;4.8;3;8;7
diego-rubio;SKC;20;9;781;13;43;51.2;7;12;4
pablo-ruiz;RSL;12;5;530;13;9;22.2;8;7;13
luis-silva;RSL;19;9;810;13;35;48.6;5;3;4
tommy-thompson;SJ;14;6;630;13;14;28.6;3;8;9
arturo-alvarez;HOU;18;2;341;12;13;30.8;4;5;1
luis-argudo;CLB;18;6;630;12;5;20;4;15;9
anthony-blondell;VAN;18;8;642;12;69;49.3;13;13;2
marco-farfan;POR;11;6;515;12;19;52.6;18;9;17
bill-hamid;DC;14;14;1260;12;5;100;9;0;1
ian-harkes;DC;8;4;352;12;6;66.7;6;4;3
ryan-hollingshead;DAL;18;7;766;12;39;56.4;20;6;24
niki-jackson;COL;15;1;429;12;47;46.8;2;17;2
jaylin-lindsey;SKC;7;6;555;12;23;47.8;14;5;11
carter-manley;MIN;8;4;502;12;8;50;11;3;12
joe-mason;COL;14;9;758;12;31;38.7;5;12;4
liam-ridgewell;POR;13;13;1085;12;34;70.6;46;6;19
bacary-sagna;MTL;9;9;810;12;48;70.8;28;5;14
philippe-senderos;HOU;8;7;606;12;18;72.2;18;6;10
khiry-shelton;SKC;20;15;1370;12;59;44.1;16;20;2
roman-torres;SEA;13;7;688;12;37;59.5;35;6;7
steve-clark;POR;8;6;576;11;2;100;8;0;0
a-j-delagarza;HOU;4;4;360;11;7;57.1;11;6;7
derrick-etienne-jr;RBNY;30;9;961;11;32;21.9;5;13;5
jt-marcinkowski;SJ;5;5;450;11;3;100;4;0;1
drew-moor;TOR;8;6;568;11;20;60;26;0;13
kofi-opare;DC;11;10;863;11;33;72.7;29;6;11
raul-ruidiaz;SEA;14;13;1098;11;35;22.9;2;8;7
eduardo-sosa;CLB;10;3;385;11;1;100;0;9;1
tesho-akindele;DAL;19;5;577;10;41;39;4;9;1
micheal-azira;MTL;10;8;723;10;22;45.5;6;14;16
dominique-badji;DAL;10;9;620;10;54;48.1;7;8;1
marc-burch;MIN;6;5;403;10;7;71.4;13;2;14
danilo-silva;LAFC;10;9;722;10;27;55.6;24;10;20
earl-edwards-jr;ORL;5;5;392;10;0;0;3;0;1
marcus-epps;PHI;13;8;609;10;29;44.8;2;2;4
waylon-francis;SEA;11;5;582;10;18;66.7;12;9;16
kevin-kratz;ATL;27;2;500;10;13;30.8;6;13;5
fabinho;PHI;11;8;714;10;17;35.3;16;8;18
alex-muyl;RBNY;30;13;1286;10;69;33.3;9;37;15
anton-nedyalkov;DAL;9;9;770;10;27;66.7;24;5;18
sam-nicholson;MIN;8;6;526;10;15;13.3;1;10;4
fatai-alashe;SJ;12;2;353;9;15;40;8;10;17
micheal-azira;COL;5;3;275;9;3;33.3;6;7;4
handwalla-bwana;SEA;12;6;491;9;14;21.4;2;4;5
jordy-delem;SEA;16;10;856;9;17;82.3;11;14;29
raheem-edwards;MTL;14;9;808;9;39;33.3;3;11;9
david-horst;RSL;5;3;312;9;18;77.8;21;2;7
grant-lillard;CHI;8;6;562;9;28;60.7;31;3;17
