name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
michael-boxall;MIN;12;12;1080;25;25;64;63;9;15
victor-cabrera;MTL;20;18;1496;25;45;48.9;79;24;61
sam-cronin;MIN;18;18;1551;25;18;44.4;21;16;38
marky-delgado;TOR;26;25;2072;25;45;44.4;22;20;39
clint-dempsey;SEA;29;25;2276;25;82;39;8;18;2
boniek-garcia;HOU;20;12;1165;25;13;53.9;5;21;12
jahmir-hyka;SJ;30;21;1871;25;27;25.9;7;6;13
andres-imperiale;SJ;13;12;1111;25;34;55.9;46;25;28
alec-kann;ATL;18;18;1620;25;2;100;24;0;1
ilsinho;PHI;27;24;1848;25;25;48;8;33;12
juninho;CHI;21;17;1528;25;19;47.4;25;16;30
daniel-royer;RBNY;26;23;1868;25;65;46.1;6;22;15
axel-sjoberg;COL;19;19;1637;25;43;72.1;93;23;27
andrew-tarbell;SJ;11;11;990;25;4;100;15;0;1
victor-ulloa;DAL;23;12;1203;25;36;58.3;12;23;18
walker-zimmerman;DAL;22;18;1602;25;96;65.6;81;20;42
sal-zizzo;RBNY;23;18;1644;25;39;56.4;42;18;31
frederic-brillant;NYC;23;16;1523;24;57;79;107;10;35
maxime-chanot;NYC;19;19;1710;24;83;65.1;103;17;43
mauro-diaz;DAL;19;13;1107;24;10;10;0;8;6
aaron-maund;RSL;13;12;999;24;53;64.2;54;11;28
tim-melia;SKC;31;31;2759;24;2;100;23;2;0
chris-pontius;PHI;30;27;2253;24;181;63.5;15;25;12
jefferson-savarino;RSL;22;19;1673;24;8;12.5;6;13;9
luis-silva;RSL;30;20;1775;24;59;28.8;6;25;13
nathan-smith;LA;12;9;907;24;20;65;23;22;11
rodney-wallace;NYC;26;23;1935;24;63;28.6;32;46;35
tesho-akindele;DAL;29;15;1511;23;74;43.2;10;22;13
will-bruin;SEA;31;20;1824;23;91;40.7;7;24;9
anthony-jackson-hamel;MTL;21;11;1137;23;43;46.5;5;13;1
bradford-jamieson-iv;LA;24;11;984;23;32;34.4;12;25;10
chris-korb;DC;16;13;1160;23;5;0;34;5;15
matias-laba;VAN;19;19;1612;23;29;62.1;26;33;36
connor-lade;RBNY;21;16;1382;23;17;52.9;34;15;30
alex-muyl;RBNY;30;21;1937;23;65;43.1;15;36;18
patrick-nyarko;DC;14;12;1028;23;41;36.6;10;10;14
dominic-oduro;MTL;25;17;1439;23;37;21.6;3;10;6
ike-opara;SKC;30;30;2700;23;92;59.8;113;23;69
demar-phillips;RSL;13;11;962;23;29;51.7;23;19;25
brian-rowe;LA;14;12;1157;23;3;66.7;8;0;1
jermaine-taylor;MIN;14;6;671;23;24;54.2;38;4;33
zarek-valentin;POR;19;17;1547;23;35;42.9;56;13;34
mohammed-abu;CLB;20;14;1280;22;16;50;13;24;28
jose-aja;ORL;15;15;1275;22;33;66.7;61;20;22
;TOR;27;25;2194;22;56;55.4;12;50;3
steven-beitashour;TOR;22;17;1589;22;16;43.8;21;15;25
richie-marquez;PHI;15;13;1212;22;33;45.5;66;10;15
leonardo-pereira;ORL;10;9;805;22;29;44.8;46;16;20
matt-van-oekel;RSL;7;6;572;22;1;100;4;0;2
marc-burch;MIN;15;14;1232;21;15;46.7;40;3;26
cordell-cato;SJ;15;13;1138;21;14;35.7;14;6;27
armando-cooper;TOR;19;10;906;21;21;33.3;6;31;12
dom-dwyer;ORL;12;11;975;21;42;42.9;1;12;2
alberth-elis;HOU;26;18;1645;21;91;42.9;5;36;3
josh-gatt;COL;20;11;1067;21;26;38.5;5;25;8
xavier-kouassi;NE;23;14;1218;21;30;60;27;27;46
chris-schuler;RSL;12;12;1069;21;41;61;46;16;26
ballou-jean-yves-tabla;MTL;21;11;1146;21;18;11.1;3;26;3
victor-vazquez;TOR;31;28;2382;21;17;47.1;6;23;24
je-vaughn-watson;NE;18;8;766;21;15;66.7;31;11;6
arturo-alvarez;CHI;25;13;1084;20;18;27.8;13;17;9
jeff-attinella;POR;14;13;1242;20;8;87.5;12;0;1
matt-besler;SKC;26;26;2339;20;77;70.1;119;22;41
bobby-boswell;DC;10;10;885;20;49;40.8;51;9;16
deshorn-brown;DC;16;10;788;20;47;27.7;6;7;2
claude-dielna;NE;11;11;945;20;13;53.9;44;16;15
ethan-finlay;CLB;19;14;1284;20;32;25;3;17;9
ethan-finlay;MIN;11;11;978;20;22;22.7;8;16;5
sebastian-giovinco;TOR;25;25;2058;20;1;0;1;30;9
justen-glad;RSL;18;18;1620;20;71;60.6;83;21;42
ryan-hollingshead;DAL;18;9;820;20;36;47.2;15;8;20
jack-mcbean;LA;18;8;715;20;71;32.4;5;17;4
thomas-mcnamara;NYC;27;19;1574;20;19;26.3;23;18;6
lamar-neagle;DC;22;9;1116;20;85;37.6;22;21;14
matt-polster;CHI;22;21;1769;20;46;52.2;48;24;30
romell-quioto;HOU;22;14;1281;20;34;55.9;5;16;11
jared-watts;COL;20;18;1490;20;31;35.5;50;21;28
josh-williams;CLB;22;19;1795;20;69;60.9;65;9;44
yoshi-yotun;ORL;10;10;887;20;8;37.5;3;13;8
gerso-fernandes;SKC;32;26;2238;19;12;0;3;32;12
shkelzen-gashi;COL;17;12;1034;19;23;30.4;4;20;6
cristian-higuita;ORL;26;18;1554;19;32;53.1;16;42;23
patrick-mullins;DC;20;12;1075;19;79;44.3;11;28;2
michael-amir-murillo;RBNY;17;15;1316;19;51;58.8;45;17;33
vako;SJ;13;8;784;19;4;25;1;6;4
liam-ridgewell;POR;15;15;1270;19;24;75;54;15;8
mike-da-fonte;COL;17;14;1223;18;46;50;46;30;21
sebastien-le-toux;DC;16;8;732;18;22;22.7;4;6;3
larrys-mabiala;POR;13;13;1160;18;43;67.4;74;16;26
jimmy-medranda;SKC;33;24;2086;18;39;28.2;17;19;27
samuel-piette;MTL;11;11;960;18;22;59.1;16;14;13
keegan-rosenberry;PHI;14;11;1051;18;25;52;35;13;29
justin-schmidt;RSL;9;7;676;18;29;69;33;6;11
dillon-serna;COL;19;9;945;18;20;25;7;7;14
brek-shea;VAN;25;14;1325;18;52;48.1;12;13;6
sheanon-williams;VAN;15;15;1349;18;32;65.6;35;12;29
danilo-acosta;RSL;17;16;1410;17;37;54;33;23;28
tony-alfaro;SEA;15;8;817;17;21;42.9;33;9;14
latif-blessing;SKC;25;16;1419;17;45;24.4;3;31;7
alex-crognale;CLB;17;12;1069;17;38;71;82;10;10
waylon-francis;CLB;12;10;852;17;32;37.5;17;12;18
hector-jimenez;CLB;19;15;1366;17;39;51.3;29;11;30
darren-mattocks;POR;24;11;1074;17;54;51.9;13;12;3
michael-salazar;MTL;17;7;690;17;23;60.9;7;16;6
roman-torres;SEA;23;21;1787;17;62;72.6;85;25;29
andrew-wenger;HOU;22;12;1110;17;62;33.9;10;6;7
graham-zusi;SKC;24;23;2114;17;28;60.7;36;16;35
fatai-alashe;SJ;17;13;1201;16;23;52.2;38;18;23
roland-alberg;PHI;24;9;871;16;13;38.5;4;18;3
michael-ciani;LA;6;6;540;16;14;78.6;21;6;16
drew-conner;CHI;21;8;882;16;16;43.8;14;11;10
vadim-demidov;MIN;3;3;270;16;6;50;23;3;6
benny-feilhaber;SKC;30;24;2269;16;27;70.4;16;35;11
yangel-herrera;NYC;18;14;1223;16;47;63.8;18;44;18
ambroise-oyongo;MTL;11;11;990;16;24;41.7;20;12;20
dillon-powers;ORL;6;4;345;16;8;50;12;2;4
dylan-remick;HOU;14;13;1167;16;37;70.3;44;10;19
mohammed-saeid;MIN;3;3;243;16;1;0;1;2;1
giliano-wijnaldum;PHI;13;13;1138;16;22;59.1;28;21;31
paul-arriola;DC;11;11;922;15;15;60;8;15;11
patrick-doody;CHI;7;7;629;15;12;66.7;15;4;10
luis-gil;ORL;17;6;597;15;14;28.6;6;7;16
kekuta-manneh;CLB;19;9;838;15;8;37.5;2;3;6
andrea-pirlo;NYC;15;14;1085;15;18;50;5;9;11
yordy-reyna;VAN;18;11;1073;15;6;50;2;24;2
francois-affolter;SJ;6;6;509;14;19;52.6;25;3;11
bobby-burling;COL;12;8;760;14;23;65.2;29;7;10
jonathan-campbell;CHI;24;8;1009;14;27;66.7;60;5;24
russell-canouse;DC;10;10;868;14;30;40;15;18;18
marcus-epps;PHI;19;7;709;14;14;42.9;5;3;3
michael-harrington;CHI;9;9;798;14;7;57.1;26;8;10
ismaila-jome;MIN;12;7;674;14;27;40.7;13;8;14
bashkim-kadrii;MIN;11;5;422;14;1;0;2;2;6
josef-martinez;ATL;20;17;1528;14;58;53.5;11;19;2
jonathan-osorio;TOR;27;9;1060;14;9;33.3;5;7;11
matias-perez-garcia;ORL;15;11;971;14;12;25;3;16;10
diego-rubio;SKC;16;11;1010;14;37;37.8;11;22;1
russell-teibert;VAN;12;8;731;14;6;16.7;6;13;17
kevin-venegas;MIN;6;6;540;14;9;44.4;17;4;11
anton-walkes;ATL;20;17;1528;14;43;60.5;44;11;30
joe-willis;HOU;8;8;720;14;3;100;7;0;3
travis-worra;DC;5;5;450;14;0;0;5;0;0
bismark-adjei-boateng;COL;18;10;806;13;26;73.1;12;16;12
cristian-colman;DAL;26;10;959;13;74;51.4;3;14;3
justin-davis;MIN;8;5;492;13;16;75;31;5;16
jordy-delem;SEA;14;9;755;13;16;87.5;24;8;17
derrick-etienne-jr;RBNY;18;8;702;13;9;0;1;10;4
pc;ORL;8;5;436;13;7;42.9;12;10;14
david-horst;RSL;12;8;880;13;36;72.2;29;10;20
jon-kempin;LA;7;7;570;13;2;100;6;1;1
collin-martin;MIN;11;7;635;13;6;50;9;11;11
john-mccarthy;PHI;8;8;720;13;8;87.5;13;1;0
djordje-mihailovic;CHI;17;7;732;13;13;30.8;5;11;15
dillon-powers;COL;15;11;964;13;15;73.3;10;19;8
tosaint-ricketts;TOR;22;9;1002;13;77;50.6;6;8;4
daniel-salloi;SKC;22;12;1172;13;24;12.5;6;11;9
gonzalo-veron;RBNY;24;5;777;13;30;33.3;6;16;2
rj-allen;NYC;15;10;1009;12;31;45.2;20;24;18
jorge-rodrigo-bava;CHI;8;8;720;12;4;100;10;0;1
alphonso-davies;VAN;26;9;1053;12;22;13.6;10;15;10
simon-dawkins;SJ;14;7;637;12;6;50;2;10;5
niko-hansen;CLB;14;3;401;12;10;30;1;3;4
bernie-ibini;VAN;17;7;629;12;25;16;7;5;3
daigo-kobayashi;NE;12;4;507;12;4;25;5;5;8
ariel-lassiter;LA;14;0;258;12;2;0;0;2;0
zac-macmath;COL;9;9;810;12;3;100;10;2;1
sam-nicholson;MIN;12;8;639;12;16;31.3;7;13;5
sebastian-saucedo;RSL;20;5;573;12;10;10;3;13;7
rasmus-schuller;MIN;7;4;324;12;7;57.1;4;3;5
zoltan-stieber;DC;8;6;526;12;4;25;3;5;8
steve-clark;DC;5;5;450;11;0;0;5;1;0
raheem-edwards;TOR;21;10;1058;11;49;51;11;20;17
oniel-fisher;SEA;9;7;543;11;6;50;15;9;8
omar-holness;RSL;9;3;261;11;12;41.7;7;7;4
kenwyne-jones;ATL;17;5;499;11;44;68.2;15;4;2
brad-knighton;NE;6;6;540;11;3;66.7;8;0;1
mikey-lopez;NYC;12;5;609;11;9;33.3;5;10;9
nicolas-mezquida;VAN;20;8;686;11;16;25;3;14;3
aly-ghazal;VAN;7;7;630;11;14;35.7;14;12;17
chris-odoi-atsem;DC;9;5;482;11;10;70;23;1;7
harry-shipp;SEA;18;11;927;11;14;35.7;3;6;11
josh-smith;NE;6;6;539;11;34;73.5;29;8;8
jaime-villarreal;LA;7;4;374;11;7;57.1;14;5;8
saad-abdul-salaam;SKC;12;10;902;10;42;59.5;25;12;18
john-alvbage;MIN;3;2;221;10;0;0;3;0;0
deian-boldor;MTL;5;5;412;10;7;42.9;12;8;14
fidel-escobar;RBNY;6;5;482;10;23;56.5;33;5;16
shaun-francis;SJ;8;8;691;10;22;54.5;19;11;11
brad-guzan;ATL;14;14;1260;10;3;100;11;0;1
nick-hagglund;TOR;15;13;1124;10;54;61.1;67;12;21
chris-mccann;ATL;23;9;958;10;17;58.8;17;20;17
jay-simpson;PHI;22;4;472;10;15;46.7;1;6;0
jose-villarreal;LA;12;4;389;10;22;54.5;4;6;2
eric-alexander;HOU;12;11;887;9;10;70;7;8;10
hugo-arellano;LA;4;4;334;9;11;54.5;19;7;7
servando-carrasco;ORL;15;9;833;9;23;47.8;11;11;19
warren-creavalle;PHI;13;5;545;9;11;72.7;8;9;29
alvaro-fernandez;SEA;10;5;492;9;22;36.4;7;4;2
alan-gordon;COL;26;6;816;9;75;48;12;23;3
erik-hurtado;VAN;15;7;523;9;25;40;10;12;1
derrick-jones;PHI;12;8;702;9;13;53.9;18;16;8
kevin-kratz;ATL;20;5;590;9;13;30.8;4;5;15
amobi-okugo;POR;8;3;396;9;11;36.4;18;8;9
josh-yaro;PHI;6;4;369;9;8;50;23;8;4
jalil-anibaba;HOU;8;4;462;8;19;47.4;17;4;15
jay-chapman;TOR;12;3;385;8;10;50;3;7;4
benoit-cheyrou;TOR;13;7;615;8;6;50;9;5;10
maxime-crepeau;MTL;3;3;270;8;1;100;1;1;0
marcel-de-jong;VAN;13;9;779;8;18;44.4;29;11;25
christian-dean;CHI;3;2;220;8;4;50;14;1;2
fabian-herbers;PHI;12;4;395;8;13;53.9;1;6;3
jose-hernandez;RSL;7;1;160;8;6;33.3;2;5;1
sebastian-hines;ORL;6;5;443;8;14;50;15;4;8
adam-jahn;CLB;21;1;316;8;48;52.1;8;14;0
kelvin-leerdam;SEA;15;14;1290;8;49;71.4;32;16;28
jack-mcinerney;LA;8;3;260;8;6;50;0;3;2
jose-guillermo-ortiz;DC;16;7;669;8;33;24.2;3;9;1
